date,월복리적금
2022-05-29,20.72072
2022-05-30,31.98198
2022-05-31,45.94594
2022-06-01,34.23423
2022-06-02,40.99099
2022-06-03,41.89189
2022-06-04,23.42342
2022-06-05,24.32432
2022-06-06,25.22522
2022-06-07,42.34234
2022-06-08,45.49549
2022-06-09,44.14414
2022-06-10,51.8018
2022-06-11,19.81981
2022-06-12,22.52252
2022-06-13,48.64864
2022-06-14,42.34234
2022-06-15,50.0
2022-06-16,52.7027
2022-06-17,45.49549
2022-06-18,25.67567
2022-06-19,28.82882
2022-06-20,43.69369
2022-06-21,58.55855
2022-06-22,40.54054
2022-06-23,53.6036
2022-06-24,58.55855
2022-06-25,26.12612
2022-06-26,40.09009
2022-06-27,53.6036
2022-06-28,59.009
2022-06-29,52.25225
2022-06-30,56.3063
2022-07-01,39.63963
2022-07-02,29.27927
2022-07-03,32.88288
2022-07-04,42.79279
2022-07-05,45.04504
2022-07-06,47.29729
2022-07-07,41.44144
2022-07-08,36.93693
2022-07-09,19.81981
2022-07-10,29.27927
2022-07-11,34.23423
2022-07-12,36.03603
2022-07-13,57.65765
2022-07-14,68.46846
2022-07-15,40.09009
2022-07-16,36.03603
2022-07-17,27.92792
2022-07-18,59.45945
2022-07-19,50.9009
2022-07-20,45.04504
2022-07-21,53.6036
2022-07-22,40.09009
2022-07-23,28.82882
2022-07-24,27.02702
2022-07-25,51.8018
2022-07-26,43.24324
2022-07-27,43.24324
2022-07-28,42.79279
2022-07-29,34.68468
2022-07-30,26.57657
2022-07-31,22.52252
2022-08-01,39.18918
2022-08-02,39.63963
2022-08-03,41.44144
2022-08-04,41.89189
2022-08-05,41.89189
2022-08-06,22.97297
2022-08-07,24.32432
2022-08-08,37.38738
2022-08-09,30.18018
2022-08-10,40.09009
2022-08-11,36.03603
2022-08-12,31.08108
2022-08-13,21.17117
2022-08-14,21.62162
2022-08-15,28.37837
2022-08-16,45.04504
2022-08-17,40.09009
2022-08-18,38.28828
2022-08-19,37.83783
2022-08-20,28.82882
2022-08-21,32.43243
2022-08-22,42.79279
2022-08-23,38.73873
2022-08-24,45.04504
2022-08-25,54.5045
2022-08-26,54.5045
2022-08-27,20.72072
2022-08-28,28.37837
2022-08-29,39.63963
2022-08-30,41.89189
2022-08-31,47.74774
2022-09-01,49.54954
2022-09-02,29.27927
2022-09-03,24.32432
2022-09-04,31.08108
2022-09-05,37.83783
2022-09-06,43.24324
2022-09-07,34.23423
2022-09-08,32.43243
2022-09-09,22.52252
2022-09-10,20.27027
2022-09-11,22.52252
2022-09-12,31.98198
2022-09-13,54.05405
2022-09-14,44.14414
2022-09-15,48.19819
2022-09-16,40.99099
2022-09-17,31.98198
2022-09-18,20.27027
2022-09-19,42.34234
2022-09-20,47.74774
2022-09-21,54.5045
2022-09-22,38.73873
2022-09-23,44.59459
2022-09-24,36.03603
2022-09-25,32.43243
2022-09-26,41.89189
2022-09-27,49.54954
2022-09-28,49.54954
2022-09-29,50.9009
2022-09-30,45.04504
2022-10-01,25.22522
2022-10-02,31.98198
2022-10-03,28.37837
2022-10-04,52.25225
2022-10-05,55.4054
2022-10-06,48.19819
2022-10-07,36.03603
2022-10-08,27.92792
2022-10-09,31.53153
2022-10-10,35.13513
2022-10-11,48.19819
2022-10-12,59.9099
2022-10-13,73.42342
2022-10-14,57.2072
2022-10-15,40.54054
2022-10-16,46.84684
2022-10-17,67.56756
2022-10-18,78.82882
2022-10-19,63.96396
2022-10-20,71.62162
2022-10-21,49.54954
2022-10-22,37.38738
2022-10-23,33.78378
2022-10-24,66.21621
2022-10-25,72.07207
2022-10-26,72.97297
2022-10-27,53.6036
2022-10-28,55.4054
2022-10-29,30.18018
2022-10-30,25.22522
2022-10-31,40.54054
2022-11-01,69.36936
2022-11-02,64.41441
2022-11-03,45.49549
2022-11-04,38.28828
2022-11-05,35.13513
2022-11-06,30.18018
2022-11-07,44.59459
2022-11-08,48.19819
2022-11-09,49.09909
2022-11-10,58.55855
2022-11-11,40.54054
2022-11-12,24.32432
2022-11-13,47.29729
2022-11-14,51.8018
2022-11-15,66.21621
2022-11-16,63.06306
2022-11-17,45.04504
2022-11-18,43.24324
2022-11-19,36.03603
2022-11-20,28.37837
2022-11-21,55.85585
2022-11-22,46.84684
2022-11-23,41.44144
2022-11-24,52.7027
2022-11-25,47.29729
2022-11-26,33.33333
2022-11-27,39.63963
2022-11-28,60.81081
2022-11-29,41.89189
2022-11-30,53.6036
2022-12-01,55.4054
2022-12-02,43.69369
2022-12-03,20.72072
2022-12-04,31.98198
2022-12-05,37.38738
2022-12-06,39.63963
2022-12-07,51.8018
2022-12-08,54.5045
2022-12-09,33.33333
2022-12-10,31.08108
2022-12-11,27.92792
2022-12-12,42.79279
2022-12-13,48.19819
2022-12-14,38.73873
2022-12-15,50.0
2022-12-16,45.49549
2022-12-17,27.92792
2022-12-18,30.18018
2022-12-19,42.34234
2022-12-20,37.38738
2022-12-21,32.88288
2022-12-22,36.03603
2022-12-23,44.14414
2022-12-24,29.27927
2022-12-25,27.47747
2022-12-26,55.4054
2022-12-27,46.39639
2022-12-28,50.9009
2022-12-29,44.14414
2022-12-30,100.0
2022-12-31,45.49549
2023-01-01,42.79279
2023-01-02,69.36936
2023-01-03,59.9099
2023-01-04,64.86486
2023-01-05,49.09909
2023-01-06,59.9099
2023-01-07,31.53153
2023-01-08,45.49549
2023-01-09,55.85585
2023-01-10,67.56756
2023-01-11,59.45945
2023-01-12,44.59459
2023-01-13,56.75675
2023-01-14,33.33333
2023-01-15,38.28828
2023-01-16,53.15315
2023-01-17,45.04504
2023-01-18,45.49549
2023-01-19,40.09009
2023-01-20,41.89189
2023-01-21,44.59459
2023-01-22,36.48648
2023-01-23,36.93693
2023-01-24,44.59459
2023-01-25,88.28828
2023-01-26,67.56756
2023-01-27,65.31531
2023-01-28,46.84684
2023-01-29,38.73873
2023-01-30,53.6036
2023-01-31,68.91891
2023-02-01,54.05405
2023-02-02,54.5045
2023-02-03,35.13513
2023-02-04,35.58558
2023-02-05,31.53153
2023-02-06,44.59459
2023-02-07,48.64864
2023-02-08,38.28828
2023-02-09,34.23423
2023-02-10,33.78378
2023-02-11,31.08108
2023-02-12,30.18018
2023-02-13,33.78378
2023-02-14,52.25225
2023-02-15,47.74774
2023-02-16,46.84684
2023-02-17,38.28828
2023-02-18,29.72972
2023-02-19,33.78378
2023-02-20,40.99099
2023-02-21,45.49549
2023-02-22,45.04504
2023-02-23,48.19819
2023-02-24,50.9009
2023-02-25,29.72972
2023-02-26,32.88288
2023-02-27,44.14414
2023-02-28,40.54054
2023-03-01,53.15315
2023-03-02,53.6036
2023-03-03,39.18918
2023-03-04,25.67567
2023-03-05,33.33333
2023-03-06,36.48648
2023-03-07,35.58558
2023-03-08,33.78378
2023-03-09,34.23423
2023-03-10,35.13513
2023-03-11,12.61261
2023-03-12,30.63063
2023-03-13,38.28828
2023-03-14,38.28828
2023-03-15,44.14414
2023-03-16,37.83783
2023-03-17,27.02702
2023-03-18,21.17117
2023-03-19,24.77477
2023-03-20,40.09009
2023-03-21,30.18018
2023-03-22,40.09009
2023-03-23,46.39639
2023-03-24,47.74774
2023-03-25,32.43243
2023-03-26,27.02702
2023-03-27,44.14414
2023-03-28,47.74774
2023-03-29,37.83783
2023-03-30,34.68468
2023-03-31,38.28828
2023-04-01,24.77477
2023-04-02,30.63063
2023-04-03,36.93693
2023-04-04,27.92792
2023-04-05,46.84684
2023-04-06,32.88288
2023-04-07,30.18018
2023-04-08,24.32432
2023-04-09,16.66666
2023-04-10,45.94594
2023-04-11,40.54054
2023-04-12,37.83783
2023-04-13,28.37837
2023-04-14,28.37837
2023-04-15,13.06306
2023-04-16,18.91891
2023-04-17,38.73873
2023-04-18,33.33333
2023-04-19,36.93693
2023-04-20,32.88288
2023-04-21,39.18918
2023-04-22,21.62162
2023-04-23,23.42342
2023-04-24,34.23423
2023-04-25,48.19819
2023-04-26,35.58558
2023-04-27,30.63063
2023-04-28,25.67567
2023-04-29,16.21621
2023-04-30,20.27027
2023-05-01,36.48648
2023-05-02,33.78378
2023-05-03,33.78378
2023-05-04,28.37837
2023-05-05,19.36936
2023-05-06,18.46846
2023-05-07,19.36936
2023-05-08,44.59459
2023-05-09,40.09009
2023-05-10,50.0
2023-05-11,37.38738
2023-05-12,31.98198
2023-05-13,17.11711
2023-05-14,20.27027
2023-05-15,27.02702
2023-05-16,40.09009
2023-05-17,25.22522
2023-05-18,27.92792
2023-05-19,29.27927
2023-05-20,18.46846
2023-05-21,20.27027
2023-05-22,31.53153
2023-05-23,32.43243
2023-05-24,30.63063
2023-05-25,37.38738
2023-05-26,32.88288
2023-05-27,22.52252
2023-05-28,20.72072
2023-05-29,33.78378
