date,로보스타주가
2020-10-23,1.49584
2020-10-24,0.23451
2020-10-25,0.2155
2020-10-26,1.91417
2020-10-27,1.67332
2020-10-28,2.59238
2020-10-29,1.9839
2020-10-30,1.53387
2020-10-31,0.28522
2020-11-01,0.20282
2020-11-02,1.54021
2020-11-03,1.45148
2020-11-04,1.54655
2020-11-05,1.61627
2020-11-06,1.54021
2020-11-07,0.25353
2020-11-08,0.17113
2020-11-09,2.01559
2020-11-10,1.97122
2020-11-11,2.4973
2020-11-12,1.9015
2020-11-13,1.88248
2020-11-14,0.17113
2020-11-15,0.12676
2020-11-16,1.99657
2020-11-17,1.8191
2020-11-18,1.74304
2020-11-19,1.6543
2020-11-20,1.53387
2020-11-21,0.30424
2020-11-22,0.32325
2020-11-23,1.99657
2020-11-24,2.6621
2020-11-25,1.97122
2020-11-26,1.93319
2020-11-27,1.80008
2020-11-28,0.44368
2020-11-29,0.45002
2020-11-30,2.33884
2020-12-01,2.54801
2020-12-02,2.90296
2020-12-03,2.40856
2020-12-04,2.83323
2020-12-05,0.53242
2020-12-06,0.40565
2020-12-07,2.26912
2020-12-08,2.48462
2020-12-09,2.63674
2020-12-10,2.49096
2020-12-11,3.36565
2020-12-12,1.23597
2020-12-13,1.00779
2020-12-14,19.35729
2020-12-15,18.57767
2020-12-16,13.9697
2020-12-17,11.97946
2020-12-18,10.87659
2020-12-19,2.39589
2020-12-20,3.64454
2020-12-21,12.13158
2020-12-22,7.9356
2020-12-23,16.46067
2020-12-24,15.89021
2020-12-25,1.67966
2020-12-26,1.69867
2020-12-27,1.57824
2020-12-28,12.70837
2020-12-29,9.53286
2020-12-30,9.81808
2020-12-31,2.05362
2021-01-01,1.46415
2021-01-02,1.48317
2021-01-03,1.6036
2021-01-04,11.78931
2021-01-05,13.79222
2021-01-06,11.66254
2021-01-07,13.33586
2021-01-08,13.72884
2021-01-09,2.31983
2021-01-10,2.40856
2021-01-11,12.59428
2021-01-12,10.16669
2021-01-13,9.22228
2021-01-14,8.47436
2021-01-15,8.50605
2021-01-16,1.38809
2021-01-17,1.18526
2021-01-18,7.16232
2021-01-19,7.72009
2021-01-20,13.09501
2021-01-21,14.92679
2021-01-22,12.46751
2021-01-23,2.33884
2021-01-24,1.9522
2021-01-25,34.71509
2021-01-26,50.95392
2021-01-27,28.97255
2021-01-28,19.83266
2021-01-29,18.3178
2021-01-30,2.92831
2021-01-31,2.32617
2021-02-01,16.16276
2021-02-02,15.63034
2021-02-03,18.81219
2021-02-04,16.80927
2021-02-05,22.52012
2021-02-06,3.92343
2021-02-07,3.06775
2021-02-08,15.46555
2021-02-09,12.70203
2021-02-10,12.19496
2021-02-11,2.26278
2021-02-12,2.83323
2021-02-13,2.68745
2021-02-14,2.87126
2021-02-15,19.97844
2021-02-16,15.39582
2021-02-17,21.91798
2021-02-18,15.10426
2021-02-19,14.75565
2021-02-20,2.97902
2021-02-21,2.61773
2021-02-22,13.32953
2021-02-23,10.92096
2021-02-24,11.00969
2021-02-25,11.35196
2021-02-26,9.32369
2021-02-27,1.9839
2021-02-28,2.04094
2021-03-01,1.86347
2021-03-02,9.54554
2021-03-03,8.88635
2021-03-04,8.54408
2021-03-05,7.36515
2021-03-06,1.274
2021-03-07,1.45781
2021-03-08,7.23838
2021-03-09,6.69328
2021-03-10,6.66159
2021-03-11,7.37149
2021-03-12,7.92292
2021-03-13,1.1409
2021-03-14,1.0585
2021-03-15,7.49825
2021-03-16,6.43975
2021-03-17,6.09748
2021-03-18,7.27007
2021-03-19,6.31932
2021-03-20,1.01413
2021-03-21,1.15991
2021-03-22,5.88831
2021-03-23,5.93268
2021-03-24,5.67281
2021-03-25,5.49534
2021-03-26,5.97071
2021-03-27,1.24231
2021-03-28,0.88736
2021-03-29,5.66647
2021-03-30,7.73911
2021-03-31,6.37003
2021-04-01,8.50605
2021-04-02,8.27153
2021-04-03,1.4388
2021-04-04,1.17893
2021-04-05,35.64048
2021-04-06,26.95062
2021-04-07,20.27635
2021-04-08,20.49819
2021-04-09,17.10084
2021-04-10,2.91563
2021-04-11,2.24377
2021-04-12,13.28516
2021-04-13,12.63231
2021-04-14,16.34658
2021-04-15,14.54649
2021-04-16,11.38365
2021-04-17,1.79375
2021-04-18,1.62261
2021-04-19,9.93217
2021-04-20,9.56455
2021-04-21,8.03067
2021-04-22,8.3159
2021-04-23,7.32712
2021-04-24,1.20428
2021-04-25,1.08385
2021-04-26,8.20181
2021-04-27,7.3081
2021-04-28,7.21303
2021-04-29,6.99118
2021-04-30,5.63478
2021-05-01,0.98244
2021-05-02,0.69087
2021-05-03,6.47778
2021-05-04,5.93268
2021-05-05,0.77961
2021-05-06,6.7947
2021-05-07,6.05311
2021-05-08,0.65284
2021-05-09,0.68454
2021-05-10,5.79958
2021-05-11,4.98193
2021-05-12,5.07067
2021-05-13,5.34322
2021-05-14,4.91221
2021-05-15,0.93173
2021-05-16,0.85567
2021-05-17,6.6299
2021-05-18,5.5397
2021-05-19,1.03314
2021-05-20,5.36857
2021-05-21,4.51923
2021-05-22,0.95075
2021-05-23,0.62115
2021-05-24,4.74741
2021-05-25,4.76009
2021-05-26,6.17988
2021-05-27,5.1594
2021-05-28,5.20377
2021-05-29,0.88102
2021-05-30,0.7606
2021-05-31,4.97559
2021-06-01,5.49534
2021-06-02,5.73619
2021-06-03,7.72009
2021-06-04,5.97071
2021-06-05,0.8937
2021-06-06,0.88102
2021-06-07,6.50947
2021-06-08,4.73474
2021-06-09,5.13405
2021-06-10,4.20865
2021-06-11,5.27349
2021-06-12,0.57045
2021-06-13,0.58946
2021-06-14,4.95658
2021-06-15,4.17696
2021-06-16,6.58553
2021-06-17,4.80446
2021-06-18,5.17842
2021-06-19,0.7289
2021-06-20,0.58946
2021-06-21,4.14527
2021-06-22,5.43195
2021-06-23,4.56994
2021-06-24,9.42511
2021-06-25,8.74057
2021-06-26,1.02681
2021-06-27,0.7289
2021-06-28,6.37637
2021-06-29,5.81859
2021-06-30,5.21645
2021-07-01,4.82981
2021-07-02,5.19743
2021-07-03,0.74158
2021-07-04,0.8113
2021-07-05,4.72206
2021-07-06,5.74253
2021-07-07,4.37979
2021-07-08,4.3164
2021-07-09,3.82835
2021-07-10,0.74158
2021-07-11,0.74792
2021-07-12,4.50656
2021-07-13,9.60258
2021-07-14,7.25106
2021-07-15,6.96583
2021-07-16,5.38125
2021-07-17,0.83032
2021-07-18,0.98878
2021-07-19,4.5636
2021-07-20,4.12625
2021-07-21,4.47486
2021-07-22,4.50022
2021-07-23,4.51289
2021-07-24,0.64651
2021-07-25,0.61481
2021-07-26,3.65088
2021-07-27,3.26424
2021-07-28,3.00437
2021-07-29,3.46707
2021-07-30,2.80788
2021-07-31,0.22818
2021-08-01,0.17747
2021-08-02,3.0424
2021-08-03,3.13747
2021-08-04,4.04386
2021-08-05,4.08822
2021-08-06,4.60163
2021-08-07,0.63383
2021-08-08,1.09019
2021-08-09,5.71084
2021-08-10,5.08334
2021-08-11,5.48266
2021-08-12,5.03264
2021-08-13,3.92977
2021-08-14,0.67186
2021-08-15,0.41199
2021-08-16,1.15357
2021-08-17,4.11358
2021-08-18,4.10724
2021-08-19,3.54313
2021-08-20,3.89807
2021-08-21,0.69087
2021-08-22,0.55777
2021-08-23,4.32274
2021-08-24,4.70304
2021-08-25,4.44951
2021-08-26,4.06921
2021-08-27,3.45439
2021-08-28,0.6782
2021-08-29,0.88102
2021-08-30,4.20865
2021-08-31,4.31007
2021-09-01,3.83469
2021-09-02,3.92343
2021-09-03,7.42219
2021-09-04,1.19794
2021-09-05,0.93807
2021-09-06,5.74887
2021-09-07,5.48266
2021-09-08,4.18964
2021-09-09,3.66356
2021-09-10,4.17062
2021-09-11,1.15357
2021-09-12,0.70355
2021-09-13,4.55092
2021-09-14,3.9678
2021-09-15,3.5875
2021-09-16,4.4812
2021-09-17,4.08189
2021-09-18,0.57678
2021-09-19,0.3803
2021-09-20,0.37396
2021-09-21,0.41199
2021-09-22,0.39297
2021-09-23,3.33396
2021-09-24,3.52411
2021-09-25,0.92539
2021-09-26,0.58312
2021-09-27,3.92343
2021-09-28,3.23255
2021-09-29,3.22621
2021-09-30,3.53045
2021-10-01,2.90296
2021-10-02,0.27888
2021-10-03,0.19648
2021-10-04,0.75426
2021-10-05,3.01071
2021-10-06,3.35932
2021-10-07,3.51777
2021-10-08,3.60651
2021-10-09,0.43734
2021-10-10,0.41199
2021-10-11,0.68454
2021-10-12,3.02338
2021-10-13,3.0424
2021-10-14,3.65088
2021-10-15,3.51144
2021-10-16,0.37396
2021-10-17,0.26621
2021-10-18,3.41636
2021-10-19,3.21353
2021-10-20,3.16917
2021-10-21,2.99803
2021-10-22,2.70647
2021-10-23,0.38663
2021-10-24,0.41199
2021-10-25,3.3403
2021-10-26,3.53045
2021-10-27,3.92343
2021-10-28,3.20086
2021-10-29,2.97902
2021-10-30,0.31691
2021-10-31,0.39931
2021-11-01,3.61919
2021-11-02,4.12625
2021-11-03,3.89174
2021-11-04,3.47974
2021-11-05,2.71914
2021-11-06,0.29156
2021-11-07,0.25353
2021-11-08,3.00437
2021-11-09,2.64942
2021-11-10,2.45293
2021-11-11,2.68111
2021-11-12,3.04874
2021-11-13,0.79229
2021-11-14,0.93173
2021-11-15,4.68403
2021-11-16,3.41636
2021-11-17,3.02972
2021-11-18,2.85859
2021-11-19,6.47778
2021-11-20,0.70355
2021-11-21,0.73524
2021-11-22,5.41294
2021-11-23,4.00583
2021-11-24,3.99949
2021-11-25,2.85859
2021-11-26,2.93465
2021-11-27,0.39297
2021-11-28,0.3803
2021-11-29,2.93465
2021-11-30,3.26424
2021-12-01,3.32762
2021-12-02,3.06141
2021-12-03,3.16917
2021-12-04,0.57678
2021-12-05,0.44368
2021-12-06,3.96146
2021-12-07,3.82835
2021-12-08,4.08189
2021-12-09,3.3403
2021-12-10,2.73182
2021-12-11,0.45002
2021-12-12,0.68454
2021-12-13,17.34803
2021-12-14,12.4992
2021-12-15,9.31736
2021-12-16,26.57032
2021-12-17,17.66495
2021-12-18,3.28326
2021-12-19,4.97559
2021-12-20,13.74152
2021-12-21,22.26025
2021-12-22,15.90923
2021-12-23,13.86828
2021-12-24,10.04626
2021-12-25,2.02193
2021-12-26,2.23743
2021-12-27,20.14324
2021-12-28,16.21347
2021-12-29,22.70393
2021-12-30,23.76877
2021-12-31,4.72206
2022-01-01,2.50364
2022-01-02,2.85859
2022-01-03,29.38454
2022-01-04,40.79356
2022-01-05,29.21341
2022-01-06,23.03986
2022-01-07,25.42942
2022-01-08,4.52557
2022-01-09,4.2657
2022-01-10,22.10813
2022-01-11,16.73955
2022-01-12,16.76491
2022-01-13,23.61665
2022-01-14,17.0121
2022-01-15,2.22475
2022-01-16,1.91417
2022-01-17,13.06965
2022-01-18,15.07257
2022-01-19,13.03162
2022-01-20,12.77809
2022-01-21,10.35051
2022-01-22,1.39443
2022-01-23,1.40711
2022-01-24,9.12721
2022-01-25,9.34271
2022-01-26,9.17791
2022-01-27,9.60892
2022-01-28,12.11256
2022-01-29,1.79375
2022-01-30,1.25499
2022-01-31,1.02681
2022-02-01,1.08385
2022-02-02,1.21696
2022-02-03,10.95265
2022-02-04,12.7464
2022-02-05,2.16137
2022-02-06,1.73036
2022-02-07,11.19984
2022-02-08,11.48507
2022-02-09,10.45192
2022-02-10,8.74057
2022-02-11,7.66939
2022-02-12,1.16625
2022-02-13,0.93173
2022-02-14,7.02921
2022-02-15,7.85954
2022-02-16,8.3159
2022-02-17,7.91658
2022-02-18,6.85808
2022-02-19,1.14723
2022-02-20,0.8937
2022-02-21,6.83906
2022-02-22,5.49534
2022-02-23,7.49825
2022-02-24,8.22716
2022-02-25,12.69569
2022-02-26,1.93953
2022-02-27,1.58458
2022-02-28,9.50117
2022-03-01,1.5719
2022-03-02,8.49337
2022-03-03,8.11307
2022-03-04,8.30956
2022-03-05,1.1092
2022-03-06,0.88736
2022-03-07,6.91512
2022-03-08,6.11016
2022-03-09,0.62115
2022-03-10,7.82785
2022-03-11,6.73765
2022-03-12,1.01413
2022-03-13,1.05216
2022-03-14,20.78341
2022-03-15,15.76979
2022-03-16,15.00919
2022-03-17,23.48989
2022-03-18,19.57913
2022-03-19,3.39735
2022-03-20,3.79032
2022-03-21,17.56354
2022-03-22,13.65278
2022-03-23,15.18666
2022-03-24,16.15643
2022-03-25,14.60987
2022-03-26,2.92831
2022-03-27,2.04094
2022-03-28,13.76053
2022-03-29,11.97946
2022-03-30,11.89706
2022-03-31,10.29346
2022-04-01,8.29054
2022-04-02,1.29935
2022-04-03,1.37541
2022-04-04,12.06186
2022-04-05,10.12866
2022-04-06,9.05748
2022-04-07,8.85466
2022-04-08,7.97997
2022-04-09,0.95075
2022-04-10,0.64651
2022-04-11,8.53774
2022-04-12,6.21791
2022-04-13,7.96095
2022-04-14,7.39684
2022-04-15,6.06579
2022-04-16,0.83032
2022-04-17,0.62749
2022-04-18,6.45243
2022-04-19,6.37637
2022-04-20,5.91367
2022-04-21,8.03701
2022-04-22,9.34271
2022-04-23,1.25499
2022-04-24,0.81764
2022-04-25,6.75667
2022-04-26,9.89414
2022-04-27,7.25106
2022-04-28,6.4651
2022-04-29,6.63624
2022-04-30,1.274
2022-05-01,1.47683
2022-05-02,6.65525
2022-05-03,9.78005
2022-05-04,8.41097
2022-05-05,1.64796
2022-05-06,5.71084
2022-05-07,0.96976
2022-05-08,0.7289
2022-05-09,5.67281
2022-05-10,5.60309
2022-05-11,5.52069
2022-05-12,5.55872
2022-05-13,6.07213
2022-05-14,0.6782
2022-05-15,0.50706
2022-05-16,5.29885
2022-05-17,5.05799
2022-05-18,6.59187
2022-05-19,5.10236
2022-05-20,6.20523
2022-05-21,0.84299
2022-05-22,2.16137
2022-05-23,8.27787
2022-05-24,9.23496
2022-05-25,8.03701
2022-05-26,6.68694
2022-05-27,5.59041
2022-05-28,0.70355
2022-05-29,0.71623
2022-05-30,7.34613
2022-05-31,6.12917
2022-06-01,0.84933
2022-06-02,6.99118
2022-06-03,5.59041
2022-06-04,0.93807
2022-06-05,0.65918
2022-06-06,0.68454
2022-06-07,6.33834
2022-06-08,5.25448
2022-06-09,7.66939
2022-06-10,6.59821
2022-06-11,0.45002
2022-06-12,0.40565
2022-06-13,5.05799
2022-06-14,5.31786
2022-06-15,14.47676
2022-06-16,9.93851
2022-06-17,6.78202
2022-06-18,0.70355
2022-06-19,0.58946
2022-06-20,6.8454
2022-06-21,6.40172
2022-06-22,5.52069
2022-06-23,5.96437
2022-06-24,5.66013
2022-06-25,0.47537
2022-06-26,0.47537
2022-06-27,6.99118
2022-06-28,7.31444
2022-06-29,5.60943
2022-06-30,6.20523
2022-07-01,5.36223
2022-07-02,0.38663
2022-07-03,0.40565
2022-07-04,5.63478
2022-07-05,5.93902
2022-07-06,5.41294
2022-07-07,5.64112
2022-07-08,5.22913
2022-07-09,0.49439
2022-07-10,0.43734
2022-07-11,6.19889
2022-07-12,4.41782
2022-07-13,5.41928
2022-07-14,4.99461
2022-07-15,4.15161
2022-07-16,0.431
2022-07-17,0.31691
2022-07-18,6.17354
2022-07-19,5.27983
2022-07-20,4.86784
2022-07-21,5.69182
2022-07-22,4.79812
2022-07-23,0.38663
2022-07-24,0.45636
2022-07-25,4.60163
2022-07-26,4.84249
2022-07-27,4.70304
2022-07-28,4.74741
2022-07-29,5.08968
2022-07-30,0.68454
2022-07-31,0.62749
2022-08-01,6.62356
2022-08-02,10.95899
2022-08-03,7.88489
2022-08-04,6.52215
2022-08-05,5.64746
2022-08-06,0.46903
2022-08-07,0.53242
2022-08-08,7.21303
2022-08-09,6.17354
2022-08-10,4.80446
2022-08-11,5.18476
2022-08-12,5.69816
2022-08-13,0.6782
2022-08-14,0.41833
2022-08-15,0.60214
2022-08-16,6.52849
2022-08-17,6.87709
2022-08-18,7.78348
2022-08-19,7.37149
2022-08-20,0.66552
2022-08-21,0.5958
2022-08-22,4.96925
2022-08-23,5.08334
2022-08-24,5.8693
2022-08-25,6.14819
2022-08-26,5.33688
2022-08-27,0.36762
2022-08-28,0.31691
2022-08-29,4.63966
2022-08-30,4.53825
2022-08-31,4.646
2022-09-01,4.20231
2022-09-02,4.46219
2022-09-03,0.33593
2022-09-04,0.37396
2022-09-05,4.22767
2022-09-06,3.75229
2022-09-07,3.82201
2022-09-08,3.91709
2022-09-09,0.33593
2022-09-10,0.22184
2022-09-11,0.26621
2022-09-12,0.40565
2022-09-13,5.98339
2022-09-14,5.3242
2022-09-15,4.93122
2022-09-16,5.46998
2022-09-17,0.8113
2022-09-18,0.79229
2022-09-19,6.00874
2022-09-20,9.6216
2022-09-21,8.42365
2022-09-22,7.76446
2022-09-23,6.63624
2022-09-24,0.80496
2022-09-25,0.90638
2022-09-26,6.82639
2022-09-27,6.23058
2022-09-28,5.94536
2022-09-29,5.5714
2022-09-30,4.88052
2022-10-01,0.84299
2022-10-02,0.60848
2022-10-03,0.80496
2022-10-04,5.55872
2022-10-05,4.78544
2022-10-06,4.91855
2022-10-07,5.33688
2022-10-08,0.67186
2022-10-09,0.57678
2022-10-10,0.80496
2022-10-11,4.88686
2022-10-12,4.13893
2022-10-13,3.82201
2022-10-14,4.45585
2022-10-15,0.55143
2022-10-16,0.49439
2022-10-17,5.92634
2022-10-18,5.98339
2022-10-19,4.8615
2022-10-20,3.95512
2022-10-21,4.53191
2022-10-22,0.74792
2022-10-23,0.53242
2022-10-24,4.79178
2022-10-25,4.23401
2022-10-26,3.96146
2022-10-27,4.14527
2022-10-28,3.78398
2022-10-29,0.52608
2022-10-30,0.34227
2022-10-31,4.49388
2022-11-01,4.50022
2022-11-02,3.72694
2022-11-03,4.42416
2022-11-04,3.74595
2022-11-05,0.43734
2022-11-06,0.31057
2022-11-07,4.20865
2022-11-08,4.53825
2022-11-09,5.55872
2022-11-10,4.00583
2022-11-11,5.01996
2022-11-12,0.41833
2022-11-13,0.38663
2022-11-14,5.48266
2022-11-15,6.89611
2022-11-16,6.14185
2022-11-17,6.56018
2022-11-18,6.02776
2022-11-19,1.1916
2022-11-20,1.09019
2022-11-21,5.81859
2022-11-22,7.56164
2022-11-23,7.78348
2022-11-24,5.79958
2022-11-25,4.88686
2022-11-26,1.03948
2022-11-27,0.50072
2022-11-28,4.7284
2022-11-29,5.93902
2022-11-30,6.63624
2022-12-01,6.23058
2022-12-02,6.36369
2022-12-03,0.8113
2022-12-04,0.45636
2022-12-05,6.26861
2022-12-06,5.49534
2022-12-07,5.7869
2022-12-08,7.14964
2022-12-09,5.74253
2022-12-10,0.81764
2022-12-11,0.70355
2022-12-12,4.74107
2022-12-13,5.94536
2022-12-14,5.39392
2022-12-15,4.74741
2022-12-16,4.24668
2022-12-17,0.83032
2022-12-18,0.46903
2022-12-19,5.6221
2022-12-20,5.04531
2022-12-21,4.97559
2022-12-22,4.45585
2022-12-23,4.17696
2022-12-24,0.53875
2022-12-25,0.29156
2022-12-26,4.30373
2022-12-27,4.22767
2022-12-28,4.15795
2022-12-29,3.94244
2022-12-30,1.45148
2022-12-31,0.65918
2023-01-01,0.63383
2023-01-02,4.97559
2023-01-03,6.45243
2023-01-04,6.94048
2023-01-05,13.6401
2023-01-06,9.9702
2023-01-07,1.78741
2023-01-08,1.51486
2023-01-09,11.68156
2023-01-10,14.23591
2023-01-11,12.01115
2023-01-12,10.47093
2023-01-13,11.9858
2023-01-14,3.58116
2023-01-15,3.35298
2023-01-16,11.84635
2023-01-17,13.31685
2023-01-18,92.90739
2023-01-19,44.69163
2023-01-20,40.08366
2023-01-21,6.54116
2023-01-22,5.73619
2023-01-23,8.24618
2023-01-24,9.6723
2023-01-25,73.24586
2023-01-26,55.283
2023-01-27,41.14216
2023-01-28,10.40121
2023-01-29,8.48703
2023-01-30,37.38353
2023-01-31,90.00443
2023-02-01,50.32008
2023-02-02,38.96177
2023-02-03,31.32407
2023-02-04,4.90587
2023-02-05,4.38613
2023-02-06,27.36895
2023-02-07,25.03644
2023-02-08,25.85409
2023-02-09,24.59909
2023-02-10,24.25049
2023-02-11,4.37979
2023-02-12,4.14527
2023-02-13,30.06274
2023-02-14,27.76193
2023-02-15,23.23635
2023-02-16,23.11592
2023-02-17,18.39386
2023-02-18,3.41636
2023-02-19,3.09311
2023-02-20,20.95455
2023-02-21,22.38068
2023-02-22,27.24852
2023-02-23,25.96818
2023-02-24,21.93065
2023-02-25,4.69037
2023-02-26,4.9439
2023-02-27,54.52874
2023-02-28,47.74038
2023-03-01,7.97997
2023-03-02,39.15826
2023-03-03,33.70095
2023-03-04,5.9517
2023-03-05,4.9439
2023-03-06,29.19439
2023-03-07,24.99207
2023-03-08,43.57609
2023-03-09,29.65075
2023-03-10,24.53571
2023-03-11,3.73328
2023-03-12,3.37199
2023-03-13,24.9477
2023-03-14,21.88629
2023-03-15,25.55618
2023-03-16,33.91012
2023-03-17,100.0
2023-03-18,11.24421
2023-03-19,9.6723
2023-03-20,50.56094
2023-03-21,39.81111
2023-03-22,40.26747
2023-03-23,45.97198
2023-03-24,30.63953
2023-03-25,4.24034
2023-03-26,3.54313
2023-03-27,42.77112
2023-03-28,68.61887
2023-03-29,41.92178
2023-03-30,45.73112
2023-03-31,39.89351
2023-04-01,4.67769
2023-04-02,4.08822
2023-04-03,31.57761
2023-04-04,27.05837
2023-04-05,28.4845
2023-04-06,25.86042
2023-04-07,26.28509
2023-04-08,3.0424
2023-04-09,2.58604
2023-04-10,23.30607
2023-04-11,24.07301
2023-04-12,20.94821
2023-04-13,20.51087
2023-04-14,17.63326
2023-04-15,2.3642
2023-04-16,2.4149
2023-04-17,20.32072
2023-04-18,16.67617
2023-04-19,17.26563
2023-04-20,17.31634
2023-04-21,23.35044
2023-04-22,2.20574
2023-04-23,1.63529
2023-04-24,17.06281
2023-04-25,15.94726
2023-04-26,14.38803
2023-04-27,15.98529
2023-04-28,17.46212
2023-04-29,1.90784
2023-04-30,1.85079
2023-05-01,3.02338
2023-05-02,16.92336
2023-05-03,13.6718
2023-05-04,19.12277
2023-05-05,2.17405
2023-05-06,1.5212
2023-05-07,1.54021
2023-05-08,15.83951
2023-05-09,18.00088
2023-05-10,14.64156
2023-05-11,18.95797
2023-05-12,15.45287
2023-05-13,1.4388
2023-05-14,1.23597
2023-05-15,14.92679
2023-05-16,14.95214
2023-05-17,13.01895
2023-05-18,13.66546
2023-05-19,13.34854
2023-05-20,1.59092
2023-05-21,1.18526
2023-05-22,12.86683
2023-05-23,12.39779
2023-05-24,9.77372
2023-05-25,12.06186
2023-05-26,9.86245
2023-05-27,1.41978
2023-05-28,1.11554
