date,테더코인
2021-05-04,19.14076
2021-05-05,18.89626
2021-05-06,19.66468
2021-05-07,18.51205
2021-05-08,16.13691
2021-05-09,14.56514
2021-05-10,16.83548
2021-05-11,18.75654
2021-05-12,15.92734
2021-05-13,19.14076
2021-05-14,16.27663
2021-05-15,13.58714
2021-05-16,15.82256
2021-05-17,16.62591
2021-05-18,22.52881
2021-05-19,24.9738
2021-05-20,22.1446
2021-05-21,13.51728
2021-05-22,14.146
2021-05-23,14.94935
2021-05-24,20.08382
2021-05-25,31.22598
2021-05-26,31.95948
2021-05-27,12.88857
2021-05-28,10.68808
2021-05-29,8.69717
2021-05-30,7.9986
2021-05-31,6.63639
2021-06-01,8.87181
2021-06-02,8.94166
2021-06-03,8.55745
2021-06-04,6.67132
2021-06-05,4.64547
2021-06-06,6.21725
2021-06-07,7.71917
2021-06-08,8.13831
2021-06-09,6.28711
2021-06-10,6.42682
2021-06-11,6.60146
2021-06-12,8.17324
2021-06-13,6.28711
2021-06-14,7.85888
2021-06-15,5.79811
2021-06-16,6.04261
2021-06-17,6.70625
2021-06-18,7.96367
2021-06-19,6.81103
2021-06-20,5.69332
2021-06-21,7.19524
2021-06-22,9.32588
2021-06-23,8.97659
2021-06-24,7.5096
2021-06-25,4.9249
2021-06-26,4.01676
2021-06-27,4.6804
2021-06-28,5.37897
2021-06-29,5.23925
2021-06-30,4.88997
2021-07-01,6.07754
2021-07-02,5.13447
2021-07-03,3.87705
2021-07-04,3.9469
2021-07-05,7.2651
2021-07-06,6.63639
2021-07-07,4.4359
2021-07-08,6.81103
2021-07-09,4.29619
2021-07-10,3.28326
2021-07-11,3.31819
2021-07-12,4.22633
2021-07-13,3.49283
2021-07-14,3.91198
2021-07-15,5.97275
2021-07-16,4.64547
2021-07-17,3.38805
2021-07-18,3.52776
2021-07-19,4.29619
2021-07-20,5.37897
2021-07-21,4.12155
2021-07-22,4.08662
2021-07-23,3.31819
2021-07-24,3.45791
2021-07-25,6.46175
2021-07-26,8.41774
2021-07-27,7.7541
2021-07-28,6.42682
2021-07-29,4.75026
2021-07-30,4.78519
2021-07-31,4.12155
2021-08-01,4.99476
2021-08-02,5.02968
2021-08-03,3.28326
2021-08-04,3.17848
2021-08-05,4.99476
2021-08-06,7.2651
2021-08-07,5.62347
2021-08-08,6.49668
2021-08-09,6.32203
2021-08-10,9.91966
2021-08-11,8.80195
2021-08-12,8.80195
2021-08-13,6.74118
2021-08-14,8.73209
2021-08-15,6.46175
2021-08-16,7.19524
2021-08-17,6.95075
2021-08-18,7.2651
2021-08-19,6.53161
2021-08-20,8.17324
2021-08-21,7.2651
2021-08-22,6.46175
2021-08-23,7.05553
2021-08-24,8.76702
2021-08-25,6.63639
2021-08-26,5.90289
2021-08-27,4.75026
2021-08-28,4.95983
2021-08-29,7.09046
2021-08-30,6.39189
2021-08-31,7.09046
2021-09-01,5.4139
2021-09-02,7.68424
2021-09-03,6.88089
2021-09-04,8.10338
2021-09-05,6.74118
2021-09-06,9.32588
2021-09-07,7.61439
2021-09-08,9.95459
2021-09-09,7.0206
2021-09-10,6.91582
2021-09-11,5.79811
2021-09-12,4.71533
2021-09-13,5.37897
2021-09-14,4.64547
2021-09-15,8.38281
2021-09-16,9.91966
2021-09-17,6.21725
2021-09-18,5.76318
2021-09-19,4.9249
2021-09-20,7.96367
2021-09-21,15.43835
2021-09-22,12.05029
2021-09-23,9.57038
2021-09-24,13.58714
2021-09-25,8.90674
2021-09-26,15.19385
2021-09-27,9.18616
2021-09-28,7.16032
2021-09-29,5.23925
2021-09-30,6.98567
2021-10-01,5.1694
2021-10-02,5.48375
2021-10-03,5.37897
2021-10-04,5.83304
2021-10-05,7.96367
2021-10-06,7.64931
2021-10-07,6.88089
2021-10-08,6.63639
2021-10-09,3.49283
2021-10-10,4.64547
2021-10-11,5.34404
2021-10-12,6.95075
2021-10-13,4.85504
2021-10-14,4.99476
2021-10-15,8.4876
2021-10-16,7.30003
2021-10-17,5.90289
2021-10-18,6.63639
2021-10-19,5.86797
2021-10-20,6.32203
2021-10-21,8.34788
2021-10-22,6.7761
2021-10-23,3.31819
2021-10-24,3.70241
2021-10-25,5.86797
2021-10-26,5.97275
2021-10-27,7.9986
2021-10-28,8.38281
2021-10-29,5.76318
2021-10-30,4.95983
2021-10-31,6.28711
2021-11-01,7.64931
2021-11-02,8.69717
2021-11-03,7.82396
2021-11-04,6.98567
2021-11-05,7.40482
2021-11-06,5.90289
2021-11-07,5.58854
2021-11-08,8.03353
2021-11-09,10.12923
2021-11-10,8.83688
2021-11-11,8.17324
2021-11-12,7.68424
2021-11-13,5.27418
2021-11-14,6.11246
2021-11-15,7.40482
2021-11-16,8.4876
2021-11-17,8.66224
2021-11-18,9.74502
2021-11-19,8.31295
2021-11-20,6.56653
2021-11-21,5.86797
2021-11-22,6.60146
2021-11-23,6.81103
2021-11-24,6.7761
2021-11-25,10.12923
2021-11-26,8.41774
2021-11-27,5.51868
2021-11-28,5.83304
2021-11-29,7.19524
2021-11-30,9.01152
2021-12-01,11.77086
2021-12-02,9.95459
2021-12-03,9.43066
2021-12-04,14.42542
2021-12-05,15.01921
2021-12-06,14.46035
2021-12-07,11.42158
2021-12-08,9.6053
2021-12-09,8.03353
2021-12-10,10.96751
2021-12-11,5.27418
2021-12-12,7.7541
2021-12-13,10.0943
2021-12-14,16.66084
2021-12-15,14.00628
2021-12-16,10.93258
2021-12-17,6.39189
2021-12-18,4.78519
2021-12-19,4.99476
2021-12-20,6.25218
2021-12-21,8.55745
2021-12-22,5.69332
2021-12-23,5.55361
2021-12-24,5.13447
2021-12-25,3.49283
2021-12-26,4.05169
2021-12-27,5.62347
2021-12-28,5.37897
2021-12-29,4.85504
2021-12-30,4.82011
2021-12-31,5.27418
2022-01-01,4.1914
2022-01-02,4.9249
2022-01-03,7.05553
2022-01-04,5.72825
2022-01-05,4.82011
2022-01-06,5.23925
2022-01-07,4.4359
2022-01-08,4.95983
2022-01-09,4.64547
2022-01-10,7.57946
2022-01-11,4.99476
2022-01-12,6.95075
2022-01-13,11.73594
2022-01-14,9.25602
2022-01-15,5.34404
2022-01-16,5.55361
2022-01-17,5.90289
2022-01-18,12.08522
2022-01-19,6.91582
2022-01-20,4.71533
2022-01-21,4.75026
2022-01-22,5.79811
2022-01-23,5.62347
2022-01-24,6.28711
2022-01-25,5.20433
2022-01-26,5.69332
2022-01-27,5.27418
2022-01-28,4.33112
2022-01-29,3.70241
2022-01-30,3.52776
2022-01-31,2.86412
2022-02-01,3.49283
2022-02-02,4.05169
2022-02-03,5.62347
2022-02-04,4.01676
2022-02-05,5.06461
2022-02-06,3.84212
2022-02-07,5.76318
2022-02-08,5.6584
2022-02-09,6.42682
2022-02-10,5.48375
2022-02-11,4.78519
2022-02-12,6.98567
2022-02-13,4.33112
2022-02-14,2.68948
2022-02-15,3.35312
2022-02-16,4.9249
2022-02-17,4.26126
2022-02-18,3.87705
2022-02-19,3.14355
2022-02-20,4.61054
2022-02-21,4.1914
2022-02-22,3.59762
2022-02-23,5.06461
2022-02-24,4.4359
2022-02-25,7.9986
2022-02-26,4.1914
2022-02-27,6.11246
2022-02-28,3.56269
2022-03-01,6.21725
2022-03-02,6.35696
2022-03-03,4.26126
2022-03-04,4.57561
2022-03-05,2.75934
2022-03-06,2.79427
2022-03-07,3.63255
2022-03-08,3.80719
2022-03-09,3.00384
2022-03-10,2.96891
2022-03-11,2.86412
2022-03-12,4.75026
2022-03-13,2.79427
2022-03-14,2.79427
2022-03-15,2.89905
2022-03-16,3.42298
2022-03-17,4.08662
2022-03-18,4.26126
2022-03-19,3.00384
2022-03-20,5.09954
2022-03-21,3.24834
2022-03-22,3.10862
2022-03-23,3.35312
2022-03-24,3.49283
2022-03-25,4.85504
2022-03-26,2.96891
2022-03-27,3.17848
2022-03-28,5.23925
2022-03-29,4.85504
2022-03-30,4.29619
2022-03-31,3.49283
2022-04-01,4.78519
2022-04-02,3.87705
2022-04-03,3.38805
2022-04-04,2.8292
2022-04-05,3.77226
2022-04-06,2.96891
2022-04-07,2.93398
2022-04-08,3.28326
2022-04-09,1.88613
2022-04-10,1.99091
2022-04-11,2.8292
2022-04-12,2.89905
2022-04-13,2.27034
2022-04-14,2.27034
2022-04-15,5.90289
2022-04-16,2.79427
2022-04-17,1.92106
2022-04-18,3.10862
2022-04-19,2.37513
2022-04-20,3.56269
2022-04-21,2.3402
2022-04-22,3.77226
2022-04-23,1.78134
2022-04-24,1.22249
2022-04-25,2.54977
2022-04-26,2.47991
2022-04-27,3.10862
2022-04-28,2.02584
2022-04-29,2.41005
2022-04-30,1.64163
2022-05-01,2.44498
2022-05-02,2.0957
2022-05-03,2.37513
2022-05-04,1.99091
2022-05-05,3.03877
2022-05-06,4.36604
2022-05-07,2.37513
2022-05-08,4.61054
2022-05-09,6.25218
2022-05-10,9.11631
2022-05-11,26.23122
2022-05-12,100.0
2022-05-13,48.58539
2022-05-14,32.55326
2022-05-15,18.05798
2022-05-16,20.46804
2022-05-17,16.62591
2022-05-18,52.21795
2022-05-19,61.12469
2022-05-20,27.62836
2022-05-21,13.72685
2022-05-22,13.23786
2022-05-23,23.36709
2022-05-24,29.58435
2022-05-25,14.49528
2022-05-26,9.50052
2022-05-27,6.49668
2022-05-28,7.33496
2022-05-29,7.0206
2022-05-30,4.85504
2022-05-31,5.44882
2022-06-01,4.22633
2022-06-02,3.91198
2022-06-03,4.61054
2022-06-04,1.95599
2022-06-05,1.6067
2022-06-06,3.07369
2022-06-07,3.24834
2022-06-08,4.1914
2022-06-09,3.17848
2022-06-10,3.03877
2022-06-11,3.28326
2022-06-12,3.56269
2022-06-13,10.0943
2022-06-14,8.55745
2022-06-15,6.32203
2022-06-16,5.90289
2022-06-17,5.09954
2022-06-18,4.82011
2022-06-19,6.53161
2022-06-20,4.4359
2022-06-21,1.67656
2022-06-22,1.46699
2022-06-23,1.01292
2022-06-24,1.46699
2022-06-25,1.43206
2022-06-26,1.67656
2022-06-27,3.38805
2022-06-28,7.33496
2022-06-29,6.60146
2022-06-30,5.58854
2022-07-01,4.40097
2022-07-02,2.47991
2022-07-03,1.92106
2022-07-04,3.03877
2022-07-05,3.35312
2022-07-06,3.24834
2022-07-07,2.79427
2022-07-08,2.30527
2022-07-09,2.13063
2022-07-10,1.78134
2022-07-11,1.50192
2022-07-12,1.08278
2022-07-13,1.15263
2022-07-14,1.15263
2022-07-15,1.22249
2022-07-16,0.73349
2022-07-17,0.83828
2022-07-18,1.3622
2022-07-19,1.18756
2022-07-20,1.1177
2022-07-21,0.76842
2022-07-22,1.08278
2022-07-23,1.18756
2022-07-24,1.01292
2022-07-25,1.1177
2022-07-26,1.29235
2022-07-27,1.43206
2022-07-28,1.25742
2022-07-29,1.43206
2022-07-30,0.69856
2022-07-31,0.66363
2022-08-01,1.15263
2022-08-02,0.80335
2022-08-03,1.01292
2022-08-04,0.76842
2022-08-05,0.8732
2022-08-06,0.34928
2022-08-07,0.38421
2022-08-08,0.80335
2022-08-09,0.38421
2022-08-10,1.22249
2022-08-11,0.94306
2022-08-12,1.8512
2022-08-13,1.88613
2022-08-14,0.83828
2022-08-15,0.73349
2022-08-16,0.8732
2022-08-17,1.29235
2022-08-18,1.57177
2022-08-19,1.08278
2022-08-20,0.66363
2022-08-21,0.41914
2022-08-22,1.43206
2022-08-23,0.97799
2022-08-24,2.30527
2022-08-25,1.43206
2022-08-26,0.62871
2022-08-27,0.45406
2022-08-28,1.29235
2022-08-29,1.15263
2022-08-30,0.62871
2022-08-31,0.8732
2022-09-01,0.94306
2022-09-02,0.8732
2022-09-03,0.48899
2022-09-04,0.55885
2022-09-05,0.80335
2022-09-06,0.83828
2022-09-07,1.04785
2022-09-08,0.76842
2022-09-09,0.38421
2022-09-10,0.24449
2022-09-11,0.48899
2022-09-12,0.66363
2022-09-13,1.08278
2022-09-14,1.22249
2022-09-15,1.43206
2022-09-16,1.04785
2022-09-17,0.59378
2022-09-18,0.8732
2022-09-19,0.94306
2022-09-20,0.8732
2022-09-21,1.01292
2022-09-22,0.94306
2022-09-23,1.18756
2022-09-24,0.69856
2022-09-25,0.34928
2022-09-26,0.94306
2022-09-27,1.08278
2022-09-28,1.08278
2022-09-29,0.97799
2022-09-30,0.45406
2022-10-01,0.66363
2022-10-02,0.73349
2022-10-03,0.94306
2022-10-04,0.76842
2022-10-05,0.94306
2022-10-06,0.41914
2022-10-07,0.8732
2022-10-08,0.34928
2022-10-09,0.48899
2022-10-10,0.52392
2022-10-11,0.8732
2022-10-12,1.22249
2022-10-13,1.08278
2022-10-14,0.94306
2022-10-15,0.59378
2022-10-16,0.69856
2022-10-17,0.59378
2022-10-18,0.76842
2022-10-19,1.1177
2022-10-20,0.90813
2022-10-21,0.59378
2022-10-22,0.55885
2022-10-23,0.83828
2022-10-24,0.59378
2022-10-25,0.8732
2022-10-26,0.48899
2022-10-27,0.76842
2022-10-28,0.45406
2022-10-29,1.1177
2022-10-30,0.59378
2022-10-31,0.69856
2022-11-01,1.15263
2022-11-02,1.15263
2022-11-03,1.04785
2022-11-04,0.76842
2022-11-05,0.73349
2022-11-06,0.52392
2022-11-07,0.94306
2022-11-08,0.90813
2022-11-09,1.88613
2022-11-10,7.2651
2022-11-11,2.41005
2022-11-12,1.3622
2022-11-13,1.08278
2022-11-14,1.71149
2022-11-15,0.83828
2022-11-16,1.43206
2022-11-17,1.32727
2022-11-18,1.43206
2022-11-19,0.97799
2022-11-20,0.8732
2022-11-21,0.90813
2022-11-22,0.90813
2022-11-23,0.31435
2022-11-24,0.52392
2022-11-25,0.41914
2022-11-26,0.62871
2022-11-27,0.59378
2022-11-28,0.41914
2022-11-29,1.01292
2022-11-30,0.97799
2022-12-01,1.78134
2022-12-02,3.66748
2022-12-03,1.29235
2022-12-04,1.08278
2022-12-05,1.15263
2022-12-06,1.01292
2022-12-07,1.1177
2022-12-08,1.18756
2022-12-09,1.1177
2022-12-10,0.59378
2022-12-11,0.69856
2022-12-12,1.01292
2022-12-13,0.97799
2022-12-14,0.97799
2022-12-15,0.80335
2022-12-16,3.66748
2022-12-17,2.61962
2022-12-18,1.6067
2022-12-19,1.25742
2022-12-20,1.29235
2022-12-21,0.97799
2022-12-22,1.3622
2022-12-23,0.8732
2022-12-24,0.55885
2022-12-25,0.24449
2022-12-26,0.69856
2022-12-27,0.90813
2022-12-28,0.73349
2022-12-29,0.62871
2022-12-30,0.90813
2022-12-31,0.41914
2023-01-01,0.38421
2023-01-02,0.73349
2023-01-03,1.04785
2023-01-04,0.94306
2023-01-05,1.46699
2023-01-06,1.3622
2023-01-07,0.55885
2023-01-08,0.59378
2023-01-09,1.29235
2023-01-10,1.01292
2023-01-11,1.15263
2023-01-12,0.48899
2023-01-13,1.04785
2023-01-14,1.18756
2023-01-15,0.69856
2023-01-16,1.32727
2023-01-17,0.69856
2023-01-18,0.59378
2023-01-19,0.59378
2023-01-20,0.83828
2023-01-21,0.59378
2023-01-22,0.38421
2023-01-23,0.66363
2023-01-24,0.97799
2023-01-25,1.04785
2023-01-26,0.66363
2023-01-27,0.76842
2023-01-28,0.69856
2023-01-29,0.59378
2023-01-30,0.66363
2023-01-31,1.01292
2023-02-01,1.22249
2023-02-02,1.43206
2023-02-03,1.81627
2023-02-04,1.1177
2023-02-05,1.1177
2023-02-06,1.64163
2023-02-07,1.46699
2023-02-08,1.57177
2023-02-09,1.1177
2023-02-10,1.18756
2023-02-11,0.90813
2023-02-12,0.80335
2023-02-13,1.1177
2023-02-14,1.64163
2023-02-15,1.43206
2023-02-16,1.81627
2023-02-17,1.74641
2023-02-18,1.25742
2023-02-19,1.29235
2023-02-20,1.57177
2023-02-21,2.06077
2023-02-22,2.27034
2023-02-23,0.90813
2023-02-24,1.50192
2023-02-25,0.76842
2023-02-26,0.73349
2023-02-27,1.04785
2023-02-28,1.46699
2023-03-01,0.66363
2023-03-02,1.32727
2023-03-03,1.22249
2023-03-04,1.29235
2023-03-05,0.76842
2023-03-06,1.46699
2023-03-07,1.01292
2023-03-08,1.25742
2023-03-09,0.69856
2023-03-10,1.15263
2023-03-11,1.01292
2023-03-12,1.78134
2023-03-13,1.32727
2023-03-14,1.67656
2023-03-15,1.3622
2023-03-16,1.32727
2023-03-17,1.8512
2023-03-18,0.90813
2023-03-19,0.55885
2023-03-20,1.50192
2023-03-21,1.15263
2023-03-22,1.67656
2023-03-23,1.71149
2023-03-24,1.25742
2023-03-25,1.32727
2023-03-26,0.80335
2023-03-27,1.95599
2023-03-28,1.57177
2023-03-29,1.67656
2023-03-30,1.43206
2023-03-31,1.32727
2023-04-01,1.1177
2023-04-02,0.73349
2023-04-03,1.46699
2023-04-04,2.06077
2023-04-05,1.53684
2023-04-06,2.16556
2023-04-07,1.6067
2023-04-08,1.08278
2023-04-09,0.69856
2023-04-10,0.94306
2023-04-11,2.37513
2023-04-12,1.43206
2023-04-13,2.5847
2023-04-14,1.57177
2023-04-15,1.6067
2023-04-16,2.0957
2023-04-17,2.51484
2023-04-18,2.86412
2023-04-19,2.0957
2023-04-20,2.0957
2023-04-21,1.64163
2023-04-22,1.08278
2023-04-23,0.90813
2023-04-24,1.46699
2023-04-25,1.57177
2023-04-26,1.15263
2023-04-27,1.3622
2023-04-28,1.50192
2023-04-29,0.55885
2023-04-30,0.90813
2023-05-01,1.64163
2023-05-02,2.13063
2023-05-03,1.3622
2023-05-04,1.53684
2023-05-05,1.25742
2023-05-06,0.94306
2023-05-07,0.73349
2023-05-08,1.3622
2023-05-09,1.3622
2023-05-10,1.15263
2023-05-11,1.92106
2023-05-12,1.92106
2023-05-13,1.6067
2023-05-14,1.18756
2023-05-15,1.64163
2023-05-16,2.16556
2023-05-17,1.46699
2023-05-18,2.5847
2023-05-19,1.88613
2023-05-20,1.15263
2023-05-21,1.32727
2023-05-22,1.92106
2023-05-23,2.02584
2023-05-24,1.88613
2023-05-25,1.1177
2023-05-26,1.22249
2023-05-27,0.8732
2023-05-28,0.97799
2023-05-29,1.81627
2023-05-30,1.74641
2023-05-31,1.67656
