date,순금1돈가격
2020-10-10,26.55988
2020-10-11,24.40111
2020-10-12,32.52089
2020-10-13,28.85793
2020-10-14,31.90807
2020-10-15,29.84679
2020-10-16,28.6908
2020-10-17,24.65181
2020-10-18,26.01671
2020-10-19,30.20891
2020-10-20,31.90807
2020-10-21,31.50417
2020-10-22,31.97771
2020-10-23,27.84122
2020-10-24,26.08635
2020-10-25,23.49582
2020-10-26,29.5961
2020-10-27,30.97493
2020-10-28,28.57938
2020-10-29,29.58217
2020-10-30,36.22562
2020-10-31,25.64066
2020-11-01,25.58495
2020-11-02,33.42618
2020-11-03,29.5961
2020-11-04,29.98607
2020-11-05,31.99164
2020-11-06,33.57938
2020-11-07,31.7688
2020-11-08,30.57103
2020-11-09,36.6713
2020-11-10,41.01671
2020-11-11,37.7298
2020-11-12,35.43175
2020-11-13,33.60724
2020-11-14,29.03899
2020-11-15,28.00835
2020-11-16,34.95821
2020-11-17,34.76323
2020-11-18,35.69637
2020-11-19,34.44289
2020-11-20,34.16434
2020-11-21,33.05013
2020-11-22,29.93036
2020-11-23,36.57381
2020-11-24,35.52924
2020-11-25,38.85793
2020-11-26,42.52089
2020-11-27,40.11142
2020-11-28,43.07799
2020-11-29,34.55431
2020-11-30,41.60167
2020-12-01,41.96378
2020-12-02,52.63231
2020-12-03,46.94986
2020-12-04,46.28133
2020-12-05,37.15877
2020-12-06,36.18384
2020-12-07,48.17548
2020-12-08,44.37325
2020-12-09,41.19777
2020-12-10,41.6713
2020-12-11,42.20055
2020-12-12,38.30083
2020-12-13,33.87186
2020-12-14,39.63788
2020-12-15,40.34818
2020-12-16,41.58774
2020-12-17,39.91643
2020-12-18,44.22005
2020-12-19,39.45682
2020-12-20,35.61281
2020-12-21,41.03064
2020-12-22,40.62674
2020-12-23,41.83844
2020-12-24,41.72701
2020-12-25,36.23955
2020-12-26,36.03064
2020-12-27,34.94428
2020-12-28,41.00278
2020-12-29,44.3454
2020-12-30,43.88579
2020-12-31,39.52646
2021-01-01,74.7493
2021-01-02,50.43175
2021-01-03,45.65459
2021-01-04,49.7493
2021-01-05,50.5571
2021-01-06,57.13091
2021-01-07,45.22284
2021-01-08,45.37604
2021-01-09,50.34818
2021-01-10,52.61838
2021-01-11,49.65181
2021-01-12,50.90529
2021-01-13,49.05292
2021-01-14,48.73259
2021-01-15,43.6908
2021-01-16,43.35654
2021-01-17,57.46518
2021-01-18,47.95264
2021-01-19,42.13091
2021-01-20,46.19777
2021-01-21,45.20891
2021-01-22,42.89693
2021-01-23,41.68523
2021-01-24,51.71309
2021-01-25,43.7883
2021-01-26,45.61281
2021-01-27,41.97771
2021-01-28,40.13927
2021-01-29,42.92479
2021-01-30,36.32311
2021-01-31,39.47075
2021-02-01,42.59052
2021-02-02,43.55153
2021-02-03,40.08356
2021-02-04,39.31754
2021-02-05,43.85793
2021-02-06,36.35097
2021-02-07,36.71309
2021-02-08,42.45125
2021-02-09,44.31754
2021-02-10,45.09749
2021-02-11,34.79108
2021-02-12,48.55153
2021-02-13,46.16991
2021-02-14,56.82451
2021-02-15,58.45403
2021-02-16,54.03899
2021-02-17,54.12256
2021-02-18,51.75487
2021-02-19,78.62116
2021-02-20,59.62395
2021-02-21,54.08077
2021-02-22,51.64345
2021-02-23,54.47075
2021-02-24,45.41782
2021-02-25,44.61002
2021-02-26,44.08077
2021-02-27,43.99721
2021-02-28,41.1142
2021-03-01,40.20891
2021-03-02,48.00835
2021-03-03,51.23955
2021-03-04,56.07242
2021-03-05,49.13649
2021-03-06,52.08913
2021-03-07,47.20055
2021-03-08,47.49303
2021-03-09,45.90529
2021-03-10,45.89136
2021-03-11,52.99442
2021-03-12,45.91922
2021-03-13,40.93314
2021-03-14,46.32311
2021-03-15,43.6908
2021-03-16,40.48746
2021-03-17,41.54596
2021-03-18,43.34261
2021-03-19,40.69637
2021-03-20,36.75487
2021-03-21,34.77715
2021-03-22,45.89136
2021-03-23,37.85515
2021-03-24,35.91922
2021-03-25,39.73537
2021-03-26,36.16991
2021-03-27,35.80779
2021-03-28,31.47632
2021-03-29,38.77437
2021-03-30,38.50974
2021-03-31,44.63788
2021-04-01,40.76601
2021-04-02,44.98607
2021-04-03,40.7103
2021-04-04,36.46239
2021-04-05,44.37325
2021-04-06,39.40111
2021-04-07,39.17827
2021-04-08,40.02785
2021-04-09,38.73259
2021-04-10,36.53203
2021-04-11,36.07242
2021-04-12,39.20612
2021-04-13,39.83286
2021-04-14,40.29247
2021-04-15,39.54038
2021-04-16,38.76044
2021-04-17,37.5766
2021-04-18,33.71866
2021-04-19,39.67966
2021-04-20,39.16434
2021-04-21,38.87186
2021-04-22,41.2674
2021-04-23,42.78551
2021-04-24,36.28133
2021-04-25,34.16434
2021-04-26,42.04735
2021-04-27,43.98328
2021-04-28,48.55153
2021-04-29,43.31476
2021-04-30,44.23398
2021-05-01,48.57938
2021-05-02,48.74651
2021-05-03,46.88022
2021-05-04,46.69916
2021-05-05,44.61002
2021-05-06,47.92479
2021-05-07,44.80501
2021-05-08,49.54038
2021-05-09,44.88857
2021-05-10,50.27855
2021-05-11,51.18384
2021-05-12,46.97771
2021-05-13,45.64066
2021-05-14,41.90807
2021-05-15,40.23676
2021-05-16,39.0947
2021-05-17,49.73537
2021-05-18,50.08356
2021-05-19,59.56824
2021-05-20,52.42339
2021-05-21,48.63509
2021-05-22,41.7688
2021-05-23,41.60167
2021-05-24,50.82172
2021-05-25,46.12813
2021-05-26,45.18105
2021-05-27,50.13927
2021-05-28,47.64623
2021-05-29,45.79387
2021-05-30,35.79387
2021-05-31,43.85793
2021-06-01,42.86908
2021-06-02,43.85793
2021-06-03,46.08635
2021-06-04,40.76601
2021-06-05,37.13091
2021-06-06,40.52924
2021-06-07,41.40668
2021-06-08,39.10863
2021-06-09,38.44011
2021-06-10,39.44289
2021-06-11,40.961
2021-06-12,39.44289
2021-06-13,37.43732
2021-06-14,43.74651
2021-06-15,39.72144
2021-06-16,41.18384
2021-06-17,42.64623
2021-06-18,46.33704
2021-06-19,37.10306
2021-06-20,32.66016
2021-06-21,44.9025
2021-06-22,41.42061
2021-06-23,42.71587
2021-06-24,42.66016
2021-06-25,43.73259
2021-06-26,37.40947
2021-06-27,33.48189
2021-06-28,40.82172
2021-06-29,42.21448
2021-06-30,44.22005
2021-07-01,43.02228
2021-07-02,47.1727
2021-07-03,45.48746
2021-07-04,40.40389
2021-07-05,51.25348
2021-07-06,43.10584
2021-07-07,43.85793
2021-07-08,39.76323
2021-07-09,44.16434
2021-07-10,43.85793
2021-07-11,51.19777
2021-07-12,41.78272
2021-07-13,43.44011
2021-07-14,38.98328
2021-07-15,43.37047
2021-07-16,38.10584
2021-07-17,40.84958
2021-07-18,47.93871
2021-07-19,45.72423
2021-07-20,44.55431
2021-07-21,45.0
2021-07-22,44.22005
2021-07-23,41.97771
2021-07-24,38.57938
2021-07-25,37.77158
2021-07-26,41.01671
2021-07-27,40.91922
2021-07-28,41.86629
2021-07-29,37.74373
2021-07-30,41.01671
2021-07-31,37.04735
2021-08-01,40.41782
2021-08-02,41.33704
2021-08-03,40.68245
2021-08-04,42.50696
2021-08-05,47.35376
2021-08-06,42.13091
2021-08-07,47.24233
2021-08-08,41.39275
2021-08-09,52.93871
2021-08-10,51.25348
2021-08-11,58.99721
2021-08-12,66.97771
2021-08-13,56.82451
2021-08-14,52.9805
2021-08-15,44.22005
2021-08-16,43.34261
2021-08-17,51.96378
2021-08-18,57.36768
2021-08-19,51.19777
2021-08-20,49.1922
2021-08-21,47.70194
2021-08-22,43.87186
2021-08-23,47.85515
2021-08-24,47.31197
2021-08-25,49.22005
2021-08-26,50.79387
2021-08-27,45.1532
2021-08-28,44.03899
2021-08-29,52.10306
2021-08-30,49.45682
2021-08-31,47.5766
2021-09-01,47.82729
2021-09-02,48.07799
2021-09-03,52.67409
2021-09-04,47.24233
2021-09-05,41.62952
2021-09-06,47.35376
2021-09-07,46.14206
2021-09-08,43.32869
2021-09-09,44.03899
2021-09-10,42.00557
2021-09-11,44.13649
2021-09-12,41.37883
2021-09-13,43.46796
2021-09-14,41.69916
2021-09-15,41.19777
2021-09-16,47.50696
2021-09-17,44.40111
2021-09-18,45.47353
2021-09-19,41.6713
2021-09-20,34.31754
2021-09-21,43.27298
2021-09-22,47.91086
2021-09-23,49.48467
2021-09-24,50.73816
2021-09-25,50.34818
2021-09-26,35.62674
2021-09-27,45.59888
2021-09-28,41.96378
2021-09-29,41.32311
2021-09-30,44.35933
2021-10-01,44.1922
2021-10-02,39.40111
2021-10-03,43.88579
2021-10-04,40.89136
2021-10-05,46.64345
2021-10-06,45.12534
2021-10-07,41.44846
2021-10-08,41.32311
2021-10-09,40.01392
2021-10-10,36.57381
2021-10-11,36.35097
2021-10-12,42.14484
2021-10-13,41.01671
2021-10-14,43.00835
2021-10-15,37.29805
2021-10-16,39.01114
2021-10-17,33.89972
2021-10-18,37.22841
2021-10-19,40.40389
2021-10-20,38.80222
2021-10-21,37.33983
2021-10-22,38.3844
2021-10-23,33.87186
2021-10-24,36.71309
2021-10-25,48.1337
2021-10-26,43.57938
2021-10-27,41.74094
2021-10-28,48.55153
2021-10-29,42.60445
2021-10-30,36.19777
2021-10-31,33.07799
2021-11-01,40.82172
2021-11-02,39.62395
2021-11-03,37.95264
2021-11-04,42.08913
2021-11-05,36.50417
2021-11-06,33.60724
2021-11-07,35.0
2021-11-08,41.7688
2021-11-09,39.4986
2021-11-10,40.12534
2021-11-11,42.99442
2021-11-12,42.24233
2021-11-13,37.3259
2021-11-14,32.84122
2021-11-15,39.83286
2021-11-16,47.11699
2021-11-17,43.57938
2021-11-18,41.96378
2021-11-19,42.03342
2021-11-20,38.17548
2021-11-21,37.5766
2021-11-22,43.16155
2021-11-23,40.18105
2021-11-24,40.47353
2021-11-25,43.34261
2021-11-26,37.33983
2021-11-27,38.06406
2021-11-28,41.53203
2021-11-29,51.85236
2021-11-30,45.97493
2021-12-01,43.85793
2021-12-02,44.77715
2021-12-03,42.00557
2021-12-04,36.93593
2021-12-05,35.97493
2021-12-06,43.91364
2021-12-07,46.60167
2021-12-08,42.27019
2021-12-09,42.25626
2021-12-10,40.75208
2021-12-11,41.18384
2021-12-12,43.41225
2021-12-13,42.70194
2021-12-14,43.34261
2021-12-15,41.68523
2021-12-16,44.26183
2021-12-17,38.45403
2021-12-18,37.85515
2021-12-19,38.32869
2021-12-20,48.74651
2021-12-21,46.89415
2021-12-22,44.61002
2021-12-23,47.27019
2021-12-24,43.56545
2021-12-25,42.78551
2021-12-26,42.00557
2021-12-27,43.81615
2021-12-28,44.93036
2021-12-29,48.83008
2021-12-30,45.8635
2021-12-31,59.44289
2022-01-01,65.47353
2022-01-02,60.09749
2022-01-03,59.45682
2022-01-04,55.72423
2022-01-05,51.19777
2022-01-06,57.4791
2022-01-07,56.94986
2022-01-08,49.28969
2022-01-09,55.26462
2022-01-10,51.16991
2022-01-11,67.03342
2022-01-12,58.34261
2022-01-13,51.28133
2022-01-14,48.60724
2022-01-15,60.40389
2022-01-16,51.50417
2022-01-17,52.35376
2022-01-18,50.59888
2022-01-19,50.37604
2022-01-20,50.94707
2022-01-21,50.52924
2022-01-22,58.05013
2022-01-23,67.27019
2022-01-24,57.75766
2022-01-25,53.23119
2022-01-26,53.77437
2022-01-27,51.15598
2022-01-28,48.48189
2022-01-29,47.18662
2022-01-30,54.63788
2022-01-31,40.66852
2022-02-01,57.5766
2022-02-02,56.47632
2022-02-03,57.75766
2022-02-04,59.77715
2022-02-05,58.2869
2022-02-06,63.21727
2022-02-07,55.82172
2022-02-08,54.70752
2022-02-09,54.41504
2022-02-10,51.01671
2022-02-11,49.67966
2022-02-12,50.68245
2022-02-13,50.1532
2022-02-14,59.48467
2022-02-15,72.53481
2022-02-16,60.33426
2022-02-17,55.72423
2022-02-18,58.41225
2022-02-19,50.90529
2022-02-20,46.43454
2022-02-21,56.5181
2022-02-22,60.26462
2022-02-23,63.23119
2022-02-24,100.0
2022-02-25,82.10306
2022-02-26,63.06406
2022-02-27,61.93593
2022-02-28,61.922
2022-03-01,57.38161
2022-03-02,64.37325
2022-03-03,55.94707
2022-03-04,55.16713
2022-03-05,58.05013
2022-03-06,68.20334
2022-03-07,76.68523
2022-03-08,74.69359
2022-03-09,58.03621
2022-03-10,58.2869
2022-03-11,63.55153
2022-03-12,56.54596
2022-03-13,51.3649
2022-03-14,58.32869
2022-03-15,57.60445
2022-03-16,55.61281
2022-03-17,56.42061
2022-03-18,53.83008
2022-03-19,46.88022
2022-03-20,40.77994
2022-03-21,44.66573
2022-03-22,45.91922
2022-03-23,49.80501
2022-03-24,47.54874
2022-03-25,50.98885
2022-03-26,43.60724
2022-03-27,39.15041
2022-03-28,43.87186
2022-03-29,45.64066
2022-03-30,46.29526
2022-03-31,44.08077
2022-04-01,41.94986
2022-04-02,38.76044
2022-04-03,33.76044
2022-04-04,42.78551
2022-04-05,40.43175
2022-04-06,40.7103
2022-04-07,39.9025
2022-04-08,37.18662
2022-04-09,36.90807
2022-04-10,31.14206
2022-04-11,39.01114
2022-04-12,41.57381
2022-04-13,43.57938
2022-04-14,42.60445
2022-04-15,41.04456
2022-04-16,37.56267
2022-04-17,31.90807
2022-04-18,45.13927
2022-04-19,43.67688
2022-04-20,47.54874
2022-04-21,44.66573
2022-04-22,42.95264
2022-04-23,40.62674
2022-04-24,39.80501
2022-04-25,47.13091
2022-04-26,47.04735
2022-04-27,47.52089
2022-04-28,46.71309
2022-04-29,45.32033
2022-04-30,41.39275
2022-05-01,35.75208
2022-05-02,44.67966
2022-05-03,47.63231
2022-05-04,43.44011
2022-05-05,40.23676
2022-05-06,44.58217
2022-05-07,41.97771
2022-05-08,39.06685
2022-05-09,42.96657
2022-05-10,42.59052
2022-05-11,49.41504
2022-05-12,48.83008
2022-05-13,45.23676
2022-05-14,39.03899
2022-05-15,32.03342
2022-05-16,45.77994
2022-05-17,45.20891
2022-05-18,42.93871
2022-05-19,41.62952
2022-05-20,42.39554
2022-05-21,37.59052
2022-05-22,33.6908
2022-05-23,41.40668
2022-05-24,41.10027
2022-05-25,43.41225
2022-05-26,39.45682
2022-05-27,38.56545
2022-05-28,35.20891
2022-05-29,30.02785
2022-05-30,44.91643
2022-05-31,45.65459
2022-06-01,41.88022
2022-06-02,46.57381
2022-06-03,42.7298
2022-06-04,36.64345
2022-06-05,31.43454
2022-06-06,39.41504
2022-06-07,43.2869
2022-06-08,41.72701
2022-06-09,43.17548
2022-06-10,39.95821
2022-06-11,37.42339
2022-06-12,40.48746
2022-06-13,49.02506
2022-06-14,50.41782
2022-06-15,49.62395
2022-06-16,44.95821
2022-06-17,49.86072
2022-06-18,40.61281
2022-06-19,36.85236
2022-06-20,48.17548
2022-06-21,43.44011
2022-06-22,46.79665
2022-06-23,45.13927
2022-06-24,42.79944
2022-06-25,37.20055
2022-06-26,33.70473
2022-06-27,46.47632
2022-06-28,43.66295
2022-06-29,42.56267
2022-06-30,40.51532
2022-07-01,42.96657
2022-07-02,36.16991
2022-07-03,34.20612
2022-07-04,42.40947
2022-07-05,40.961
2022-07-06,56.15598
2022-07-07,46.89415
2022-07-08,41.82451
2022-07-09,38.64902
2022-07-10,36.12813
2022-07-11,45.16713
2022-07-12,43.39832
2022-07-13,42.77158
2022-07-14,39.97214
2022-07-15,43.55153
2022-07-16,39.5961
2022-07-17,37.68802
2022-07-18,45.43175
2022-07-19,42.84122
2022-07-20,44.02506
2022-07-21,42.50696
2022-07-22,40.77994
2022-07-23,36.94986
2022-07-24,36.03064
2022-07-25,49.42896
2022-07-26,53.84401
2022-07-27,41.19777
2022-07-28,43.59331
2022-07-29,39.73537
2022-07-30,38.21727
2022-07-31,33.49582
2022-08-01,43.21727
2022-08-02,44.40111
2022-08-03,41.32311
2022-08-04,40.25069
2022-08-05,42.70194
2022-08-06,40.84958
2022-08-07,32.96657
2022-08-08,41.14206
2022-08-09,41.05849
2022-08-10,40.23676
2022-08-11,40.64066
2022-08-12,39.41504
2022-08-13,34.48467
2022-08-14,32.0752
2022-08-15,34.55431
2022-08-16,42.27019
2022-08-17,41.22562
2022-08-18,37.00557
2022-08-19,35.65459
2022-08-20,36.83844
2022-08-21,29.48467
2022-08-22,40.73816
2022-08-23,38.64902
2022-08-24,38.30083
2022-08-25,41.19777
2022-08-26,37.56267
2022-08-27,33.14763
2022-08-28,31.60167
2022-08-29,38.37047
2022-08-30,44.83286
2022-08-31,40.75208
2022-09-01,38.70473
2022-09-02,40.23676
2022-09-03,33.00835
2022-09-04,34.38718
2022-09-05,35.72423
2022-09-06,37.86908
2022-09-07,40.04178
2022-09-08,35.75208
2022-09-09,32.52089
2022-09-10,38.23119
2022-09-11,41.72701
2022-09-12,44.5961
2022-09-13,53.85793
2022-09-14,48.9415
2022-09-15,47.35376
2022-09-16,42.06128
2022-09-17,36.43454
2022-09-18,38.25905
2022-09-19,46.19777
2022-09-20,42.85515
2022-09-21,51.922
2022-09-22,43.21727
2022-09-23,40.41782
2022-09-24,37.43732
2022-09-25,32.3259
2022-09-26,44.06685
2022-09-27,42.93871
2022-09-28,46.16991
2022-09-29,43.25905
2022-09-30,37.61838
2022-10-01,31.922
2022-10-02,32.95264
2022-10-03,32.89693
2022-10-04,39.91643
2022-10-05,39.73537
2022-10-06,38.67688
2022-10-07,34.77715
2022-10-08,29.20612
2022-10-09,30.27855
2022-10-10,28.41225
2022-10-11,49.15041
2022-10-12,48.9415
2022-10-13,39.01114
2022-10-14,34.51253
2022-10-15,31.42061
2022-10-16,30.1532
2022-10-17,38.23119
2022-10-18,33.24512
2022-10-19,39.33147
2022-10-20,32.22841
2022-10-21,31.7688
2022-10-22,27.28412
2022-10-23,27.78551
2022-10-24,34.08077
2022-10-25,32.28412
2022-10-26,33.46796
2022-10-27,32.95264
2022-10-28,31.74094
2022-10-29,26.14206
2022-10-30,23.32869
2022-10-31,31.57381
2022-11-01,34.98607
2022-11-02,32.10306
2022-11-03,32.96657
2022-11-04,30.64066
2022-11-05,28.88579
2022-11-06,25.97493
2022-11-07,33.56545
2022-11-08,33.98328
2022-11-09,33.10584
2022-11-10,32.39554
2022-11-11,33.31476
2022-11-12,29.5961
2022-11-13,26.3649
2022-11-14,31.30919
2022-11-15,32.06128
2022-11-16,31.08635
2022-11-17,30.79387
2022-11-18,32.20055
2022-11-19,26.32311
2022-11-20,27.81337
2022-11-21,34.51253
2022-11-22,31.32311
2022-11-23,32.85515
2022-11-24,30.68245
2022-11-25,30.66852
2022-11-26,26.25348
2022-11-27,27.46518
2022-11-28,31.32311
2022-11-29,30.65459
2022-11-30,30.90529
2022-12-01,34.65181
2022-12-02,31.78272
2022-12-03,26.65738
2022-12-04,26.43454
2022-12-05,33.35654
2022-12-06,32.70194
2022-12-07,35.77994
2022-12-08,35.38997
2022-12-09,31.25348
2022-12-10,29.3454
2022-12-11,29.17827
2022-12-12,34.31754
2022-12-13,35.04178
2022-12-14,34.42896
2022-12-15,34.48467
2022-12-16,33.06406
2022-12-17,29.03899
2022-12-18,28.55153
2022-12-19,34.28969
2022-12-20,35.1532
2022-12-21,34.1922
2022-12-22,31.25348
2022-12-23,35.51532
2022-12-24,33.63509
2022-12-25,29.94428
2022-12-26,37.11699
2022-12-27,40.41782
2022-12-28,39.63788
2022-12-29,40.48746
2022-12-30,37.67409
2022-12-31,32.39554
2023-01-01,44.1922
2023-01-02,42.21448
2023-01-03,42.54874
2023-01-04,52.75766
2023-01-05,45.02785
2023-01-06,38.45403
2023-01-07,48.20334
2023-01-08,40.77994
2023-01-09,42.15877
2023-01-10,52.10306
2023-01-11,49.93036
2023-01-12,42.22841
2023-01-13,39.12256
2023-01-14,37.15877
2023-01-15,32.9805
2023-01-16,38.6908
2023-01-17,38.41225
2023-01-18,36.85236
2023-01-19,35.76601
2023-01-20,36.33704
2023-01-21,37.24233
2023-01-22,38.64902
2023-01-23,37.82729
2023-01-24,40.41782
2023-01-25,45.27855
2023-01-26,40.84958
2023-01-27,51.21169
2023-01-28,36.99164
2023-01-29,39.28969
2023-01-30,40.33426
2023-01-31,39.33147
2023-02-01,41.14206
2023-02-02,39.47075
2023-02-03,36.16991
2023-02-04,37.61838
2023-02-05,31.7688
2023-02-06,38.56545
2023-02-07,36.57381
2023-02-08,36.46239
2023-02-09,33.14763
2023-02-10,36.62952
2023-02-11,32.06128
2023-02-12,30.11142
2023-02-13,36.43454
2023-02-14,34.67966
2023-02-15,34.31754
2023-02-16,33.89972
2023-02-17,36.14206
2023-02-18,32.0752
2023-02-19,31.15598
2023-02-20,34.72144
2023-02-21,34.10863
2023-02-22,35.7103
2023-02-23,32.59052
2023-02-24,32.93871
2023-02-25,28.62116
2023-02-26,27.21448
2023-02-27,30.69637
2023-02-28,30.5571
2023-03-01,31.65738
2023-03-02,31.62952
2023-03-03,28.80222
2023-03-04,29.33147
2023-03-05,26.25348
2023-03-06,31.47632
2023-03-07,29.9025
2023-03-08,31.7688
2023-03-09,29.97214
2023-03-10,28.35654
2023-03-11,25.5571
2023-03-12,27.01949
2023-03-13,34.91643
2023-03-14,41.44846
2023-03-15,32.78551
2023-03-16,35.7103
2023-03-17,37.45125
2023-03-18,33.25905
2023-03-19,30.18105
2023-03-20,46.43454
2023-03-21,49.91643
2023-03-22,37.10306
2023-03-23,47.79944
2023-03-24,46.03064
2023-03-25,36.82451
2023-03-26,46.54596
2023-03-27,49.10863
2023-03-28,51.47632
2023-03-29,47.9805
2023-03-30,39.38718
2023-03-31,40.27855
2023-04-01,30.80779
2023-04-02,30.40389
2023-04-03,40.12534
2023-04-04,44.86072
2023-04-05,55.52924
2023-04-06,78.32869
2023-04-07,52.45125
2023-04-08,38.18941
2023-04-09,44.84679
2023-04-10,57.64623
2023-04-11,54.98607
2023-04-12,49.02506
2023-04-13,45.12534
2023-04-14,48.11977
2023-04-15,46.78272
2023-04-16,36.01671
2023-04-17,47.66016
2023-04-18,44.15041
2023-04-19,45.32033
2023-04-20,45.33426
2023-04-21,43.49582
2023-04-22,33.87186
2023-04-23,30.87743
2023-04-24,41.39275
2023-04-25,40.33426
2023-04-26,42.25626
2023-04-27,45.09749
2023-04-28,41.08635
2023-04-29,32.06128
2023-04-30,29.9025
2023-05-01,39.1922
2023-05-02,41.94986
2023-05-03,44.79108
2023-05-04,43.6908
2023-05-05,40.59888
2023-05-06,40.82172
2023-05-07,34.97214
2023-05-08,44.26183
2023-05-09,41.62952
2023-05-10,42.70194
2023-05-11,44.84679
2023-05-12,39.01114
2023-05-13,35.09749
2023-05-14,32.75766
2023-05-15,42.91086
2023-05-16,42.25626
2023-05-17,38.41225
2023-05-18,39.72144
2023-05-19,38.25905
2023-05-20,32.08913
2023-05-21,27.3259
2023-05-22,39.54038
2023-05-23,40.13927
2023-05-24,38.06406
2023-05-25,36.10027
2023-05-26,34.55431
2023-05-27,29.01114
2023-05-28,26.44846
