date,우주항공관련주
2023-07-03,1.26824
2023-07-04,1.10074
2023-07-05,0.93323
2023-07-06,1.36396
2023-07-07,0.76573
2023-07-08,0.40679
2023-07-09,0.5743
2023-07-10,0.9093
2023-07-11,1.24431
2023-07-12,1.26824
2023-07-13,0.7418
2023-07-14,0.69394
2023-07-15,0.40679
2023-07-16,0.35893
2023-07-17,3.63723
2023-07-18,1.98612
2023-07-19,1.50753
2023-07-20,0.98109
2023-07-21,1.00502
2023-07-22,0.71787
2023-07-23,1.67504
2023-07-24,1.29217
2023-07-25,1.17252
2023-07-26,1.81861
2023-07-27,1.69897
2023-07-28,1.7229
2023-07-29,1.29217
2023-07-30,0.93323
2023-07-31,1.24431
2023-08-01,1.74682
2023-08-02,1.24431
2023-08-03,1.22038
2023-08-04,1.69897
2023-08-05,1.91433
2023-08-06,1.07681
2023-08-07,0.81359
2023-08-08,1.1486
2023-08-09,0.88537
2023-08-10,0.93323
2023-08-11,0.78966
2023-08-12,0.7418
2023-08-13,0.81359
2023-08-14,0.88537
2023-08-15,0.47858
2023-08-16,0.88537
2023-08-17,0.69394
2023-08-18,0.64608
2023-08-19,0.59822
2023-08-20,0.86145
2023-08-21,0.67001
2023-08-22,0.55037
2023-08-23,0.9093
2023-08-24,1.62718
2023-08-25,1.45967
2023-08-26,1.05288
2023-08-27,1.07681
2023-08-28,1.41182
2023-08-29,1.77075
2023-08-30,3.27829
2023-08-31,1.8904
2023-09-01,1.38789
2023-09-02,2.39291
2023-09-03,1.41182
2023-09-04,1.93826
2023-09-05,1.84254
2023-09-06,2.0579
2023-09-07,1.67504
2023-09-08,1.3161
2023-09-09,2.27327
2023-09-10,1.43575
2023-09-11,3.97224
2023-09-12,7.89662
2023-09-13,4.54654
2023-09-14,2.56042
2023-09-15,3.23043
2023-09-16,1.29217
2023-09-17,1.53146
2023-09-18,3.13472
2023-09-19,3.08686
2023-09-20,2.15362
2023-09-21,2.79971
2023-09-22,1.4836
2023-09-23,0.5743
2023-09-24,1.05288
2023-09-25,1.12467
2023-09-26,1.3161
2023-09-27,1.10074
2023-09-28,0.9093
2023-09-29,0.67001
2023-09-30,0.88537
2023-10-01,1.4836
2023-10-02,0.83752
2023-10-03,0.76573
2023-10-04,1.81861
2023-10-05,2.0579
2023-10-06,1.81861
2023-10-07,1.41182
2023-10-08,1.19645
2023-10-09,0.93323
2023-10-10,1.91433
2023-10-11,2.03397
2023-10-12,1.41182
2023-10-13,1.12467
2023-10-14,0.71787
2023-10-15,0.62215
2023-10-16,0.95716
2023-10-17,1.8904
2023-10-18,1.12467
2023-10-19,1.12467
2023-10-20,0.59822
2023-10-21,0.40679
2023-10-22,0.5743
2023-10-23,1.05288
2023-10-24,3.039
2023-10-25,2.01005
2023-10-26,2.51256
2023-10-27,0.81359
2023-10-28,1.02895
2023-10-29,2.03397
2023-10-30,3.2065
2023-10-31,2.65613
2023-11-01,2.17755
2023-11-02,1.4836
2023-11-03,1.91433
2023-11-04,1.10074
2023-11-05,1.53146
2023-11-06,1.7229
2023-11-07,1.10074
2023-11-08,1.57932
2023-11-09,1.7229
2023-11-10,1.91433
2023-11-11,1.3161
2023-11-12,1.53146
2023-11-13,1.86647
2023-11-14,2.20148
2023-11-15,2.15362
2023-11-16,1.67504
2023-11-17,1.50753
2023-11-18,1.22038
2023-11-19,1.36396
2023-11-20,1.86647
2023-11-21,1.84254
2023-11-22,1.57932
2023-11-23,1.50753
2023-11-24,1.34003
2023-11-25,0.98109
2023-11-26,0.67001
2023-11-27,0.88537
2023-11-28,1.05288
2023-11-29,1.50753
2023-11-30,2.27327
2023-12-01,2.75185
2023-12-02,2.0579
2023-12-03,1.69897
2023-12-04,2.39291
2023-12-05,2.27327
2023-12-06,1.69897
2023-12-07,1.4836
2023-12-08,1.67504
2023-12-09,0.95716
2023-12-10,0.88537
2023-12-11,1.57932
2023-12-12,1.41182
2023-12-13,1.43575
2023-12-14,0.98109
2023-12-15,0.83752
2023-12-16,0.67001
2023-12-17,1.00502
2023-12-18,1.10074
2023-12-19,0.98109
2023-12-20,1.41182
2023-12-21,2.89542
2023-12-22,2.96721
2023-12-23,1.3161
2023-12-24,1.07681
2023-12-25,2.8715
2023-12-26,2.01005
2023-12-27,1.98612
2023-12-28,1.86647
2023-12-29,3.18257
2023-12-30,4.0201
2023-12-31,1.84254
2024-01-01,2.79971
2024-01-02,4.64225
2024-01-03,18.56903
2024-01-04,11.29456
2024-01-05,5.1687
2024-01-06,8.63843
2024-01-07,7.72912
2024-01-08,20.50729
2024-01-09,30.15075
2024-01-10,13.99856
2024-01-11,11.31849
2024-01-12,8.13591
2024-01-13,3.75687
2024-01-14,2.58435
2024-01-15,4.21153
2024-01-16,4.49868
2024-01-17,4.1876
2024-01-18,4.09188
2024-01-19,3.15865
2024-01-20,4.52261
2024-01-21,3.56544
2024-01-22,5.07298
2024-01-23,4.85762
2024-01-24,4.11581
2024-01-25,2.48863
2024-01-26,2.10576
2024-01-27,2.39291
2024-01-28,3.97224
2024-01-29,3.75687
2024-01-30,2.17755
2024-01-31,9.66738
2024-02-01,1.17252
2024-02-02,2.01005
2024-02-03,2.17755
2024-02-04,1.55539
2024-02-05,2.01005
2024-02-06,1.98612
2024-02-07,1.67504
2024-02-08,1.55539
2024-02-09,1.8904
2024-02-10,1.17252
2024-02-11,1.4836
2024-02-12,1.53146
2024-02-13,3.39794
2024-02-14,4.49868
2024-02-15,3.46972
2024-02-16,3.27829
2024-02-17,1.86647
2024-02-18,1.81861
2024-02-19,2.65613
2024-02-20,3.18257
2024-02-21,2.82364
2024-02-22,3.80473
2024-02-23,4.54654
2024-02-24,4.47475
2024-02-25,2.34505
2024-02-26,3.039
2024-02-27,2.58435
2024-02-28,1.86647
2024-02-29,1.65111
2024-03-01,1.55539
2024-03-02,0.98109
2024-03-03,1.17252
2024-03-04,2.08183
2024-03-05,2.10576
2024-03-06,4.11581
2024-03-07,4.0201
2024-03-08,2.48863
2024-03-09,1.60325
2024-03-10,2.36898
2024-03-11,2.8715
2024-03-12,2.34505
2024-03-13,12.29959
2024-03-14,11.89279
2024-03-15,3.90045
2024-03-16,1.43575
2024-03-17,1.55539
2024-03-18,2.36898
2024-03-19,2.0579
2024-03-20,1.84254
