date,수익률계산기
2021-08-11,38.45686
2021-08-12,41.0085
2021-08-13,35.47995
2021-08-14,27.52126
2021-08-15,25.75941
2021-08-16,28.18955
2021-08-17,34.02187
2021-08-18,32.98906
2021-08-19,32.98906
2021-08-20,36.02673
2021-08-21,21.0814
2021-08-22,20.47387
2021-08-23,35.47995
2021-08-24,37.60631
2021-08-25,31.95625
2021-08-26,30.55893
2021-08-27,27.52126
2021-08-28,22.11421
2021-08-29,18.89428
2021-08-30,32.01701
2021-08-31,32.68529
2021-09-01,34.44714
2021-09-02,33.17132
2021-09-03,37.84933
2021-09-04,28.85783
2021-09-05,24.84811
2021-09-06,34.56865
2021-09-07,33.53584
2021-09-08,30.31591
2021-09-09,28.73633
2021-09-10,27.94653
2021-09-11,17.13244
2021-09-12,16.64641
2021-09-13,27.39975
2021-09-14,29.34386
2021-09-15,31.53098
2021-09-16,27.70352
2021-09-17,30.86269
2021-09-18,14.09477
2021-09-19,13.24422
2021-09-20,11.72539
2021-09-21,12.21142
2021-09-22,15.24908
2021-09-23,27.46051
2021-09-24,27.39975
2021-09-25,18.40826
2021-09-26,17.86148
2021-09-27,30.19441
2021-09-28,29.46537
2021-09-29,28.00729
2021-09-30,32.62454
2021-10-01,31.22721
2021-10-02,21.93195
2021-10-03,19.86634
2021-10-04,26.06318
2021-10-05,38.39611
2021-10-06,36.57351
2021-10-07,36.20899
2021-10-08,32.50303
2021-10-09,21.93195
2021-10-10,22.96476
2021-10-11,20.83839
2021-10-12,30.61968
2021-10-13,28.2503
2021-10-14,31.04495
2021-10-15,56.98663
2021-10-16,28.00729
2021-10-17,22.41798
2021-10-18,29.89064
2021-10-19,32.8068
2021-10-20,32.56379
2021-10-21,37.54556
2021-10-22,29.95139
2021-10-23,20.83839
2021-10-24,16.88942
2021-10-25,28.00729
2021-10-26,39.85419
2021-10-27,35.41919
2021-10-28,32.44228
2021-10-29,31.10571
2021-10-30,23.99756
2021-10-31,24.42284
2021-11-01,36.51275
2021-11-02,40.15795
2021-11-03,39.00364
2021-11-04,36.14823
2021-11-05,33.47509
2021-11-06,19.19805
2021-11-07,18.65127
2021-11-08,31.34872
2021-11-09,37.66707
2021-11-10,30.9842
2021-11-11,30.55893
2021-11-12,29.58687
2021-11-13,19.50182
2021-11-14,19.56257
2021-11-15,36.08748
2021-11-16,36.33049
2021-11-17,38.63912
2021-11-18,40.64398
2021-11-19,32.50303
2021-11-20,23.08626
2021-11-21,23.39003
2021-11-22,35.35844
2021-11-23,36.93803
2021-11-24,38.76063
2021-11-25,40.15795
2021-11-26,35.29769
2021-11-27,18.10449
2021-11-28,18.83353
2021-11-29,32.62454
2021-11-30,33.23207
2021-12-01,32.01701
2021-12-02,28.2503
2021-12-03,29.76913
2021-12-04,21.32442
2021-12-05,19.01579
2021-12-06,28.67557
2021-12-07,29.40461
2021-12-08,28.73633
2021-12-09,25.27339
2021-12-10,26.18469
2021-12-11,15.67436
2021-12-12,17.07168
2021-12-13,26.24544
2021-12-14,27.52126
2021-12-15,24.96962
2021-12-16,25.09113
2021-12-17,22.66099
2021-12-18,14.15552
2021-12-19,15.18833
2021-12-20,23.99756
2021-12-21,22.47873
2021-12-22,25.82017
2021-12-23,26.85297
2021-12-24,25.03037
2021-12-25,12.33292
2021-12-26,15.24908
2021-12-27,22.66099
2021-12-28,27.39975
2021-12-29,24.96962
2021-12-30,27.64277
2021-12-31,21.14216
2022-01-01,15.06682
2022-01-02,16.09963
2022-01-03,30.74119
2022-01-04,32.26002
2022-01-05,31.53098
2022-01-06,30.55893
2022-01-07,24.24058
2022-01-08,17.01093
2022-01-09,17.98298
2022-01-10,25.09113
2022-01-11,29.46537
2022-01-12,30.0729
2022-01-13,29.95139
2022-01-14,23.75455
2022-01-15,16.03888
2022-01-16,13.24422
2022-01-17,25.03037
2022-01-18,24.42284
2022-01-19,27.03523
2022-01-20,28.37181
2022-01-21,26.00243
2022-01-22,20.10935
2022-01-23,17.92223
2022-01-24,25.88092
2022-01-25,27.64277
2022-01-26,26.97448
2022-01-27,33.90036
2022-01-28,21.38517
2022-01-29,15.43134
2022-01-30,11.72539
2022-01-31,11.72539
2022-02-01,15.06682
2022-02-02,15.97812
2022-02-03,27.64277
2022-02-04,28.18955
2022-02-05,20.77764
2022-02-06,18.10449
2022-02-07,30.43742
2022-02-08,34.99392
2022-02-09,28.97934
2022-02-10,27.39975
2022-02-11,24.48359
2022-02-12,16.95018
2022-02-13,14.82381
2022-02-14,21.0814
2022-02-15,26.12393
2022-02-16,25.75941
2022-02-17,25.88092
2022-02-18,23.08626
2022-02-19,16.16038
2022-02-20,16.34264
2022-02-21,25.39489
2022-02-22,25.09113
2022-02-23,24.6051
2022-02-24,28.73633
2022-02-25,23.02551
2022-02-26,15.6136
2022-02-27,13.91251
2022-02-28,22.96476
2022-03-01,20.35236
2022-03-02,25.33414
2022-03-03,24.48359
2022-03-04,23.6938
2022-03-05,13.73025
2022-03-06,13.97326
2022-03-07,23.39003
2022-03-08,25.15188
2022-03-09,16.16038
2022-03-10,23.75455
2022-03-11,22.29647
2022-03-12,16.76792
2022-03-13,13.97326
2022-03-14,23.39003
2022-03-15,26.36695
2022-03-16,26.18469
2022-03-17,29.89064
2022-03-18,26.67071
2022-03-19,18.10449
2022-03-20,13.6695
2022-03-21,25.33414
2022-03-22,29.64763
2022-03-23,31.59173
2022-03-24,29.34386
2022-03-25,27.339
2022-03-26,16.88942
2022-03-27,17.49696
2022-03-28,33.53584
2022-03-29,32.62454
2022-03-30,34.02187
2022-03-31,36.452
2022-04-01,30.61968
2022-04-02,19.74483
2022-04-03,19.07654
2022-04-04,27.88578
2022-04-05,28.2503
2022-04-06,25.33414
2022-04-07,23.63304
2022-04-08,23.6938
2022-04-09,14.33778
2022-04-10,13.24422
2022-04-11,21.38517
2022-04-12,22.84325
2022-04-13,26.60996
2022-04-14,26.97448
2022-04-15,21.20291
2022-04-16,14.09477
2022-04-17,13.06196
2022-04-18,24.54434
2022-04-19,28.06804
2022-04-20,28.18955
2022-04-21,26.12393
2022-04-22,25.75941
2022-04-23,14.52004
2022-04-24,14.39854
2022-04-25,20.1701
2022-04-26,23.51154
2022-04-27,24.78736
2022-04-28,24.84811
2022-04-29,25.27339
2022-04-30,12.39368
2022-05-01,13.91251
2022-05-02,22.47873
2022-05-03,21.20291
2022-05-04,18.40826
2022-05-05,13.97326
2022-05-06,16.82867
2022-05-07,11.48238
2022-05-08,12.39368
2022-05-09,22.17496
2022-05-10,24.54434
2022-05-11,31.59173
2022-05-12,34.99392
2022-05-13,32.92831
2022-05-14,20.0486
2022-05-15,14.15552
2022-05-16,23.32928
2022-05-17,27.94653
2022-05-18,23.8153
2022-05-19,27.03523
2022-05-20,26.36695
2022-05-21,14.33778
2022-05-22,13.12272
2022-05-23,25.27339
2022-05-24,22.904
2022-05-25,23.32928
2022-05-26,24.7266
2022-05-27,25.88092
2022-05-28,14.45929
2022-05-29,12.15066
2022-05-30,26.30619
2022-05-31,27.52126
2022-06-01,15.6136
2022-06-02,26.85297
2022-06-03,22.47873
2022-06-04,13.24422
2022-06-05,11.66464
2022-06-06,14.21628
2022-06-07,23.26852
2022-06-08,25.27339
2022-06-09,22.47873
2022-06-10,23.20777
2022-06-11,13.06196
2022-06-12,18.77278
2022-06-13,30.25516
2022-06-14,30.68043
2022-06-15,29.76913
2022-06-16,24.42284
2022-06-17,24.78736
2022-06-18,16.22114
2022-06-19,14.03402
2022-06-20,23.87606
2022-06-21,24.36208
2022-06-22,26.73147
2022-06-23,25.69866
2022-06-24,22.29647
2022-06-25,13.85176
2022-06-26,12.08991
2022-06-27,22.72174
2022-06-28,24.6051
2022-06-29,23.57229
2022-06-30,22.66099
2022-07-01,23.20777
2022-07-02,13.00121
2022-07-03,9.72053
2022-07-04,18.71202
2022-07-05,19.80558
2022-07-06,19.98784
2022-07-07,20.65613
2022-07-08,19.98784
2022-07-09,11.78614
2022-07-10,10.57108
2022-07-11,22.23572
2022-07-12,23.63304
2022-07-13,21.56743
2022-07-14,18.65127
2022-07-15,23.75455
2022-07-16,10.81409
2022-07-17,9.72053
2022-07-18,25.27339
2022-07-19,25.27339
2022-07-20,26.85297
2022-07-21,25.39489
2022-07-22,22.29647
2022-07-23,10.81409
2022-07-24,12.02916
2022-07-25,20.35236
2022-07-26,20.89914
2022-07-27,20.1701
2022-07-28,23.99756
2022-07-29,25.21263
2022-07-30,13.24422
2022-07-31,11.0571
2022-08-01,22.11421
2022-08-02,21.93195
2022-08-03,23.93681
2022-08-04,24.11907
2022-08-05,23.02551
2022-08-06,13.24422
2022-08-07,10.1458
2022-08-08,25.27339
2022-08-09,25.69866
2022-08-10,23.02551
2022-08-11,31.10571
2022-08-12,23.20777
2022-08-13,13.24422
2022-08-14,10.38882
2022-08-15,13.91251
2022-08-16,27.82503
2022-08-17,25.88092
2022-08-18,22.17496
2022-08-19,24.11907
2022-08-20,11.23936
2022-08-21,12.33292
2022-08-22,25.03037
2022-08-23,24.05832
2022-08-24,27.82503
2022-08-25,27.94653
2022-08-26,23.51154
2022-08-27,12.51518
2022-08-28,10.99635
2022-08-29,24.48359
2022-08-30,22.11421
2022-08-31,22.35722
2022-09-01,22.23572
2022-09-02,21.20291
2022-09-03,11.60388
2022-09-04,10.26731
2022-09-05,20.1701
2022-09-06,21.02065
2022-09-07,22.29647
2022-09-08,20.0486
2022-09-09,12.15066
2022-09-10,9.90279
2022-09-11,9.72053
2022-09-12,14.76306
2022-09-13,22.53948
2022-09-14,24.42284
2022-09-15,26.54921
2022-09-16,20.71688
2022-09-17,11.78614
2022-09-18,11.30012
2022-09-19,23.8153
2022-09-20,23.75455
2022-09-21,21.81044
2022-09-22,26.00243
2022-09-23,23.75455
2022-09-24,14.5808
2022-09-25,9.96354
2022-09-26,24.24058
2022-09-27,21.8712
2022-09-28,24.96962
2022-09-29,22.904
2022-09-30,21.74969
2022-10-01,13.60874
2022-10-02,9.78128
2022-10-03,13.60874
2022-10-04,23.51154
2022-10-05,24.05832
2022-10-06,22.53948
2022-10-07,21.62818
2022-10-08,12.94046
2022-10-09,9.78128
2022-10-10,12.15066
2022-10-11,24.96962
2022-10-12,22.72174
2022-10-13,24.05832
2022-10-14,22.53948
2022-10-15,12.69744
2022-10-16,12.94046
2022-10-17,22.47873
2022-10-18,21.56743
2022-10-19,22.72174
2022-10-20,21.26366
2022-10-21,21.74969
2022-10-22,10.81409
2022-10-23,11.0571
2022-10-24,22.35722
2022-10-25,22.72174
2022-10-26,22.7825
2022-10-27,23.26852
2022-10-28,20.77764
2022-10-29,11.78614
2022-10-30,10.99635
2022-10-31,23.02551
2022-11-01,28.12879
2022-11-02,23.14702
2022-11-03,23.14702
2022-11-04,22.72174
2022-11-05,12.02916
2022-11-06,10.38882
2022-11-07,19.80558
2022-11-08,23.57229
2022-11-09,26.12393
2022-11-10,24.54434
2022-11-11,27.94653
2022-11-12,13.85176
2022-11-13,11.36087
2022-11-14,26.85297
2022-11-15,27.21749
2022-11-16,25.63791
2022-11-17,21.26366
2022-11-18,21.02065
2022-11-19,11.30012
2022-11-20,11.17861
2022-11-21,23.08626
2022-11-22,25.5164
2022-11-23,23.20777
2022-11-24,26.4277
2022-11-25,24.11907
2022-11-26,33.53584
2022-11-27,20.23086
2022-11-28,26.73147
2022-11-29,25.15188
2022-11-30,25.63791
2022-12-01,25.94167
2022-12-02,21.8712
2022-12-03,12.02916
2022-12-04,16.4034
2022-12-05,30.25516
2022-12-06,23.45078
2022-12-07,25.75941
2022-12-08,21.93195
2022-12-09,21.20291
2022-12-10,12.15066
2022-12-11,11.78614
2022-12-12,22.53948
2022-12-13,24.6051
2022-12-14,21.9927
2022-12-15,19.80558
2022-12-16,21.62818
2022-12-17,11.48238
2022-12-18,11.11786
2022-12-19,19.74483
2022-12-20,22.29647
2022-12-21,21.93195
2022-12-22,19.38031
2022-12-23,19.01579
2022-12-24,8.08019
2022-12-25,8.2017
2022-12-26,17.98298
2022-12-27,21.93195
2022-12-28,24.17982
2022-12-29,21.02065
2022-12-30,15.79586
2022-12-31,9.05224
2023-01-01,10.63183
2023-01-02,22.66099
2023-01-03,24.11907
2023-01-04,23.63304
2023-01-05,19.44106
2023-01-06,21.93195
2023-01-07,13.12272
2023-01-08,10.32806
2023-01-09,25.75941
2023-01-10,23.20777
2023-01-11,22.96476
2023-01-12,23.08626
2023-01-13,22.05346
2023-01-14,18.04374
2023-01-15,13.36573
2023-01-16,22.72174
2023-01-17,22.11421
2023-01-18,21.26366
2023-01-19,22.47873
2023-01-20,19.62332
2023-01-21,12.69744
2023-01-22,10.81409
2023-01-23,12.63669
2023-01-24,14.45929
2023-01-25,27.70352
2023-01-26,28.61482
2023-01-27,26.48845
2023-01-28,16.88942
2023-01-29,16.5249
2023-01-30,28.85783
2023-01-31,30.61968
2023-02-01,26.12393
2023-02-02,34.08262
2023-02-03,29.64763
2023-02-04,18.65127
2023-02-05,15.73511
2023-02-06,28.49331
2023-02-07,34.08262
2023-02-08,32.38153
2023-02-09,32.8068
2023-02-10,24.36208
2023-02-11,13.91251
2023-02-12,12.02916
2023-02-13,25.57715
2023-02-14,26.4277
2023-02-15,28.73633
2023-02-16,32.8068
2023-02-17,28.12879
2023-02-18,16.64641
2023-02-19,13.97326
2023-02-20,27.03523
2023-02-21,30.0729
2023-02-22,24.6051
2023-02-23,26.79222
2023-02-24,24.48359
2023-02-25,14.7023
2023-02-26,11.23936
2023-02-27,22.29647
2023-02-28,21.8712
2023-03-01,16.34264
2023-03-02,24.6051
2023-03-03,25.03037
2023-03-04,13.06196
2023-03-05,13.06196
2023-03-06,27.21749
2023-03-07,29.28311
2023-03-08,26.79222
2023-03-09,26.60996
2023-03-10,23.87606
2023-03-11,12.02916
2023-03-12,11.30012
2023-03-13,23.75455
2023-03-14,25.69866
2023-03-15,29.58687
2023-03-16,28.12879
2023-03-17,27.09599
2023-03-18,17.07168
2023-03-19,13.06196
2023-03-20,25.5164
2023-03-21,25.5164
2023-03-22,29.04009
2023-03-23,31.95625
2023-03-24,27.27825
2023-03-25,13.73025
2023-03-26,13.91251
2023-03-27,25.88092
2023-03-28,30.74119
2023-03-29,34.81166
2023-03-30,30.49817
2023-03-31,28.18955
2023-04-01,17.3147
2023-04-02,14.15552
2023-04-03,29.28311
2023-04-04,32.07776
2023-04-05,33.7181
2023-04-06,30.43742
2023-04-07,26.91373
2023-04-08,11.72539
2023-04-09,13.00121
2023-04-10,38.33535
2023-04-11,36.08748
2023-04-12,36.39125
2023-04-13,30.68043
2023-04-14,32.01701
2023-04-15,19.86634
2023-04-16,15.6136
2023-04-17,32.26002
2023-04-18,32.50303
2023-04-19,35.35844
2023-04-20,30.31591
2023-04-21,28.67557
2023-04-22,12.69744
2023-04-23,13.06196
2023-04-24,26.91373
2023-04-25,25.21263
2023-04-26,27.27825
2023-04-27,25.45565
2023-04-28,25.63791
2023-04-29,13.97326
2023-04-30,13.12272
2023-05-01,15.55285
2023-05-02,25.03037
2023-05-03,27.76427
2023-05-04,25.45565
2023-05-05,13.18347
2023-05-06,12.08991
2023-05-07,11.30012
2023-05-08,24.17982
2023-05-09,25.88092
2023-05-10,24.7266
2023-05-11,25.27339
2023-05-12,23.39003
2023-05-13,13.18347
2023-05-14,11.23936
2023-05-15,25.33414
2023-05-16,26.00243
2023-05-17,27.88578
2023-05-18,25.21263
2023-05-19,26.85297
2023-05-20,11.90765
2023-05-21,11.36087
2023-05-22,26.00243
2023-05-23,25.15188
2023-05-24,26.48845
2023-05-25,25.03037
2023-05-26,26.06318
2023-05-27,13.85176
2023-05-28,10.99635
2023-05-29,14.52004
