date,카드가맹점
2020-09-29,20.21857
2020-09-30,6.55737
2020-10-01,3.82513
2020-10-02,3.82513
2020-10-03,4.37158
2020-10-04,5.46448
2020-10-05,26.77595
2020-10-06,25.68306
2020-10-07,15.84699
2020-10-08,16.39344
2020-10-09,6.01092
2020-10-10,7.10382
2020-10-11,4.37158
2020-10-12,15.84699
2020-10-13,19.67213
2020-10-14,13.6612
2020-10-15,14.20765
2020-10-16,16.39344
2020-10-17,8.19672
2020-10-18,9.83606
2020-10-19,20.21857
2020-10-20,21.31147
2020-10-21,19.12568
2020-10-22,20.21857
2020-10-23,13.11475
2020-10-24,2.73224
2020-10-25,3.82513
2020-10-26,19.12568
2020-10-27,25.13661
2020-10-28,19.67213
2020-10-29,21.31147
2020-10-30,20.21857
2020-10-31,6.55737
2020-11-01,6.01092
2020-11-02,25.68306
2020-11-03,20.21857
2020-11-04,25.13661
2020-11-05,19.67213
2020-11-06,17.48633
2020-11-07,6.55737
2020-11-08,5.46448
2020-11-09,20.21857
2020-11-10,14.20765
2020-11-11,12.02185
2020-11-12,12.02185
2020-11-13,14.20765
2020-11-14,8.19672
2020-11-15,8.74316
2020-11-16,16.39344
2020-11-17,13.6612
2020-11-18,21.31147
2020-11-19,22.40437
2020-11-20,16.93989
2020-11-21,3.27868
2020-11-22,3.27868
2020-11-23,24.04371
2020-11-24,16.39344
2020-11-25,18.03278
2020-11-26,19.12568
2020-11-27,15.84699
2020-11-28,2.73224
2020-11-30,12.02185
2020-12-01,20.76502
2020-12-02,13.6612
2020-12-03,28.4153
2020-12-04,14.20765
2020-12-06,8.74316
2020-12-07,13.6612
2020-12-08,24.59016
2020-12-09,26.2295
2020-12-10,25.68306
2020-12-11,20.21857
2020-12-12,9.83606
2020-12-13,7.65027
2020-12-14,20.21857
2020-12-15,21.31147
2020-12-16,23.49726
2020-12-17,19.67213
2020-12-18,18.03278
2020-12-19,7.10382
2020-12-20,4.91803
2020-12-21,21.85792
2020-12-22,16.93989
2020-12-23,19.67213
2020-12-24,14.20765
2020-12-25,6.01092
2020-12-26,8.19672
2020-12-27,7.10382
2020-12-28,28.96174
2020-12-29,26.2295
2020-12-30,21.85792
2020-12-31,16.39344
2021-01-01,3.82513
2021-01-02,8.19672
2021-01-03,7.10382
2021-01-04,25.13661
2021-01-05,29.50819
2021-01-06,26.77595
2021-01-07,20.21857
2021-01-08,17.48633
2021-01-09,3.27868
2021-01-10,3.82513
2021-01-11,20.76502
2021-01-12,26.77595
2021-01-13,21.85792
2021-01-14,25.68306
2021-01-15,25.68306
2021-01-16,12.5683
2021-01-17,10.38251
2021-01-18,26.77595
2021-01-19,18.57923
2021-01-20,24.59016
2021-01-21,18.03278
2021-01-22,24.59016
2021-01-23,8.19672
2021-01-24,7.10382
2021-01-25,19.12568
2021-01-26,28.4153
2021-01-27,28.4153
2021-01-28,21.31147
2021-01-29,18.03278
2021-01-30,7.10382
2021-01-31,7.65027
2021-02-01,15.84699
2021-02-02,27.3224
2021-02-03,34.42622
2021-02-04,16.39344
2021-02-05,27.86885
2021-02-06,8.19672
2021-02-07,7.65027
2021-02-08,15.30054
2021-02-09,18.57923
2021-02-10,13.6612
2021-02-11,3.82513
2021-02-12,3.27868
2021-02-13,2.73224
2021-02-14,3.27868
2021-02-15,21.31147
2021-02-16,22.95081
2021-02-17,19.12568
2021-02-18,15.30054
2021-02-19,15.30054
2021-02-20,5.46448
2021-02-21,4.37158
2021-02-22,14.20765
2021-02-23,21.31147
2021-02-24,24.04371
2021-02-25,21.85792
2021-02-26,18.03278
2021-02-27,7.10382
2021-02-28,2.73224
2021-03-01,6.01092
2021-03-02,24.04371
2021-03-03,25.68306
2021-03-04,28.96174
2021-03-05,23.49726
2021-03-06,9.83606
2021-03-07,10.92896
2021-03-08,19.12568
2021-03-09,25.68306
2021-03-10,21.85792
2021-03-11,29.50819
2021-03-12,17.48633
2021-03-13,6.01092
2021-03-15,24.04371
2021-03-16,19.67213
2021-03-17,20.21857
2021-03-18,20.76502
2021-03-19,16.93989
2021-03-20,7.65027
2021-03-21,10.38251
2021-03-22,24.59016
2021-03-23,14.20765
2021-03-24,21.85792
2021-03-25,16.39344
2021-03-26,16.39344
2021-03-27,10.38251
2021-03-28,6.01092
2021-03-29,29.50819
2021-03-30,18.03278
2021-03-31,16.93989
2021-04-01,20.76502
2021-04-02,16.39344
2021-04-03,7.65027
2021-04-04,3.82513
2021-04-05,24.59016
2021-04-06,25.68306
2021-04-07,19.67213
2021-04-08,22.40437
2021-04-09,16.39344
2021-04-10,7.65027
2021-04-12,24.04371
2021-04-13,24.04371
2021-04-14,25.13661
2021-04-15,19.12568
2021-04-16,20.76502
2021-04-17,6.55737
2021-04-18,6.55737
2021-04-19,20.21857
2021-04-20,13.11475
2021-04-21,14.20765
2021-04-22,17.48633
2021-04-23,20.76502
2021-04-24,7.65027
2021-04-25,8.19672
2021-04-26,25.13661
2021-04-27,22.95081
2021-04-28,18.03278
2021-04-29,24.59016
2021-04-30,20.76502
2021-05-01,6.01092
2021-05-02,3.82513
2021-05-03,15.84699
2021-05-04,20.21857
2021-05-05,3.82513
2021-05-06,27.3224
2021-05-07,34.42622
2021-05-08,4.91803
2021-05-09,10.92896
2021-05-10,21.85792
2021-05-11,23.49726
2021-05-12,25.68306
2021-05-13,17.48633
2021-05-14,29.50819
2021-05-15,10.38251
2021-05-16,7.65027
2021-05-17,23.49726
2021-05-18,19.12568
2021-05-19,12.5683
2021-05-20,21.31147
2021-05-21,21.85792
2021-05-22,3.27868
2021-05-23,4.91803
2021-05-24,18.57923
2021-05-25,25.68306
2021-05-26,16.93989
2021-05-27,27.3224
2021-05-28,15.84699
2021-05-29,8.19672
2021-05-30,4.37158
2021-05-31,17.48633
2021-06-01,24.59016
2021-06-02,19.12568
2021-06-03,20.21857
2021-06-04,14.75409
2021-06-05,10.38251
2021-06-06,4.91803
2021-06-07,27.3224
2021-06-08,21.85792
2021-06-09,21.85792
2021-06-10,18.57923
2021-06-11,19.12568
2021-06-12,8.19672
2021-06-13,6.01092
2021-06-14,12.5683
2021-06-15,25.68306
2021-06-16,28.4153
2021-06-17,21.31147
2021-06-18,20.21857
2021-06-19,4.91803
2021-06-20,6.01092
2021-06-21,20.21857
2021-06-22,21.31147
2021-06-23,23.49726
2021-06-24,22.95081
2021-06-25,14.20765
2021-06-26,7.65027
2021-06-27,3.27868
2021-06-28,13.6612
2021-06-29,20.76502
2021-06-30,20.76502
2021-07-01,15.84699
2021-07-02,16.39344
2021-07-03,6.55737
2021-07-04,6.01092
2021-07-05,22.95081
2021-07-06,20.76502
2021-07-07,16.39344
2021-07-08,16.39344
2021-07-09,16.39344
2021-07-10,4.37158
2021-07-11,3.27868
2021-07-12,19.67213
2021-07-13,20.76502
2021-07-14,24.59016
2021-07-15,21.85792
2021-07-16,14.20765
2021-07-17,2.73224
2021-07-19,24.04371
2021-07-20,19.12568
2021-07-21,15.84699
2021-07-22,18.03278
2021-07-23,16.39344
2021-07-24,9.28961
2021-07-25,6.01092
2021-07-26,19.67213
2021-07-27,23.49726
2021-07-28,19.12568
2021-07-29,23.49726
2021-07-30,21.31147
2021-07-31,6.01092
2021-08-01,12.5683
2021-08-02,15.30054
2021-08-03,24.04371
2021-08-04,21.85792
2021-08-05,21.85792
2021-08-06,15.84699
2021-08-07,3.82513
2021-08-08,6.01092
2021-08-09,19.12568
2021-08-10,16.93989
2021-08-11,20.76502
2021-08-12,21.31147
2021-08-13,16.93989
2021-08-14,8.74316
2021-08-15,2.73224
2021-08-16,8.19672
2021-08-17,20.21857
2021-08-18,20.76502
2021-08-19,18.03278
2021-08-20,14.75409
2021-08-22,4.37158
2021-08-23,23.49726
2021-08-24,22.40437
2021-08-25,24.59016
2021-08-26,15.84699
2021-08-27,15.84699
2021-08-28,3.82513
2021-08-29,9.28961
2021-08-30,20.21857
2021-08-31,21.31147
2021-09-01,18.03278
2021-09-02,18.57923
2021-09-03,17.48633
2021-09-04,4.37158
2021-09-05,5.46448
2021-09-06,27.3224
2021-09-07,22.40437
2021-09-08,18.03278
2021-09-09,19.12568
2021-09-10,26.77595
2021-09-11,7.10382
2021-09-12,6.01092
2021-09-13,19.67213
2021-09-14,25.13661
2021-09-15,13.11475
2021-09-16,19.12568
2021-09-17,15.30054
2021-09-18,3.27868
2021-09-19,5.46448
2021-09-20,3.82513
2021-09-22,6.55737
2021-09-23,24.59016
2021-09-24,13.11475
2021-09-25,4.37158
2021-09-26,3.82513
2021-09-27,27.86885
2021-09-28,21.31147
2021-09-29,15.84699
2021-09-30,18.57923
2021-10-01,15.84699
2021-10-02,4.37158
2021-10-03,7.10382
2021-10-04,9.83606
2021-10-05,14.20765
2021-10-06,19.67213
2021-10-07,23.49726
2021-10-08,16.39344
2021-10-09,11.4754
2021-10-10,3.27868
2021-10-12,26.2295
2021-10-13,15.84699
2021-10-14,22.95081
2021-10-15,18.57923
2021-10-16,4.91803
2021-10-17,3.82513
2021-10-18,8.74316
2021-10-19,18.03278
2021-10-20,16.39344
2021-10-21,18.57923
2021-10-22,20.21857
2021-10-23,8.19672
2021-10-24,9.28961
2021-10-25,24.04371
2021-10-26,25.68306
2021-10-27,20.76502
2021-10-28,25.13661
2021-10-29,18.57923
2021-10-30,10.92896
2021-11-01,15.84699
2021-11-02,22.40437
2021-11-03,16.39344
2021-11-04,12.5683
2021-11-05,10.92896
2021-11-06,6.55737
2021-11-07,4.91803
2021-11-08,18.03278
2021-11-09,19.12568
2021-11-10,15.84699
2021-11-11,16.39344
2021-11-12,14.75409
2021-11-13,4.91803
2021-11-14,6.55737
2021-11-15,25.13661
2021-11-16,21.85792
2021-11-17,18.03278
2021-11-18,13.11475
2021-11-19,12.02185
2021-11-20,6.01092
2021-11-21,5.46448
2021-11-22,19.12568
2021-11-23,14.75409
2021-11-24,19.12568
2021-11-25,18.03278
2021-11-26,19.67213
2021-11-27,6.01092
2021-11-28,7.65027
2021-11-29,20.76502
2021-11-30,19.67213
2021-12-01,12.5683
2021-12-02,15.30054
2021-12-03,14.20765
2021-12-04,5.46448
2021-12-05,3.27868
2021-12-06,21.85792
2021-12-07,20.76502
2021-12-08,16.93989
2021-12-09,10.92896
2021-12-10,14.75409
2021-12-12,6.55737
2021-12-13,21.85792
2021-12-14,19.67213
2021-12-15,17.48633
2021-12-16,17.48633
2021-12-17,16.93989
2021-12-18,3.82513
2021-12-20,11.4754
2021-12-21,11.4754
2021-12-22,20.76502
2021-12-23,19.12568
2021-12-24,16.93989
2021-12-25,2.73224
2021-12-26,4.37158
2021-12-27,25.13661
2021-12-28,27.3224
2021-12-29,24.04371
2021-12-30,19.12568
2021-12-31,19.12568
2022-01-01,7.10382
2022-01-02,10.38251
2022-01-03,25.68306
2022-01-04,27.3224
2022-01-05,17.48633
2022-01-06,23.49726
2022-01-07,17.48633
2022-01-08,7.65027
2022-01-09,8.74316
2022-01-10,21.31147
2022-01-11,20.76502
2022-01-12,17.48633
2022-01-13,24.59016
2022-01-14,18.03278
2022-01-15,6.01092
2022-01-16,7.65027
2022-01-17,20.21857
2022-01-18,21.31147
2022-01-19,14.75409
2022-01-20,13.6612
2022-01-21,15.84699
2022-01-22,9.28961
2022-01-23,6.01092
2022-01-24,19.12568
2022-01-25,18.03278
2022-01-26,19.12568
2022-01-27,19.12568
2022-01-28,12.5683
2022-01-29,3.82513
2022-01-30,8.19672
2022-01-31,2.73224
2022-02-03,20.21857
2022-02-04,23.49726
2022-02-05,12.02185
2022-02-06,7.10382
2022-02-07,19.12568
2022-02-08,22.40437
2022-02-09,24.59016
2022-02-10,18.57923
2022-02-11,14.20765
2022-02-12,2.73224
2022-02-13,4.91803
2022-02-14,20.21857
2022-02-15,15.84699
2022-02-16,16.39344
2022-02-17,21.85792
2022-02-18,15.30054
2022-02-19,7.65027
2022-02-20,6.55737
2022-02-21,18.03278
2022-02-22,21.31147
2022-02-23,19.67213
2022-02-24,22.40437
2022-02-25,14.75409
2022-02-26,7.65027
2022-02-27,8.74316
2022-02-28,18.03278
2022-03-01,7.10382
2022-03-02,22.95081
2022-03-03,18.57923
2022-03-04,19.67213
2022-03-05,10.92896
2022-03-06,6.01092
2022-03-07,15.84699
2022-03-08,16.39344
2022-03-09,5.46448
2022-03-10,14.75409
2022-03-11,18.57923
2022-03-12,12.02185
2022-03-13,11.4754
2022-03-14,22.95081
2022-03-15,21.31147
2022-03-16,19.12568
2022-03-17,15.30054
2022-03-18,18.03278
2022-03-19,7.65027
2022-03-20,4.91803
2022-03-21,18.03278
2022-03-22,16.39344
2022-03-23,14.20765
2022-03-24,19.12568
2022-03-25,13.11475
2022-03-26,4.37158
2022-03-28,13.6612
2022-03-29,21.31147
2022-03-30,14.20765
2022-03-31,14.20765
2022-04-01,12.02185
2022-04-02,3.82513
2022-04-03,4.37158
2022-04-04,15.30054
2022-04-05,18.57923
2022-04-06,18.57923
2022-04-07,16.39344
2022-04-08,15.30054
2022-04-09,4.91803
2022-04-10,4.37158
2022-04-11,18.03278
2022-04-12,19.67213
2022-04-13,16.39344
2022-04-14,15.84699
2022-04-15,13.6612
2022-04-16,4.37158
2022-04-17,6.55737
2022-04-18,19.67213
2022-04-19,21.31147
2022-04-20,18.57923
2022-04-21,16.39344
2022-04-22,12.5683
2022-04-23,8.19672
2022-04-24,3.27868
2022-04-25,20.21857
2022-04-26,14.75409
2022-04-27,16.39344
2022-04-28,19.67213
2022-04-29,11.4754
2022-05-01,5.46448
2022-05-02,18.57923
2022-05-03,18.03278
2022-05-04,16.93989
2022-05-05,2.73224
2022-05-06,14.20765
2022-05-07,4.37158
2022-05-08,8.19672
2022-05-09,17.48633
2022-05-10,24.59016
2022-05-11,14.75409
2022-05-12,22.95081
2022-05-13,21.85792
2022-05-14,2.73224
2022-05-15,3.82513
2022-05-16,22.40437
2022-05-17,23.49726
2022-05-18,17.48633
2022-05-19,25.68306
2022-05-20,16.93989
2022-05-21,3.82513
2022-05-22,5.46448
2022-05-23,21.85792
2022-05-24,20.21857
2022-05-25,14.75409
2022-05-26,25.68306
2022-05-27,19.12568
2022-05-28,9.83606
2022-05-29,9.83606
2022-05-30,15.30054
2022-05-31,19.12568
2022-06-01,4.91803
2022-06-02,15.30054
2022-06-03,20.76502
2022-06-04,4.37158
2022-06-05,2.73224
2022-06-06,6.01092
2022-06-07,19.67213
2022-06-08,21.31147
2022-06-09,28.4153
2022-06-10,22.95081
2022-06-11,6.55737
2022-06-12,3.27868
2022-06-13,24.04371
2022-06-14,23.49726
2022-06-15,18.57923
2022-06-16,20.76502
2022-06-17,19.12568
2022-06-18,6.55737
2022-06-19,4.37158
2022-06-20,22.95081
2022-06-21,19.12568
2022-06-22,13.6612
2022-06-23,21.31147
2022-06-24,16.93989
2022-06-25,8.74316
2022-06-26,5.46448
2022-06-27,20.21857
2022-06-28,26.2295
2022-06-29,23.49726
2022-06-30,21.85792
2022-07-01,21.85792
2022-07-02,9.83606
2022-07-04,27.3224
2022-07-05,19.12568
2022-07-06,16.93989
2022-07-07,17.48633
2022-07-08,16.39344
2022-07-09,3.82513
2022-07-10,6.55737
2022-07-11,16.39344
2022-07-12,28.4153
2022-07-13,22.40437
2022-07-14,18.57923
2022-07-15,17.48633
2022-07-16,7.65027
2022-07-17,2.73224
2022-07-18,18.57923
2022-07-19,18.57923
2022-07-20,19.12568
2022-07-21,19.12568
2022-07-22,17.48633
2022-07-23,4.91803
2022-07-24,8.19672
2022-07-25,16.93989
2022-07-26,17.48633
2022-07-27,17.48633
2022-07-28,15.84699
2022-07-29,10.38251
2022-07-30,4.37158
2022-07-31,6.01092
2022-08-01,21.85792
2022-08-02,18.03278
2022-08-03,13.11475
2022-08-04,11.4754
2022-08-05,21.31147
2022-08-06,4.37158
2022-08-07,4.91803
2022-08-08,15.30054
2022-08-09,10.92896
2022-08-10,22.40437
2022-08-11,18.03278
2022-08-12,12.5683
2022-08-13,4.91803
2022-08-14,3.82513
2022-08-15,4.37158
2022-08-16,15.30054
2022-08-17,16.93989
2022-08-18,16.39344
2022-08-19,16.39344
2022-08-20,6.55737
2022-08-21,4.91803
2022-08-22,16.93989
2022-08-23,21.31147
2022-08-24,19.67213
2022-08-25,23.49726
2022-08-26,14.75409
2022-08-27,6.01092
2022-08-28,7.10382
2022-08-29,15.30054
2022-08-30,12.5683
2022-08-31,25.13661
2022-09-01,18.03278
2022-09-02,15.84699
2022-09-03,8.74316
2022-09-04,7.10382
2022-09-05,13.6612
2022-09-06,15.30054
2022-09-07,19.67213
2022-09-08,8.74316
2022-09-13,22.95081
2022-09-14,27.86885
2022-09-15,28.96174
2022-09-16,22.40437
2022-09-17,6.55737
2022-09-18,3.82513
2022-09-19,16.93989
2022-09-20,15.84699
2022-09-21,19.12568
2022-09-22,13.11475
2022-09-23,15.30054
2022-09-24,4.91803
2022-09-25,2.73224
2022-09-26,19.67213
2022-09-27,20.21857
2022-09-28,26.77595
2022-09-29,22.40437
2022-09-30,21.31147
2022-10-01,7.65027
2022-10-02,8.74316
2022-10-03,9.28961
2022-10-04,29.50819
2022-10-05,33.87978
2022-10-06,37.15846
2022-10-07,25.68306
2022-10-08,9.28961
2022-10-09,9.83606
2022-10-10,8.74316
2022-10-11,30.05464
2022-10-12,34.42622
2022-10-13,27.86885
2022-10-14,24.04371
2022-10-15,9.28961
2022-10-16,9.83606
2022-10-17,37.15846
2022-10-18,26.2295
2022-10-19,27.86885
2022-10-20,15.30054
2022-10-21,31.14754
2022-10-22,9.28961
2022-10-23,10.92896
2022-10-24,21.31147
2022-10-25,33.33333
2022-10-26,28.4153
2022-10-27,24.04371
2022-10-28,24.04371
2022-10-29,7.65027
2022-10-30,9.28961
2022-10-31,24.04371
2022-11-01,27.86885
2022-11-02,37.70491
2022-11-03,18.57923
2022-11-04,22.95081
2022-11-05,3.27868
2022-11-06,12.02185
2022-11-07,28.96174
2022-11-08,21.31147
2022-11-09,25.13661
2022-11-10,21.85792
2022-11-11,19.67213
2022-11-12,6.55737
2022-11-13,3.27868
2022-11-14,18.57923
2022-11-15,27.86885
2022-11-16,21.85792
2022-11-17,23.49726
2022-11-18,18.03278
2022-11-19,3.82513
2022-11-20,4.91803
2022-11-21,24.59016
2022-11-22,38.25136
2022-11-23,29.50819
2022-11-24,24.04371
2022-11-25,25.68306
2022-11-26,8.74316
2022-11-27,7.10382
2022-11-28,24.04371
2022-11-29,24.59016
2022-11-30,27.3224
2022-12-01,28.96174
2022-12-02,22.95081
2022-12-03,5.46448
2022-12-04,13.11475
2022-12-05,27.3224
2022-12-06,22.95081
2022-12-07,25.68306
2022-12-08,25.68306
2022-12-09,20.76502
2022-12-10,9.28961
2022-12-11,5.46448
2022-12-12,30.60109
2022-12-13,25.13661
2022-12-14,21.85792
2022-12-15,28.96174
2022-12-16,16.39344
2022-12-17,5.46448
2022-12-18,5.46448
2022-12-19,20.76502
2022-12-20,19.12568
2022-12-21,21.85792
2022-12-22,23.49726
2022-12-23,22.95081
2022-12-24,3.82513
2022-12-25,3.82513
2022-12-26,31.14754
2022-12-27,23.49726
2022-12-28,28.4153
2022-12-29,20.76502
2022-12-30,21.31147
2022-12-31,8.19672
2023-01-01,14.20765
2023-01-02,27.86885
2023-01-03,27.86885
2023-01-04,25.68306
2023-01-05,27.3224
2023-01-06,22.95081
2023-01-07,6.01092
2023-01-08,9.83606
2023-01-09,25.13661
2023-01-10,24.59016
2023-01-11,29.50819
2023-01-12,27.3224
2023-01-13,25.68306
2023-01-14,5.46448
2023-01-15,4.91803
2023-01-16,24.59016
2023-01-17,26.77595
2023-01-18,27.86885
2023-01-19,21.85792
2023-01-20,21.31147
2023-01-21,4.91803
2023-01-22,6.55737
2023-01-23,6.55737
2023-01-24,3.27868
2023-01-25,24.04371
2023-01-26,30.05464
2023-01-27,36.06557
2023-01-28,7.10382
2023-01-29,6.55737
2023-01-30,29.50819
2023-01-31,27.3224
2023-02-01,32.24043
2023-02-02,25.68306
2023-02-03,27.86885
2023-02-04,7.65027
2023-02-05,3.82513
2023-02-06,31.14754
2023-02-07,26.77595
2023-02-08,32.24043
2023-02-09,30.05464
2023-02-10,29.50819
2023-02-11,15.84699
2023-02-12,8.19672
2023-02-13,25.13661
2023-02-14,25.13661
2023-02-15,31.69398
2023-02-16,28.96174
2023-02-17,30.60109
2023-02-18,11.4754
2023-02-19,11.4754
2023-02-20,30.05464
2023-02-21,26.2295
2023-02-22,37.70491
2023-02-23,31.14754
2023-02-24,26.2295
2023-02-25,12.5683
2023-02-26,13.6612
2023-02-27,32.78688
2023-02-28,38.79781
2023-03-01,15.84699
2023-03-02,34.97267
2023-03-03,26.2295
2023-03-04,19.12568
2023-03-05,12.02185
2023-03-06,28.96174
2023-03-07,31.69398
2023-03-08,24.04371
2023-03-09,30.60109
2023-03-10,35.51912
2023-03-11,8.19672
2023-03-12,8.19672
2023-03-13,35.51912
2023-03-14,26.77595
2023-03-15,41.53005
2023-03-16,21.85792
2023-03-17,40.43715
2023-03-18,10.92896
2023-03-19,9.83606
2023-03-20,33.33333
2023-03-21,43.16939
2023-03-22,24.59016
2023-03-23,28.96174
2023-03-24,34.97267
2023-03-25,16.93989
2023-03-26,12.02185
2023-03-27,27.3224
2023-03-28,42.0765
2023-03-29,28.96174
2023-03-30,29.50819
2023-03-31,23.49726
2023-04-01,4.91803
2023-04-02,13.6612
2023-04-03,40.43715
2023-04-04,28.4153
2023-04-05,32.78688
2023-04-06,27.3224
2023-04-07,24.59016
2023-04-08,10.92896
2023-04-09,7.10382
2023-04-10,26.77595
2023-04-11,29.50819
2023-04-12,21.31147
2023-04-13,27.3224
2023-04-14,22.95081
2023-04-15,10.38251
2023-04-16,5.46448
2023-04-17,23.49726
2023-04-18,36.61202
2023-04-19,28.4153
2023-04-20,34.97267
2023-04-21,28.96174
2023-04-22,6.55737
2023-04-23,8.19672
2023-04-24,38.79781
2023-04-25,45.90163
2023-04-26,27.3224
2023-04-27,36.61202
2023-04-28,27.86885
2023-04-29,12.5683
2023-04-30,10.92896
2023-05-01,19.67213
2023-05-02,40.43715
2023-05-03,42.62295
2023-05-04,22.40437
2023-05-05,13.11475
2023-05-06,9.83606
2023-05-07,5.46448
2023-05-08,36.06557
2023-05-09,40.9836
2023-05-10,34.97267
2023-05-11,37.15846
2023-05-12,30.60109
2023-05-13,13.11475
2023-05-14,10.38251
2023-05-15,40.43715
2023-05-16,31.69398
2023-05-17,31.14754
2023-05-18,22.95081
2023-05-19,23.49726
2023-05-20,6.01092
2023-05-21,4.37158
2023-05-22,37.70491
2023-05-23,36.06557
2023-05-24,28.96174
2023-05-25,26.2295
2023-05-26,25.68306
2023-05-27,9.83606
2023-05-28,7.65027
2023-05-29,12.5683
2023-05-30,31.14754
2023-05-31,35.51912
2023-06-01,26.2295
2023-06-02,23.49726
2023-06-03,16.39344
2023-06-04,8.74316
2023-06-05,26.77595
2023-06-06,11.4754
2023-06-07,23.49726
2023-06-08,27.3224
2023-06-09,24.04371
2023-06-10,8.19672
2023-06-11,5.46448
2023-06-12,24.04371
2023-06-13,31.69398
2023-06-14,29.50819
2023-06-15,40.43715
2023-06-16,21.31147
2023-06-17,7.65027
