date,적금금리
2020-08-09,7.81612
2020-08-10,14.42865
2020-08-11,14.66067
2020-08-12,12.47099
2020-08-13,11.83294
2020-08-14,10.26682
2020-08-15,6.91705
2020-08-16,6.58352
2020-08-17,8.16415
2020-08-18,11.67343
2020-08-19,13.66009
2020-08-20,11.76044
2020-08-21,11.15139
2020-08-22,7.81612
2020-08-23,8.93271
2020-08-24,12.42749
2020-08-25,15.63225
2020-08-26,14.39965
2020-08-27,12.73201
2020-08-28,10.73085
2020-08-29,8.17865
2020-08-30,8.61368
2020-08-31,14.64617
2020-09-01,14.73317
2020-09-02,12.47099
2020-09-03,10.46983
2020-09-04,11.03538
2020-09-05,6.61252
2020-09-06,8.30916
2020-09-07,11.74593
2020-09-08,11.41241
2020-09-09,11.54292
2020-09-10,12.41299
2020-09-11,11.42691
2020-09-12,6.72853
2020-09-13,6.88805
2020-09-14,10.89037
2020-09-15,11.57192
2020-09-16,14.38515
2020-09-17,11.54292
2020-09-18,11.15139
2020-09-19,6.03248
2020-09-20,6.56902
2020-09-21,12.29698
2020-09-22,10.78886
2020-09-23,10.86136
2020-09-24,9.93329
2020-09-25,12.89153
2020-09-26,7.68561
2020-09-27,8.03364
2020-09-28,11.83294
2020-09-29,11.3689
2020-09-30,6.93155
2020-10-01,7.41009
2020-10-02,7.07656
2020-10-03,8.57018
2020-10-04,9.17923
2020-10-05,15.70475
2020-10-06,12.5145
2020-10-07,11.57192
2020-10-08,10.29582
2020-10-09,7.22157
2020-10-10,6.46751
2020-10-11,8.06264
2020-10-12,12.05046
2020-10-13,12.45649
2020-10-14,10.0928
2020-10-15,11.12238
2020-10-16,10.55684
2020-10-17,6.06148
2020-10-18,7.17807
2020-10-19,11.81844
2020-10-20,12.28248
2020-10-21,11.81844
2020-10-22,10.55684
2020-10-23,10.29582
2020-10-24,6.337
2020-10-25,7.5841
2020-10-26,12.07946
2020-10-27,11.3399
2020-10-28,10.64385
2020-10-29,10.16531
2020-10-30,9.61426
2020-10-31,6.06148
2020-11-01,7.94663
2020-11-02,11.97795
2020-11-03,9.78828
2020-11-04,9.12122
2020-11-05,10.81786
2020-11-06,9.09222
2020-11-07,6.09048
2020-11-08,6.80104
2020-11-09,10.46983
2020-11-10,11.09338
2020-11-11,10.77436
2020-11-12,10.89037
2020-11-13,9.80278
2020-11-14,6.20649
2020-11-15,7.07656
2020-11-16,12.5
2020-11-17,11.10788
2020-11-18,9.99129
2020-11-19,9.44025
2020-11-20,9.90429
2020-11-21,6.308
2020-11-22,7.67111
2020-11-23,11.13689
2020-11-24,10.0783
2020-11-25,12.558
2020-11-26,11.12238
2020-11-27,10.16531
2020-11-28,6.40951
2020-11-29,7.83062
2020-11-30,13.26856
2020-12-01,14.28364
2020-12-02,14.32714
2020-12-03,12.47099
2020-12-04,10.86136
2020-12-05,7.27958
2020-12-06,9.88979
2020-12-07,11.20939
2020-12-08,11.64443
2020-12-09,12.73201
2020-12-10,13.13805
2020-12-11,10.74535
2020-12-12,6.38051
2020-12-13,9.17923
2020-12-14,11.38341
2020-12-15,11.73143
2020-12-16,9.64327
2020-12-17,10.36832
2020-12-18,9.88979
2020-12-19,6.96055
2020-12-20,9.29524
2020-12-21,11.16589
2020-12-22,11.15139
2020-12-23,13.57308
2020-12-24,11.68793
2020-12-25,8.68619
2020-12-26,9.84628
2020-12-27,11.86194
2020-12-28,17.40139
2020-12-29,15.16821
2020-12-30,15.66125
2020-12-31,14.68967
2021-01-01,12.5435
2021-01-02,13.73259
2021-01-03,10.45533
2021-01-04,19.92459
2021-01-05,20.96867
2021-01-06,17.85092
2021-01-07,15.38573
2021-01-08,15.0087
2021-01-09,10.60034
2021-01-10,14.61716
2021-01-11,18.14095
2021-01-12,16.79234
2021-01-13,16.38631
2021-01-14,18.43097
2021-01-15,16.69083
2021-01-16,11.45591
2021-01-17,12.36948
2021-01-18,16.90835
2021-01-19,15.93677
2021-01-20,17.69141
2021-01-21,18.56148
2021-01-22,17.72041
2021-01-23,11.44141
2021-01-24,12.94953
2021-01-25,22.5348
2021-01-26,20.40313
2021-01-27,19.02552
2021-01-28,18.50348
2021-01-29,17.5319
2021-01-30,12.09396
2021-01-31,13.32656
2021-02-01,19.21403
2021-02-02,17.76392
2021-02-03,19.96809
2021-02-04,21.94025
2021-02-05,20.33062
2021-02-06,12.31148
2021-02-07,13.52958
2021-02-08,16.3138
2021-02-09,14.97969
2021-02-10,15.74825
2021-02-11,11.64443
2021-02-12,10.45533
2021-02-13,10.81786
2021-02-14,9.17923
2021-02-15,18.45997
2021-02-16,18.61948
2021-02-17,16.67633
2021-02-18,13.90661
2021-02-19,15.71925
2021-02-20,8.68619
2021-02-21,10.84686
2021-02-22,13.61658
2021-02-23,10.70185
2021-02-24,14.16763
2021-02-25,19.11252
2021-02-26,13.89211
2021-02-27,9.58526
2021-02-28,10.84686
2021-03-01,13.70359
2021-03-02,16.09628
2021-03-03,14.54466
2021-03-04,13.16705
2021-03-05,12.19547
2021-03-06,8.8602
2021-03-07,8.7877
2021-03-08,12.6015
2021-03-09,12.29698
2021-03-10,15.25522
2021-03-11,11.91995
2021-03-12,11.03538
2021-03-13,6.54002
2021-03-14,9.06322
2021-03-15,13.60208
2021-03-16,11.60092
2021-03-17,7.5116
2021-03-18,8.03364
2021-03-19,8.10614
2021-03-20,4.95939
2021-03-21,5.43793
2021-03-22,7.5406
2021-03-23,7.04756
2021-03-24,9.77378
2021-03-25,13.95011
2021-03-26,10.1073
2021-03-27,7.5406
2021-03-28,8.7732
2021-03-29,12.47099
2021-03-30,10.36832
2021-03-31,11.04988
2021-04-01,13.87761
2021-04-02,9.35324
2021-04-03,6.22099
2021-04-04,7.88863
2021-04-05,11.00638
2021-04-06,10.64385
2021-04-07,9.55626
2021-04-08,8.52668
2021-04-09,9.61426
2021-04-10,5.80046
2021-04-11,6.48201
2021-04-12,10.36832
2021-04-13,9.74477
2021-04-14,9.26624
2021-04-15,9.20823
2021-04-16,9.00522
2021-04-17,5.84396
2021-04-18,7.12006
2021-04-19,11.03538
2021-04-20,10.96287
2021-04-21,10.0638
2021-04-22,8.33816
2021-04-23,9.73027
2021-04-24,6.75754
2021-04-25,6.88805
2021-04-26,10.61484
2021-04-27,10.32482
2021-04-28,8.96171
2021-04-29,8.59918
2021-04-30,8.99071
2021-05-01,6.54002
2021-05-02,5.33642
2021-05-03,7.83062
2021-05-04,8.71519
2021-05-05,6.64153
2021-05-06,9.90429
2021-05-07,8.41067
2021-05-08,5.62645
2021-05-09,6.91705
2021-05-10,11.49941
2021-05-11,10.58584
2021-05-12,9.65777
2021-05-13,8.26566
2021-05-14,7.03306
2021-05-15,5.29292
2021-05-16,6.84454
2021-05-17,10.0493
2021-05-18,8.09164
2021-05-19,7.00406
2021-05-20,10.0058
2021-05-21,8.64269
2021-05-22,5.29292
2021-05-23,6.65603
2021-05-24,10.0493
2021-05-25,15.61774
2021-05-26,13.96461
2021-05-27,14.37064
2021-05-28,13.19605
2021-05-29,7.5986
2021-05-30,9.12122
2021-05-31,15.0812
2021-06-01,14.29814
2021-06-02,11.64443
2021-06-03,13.08004
2021-06-04,10.68735
2021-06-05,7.09106
2021-06-06,8.67169
2021-06-07,12.45649
2021-06-08,11.77494
2021-06-09,11.54292
2021-06-10,12.34048
2021-06-11,9.70127
2021-06-12,5.37993
2021-06-13,7.17807
2021-06-14,10.60034
2021-06-15,10.96287
2021-06-16,8.96171
2021-06-17,9.78828
2021-06-18,8.03364
2021-06-19,4.29234
2021-06-20,6.40951
2021-06-21,10.29582
2021-06-22,10.0058
2021-06-23,11.90545
2021-06-24,12.81902
2021-06-25,14.09512
2021-06-26,8.30916
2021-06-27,8.52668
2021-06-28,13.92111
2021-06-29,11.15139
2021-06-30,11.00638
2021-07-01,10.80336
2021-07-02,8.94721
2021-07-03,6.366
2021-07-04,7.33758
2021-07-05,11.45591
2021-07-06,11.09338
2021-07-07,9.06322
2021-07-08,8.91821
2021-07-09,8.20765
2021-07-10,5.62645
2021-07-11,6.83004
2021-07-12,10.13631
2021-07-13,9.59976
2021-07-14,8.62819
2021-07-15,9.71577
2021-07-16,7.5986
2021-07-17,6.11948
2021-07-18,6.14849
2021-07-19,9.86078
2021-07-20,9.23723
2021-07-21,9.83178
2021-07-22,9.30974
2021-07-23,10.73085
2021-07-24,6.23549
2021-07-25,6.94605
2021-07-26,10.44083
2021-07-27,11.19489
2021-07-28,10.28132
2021-07-29,6.80104
2021-07-30,5.1044
2021-07-31,2.97273
2021-08-01,4.35034
2021-08-02,5.85846
2021-08-03,5.30742
2021-08-04,5.51044
2021-08-05,5.26392
2021-08-06,5.0464
2021-08-07,3.48027
2021-08-08,3.71229
2021-08-09,5.30742
2021-08-10,7.22157
2021-08-11,5.75696
2021-08-12,5.29292
2021-08-13,5.22041
2021-08-14,2.88573
2021-08-15,3.43677
2021-08-16,5.65545
2021-08-17,7.5696
2021-08-18,7.04756
2021-08-19,6.75754
2021-08-20,6.85904
2021-08-21,4.26334
2021-08-22,4.82888
2021-08-23,8.7877
2021-08-24,7.43909
2021-08-25,8.64269
2021-08-26,12.07946
2021-08-27,10.15081
2021-08-28,5.27842
2021-08-29,6.97505
2021-08-30,11.10788
2021-08-31,11.65893
2021-09-01,15.83526
2021-09-02,11.18039
2021-09-03,9.39675
2021-09-04,5.17691
2021-09-05,5.72795
2021-09-06,9.13573
2021-09-07,8.51218
2021-09-08,8.16415
2021-09-09,8.01914
2021-09-10,9.19373
2021-09-11,5.88747
2021-09-12,6.11948
2021-09-13,8.61368
2021-09-14,7.91763
2021-09-15,7.96113
2021-09-16,6.87354
2021-09-17,7.33758
2021-09-18,4.43735
2021-09-19,4.39385
2021-09-20,3.69779
2021-09-21,4.52436
2021-09-22,7.87412
2021-09-23,11.52842
2021-09-24,11.89095
2021-09-25,6.45301
2021-09-26,5.58294
2021-09-27,9.13573
2021-09-28,8.25116
2021-09-29,8.58468
2021-09-30,10.0058
2021-10-01,9.20823
2021-10-02,4.90139
2021-10-03,4.90139
2021-10-04,6.03248
2021-10-05,8.88921
2021-10-06,9.00522
2021-10-07,8.46867
2021-10-08,7.38109
2021-10-09,4.39385
2021-10-10,4.33584
2021-10-11,5.72795
2021-10-12,7.88863
2021-10-13,6.80104
2021-10-14,7.29408
2021-10-15,6.81554
2021-10-16,4.39385
2021-10-17,4.82888
2021-10-18,6.49651
2021-10-19,7.26508
2021-10-20,7.72911
2021-10-21,6.93155
2021-10-22,6.54002
2021-10-23,3.7993
2021-10-24,4.33584
2021-10-25,8.41067
2021-10-26,8.22215
2021-10-27,7.43909
2021-10-28,6.22099
2021-10-29,6.97505
2021-10-30,3.58178
2021-10-31,4.39385
2021-11-01,7.77262
2021-11-02,8.97621
2021-11-03,7.30858
2021-11-04,7.22157
2021-11-05,5.81496
2021-11-06,3.56728
2021-11-07,3.97331
2021-11-08,6.366
2021-11-09,7.30858
2021-11-10,7.41009
2021-11-11,6.00348
2021-11-12,8.06264
2021-11-13,4.04582
2021-11-14,4.11832
2021-11-15,7.10556
2021-11-16,6.90255
2021-11-17,6.55452
2021-11-18,5.35092
2021-11-19,5.87296
2021-11-20,3.95881
2021-11-21,4.75638
2021-11-22,5.93097
2021-11-23,6.49651
2021-11-24,6.81554
2021-11-25,12.94953
2021-11-26,12.616
2021-11-27,6.94605
2021-11-28,6.20649
2021-11-29,10.1218
2021-11-30,13.28306
2021-12-01,12.94953
2021-12-02,11.23839
2021-12-03,9.42575
2021-12-04,8.64269
2021-12-05,7.91763
2021-12-06,10.80336
2021-12-07,9.35324
2021-12-08,9.45475
2021-12-09,7.43909
2021-12-10,8.00464
2021-12-11,6.07598
2021-12-12,7.45359
2021-12-13,9.07772
2021-12-14,8.25116
2021-12-15,8.03364
2021-12-16,7.71461
2021-12-17,6.85904
2021-12-18,4.77088
2021-12-19,6.07598
2021-12-20,10.20881
2021-12-21,9.93329
2021-12-22,7.64211
2021-12-23,7.5986
2021-12-24,7.94663
2021-12-25,6.04698
2021-12-26,6.65603
2021-12-27,10.36832
2021-12-28,10.0493
2021-12-29,9.38225
2021-12-30,9.94779
2021-12-31,9.10672
2022-01-01,7.78712
2022-01-02,8.51218
2022-01-03,13.89211
2022-01-04,12.15197
2022-01-05,11.70243
2022-01-06,10.22331
2022-01-07,9.12122
2022-01-08,6.03248
2022-01-09,7.43909
2022-01-10,12.67401
2022-01-11,11.15139
2022-01-12,9.61426
2022-01-13,9.97679
2022-01-14,13.74709
2022-01-15,10.31032
2022-01-16,8.38167
2022-01-17,25.81206
2022-01-18,21.14269
2022-01-19,21.15719
2022-01-20,18.11194
2022-01-21,16.89385
2022-01-22,11.09338
2022-01-23,10.96287
2022-01-24,17.47389
2022-01-25,21.11368
2022-01-26,18.05394
2022-01-27,17.18387
2022-01-28,17.21287
2022-01-29,11.61542
2022-01-30,8.8312
2022-01-31,8.8747
2022-02-01,15.34222
2022-02-02,16.93735
2022-02-03,24.50696
2022-02-04,18.06844
2022-02-05,11.54292
2022-02-06,11.51392
2022-02-07,21.73723
2022-02-08,17.79292
2022-02-09,18.53248
2022-02-10,17.80742
2022-02-11,14.87819
2022-02-12,8.20765
2022-02-13,10.45533
2022-02-14,14.71867
2022-02-15,14.99419
2022-02-16,13.41357
2022-02-17,14.80568
2022-02-18,12.93503
2022-02-19,7.70011
2022-02-20,11.3109
2022-02-21,30.0609
2022-02-22,24.44895
2022-02-23,21.63573
2022-02-24,19.91009
2022-02-25,19.57656
2022-02-26,8.42517
2022-02-27,7.70011
2022-02-28,14.64617
2022-03-01,10.0638
2022-03-02,13.68909
2022-03-03,12.16647
2022-03-04,11.07888
2022-03-05,6.54002
2022-03-06,7.6131
2022-03-07,9.74477
2022-03-08,8.72969
2022-03-09,6.10498
2022-03-10,10.13631
2022-03-11,10.49883
2022-03-12,6.337
2022-03-13,6.61252
2022-03-14,9.96229
2022-03-15,10.32482
2022-03-16,10.1218
2022-03-17,10.49883
2022-03-18,9.70127
2022-03-19,6.04698
2022-03-20,6.74303
2022-03-21,10.23781
2022-03-22,9.59976
2022-03-23,9.52726
2022-03-24,9.64327
2022-03-25,10.83236
2022-03-26,6.68503
2022-03-27,6.17749
2022-03-28,10.20881
2022-03-29,9.91879
2022-03-30,10.29582
2022-03-31,10.93387
2022-04-01,10.67285
2022-04-02,6.16299
2022-04-03,7.5696
2022-04-04,10.0638
2022-04-05,10.22331
2022-04-06,10.23781
2022-04-07,8.7732
2022-04-08,9.12122
2022-04-09,4.87238
2022-04-10,5.95997
2022-04-11,9.70127
2022-04-12,9.35324
2022-04-13,9.17923
2022-04-14,12.42749
2022-04-15,12.63051
2022-04-16,8.26566
2022-04-17,8.57018
2022-04-18,14.44315
2022-04-19,16.2703
2022-04-20,13.23955
2022-04-21,11.67343
2022-04-22,13.42807
2022-04-23,7.03306
2022-04-24,8.22215
2022-04-25,14.48665
2022-04-26,13.19605
2022-04-27,10.99187
2022-04-28,11.44141
2022-04-29,10.0783
2022-04-30,6.49651
2022-05-01,6.77204
2022-05-02,11.02088
2022-05-03,10.22331
2022-05-04,8.71519
2022-05-05,6.80104
2022-05-06,9.67227
2022-05-07,6.03248
2022-05-08,6.75754
2022-05-09,12.99303
2022-05-10,13.8486
2022-05-11,11.96345
2022-05-12,10.94837
2022-05-13,9.64327
2022-05-14,5.97447
2022-05-15,6.279
2022-05-16,11.07888
2022-05-17,11.07888
2022-05-18,9.62877
2022-05-19,9.13573
2022-05-20,9.20823
2022-05-21,5.64095
2022-05-22,7.12006
2022-05-23,11.71693
2022-05-24,10.38283
2022-05-25,13.28306
2022-05-26,16.82134
2022-05-27,15.63225
2022-05-28,7.26508
2022-05-29,7.96113
2022-05-30,14.03712
2022-05-31,14.51566
2022-06-01,14.64617
2022-06-02,17.29988
2022-06-03,15.82076
2022-06-04,8.7587
2022-06-05,8.55568
2022-06-06,9.39675
2022-06-07,15.24071
2022-06-08,18.41647
2022-06-09,15.82076
2022-06-10,13.96461
2022-06-11,8.25116
2022-06-12,8.62819
2022-06-13,15.22621
2022-06-14,20.54814
2022-06-15,20.73665
2022-06-16,28.19025
2022-06-17,25.75406
2022-06-18,13.61658
2022-06-19,15.0957
2022-06-20,28.90081
2022-06-21,24.70997
2022-06-22,21.3602
2022-06-23,21.40371
2022-06-24,22.02726
2022-06-25,10.39733
2022-06-26,12.89153
2022-06-27,21.75174
2022-06-28,22.37529
2022-06-29,20.88167
2022-06-30,20.70765
2022-07-01,18.60498
2022-07-02,9.65777
2022-07-03,12.35498
2022-07-04,20.0986
2022-07-05,21.2877
2022-07-06,18.866
2022-07-07,15.15371
2022-07-08,16.54582
2022-07-09,9.03422
2022-07-10,9.96229
2022-07-11,18.03944
2022-07-12,18.32946
2022-07-13,42.00986
2022-07-14,52.05916
2022-07-15,35.74535
2022-07-16,23.53538
2022-07-17,21.09918
2022-07-18,37.28248
2022-07-19,29.08932
2022-07-20,26.23259
2022-07-21,28.63979
2022-07-22,25.44953
2022-07-23,12.06496
2022-07-24,12.93503
2022-07-25,35.87587
2022-07-26,29.17633
2022-07-27,25.087
2022-07-28,26.42111
2022-07-29,24.11542
2022-07-30,14.13863
2022-07-31,16.16879
2022-08-01,26.60962
2022-08-02,24.75348
2022-08-03,24.11542
2022-08-04,22.30278
2022-08-05,22.28828
2022-08-06,11.99245
2022-08-07,12.5145
2022-08-08,22.79582
2022-08-09,19.51856
2022-08-10,22.81032
2022-08-11,20.70765
2022-08-12,18.06844
2022-08-13,10.48433
2022-08-14,12.38399
2022-08-15,13.26856
2022-08-16,23.8399
2022-08-17,23.31786
2022-08-18,21.80974
2022-08-19,19.56206
2022-08-20,13.12354
2022-08-21,13.96461
2022-08-22,25.72505
2022-08-23,21.75174
2022-08-24,21.3312
2022-08-25,35.25232
2022-08-26,29.52436
2022-08-27,14.97969
2022-08-28,16.3573
2022-08-29,28.32076
2022-08-30,26.2906
2022-08-31,27.24767
2022-09-01,25.24651
2022-09-02,20.51914
2022-09-03,14.87819
2022-09-04,13.7616
2022-09-05,24.66647
2022-09-06,24.57946
2022-09-07,23.60788
2022-09-08,23.43387
2022-09-09,12.5435
2022-09-10,11.90545
2022-09-11,14.48665
2022-09-12,19.33004
2022-09-13,38.34106
2022-09-14,36.52842
2022-09-15,29.94489
2022-09-16,26.3341
2022-09-17,16.61832
2022-09-18,17.63341
2022-09-19,29.65487
2022-09-20,27.29118
2022-09-21,31.01798
2022-09-22,38.7616
2022-09-23,34.52726
2022-09-24,17.99593
2022-09-25,19.62006
2022-09-26,37.38399
2022-09-27,33.97621
2022-09-28,34.46925
2022-09-29,34.46925
2022-09-30,42.27088
2022-10-01,28.48027
2022-10-02,27.69721
2022-10-03,32.14907
2022-10-04,47.65081
2022-10-05,51.63863
2022-10-06,59.49825
2022-10-07,50.76856
2022-10-08,26.56612
2022-10-09,28.66879
2022-10-10,38.13805
2022-10-11,54.27784
2022-10-12,83.20765
2022-10-13,96.88225
2022-10-14,88.92111
2022-10-15,49.82598
2022-10-16,53.8428
2022-10-17,98.39037
2022-10-18,99.78248
2022-10-19,100.0
2022-10-20,88.50058
2022-10-21,74.47795
2022-10-22,40.22621
2022-10-23,42.24187
2022-10-24,80.58294
2022-10-25,94.12703
2022-10-26,82.29408
2022-10-27,83.7877
2022-10-28,73.8254
2022-10-29,40.74825
2022-10-30,38.21055
2022-10-31,72.44779
2022-11-01,87.77552
2022-11-02,75.40603
2022-11-03,75.56554
2022-11-04,62.558
2022-11-05,32.5696
2022-11-06,44.79408
2022-11-07,74.95649
2022-11-08,76.24709
2022-11-09,75.72505
2022-11-10,81.337
2022-11-11,65.95127
2022-11-12,32.00406
2022-11-13,42.00986
2022-11-14,75.88457
2022-11-15,72.12877
2022-11-16,65.93677
2022-11-17,57.01856
2022-11-18,54.68387
2022-11-19,31.45301
2022-11-20,32.22157
2022-11-21,64.77668
2022-11-22,59.51276
2022-11-23,55.42343
2022-11-24,60.62935
2022-11-25,68.28596
2022-11-26,34.10672
2022-11-27,36.57192
2022-11-28,62.28248
2022-11-29,62.86252
2022-11-30,59.44025
2022-12-01,59.07772
2022-12-02,45.62064
2022-12-03,22.5348
2022-12-04,26.46461
2022-12-05,48.94141
2022-12-06,49.21693
2022-12-07,55.0754
2022-12-08,50.71055
2022-12-09,47.6218
2022-12-10,25.40603
2022-12-11,26.46461
2022-12-12,49.31844
2022-12-13,51.2761
2022-12-14,48.08584
2022-12-15,45.75116
2022-12-16,42.77842
2022-12-17,20.38863
2022-12-18,28.34976
2022-12-19,43.73549
2022-12-20,44.91009
2022-12-21,41.60382
2022-12-22,38.7761
2022-12-23,43.70649
2022-12-24,25.18851
2022-12-25,26.94315
2022-12-26,46.76624
2022-12-27,43.60498
2022-12-28,43.21345
2022-12-29,44.37354
2022-12-30,44.69257
2022-12-31,25.29002
2023-01-01,37.12296
2023-01-02,59.26624
2023-01-03,50.42053
2023-01-04,47.92633
2023-01-05,48.41937
2023-01-06,42.82192
2023-01-07,26.47911
2023-01-08,29.78538
2023-01-09,50.17401
2023-01-10,52.91473
2023-01-11,46.69373
2023-01-12,42.74941
2023-01-13,45.78016
2023-01-14,25.91357
2023-01-15,27.69721
2023-01-16,43.41647
2023-01-17,41.38631
2023-01-18,39.96519
2023-01-19,38.44257
2023-01-20,44.59106
2023-01-21,23.07134
2023-01-22,24.69547
2023-01-23,25.89907
2023-01-24,31.94605
2023-01-25,67.77842
2023-01-26,52.40719
2023-01-27,44.21403
2023-01-28,26.20359
2023-01-29,25.33352
2023-01-30,44.34454
2023-01-31,46.2732
2023-02-01,45.0551
2023-02-02,38.8486
2023-02-03,32.25058
2023-02-04,18.808
2023-02-05,20.46113
2023-02-06,36.60092
2023-02-07,32.83062
2023-02-08,32.67111
2023-02-09,30.39443
2023-02-10,31.74303
2023-02-11,18.06844
2023-02-12,18.15545
2023-02-13,31.2935
2023-02-14,30.87296
2023-02-15,32.06206
2023-02-16,27.37819
2023-02-17,25.53654
2023-02-18,16.09628
2023-02-19,16.98085
2023-02-20,30.33642
2023-02-21,34.62877
2023-02-22,30.68445
2023-02-23,29.19083
2023-02-24,33.64269
2023-02-25,19.09802
2023-02-26,19.27204
2023-02-27,31.39501
2023-02-28,32.19257
2023-03-01,23.99941
2023-03-02,26.95765
2023-03-03,25.94257
2023-03-04,15.0377
2023-03-05,17.03886
2023-03-06,25.23201
2023-03-07,24.18793
2023-03-08,26.47911
2023-03-09,23.43387
2023-03-10,23.8544
2023-03-11,14.10962
2023-03-12,14.73317
2023-03-13,23.66589
2023-03-14,23.69489
2023-03-15,26.07308
2023-03-16,23.8689
2023-03-17,23.21635
2023-03-18,12.25348
2023-03-19,13.96461
2023-03-20,25.47853
2023-03-21,23.97041
2023-03-22,22.04176
2023-03-23,22.47679
2023-03-24,24.47795
2023-03-25,15.0232
2023-03-26,14.74767
2023-03-27,24.73897
2023-03-28,20.78016
2023-03-29,20.53364
2023-03-30,19.40255
2023-03-31,22.34628
2023-04-01,12.32598
2023-04-02,11.99245
2023-04-03,19.47505
2023-04-04,20.46113
2023-04-05,20.54814
2023-04-06,18.54698
2023-04-07,17.40139
2023-04-08,10.96287
2023-04-09,11.13689
2023-04-10,20.96867
2023-04-11,21.11368
2023-04-12,21.50522
2023-04-13,20.24361
2023-04-14,17.12587
2023-04-15,10.58584
2023-04-16,12.28248
2023-04-17,20.60614
2023-04-18,19.73607
2023-04-19,18.779
2023-04-20,18.60498
2023-04-21,16.12529
2023-04-22,9.88979
2023-04-23,9.97679
2023-04-24,17.63341
2023-04-25,22.5783
2023-04-26,18.24245
2023-04-27,16.45881
2023-04-28,15.99477
2023-04-29,11.61542
2023-04-30,11.04988
2023-05-01,14.76218
2023-05-02,18.73549
2023-05-03,17.92343
2023-05-04,16.96635
2023-05-05,10.83236
2023-05-06,9.06322
2023-05-07,10.32482
2023-05-08,18.12645
2023-05-09,16.74883
2023-05-10,19.19953
2023-05-11,16.54582
2023-05-12,14.48665
2023-05-13,8.45417
2023-05-14,9.74477
2023-05-15,17.5174
2023-05-16,17.32888
2023-05-17,22.20127
2023-05-18,18.72099
2023-05-19,17.79292
2023-05-20,9.70127
2023-05-21,10.17981
2023-05-22,19.50406
2023-05-23,17.40139
2023-05-24,17.76392
2023-05-25,22.02726
2023-05-26,16.19779
2023-05-27,8.8602
2023-05-28,9.39675
2023-05-29,11.44141
