date,자동차일일보험
2020-08-19,31.41732
2020-08-20,34.3307
2020-08-21,40.3937
2020-08-22,35.11811
2020-08-23,30.70866
2020-08-24,26.22047
2020-08-25,26.61417
2020-08-26,18.42519
2020-08-27,25.19685
2020-08-28,35.43307
2020-08-29,35.90551
2020-08-30,30.23622
2020-08-31,28.03149
2020-09-01,22.28346
2020-09-02,19.60629
2020-09-03,26.61417
2020-09-04,41.1811
2020-09-05,35.11811
2020-09-06,19.21259
2020-09-07,20.31496
2020-09-08,23.62204
2020-09-09,24.56692
2020-09-10,27.71653
2020-09-11,36.69291
2020-09-12,30.62992
2020-09-13,28.42519
2020-09-14,24.48818
2020-09-15,25.11811
2020-09-16,21.9685
2020-09-17,25.82677
2020-09-18,40.94488
2020-09-19,34.88188
2020-09-20,24.3307
2020-09-21,22.7559
2020-09-22,21.81102
2020-09-23,25.51181
2020-09-24,26.37795
2020-09-25,34.25196
2020-09-26,36.77165
2020-09-27,32.59842
2020-09-28,41.33858
2020-09-29,50.31496
2020-09-30,58.34645
2020-10-01,59.84251
2020-10-02,46.45669
2020-10-03,34.09448
2020-10-04,23.5433
2020-10-05,26.37795
2020-10-06,26.14173
2020-10-07,28.11023
2020-10-08,40.7874
2020-10-09,39.29133
2020-10-10,30.70866
2020-10-11,23.38582
2020-10-12,22.51968
2020-10-13,20.31496
2020-10-14,23.07086
2020-10-15,27.24409
2020-10-16,36.53543
2020-10-17,34.88188
2020-10-18,26.85039
2020-10-19,26.06299
2020-10-20,22.28346
2020-10-21,21.25984
2020-10-22,28.66141
2020-10-23,33.77952
2020-10-24,31.5748
2020-10-25,23.30708
2020-10-26,23.30708
2020-10-27,21.33858
2020-10-28,23.38582
2020-10-29,27.08661
2020-10-30,36.14173
2020-10-31,32.91338
2020-11-01,23.5433
2020-11-02,24.25196
2020-11-03,24.88188
2020-11-04,20.86614
2020-11-05,25.90551
2020-11-06,32.51968
2020-11-07,32.67716
2020-11-08,26.37795
2020-11-09,24.01574
2020-11-10,23.77952
2020-11-11,24.01574
2020-11-12,31.1811
2020-11-13,34.96062
2020-11-14,33.46456
2020-11-15,22.67716
2020-11-16,22.04724
2020-11-17,23.62204
2020-11-18,22.12598
2020-11-19,25.35433
2020-11-20,36.22047
2020-11-21,33.70078
2020-11-22,20.0
2020-11-23,17.00787
2020-11-24,20.70866
2020-11-25,24.09448
2020-11-26,25.35433
2020-11-27,33.937
2020-11-28,30.23622
2020-11-29,17.48031
2020-11-30,20.94488
2020-12-01,21.81102
2020-12-02,20.3937
2020-12-03,23.5433
2020-12-04,36.77165
2020-12-05,29.84251
2020-12-06,19.84251
2020-12-07,19.76377
2020-12-08,20.62992
2020-12-09,22.3622
2020-12-10,24.48818
2020-12-11,33.77952
2020-12-12,28.50393
2020-12-13,19.52755
2020-12-14,21.02362
2020-12-15,23.77952
2020-12-16,20.7874
2020-12-17,23.22834
2020-12-18,30.86614
2020-12-19,29.92125
2020-12-20,24.7244
2020-12-21,24.3307
2020-12-22,26.14173
2020-12-23,27.40157
2020-12-24,39.92125
2020-12-25,35.59055
2020-12-26,29.29133
2020-12-27,24.56692
2020-12-28,21.5748
2020-12-29,20.15748
2020-12-30,25.59055
2020-12-31,33.5433
2021-01-01,29.13385
2021-01-02,26.06299
2021-01-03,20.62992
2021-01-04,17.79527
2021-01-05,17.00787
2021-01-06,17.71653
2021-01-07,13.85826
2021-01-08,20.94488
2021-01-09,20.07874
2021-01-10,18.97637
2021-01-11,16.53543
2021-01-12,17.95275
2021-01-13,18.97637
2021-01-14,24.48818
2021-01-15,32.51968
2021-01-16,27.32283
2021-01-17,17.48031
2021-01-18,17.87401
2021-01-19,22.51968
2021-01-20,24.25196
2021-01-21,22.44094
2021-01-22,36.61417
2021-01-23,33.22834
2021-01-24,26.77165
2021-01-25,26.14173
2021-01-26,22.12598
2021-01-27,19.68503
2021-01-28,18.66141
2021-01-29,33.38582
2021-01-30,31.9685
2021-01-31,23.5433
2021-02-01,20.47244
2021-02-02,23.30708
2021-02-03,21.5748
2021-02-04,25.59055
2021-02-05,32.04724
2021-02-06,35.90551
2021-02-07,24.96062
2021-02-08,27.48031
2021-02-09,33.07086
2021-02-10,51.9685
2021-02-11,59.37007
2021-02-12,58.18897
2021-02-13,39.44881
2021-02-14,25.90551
2021-02-15,25.59055
2021-02-16,23.46456
2021-02-17,23.1496
2021-02-18,28.26771
2021-02-19,34.56692
2021-02-20,32.67716
2021-02-21,27.55905
2021-02-22,27.00787
2021-02-23,27.55905
2021-02-24,27.63779
2021-02-25,29.05511
2021-02-26,41.02362
2021-02-27,42.12598
2021-02-28,26.53543
2021-03-01,17.79527
2021-03-02,23.30708
2021-03-03,21.9685
2021-03-04,25.19685
2021-03-05,32.28346
2021-03-06,31.1811
2021-03-07,20.7874
2021-03-08,21.65354
2021-03-09,21.88976
2021-03-10,23.70078
2021-03-11,26.53543
2021-03-12,30.07874
2021-03-13,34.17322
2021-03-14,23.07086
2021-03-15,26.69291
2021-03-16,21.49606
2021-03-17,21.88976
2021-03-18,27.16535
2021-03-19,36.61417
2021-03-20,31.9685
2021-03-21,22.28346
2021-03-22,24.7244
2021-03-23,23.38582
2021-03-24,22.3622
2021-03-25,28.66141
2021-03-26,37.55905
2021-03-27,26.92913
2021-03-28,23.85826
2021-03-29,24.25196
2021-03-30,24.3307
2021-03-31,23.937
2021-04-01,27.08661
2021-04-02,34.25196
2021-04-03,28.18897
2021-04-04,24.56692
2021-04-05,23.5433
2021-04-06,24.88188
2021-04-07,25.59055
2021-04-08,29.76377
2021-04-09,41.02362
2021-04-10,38.18897
2021-04-11,25.59055
2021-04-12,22.04724
2021-04-13,23.70078
2021-04-14,22.59842
2021-04-15,29.68503
2021-04-16,35.11811
2021-04-17,36.14173
2021-04-18,27.16535
2021-04-19,26.92913
2021-04-20,24.96062
2021-04-21,24.01574
2021-04-22,28.58267
2021-04-23,35.74803
2021-04-24,35.35433
2021-04-25,26.29921
2021-04-26,24.25196
2021-04-27,26.06299
2021-04-28,26.29921
2021-04-29,29.37007
2021-04-30,37.08661
2021-05-01,30.15748
2021-05-02,27.24409
2021-05-03,29.68503
2021-05-04,34.96062
2021-05-05,25.03937
2021-05-06,28.58267
2021-05-07,38.81889
2021-05-08,40.31496
2021-05-09,32.20472
2021-05-10,26.45669
2021-05-11,22.99212
2021-05-12,25.66929
2021-05-13,31.41732
2021-05-14,38.50393
2021-05-15,28.18897
2021-05-16,19.44881
2021-05-17,27.08661
2021-05-18,35.51181
2021-05-19,32.12598
2021-05-20,30.07874
2021-05-21,39.13385
2021-05-22,36.45669
2021-05-23,23.5433
2021-05-24,28.42519
2021-05-25,25.82677
2021-05-26,23.62204
2021-05-27,25.59055
2021-05-28,38.26771
2021-05-29,33.30708
2021-05-30,25.74803
2021-05-31,25.43307
2021-06-01,23.62204
2021-06-02,26.22047
2021-06-03,30.0
2021-06-04,34.88188
2021-06-05,37.40157
2021-06-06,27.71653
2021-06-07,26.92913
2021-06-08,23.38582
2021-06-09,23.77952
2021-06-10,31.65354
2021-06-11,40.07874
2021-06-12,40.3937
2021-06-13,26.69291
2021-06-14,28.11023
2021-06-15,25.51181
2021-06-16,30.7874
2021-06-17,30.3937
2021-06-18,42.91338
2021-06-19,41.02362
2021-06-20,27.87401
2021-06-21,30.47244
2021-06-22,32.99212
2021-06-23,30.3937
2021-06-24,39.29133
2021-06-25,44.56692
2021-06-26,43.85826
2021-06-27,30.3937
2021-06-28,28.89763
2021-06-29,31.65354
2021-06-30,30.3937
2021-07-01,35.11811
2021-07-02,40.0
2021-07-03,27.40157
2021-07-04,25.74803
2021-07-05,25.03937
2021-07-06,26.06299
2021-07-07,29.44881
2021-07-08,33.77952
2021-07-09,37.87401
2021-07-10,42.12598
2021-07-11,32.28346
2021-07-12,32.12598
2021-07-13,31.73228
2021-07-14,35.03937
2021-07-15,32.51968
2021-07-16,45.98425
2021-07-17,46.14173
2021-07-18,35.19685
2021-07-19,34.56692
2021-07-20,34.64566
2021-07-21,38.50393
2021-07-22,40.15748
2021-07-23,50.55118
2021-07-24,47.16535
2021-07-25,34.48818
2021-07-26,35.03937
2021-07-27,39.44881
2021-07-28,34.56692
2021-07-29,42.44094
2021-07-30,58.42519
2021-07-31,50.94488
2021-08-01,40.62992
2021-08-02,42.7559
2021-08-03,41.88976
2021-08-04,40.94488
2021-08-05,44.09448
2021-08-06,47.32283
2021-08-07,47.71653
2021-08-08,35.19685
2021-08-09,35.43307
2021-08-10,36.61417
2021-08-11,36.29921
2021-08-12,42.83464
2021-08-13,52.7559
2021-08-14,54.96062
2021-08-15,46.22047
2021-08-16,41.5748
2021-08-17,32.12598
2021-08-18,32.91338
2021-08-19,35.43307
2021-08-20,44.88188
2021-08-21,38.97637
2021-08-22,32.59842
2021-08-23,30.07874
2021-08-24,27.24409
2021-08-25,27.71653
2021-08-26,35.82677
2021-08-27,44.09448
2021-08-28,36.92913
2021-08-29,29.52755
2021-08-30,28.34645
2021-08-31,23.77952
2021-09-01,24.09448
2021-09-02,34.17322
2021-09-03,39.68503
2021-09-04,42.91338
2021-09-05,33.70078
2021-09-06,24.48818
2021-09-07,26.69291
2021-09-08,27.08661
2021-09-09,31.1811
2021-09-10,47.00787
2021-09-11,42.91338
2021-09-12,27.63779
2021-09-13,28.11023
2021-09-14,27.00787
2021-09-15,31.49606
2021-09-16,35.03937
2021-09-17,56.29921
2021-09-18,66.29921
2021-09-19,70.23622
2021-09-20,59.29133
2021-09-21,51.5748
2021-09-22,32.51968
2021-09-23,36.69291
2021-09-24,40.7874
2021-09-25,33.77952
2021-09-26,28.74015
2021-09-27,30.23622
2021-09-28,22.20472
2021-09-29,29.37007
2021-09-30,30.86614
2021-10-01,45.98425
2021-10-02,48.34645
2021-10-03,37.16535
2021-10-04,28.97637
2021-10-05,26.53543
2021-10-06,29.21259
2021-10-07,31.25984
2021-10-08,50.62992
2021-10-09,46.77165
2021-10-10,34.01574
2021-10-11,27.79527
2021-10-12,28.18897
2021-10-13,25.90551
2021-10-14,30.0
2021-10-15,38.50393
2021-10-16,32.04724
2021-10-17,22.59842
2021-10-18,26.45669
2021-10-19,23.5433
2021-10-20,23.30708
2021-10-21,29.44881
2021-10-22,39.05511
2021-10-23,32.20472
2021-10-24,26.22047
2021-10-25,25.11811
2021-10-26,26.29921
2021-10-27,22.67716
2021-10-28,33.77952
2021-10-29,43.1496
2021-10-30,32.04724
2021-10-31,25.27559
2021-11-01,25.74803
2021-11-02,25.03937
2021-11-03,25.66929
2021-11-04,30.47244
2021-11-05,45.11811
2021-11-06,32.3622
2021-11-07,26.53543
2021-11-08,23.30708
2021-11-09,21.9685
2021-11-10,21.41732
2021-11-11,29.29133
2021-11-12,40.23622
2021-11-13,37.63779
2021-11-14,26.37795
2021-11-15,27.63779
2021-11-16,25.11811
2021-11-17,27.00787
2021-11-18,30.3937
2021-11-19,43.62204
2021-11-20,36.37795
2021-11-21,23.937
2021-11-22,26.37795
2021-11-23,24.88188
2021-11-24,21.9685
2021-11-25,27.00787
2021-11-26,36.77165
2021-11-27,36.69291
2021-11-28,28.58267
2021-11-29,24.01574
2021-11-30,21.41732
2021-12-01,24.01574
2021-12-02,29.21259
2021-12-03,36.85039
2021-12-04,32.91338
2021-12-05,26.37795
2021-12-06,27.08661
2021-12-07,25.19685
2021-12-08,25.03937
2021-12-09,29.44881
2021-12-10,35.35433
2021-12-11,38.11023
2021-12-12,26.29921
2021-12-13,26.85039
2021-12-14,22.91338
2021-12-15,30.55118
2021-12-16,31.49606
2021-12-17,33.30708
2021-12-18,32.51968
2021-12-19,27.32283
2021-12-20,25.59055
2021-12-21,28.11023
2021-12-22,29.13385
2021-12-23,37.16535
2021-12-24,43.30708
2021-12-25,34.3307
2021-12-26,29.60629
2021-12-27,27.32283
2021-12-28,29.44881
2021-12-29,32.7559
2021-12-30,34.64566
2021-12-31,41.88976
2022-01-01,39.84251
2022-01-02,28.89763
2022-01-03,26.22047
2022-01-04,29.84251
2022-01-05,26.29921
2022-01-06,30.31496
2022-01-07,38.50393
2022-01-08,36.61417
2022-01-09,30.31496
2022-01-10,26.61417
2022-01-11,26.77165
2022-01-12,25.59055
2022-01-13,30.15748
2022-01-14,40.7874
2022-01-15,35.51181
2022-01-16,26.77165
2022-01-17,26.14173
2022-01-18,27.63779
2022-01-19,25.59055
2022-01-20,31.25984
2022-01-21,37.40157
2022-01-22,37.87401
2022-01-23,32.99212
2022-01-24,32.83464
2022-01-25,26.92913
2022-01-26,29.05511
2022-01-27,36.77165
2022-01-28,50.70866
2022-01-29,56.69291
2022-01-30,54.40944
2022-01-31,47.63779
2022-02-01,40.70866
2022-02-02,36.29921
2022-02-03,32.99212
2022-02-04,39.13385
2022-02-05,32.20472
2022-02-06,27.63779
2022-02-07,28.42519
2022-02-08,26.14173
2022-02-09,25.03937
2022-02-10,27.08661
2022-02-11,39.52755
2022-02-12,32.7559
2022-02-13,25.43307
2022-02-14,26.92913
2022-02-15,27.00787
2022-02-16,25.74803
2022-02-17,32.7559
2022-02-18,41.41732
2022-02-19,54.3307
2022-02-20,38.97637
2022-02-21,30.62992
2022-02-22,30.3937
2022-02-23,31.88976
2022-02-24,32.44094
2022-02-25,42.12598
2022-02-26,38.89763
2022-02-27,34.17322
2022-02-28,36.61417
2022-03-01,27.24409
2022-03-02,23.1496
2022-03-03,23.77952
2022-03-04,29.37007
2022-03-05,36.06299
2022-03-06,22.59842
2022-03-07,23.1496
2022-03-08,24.96062
2022-03-09,23.62204
2022-03-10,23.22834
2022-03-11,33.5433
2022-03-12,28.42519
2022-03-13,20.70866
2022-03-14,17.16535
2022-03-15,23.1496
2022-03-16,22.99212
2022-03-17,23.1496
2022-03-18,33.22834
2022-03-19,30.0
2022-03-20,27.87401
2022-03-21,24.01574
2022-03-22,26.61417
2022-03-23,22.04724
2022-03-24,26.29921
2022-03-25,37.48031
2022-03-26,35.03937
2022-03-27,24.25196
2022-03-28,25.35433
2022-03-29,23.30708
2022-03-30,26.37795
2022-03-31,32.20472
2022-04-01,42.51968
2022-04-02,43.22834
2022-04-03,31.25984
2022-04-04,24.96062
2022-04-05,27.16535
2022-04-06,28.03149
2022-04-07,31.33858
2022-04-08,44.09448
2022-04-09,43.70078
2022-04-10,27.63779
2022-04-11,26.92913
2022-04-12,26.06299
2022-04-13,25.35433
2022-04-14,30.07874
2022-04-15,44.17322
2022-04-16,41.81102
2022-04-17,28.58267
2022-04-18,27.32283
2022-04-19,28.34645
2022-04-20,24.80314
2022-04-21,29.29133
2022-04-22,38.66141
2022-04-23,36.69291
2022-04-24,30.15748
2022-04-25,25.35433
2022-04-26,27.32283
2022-04-27,26.37795
2022-04-28,34.01574
2022-04-29,42.20472
2022-04-30,40.55118
2022-05-01,32.28346
2022-05-02,30.47244
2022-05-03,30.7874
2022-05-04,42.28346
2022-05-05,48.50393
2022-05-06,47.71653
2022-05-07,44.40944
2022-05-08,34.7244
2022-05-09,26.22047
2022-05-10,27.40157
2022-05-11,27.48031
2022-05-12,32.20472
2022-05-13,45.43307
2022-05-14,38.11023
2022-05-15,28.34645
2022-05-16,31.02362
2022-05-17,26.53543
2022-05-18,27.79527
2022-05-19,31.49606
2022-05-20,44.80314
2022-05-21,41.9685
2022-05-22,30.31496
2022-05-23,27.63779
2022-05-24,24.7244
2022-05-25,24.3307
2022-05-26,32.59842
2022-05-27,44.25196
2022-05-28,37.95275
2022-05-29,29.44881
2022-05-30,31.65354
2022-05-31,31.9685
2022-06-01,38.18897
2022-06-02,41.1811
2022-06-03,54.96062
2022-06-04,45.90551
2022-06-05,35.11811
2022-06-06,31.1811
2022-06-07,28.74015
2022-06-08,28.89763
2022-06-09,29.84251
2022-06-10,39.21259
2022-06-11,36.29921
2022-06-12,31.02362
2022-06-13,25.98425
2022-06-14,25.90551
2022-06-15,27.79527
2022-06-16,32.59842
2022-06-17,41.5748
2022-06-18,39.60629
2022-06-19,33.70078
2022-06-20,35.03937
2022-06-21,31.5748
2022-06-22,30.3937
2022-06-23,29.52755
2022-06-24,48.81889
2022-06-25,41.1811
2022-06-26,29.05511
2022-06-27,28.66141
2022-06-28,32.12598
2022-06-29,25.51181
2022-06-30,30.0
2022-07-01,43.1496
2022-07-02,45.59055
2022-07-03,34.17322
2022-07-04,35.27559
2022-07-05,30.7874
2022-07-06,34.17322
2022-07-07,36.45669
2022-07-08,48.42519
2022-07-09,42.91338
2022-07-10,35.27559
2022-07-11,31.9685
2022-07-12,33.22834
2022-07-13,29.76377
2022-07-14,39.52755
2022-07-15,54.64566
2022-07-16,45.03937
2022-07-17,36.06299
2022-07-18,34.48818
2022-07-19,39.13385
2022-07-20,38.34645
2022-07-21,37.24409
2022-07-22,51.41732
2022-07-23,44.09448
2022-07-24,41.25984
2022-07-25,46.77165
2022-07-26,44.7244
2022-07-27,42.28346
2022-07-28,50.31496
2022-07-29,69.44881
2022-07-30,61.5748
2022-07-31,44.40944
2022-08-01,52.04724
2022-08-02,47.08661
2022-08-03,44.56692
2022-08-04,47.79527
2022-08-05,54.7244
2022-08-06,48.26771
2022-08-07,40.47244
2022-08-08,37.55905
2022-08-09,31.49606
2022-08-10,42.20472
2022-08-11,49.68503
2022-08-12,64.01574
2022-08-13,58.18897
2022-08-14,48.11023
2022-08-15,43.70078
2022-08-16,41.10236
2022-08-17,39.52755
2022-08-18,40.31496
2022-08-19,50.31496
2022-08-20,46.53543
2022-08-21,38.34645
2022-08-22,38.97637
2022-08-23,28.81889
2022-08-24,35.74803
2022-08-25,40.86614
2022-08-26,48.89763
2022-08-27,50.23622
2022-08-28,33.62204
2022-08-29,30.94488
2022-08-30,28.18897
2022-08-31,29.84251
2022-09-01,31.02362
2022-09-02,40.23622
2022-09-03,39.21259
2022-09-04,28.11023
2022-09-05,24.3307
2022-09-06,25.27559
2022-09-07,38.66141
2022-09-08,73.62204
2022-09-09,80.31496
2022-09-10,71.10236
2022-09-11,45.35433
2022-09-12,33.937
2022-09-13,29.60629
2022-09-14,25.66929
2022-09-15,30.70866
2022-09-16,40.94488
2022-09-17,38.74015
2022-09-18,29.84251
2022-09-19,30.3937
2022-09-20,27.40157
2022-09-21,26.85039
2022-09-22,30.31496
2022-09-23,41.73228
2022-09-24,40.3937
2022-09-25,29.84251
2022-09-26,28.89763
2022-09-27,30.55118
2022-09-28,31.41732
2022-09-29,40.15748
2022-09-30,47.00787
2022-10-01,46.37795
2022-10-02,36.14173
2022-10-03,27.71653
2022-10-04,28.42519
2022-10-05,25.98425
2022-10-06,32.91338
2022-10-07,46.61417
2022-10-08,41.1811
2022-10-09,30.15748
2022-10-10,24.25196
2022-10-11,22.44094
2022-10-12,24.80314
2022-10-13,25.90551
2022-10-14,35.82677
2022-10-15,39.76377
2022-10-16,28.18897
2022-10-17,27.32283
2022-10-18,28.11023
2022-10-19,26.37795
2022-10-20,27.63779
2022-10-21,34.01574
2022-10-22,34.88188
2022-10-23,25.98425
2022-10-24,23.30708
2022-10-25,23.38582
2022-10-26,23.1496
2022-10-27,30.86614
2022-10-28,36.29921
2022-10-29,32.04724
2022-10-30,25.35433
2022-10-31,24.3307
2022-11-01,26.06299
2022-11-02,22.7559
2022-11-03,26.37795
2022-11-04,36.37795
2022-11-05,34.25196
2022-11-06,26.45669
2022-11-07,21.9685
2022-11-08,23.38582
2022-11-09,23.38582
2022-11-10,25.82677
2022-11-11,36.45669
2022-11-12,34.7244
2022-11-13,24.80314
2022-11-14,24.17322
2022-11-15,22.12598
2022-11-16,20.70866
2022-11-17,28.89763
2022-11-18,36.29921
2022-11-19,28.58267
2022-11-20,20.0
2022-11-21,20.62992
2022-11-22,19.76377
2022-11-23,19.21259
2022-11-24,23.30708
2022-11-25,34.7244
2022-11-26,27.71653
2022-11-27,19.29133
2022-11-28,15.90551
2022-11-29,22.04724
2022-11-30,18.89763
2022-12-01,23.5433
2022-12-02,30.70866
2022-12-03,27.08661
2022-12-04,22.51968
2022-12-05,19.68503
2022-12-06,17.79527
2022-12-07,18.42519
2022-12-08,23.937
2022-12-09,33.77952
2022-12-10,31.88976
2022-12-11,22.3622
2022-12-12,21.81102
2022-12-13,19.13385
2022-12-14,18.34645
2022-12-15,21.49606
2022-12-16,37.71653
2022-12-17,24.64566
2022-12-18,20.7874
2022-12-19,20.94488
2022-12-20,19.44881
2022-12-21,20.55118
2022-12-22,23.38582
2022-12-23,29.76377
2022-12-24,30.3937
2022-12-25,25.98425
2022-12-26,28.34645
2022-12-27,26.14173
2022-12-28,25.90551
2022-12-29,27.16535
2022-12-30,36.29921
2022-12-31,30.7874
2023-01-01,25.98425
2023-01-02,21.9685
2023-01-03,21.88976
2023-01-04,24.25196
2023-01-05,23.85826
2023-01-06,35.27559
2023-01-07,33.38582
2023-01-08,25.66929
2023-01-09,24.96062
2023-01-10,20.47244
2023-01-11,25.59055
2023-01-12,28.03149
2023-01-13,34.64566
2023-01-14,35.11811
2023-01-15,24.25196
2023-01-16,27.00787
2023-01-17,24.96062
2023-01-18,28.66141
2023-01-19,35.98425
2023-01-20,51.25984
2023-01-21,59.52755
2023-01-22,57.63779
2023-01-23,44.09448
2023-01-24,30.31496
2023-01-25,28.89763
2023-01-26,27.71653
2023-01-27,34.40944
2023-01-28,34.3307
2023-01-29,29.05511
2023-01-30,23.22834
2023-01-31,25.59055
2023-02-01,24.3307
2023-02-02,29.84251
2023-02-03,38.42519
2023-02-04,38.42519
2023-02-05,28.03149
2023-02-06,24.96062
2023-02-07,24.40944
2023-02-08,25.43307
2023-02-09,31.65354
2023-02-10,36.61417
2023-02-11,39.37007
2023-02-12,30.47244
2023-02-13,23.07086
2023-02-14,25.66929
2023-02-15,27.16535
2023-02-16,31.73228
2023-02-17,36.85039
2023-02-18,35.66929
2023-02-19,31.1811
2023-02-20,28.50393
2023-02-21,25.11811
2023-02-22,25.82677
2023-02-23,28.34645
2023-02-24,38.66141
2023-02-25,36.06299
2023-02-26,33.38582
2023-02-27,27.63779
2023-02-28,33.62204
2023-03-01,23.77952
2023-03-02,28.50393
2023-03-03,33.77952
2023-03-04,35.03937
2023-03-05,21.73228
2023-03-06,25.74803
2023-03-07,19.44881
2023-03-08,22.44094
2023-03-09,26.53543
2023-03-10,36.77165
2023-03-11,34.17322
2023-03-12,20.62992
2023-03-13,21.41732
2023-03-14,22.3622
2023-03-15,22.04724
2023-03-16,28.74015
2023-03-17,38.42519
2023-03-18,35.43307
2023-03-19,25.51181
2023-03-20,26.22047
2023-03-21,25.27559
2023-03-22,24.96062
2023-03-23,31.73228
2023-03-24,37.63779
2023-03-25,39.60629
2023-03-26,31.81102
2023-03-27,26.22047
2023-03-28,24.40944
2023-03-29,27.16535
2023-03-30,30.0
2023-03-31,46.85039
2023-04-01,47.48031
2023-04-02,28.66141
2023-04-03,25.98425
2023-04-04,24.17322
2023-04-05,21.65354
2023-04-06,29.29133
2023-04-07,38.11023
2023-04-08,41.33858
2023-04-09,28.03149
2023-04-10,28.11023
2023-04-11,26.53543
2023-04-12,22.99212
2023-04-13,33.5433
2023-04-14,38.50393
2023-04-15,34.96062
2023-04-16,25.74803
2023-04-17,27.16535
2023-04-18,23.85826
2023-04-19,25.19685
2023-04-20,29.13385
2023-04-21,40.55118
2023-04-22,45.43307
2023-04-23,29.76377
2023-04-24,24.64566
2023-04-25,24.7244
2023-04-26,31.65354
2023-04-27,34.96062
2023-04-28,44.80314
2023-04-29,44.56692
2023-04-30,43.5433
2023-05-01,29.84251
2023-05-02,30.3937
2023-05-03,31.81102
2023-05-04,40.7874
2023-05-05,39.84251
2023-05-06,37.40157
2023-05-07,29.60629
2023-05-08,26.92913
2023-05-09,24.09448
2023-05-10,29.37007
2023-05-11,37.24409
2023-05-12,49.76377
2023-05-13,43.38582
2023-05-14,35.74803
2023-05-15,33.46456
2023-05-16,28.66141
2023-05-17,28.18897
2023-05-18,31.73228
2023-05-19,44.48818
2023-05-20,40.86614
2023-05-21,28.97637
2023-05-22,30.7874
2023-05-23,28.11023
2023-05-24,29.84251
2023-05-25,34.01574
2023-05-26,49.60629
2023-05-27,46.37795
2023-05-28,32.44094
2023-05-29,29.05511
