date,헌법
2020-10-01,6.04146
2020-10-02,7.87654
2020-10-03,10.00953
2020-10-04,12.58341
2020-10-05,14.76406
2020-10-06,13.95376
2020-10-07,14.44232
2020-10-08,14.22783
2020-10-09,9.41372
2020-10-10,9.6163
2020-10-11,10.72449
2020-10-12,13.25071
2020-10-13,13.84652
2020-10-14,13.88226
2020-10-15,15.72926
2020-10-16,11.73736
2020-10-17,10.45042
2020-10-18,11.52287
2020-10-19,14.77597
2020-10-20,15.76501
2020-10-21,16.31315
2020-10-22,17.57626
2020-10-23,16.47998
2020-10-24,10.54575
2020-10-25,12.47616
2020-10-26,16.52764
2020-10-27,17.04003
2020-10-28,16.87321
2020-10-29,16.19399
2020-10-30,13.96568
2020-10-31,10.20019
2020-11-01,11.84461
2020-11-02,14.47807
2020-11-03,14.16825
2020-11-04,14.81172
2020-11-05,14.97855
2020-11-06,12.98856
2020-11-07,10.59342
2020-11-08,12.0591
2020-11-09,13.8346
2020-11-10,14.9428
2020-11-11,14.29933
2020-11-12,15.47902
2020-11-13,13.62011
2020-11-14,10.42659
2020-11-15,11.90419
2020-11-16,14.70448
2020-11-17,17.05195
2020-11-18,16.38465
2020-11-19,16.56339
2020-11-20,13.8346
2020-11-21,9.74737
2020-11-22,12.53574
2020-11-23,15.32411
2020-11-24,15.49094
2020-11-25,15.3122
2020-11-26,17.3141
2020-11-27,14.39466
2020-11-28,11.18922
2020-11-29,10.64108
2020-11-30,16.18207
2020-12-01,15.40753
2020-12-02,15.45519
2020-12-03,12.96472
2020-12-04,14.8713
2020-12-05,10.29551
2020-12-06,11.97569
2020-12-07,16.81363
2020-12-08,16.07483
2020-12-09,16.49189
2020-12-10,16.59914
2020-12-11,14.63298
2020-12-12,11.78503
2020-12-13,11.74928
2020-12-14,16.00333
2020-12-15,15.12154
2020-12-16,15.40753
2020-12-17,15.15729
2020-12-18,13.52478
2020-12-19,8.96091
2020-12-20,10.96282
2020-12-21,14.25166
2020-12-22,13.66777
2020-12-23,11.84461
2020-12-24,10.64108
2020-12-25,10.11677
2020-12-26,11.01048
2020-12-27,10.92707
2020-12-28,12.98856
2020-12-29,13.82268
2020-12-30,15.87225
2020-12-31,10.61725
2021-01-01,8.05529
2021-01-02,7.81696
2021-01-03,9.56863
2021-01-04,9.93803
2021-01-05,11.14156
2021-01-06,10.47426
2021-01-07,10.20019
2021-01-08,8.97283
2021-01-09,6.62535
2021-01-10,8.00762
2021-01-11,9.49714
2021-01-12,10.09294
2021-01-13,9.9857
2021-01-14,9.74737
2021-01-15,9.53288
2021-01-16,8.44852
2021-01-17,7.12583
2021-01-18,8.57959
2021-01-19,9.64013
2021-01-20,9.34223
2021-01-21,9.41372
2021-01-22,9.78312
2021-01-23,7.66205
2021-01-24,7.44756
2021-01-25,9.80695
2021-01-26,9.85462
2021-01-27,8.67492
2021-01-28,11.3203
2021-01-29,10.25977
2021-01-30,8.11487
2021-01-31,7.80505
2021-02-01,9.64013
2021-02-02,9.9142
2021-02-03,9.66396
2021-02-04,10.60533
2021-02-05,9.50905
2021-02-06,7.85271
2021-02-07,7.49523
2021-02-08,9.15157
2021-02-09,9.77121
2021-02-10,7.82888
2021-02-11,6.04146
2021-02-12,5.93422
2021-02-13,6.3632
2021-02-14,6.78026
2021-02-15,8.98474
2021-02-16,8.97283
2021-02-17,9.33031
2021-02-18,9.52097
2021-02-19,8.78217
2021-02-20,6.75643
2021-02-21,6.30362
2021-02-22,8.7345
2021-02-23,8.97283
2021-02-24,9.55672
2021-02-25,10.18827
2021-02-26,9.15157
2021-02-27,6.79218
2021-02-28,8.09103
2021-03-01,9.9142
2021-03-02,16.09866
2021-03-03,20.09056
2021-03-04,21.40133
2021-03-05,17.09961
2021-03-06,11.48713
2021-03-07,11.26072
2021-03-08,20.24547
2021-03-09,19.06577
2021-03-10,21.68732
2021-03-11,20.75786
2021-03-12,15.44327
2021-03-13,10.59342
2021-03-14,11.55862
2021-03-15,19.8284
2021-03-16,20.50762
2021-03-17,18.17206
2021-03-18,18.55338
2021-03-19,14.204
2021-03-20,10.653
2021-03-21,12.76215
2021-03-22,19.9714
2021-03-23,16.69447
2021-03-24,15.26453
2021-03-25,16.31315
2021-03-26,14.60915
2021-03-27,10.86749
2021-03-28,13.96568
2021-03-29,17.77883
2021-03-30,17.60009
2021-03-31,18.74404
2021-04-01,16.61105
2021-04-02,14.8713
2021-04-03,11.63012
2021-04-04,14.41849
2021-04-05,19.06577
2021-04-06,20.66253
2021-04-07,19.35176
2021-04-08,20.48379
2021-04-09,17.34985
2021-04-10,12.66682
2021-04-11,16.99237
2021-04-12,21.46091
2021-04-13,20.96043
2021-04-14,21.02001
2021-04-15,21.2345
2021-04-16,17.99332
2021-04-17,14.76406
2021-04-18,16.69447
2021-04-19,22.12821
2021-04-20,22.52144
2021-04-21,22.97426
2021-04-22,24.49952
2021-04-23,20.00714
2021-04-24,14.83555
2021-04-25,17.55243
2021-04-26,21.07959
2021-04-27,17.58817
2021-04-28,20.03098
2021-04-29,19.20877
2021-04-30,17.11153
2021-05-01,11.96377
2021-05-02,12.44041
2021-05-03,16.99237
2021-05-04,15.84842
2021-05-05,13.01239
2021-05-06,16.83746
2021-05-07,15.26453
2021-05-08,11.72545
2021-05-09,16.01525
2021-05-10,21.62774
2021-05-11,20.20972
2021-05-12,20.40038
2021-05-13,18.4938
2021-05-14,16.49189
2021-05-15,12.53574
2021-05-16,16.30123
2021-05-17,21.69923
2021-05-18,18.17206
2021-05-19,14.74022
2021-05-20,19.17302
2021-05-21,18.30314
2021-05-22,12.67874
2021-05-23,15.71734
2021-05-24,21.27025
2021-05-25,20.98427
2021-05-26,20.05481
2021-05-27,20.43612
2021-05-28,19.459
2021-05-29,13.34604
2021-05-30,16.65872
2021-05-31,23.27216
2021-06-01,21.77073
2021-06-02,19.10152
2021-06-03,19.30409
2021-06-04,19.55433
2021-06-05,14.58531
2021-06-06,18.43422
2021-06-07,23.99904
2021-06-08,24.78551
2021-06-09,25.69113
2021-06-10,24.9285
2021-06-11,21.02001
2021-06-12,14.48999
2021-06-13,17.23069
2021-06-14,23.0815
2021-06-15,22.65252
2021-06-16,24.79742
2021-06-17,23.01
2021-06-18,21.79456
2021-06-19,10.62917
2021-06-20,14.70448
2021-06-21,21.34175
2021-06-22,21.6039
2021-06-23,19.36367
2021-06-24,19.2326
2021-06-25,15.59818
2021-06-26,8.98474
2021-06-27,10.41468
2021-06-28,17.54051
2021-06-29,17.8265
2021-06-30,19.32793
2021-07-01,18.50571
2021-07-02,14.91897
2021-07-03,10.53384
2021-07-04,12.58341
2021-07-05,21.17492
2021-07-06,22.90276
2021-07-07,20.72211
2021-07-08,21.16301
2021-07-09,16.86129
2021-07-10,10.55767
2021-07-11,11.88036
2021-07-12,22.70019
2021-07-13,23.79647
2021-07-14,20.85319
2021-07-15,22.66444
2021-07-16,25.60772
2021-07-17,57.85271
2021-07-18,14.10867
2021-07-19,15.58627
2021-07-20,14.19208
2021-07-21,12.75023
2021-07-22,13.41754
2021-07-23,10.9509
2021-07-24,7.66205
2021-07-25,8.54385
2021-07-26,10.2121
2021-07-27,8.806
2021-07-28,9.37797
2021-07-29,10.11677
2021-07-30,9.64013
2021-07-31,6.53002
2021-08-01,7.23307
2021-08-02,8.81792
2021-08-03,9.35414
2021-08-04,9.49714
2021-08-05,8.05529
2021-08-06,9.08007
2021-08-07,6.83984
2021-08-08,7.00667
2021-08-09,9.33031
2021-08-10,10.22402
2021-08-11,9.81887
2021-08-12,10.31935
2021-08-13,9.11582
2021-08-14,8.49618
2021-08-15,8.60343
2021-08-16,8.71067
2021-08-17,11.37988
2021-08-18,11.88036
2021-08-19,12.21401
2021-08-20,11.10581
2021-08-21,12.32125
2021-08-22,11.78503
2021-08-23,14.39466
2021-08-24,15.37178
2021-08-25,14.16825
2021-08-26,13.64394
2021-08-27,13.01239
2021-08-28,9.31839
2021-08-29,10.653
2021-08-30,15.6816
2021-08-31,13.85843
2021-09-01,16.50381
2021-09-02,14.89513
2021-09-03,14.35891
2021-09-04,9.29456
2021-09-05,11.15347
2021-09-06,16.36081
2021-09-07,17.29027
2021-09-08,18.75595
2021-09-09,18.08865
2021-09-10,15.19304
2021-09-11,10.25977
2021-09-12,11.65395
2021-09-13,15.64585
2021-09-14,17.24261
2021-09-15,15.69351
2021-09-16,14.70448
2021-09-17,11.92802
2021-09-18,7.91229
2021-09-19,7.72163
2021-09-20,7.42373
2021-09-21,6.30362
2021-09-22,9.92612
2021-09-23,13.44137
2021-09-24,11.82078
2021-09-25,9.9857
2021-09-26,11.03431
2021-09-27,13.5367
2021-09-28,15.70543
2021-09-29,15.95567
2021-09-30,14.47807
2021-10-01,12.77407
2021-10-02,9.89037
2021-10-03,10.59342
2021-10-04,12.64299
2021-10-05,13.60819
2021-10-06,13.60819
2021-10-07,13.81077
2021-10-08,11.84461
2021-10-09,10.71258
2021-10-10,11.03431
2021-10-11,13.65586
2021-10-12,15.50285
2021-10-13,15.39561
2021-10-14,16.81363
2021-10-15,14.83555
2021-10-16,11.29647
2021-10-17,13.13155
2021-10-18,17.3141
2021-10-19,17.0162
2021-10-20,17.89799
2021-10-21,19.29218
2021-10-22,16.63489
2021-10-23,11.3918
2021-10-24,14.83555
2021-10-25,18.17206
2021-10-26,17.69542
2021-10-27,16.59914
2021-10-28,16.80171
2021-10-29,13.97759
2021-10-30,10.60533
2021-10-31,13.0958
2021-11-01,16.00333
2021-11-02,16.63489
2021-11-03,15.08579
2021-11-04,15.18112
2021-11-05,13.4652
2021-11-06,9.89037
2021-11-07,11.20114
2021-11-08,16.65872
2021-11-09,16.63489
2021-11-10,15.96758
2021-11-11,15.37178
2021-11-12,12.80981
2021-11-13,10.29551
2021-11-14,10.81982
2021-11-15,17.05195
2021-11-16,17.44518
2021-11-17,15.28836
2021-11-18,13.25071
2021-11-19,14.26358
2021-11-20,10.02144
2021-11-21,13.77502
2021-11-22,15.39561
2021-11-23,17.69542
2021-11-24,16.5753
2021-11-25,18.26739
2021-11-26,14.21591
2021-11-27,10.74833
2021-11-28,12.27359
2021-11-29,16.83746
2021-11-30,17.79075
2021-12-01,17.32602
2021-12-02,15.6816
2021-12-03,14.89513
2021-12-04,10.84366
2021-12-05,11.11773
2021-12-06,16.98045
2021-12-07,17.54051
2021-12-08,15.1692
2021-12-09,15.62202
2021-12-10,18.70829
2021-12-11,11.9876
2021-12-12,12.75023
2021-12-13,16.22974
2021-12-14,16.86129
2021-12-15,16.02716
2021-12-16,16.9447
2021-12-17,13.9061
2021-12-18,9.22306
2021-12-19,11.11773
2021-12-20,13.92993
2021-12-21,14.91897
2021-12-22,13.22688
2021-12-23,12.39275
2021-12-24,9.58055
2021-12-25,6.86367
2021-12-26,8.16253
2021-12-27,10.653
2021-12-28,11.05815
2021-12-29,10.76024
2021-12-30,10.30743
2021-12-31,9.72354
2022-01-01,6.11296
2022-01-02,7.66205
2022-01-03,10.72449
2022-01-04,12.7979
2022-01-05,12.45233
2022-01-06,10.70066
2022-01-07,10.67683
2022-01-08,8.47235
2022-01-09,8.41277
2022-01-10,11.10581
2022-01-11,11.84461
2022-01-12,10.9509
2022-01-13,9.36606
2022-01-14,10.56959
2022-01-15,8.17445
2022-01-16,7.49523
2022-01-17,8.69876
2022-01-18,8.78217
2022-01-19,9.08007
2022-01-20,9.85462
2022-01-21,8.96091
2022-01-22,7.49523
2022-01-23,7.05433
2022-01-24,8.78217
2022-01-25,8.98474
2022-01-26,9.38989
2022-01-27,10.09294
2022-01-28,8.12678
2022-01-29,6.49428
2022-01-30,6.68493
2022-01-31,5.80314
2022-02-01,5.15967
2022-02-02,6.87559
2022-02-03,8.68684
2022-02-04,8.65109
2022-02-05,7.60247
2022-02-06,7.45948
2022-02-07,10.02144
2022-02-08,9.18732
2022-02-09,10.12869
2022-02-10,9.12774
2022-02-11,8.93708
2022-02-12,7.11391
2022-02-13,6.72068
2022-02-14,9.65204
2022-02-15,10.61725
2022-02-16,10.2121
2022-02-17,9.06816
2022-02-18,9.35414
2022-02-19,7.26882
2022-02-20,7.70972
2022-02-21,10.40276
2022-02-22,9.6163
2022-02-23,10.45042
2022-02-24,10.41468
2022-02-25,10.5815
2022-02-26,9.92612
2022-02-27,8.96091
2022-02-28,9.97378
2022-03-01,11.45138
2022-03-02,11.82078
2022-03-03,15.12154
2022-03-04,14.01334
2022-03-05,12.07102
2022-03-06,14.37082
2022-03-07,20.55529
2022-03-08,21.59199
2022-03-09,15.08579
2022-03-10,27.12106
2022-03-11,19.92373
2022-03-12,12.97664
2022-03-13,15.1692
2022-03-14,20.16205
2022-03-15,21.98522
2022-03-16,19.13727
2022-03-17,20.81744
2022-03-18,16.051
2022-03-19,11.14156
2022-03-20,13.42945
2022-03-21,21.63965
2022-03-22,21.17492
2022-03-23,19.39942
2022-03-24,17.80266
2022-03-25,15.908
2022-03-26,12.48808
2022-03-27,13.9061
2022-03-28,20.67445
2022-03-29,20.38846
2022-03-30,18.30314
2022-03-31,17.30219
2022-04-01,14.53765
2022-04-02,9.87845
2022-04-03,13.32221
2022-04-04,21.3775
2022-04-05,20.66253
2022-04-06,21.38941
2022-04-07,25.5243
2022-04-08,21.15109
2022-04-09,12.89323
2022-04-10,16.33698
2022-04-11,24.94041
2022-04-12,31.64918
2022-04-13,60.83174
2022-04-14,36.37988
2022-04-15,33.78217
2022-04-16,17.32602
2022-04-17,19.67349
2022-04-18,29.69494
2022-04-19,28.408
2022-04-20,28.50333
2022-04-21,25.9652
2022-04-22,19.92373
2022-04-23,14.08484
2022-04-24,18.8632
2022-04-25,25.16682
2022-04-26,24.97616
2022-04-27,32.66205
2022-04-28,24.95233
2022-04-29,19.59008
2022-04-30,13.25071
2022-05-01,13.78693
2022-05-02,20.35271
2022-05-03,24.07054
2022-05-04,18.00524
2022-05-05,10.33126
2022-05-06,10.89132
2022-05-07,9.04432
2022-05-08,11.37988
2022-05-09,20.62678
2022-05-10,24.4876
2022-05-11,20.11439
2022-05-12,20.03098
2022-05-13,14.66873
2022-05-14,10.90324
2022-05-15,13.82268
2022-05-16,19.68541
2022-05-17,21.06768
2022-05-18,23.18875
2022-05-19,18.55338
2022-05-20,13.66777
2022-05-21,9.90228
2022-05-22,13.48903
2022-05-23,18.94661
2022-05-24,18.29122
2022-05-25,17.73117
2022-05-26,18.36272
2022-05-27,14.56148
2022-05-28,10.2836
2022-05-29,13.65586
2022-05-30,19.01811
2022-05-31,17.81458
2022-06-01,13.54861
2022-06-02,17.69542
2022-06-03,13.77502
2022-06-04,8.85367
2022-06-05,12.16634
2022-06-06,13.95376
2022-06-07,17.55243
2022-06-08,18.06482
2022-06-09,17.26644
2022-06-10,16.65872
2022-06-11,11.27264
2022-06-12,13.50095
2022-06-13,21.49666
2022-06-14,20.50762
2022-06-15,19.19685
2022-06-16,20.73403
2022-06-17,17.12345
2022-06-18,10.29551
2022-06-19,12.20209
2022-06-20,16.45614
2022-06-21,16.80171
2022-06-22,14.37082
2022-06-23,15.26453
2022-06-24,12.69065
2022-06-25,8.7345
2022-06-26,10.60533
2022-06-27,16.4204
2022-06-28,17.51668
2022-06-29,16.7183
2022-06-30,14.85938
2022-07-01,13.01239
2022-07-02,8.54385
2022-07-03,9.86653
2022-07-04,16.98045
2022-07-05,18.50571
2022-07-06,18.48188
2022-07-07,18.8632
2022-07-08,18.55338
2022-07-09,12.33317
2022-07-10,15.52669
2022-07-11,23.93946
2022-07-12,26.91849
2022-07-13,26.60867
2022-07-14,26.85891
2022-07-15,28.28884
2022-07-16,23.5224
2022-07-17,73.09342
2022-07-18,29.1468
2022-07-19,24.02287
2022-07-20,21.73498
2022-07-21,20.49571
2022-07-22,17.71925
2022-07-23,13.71544
2022-07-24,14.66873
2022-07-25,17.0877
2022-07-26,17.14728
2022-07-27,15.46711
2022-07-28,13.66777
2022-07-29,13.5367
2022-07-30,10.72449
2022-07-31,11.51096
2022-08-01,12.41658
2022-08-02,12.39275
2022-08-03,12.22592
2022-08-04,12.53574
2022-08-05,12.09485
2022-08-06,9.81887
2022-08-07,10.08102
2022-08-08,12.51191
2022-08-09,11.99952
2022-08-10,12.24976
2022-08-11,11.90419
2022-08-12,12.90514
2022-08-13,9.97378
2022-08-14,9.65204
2022-08-15,11.65395
2022-08-16,11.86844
2022-08-17,12.54766
2022-08-18,12.30934
2022-08-19,12.66682
2022-08-20,10.12869
2022-08-21,9.43755
2022-08-22,12.92897
2022-08-23,13.4652
2022-08-24,13.56053
2022-08-25,12.70257
2022-08-26,12.02335
2022-08-27,8.41277
2022-08-28,9.58055
2022-08-29,13.03622
2022-08-30,13.51286
2022-08-31,13.70352
2022-09-01,16.17016
2022-09-02,12.69065
2022-09-03,9.27073
2022-09-04,10.85557
2022-09-05,17.15919
2022-09-06,16.14632
2022-09-07,16.86129
2022-09-08,14.06101
2022-09-09,7.45948
2022-09-10,5.94613
2022-09-11,6.31553
2022-09-12,9.72354
2022-09-13,16.38465
2022-09-14,17.8265
2022-09-15,17.44518
2022-09-16,14.96663
2022-09-17,8.72259
2022-09-18,10.64108
2022-09-19,17.6835
2022-09-20,15.91992
2022-09-21,13.72735
2022-09-22,15.19304
2022-09-23,12.11868
2022-09-24,8.25786
2022-09-25,10.70066
2022-09-26,14.78789
2022-09-27,17.11153
2022-09-28,17.0877
2022-09-29,15.1692
2022-09-30,12.58341
2022-10-01,8.09103
2022-10-02,9.19923
2022-10-03,12.21401
2022-10-04,15.25262
2022-10-05,13.79885
2022-10-06,15.1692
2022-10-07,11.90419
2022-10-08,8.8775
2022-10-09,10.39084
2022-10-10,11.43946
2022-10-11,15.45519
2022-10-12,14.31124
2022-10-13,15.02621
2022-10-14,14.76406
2022-10-15,11.70162
2022-10-16,12.15443
2022-10-17,16.78979
2022-10-18,16.39656
2022-10-19,15.99142
2022-10-20,15.82459
2022-10-21,14.72831
2022-10-22,10.18827
2022-10-23,11.53479
2022-10-24,16.46806
2022-10-25,16.01525
2022-10-26,16.49189
2022-10-27,15.51477
2022-10-28,13.29837
2022-10-29,9.1754
2022-10-30,11.99952
2022-10-31,18.46997
2022-11-01,21.87797
2022-11-02,18.13632
2022-11-03,18.24356
2022-11-04,14.68064
2022-11-05,9.52097
2022-11-06,11.40371
2022-11-07,16.26549
2022-11-08,15.81267
2022-11-09,17.18303
2022-11-10,17.4571
2022-11-11,14.38274
2022-11-12,9.38989
2022-11-13,9.96186
2022-11-14,16.21782
2022-11-15,16.50381
2022-11-16,14.78789
2022-11-17,13.36987
2022-11-18,14.41849
2022-11-19,9.89037
2022-11-20,10.96282
2022-11-21,14.90705
2022-11-22,16.37273
2022-11-23,15.21687
2022-11-24,14.77597
2022-11-25,12.59532
2022-11-26,8.92516
2022-11-27,10.66491
2022-11-28,14.5734
2022-11-29,16.28932
2022-11-30,15.87225
2022-12-01,16.09866
2022-12-02,12.84556
2022-12-03,7.34032
2022-12-04,10.24785
2022-12-05,13.87035
2022-12-06,12.30934
2022-12-07,12.89323
2022-12-08,12.55958
2022-12-09,11.35605
2022-12-10,8.52001
2022-12-11,9.44947
2022-12-12,13.21496
2022-12-13,11.9876
2022-12-14,12.66682
2022-12-15,11.91611
2022-12-16,11.12964
2022-12-17,7.17349
2022-12-18,8.92516
2022-12-19,9.62821
2022-12-20,10.653
2022-12-21,10.24785
2022-12-22,10.85557
2022-12-23,8.25786
2022-12-24,5.56482
2022-12-25,6.27979
2022-12-26,10.08102
2022-12-27,10.10486
2022-12-28,9.35414
2022-12-29,8.22211
2022-12-30,6.88751
2022-12-31,5.45757
2023-01-01,6.07721
2023-01-02,8.30552
2023-01-03,8.7345
2023-01-04,9.25881
2023-01-05,8.65109
2023-01-06,7.98379
2023-01-07,6.31553
2023-01-08,6.82793
2023-01-09,9.36606
2023-01-10,8.3651
2023-01-11,8.52001
2023-01-12,9.28265
2023-01-13,8.42469
2023-01-14,6.80409
2023-01-15,5.70781
2023-01-16,8.31744
2023-01-17,8.44852
2023-01-18,8.63918
2023-01-19,7.55481
2023-01-20,6.97092
2023-01-21,5.14775
2023-01-22,4.87368
2023-01-23,4.62345
2023-01-24,5.81506
2023-01-25,6.86367
2023-01-26,7.86463
2023-01-27,8.25786
2023-01-28,6.50619
2023-01-29,6.33937
2023-01-30,8.68684
2023-01-31,8.10295
2023-02-01,7.59056
2023-02-02,9.11582
2023-02-03,8.5081
2023-02-04,6.38703
2023-02-05,6.23212
2023-02-06,9.81887
2023-02-07,9.67588
2023-02-08,10.97473
2023-02-09,9.92612
2023-02-10,8.2102
2023-02-11,6.41086
2023-02-12,7.0305
2023-02-13,9.1039
2023-02-14,9.37797
2023-02-15,8.90133
2023-02-16,8.99666
2023-02-17,8.61534
2023-02-18,6.74451
2023-02-19,5.96997
2023-02-20,8.16253
2023-02-21,10.18827
2023-02-22,9.25881
2023-02-23,9.53288
2023-02-24,8.67492
2023-02-25,6.62535
2023-02-26,6.43469
2023-02-27,10.36701
2023-02-28,9.2469
2023-03-01,9.00857
2023-03-02,12.1306
2023-03-03,11.35605
2023-03-04,9.11582
2023-03-05,9.08007
2023-03-06,17.00428
2023-03-07,19.62583
2023-03-08,19.19685
2023-03-09,19.26835
2023-03-10,15.78884
2023-03-11,9.04432
2023-03-12,10.09294
2023-03-13,18.92278
2023-03-14,18.8632
2023-03-15,18.18398
2023-03-16,18.14823
2023-03-17,14.84747
2023-03-18,9.60438
2023-03-19,10.54575
2023-03-20,18.91086
2023-03-21,21.31792
2023-03-22,19.06577
2023-03-23,25.33365
2023-03-24,21.19876
2023-03-25,10.92707
2023-03-26,12.73832
2023-03-27,21.71115
2023-03-28,23.26024
2023-03-29,21.71115
2023-03-30,21.93755
2023-03-31,15.40753
2023-04-01,9.97378
2023-04-02,12.48808
2023-04-03,22.54528
2023-04-04,22.97426
2023-04-05,20.98427
2023-04-06,21.12726
2023-04-07,18.48188
2023-04-08,11.48713
2023-04-09,14.32316
2023-04-10,23.153
2023-04-11,22.65252
2023-04-12,20.74594
2023-04-13,21.93755
2023-04-14,17.44518
2023-04-15,12.53574
2023-04-16,14.46615
2023-04-17,21.15109
2023-04-18,23.49857
2023-04-19,21.29408
2023-04-20,20.09056
2023-04-21,16.02716
2023-04-22,12.21401
2023-04-23,13.59628
2023-04-24,20.00714
2023-04-25,16.51572
2023-04-26,16.18207
2023-04-27,14.16825
2023-04-28,12.63107
2023-04-29,8.63918
2023-04-30,10.74833
2023-05-01,15.05004
2023-05-02,16.49189
2023-05-03,14.93088
2023-05-04,13.04814
2023-05-05,7.59056
2023-05-06,8.71067
2023-05-07,11.12964
2023-05-08,16.84938
2023-05-09,18.68446
2023-05-10,17.49285
2023-05-11,17.94566
2023-05-12,13.84652
2023-05-13,8.56768
2023-05-14,11.95185
2023-05-15,17.21877
2023-05-16,19.29218
2023-05-17,22.15204
2023-05-18,22.64061
2023-05-19,15.83651
2023-05-20,8.74642
2023-05-21,12.89323
2023-05-22,21.91372
2023-05-23,21.43708
2023-05-24,20.75786
2023-05-25,18.31506
2023-05-26,14.95471
2023-05-27,8.16253
2023-05-28,9.12774
2023-05-29,14.29933
