date,재택부업
2020-07-01,40.49761
2020-07-02,38.90947
2020-07-03,31.39227
2020-07-04,22.12811
2020-07-05,30.28057
2020-07-06,76.17787
2020-07-07,55.26733
2020-07-08,45.52673
2020-07-09,45.8973
2020-07-10,35.36262
2020-07-11,27.95129
2020-07-12,33.82742
2020-07-13,52.56749
2020-07-14,46.10905
2020-07-15,46.00317
2020-07-16,38.22128
2020-07-17,34.93912
2020-07-18,24.45738
2020-07-19,31.55108
2020-07-20,47.80307
2020-07-21,40.7623
2020-07-22,44.46797
2020-07-23,40.86818
2020-07-24,33.03335
2020-07-25,24.19269
2020-07-26,26.78665
2020-07-27,46.85018
2020-07-28,43.35627
2020-07-29,39.70354
2020-07-30,32.87453
2020-07-31,30.54526
2020-08-01,22.86924
2020-08-02,26.78665
2020-08-03,35.78613
2020-08-04,33.6686
2020-08-05,38.22128
2020-08-06,33.2451
2020-08-07,30.17469
2020-08-08,25.35733
2020-08-09,29.38062
2020-08-10,42.03282
2020-08-11,42.24457
2020-08-12,41.4505
2020-08-13,39.12122
2020-08-14,28.85124
2020-08-15,23.61037
2020-08-16,24.77501
2020-08-17,33.88035
2020-08-18,43.83271
2020-08-19,45.26204
2020-08-20,42.72101
2020-08-21,41.02699
2020-08-22,30.86289
2020-08-23,38.75066
2020-08-24,54.47326
2020-08-25,57.43779
2020-08-26,48.86183
2020-08-27,59.82001
2020-08-28,56.90841
2020-08-29,44.99735
2020-08-30,43.88565
2020-08-31,63.20804
2020-09-01,60.9317
2020-09-02,60.82583
2020-09-03,53.99682
2020-09-04,58.39068
2020-09-05,42.13869
2020-09-06,52.46161
2020-09-07,78.61302
2020-09-08,61.24933
2020-09-09,63.31392
2020-09-10,66.80783
2020-09-11,53.73213
2020-09-12,39.75648
2020-09-13,41.02699
2020-09-14,68.55479
2020-09-15,55.47908
2020-09-16,56.32609
2020-09-17,56.0614
2020-09-18,43.6739
2020-09-19,26.99841
2020-09-20,32.18634
2020-09-21,49.23239
2020-09-22,44.99735
2020-09-23,51.40285
2020-09-24,49.70884
2020-09-25,39.49179
2020-09-26,29.38062
2020-09-27,32.1334
2020-09-28,36.63313
2020-09-29,31.4452
2020-09-30,20.69878
2020-10-01,19.21651
2020-10-02,24.40444
2020-10-03,28.48067
2020-10-04,33.93329
2020-10-05,55.47908
2020-10-06,47.59131
2020-10-07,42.50926
2020-10-08,40.02117
2020-10-09,25.99258
2020-10-10,26.78665
2020-10-11,34.3568
2020-10-12,52.46161
2020-10-13,53.838
2020-10-14,47.06193
2020-10-15,52.83218
2020-10-16,36.20963
2020-10-17,34.19798
2020-10-18,36.26257
2020-10-19,51.56167
2020-10-20,49.97353
2020-10-21,42.40338
2020-10-22,43.46214
2020-10-23,35.57437
2020-10-24,26.52196
2020-10-25,30.5982
2020-10-26,51.50873
2020-10-27,46.42668
2020-10-28,46.21492
2020-10-29,45.52673
2020-10-30,38.75066
2020-10-31,24.08681
2020-11-01,32.23928
2020-11-02,43.93859
2020-11-03,44.0974
2020-11-04,45.31498
2020-11-05,41.76813
2020-11-06,32.39809
2020-11-07,23.928
2020-11-08,30.06881
2020-11-09,48.12069
2020-11-10,48.17363
2020-11-11,44.89147
2020-11-12,43.51508
2020-11-13,35.83906
2020-11-14,24.66913
2020-11-15,36.42138
2020-11-16,45.26204
2020-11-17,50.97935
2020-11-18,46.85018
2020-11-19,46.00317
2020-11-20,38.80359
2020-11-21,24.56326
2020-11-22,34.14505
2020-11-23,50.18528
2020-11-24,42.40338
2020-11-25,51.61461
2020-11-26,47.32662
2020-11-27,42.50926
2020-11-28,27.6866
2020-11-29,34.30386
2020-11-30,53.838
2020-12-01,50.13234
2020-12-02,43.25039
2020-12-03,45.15616
2020-12-04,43.14452
2020-12-05,29.06299
2020-12-06,45.36791
2020-12-07,61.51402
2020-12-08,55.79671
2020-12-09,50.50291
2020-12-10,50.02646
2020-12-11,45.31498
2020-12-12,34.03917
2020-12-13,45.73848
2020-12-14,69.93118
2020-12-15,67.65484
2020-12-16,67.49602
2020-12-17,60.40232
2020-12-18,50.44997
2020-12-19,41.18581
2020-12-20,47.75013
2020-12-21,63.36686
2020-12-22,60.66701
2020-12-23,52.40868
2020-12-24,36.5802
2020-12-25,33.13922
2020-12-26,39.38591
2020-12-27,53.30862
2020-12-28,100.0
2020-12-29,82.53043
2020-12-30,63.94917
2020-12-31,51.56167
2021-01-01,50.66172
2021-01-02,58.65537
2021-01-03,66.86077
2021-01-04,84.64796
2021-01-05,76.28374
2021-01-06,70.83112
2021-01-07,66.01376
2021-01-08,59.34356
2021-01-09,50.02646
2021-01-10,53.36156
2021-01-11,67.70778
2021-01-12,63.57861
2021-01-13,65.21969
2021-01-14,66.70195
2021-01-15,53.57331
2021-01-16,43.03864
2021-01-17,53.14981
2021-01-18,69.50767
2021-01-19,75.75436
2021-01-20,67.6019
2021-01-21,66.38433
2021-01-22,57.12016
2021-01-23,44.0974
2021-01-24,42.82689
2021-01-25,56.96135
2021-01-26,58.23186
2021-01-27,56.64372
2021-01-28,51.66754
2021-01-29,44.99735
2021-01-30,32.50397
2021-01-31,39.6506
2021-02-01,55.74377
2021-02-02,54.04976
2021-02-03,52.09105
2021-02-04,47.59131
2021-02-05,41.39756
2021-02-06,27.6866
2021-02-07,32.1334
2021-02-08,41.66225
2021-02-09,37.90365
2021-02-10,31.92165
2021-02-11,21.06934
2021-02-12,20.85759
2021-02-13,23.2398
2021-02-14,39.38591
2021-02-15,50.92641
2021-02-16,53.4145
2021-02-17,49.33827
2021-02-18,48.27951
2021-02-19,37.58602
2021-02-20,27.79248
2021-02-21,33.40391
2021-02-22,44.94441
2021-02-23,42.24457
2021-02-24,43.88565
2021-02-25,40.81524
2021-02-26,36.26257
2021-02-27,29.69825
2021-02-28,28.90418
2021-03-01,34.09211
2021-03-02,43.40921
2021-03-03,43.72683
2021-03-04,42.08575
2021-03-05,33.19216
2021-03-06,25.35733
2021-03-07,30.3335
2021-03-08,40.81524
2021-03-09,40.97406
2021-03-10,41.4505
2021-03-11,39.54473
2021-03-12,30.91582
2021-03-13,25.25145
2021-03-14,24.98676
2021-03-15,41.18581
2021-03-16,38.22128
2021-03-17,36.42138
2021-03-18,36.42138
2021-03-19,31.55108
2021-03-20,23.82212
2021-03-21,26.52196
2021-03-22,41.34462
2021-03-23,40.55055
2021-03-24,37.0037
2021-03-25,35.57437
2021-03-26,28.21598
2021-03-27,20.27527
2021-03-28,24.45738
2021-03-29,37.26839
2021-03-30,36.84489
2021-03-31,36.63313
2021-04-01,31.92165
2021-04-02,28.69242
2021-04-03,22.07517
2021-04-04,27.42191
2021-04-05,34.56855
2021-04-06,32.34515
2021-04-07,32.76866
2021-04-08,38.00952
2021-04-09,30.17469
2021-04-10,22.44573
2021-04-11,25.62202
2021-04-12,44.99735
2021-04-13,38.22128
2021-04-14,40.7623
2021-04-15,36.84489
2021-04-16,37.32133
2021-04-17,26.36315
2021-04-18,29.01005
2021-04-19,40.39174
2021-04-20,44.7856
2021-04-21,40.28586
2021-04-22,36.89782
2021-04-23,36.89782
2021-04-24,26.09846
2021-04-25,24.3515
2021-04-26,41.76813
2021-04-27,44.73266
2021-04-28,39.17416
2021-04-29,38.27421
2021-04-30,30.75701
2021-05-01,23.928
2021-05-02,24.13975
2021-05-03,35.78613
2021-05-04,31.92165
2021-05-05,28.26892
2021-05-06,36.15669
2021-05-07,29.75119
2021-05-08,22.44573
2021-05-09,25.35733
2021-05-10,41.82106
2021-05-11,41.39756
2021-05-12,36.05082
2021-05-13,36.10375
2021-05-14,28.58655
2021-05-15,28.42773
2021-05-16,29.75119
2021-05-17,41.55637
2021-05-18,36.5802
2021-05-19,30.43938
2021-05-20,45.47379
2021-05-21,33.50979
2021-05-22,28.16304
2021-05-23,30.28057
2021-05-24,44.0974
2021-05-25,40.92112
2021-05-26,40.07411
2021-05-27,34.88618
2021-05-28,32.87453
2021-05-29,23.39862
2021-05-30,27.10428
2021-05-31,38.75066
2021-06-01,52.24986
2021-06-02,41.97988
2021-06-03,34.56855
2021-06-04,26.89253
2021-06-05,22.92218
2021-06-06,23.71625
2021-06-07,37.95659
2021-06-08,37.6919
2021-06-09,31.28639
2021-06-10,33.88035
2021-06-11,28.53361
2021-06-12,19.42826
2021-06-13,23.45156
2021-06-14,32.50397
2021-06-15,35.73319
2021-06-16,38.06246
2021-06-17,31.23345
2021-06-18,32.34515
2021-06-19,22.12811
2021-06-20,23.13393
2021-06-21,37.16251
2021-06-22,34.3568
2021-06-23,37.74483
2021-06-24,33.35097
2021-06-25,30.22763
2021-06-26,20.91053
2021-06-27,21.65166
2021-06-28,34.93912
2021-06-29,31.33933
2021-06-30,30.70407
2021-07-01,30.75701
2021-07-02,22.97511
2021-07-03,17.52249
2021-07-04,23.71625
2021-07-05,36.63313
2021-07-06,35.52143
2021-07-07,33.29804
2021-07-08,34.09211
2021-07-09,31.49814
2021-07-10,23.02805
2021-07-11,24.08681
2021-07-12,33.77448
2021-07-13,40.65643
2021-07-14,37.63896
2021-07-15,32.66278
2021-07-16,28.58655
2021-07-17,21.01641
2021-07-18,24.19269
2021-07-19,38.90947
2021-07-20,38.75066
2021-07-21,33.98623
2021-07-22,35.73319
2021-07-23,29.38062
2021-07-24,19.95764
2021-07-25,26.78665
2021-07-26,35.99788
2021-07-27,32.29221
2021-07-28,28.95712
2021-07-29,29.80412
2021-07-30,28.05717
2021-07-31,21.75754
2021-08-01,26.89253
2021-08-02,31.23345
2021-08-03,31.86871
2021-08-04,30.91582
2021-08-05,30.65113
2021-08-06,25.62202
2021-08-07,24.29857
2021-08-08,25.67496
2021-08-09,33.98623
2021-08-10,38.90947
2021-08-11,39.28004
2021-08-12,38.64478
2021-08-13,31.07464
2021-08-14,25.99258
2021-08-15,30.86289
2021-08-16,36.42138
2021-08-17,43.51508
2021-08-18,40.39174
2021-08-19,40.97406
2021-08-20,34.19798
2021-08-21,25.67496
2021-08-22,31.65696
2021-08-23,40.92112
2021-08-24,37.95659
2021-08-25,39.33298
2021-08-26,38.38009
2021-08-27,35.57437
2021-08-28,25.56908
2021-08-29,26.89253
2021-08-30,38.38009
2021-08-31,37.85071
2021-09-01,35.78613
2021-09-02,35.41556
2021-09-03,30.49232
2021-09-04,21.7046
2021-09-05,30.22763
2021-09-06,35.94494
2021-09-07,35.15087
2021-09-08,32.92747
2021-09-09,34.14505
2021-09-10,30.54526
2021-09-11,19.4812
2021-09-12,23.13393
2021-09-13,31.97458
2021-09-14,33.45685
2021-09-15,30.75701
2021-09-16,29.80412
2021-09-17,20.01058
2021-09-18,15.2991
2021-09-19,13.81683
2021-09-20,13.02276
2021-09-21,16.19904
2021-09-22,20.91053
2021-09-23,32.45103
2021-09-24,32.87453
2021-09-25,27.73954
2021-09-26,31.70989
2021-09-27,43.62096
2021-09-28,37.32133
2021-09-29,41.66225
2021-09-30,32.92747
2021-10-01,29.4865
2021-10-02,22.07517
2021-10-03,23.02805
2021-10-04,31.60402
2021-10-05,35.62731
2021-10-06,37.10958
2021-10-07,35.15087
2021-10-08,26.68078
2021-10-09,22.8163
2021-10-10,22.55161
2021-10-11,30.38644
2021-10-12,36.63313
2021-10-13,36.42138
2021-10-14,35.52143
2021-10-15,29.38062
2021-10-16,22.33986
2021-10-17,22.97511
2021-10-18,31.33933
2021-10-19,37.05664
2021-10-20,33.72154
2021-10-21,32.45103
2021-10-22,27.36897
2021-10-23,20.43409
2021-10-24,24.88088
2021-10-25,34.19798
2021-10-26,37.63896
2021-10-27,32.18634
2021-10-28,32.71572
2021-10-29,21.81048
2021-10-30,19.74589
2021-10-31,24.72207
2021-11-01,40.3388
2021-11-02,35.25674
2021-11-03,35.09793
2021-11-04,31.86871
2021-11-05,27.47485
2021-11-06,21.06934
2021-11-07,25.41026
2021-11-08,36.20963
2021-11-09,35.57437
2021-11-10,37.10958
2021-11-11,34.62149
2021-11-12,27.73954
2021-11-13,19.42826
2021-11-14,25.62202
2021-11-15,37.48014
2021-11-16,38.43303
2021-11-17,35.892
2021-11-18,40.49761
2021-11-19,33.03335
2021-11-20,25.0397
2021-11-21,28.69242
2021-11-22,43.19745
2021-11-23,48.80889
2021-11-24,41.66225
2021-11-25,40.70937
2021-11-26,38.85653
2021-11-27,24.56326
2021-11-28,26.73372
2021-11-29,40.70937
2021-11-30,46.26786
2021-12-01,44.94441
2021-12-02,37.95659
2021-12-03,31.97458
2021-12-04,26.5749
2021-12-05,34.83324
2021-12-06,47.22075
2021-12-07,49.33827
2021-12-08,47.96188
2021-12-09,43.35627
2021-12-10,38.5389
2021-12-11,31.12758
2021-12-12,32.50397
2021-12-13,47.69719
2021-12-14,45.68554
2021-12-15,46.3208
2021-12-16,44.41503
2021-12-17,33.35097
2021-12-18,25.93965
2021-12-19,29.11593
2021-12-20,45.42085
2021-12-21,43.6739
2021-12-22,36.52726
2021-12-23,32.98041
2021-12-24,25.51614
2021-12-25,20.85759
2021-12-26,29.38062
2021-12-27,43.83271
2021-12-28,39.80942
2021-12-29,41.50344
2021-12-30,36.26257
2021-12-31,27.2631
2022-01-01,22.8163
2022-01-02,34.67443
2022-01-03,52.03811
2022-01-04,48.5442
2022-01-05,44.52091
2022-01-06,42.08575
2022-01-07,37.6919
2022-01-08,27.15722
2022-01-09,33.40391
2022-01-10,42.72101
2022-01-11,43.83271
2022-01-12,43.6739
2022-01-13,40.49761
2022-01-14,35.4685
2022-01-15,29.27474
2022-01-16,33.40391
2022-01-17,45.57967
2022-01-18,45.73848
2022-01-19,46.16199
2022-01-20,39.38591
2022-01-21,39.70354
2022-01-22,29.27474
2022-01-23,32.60984
2022-01-24,42.24457
2022-01-25,44.67972
2022-01-26,42.77395
2022-01-27,38.85653
2022-01-28,28.32186
2022-01-29,26.31021
2022-01-30,25.67496
2022-01-31,20.53996
2022-02-01,21.75754
2022-02-02,32.98041
2022-02-03,46.37374
2022-02-04,40.02117
2022-02-05,34.25092
2022-02-06,46.7443
2022-02-07,50.39703
2022-02-08,52.14399
2022-02-09,47.48544
2022-02-10,43.51508
2022-02-11,35.83906
2022-02-12,31.28639
2022-02-13,36.31551
2022-02-14,45.10322
2022-02-15,49.55002
2022-02-16,44.99735
2022-02-17,44.62678
2022-02-18,38.06246
2022-02-19,30.3335
2022-02-20,34.3568
2022-02-21,49.70884
2022-02-22,49.17946
2022-02-23,42.40338
2022-02-24,42.13869
2022-02-25,34.51561
2022-02-26,27.05134
2022-02-27,29.38062
2022-02-28,40.44467
2022-03-01,37.63896
2022-03-02,45.15616
2022-03-03,40.7623
2022-03-04,35.57437
2022-03-05,23.61037
2022-03-06,29.85706
2022-03-07,38.16834
2022-03-08,38.16834
2022-03-09,27.05134
2022-03-10,40.55055
2022-03-11,34.7803
2022-03-12,28.3748
2022-03-13,35.36262
2022-03-14,44.62678
2022-03-15,42.93276
2022-03-16,40.07411
2022-03-17,40.97406
2022-03-18,38.06246
2022-03-19,31.0217
2022-03-20,27.89835
2022-03-21,48.38538
2022-03-22,38.64478
2022-03-23,40.70937
2022-03-24,38.5389
2022-03-25,36.5802
2022-03-26,29.38062
2022-03-27,33.56273
2022-03-28,42.61514
2022-03-29,37.6919
2022-03-30,36.26257
2022-03-31,36.42138
2022-04-01,30.80995
2022-04-02,22.86924
2022-04-03,23.13393
2022-04-04,34.56855
2022-04-05,35.15087
2022-04-06,37.85071
2022-04-07,38.1154
2022-04-08,32.50397
2022-04-09,20.38115
2022-04-10,21.81048
2022-04-11,40.7623
2022-04-12,38.5389
2022-04-13,35.73319
2022-04-14,36.36844
2022-04-15,30.43938
2022-04-16,21.81048
2022-04-17,25.51614
2022-04-18,38.1154
2022-04-19,36.84489
2022-04-20,40.60349
2022-04-21,34.56855
2022-04-22,33.08628
2022-04-23,24.66913
2022-04-24,26.1514
2022-04-25,39.17416
2022-04-26,40.12705
2022-04-27,42.50926
2022-04-28,32.71572
2022-04-29,32.76866
2022-04-30,21.75754
2022-05-01,28.7983
2022-05-02,43.93859
2022-05-03,39.75648
2022-05-04,31.28639
2022-05-05,21.17522
2022-05-06,27.47485
2022-05-07,20.64584
2022-05-08,24.19269
2022-05-09,45.05029
2022-05-10,47.59131
2022-05-11,43.40921
2022-05-12,35.36262
2022-05-13,29.32768
2022-05-14,21.65166
2022-05-15,26.73372
2022-05-16,44.20328
2022-05-17,40.12705
2022-05-18,43.72683
2022-05-19,37.42721
2022-05-20,31.39227
2022-05-21,21.91635
2022-05-22,26.09846
2022-05-23,44.25622
2022-05-24,48.65007
2022-05-25,47.69719
2022-05-26,39.49179
2022-05-27,30.06881
2022-05-28,24.82795
2022-05-29,27.21016
2022-05-30,42.87983
2022-05-31,43.56802
2022-06-01,34.62149
2022-06-02,47.69719
2022-06-03,35.62731
2022-06-04,24.24563
2022-06-05,25.30439
2022-06-06,35.83906
2022-06-07,47.90894
2022-06-08,45.84436
2022-06-09,43.56802
2022-06-10,38.38009
2022-06-11,25.78083
2022-06-12,32.50397
2022-06-13,50.87347
2022-06-14,48.43832
2022-06-15,48.43832
2022-06-16,44.57384
2022-06-17,36.20963
2022-06-18,26.41609
2022-06-19,34.72736
2022-06-20,49.81471
2022-06-21,49.60296
2022-06-22,48.17363
2022-06-23,41.76813
2022-06-24,37.10958
2022-06-25,23.45156
2022-06-26,29.4865
2022-06-27,45.47379
2022-06-28,49.07358
2022-06-29,44.99735
2022-06-30,44.94441
2022-07-01,35.94494
2022-07-02,27.58073
2022-07-03,31.18051
2022-07-04,47.32662
2022-07-05,47.16781
2022-07-06,43.62096
2022-07-07,44.04446
2022-07-08,32.92747
2022-07-09,25.14557
2022-07-10,27.2631
2022-07-11,42.5622
2022-07-12,47.37956
2022-07-13,37.53308
2022-07-14,36.63313
2022-07-15,33.50979
2022-07-16,21.54579
2022-07-17,28.7983
2022-07-18,40.12705
2022-07-19,42.87983
2022-07-20,40.17998
2022-07-21,41.23875
2022-07-22,34.03917
2022-07-23,24.19269
2022-07-24,30.65113
2022-07-25,43.09158
2022-07-26,43.46214
2022-07-27,40.39174
2022-07-28,33.03335
2022-07-29,29.27474
2022-07-30,23.61037
2022-07-31,26.5749
2022-08-01,35.62731
2022-08-02,35.25674
2022-08-03,35.62731
2022-08-04,35.04499
2022-08-05,31.0217
2022-08-06,21.65166
2022-08-07,27.15722
2022-08-08,37.53308
2022-08-09,39.17416
2022-08-10,37.74483
2022-08-11,33.50979
2022-08-12,31.12758
2022-08-13,23.61037
2022-08-14,24.40444
2022-08-15,31.33933
2022-08-16,49.02064
2022-08-17,42.50926
2022-08-18,36.47432
2022-08-19,32.60984
2022-08-20,21.7046
2022-08-21,29.43356
2022-08-22,45.15616
2022-08-23,46.90312
2022-08-24,42.5622
2022-08-25,42.66807
2022-08-26,34.56855
2022-08-27,24.19269
2022-08-28,24.3515
2022-08-29,38.27421
2022-08-30,39.91529
2022-08-31,37.32133
2022-09-01,33.88035
2022-09-02,29.22181
2022-09-03,23.98094
2022-09-04,28.53361
2022-09-05,32.39809
2022-09-06,28.74536
2022-09-07,27.31604
2022-09-08,19.95764
2022-09-09,12.17575
2022-09-10,11.85812
2022-09-11,15.7226
2022-09-12,26.99841
2022-09-13,42.72101
2022-09-14,43.30333
2022-09-15,39.01535
2022-09-16,36.84489
2022-09-17,26.36315
2022-09-18,27.84542
2022-09-19,47.37956
2022-09-20,41.874
2022-09-21,45.8973
2022-09-22,39.06829
2022-09-23,34.99205
2022-09-24,22.02223
2022-09-25,27.05134
2022-09-26,44.89147
2022-09-27,42.72101
2022-09-28,48.91476
2022-09-29,38.75066
2022-09-30,35.83906
2022-10-01,23.13393
2022-10-02,24.3515
2022-10-03,38.1154
2022-10-04,52.19692
2022-10-05,45.68554
2022-10-06,43.03864
2022-10-07,32.98041
2022-10-08,23.34568
2022-10-09,26.09846
2022-10-10,37.21545
2022-10-11,46.37374
2022-10-12,39.59767
2022-10-13,41.29168
2022-10-14,38.59184
2022-10-15,21.96929
2022-10-16,29.06299
2022-10-17,47.59131
2022-10-18,43.25039
2022-10-19,44.89147
2022-10-20,44.67972
2022-10-21,37.26839
2022-10-22,24.29857
2022-10-23,34.3568
2022-10-24,48.17363
2022-10-25,46.00317
2022-10-26,43.93859
2022-10-27,42.9857
2022-10-28,34.67443
2022-10-29,23.61037
2022-10-30,24.24563
2022-10-31,41.92694
2022-11-01,42.66807
2022-11-02,39.06829
2022-11-03,39.54473
2022-11-04,33.77448
2022-11-05,25.56908
2022-11-06,26.62784
2022-11-07,47.48544
2022-11-08,45.10322
2022-11-09,42.19163
2022-11-10,47.53838
2022-11-11,40.44467
2022-11-12,28.63949
2022-11-13,35.94494
2022-11-14,54.68501
2022-11-15,55.79671
2022-11-16,52.09105
2022-11-17,50.66172
2022-11-18,42.5622
2022-11-19,26.94547
2022-11-20,30.22763
2022-11-21,53.67919
2022-11-22,54.10269
2022-11-23,46.90312
2022-11-24,45.42085
2022-11-25,41.02699
2022-11-26,30.43938
2022-11-27,32.66278
2022-11-28,44.0974
2022-11-29,46.63843
2022-11-30,39.96823
2022-12-01,42.45632
2022-12-02,38.32715
2022-12-03,20.43409
2022-12-04,28.26892
2022-12-05,43.77977
2022-12-06,42.24457
2022-12-07,49.81471
2022-12-08,48.91476
2022-12-09,40.7623
2022-12-10,30.5982
2022-12-11,30.06881
2022-12-12,56.7496
2022-12-13,54.9497
2022-12-14,48.22657
2022-12-15,46.05611
2022-12-16,40.17998
2022-12-17,36.52726
2022-12-18,40.81524
2022-12-19,57.70248
2022-12-20,61.35521
2022-12-21,57.38485
2022-12-22,48.9677
2022-12-23,41.874
2022-12-24,30.17469
2022-12-25,37.21545
2022-12-26,56.96135
2022-12-27,56.00847
2022-12-28,67.28427
2022-12-29,84.75383
2022-12-30,61.67284
2022-12-31,42.93276
2023-01-01,52.40868
2023-01-02,76.17787
2023-01-03,83.64213
2023-01-04,72.52514
2023-01-05,65.06087
2023-01-06,55.90259
2023-01-07,41.23875
2023-01-08,53.04393
2023-01-09,76.76019
2023-01-10,78.71889
2023-01-11,70.56643
2023-01-12,59.50238
2023-01-13,53.99682
2023-01-14,42.24457
2023-01-15,50.55584
2023-01-16,56.11434
2023-01-17,60.0847
2023-01-18,54.5262
2023-01-19,50.60878
2023-01-20,33.77448
2023-01-21,23.98094
2023-01-22,23.82212
2023-01-23,30.5982
2023-01-24,43.62096
2023-01-25,62.99629
2023-01-26,65.32556
2023-01-27,62.7316
2023-01-28,44.15034
2023-01-29,44.46797
2023-01-30,67.23133
2023-01-31,65.85494
2023-02-01,62.30809
2023-02-02,59.55532
2023-02-03,51.50873
2023-02-04,36.20963
2023-02-05,45.05029
2023-02-06,63.94917
2023-02-07,61.72578
2023-02-08,59.92588
2023-02-09,56.22022
2023-02-10,52.14399
2023-02-11,36.31551
2023-02-12,45.8973
2023-02-13,61.56696
2023-02-14,56.37903
2023-02-15,52.62043
2023-02-16,51.50873
2023-02-17,42.66807
2023-02-18,32.02752
2023-02-19,39.01535
2023-02-20,58.07305
2023-02-21,56.16728
2023-02-22,55.84965
2023-02-23,50.02646
2023-02-24,46.58549
2023-02-25,31.55108
2023-02-26,34.3568
2023-02-27,49.49708
2023-02-28,51.24404
2023-03-01,45.79142
2023-03-02,60.9317
2023-03-03,45.84436
2023-03-04,35.78613
2023-03-05,38.59184
2023-03-06,56.64372
2023-03-07,49.70884
2023-03-08,47.90894
2023-03-09,51.66754
2023-03-10,38.85653
2023-03-11,22.8163
2023-03-12,31.60402
2023-03-13,51.13816
2023-03-14,49.49708
2023-03-15,47.96188
2023-03-16,45.31498
2023-03-17,38.00952
2023-03-18,24.66913
2023-03-19,32.45103
2023-03-20,52.72631
2023-03-21,51.93223
2023-03-22,45.36791
2023-03-23,43.35627
2023-03-24,38.27421
2023-03-25,31.18051
2023-03-26,35.4685
2023-03-27,60.29645
2023-03-28,52.83218
2023-03-29,49.92059
2023-03-30,45.31498
2023-03-31,42.66807
2023-04-01,27.05134
2023-04-02,26.94547
2023-04-03,44.94441
2023-04-04,44.89147
2023-04-05,46.05611
2023-04-06,43.40921
2023-04-07,33.72154
2023-04-08,25.19851
2023-04-09,29.06299
2023-04-10,49.97353
2023-04-11,47.75013
2023-04-12,42.9857
2023-04-13,40.55055
2023-04-14,35.99788
2023-04-15,28.95712
2023-04-16,31.4452
2023-04-17,48.59714
2023-04-18,48.91476
2023-04-19,46.21492
2023-04-20,41.874
2023-04-21,34.56855
2023-04-22,24.66913
2023-04-23,31.4452
2023-04-24,49.55002
2023-04-25,18.58125
2023-04-26,51.72048
2023-04-27,47.37956
2023-04-28,33.35097
2023-04-29,25.51614
2023-04-30,30.12175
2023-05-01,38.38009
2023-05-02,46.37374
2023-05-03,38.64478
2023-05-04,37.42721
2023-05-05,25.56908
2023-05-06,28.16304
2023-05-07,32.08046
2023-05-08,41.50344
2023-05-09,50.02646
2023-05-10,46.16199
2023-05-11,45.73848
2023-05-12,35.4685
2023-05-13,23.82212
2023-05-14,26.04552
2023-05-15,48.12069
2023-05-16,45.73848
2023-05-17,42.29751
2023-05-18,37.32133
2023-05-19,35.4685
2023-05-20,22.60455
2023-05-21,27.42191
2023-05-22,44.83853
2023-05-23,43.6739
2023-05-24,40.60349
2023-05-25,40.12705
2023-05-26,30.06881
2023-05-27,21.86341
2023-05-28,26.41609
2023-05-29,34.46267
