date,오늘금한돈가격
2021-05-18,1.46198
2021-05-19,1.36452
2021-05-20,2.63157
2021-05-21,1.07212
2021-05-22,2.33918
2021-05-23,1.46198
2021-05-24,2.82651
2021-05-25,2.24171
2021-05-26,1.65692
2021-05-27,2.24171
2021-05-28,1.94931
2021-05-29,1.85185
2021-05-30,1.26705
2021-05-31,2.33918
2021-06-01,1.36452
2021-06-02,2.04678
2021-06-03,2.24171
2021-06-04,2.24171
2021-06-05,1.26705
2021-06-06,1.07212
2021-06-07,1.94931
2021-06-08,1.65692
2021-06-09,2.43664
2021-06-10,1.55945
2021-06-11,1.85185
2021-06-12,0.97465
2021-06-13,0.77972
2021-06-14,1.75438
2021-06-15,2.33918
2021-06-16,2.14424
2021-06-17,1.55945
2021-06-18,2.92397
2021-06-19,1.46198
2021-06-20,0.77972
2021-06-21,2.04678
2021-06-22,1.36452
2021-06-23,1.46198
2021-06-24,1.65692
2021-06-25,2.33918
2021-06-26,1.85185
2021-06-27,1.46198
2021-06-28,2.63157
2021-06-29,1.55945
2021-06-30,1.85185
2021-07-01,1.94931
2021-07-02,2.33918
2021-07-03,2.04678
2021-07-04,1.07212
2021-07-05,2.53411
2021-07-06,1.94931
2021-07-07,1.36452
2021-07-08,1.85185
2021-07-09,1.55945
2021-07-10,1.16959
2021-07-11,1.65692
2021-07-12,2.04678
2021-07-13,2.43664
2021-07-14,3.02144
2021-07-15,2.33918
2021-07-16,2.04678
2021-07-17,1.55945
2021-07-18,1.07212
2021-07-19,3.02144
2021-07-20,1.85185
2021-07-21,1.65692
2021-07-22,2.53411
2021-07-23,2.04678
2021-07-24,2.63157
2021-07-25,0.77972
2021-07-26,2.53411
2021-07-27,2.72904
2021-07-28,1.94931
2021-07-29,2.24171
2021-07-30,2.33918
2021-07-31,2.04678
2021-08-01,1.26705
2021-08-02,1.65692
2021-08-03,2.92397
2021-08-04,2.04678
2021-08-05,2.63157
2021-08-06,2.43664
2021-08-07,1.46198
2021-08-08,1.75438
2021-08-09,2.24171
2021-08-10,3.31384
2021-08-11,4.09356
2021-08-12,4.09356
2021-08-13,3.4113
2021-08-14,1.85185
2021-08-15,1.55945
2021-08-16,1.94931
2021-08-17,2.53411
2021-08-18,3.21637
2021-08-19,2.14424
2021-08-20,2.92397
2021-08-21,2.43664
2021-08-22,1.55945
2021-08-23,2.72904
2021-08-24,2.33918
2021-08-25,3.21637
2021-08-26,3.1189
2021-08-27,2.24171
2021-08-28,2.14424
2021-08-29,1.36452
2021-08-30,1.75438
2021-08-31,2.24171
2021-09-01,3.02144
2021-09-02,2.53411
2021-09-03,2.24171
2021-09-04,1.94931
2021-09-05,1.75438
2021-09-06,2.63157
2021-09-07,3.1189
2021-09-08,2.72904
2021-09-09,1.85185
2021-09-10,1.75438
2021-09-11,1.16959
2021-09-12,0.68226
2021-09-13,2.04678
2021-09-14,1.85185
2021-09-15,1.85185
2021-09-16,2.04678
2021-09-17,2.33918
2021-09-18,1.26705
2021-09-19,1.46198
2021-09-20,0.97465
2021-09-21,1.07212
2021-09-22,1.26705
2021-09-23,1.46198
2021-09-24,1.16959
2021-09-25,0.68226
2021-09-26,1.26705
2021-09-27,1.55945
2021-09-28,1.65692
2021-09-29,1.36452
2021-09-30,1.94931
2021-10-01,2.04678
2021-10-02,1.75438
2021-10-03,0.97465
2021-10-04,1.36452
2021-10-05,1.75438
2021-10-06,2.53411
2021-10-07,2.04678
2021-10-08,2.14424
2021-10-09,1.07212
2021-10-10,0.97465
2021-10-11,0.77972
2021-10-12,2.33918
2021-10-13,1.75438
2021-10-14,2.63157
2021-10-15,2.04678
2021-10-16,1.85185
2021-10-17,1.16959
2021-10-18,3.02144
2021-10-19,1.55945
2021-10-20,1.16959
2021-10-21,1.85185
2021-10-22,3.02144
2021-10-23,1.94931
2021-10-24,0.97465
2021-10-25,2.53411
2021-10-26,1.85185
2021-10-27,2.24171
2021-10-28,1.75438
2021-10-29,1.65692
2021-10-30,1.65692
2021-10-31,1.16959
2021-11-01,0.97465
2021-11-02,2.24171
2021-11-03,2.33918
2021-11-04,1.65692
2021-11-05,1.36452
2021-11-06,1.65692
2021-11-07,0.97465
2021-11-08,2.24171
2021-11-09,2.14424
2021-11-10,3.80116
2021-11-11,4.87329
2021-11-12,3.60623
2021-11-13,2.24171
2021-11-14,1.55945
2021-11-15,3.60623
2021-11-16,3.4113
2021-11-17,4.19103
2021-11-18,3.89863
2021-11-19,6.33528
2021-11-20,2.24171
2021-11-21,4.28849
2021-11-22,7.01754
2021-11-23,8.77192
2021-11-24,6.53021
2021-11-25,7.30994
2021-11-26,4.87329
2021-11-27,5.16569
2021-11-28,7.79727
2021-11-29,9.64912
2021-11-30,9.55165
2021-12-01,8.67446
2021-12-02,8.38206
2021-12-03,9.84405
2021-12-04,4.58089
2021-12-05,5.75048
2021-12-06,7.9922
2021-12-07,8.57699
2021-12-08,7.01754
2021-12-09,7.21247
2021-12-10,7.6998
2021-12-11,4.58089
2021-12-12,5.65302
2021-12-13,8.47953
2021-12-14,6.04288
2021-12-15,10.03898
2021-12-16,6.04288
2021-12-17,6.04288
2021-12-18,2.63157
2021-12-19,2.43664
2021-12-20,5.75048
2021-12-21,6.04288
2021-12-22,6.82261
2021-12-23,8.77192
2021-12-24,5.26315
2021-12-25,3.80116
2021-12-26,2.63157
2021-12-27,4.87329
2021-12-28,8.47953
2021-12-29,7.60233
2021-12-30,8.47953
2021-12-31,13.74269
2022-01-01,6.53021
2022-01-02,7.79727
2022-01-03,11.11111
2022-01-04,11.50097
2022-01-05,8.67446
2022-01-06,11.59844
2022-01-07,10.62378
2022-01-08,6.82261
2022-01-09,8.2846
2022-01-10,9.74658
2022-01-11,10.33138
2022-01-12,12.08576
2022-01-13,6.92007
2022-01-14,8.08966
2022-01-15,7.89473
2022-01-16,6.53021
2022-01-17,8.38206
2022-01-18,8.86939
2022-01-19,7.50487
2022-01-20,9.45419
2022-01-21,8.86939
2022-01-22,7.115
2022-01-23,6.82261
2022-01-24,10.81871
2022-01-25,12.96296
2022-01-26,11.59844
2022-01-27,11.20857
2022-01-28,9.45419
2022-01-29,5.45808
2022-01-30,4.38596
2022-01-31,3.80116
2022-02-01,3.21637
2022-02-02,3.80116
2022-02-03,8.67446
2022-02-04,7.50487
2022-02-05,7.01754
2022-02-06,4.77582
2022-02-07,6.43274
2022-02-08,7.01754
2022-02-09,9.94152
2022-02-10,7.30994
2022-02-11,5.36062
2022-02-12,8.18713
2022-02-13,5.06822
2022-02-14,13.45029
2022-02-15,21.63742
2022-02-16,15.88693
2022-02-17,13.35282
2022-02-18,13.35282
2022-02-19,8.57699
2022-02-20,6.23781
2022-02-21,15.78947
2022-02-22,19.49317
2022-02-23,20.66276
2022-02-24,37.23196
2022-02-25,30.99415
2022-02-26,19.78557
2022-02-27,16.66666
2022-02-28,25.92592
2022-03-01,20.2729
2022-03-02,31.67641
2022-03-03,24.5614
2022-03-04,21.05263
2022-03-05,13.35282
2022-03-06,17.44639
2022-03-07,31.38401
2022-03-08,30.79922
2022-03-09,18.22612
2022-03-10,20.95516
2022-03-11,22.02729
2022-03-12,14.32748
2022-03-13,11.9883
2022-03-14,18.42105
2022-03-15,20.07797
2022-03-16,18.90838
2022-03-17,17.64132
2022-03-18,16.76413
2022-03-19,10.42884
2022-03-20,11.4035
2022-03-21,15.692
2022-03-22,15.88693
2022-03-23,17.05653
2022-03-24,16.08187
2022-03-25,17.44639
2022-03-26,10.23391
2022-03-27,10.33138
2022-03-28,16.76413
2022-03-29,15.88693
2022-03-30,20.95516
2022-03-31,16.5692
2022-04-01,13.84015
2022-04-02,9.45419
2022-04-03,9.64912
2022-04-04,14.71734
2022-04-05,12.67056
2022-04-06,13.64522
2022-04-07,13.45029
2022-04-08,13.45029
2022-04-09,9.35672
2022-04-10,7.9922
2022-04-11,11.11111
2022-04-12,13.06042
2022-04-13,13.25536
2022-04-14,12.08576
2022-04-15,13.64522
2022-04-16,7.4074
2022-04-17,6.62768
2022-04-18,11.9883
2022-04-19,11.01364
2022-04-20,15.00974
2022-04-21,15.59454
2022-04-22,10.62378
2022-04-23,6.33528
2022-04-24,8.18713
2022-04-25,11.6959
2022-04-26,12.76803
2022-04-27,13.15789
2022-04-28,13.74269
2022-04-29,12.47563
2022-04-30,8.08966
2022-05-01,7.60233
2022-05-02,13.45029
2022-05-03,14.03508
2022-05-04,13.45029
2022-05-05,10.03898
2022-05-06,11.6959
2022-05-07,9.64912
2022-05-08,7.21247
2022-05-09,12.2807
2022-05-10,13.35282
2022-05-11,14.23001
2022-05-12,14.13255
2022-05-13,11.11111
2022-05-14,7.60233
2022-05-15,7.89473
2022-05-16,12.67056
2022-05-17,13.35282
2022-05-18,16.66666
2022-05-19,15.78947
2022-05-20,12.47563
2022-05-21,8.18713
2022-05-22,5.36062
2022-05-23,10.52631
2022-05-24,11.9883
2022-05-25,13.54775
2022-05-26,9.64912
2022-05-27,7.4074
2022-05-28,8.08966
2022-05-29,8.57699
2022-05-30,11.59844
2022-05-31,12.2807
2022-06-01,5.06822
2022-06-02,9.45419
2022-06-03,8.86939
2022-06-04,5.06822
2022-06-05,4.09356
2022-06-06,6.43274
2022-06-07,6.43274
2022-06-08,6.82261
2022-06-09,8.18713
2022-06-10,7.01754
2022-06-11,6.33528
2022-06-12,5.65302
2022-06-13,8.96686
2022-06-14,10.62378
2022-06-15,8.86939
2022-06-16,9.45419
2022-06-17,11.59844
2022-06-18,6.04288
2022-06-19,5.36062
2022-06-20,9.94152
2022-06-21,9.06432
2022-06-22,11.4035
2022-06-23,10.23391
2022-06-24,11.89083
2022-06-25,4.48343
2022-06-26,6.14035
2022-06-27,10.33138
2022-06-28,12.18323
2022-06-29,11.11111
2022-06-30,10.23391
2022-07-01,9.35672
2022-07-02,4.87329
2022-07-03,3.02144
2022-07-04,7.9922
2022-07-05,7.60233
2022-07-06,11.20857
2022-07-07,9.94152
2022-07-08,7.6998
2022-07-09,6.62768
2022-07-10,5.36062
2022-07-11,7.9922
2022-07-12,10.03898
2022-07-13,8.67446
2022-07-14,9.16179
2022-07-15,11.01364
2022-07-16,7.30994
2022-07-17,5.65302
2022-07-18,10.03898
2022-07-19,8.96686
2022-07-20,9.45419
2022-07-21,8.38206
2022-07-22,8.47953
2022-07-23,7.115
2022-07-24,3.9961
2022-07-25,11.4035
2022-07-26,15.10721
2022-07-27,10.91617
2022-07-28,12.18323
2022-07-29,10.23391
2022-07-30,6.33528
2022-07-31,6.62768
2022-08-01,10.62378
2022-08-02,10.81871
2022-08-03,12.76803
2022-08-04,8.96686
2022-08-05,7.9922
2022-08-06,6.72514
2022-08-07,4.97076
2022-08-08,6.23781
2022-08-09,5.36062
2022-08-10,5.26315
2022-08-11,6.62768
2022-08-12,6.72514
2022-08-13,4.09356
2022-08-14,4.09356
2022-08-15,3.50877
2022-08-16,5.16569
2022-08-17,7.4074
2022-08-18,4.77582
2022-08-19,6.53021
2022-08-20,3.31384
2022-08-21,3.31384
2022-08-22,5.94541
2022-08-23,7.01754
2022-08-24,6.23781
2022-08-25,6.33528
2022-08-26,5.16569
2022-08-27,3.50877
2022-08-28,3.60623
2022-08-29,6.33528
2022-08-30,6.04288
2022-08-31,3.89863
2022-09-01,5.45808
2022-09-02,5.26315
2022-09-03,3.31384
2022-09-04,2.63157
2022-09-05,4.97076
2022-09-06,5.94541
2022-09-07,4.19103
2022-09-08,4.19103
2022-09-09,2.82651
2022-09-10,2.33918
2022-09-11,3.4113
2022-09-12,3.89863
2022-09-13,6.14035
2022-09-14,7.30994
2022-09-15,4.87329
2022-09-16,3.89863
2022-09-17,4.19103
2022-09-18,3.4113
2022-09-19,4.58089
2022-09-20,6.43274
2022-09-21,9.45419
2022-09-22,6.43274
2022-09-23,5.26315
2022-09-24,5.84795
2022-09-25,3.89863
2022-09-26,8.96686
2022-09-27,9.25925
2022-09-28,7.01754
2022-09-29,7.21247
2022-09-30,9.25925
2022-10-01,5.55555
2022-10-02,5.45808
2022-10-03,6.43274
2022-10-04,8.67446
2022-10-05,8.18713
2022-10-06,9.06432
2022-10-07,9.16179
2022-10-08,5.65302
2022-10-09,5.06822
2022-10-10,5.94541
2022-10-11,17.44639
2022-10-12,17.15399
2022-10-13,10.52631
2022-10-14,7.9922
2022-10-15,4.38596
2022-10-16,5.36062
2022-10-17,6.14035
2022-10-18,7.50487
2022-10-19,8.96686
2022-10-20,7.21247
2022-10-21,6.72514
2022-10-22,6.92007
2022-10-23,4.67836
2022-10-24,6.62768
2022-10-25,7.30994
2022-10-26,6.62768
2022-10-27,6.33528
2022-10-28,7.4074
2022-10-29,4.38596
2022-10-30,3.31384
2022-10-31,6.72514
2022-11-01,6.82261
2022-11-02,6.62768
2022-11-03,8.18713
2022-11-04,4.19103
2022-11-05,4.28849
2022-11-06,3.9961
2022-11-07,5.06822
2022-11-08,4.67836
2022-11-09,6.53021
2022-11-10,6.23781
2022-11-11,8.2846
2022-11-12,4.09356
2022-11-13,2.43664
2022-11-14,8.18713
2022-11-15,8.96686
2022-11-16,7.6998
2022-11-17,8.2846
2022-11-18,7.4074
2022-11-19,4.28849
2022-11-20,4.97076
2022-11-21,5.36062
2022-11-22,9.55165
2022-11-23,6.62768
2022-11-24,10.33138
2022-11-25,6.72514
2022-11-26,4.97076
2022-11-27,3.89863
2022-11-28,7.30994
2022-11-29,7.50487
2022-11-30,8.2846
2022-12-01,7.4074
2022-12-02,7.4074
2022-12-03,3.60623
2022-12-04,3.4113
2022-12-05,5.75048
2022-12-06,7.50487
2022-12-07,4.77582
2022-12-08,7.89473
2022-12-09,6.92007
2022-12-10,5.65302
2022-12-11,4.58089
2022-12-12,5.75048
2022-12-13,6.04288
2022-12-14,6.82261
2022-12-15,5.65302
2022-12-16,4.97076
2022-12-17,4.97076
2022-12-18,3.50877
2022-12-19,4.38596
2022-12-20,8.38206
2022-12-21,5.26315
2022-12-22,5.84795
2022-12-23,5.55555
2022-12-24,3.60623
2022-12-25,2.33918
2022-12-26,6.53021
2022-12-27,4.38596
2022-12-28,6.53021
2022-12-29,6.04288
2022-12-30,3.89863
2022-12-31,4.77582
2023-01-01,2.82651
2023-01-02,6.04288
2023-01-03,7.115
2023-01-04,19.59064
2023-01-05,10.72124
2023-01-06,8.96686
2023-01-07,10.23391
2023-01-08,7.50487
2023-01-09,8.67446
2023-01-10,13.15789
2023-01-11,12.47563
2023-01-12,10.62378
2023-01-13,12.18323
2023-01-14,8.77192
2023-01-15,5.55555
2023-01-16,8.96686
2023-01-17,8.08966
2023-01-18,9.06432
2023-01-19,9.74658
2023-01-20,10.13645
2023-01-21,4.19103
2023-01-22,4.19103
2023-01-23,5.06822
2023-01-24,6.53021
2023-01-25,10.03898
2023-01-26,8.18713
2023-01-27,14.91228
2023-01-28,6.92007
2023-01-29,7.4074
2023-01-30,10.42884
2023-01-31,9.94152
2023-02-01,10.62378
2023-02-02,7.30994
2023-02-03,8.77192
2023-02-04,7.60233
2023-02-05,5.94541
2023-02-06,10.42884
2023-02-07,9.74658
2023-02-08,10.23391
2023-02-09,10.33138
2023-02-10,10.33138
2023-02-11,6.72514
2023-02-12,3.9961
2023-02-13,8.86939
2023-02-14,9.55165
2023-02-15,7.21247
2023-02-16,9.55165
2023-02-17,9.84405
2023-02-18,5.75048
2023-02-19,3.02144
2023-02-20,8.57699
2023-02-21,7.4074
2023-02-22,9.64912
2023-02-23,8.77192
2023-02-24,8.38206
2023-02-25,4.97076
2023-02-26,3.31384
2023-02-27,5.55555
2023-02-28,7.79727
2023-03-01,7.50487
2023-03-02,10.23391
2023-03-03,9.25925
2023-03-04,5.94541
2023-03-05,3.1189
2023-03-06,6.04288
2023-03-07,5.84795
2023-03-08,6.23781
2023-03-09,7.79727
2023-03-10,8.67446
2023-03-11,6.82261
2023-03-12,5.36062
2023-03-13,10.91617
2023-03-14,14.61988
2023-03-15,10.13645
2023-03-16,16.66666
2023-03-17,10.42884
2023-03-18,7.50487
2023-03-19,6.72514
2023-03-20,18.61598
2023-03-21,19.10331
2023-03-22,14.42495
2023-03-23,13.64522
2023-03-24,14.81481
2023-03-25,9.84405
2023-03-26,7.4074
2023-03-27,14.81481
2023-03-28,14.23001
2023-03-29,15.20467
2023-03-30,16.37426
2023-03-31,15.30214
2023-04-01,7.79727
2023-04-02,9.35672
2023-04-03,15.78947
2023-04-04,16.66666
2023-04-05,24.95126
2023-04-06,28.46003
2023-04-07,17.54385
2023-04-08,10.13645
2023-04-09,11.6959
2023-04-10,20.76023
2023-04-11,17.64132
2023-04-12,17.34892
2023-04-13,14.71734
2023-04-14,22.22222
2023-04-15,13.64522
2023-04-16,11.50097
2023-04-17,16.37426
2023-04-18,15.00974
2023-04-19,16.95906
2023-04-20,18.22612
2023-04-21,14.13255
2023-04-22,10.23391
2023-04-23,11.01364
2023-04-24,14.71734
2023-04-25,17.05653
2023-04-26,16.08187
2023-04-27,15.49707
2023-04-28,14.42495
2023-04-29,11.30604
2023-04-30,8.47953
2023-05-01,11.20857
2023-05-02,13.35282
2023-05-03,11.59844
2023-05-04,14.42495
2023-05-05,12.37816
2023-05-06,11.30604
2023-05-07,8.08966
2023-05-08,16.17933
2023-05-09,15.692
2023-05-10,15.20467
2023-05-11,14.13255
2023-05-12,13.35282
2023-05-13,9.25925
2023-05-14,10.03898
2023-05-15,12.96296
2023-05-16,18.03118
2023-05-17,14.32748
2023-05-18,16.47173
2023-05-19,15.20467
2023-05-20,10.13645
2023-05-21,7.4074
2023-05-22,14.52241
2023-05-23,14.32748
2023-05-24,18.81091
2023-05-25,14.71734
2023-05-26,12.86549
2023-05-27,9.74658
2023-05-28,8.47953
2023-05-29,11.89083
2023-05-30,14.23001
