date,부가가치세
2023-05-25,19.57906
2023-05-26,15.98764
2023-05-27,7.41455
2023-05-28,7.66557
2023-05-29,10.52326
2023-05-30,20.87275
2023-05-31,21.54856
2023-06-01,19.67561
2023-06-02,14.8098
2023-06-03,7.26008
2023-06-04,6.77737
2023-06-05,13.65128
2023-06-06,9.61575
2023-06-07,17.12685
2023-06-08,18.03436
2023-06-09,15.11874
2023-06-10,7.91658
2023-06-11,8.49584
2023-06-12,17.62888
2023-06-13,17.91851
2023-06-14,16.89515
2023-06-15,17.78335
2023-06-16,15.09944
2023-06-17,7.26008
2023-06-18,7.27939
2023-06-19,17.08824
2023-06-20,17.51303
2023-06-21,16.33519
2023-06-22,15.52423
2023-06-23,13.9216
2023-06-24,6.23672
2023-06-25,6.50704
2023-06-26,17.18478
2023-06-27,17.78335
2023-06-28,16.62483
2023-06-29,14.53948
2023-06-30,17.10754
2023-07-01,9.944
2023-07-02,10.33017
2023-07-03,30.4692
2023-07-04,40.54836
2023-07-05,30.72021
2023-07-06,27.14809
2023-07-07,26.87777
2023-07-08,11.16045
2023-07-09,10.29156
2023-07-10,30.75883
2023-07-11,28.42247
2023-07-12,35.7791
2023-07-13,37.7486
2023-07-14,35.62463
2023-07-15,17.37787
2023-07-16,14.01815
2023-07-17,44.29426
2023-07-18,43.40606
2023-07-19,47.01679
2023-07-20,47.34504
2023-07-21,45.95481
2023-07-22,20.50588
2023-07-23,27.74666
2023-07-24,69.02877
2023-07-25,63.3713
2023-07-26,25.37169
2023-07-27,19.28943
2023-07-28,15.75593
2023-07-29,7.72349
2023-07-30,7.89727
2023-07-31,16.68275
2023-08-01,14.26916
2023-08-02,14.38501
2023-08-03,14.42363
2023-08-04,11.17976
2023-08-05,5.83124
2023-08-06,5.05889
2023-08-07,21.201
2023-08-08,16.62483
2023-08-09,14.3657
2023-08-10,13.40027
2023-08-11,11.79764
2023-08-12,6.25603
2023-08-13,6.4105
2023-08-14,12.22243
2023-08-15,7.72349
2023-08-16,17.4551
2023-08-17,15.2346
2023-08-18,15.09944
2023-08-19,5.71538
2023-08-20,5.73469
2023-08-21,14.98358
2023-08-22,17.20409
2023-08-23,15.75593
2023-08-24,17.18478
2023-08-25,14.32709
2023-08-26,6.39119
2023-08-27,6.25603
2023-08-28,16.66344
2023-08-29,16.85653
2023-08-30,16.52828
2023-08-31,16.85653
2023-09-01,13.76713
2023-09-02,5.73469
2023-09-03,5.85055
2023-09-04,14.09538
2023-09-05,14.59741
2023-09-06,15.06082
2023-09-07,16.52828
2023-09-08,13.07202
2023-09-09,6.12087
2023-09-10,6.25603
2023-09-11,16.25796
2023-09-12,16.99169
2023-09-13,17.08824
2023-09-14,15.87178
2023-09-15,13.86368
2023-09-16,5.46437
2023-09-17,6.02432
2023-09-18,14.88704
2023-09-19,14.40432
2023-09-20,14.01815
2023-09-21,14.65533
2023-09-22,12.10658
2023-09-23,5.23267
2023-09-24,5.42575
2023-09-25,15.04151
2023-09-26,14.15331
2023-09-27,11.06391
2023-09-28,4.53755
2023-09-29,4.4217
2023-09-30,4.24792
2023-10-01,4.59548
2023-10-02,32.99864
2023-10-03,14.69395
2023-10-04,29.79339
2023-10-05,26.53021
2023-10-06,35.16122
2023-10-07,11.62386
2023-10-08,8.3993
2023-10-09,9.69299
2023-10-10,41.16624
2023-10-11,37.65205
2023-10-12,30.31473
2023-10-13,21.97335
2023-10-14,9.86676
2023-10-15,9.61575
2023-10-16,24.00077
2023-10-17,27.55358
2023-10-18,23.71114
2023-10-19,24.58003
2023-10-20,22.62985
2023-10-21,9.34543
2023-10-22,10.42672
2023-10-23,29.96717
2023-10-24,31.06777
2023-10-25,35.97219
2023-10-26,20.3128
2023-10-27,16.68275
2023-10-28,7.80073
2023-10-29,7.00907
2023-10-30,18.3433
2023-10-31,18.74879
2023-11-01,17.06893
2023-11-02,17.55165
2023-11-03,15.04151
2023-11-04,6.48773
2023-11-05,6.89322
2023-11-06,16.04556
2023-11-07,17.10754
2023-11-08,16.06487
2023-11-09,17.76404
2023-11-10,16.64413
2023-11-11,7.31801
2023-11-12,6.97045
2023-11-13,17.14616
2023-11-14,14.8098
2023-11-15,15.11874
2023-11-16,16.00695
2023-11-17,12.22243
2023-11-18,7.04769
2023-11-19,6.54566
2023-11-20,15.65939
2023-11-21,16.54759
2023-11-22,14.94497
2023-11-23,15.89109
2023-11-24,14.09538
2023-11-25,5.98571
2023-11-26,6.02432
2023-11-27,14.24985
2023-11-28,15.15736
2023-11-29,15.50492
2023-11-30,15.27321
2023-12-01,13.84437
2023-12-02,6.71944
2023-12-03,6.98976
2023-12-04,15.27321
2023-12-05,16.43174
2023-12-06,16.41243
2023-12-07,14.23054
2023-12-08,13.9216
2023-12-09,7.47248
2023-12-10,7.10561
2023-12-11,14.65533
2023-12-12,16.23865
2023-12-13,15.54354
2023-12-14,16.7793
2023-12-15,14.84842
2023-12-16,6.25603
2023-12-17,5.61884
2023-12-18,14.73257
2023-12-19,16.93377
2023-12-20,15.77524
2023-12-21,15.2346
2023-12-22,11.91349
2023-12-23,6.10156
2023-12-24,4.78856
2023-12-25,5.83124
2023-12-26,16.3545
2023-12-27,16.5669
2023-12-28,16.5669
2023-12-29,14.07607
2023-12-30,10.71635
2023-12-31,6.54566
2024-01-01,8.30276
2024-01-02,26.12473
2024-01-03,37.24657
2024-01-04,44.12048
2024-01-05,37.24657
2024-01-06,16.89515
2024-01-07,18.84533
2024-01-08,34.21509
2024-01-09,35.64394
2024-01-10,54.43135
2024-01-11,43.44468
2024-01-12,37.11141
2024-01-13,22.34022
2024-01-14,23.78837
2024-01-15,61.53697
2024-01-16,56.98011
2024-01-17,58.96891
2024-01-18,53.17628
2024-01-19,52.40393
2024-01-20,28.53832
2024-01-21,29.67754
2024-01-22,70.99826
2024-01-23,72.65881
2024-01-24,89.16779
2024-01-25,67.3489
2024-01-26,24.79243
2024-01-27,11.02529
2024-01-28,9.75091
2024-01-29,20.5445
2024-01-30,20.04247
2024-01-31,20.21625
2024-02-01,17.70612
2024-02-02,15.50492
2024-02-03,6.8546
2024-02-04,6.48773
2024-02-05,24.61865
2024-02-06,21.74164
2024-02-07,17.04962
2024-02-08,15.04151
2024-02-09,8.09036
2024-02-10,5.0975
2024-02-11,7.02838
2024-02-12,8.6117
2024-02-13,20.91137
2024-02-14,21.14307
2024-02-15,18.38192
2024-02-16,17.86059
2024-02-17,8.41861
2024-02-18,7.04769
2024-02-19,14.7905
2024-02-20,15.00289
2024-02-21,15.98764
2024-02-22,17.18478
2024-02-23,15.35045
2024-02-24,6.73875
2024-02-25,7.89727
2024-02-26,18.49777
2024-02-27,17.24271
2024-02-28,14.8098
2024-02-29,16.74068
2024-03-01,6.79667
2024-03-02,5.79262
2024-03-03,6.35257
2024-03-04,16.50897
2024-03-05,18.72948
2024-03-06,18.324
2024-03-07,19.69492
2024-03-08,15.38907
2024-03-09,6.66151
2024-03-10,6.95114
2024-03-11,19.54045
2024-03-12,19.52114
2024-03-13,19.34736
2024-03-14,18.53639
2024-03-15,14.30778
2024-03-16,6.6229
2024-03-17,6.6422
2024-03-18,17.74473
2024-03-19,17.68681
2024-03-20,18.61363
