date,동물그림
2020-12-10,66.45161
2020-12-11,65.16129
2020-12-12,60.64516
2020-12-13,76.77419
2020-12-14,62.58064
2020-12-15,90.32258
2020-12-16,81.93548
2020-12-17,80.0
2020-12-18,70.32258
2020-12-19,60.64516
2020-12-20,61.93548
2020-12-21,70.96774
2020-12-22,63.87096
2020-12-23,63.87096
2020-12-24,54.19354
2020-12-25,40.0
2020-12-26,50.32258
2020-12-27,76.12903
2020-12-28,70.32258
2020-12-29,62.58064
2020-12-30,65.16129
2020-12-31,64.51612
2021-01-01,50.96774
2021-01-02,57.41935
2021-01-03,81.93548
2021-01-04,77.41935
2021-01-05,78.70967
2021-01-06,63.2258
2021-01-07,67.74193
2021-01-08,66.45161
2021-01-09,63.87096
2021-01-10,63.2258
2021-01-11,67.74193
2021-01-12,50.96774
2021-01-13,52.90322
2021-01-14,59.35483
2021-01-15,70.96774
2021-01-16,50.96774
2021-01-17,64.51612
2021-01-18,62.58064
2021-01-19,63.87096
2021-01-20,63.2258
2021-01-21,65.80645
2021-01-22,76.12903
2021-01-23,62.58064
2021-01-24,53.54838
2021-01-25,62.58064
2021-01-26,67.74193
2021-01-27,56.77419
2021-01-28,67.74193
2021-01-29,60.64516
2021-01-30,52.25806
2021-01-31,50.32258
2021-02-01,58.70967
2021-02-02,49.03225
2021-02-03,61.29032
2021-02-04,60.64516
2021-02-05,50.32258
2021-02-06,54.8387
2021-02-07,50.32258
2021-02-08,56.12903
2021-02-09,50.32258
2021-02-10,48.38709
2021-02-11,43.87096
2021-02-12,68.38709
2021-02-13,44.51612
2021-02-14,60.64516
2021-02-15,67.09677
2021-02-16,68.38709
2021-02-17,66.45161
2021-02-18,74.19354
2021-02-19,61.93548
2021-02-20,43.87096
2021-02-21,43.2258
2021-02-22,50.96774
2021-02-23,52.25806
2021-02-24,54.19354
2021-02-25,52.25806
2021-02-26,70.32258
2021-02-27,49.67741
2021-02-28,56.12903
2021-03-01,50.32258
2021-03-02,51.6129
2021-03-03,63.87096
2021-03-04,70.32258
2021-03-05,54.8387
2021-03-06,48.38709
2021-03-07,51.6129
2021-03-08,49.67741
2021-03-09,64.51612
2021-03-10,68.38709
2021-03-11,68.38709
2021-03-12,80.64516
2021-03-13,52.25806
2021-03-14,52.90322
2021-03-15,52.90322
2021-03-16,89.67741
2021-03-17,67.74193
2021-03-18,72.90322
2021-03-19,66.45161
2021-03-20,60.0
2021-03-21,46.45161
2021-03-22,68.38709
2021-03-23,69.67741
2021-03-24,61.29032
2021-03-25,70.32258
2021-03-26,70.96774
2021-03-27,60.64516
2021-03-28,59.35483
2021-03-29,60.64516
2021-03-30,77.41935
2021-03-31,54.19354
2021-04-01,61.93548
2021-04-02,67.09677
2021-04-03,59.35483
2021-04-04,61.29032
2021-04-05,69.67741
2021-04-06,78.06451
2021-04-07,65.80645
2021-04-08,70.96774
2021-04-09,58.06451
2021-04-10,51.6129
2021-04-11,58.06451
2021-04-12,65.80645
2021-04-13,74.8387
2021-04-14,61.29032
2021-04-15,65.80645
2021-04-16,64.51612
2021-04-17,50.96774
2021-04-18,44.51612
2021-04-19,54.8387
2021-04-20,72.90322
2021-04-21,54.8387
2021-04-22,69.03225
2021-04-23,72.90322
2021-04-24,50.32258
2021-04-25,43.2258
2021-04-26,49.03225
2021-04-27,70.96774
2021-04-28,67.74193
2021-04-29,72.90322
2021-04-30,65.80645
2021-05-01,44.51612
2021-05-02,48.38709
2021-05-03,47.74193
2021-05-04,56.77419
2021-05-05,44.51612
2021-05-06,43.2258
2021-05-07,51.6129
2021-05-08,38.06451
2021-05-09,36.77419
2021-05-10,71.6129
2021-05-11,70.96774
2021-05-12,66.45161
2021-05-13,70.96774
2021-05-14,45.80645
2021-05-15,43.87096
2021-05-16,58.06451
2021-05-17,72.90322
2021-05-18,69.67741
2021-05-19,50.32258
2021-05-20,70.32258
2021-05-21,66.45161
2021-05-22,52.90322
2021-05-23,54.19354
2021-05-24,78.70967
2021-05-25,73.54838
2021-05-26,69.67741
2021-05-27,72.90322
2021-05-28,63.87096
2021-05-29,52.25806
2021-05-30,40.0
2021-05-31,54.19354
2021-06-01,77.41935
2021-06-02,63.87096
2021-06-03,85.16129
2021-06-04,61.29032
2021-06-05,41.93548
2021-06-06,39.35483
2021-06-07,56.77419
2021-06-08,58.70967
2021-06-09,80.0
2021-06-10,69.03225
2021-06-11,54.19354
2021-06-12,53.54838
2021-06-13,46.45161
2021-06-14,63.87096
2021-06-15,86.45161
2021-06-16,63.87096
2021-06-17,79.35483
2021-06-18,53.54838
2021-06-19,40.64516
2021-06-20,40.0
2021-06-21,60.0
2021-06-22,78.70967
2021-06-23,76.12903
2021-06-24,65.16129
2021-06-25,48.38709
2021-06-26,42.58064
2021-06-27,40.0
2021-06-28,56.77419
2021-06-29,57.41935
2021-06-30,54.8387
2021-07-01,53.54838
2021-07-02,56.77419
2021-07-03,47.74193
2021-07-04,45.16129
2021-07-05,58.70967
2021-07-06,64.51612
2021-07-07,58.70967
2021-07-08,79.35483
2021-07-09,65.16129
2021-07-10,51.6129
2021-07-11,42.58064
2021-07-12,56.12903
2021-07-13,60.0
2021-07-14,65.80645
2021-07-15,72.25806
2021-07-16,81.93548
2021-07-17,58.06451
2021-07-18,58.70967
2021-07-19,55.48387
2021-07-20,64.51612
2021-07-21,67.09677
2021-07-22,54.8387
2021-07-23,53.54838
2021-07-24,50.96774
2021-07-25,49.67741
2021-07-26,60.64516
2021-07-27,59.35483
2021-07-28,50.32258
2021-07-29,57.41935
2021-07-30,43.2258
2021-07-31,56.77419
2021-08-01,54.19354
2021-08-02,58.06451
2021-08-03,63.87096
2021-08-04,70.96774
2021-08-05,58.06451
2021-08-06,66.45161
2021-08-07,58.06451
2021-08-08,53.54838
2021-08-09,58.70967
2021-08-10,58.70967
2021-08-11,67.74193
2021-08-12,49.03225
2021-08-13,66.45161
2021-08-14,52.90322
2021-08-15,45.16129
2021-08-16,50.32258
2021-08-17,51.6129
2021-08-18,63.2258
2021-08-19,58.06451
2021-08-20,65.16129
2021-08-21,42.58064
2021-08-22,57.41935
2021-08-23,55.48387
2021-08-24,72.90322
2021-08-25,73.54838
2021-08-26,78.70967
2021-08-27,87.09677
2021-08-28,43.87096
2021-08-29,29.03225
2021-08-30,67.74193
2021-08-31,89.03225
2021-09-01,73.54838
2021-09-02,94.8387
2021-09-03,78.70967
2021-09-04,45.16129
2021-09-05,36.77419
2021-09-06,66.45161
2021-09-07,83.87096
2021-09-08,69.67741
2021-09-09,83.87096
2021-09-10,71.6129
2021-09-11,60.64516
2021-09-12,56.77419
2021-09-13,60.64516
2021-09-14,69.03225
2021-09-15,76.12903
2021-09-16,63.2258
2021-09-17,64.51612
2021-09-18,42.58064
2021-09-19,40.64516
2021-09-20,52.25806
2021-09-21,50.32258
2021-09-22,56.77419
2021-09-23,61.29032
2021-09-24,62.58064
2021-09-25,43.2258
2021-09-26,43.87096
2021-09-27,69.03225
2021-09-28,68.38709
2021-09-29,67.09677
2021-09-30,60.0
2021-10-01,69.03225
2021-10-02,48.38709
2021-10-03,37.41935
2021-10-04,60.64516
2021-10-05,67.09677
2021-10-06,61.93548
2021-10-07,76.12903
2021-10-08,65.80645
2021-10-09,36.12903
2021-10-10,49.03225
2021-10-11,44.51612
2021-10-12,70.32258
2021-10-13,75.48387
2021-10-14,66.45161
2021-10-15,75.48387
2021-10-16,55.48387
2021-10-17,43.2258
2021-10-18,67.09677
2021-10-19,83.87096
2021-10-20,69.67741
2021-10-21,59.35483
2021-10-22,63.87096
2021-10-23,34.8387
2021-10-24,49.03225
2021-10-25,58.70967
2021-10-26,81.29032
2021-10-27,58.70967
2021-10-28,73.54838
2021-10-29,61.29032
2021-10-30,45.16129
2021-10-31,51.6129
2021-11-01,67.09677
2021-11-02,92.90322
2021-11-03,84.51612
2021-11-04,85.16129
2021-11-05,78.70967
2021-11-06,52.90322
2021-11-07,49.03225
2021-11-08,81.29032
2021-11-09,90.96774
2021-11-10,83.87096
2021-11-11,74.8387
2021-11-12,72.25806
2021-11-13,54.8387
2021-11-14,49.03225
2021-11-15,70.32258
2021-11-16,85.80645
2021-11-17,74.8387
2021-11-18,70.96774
2021-11-19,62.58064
2021-11-20,63.2258
2021-11-21,60.0
2021-11-22,86.45161
2021-11-23,74.8387
2021-11-24,70.32258
2021-11-25,84.51612
2021-11-26,68.38709
2021-11-27,58.06451
2021-11-28,50.32258
2021-11-29,65.16129
2021-11-30,63.2258
2021-12-01,69.67741
2021-12-02,80.0
2021-12-03,63.2258
2021-12-04,43.87096
2021-12-05,59.35483
2021-12-06,63.2258
2021-12-07,71.6129
2021-12-08,47.74193
2021-12-09,55.48387
2021-12-10,54.8387
2021-12-11,56.77419
2021-12-12,43.87096
2021-12-13,58.06451
2021-12-14,56.77419
2021-12-15,63.87096
2021-12-16,67.74193
2021-12-17,53.54838
2021-12-18,45.80645
2021-12-19,62.58064
2021-12-20,45.16129
2021-12-21,54.19354
2021-12-22,45.16129
2021-12-23,67.09677
2021-12-24,40.0
2021-12-25,43.2258
2021-12-26,58.06451
2021-12-27,56.12903
2021-12-28,81.93548
2021-12-29,62.58064
2021-12-30,74.19354
2021-12-31,62.58064
2022-01-01,44.51612
2022-01-02,49.67741
2022-01-03,59.35483
2022-01-04,56.12903
2022-01-05,50.32258
2022-01-06,58.06451
2022-01-07,56.77419
2022-01-08,61.29032
2022-01-09,58.06451
2022-01-10,50.32258
2022-01-11,67.09677
2022-01-12,63.2258
2022-01-13,69.67741
2022-01-14,73.54838
2022-01-15,62.58064
2022-01-16,57.41935
2022-01-17,57.41935
2022-01-18,61.29032
2022-01-19,56.12903
2022-01-20,67.09677
2022-01-21,47.74193
2022-01-22,44.51612
2022-01-23,61.93548
2022-01-24,45.16129
2022-01-25,52.25806
2022-01-26,58.06451
2022-01-27,54.8387
2022-01-28,61.93548
2022-01-29,53.54838
2022-01-30,59.35483
2022-01-31,65.16129
2022-02-01,70.96774
2022-02-02,56.12903
2022-02-03,61.93548
2022-02-04,62.58064
2022-02-05,72.90322
2022-02-06,52.25806
2022-02-07,50.32258
2022-02-08,58.06451
2022-02-09,59.35483
2022-02-10,70.32258
2022-02-11,60.0
2022-02-12,61.29032
2022-02-13,62.58064
2022-02-14,63.2258
2022-02-15,70.32258
2022-02-16,60.64516
2022-02-17,56.77419
2022-02-18,69.03225
2022-02-19,60.64516
2022-02-20,54.19354
2022-02-21,58.06451
2022-02-22,56.12903
2022-02-23,74.19354
2022-02-24,81.29032
2022-02-25,59.35483
2022-02-26,61.93548
2022-02-27,50.32258
2022-02-28,72.25806
2022-03-01,72.90322
2022-03-02,51.6129
2022-03-03,65.16129
2022-03-04,61.29032
2022-03-05,62.58064
2022-03-06,54.8387
2022-03-07,70.32258
2022-03-08,73.54838
2022-03-09,47.74193
2022-03-10,76.77419
2022-03-11,78.70967
2022-03-12,50.96774
2022-03-13,65.16129
2022-03-14,77.41935
2022-03-15,67.74193
2022-03-16,69.03225
2022-03-17,74.8387
2022-03-18,79.35483
2022-03-19,72.90322
2022-03-20,58.06451
2022-03-21,64.51612
2022-03-22,84.51612
2022-03-23,78.06451
2022-03-24,76.12903
2022-03-25,78.70967
2022-03-26,65.16129
2022-03-27,51.6129
2022-03-28,76.12903
2022-03-29,74.19354
2022-03-30,85.16129
2022-03-31,86.45161
2022-04-01,85.16129
2022-04-02,61.29032
2022-04-03,41.93548
2022-04-04,70.32258
2022-04-05,69.67741
2022-04-06,65.80645
2022-04-07,74.19354
2022-04-08,69.03225
2022-04-09,57.41935
2022-04-10,57.41935
2022-04-11,66.45161
2022-04-12,80.64516
2022-04-13,83.87096
2022-04-14,73.54838
2022-04-15,65.80645
2022-04-16,46.45161
2022-04-17,47.09677
2022-04-18,70.32258
2022-04-19,69.67741
2022-04-20,63.2258
2022-04-21,62.58064
2022-04-22,61.93548
2022-04-23,41.93548
2022-04-24,48.38709
2022-04-25,60.0
2022-04-26,61.29032
2022-04-27,65.16129
2022-04-28,66.45161
2022-04-29,65.80645
2022-04-30,42.58064
2022-05-01,45.80645
2022-05-02,56.12903
2022-05-03,58.06451
2022-05-04,60.64516
2022-05-05,47.09677
2022-05-06,50.96774
2022-05-07,52.25806
2022-05-08,45.16129
2022-05-09,60.64516
2022-05-10,79.35483
2022-05-11,86.45161
2022-05-12,80.64516
2022-05-13,66.45161
2022-05-14,54.19354
2022-05-15,56.77419
2022-05-16,58.70967
2022-05-17,65.16129
2022-05-18,72.25806
2022-05-19,61.93548
2022-05-20,85.80645
2022-05-21,48.38709
2022-05-22,43.87096
2022-05-23,86.45161
2022-05-24,74.8387
2022-05-25,90.96774
2022-05-26,90.96774
2022-05-27,78.06451
2022-05-28,54.19354
2022-05-29,52.90322
2022-05-30,64.51612
2022-05-31,67.09677
2022-06-01,42.58064
2022-06-02,72.25806
2022-06-03,63.2258
2022-06-04,36.77419
2022-06-05,52.25806
2022-06-06,52.25806
2022-06-07,67.74193
2022-06-08,67.09677
2022-06-09,66.45161
2022-06-10,72.90322
2022-06-11,56.77419
2022-06-12,51.6129
2022-06-13,60.64516
2022-06-14,89.67741
2022-06-15,84.51612
2022-06-16,66.45161
2022-06-17,61.29032
2022-06-18,48.38709
2022-06-19,57.41935
2022-06-20,52.25806
2022-06-21,71.6129
2022-06-22,60.64516
2022-06-23,74.8387
2022-06-24,56.77419
2022-06-25,47.74193
2022-06-26,52.25806
2022-06-27,58.70967
2022-06-28,65.80645
2022-06-29,67.09677
2022-06-30,53.54838
2022-07-01,55.48387
2022-07-02,44.51612
2022-07-03,53.54838
2022-07-04,61.93548
2022-07-05,50.96774
2022-07-06,63.87096
2022-07-07,63.2258
2022-07-08,69.03225
2022-07-09,58.70967
2022-07-10,55.48387
2022-07-11,59.35483
2022-07-12,73.54838
2022-07-13,56.77419
2022-07-14,64.51612
2022-07-15,52.90322
2022-07-16,48.38709
2022-07-17,41.29032
2022-07-18,60.0
2022-07-19,67.09677
2022-07-20,53.54838
2022-07-21,64.51612
2022-07-22,52.25806
2022-07-23,58.70967
2022-07-24,48.38709
2022-07-25,50.96774
2022-07-26,40.0
2022-07-27,47.74193
2022-07-28,55.48387
2022-07-29,47.74193
2022-07-30,39.35483
2022-07-31,43.2258
2022-08-01,66.45161
2022-08-02,57.41935
2022-08-03,70.32258
2022-08-04,81.93548
2022-08-05,61.93548
2022-08-06,40.0
2022-08-07,40.0
2022-08-08,57.41935
2022-08-09,67.09677
2022-08-10,64.51612
2022-08-11,61.29032
2022-08-12,53.54838
2022-08-13,53.54838
2022-08-14,56.12903
2022-08-15,49.03225
2022-08-16,58.70967
2022-08-17,67.09677
2022-08-18,80.64516
2022-08-19,58.70967
2022-08-20,50.96774
2022-08-21,50.96774
2022-08-22,74.19354
2022-08-23,79.35483
2022-08-24,85.80645
2022-08-25,72.90322
2022-08-26,69.67741
2022-08-27,51.6129
2022-08-28,40.64516
2022-08-29,62.58064
2022-08-30,84.51612
2022-08-31,80.64516
2022-09-01,91.6129
2022-09-02,80.64516
2022-09-03,56.77419
2022-09-04,50.32258
2022-09-05,69.67741
2022-09-06,77.41935
2022-09-07,51.6129
2022-09-08,59.35483
2022-09-09,32.25806
2022-09-10,49.67741
2022-09-11,62.58064
2022-09-12,60.0
2022-09-13,75.48387
2022-09-14,77.41935
2022-09-15,90.32258
2022-09-16,70.32258
2022-09-17,49.03225
2022-09-18,50.32258
2022-09-19,87.74193
2022-09-20,81.93548
2022-09-21,85.80645
2022-09-22,86.45161
2022-09-23,72.25806
2022-09-24,43.2258
2022-09-25,45.80645
2022-09-26,80.0
2022-09-27,77.41935
2022-09-28,61.93548
2022-09-29,85.80645
2022-09-30,65.80645
2022-10-01,46.45161
2022-10-02,53.54838
2022-10-03,54.8387
2022-10-04,79.35483
2022-10-05,72.90322
2022-10-06,65.16129
2022-10-07,62.58064
2022-10-08,54.8387
2022-10-09,69.03225
2022-10-10,60.0
2022-10-11,56.77419
2022-10-12,61.93548
2022-10-13,83.87096
2022-10-14,70.96774
2022-10-15,57.41935
2022-10-16,50.96774
2022-10-17,72.90322
2022-10-18,72.25806
2022-10-19,76.12903
2022-10-20,84.51612
2022-10-21,60.0
2022-10-22,58.70967
2022-10-23,46.45161
2022-10-24,87.09677
2022-10-25,57.41935
2022-10-26,67.09677
2022-10-27,60.64516
2022-10-28,69.03225
2022-10-29,63.2258
2022-10-30,55.48387
2022-10-31,66.45161
2022-11-01,78.06451
2022-11-02,83.2258
2022-11-03,75.48387
2022-11-04,83.2258
2022-11-05,51.6129
2022-11-06,56.77419
2022-11-07,72.90322
2022-11-08,74.8387
2022-11-09,87.74193
2022-11-10,94.8387
2022-11-11,74.19354
2022-11-12,50.32258
2022-11-13,50.32258
2022-11-14,60.0
2022-11-15,98.70967
2022-11-16,61.29032
2022-11-17,80.0
2022-11-18,63.2258
2022-11-19,55.48387
2022-11-20,57.41935
2022-11-21,78.70967
2022-11-22,98.70967
2022-11-23,83.87096
2022-11-24,74.19354
2022-11-25,75.48387
2022-11-26,54.19354
2022-11-27,53.54838
2022-11-28,70.96774
2022-11-29,68.38709
2022-11-30,74.19354
2022-12-01,84.51612
2022-12-02,71.6129
2022-12-03,51.6129
2022-12-04,60.0
2022-12-05,60.0
2022-12-06,67.09677
2022-12-07,50.32258
2022-12-08,75.48387
2022-12-09,70.96774
2022-12-10,54.19354
2022-12-11,77.41935
2022-12-12,54.8387
2022-12-13,65.16129
2022-12-14,66.45161
2022-12-15,65.16129
2022-12-16,70.96774
2022-12-17,43.87096
2022-12-18,43.2258
2022-12-19,60.0
2022-12-20,68.38709
2022-12-21,50.32258
2022-12-22,45.16129
2022-12-23,42.58064
2022-12-24,36.12903
2022-12-25,28.38709
2022-12-26,47.74193
2022-12-27,43.2258
2022-12-28,51.6129
2022-12-29,59.35483
2022-12-30,54.8387
2022-12-31,42.58064
2023-01-01,58.06451
2023-01-02,50.32258
2023-01-03,61.93548
2023-01-04,49.67741
2023-01-05,52.25806
2023-01-06,49.03225
2023-01-07,58.06451
2023-01-08,54.8387
2023-01-09,43.87096
2023-01-10,56.77419
2023-01-11,56.12903
2023-01-12,59.35483
2023-01-13,54.8387
2023-01-14,43.87096
2023-01-15,43.2258
2023-01-16,59.35483
2023-01-17,54.19354
2023-01-18,54.19354
2023-01-19,63.2258
2023-01-20,52.90322
2023-01-21,48.38709
2023-01-22,57.41935
2023-01-23,68.38709
2023-01-24,63.2258
2023-01-25,63.87096
2023-01-26,85.16129
2023-01-27,50.96774
2023-01-28,56.77419
2023-01-29,58.06451
2023-01-30,49.03225
2023-01-31,63.87096
2023-02-01,63.87096
2023-02-02,56.12903
2023-02-03,56.12903
2023-02-04,58.06451
2023-02-05,56.12903
2023-02-06,62.58064
2023-02-07,66.45161
2023-02-08,52.25806
2023-02-09,44.51612
2023-02-10,41.93548
2023-02-11,47.09677
2023-02-12,59.35483
2023-02-13,59.35483
2023-02-14,52.25806
2023-02-15,53.54838
2023-02-16,50.32258
2023-02-17,65.80645
2023-02-18,57.41935
2023-02-19,50.32258
2023-02-20,56.12903
2023-02-21,64.51612
2023-02-22,45.16129
2023-02-23,52.25806
2023-02-24,60.0
2023-02-25,48.38709
2023-02-26,57.41935
2023-02-27,68.38709
2023-02-28,63.87096
2023-03-01,45.80645
2023-03-02,45.80645
2023-03-03,62.58064
2023-03-04,48.38709
2023-03-05,53.54838
2023-03-06,76.12903
2023-03-07,60.0
2023-03-08,63.2258
2023-03-09,67.09677
2023-03-10,73.54838
2023-03-11,50.96774
2023-03-12,60.0
2023-03-13,70.96774
2023-03-14,78.06451
2023-03-15,67.09677
2023-03-16,80.64516
2023-03-17,62.58064
2023-03-18,43.87096
2023-03-19,54.8387
2023-03-20,64.51612
2023-03-21,73.54838
2023-03-22,87.09677
2023-03-23,90.32258
2023-03-24,74.19354
2023-03-25,54.8387
2023-03-26,54.8387
2023-03-27,65.80645
2023-03-28,65.16129
2023-03-29,72.90322
2023-03-30,87.74193
2023-03-31,66.45161
2023-04-01,34.8387
2023-04-02,50.96774
2023-04-03,53.54838
2023-04-04,67.09677
2023-04-05,60.64516
2023-04-06,70.32258
2023-04-07,67.09677
2023-04-08,63.2258
2023-04-09,56.77419
2023-04-10,85.80645
2023-04-11,77.41935
2023-04-12,69.67741
2023-04-13,78.06451
2023-04-14,92.25806
2023-04-15,51.6129
2023-04-16,53.54838
2023-04-17,61.29032
2023-04-18,66.45161
2023-04-19,85.16129
2023-04-20,61.93548
2023-04-21,58.06451
2023-04-22,53.54838
2023-04-23,50.96774
2023-04-24,58.70967
2023-04-25,58.70967
2023-04-26,60.0
2023-04-27,63.2258
2023-04-28,64.51612
2023-04-29,60.64516
2023-04-30,39.35483
2023-05-01,49.03225
2023-05-02,58.06451
2023-05-03,67.74193
2023-05-04,64.51612
2023-05-05,59.35483
2023-05-06,50.96774
2023-05-07,54.8387
2023-05-08,67.74193
2023-05-09,69.67741
2023-05-10,76.77419
2023-05-11,70.96774
2023-05-12,61.93548
2023-05-13,41.93548
2023-05-14,50.32258
2023-05-15,65.80645
2023-05-16,67.09677
2023-05-17,67.09677
2023-05-18,69.03225
2023-05-19,63.87096
2023-05-20,54.19354
2023-05-21,36.77419
2023-05-22,74.19354
2023-05-23,65.16129
2023-05-24,80.0
2023-05-25,67.74193
2023-05-26,67.09677
2023-05-27,55.48387
2023-05-28,67.09677
2023-05-29,57.41935
2023-05-30,75.48387
2023-05-31,69.03225
2023-06-01,80.64516
