date,비트코인주가
2020-08-06,1.33928
2020-08-07,2.15097
2020-08-08,1.01461
2020-08-09,0.97402
2020-08-10,2.02922
2020-08-11,1.50162
2020-08-12,2.11038
2020-08-13,1.86688
2020-08-14,1.62337
2020-08-15,1.13636
2020-08-16,1.2987
2020-08-17,1.17694
2020-08-18,2.11038
2020-08-19,1.62337
2020-08-20,2.39448
2020-08-21,1.82629
2020-08-22,1.17694
2020-08-23,1.01461
2020-08-24,1.66396
2020-08-25,1.50162
2020-08-26,1.78571
2020-08-27,2.23214
2020-08-28,1.66396
2020-08-29,0.73051
2020-08-30,1.33928
2020-08-31,1.37987
2020-09-01,1.21753
2020-09-02,2.19155
2020-09-03,1.58279
2020-09-04,2.63798
2020-09-05,1.78571
2020-09-06,1.82629
2020-09-07,1.70454
2020-09-08,2.19155
2020-09-09,2.92207
2020-09-10,2.88149
2020-09-11,1.86688
2020-09-12,1.21753
2020-09-13,1.46103
2020-09-14,1.66396
2020-09-15,2.0698
2020-09-16,1.78571
2020-09-17,1.82629
2020-09-18,1.70454
2020-09-19,1.01461
2020-09-20,1.01461
2020-09-21,1.5422
2020-09-22,1.5422
2020-09-23,1.78571
2020-09-24,1.2987
2020-09-25,0.48701
2020-09-26,0.68993
2020-09-27,0.64935
2020-09-28,0.7711
2020-09-29,0.68993
2020-09-30,0.40584
2020-10-01,0.7711
2020-10-02,0.56818
2020-10-03,0.40584
2020-10-04,0.40584
2020-10-05,0.81168
2020-10-06,0.52759
2020-10-07,0.97402
2020-10-08,1.05519
2020-10-09,0.85227
2020-10-10,0.44642
2020-10-11,0.64935
2020-10-12,1.01461
2020-10-13,1.33928
2020-10-14,1.50162
2020-10-15,1.86688
2020-10-16,1.74512
2020-10-17,0.73051
2020-10-18,0.40584
2020-10-19,3.20616
2020-10-20,1.62337
2020-10-21,1.94805
2020-10-22,8.96915
2020-10-23,4.01785
2020-10-24,1.70454
2020-10-25,2.02922
2020-10-26,3.24675
2020-10-27,2.39448
2020-10-28,3.28733
2020-10-29,2.02922
2020-10-30,1.70454
2020-10-31,1.82629
2020-11-01,1.46103
2020-11-02,2.35389
2020-11-03,2.47564
2020-11-04,1.78571
2020-11-05,3.04383
2020-11-06,5.60064
2020-11-07,2.51623
2020-11-08,2.71915
2020-11-09,2.63798
2020-11-10,2.31331
2020-11-11,3.125
2020-11-12,2.5974
2020-11-13,3.08441
2020-11-14,1.66396
2020-11-15,2.0698
2020-11-16,2.88149
2020-11-17,3.57142
2020-11-18,14.24512
2020-11-19,8.76623
2020-11-20,6.45292
2020-11-21,6.00649
2020-11-22,4.74837
2020-11-23,5.43831
2020-11-24,9.33441
2020-11-25,7.75162
2020-11-26,6.41233
2020-11-27,7.38636
2020-11-28,4.78896
2020-11-29,3.04383
2020-11-30,5.80357
2020-12-01,9.21266
2020-12-02,7.50811
2020-12-03,6.53409
2020-12-04,4.95129
2020-12-05,3.65259
2020-12-06,4.22077
2020-12-07,5.56006
2020-12-08,4.58603
2020-12-09,4.87012
2020-12-10,5.35714
2020-12-11,4.26136
2020-12-12,3.08441
2020-12-13,3.8961
2020-12-14,5.07305
2020-12-15,5.07305
2020-12-16,4.82954
2020-12-17,14.89448
2020-12-18,10.26785
2020-12-19,4.6672
2020-12-20,5.03246
2020-12-21,8.40097
2020-12-22,5.39772
2020-12-23,6.73701
2020-12-24,7.38636
2020-12-25,3.57142
2020-12-26,4.95129
2020-12-27,11.03896
2020-12-28,14.0422
2020-12-29,7.67045
2020-12-30,8.23863
2020-12-31,6.98051
2021-01-01,4.46428
2021-01-02,6.98051
2021-01-03,27.8409
2021-01-04,31.89935
2021-01-05,23.53896
2021-01-06,17.97889
2021-01-07,26.78571
2021-01-08,35.1461
2021-01-09,21.50974
2021-01-10,19.92694
2021-01-11,49.02597
2021-01-12,37.94642
2021-01-13,24.22889
2021-01-14,23.29545
2021-01-15,23.53896
2021-01-16,13.39285
2021-01-17,11.4448
2021-01-18,19.11525
2021-01-19,18.06006
2021-01-20,15.50324
2021-01-21,16.59902
2021-01-22,23.09253
2021-01-23,12.25649
2021-01-24,8.68506
2021-01-25,12.41883
2021-01-26,12.2159
2021-01-27,10.83603
2021-01-28,12.01298
2021-01-29,11.56655
2021-01-30,9.94318
2021-01-31,7.46753
2021-02-01,11.20129
2021-02-02,10.34902
2021-02-03,9.49675
2021-02-04,8.40097
2021-02-05,7.62987
2021-02-06,6.85876
2021-02-07,5.7224
2021-02-08,47.28084
2021-02-09,100.0
2021-02-10,31.41233
2021-02-11,17.89772
2021-02-12,18.18181
2021-02-13,16.27435
2021-02-14,15.46266
2021-02-15,23.13311
2021-02-16,20.73863
2021-02-17,31.41233
2021-02-18,29.4237
2021-02-19,25.08116
2021-02-20,36.40422
2021-02-21,28.20616
2021-02-22,39.97564
2021-02-23,54.46428
2021-02-24,43.30357
2021-02-25,27.8409
2021-02-26,22.28084
2021-02-27,15.74675
2021-02-28,13.7987
2021-03-01,14.32629
2021-03-02,15.3409
2021-03-03,13.06818
2021-03-04,13.06818
2021-03-05,11.52597
2021-03-06,8.92857
2021-03-07,8.03571
2021-03-08,10.18668
2021-03-09,15.21915
2021-03-10,15.74675
2021-03-11,12.90584
2021-03-12,14.52922
2021-03-13,12.90584
2021-03-14,16.96428
2021-03-15,21.50974
2021-03-16,18.30357
2021-03-17,15.01623
2021-03-18,15.01623
2021-03-19,14.36688
2021-03-20,9.78084
2021-03-21,9.65909
2021-03-22,13.63636
2021-03-23,12.58116
2021-03-24,13.87987
2021-03-25,14.93506
2021-03-26,9.45616
2021-03-27,7.22402
2021-03-28,5.76298
2021-03-29,9.86201
2021-03-30,10.79545
2021-03-31,12.5
2021-04-01,15.42207
2021-04-02,16.80194
2021-04-03,13.67694
2021-04-04,12.01298
2021-04-05,16.84253
2021-04-06,21.22564
2021-04-07,23.62012
2021-04-08,24.18831
2021-04-09,19.23701
2021-04-10,11.4448
2021-04-11,10.95779
2021-04-12,13.2711
2021-04-13,14.36688
2021-04-14,20.21103
2021-04-15,18.4659
2021-04-16,16.80194
2021-04-17,12.37824
2021-04-18,12.90584
2021-04-19,20.77922
2021-04-20,21.5909
2021-04-21,16.84253
2021-04-22,16.15259
2021-04-23,27.75974
2021-04-24,20.33279
2021-04-25,11.93181
2021-04-26,15.50324
2021-04-27,14.24512
2021-04-28,13.7987
2021-04-29,9.82142
2021-04-30,6.98051
2021-05-01,4.95129
2021-05-02,4.62662
2021-05-03,6.25
2021-05-04,7.67045
2021-05-05,5.27597
2021-05-06,7.83279
2021-05-07,7.18344
2021-05-08,4.13961
2021-05-09,3.40909
2021-05-10,6.69642
2021-05-11,5.43831
2021-05-12,6.57467
2021-05-13,17.81655
2021-05-14,10.83603
2021-05-15,5.60064
2021-05-16,4.99188
2021-05-17,14.20454
2021-05-18,10.71428
2021-05-19,10.9172
2021-05-20,17.81655
2021-05-21,11.07954
2021-05-22,8.48214
2021-05-23,7.5487
2021-05-24,15.625
2021-05-25,11.4448
2021-05-26,8.68506
2021-05-27,6.73701
2021-05-28,6.85876
2021-05-29,6.20941
2021-05-30,4.95129
2021-05-31,5.60064
2021-06-01,5.51948
2021-06-02,5.11363
2021-06-03,4.62662
2021-06-04,5.51948
2021-06-05,2.88149
2021-06-06,3.81493
2021-06-07,5.56006
2021-06-08,5.92532
2021-06-09,6.37175
2021-06-10,6.65584
2021-06-11,4.54545
2021-06-12,3.49025
2021-06-13,3.32792
2021-06-14,4.87012
2021-06-15,4.46428
2021-06-16,4.01785
2021-06-17,4.09902
2021-06-18,3.73376
2021-06-19,3.16558
2021-06-20,1.90746
2021-06-21,4.4237
2021-06-22,7.38636
2021-06-23,8.15746
2021-06-24,5.68181
2021-06-25,3.3685
2021-06-26,3.16558
2021-06-27,2.35389
2021-06-28,3.97727
2021-06-29,3.53084
2021-06-30,3.93668
2021-07-01,3.00324
2021-07-02,2.23214
2021-07-03,2.11038
2021-07-04,2.23214
2021-07-05,3.04383
2021-07-06,2.19155
2021-07-07,2.27272
2021-07-08,2.15097
2021-07-09,1.90746
2021-07-10,2.02922
2021-07-11,1.46103
2021-07-12,2.47564
2021-07-13,2.39448
2021-07-14,3.04383
2021-07-15,2.35389
2021-07-16,2.55681
2021-07-17,1.50162
2021-07-18,1.09577
2021-07-19,2.47564
2021-07-20,3.77435
2021-07-21,2.31331
2021-07-22,3.61201
2021-07-23,2.02922
2021-07-24,1.86688
2021-07-25,1.78571
2021-07-26,3.93668
2021-07-27,3.57142
2021-07-28,2.63798
2021-07-29,1.74512
2021-07-30,1.86688
2021-07-31,1.25811
2021-08-01,1.74512
2021-08-02,1.86688
2021-08-03,1.82629
2021-08-04,2.39448
2021-08-05,1.62337
2021-08-06,2.27272
2021-08-07,2.11038
2021-08-08,1.37987
2021-08-09,3.20616
2021-08-10,2.96266
2021-08-11,3.32792
2021-08-12,4.26136
2021-08-13,3.49025
2021-08-14,2.67857
2021-08-15,2.35389
2021-08-16,3.00324
2021-08-17,3.85551
2021-08-18,2.80032
2021-08-19,3.04383
2021-08-20,2.96266
2021-08-21,2.75974
2021-08-22,3.8961
2021-08-23,6.4935
2021-08-24,6.65584
2021-08-25,5.35714
2021-08-26,4.99188
2021-08-27,5.27597
2021-08-28,4.05844
2021-08-29,2.11038
2021-08-30,2.31331
2021-08-31,2.80032
2021-09-01,2.47564
2021-09-02,2.63798
2021-09-03,3.16558
2021-09-04,2.47564
2021-09-05,1.94805
2021-09-06,3.44967
2021-09-07,3.85551
2021-09-08,7.06168
2021-09-09,4.87012
2021-09-10,3.32792
2021-09-11,2.92207
2021-09-12,2.19155
2021-09-13,3.20616
2021-09-14,2.92207
2021-09-15,2.5974
2021-09-16,2.75974
2021-09-17,2.43506
2021-09-18,1.86688
2021-09-19,0.73051
2021-09-20,2.75974
2021-09-21,3.28733
2021-09-22,3.24675
2021-09-23,3.49025
2021-09-24,2.92207
2021-09-25,4.01785
2021-09-26,2.27272
2021-09-27,3.53084
2021-09-28,2.67857
2021-09-29,2.80032
2021-09-30,1.98863
2021-10-01,3.57142
2021-10-02,2.5974
2021-10-03,1.94805
2021-10-04,3.65259
2021-10-05,4.05844
2021-10-06,3.81493
2021-10-07,5.47889
2021-10-08,6.16883
2021-10-09,4.22077
2021-10-10,3.08441
2021-10-11,4.99188
2021-10-12,11.93181
2021-10-13,7.26461
2021-10-14,6.61525
2021-10-15,9.05032
2021-10-16,3.8961
2021-10-17,3.77435
2021-10-18,7.10227
2021-10-19,5.60064
2021-10-20,7.42694
2021-10-21,12.94642
2021-10-22,8.27922
2021-10-23,4.50487
2021-10-24,3.32792
2021-10-25,5.92532
2021-10-26,5.80357
2021-10-27,6.29058
2021-10-28,4.54545
2021-10-29,3.97727
2021-10-30,3.24675
2021-10-31,3.00324
2021-11-01,4.95129
2021-11-02,7.62987
2021-11-03,6.00649
2021-11-04,5.31655
2021-11-05,3.97727
2021-11-06,2.0698
2021-11-07,2.5974
2021-11-08,5.43831
2021-11-09,7.22402
2021-11-10,5.51948
2021-11-11,6.45292
2021-11-12,4.4237
2021-11-13,2.96266
2021-11-14,2.75974
2021-11-15,4.4237
2021-11-16,4.34253
2021-11-17,4.50487
2021-11-18,4.91071
2021-11-19,5.56006
2021-11-20,2.92207
2021-11-21,2.67857
2021-11-22,4.74837
2021-11-23,5.03246
2021-11-24,4.34253
2021-11-25,4.95129
2021-11-26,4.46428
2021-11-27,3.57142
2021-11-28,3.97727
2021-11-29,5.76298
2021-11-30,5.64123
2021-12-01,5.07305
2021-12-02,4.78896
2021-12-03,3.20616
2021-12-04,8.15746
2021-12-05,8.44155
2021-12-06,12.01298
2021-12-07,9.94318
2021-12-08,6.69642
2021-12-09,5.1948
2021-12-10,5.39772
2021-12-11,4.4237
2021-12-12,3.93668
2021-12-13,4.05844
2021-12-14,7.30519
2021-12-15,4.95129
2021-12-16,4.26136
2021-12-17,3.32792
2021-12-18,2.92207
2021-12-19,2.15097
2021-12-20,3.32792
2021-12-21,4.01785
2021-12-22,3.8961
2021-12-23,4.4237
2021-12-24,4.18019
2021-12-25,2.15097
2021-12-26,1.86688
2021-12-27,2.47564
2021-12-28,3.40909
2021-12-29,4.38311
2021-12-30,3.57142
2021-12-31,2.92207
2022-01-01,1.50162
2022-01-02,1.66396
2022-01-03,3.28733
2022-01-04,3.93668
2022-01-05,3.73376
2022-01-06,5.11363
2022-01-07,5.64123
2022-01-08,3.08441
2022-01-09,3.69318
2022-01-10,6.29058
2022-01-11,5.7224
2022-01-12,5.92532
2022-01-13,4.62662
2022-01-14,4.99188
2022-01-15,2.15097
2022-01-16,3.04383
2022-01-17,2.5974
2022-01-18,3.49025
2022-01-19,3.93668
2022-01-20,3.8961
2022-01-21,4.50487
2022-01-22,7.30519
2022-01-23,6.73701
2022-01-24,9.6185
2022-01-25,9.0909
2022-01-26,5.43831
2022-01-27,5.88474
2022-01-28,4.62662
2022-01-29,2.71915
2022-01-30,3.08441
2022-01-31,3.24675
2022-02-01,3.53084
2022-02-02,3.08441
2022-02-03,4.4237
2022-02-04,4.18019
2022-02-05,3.16558
2022-02-06,3.08441
2022-02-07,4.91071
2022-02-08,5.88474
2022-02-09,6.89935
2022-02-10,4.6672
2022-02-11,3.44967
2022-02-12,2.8409
2022-02-13,1.74512
2022-02-14,2.96266
2022-02-15,3.93668
2022-02-16,2.8409
2022-02-17,3.32792
2022-02-18,2.51623
2022-02-19,2.67857
2022-02-20,2.47564
2022-02-21,3.69318
2022-02-22,3.61201
2022-02-23,2.80032
2022-02-24,7.0211
2022-02-25,4.58603
2022-02-26,2.02922
2022-02-27,2.55681
2022-02-28,2.96266
2022-03-01,3.73376
2022-03-02,5.56006
2022-03-03,2.55681
2022-03-04,2.39448
2022-03-05,1.70454
2022-03-06,1.94805
2022-03-07,2.19155
2022-03-08,2.47564
2022-03-09,2.8409
2022-03-10,3.49025
2022-03-11,2.11038
2022-03-12,2.15097
2022-03-13,1.2987
2022-03-14,2.47564
2022-03-15,1.86688
2022-03-16,3.00324
2022-03-17,2.55681
2022-03-18,2.92207
2022-03-19,2.47564
2022-03-20,1.66396
2022-03-21,1.94805
2022-03-22,2.88149
2022-03-23,2.35389
2022-03-24,2.5974
2022-03-25,2.19155
2022-03-26,1.33928
2022-03-27,1.74512
2022-03-28,2.67857
2022-03-29,2.43506
2022-03-30,2.02922
2022-03-31,2.35389
2022-04-01,1.94805
2022-04-02,1.42045
2022-04-03,1.25811
2022-04-04,1.98863
2022-04-05,1.94805
2022-04-06,2.02922
2022-04-07,1.37987
2022-04-08,1.2987
2022-04-09,0.73051
2022-04-10,0.73051
2022-04-11,1.25811
2022-04-12,1.86688
2022-04-13,2.0698
2022-04-14,1.50162
2022-04-15,1.5422
2022-04-16,0.68993
2022-04-17,1.13636
2022-04-18,1.62337
2022-04-19,2.19155
2022-04-20,1.86688
2022-04-21,2.47564
2022-04-22,1.78571
2022-04-23,0.93344
2022-04-24,0.7711
2022-04-25,1.86688
2022-04-26,1.46103
2022-04-27,1.82629
2022-04-28,1.70454
2022-04-29,1.46103
2022-04-30,1.05519
2022-05-01,0.60876
2022-05-02,1.21753
2022-05-03,0.81168
2022-05-04,1.01461
2022-05-05,1.09577
2022-05-06,2.75974
2022-05-07,1.62337
2022-05-08,1.33928
2022-05-09,2.51623
2022-05-10,4.09902
2022-05-11,4.18019
2022-05-12,7.91396
2022-05-13,9.05032
2022-05-14,4.09902
2022-05-15,3.44967
2022-05-16,3.97727
2022-05-17,3.57142
2022-05-18,3.44967
2022-05-19,3.32792
2022-05-20,2.02922
2022-05-21,1.70454
2022-05-22,1.62337
2022-05-23,2.0698
2022-05-24,3.16558
2022-05-25,2.75974
2022-05-26,2.39448
2022-05-27,1.98863
2022-05-28,1.58279
2022-05-29,1.50162
2022-05-30,2.19155
2022-05-31,2.19155
2022-06-01,1.42045
2022-06-02,1.78571
2022-06-03,1.2987
2022-06-04,1.2987
2022-06-05,0.81168
2022-06-06,1.13636
2022-06-07,1.86688
2022-06-08,0.97402
2022-06-09,1.05519
2022-06-10,1.37987
2022-06-11,1.05519
2022-06-12,1.5422
2022-06-13,4.01785
2022-06-14,6.08766
2022-06-15,5.92532
2022-06-16,3.65259
2022-06-17,4.13961
2022-06-18,3.40909
2022-06-19,5.80357
2022-06-20,5.07305
2022-06-21,3.44967
2022-06-22,3.20616
2022-06-23,2.71915
2022-06-24,1.94805
2022-06-25,1.82629
2022-06-26,1.33928
2022-06-27,2.27272
2022-06-28,2.19155
2022-06-29,2.47564
2022-06-30,2.31331
2022-07-01,1.74512
2022-07-02,1.09577
2022-07-03,1.50162
2022-07-04,2.0698
2022-07-05,1.78571
2022-07-06,1.98863
2022-07-07,1.82629
2022-07-08,1.94805
2022-07-09,1.46103
2022-07-10,0.64935
2022-07-11,1.90746
2022-07-12,1.5422
2022-07-13,1.58279
2022-07-14,1.17694
2022-07-15,1.5422
2022-07-16,0.7711
2022-07-17,0.93344
2022-07-18,0.85227
2022-07-19,1.46103
2022-07-20,1.62337
2022-07-21,2.11038
2022-07-22,2.0698
2022-07-23,0.93344
2022-07-24,0.89285
2022-07-25,1.37987
2022-07-26,0.89285
2022-07-27,1.01461
2022-07-28,1.09577
2022-07-29,1.2987
2022-07-30,0.64935
2022-07-31,0.28409
2022-08-01,0.89285
2022-08-02,0.68993
2022-08-03,0.44642
2022-08-04,0.7711
2022-08-05,0.97402
2022-08-06,0.28409
2022-08-07,0.44642
2022-08-08,0.60876
2022-08-09,1.01461
2022-08-10,0.85227
2022-08-11,1.05519
2022-08-12,0.68993
2022-08-13,0.93344
2022-08-14,0.40584
2022-08-15,0.89285
2022-08-16,1.5422
2022-08-17,0.93344
2022-08-18,0.73051
2022-08-19,1.21753
2022-08-20,1.2987
2022-08-21,0.60876
2022-08-22,1.42045
2022-08-23,1.25811
2022-08-24,0.97402
2022-08-25,1.01461
2022-08-26,1.21753
2022-08-27,0.97402
2022-08-28,0.56818
2022-08-29,1.5422
2022-08-30,1.09577
2022-08-31,1.17694
2022-09-01,1.21753
2022-09-02,1.2987
2022-09-03,0.73051
2022-09-04,0.68993
2022-09-05,1.09577
2022-09-06,1.09577
2022-09-07,1.01461
2022-09-08,1.2987
2022-09-09,0.93344
2022-09-10,1.09577
2022-09-11,0.73051
2022-09-12,1.05519
2022-09-13,1.82629
2022-09-14,1.5422
2022-09-15,1.74512
2022-09-16,1.50162
2022-09-17,0.81168
2022-09-18,0.93344
2022-09-19,1.2987
2022-09-20,1.50162
2022-09-21,1.90746
2022-09-22,1.37987
2022-09-23,0.89285
2022-09-24,0.48701
2022-09-25,0.7711
2022-09-26,0.73051
2022-09-27,1.37987
2022-09-28,1.66396
2022-09-29,0.93344
2022-09-30,0.93344
2022-10-01,0.56818
2022-10-02,0.40584
2022-10-03,1.17694
2022-10-04,1.94805
2022-10-05,1.70454
2022-10-06,1.17694
2022-10-07,1.37987
2022-10-08,0.97402
2022-10-09,0.40584
2022-10-10,0.7711
2022-10-11,1.82629
2022-10-12,1.66396
2022-10-13,1.42045
2022-10-14,1.17694
2022-10-15,1.42045
2022-10-16,1.98863
2022-10-17,1.94805
2022-10-18,1.70454
2022-10-19,1.66396
2022-10-20,1.78571
2022-10-21,1.17694
2022-10-22,0.73051
2022-10-23,0.68993
2022-10-24,1.05519
2022-10-25,1.46103
2022-10-26,1.86688
2022-10-27,1.86688
2022-10-28,1.37987
2022-10-29,0.60876
2022-10-30,0.64935
2022-10-31,0.85227
2022-11-01,1.05519
2022-11-02,1.2987
2022-11-03,1.01461
2022-11-04,0.89285
2022-11-05,0.48701
2022-11-06,0.56818
2022-11-07,0.52759
2022-11-08,1.62337
2022-11-09,2.02922
2022-11-10,3.53084
2022-11-11,3.08441
2022-11-12,2.27272
2022-11-13,2.19155
2022-11-14,4.18019
2022-11-15,3.16558
2022-11-16,2.67857
2022-11-17,1.82629
2022-11-18,1.70454
2022-11-19,0.60876
2022-11-20,1.13636
2022-11-21,1.09577
2022-11-22,1.37987
2022-11-23,1.37987
2022-11-24,1.21753
2022-11-25,1.74512
2022-11-26,0.56818
2022-11-27,0.64935
2022-11-28,1.42045
2022-11-29,1.66396
2022-11-30,1.42045
2022-12-01,1.25811
2022-12-02,1.09577
2022-12-03,0.89285
2022-12-04,0.68993
2022-12-05,0.44642
2022-12-06,0.81168
2022-12-07,1.05519
2022-12-08,1.21753
2022-12-09,1.5422
2022-12-10,0.81168
2022-12-11,0.48701
2022-12-12,1.09577
2022-12-13,1.09577
2022-12-14,1.46103
2022-12-15,1.90746
2022-12-16,1.33928
2022-12-17,1.25811
2022-12-18,0.73051
2022-12-19,1.17694
2022-12-20,1.25811
2022-12-21,0.93344
2022-12-22,1.05519
2022-12-23,1.46103
2022-12-24,1.17694
2022-12-25,0.97402
2022-12-26,0.93344
2022-12-27,1.21753
2022-12-28,1.66396
2022-12-29,1.5422
2022-12-30,0.93344
2022-12-31,0.81168
2023-01-01,0.56818
2023-01-02,1.86688
2023-01-03,1.50162
2023-01-04,1.78571
2023-01-05,1.58279
2023-01-06,1.13636
2023-01-07,0.81168
2023-01-08,0.73051
2023-01-09,1.09577
2023-01-10,1.17694
2023-01-11,1.05519
2023-01-12,1.01461
2023-01-13,1.58279
2023-01-14,1.78571
2023-01-15,1.94805
2023-01-16,2.27272
2023-01-17,1.66396
2023-01-18,2.63798
2023-01-19,1.46103
2023-01-20,1.5422
2023-01-21,1.17694
2023-01-22,1.98863
2023-01-23,1.62337
2023-01-24,1.66396
2023-01-25,1.70454
2023-01-26,2.47564
2023-01-27,2.19155
2023-01-28,0.93344
2023-01-29,0.7711
2023-01-30,2.19155
2023-01-31,2.11038
2023-02-01,2.19155
2023-02-02,1.90746
2023-02-03,2.35389
2023-02-04,1.25811
2023-02-05,1.2987
2023-02-06,1.50162
2023-02-07,2.0698
2023-02-08,1.70454
2023-02-09,1.90746
2023-02-10,2.35389
2023-02-11,1.09577
2023-02-12,1.25811
2023-02-13,1.25811
2023-02-14,1.66396
2023-02-15,1.42045
2023-02-16,3.81493
2023-02-17,1.86688
2023-02-18,1.25811
2023-02-19,0.60876
2023-02-20,1.5422
2023-02-21,2.23214
2023-02-22,2.19155
2023-02-23,2.27272
2023-02-24,1.25811
2023-02-25,1.13636
2023-02-26,0.44642
2023-02-27,1.78571
2023-02-28,1.09577
2023-03-01,0.97402
2023-03-02,0.68993
2023-03-03,1.05519
2023-03-04,0.68993
2023-03-05,1.01461
2023-03-06,0.97402
2023-03-07,1.66396
2023-03-08,1.13636
2023-03-09,1.05519
2023-03-10,1.62337
2023-03-11,0.89285
2023-03-12,1.13636
2023-03-13,2.27272
2023-03-14,2.71915
2023-03-15,2.39448
2023-03-16,1.90746
2023-03-17,2.80032
2023-03-18,1.82629
2023-03-19,1.82629
2023-03-20,2.51623
2023-03-21,2.15097
2023-03-22,2.27272
2023-03-23,1.78571
2023-03-24,1.94805
2023-03-25,1.05519
2023-03-26,0.68993
2023-03-27,1.70454
2023-03-28,2.11038
2023-03-29,1.46103
2023-03-30,2.23214
2023-03-31,1.82629
2023-04-01,0.85227
2023-04-02,1.17694
2023-04-03,1.98863
2023-04-04,1.5422
2023-04-05,1.42045
2023-04-06,1.13636
2023-04-07,0.97402
2023-04-08,0.81168
2023-04-09,0.56818
2023-04-10,0.97402
2023-04-11,2.51623
2023-04-12,3.20616
2023-04-13,2.35389
2023-04-14,1.70454
2023-04-15,1.17694
2023-04-16,0.44642
2023-04-17,1.70454
2023-04-18,1.13636
2023-04-19,0.93344
2023-04-20,1.13636
2023-04-21,0.97402
2023-04-22,0.56818
2023-04-23,0.81168
2023-04-24,1.05519
2023-04-25,1.25811
2023-04-26,1.46103
2023-04-27,1.58279
2023-04-28,1.13636
2023-04-29,0.7711
2023-04-30,0.60876
2023-05-01,1.01461
2023-05-02,1.50162
2023-05-03,1.25811
2023-05-04,1.01461
2023-05-05,0.64935
2023-05-06,0.64935
2023-05-07,0.64935
2023-05-08,1.05519
2023-05-09,1.09577
2023-05-10,1.82629
2023-05-11,1.70454
2023-05-12,1.42045
2023-05-13,1.2987
2023-05-14,0.68993
2023-05-15,1.33928
2023-05-16,1.37987
2023-05-17,1.33928
2023-05-18,1.05519
2023-05-19,0.81168
2023-05-20,0.93344
2023-05-21,0.56818
2023-05-22,1.58279
2023-05-23,1.13636
2023-05-24,1.25811
2023-05-25,0.68993
2023-05-26,1.25811
2023-05-27,0.7711
2023-05-28,0.28409
