date,코인선물거래소
2021-10-24,0.97402
2021-10-25,3.57142
2021-10-26,3.8961
2021-10-27,3.08441
2021-10-28,5.35714
2021-10-29,3.24675
2021-10-30,3.40909
2021-10-31,2.27272
2021-11-01,3.08441
2021-11-02,2.43506
2021-11-03,2.43506
2021-11-04,1.46103
2021-11-05,1.62337
2021-11-06,0.81168
2021-11-08,3.73376
2021-11-09,3.40909
2021-11-10,2.27272
2021-11-11,2.75974
2021-11-12,1.13636
2021-11-13,2.11038
2021-11-14,2.27272
2021-11-15,3.57142
2021-11-16,4.54545
2021-11-17,3.8961
2021-11-18,3.08441
2021-11-19,4.87012
2021-11-20,3.8961
2021-11-21,1.78571
2021-11-23,2.27272
2021-11-24,3.57142
2021-11-25,4.38311
2021-11-26,4.22077
2021-11-27,2.27272
2021-11-28,1.13636
2021-11-29,3.08441
2021-11-30,0.81168
2021-12-01,3.40909
2021-12-02,3.08441
2021-12-03,2.5974
2021-12-04,3.08441
2021-12-05,3.40909
2021-12-06,7.30519
2021-12-07,4.05844
2021-12-08,2.43506
2021-12-09,2.43506
2021-12-10,2.27272
2021-12-11,1.2987
2021-12-12,2.27272
2021-12-13,2.5974
2021-12-14,4.38311
2021-12-15,3.08441
2021-12-16,2.5974
2021-12-17,2.11038
2021-12-18,2.11038
2021-12-19,0.97402
2021-12-20,2.43506
2021-12-21,1.46103
2021-12-22,1.78571
2021-12-23,1.62337
2021-12-24,1.94805
2021-12-25,1.62337
2021-12-26,2.43506
2021-12-27,3.8961
2021-12-28,1.94805
2021-12-29,3.8961
2021-12-30,3.08441
2021-12-31,0.97402
2022-01-01,3.57142
2022-01-03,1.78571
2022-01-04,2.43506
2022-01-05,1.78571
2022-01-06,4.38311
2022-01-07,3.08441
2022-01-08,2.11038
2022-01-09,1.94805
2022-01-10,3.24675
2022-01-11,2.11038
2022-01-12,0.81168
2022-01-13,3.24675
2022-01-14,1.94805
2022-01-15,1.94805
2022-01-16,1.62337
2022-01-17,3.24675
2022-01-18,0.97402
2022-01-19,4.87012
2022-01-20,3.57142
2022-01-21,3.08441
2022-01-22,4.05844
2022-01-23,2.11038
2022-01-24,4.54545
2022-01-25,4.70779
2022-01-26,2.43506
2022-01-27,3.8961
2022-01-28,2.92207
2022-01-29,2.5974
2022-01-30,2.27272
2022-01-31,0.97402
2022-02-01,1.2987
2022-02-03,2.92207
2022-02-04,4.05844
2022-02-05,3.40909
2022-02-06,2.43506
2022-02-07,3.73376
2022-02-08,2.92207
2022-02-09,5.35714
2022-02-10,3.08441
2022-02-11,2.27272
2022-02-12,1.2987
2022-02-13,0.81168
2022-02-14,1.13636
2022-02-15,3.08441
2022-02-16,2.75974
2022-02-17,3.57142
2022-02-18,2.92207
2022-02-19,2.27272
2022-02-20,1.62337
2022-02-21,3.40909
2022-02-22,4.38311
2022-02-23,4.87012
2022-02-24,4.38311
2022-02-25,3.8961
2022-02-26,2.92207
2022-02-27,2.43506
2022-02-28,3.73376
2022-03-01,3.24675
2022-03-02,3.8961
2022-03-03,1.94805
2022-03-04,5.03246
2022-03-05,2.27272
2022-03-06,2.11038
2022-03-07,4.38311
2022-03-08,4.87012
2022-03-09,3.57142
2022-03-10,2.5974
2022-03-11,4.05844
2022-03-12,2.75974
2022-03-13,1.13636
2022-03-14,3.24675
2022-03-15,1.2987
2022-03-16,1.62337
2022-03-17,5.03246
2022-03-18,5.35714
2022-03-19,3.08441
2022-03-20,2.75974
2022-03-21,6.4935
2022-03-22,7.7922
2022-03-23,5.51948
2022-03-24,5.03246
2022-03-25,4.54545
2022-03-27,2.27272
2022-03-28,6.16883
2022-03-29,3.40909
2022-03-30,5.51948
2022-03-31,4.22077
2022-04-01,3.8961
2022-04-02,1.46103
2022-04-03,1.94805
2022-04-04,2.5974
2022-04-05,2.75974
2022-04-06,2.92207
2022-04-07,4.38311
2022-04-08,2.43506
2022-04-09,2.5974
2022-04-10,1.13636
2022-04-11,2.75974
2022-04-12,4.54545
2022-04-13,2.5974
2022-04-14,2.75974
2022-04-15,2.11038
2022-04-16,0.81168
2022-04-17,1.46103
2022-04-18,2.5974
2022-04-19,3.8961
2022-04-20,5.51948
2022-04-21,3.08441
2022-04-22,3.24675
2022-04-23,2.11038
2022-04-24,1.13636
2022-04-25,2.75974
2022-04-26,2.43506
2022-04-27,5.03246
2022-04-28,3.40909
2022-04-29,3.8961
2022-04-30,1.13636
2022-05-01,0.81168
2022-05-02,2.92207
2022-05-03,2.27272
2022-05-04,2.27272
2022-05-05,2.11038
2022-05-06,2.5974
2022-05-08,1.2987
2022-05-09,5.68181
2022-05-10,7.30519
2022-05-11,11.03896
2022-05-12,15.0974
2022-05-13,7.95454
2022-05-14,4.38311
2022-05-15,4.22077
2022-05-16,8.92857
2022-05-17,6.16883
2022-05-18,4.38311
2022-05-19,4.38311
2022-05-20,3.40909
2022-05-21,2.5974
2022-05-22,1.78571
2022-05-23,3.57142
2022-05-24,2.92207
2022-05-25,5.35714
2022-05-26,6.33116
2022-05-27,5.84415
2022-05-28,3.57142
2022-05-29,2.92207
2022-05-30,4.54545
2022-05-31,5.1948
2022-06-01,7.14285
2022-06-02,4.05844
2022-06-03,4.70779
2022-06-04,3.8961
2022-06-05,3.24675
2022-06-06,4.22077
2022-06-07,4.87012
2022-06-08,2.92207
2022-06-09,5.35714
2022-06-10,5.68181
2022-06-11,2.43506
2022-06-12,6.00649
2022-06-13,8.92857
2022-06-14,11.03896
2022-06-15,11.52597
2022-06-16,9.74025
2022-06-17,7.30519
2022-06-18,5.68181
2022-06-19,5.51948
2022-06-20,8.92857
2022-06-21,6.4935
2022-06-22,7.62987
2022-06-23,5.35714
2022-06-24,5.51948
2022-06-25,3.73376
2022-06-26,1.62337
2022-06-27,5.35714
2022-06-28,5.84415
2022-06-29,5.1948
2022-06-30,3.24675
2022-07-01,6.65584
2022-07-02,2.75974
2022-07-03,3.40909
2022-07-04,7.14285
2022-07-05,5.1948
2022-07-06,3.73376
2022-07-07,3.73376
2022-07-08,4.54545
2022-07-09,2.92207
2022-07-10,2.43506
2022-07-11,1.62337
2022-07-12,6.16883
2022-07-13,5.1948
2022-07-14,9.90259
2022-07-15,12.17532
2022-07-16,3.73376
2022-07-17,3.24675
2022-07-18,7.62987
2022-07-19,12.33766
2022-07-20,9.74025
2022-07-21,7.14285
2022-07-22,6.81818
2022-07-23,5.1948
2022-07-24,4.38311
2022-07-25,7.30519
2022-07-26,6.16883
2022-07-27,4.87012
2022-07-28,5.35714
2022-07-29,6.00649
2022-07-30,3.8961
2022-07-31,3.57142
2022-08-01,5.51948
2022-08-02,6.4935
2022-08-03,3.57142
2022-08-04,5.68181
2022-08-05,5.1948
2022-08-06,6.4935
2022-08-07,5.35714
2022-08-08,6.4935
2022-08-09,6.16883
2022-08-10,8.44155
2022-08-11,6.81818
2022-08-12,5.84415
2022-08-13,4.54545
2022-08-14,3.57142
2022-08-15,4.22077
2022-08-16,4.70779
2022-08-17,6.81818
2022-08-18,7.62987
2022-08-19,6.33116
2022-08-20,5.68181
2022-08-21,5.1948
2022-08-22,6.65584
2022-08-23,8.60389
2022-08-24,5.35714
2022-08-25,6.81818
2022-08-26,5.84415
2022-08-27,4.70779
2022-08-28,3.40909
2022-08-29,5.51948
2022-08-30,5.84415
2022-08-31,3.8961
2022-09-01,4.38311
2022-09-02,4.70779
2022-09-03,3.73376
2022-09-04,3.8961
2022-09-05,5.03246
2022-09-06,6.81818
2022-09-07,4.05844
2022-09-08,6.16883
2022-09-09,2.27272
2022-09-10,3.40909
2022-09-11,5.84415
2022-09-12,1.94805
2022-09-13,5.1948
2022-09-14,6.81818
2022-09-15,7.95454
2022-09-16,4.87012
2022-09-17,2.5974
2022-09-18,2.11038
2022-09-19,5.35714
2022-09-20,4.05844
2022-09-21,7.62987
2022-09-22,6.16883
2022-09-23,5.84415
2022-09-24,4.38311
2022-09-25,4.70779
2022-09-26,4.70779
2022-09-27,4.22077
2022-09-28,5.03246
2022-09-29,4.70779
2022-09-30,5.84415
2022-10-01,7.14285
2022-10-02,6.16883
2022-10-03,6.65584
2022-10-04,8.60389
2022-10-05,5.1948
2022-10-06,6.81818
2022-10-07,9.0909
2022-10-08,6.00649
2022-10-09,4.38311
2022-10-10,5.84415
2022-10-11,8.11688
2022-10-12,6.33116
2022-10-13,7.46753
2022-10-14,8.92857
2022-10-15,3.73376
2022-10-16,4.05844
2022-10-17,6.16883
2022-10-18,6.16883
2022-10-19,8.27922
2022-10-20,7.30519
2022-10-21,8.92857
2022-10-22,3.8961
2022-10-23,4.22077
2022-10-24,6.98051
2022-10-25,4.70779
2022-10-26,10.71428
2022-10-27,7.7922
2022-10-28,7.95454
2022-10-29,5.68181
2022-10-30,3.73376
2022-10-31,6.33116
2022-11-01,10.87662
2022-11-02,9.25324
2022-11-03,10.22727
2022-11-04,13.96103
2022-11-05,7.7922
2022-11-06,7.14285
2022-11-07,11.20129
2022-11-08,10.71428
2022-11-09,20.12987
2022-11-10,19.64285
2022-11-11,14.93506
2022-11-12,11.20129
2022-11-13,11.52597
2022-11-14,19.80519
2022-11-15,7.95454
2022-11-16,10.55194
2022-11-17,8.11688
2022-11-18,7.46753
2022-11-19,5.68181
2022-11-20,3.73376
2022-11-21,6.98051
2022-11-22,8.27922
2022-11-23,9.74025
2022-11-24,7.62987
2022-11-25,6.65584
2022-11-26,5.68181
2022-11-27,4.22077
2022-11-28,5.84415
2022-11-29,5.84415
2022-11-30,7.7922
2022-12-01,3.57142
2022-12-02,5.35714
2022-12-03,4.54545
2022-12-04,5.68181
2022-12-05,5.03246
2022-12-06,6.81818
2022-12-07,4.70779
2022-12-08,7.7922
2022-12-09,5.68181
2022-12-10,3.8961
2022-12-11,3.73376
2022-12-12,8.27922
2022-12-13,7.7922
2022-12-14,8.44155
2022-12-15,6.16883
2022-12-16,8.27922
2022-12-17,9.0909
2022-12-18,4.87012
2022-12-19,5.35714
2022-12-20,7.30519
2022-12-21,5.1948
2022-12-22,3.8961
2022-12-23,7.30519
2022-12-24,3.73376
2022-12-25,3.73376
2022-12-26,5.03246
2022-12-27,5.84415
2022-12-28,7.62987
2022-12-29,4.38311
2022-12-30,7.14285
2022-12-31,3.73376
2023-01-01,1.46103
2023-01-02,6.00649
2023-01-03,4.38311
2023-01-04,5.35714
2023-01-05,4.54545
2023-01-06,6.65584
2023-01-07,2.43506
2023-01-08,4.87012
2023-01-09,4.87012
2023-01-10,6.4935
2023-01-11,5.35714
2023-01-12,5.1948
2023-01-13,7.14285
2023-01-14,8.76623
2023-01-15,6.4935
2023-01-16,11.52597
2023-01-17,6.00649
2023-01-18,6.4935
2023-01-19,7.95454
2023-01-20,3.73376
2023-01-21,6.33116
2023-01-22,6.16883
2023-01-23,2.5974
2023-01-24,6.00649
2023-01-25,7.7922
2023-01-26,10.38961
2023-01-27,5.51948
2023-01-28,4.87012
2023-01-29,5.03246
2023-01-30,10.22727
2023-01-31,8.11688
2023-02-01,7.95454
2023-02-02,12.17532
2023-02-03,9.74025
2023-02-04,4.87012
2023-02-05,6.16883
2023-02-06,8.44155
2023-02-07,6.65584
2023-02-08,7.7922
2023-02-09,9.0909
2023-02-10,6.98051
2023-02-11,3.57142
2023-02-12,6.33116
2023-02-13,7.46753
2023-02-14,7.14285
2023-02-15,6.00649
2023-02-16,7.7922
2023-02-17,8.60389
2023-02-18,6.33116
2023-02-19,2.5974
2023-02-20,6.00649
2023-02-21,7.62987
2023-02-22,9.0909
2023-02-23,8.44155
2023-02-24,6.81818
2023-02-25,7.14285
2023-02-26,4.70779
2023-02-27,8.11688
2023-02-28,6.16883
2023-03-01,5.68181
2023-03-02,6.81818
2023-03-03,5.68181
2023-03-04,5.1948
2023-03-05,3.40909
2023-03-06,4.87012
2023-03-07,8.11688
2023-03-08,5.84415
2023-03-09,5.51948
2023-03-10,8.92857
2023-03-11,3.24675
2023-03-12,4.70779
2023-03-13,7.46753
2023-03-14,11.52597
2023-03-15,7.14285
2023-03-16,11.68831
2023-03-17,7.46753
2023-03-18,7.30519
2023-03-19,5.51948
2023-03-20,10.38961
2023-03-21,10.06493
2023-03-22,8.44155
2023-03-23,9.25324
2023-03-24,10.38961
2023-03-25,7.95454
2023-03-26,6.81818
2023-03-27,8.11688
2023-03-28,9.41558
2023-03-29,9.41558
2023-03-30,8.60389
2023-03-31,6.65584
2023-04-01,5.51948
2023-04-02,4.38311
2023-04-03,6.00649
2023-04-04,8.27922
2023-04-05,8.44155
2023-04-06,8.11688
2023-04-07,7.14285
2023-04-08,6.65584
2023-04-09,5.68181
2023-04-10,5.35714
2023-04-11,10.87662
2023-04-12,10.87662
2023-04-13,10.06493
2023-04-14,11.03896
2023-04-15,10.71428
2023-04-16,5.68181
2023-04-17,8.11688
2023-04-18,9.25324
2023-04-19,7.7922
2023-04-20,6.00649
2023-04-21,8.11688
2023-04-22,7.62987
2023-04-23,6.81818
2023-04-24,7.30519
2023-04-25,10.71428
2023-04-26,8.60389
2023-04-27,9.41558
2023-04-28,8.11688
2023-04-29,5.35714
2023-04-30,6.16883
2023-05-01,5.35714
2023-05-02,10.22727
2023-05-03,11.68831
2023-05-04,6.65584
2023-05-05,9.0909
2023-05-06,11.20129
2023-05-07,7.46753
2023-05-08,11.36363
2023-05-09,10.22727
2023-05-10,8.27922
2023-05-11,12.82467
2023-05-12,9.90259
2023-05-13,4.70779
2023-05-14,4.54545
2023-05-15,8.76623
2023-05-16,5.68181
2023-05-17,7.62987
2023-05-18,7.62987
2023-05-19,8.60389
2023-05-20,5.35714
2023-05-21,5.51948
2023-05-22,7.7922
2023-05-23,9.57792
2023-05-24,7.14285
2023-05-25,8.60389
2023-05-26,7.30519
2023-05-27,4.70779
2023-05-28,4.70779
2023-05-29,7.95454
2023-05-30,11.03896
2023-05-31,10.22727
2023-06-01,8.11688
2023-06-02,4.38311
2023-06-03,2.75974
2023-06-04,3.08441
2023-06-05,9.90259
2023-06-06,9.0909
2023-06-07,10.38961
2023-06-08,8.76623
2023-06-09,6.16883
2023-06-10,9.41558
2023-06-11,6.16883
2023-06-12,8.60389
2023-06-13,8.76623
2023-06-14,14.44805
2023-06-15,10.38961
2023-06-16,6.81818
2023-06-17,6.81818
2023-06-18,4.54545
2023-06-19,6.16883
2023-06-20,7.46753
2023-06-21,12.01298
2023-06-22,10.55194
2023-06-23,9.74025
2023-06-24,9.74025
2023-06-25,8.44155
2023-06-26,8.11688
2023-06-27,6.81818
2023-06-28,8.60389
2023-06-29,6.33116
2023-06-30,11.03896
2023-07-01,6.81818
2023-07-02,5.84415
2023-07-03,6.16883
2023-07-04,10.22727
2023-07-05,11.36363
2023-07-06,6.81818
2023-07-07,5.1948
2023-07-08,6.16883
2023-07-09,5.51948
2023-07-10,6.16883
2023-07-11,7.14285
2023-07-12,7.14285
2023-07-13,8.11688
2023-07-14,12.98701
2023-07-15,7.46753
2023-07-16,11.68831
2023-07-17,10.38961
2023-07-18,12.66233
2023-07-19,12.66233
2023-07-20,11.03896
2023-07-21,8.27922
2023-07-22,8.44155
2023-07-23,7.95454
2023-07-24,7.30519
2023-07-25,8.27922
2023-07-26,9.41558
2023-07-27,13.31168
2023-07-28,10.22727
2023-07-29,7.30519
2023-07-30,8.76623
2023-07-31,9.90259
2023-08-01,10.71428
2023-08-02,13.14935
2023-08-03,10.71428
2023-08-04,10.71428
2023-08-05,8.76623
2023-08-06,6.98051
2023-08-07,9.74025
2023-08-08,11.68831
2023-08-09,10.71428
2023-08-10,9.41558
2023-08-11,10.22727
2023-08-12,7.62987
2023-08-13,7.30519
2023-08-14,8.76623
2023-08-15,11.85064
2023-08-16,12.82467
2023-08-17,15.58441
2023-08-18,19.64285
2023-08-19,8.60389
2023-08-20,10.71428
2023-08-21,12.98701
2023-08-22,14.28571
2023-08-23,12.33766
2023-08-24,16.23376
2023-08-25,12.66233
2023-08-26,9.0909
2023-08-27,9.25324
2023-08-28,13.31168
2023-08-29,16.23376
2023-08-30,13.96103
2023-08-31,9.57792
2023-09-01,14.61038
2023-09-02,12.01298
2023-09-03,10.87662
2023-09-04,8.44155
2023-09-05,13.63636
2023-09-06,10.87662
2023-09-07,11.68831
2023-09-08,16.23376
2023-09-09,5.84415
2023-09-10,8.27922
2023-09-11,13.7987
2023-09-12,13.7987
2023-09-13,11.52597
2023-09-14,11.03896
2023-09-15,8.11688
2023-09-16,6.81818
2023-09-17,10.22727
2023-09-18,11.03896
2023-09-19,14.44805
2023-09-20,14.93506
2023-09-21,12.17532
2023-09-22,10.55194
2023-09-23,9.57792
2023-09-24,6.65584
2023-09-25,12.33766
2023-09-26,10.55194
2023-09-27,7.7922
2023-09-28,4.22077
2023-09-29,3.57142
2023-09-30,5.51948
2023-10-01,3.08441
2023-10-02,7.7922
2023-10-03,9.25324
2023-10-04,12.66233
2023-10-05,7.30519
2023-10-06,8.11688
2023-10-07,5.84415
2023-10-08,5.84415
2023-10-09,8.60389
2023-10-10,8.60389
2023-10-11,8.76623
2023-10-12,11.52597
2023-10-13,7.30519
2023-10-14,6.65584
2023-10-15,9.41558
2023-10-16,12.66233
2023-10-17,14.61038
2023-10-18,16.55844
2023-10-19,15.90909
2023-10-20,12.98701
2023-10-21,8.44155
2023-10-22,10.06493
2023-10-23,11.68831
2023-10-24,22.40259
2023-10-25,16.88311
2023-10-26,17.04545
2023-10-27,12.01298
2023-10-28,11.20129
2023-10-29,13.96103
2023-10-30,18.01948
2023-10-31,21.5909
2023-11-01,18.18181
2023-11-02,19.64285
2023-11-03,15.0974
2023-11-04,11.85064
2023-11-05,13.47402
2023-11-06,14.77272
2023-11-07,12.66233
2023-11-08,15.42207
2023-11-09,19.80519
2023-11-10,18.66883
2023-11-11,14.44805
2023-11-12,20.94155
2023-11-13,22.72727
2023-11-14,20.61688
2023-11-15,22.07792
2023-11-16,19.31818
2023-11-17,15.42207
2023-11-18,13.47402
2023-11-19,8.92857
2023-11-20,15.74675
2023-11-21,15.42207
2023-11-22,16.72077
2023-11-23,19.64285
2023-11-24,13.31168
2023-11-25,9.0909
2023-11-26,9.57792
2023-11-27,13.96103
2023-11-28,18.01948
2023-11-29,13.63636
2023-11-30,12.33766
2023-12-01,14.12337
2023-12-02,9.57792
2023-12-03,9.74025
2023-12-04,21.91558
2023-12-05,19.15584
2023-12-06,24.18831
2023-12-07,17.85714
2023-12-08,16.88311
2023-12-09,18.01948
2023-12-10,17.20779
2023-12-11,21.91558
2023-12-12,20.12987
2023-12-13,21.10389
2023-12-14,17.20779
2023-12-15,14.44805
2023-12-16,11.68831
2023-12-17,12.98701
2023-12-18,13.14935
2023-12-19,12.66233
2023-12-20,12.17532
2023-12-21,13.96103
2023-12-22,12.98701
2023-12-23,9.74025
2023-12-24,11.52597
2023-12-25,12.33766
2023-12-26,14.28571
2023-12-27,13.96103
2023-12-28,12.98701
2023-12-29,13.47402
2023-12-30,10.87662
2023-12-31,9.0909
2024-01-01,9.74025
2024-01-02,15.58441
2024-01-03,18.83116
2024-01-04,20.2922
2024-01-05,11.85064
2024-01-06,12.01298
2024-01-07,10.87662
2024-01-08,16.23376
2024-01-09,17.6948
2024-01-10,15.58441
2024-01-11,24.18831
2024-01-12,18.50649
2024-01-13,15.58441
2024-01-14,16.07142
2024-01-15,14.77272
2024-01-16,16.55844
2024-01-17,13.63636
2024-01-18,12.17532
2024-01-19,13.7987
2024-01-20,12.33766
2024-01-21,12.01298
2024-01-22,17.04545
2024-01-23,18.01948
2024-01-24,15.90909
2024-01-25,9.90259
2024-01-26,10.71428
2024-01-27,12.98701
2024-01-28,17.04545
2024-01-29,14.28571
2024-01-30,14.93506
2024-01-31,13.14935
2024-02-01,12.33766
2024-02-02,12.33766
2024-02-03,8.92857
2024-02-04,6.65584
2024-02-05,13.31168
2024-02-06,12.17532
2024-02-07,13.96103
2024-02-08,10.87662
2024-02-09,6.4935
2024-02-10,10.22727
2024-02-11,9.90259
2024-02-12,11.68831
2024-02-13,18.66883
2024-02-14,14.93506
2024-02-15,18.9935
2024-02-16,19.64285
2024-02-17,13.47402
2024-02-18,14.28571
2024-02-19,20.45454
2024-02-20,18.34415
2024-02-21,20.45454
2024-02-22,20.45454
2024-02-23,15.42207
2024-02-24,10.22727
2024-02-25,11.52597
2024-02-26,14.93506
2024-02-27,25.48701
2024-02-28,24.67532
2024-02-29,41.72077
2024-03-01,29.70779
2024-03-02,22.72727
2024-03-03,26.62337
2024-03-04,43.50649
2024-03-05,65.58441
2024-03-06,52.92207
2024-03-07,51.94805
2024-03-08,46.75324
2024-03-09,39.77272
2024-03-10,44.96753
2024-03-11,54.05844
2024-03-12,72.07792
2024-03-13,90.25974
2024-03-14,100.0
2024-03-15,83.76623
2024-03-16,59.57792
2024-03-17,49.83766
2024-03-18,58.92857
2024-03-19,57.30519
2024-03-20,59.0909
