date,상속세신고기한
2023-05-28,26.87747
2023-05-29,43.47826
2023-05-30,58.89328
2023-05-31,46.64031
2023-06-01,41.50197
2023-06-02,39.92094
2023-06-03,22.13438
2023-06-04,24.90118
2023-06-05,49.80237
2023-06-06,33.59683
2023-06-07,60.86956
2023-06-08,47.43083
2023-06-09,32.80632
2023-06-10,26.87747
2023-06-11,26.48221
2023-06-12,51.77865
2023-06-13,46.24505
2023-06-14,50.59288
2023-06-15,43.87351
2023-06-16,45.8498
2023-06-17,23.71541
2023-06-18,26.08695
2023-06-19,45.45454
2023-06-20,52.96442
2023-06-21,47.03557
2023-06-22,47.03557
2023-06-23,37.15415
2023-06-24,22.52964
2023-06-25,20.94861
2023-06-26,48.22134
2023-06-27,50.98814
2023-06-28,45.45454
2023-06-29,39.52569
2023-06-30,45.45454
2023-07-01,22.9249
2023-07-02,22.52964
2023-07-03,38.33992
2023-07-04,32.80632
2023-07-05,40.71146
2023-07-06,40.3162
2023-07-07,33.99209
2023-07-08,23.71541
2023-07-09,25.69169
2023-07-10,45.45454
2023-07-11,34.7826
2023-07-12,40.71146
2023-07-13,45.05928
2023-07-14,41.50197
2023-07-15,26.48221
2023-07-16,17.78656
2023-07-17,47.03557
2023-07-18,40.71146
2023-07-19,41.10671
2023-07-20,37.5494
2023-07-21,30.83003
2023-07-22,25.69169
2023-07-23,15.81027
2023-07-24,46.24505
2023-07-25,45.05928
2023-07-26,39.52569
2023-07-27,49.40711
2023-07-28,37.15415
2023-07-29,17.78656
2023-07-30,22.52964
2023-07-31,51.77865
2023-08-01,37.15415
2023-08-02,35.17786
2023-08-03,33.20158
2023-08-04,33.59683
2023-08-05,19.76284
2023-08-06,18.18181
2023-08-07,49.40711
2023-08-08,40.3162
2023-08-09,41.89723
2023-08-10,34.7826
2023-08-11,41.10671
2023-08-12,21.34387
2023-08-13,20.55335
2023-08-14,43.083
2023-08-15,27.27272
2023-08-16,46.64031
2023-08-17,43.47826
2023-08-18,42.68774
2023-08-19,19.36758
2023-08-20,24.11067
2023-08-21,43.87351
2023-08-22,45.8498
2023-08-23,41.10671
2023-08-24,43.87351
2023-08-25,43.87351
2023-08-26,21.34387
2023-08-27,22.9249
2023-08-28,52.96442
2023-08-29,41.10671
2023-08-30,45.45454
2023-08-31,45.05928
2023-09-01,41.10671
2023-09-02,27.27272
2023-09-03,20.1581
2023-09-04,41.50197
2023-09-05,45.45454
2023-09-06,49.80237
2023-09-07,41.50197
2023-09-08,35.57312
2023-09-09,25.29644
2023-09-10,30.03952
2023-09-11,47.43083
2023-09-12,43.083
2023-09-13,44.26877
2023-09-14,39.92094
2023-09-15,41.89723
2023-09-16,22.52964
2023-09-17,33.20158
2023-09-18,49.80237
2023-09-19,43.47826
2023-09-20,44.26877
2023-09-21,36.36363
2023-09-22,36.36363
2023-09-23,26.08695
2023-09-24,21.73913
2023-09-25,44.26877
2023-09-26,34.38735
2023-09-27,27.66798
2023-09-28,11.46245
2023-09-29,24.11067
2023-09-30,24.11067
2023-10-01,21.34387
2023-10-02,24.50592
2023-10-03,32.01581
2023-10-04,68.37944
2023-10-05,53.75494
2023-10-06,45.45454
2023-10-07,27.27272
2023-10-08,24.50592
2023-10-09,34.38735
2023-10-10,56.52173
2023-10-11,51.38339
2023-10-12,46.24505
2023-10-13,45.05928
2023-10-14,26.87747
2023-10-15,27.27272
2023-10-16,58.89328
2023-10-17,59.68379
2023-10-18,48.6166
2023-10-19,45.45454
2023-10-20,50.98814
2023-10-21,25.29644
2023-10-22,26.48221
2023-10-23,53.75494
2023-10-24,41.10671
2023-10-25,38.73517
2023-10-26,48.22134
2023-10-27,43.083
2023-10-28,22.13438
2023-10-29,24.90118
2023-10-30,65.61264
2023-10-31,48.22134
2023-11-01,50.59288
2023-11-02,56.91699
2023-11-03,42.29249
2023-11-04,28.06324
2023-11-05,30.03952
2023-11-06,47.43083
2023-11-07,57.7075
2023-11-08,59.68379
2023-11-09,35.57312
2023-11-10,40.71146
2023-11-11,28.06324
2023-11-12,24.90118
2023-11-13,58.89328
2023-11-14,58.49802
2023-11-15,48.22134
2023-11-16,48.22134
2023-11-17,39.13043
2023-11-18,24.50592
2023-11-19,26.08695
2023-11-20,49.40711
2023-11-21,50.98814
2023-11-22,47.82608
2023-11-23,53.75494
2023-11-24,39.52569
2023-11-25,24.11067
2023-11-26,18.57707
2023-11-27,56.52173
2023-11-28,55.33596
2023-11-29,53.35968
2023-11-30,49.80237
2023-12-01,40.71146
2023-12-02,32.01581
2023-12-03,27.66798
2023-12-04,53.35968
2023-12-05,58.49802
2023-12-06,48.6166
2023-12-07,54.15019
2023-12-08,43.47826
2023-12-09,26.48221
2023-12-10,32.01581
2023-12-11,57.31225
2023-12-12,49.80237
2023-12-13,51.38339
2023-12-14,43.47826
2023-12-15,41.50197
2023-12-16,19.76284
2023-12-17,23.71541
2023-12-18,45.8498
2023-12-19,49.40711
2023-12-20,36.36363
2023-12-21,33.99209
2023-12-22,37.94466
2023-12-23,27.66798
2023-12-24,22.52964
2023-12-25,24.50592
2023-12-26,60.4743
2023-12-27,51.77865
2023-12-28,39.13043
2023-12-29,45.45454
2023-12-30,28.06324
2023-12-31,18.97233
2024-01-01,22.52964
2024-01-02,51.77865
2024-01-03,46.64031
2024-01-04,42.68774
2024-01-05,43.47826
2024-01-06,28.06324
2024-01-07,22.52964
2024-01-08,45.8498
2024-01-09,52.56916
2024-01-10,54.94071
2024-01-11,52.17391
2024-01-12,45.8498
2024-01-13,27.66798
2024-01-14,31.62055
2024-01-15,64.42687
2024-01-16,53.35968
2024-01-17,48.6166
2024-01-18,43.47826
2024-01-19,45.45454
2024-01-20,26.87747
2024-01-21,31.62055
2024-01-22,61.26482
2024-01-23,64.03162
2024-01-24,39.52569
2024-01-25,49.80237
2024-01-26,42.29249
2024-01-27,20.1581
2024-01-28,27.66798
2024-01-29,66.79841
2024-01-30,50.19762
2024-01-31,52.96442
2024-02-01,55.73122
2024-02-02,42.29249
2024-02-03,28.85375
2024-02-04,31.22529
2024-02-05,57.31225
2024-02-06,53.35968
2024-02-07,54.15019
2024-02-08,36.36363
2024-02-09,26.87747
2024-02-10,29.24901
2024-02-11,31.62055
2024-02-12,39.52569
2024-02-13,79.05138
2024-02-14,71.5415
2024-02-15,80.63241
2024-02-16,61.26482
2024-02-17,28.85375
2024-02-18,33.20158
2024-02-19,75.88932
2024-02-20,70.75098
2024-02-21,61.66007
2024-02-22,74.70355
2024-02-23,56.12648
2024-02-24,30.83003
2024-02-25,37.94466
2024-02-26,78.26086
2024-02-27,65.21739
2024-02-28,61.26482
2024-02-29,52.56916
2024-03-01,30.03952
2024-03-02,22.9249
2024-03-03,31.62055
2024-03-04,83.3992
2024-03-05,68.7747
2024-03-06,73.91304
2024-03-07,59.68379
2024-03-08,53.35968
2024-03-09,41.10671
2024-03-10,35.57312
2024-03-11,60.86956
2024-03-12,56.52173
2024-03-13,58.89328
2024-03-14,62.05533
2024-03-15,50.19762
2024-03-16,39.92094
2024-03-17,31.62055
2024-03-18,56.52173
2024-03-19,63.63636
2024-03-20,56.91699
