date,줍줍분양
2020-12-19,0.2592
2020-12-20,0.62208
2020-12-21,0.88128
2020-12-22,1.39968
2020-12-23,1.34784
2020-12-24,1.19232
2020-12-25,1.296
2020-12-26,1.296
2020-12-27,1.14048
2020-12-28,3.00673
2020-12-29,8.44997
2020-12-30,8.19077
2020-12-31,3.78434
2021-01-01,1.96993
2021-01-02,1.76257
2021-01-03,1.86625
2021-01-04,2.48833
2021-01-05,1.86625
2021-01-06,1.81441
2021-01-07,1.76257
2021-01-08,1.19232
2021-01-09,0.98496
2021-01-10,1.45152
2021-01-11,1.86625
2021-01-12,1.45152
2021-01-13,1.76257
2021-01-14,1.19232
2021-01-15,0.67392
2021-01-16,0.72576
2021-01-17,0.5184
2021-01-18,1.19232
2021-01-19,1.45152
2021-01-20,1.45152
2021-01-21,5.13219
2021-01-22,2.38465
2021-01-23,1.0368
2021-01-24,0.5184
2021-01-25,1.19232
2021-01-26,0.98496
2021-01-27,0.72576
2021-01-28,1.39968
2021-01-29,0.5184
2021-01-30,0.7776
2021-01-31,1.0368
2021-02-01,0.41472
2021-02-02,0.93312
2021-02-03,1.34784
2021-02-04,0.72576
2021-02-05,0.41472
2021-02-06,0.72576
2021-02-07,0.41472
2021-02-08,0.98496
2021-02-09,0.62208
2021-02-10,0.82944
2021-02-11,0.7776
2021-02-12,0.72576
2021-02-13,0.62208
2021-02-14,0.67392
2021-02-15,1.08864
2021-02-16,1.96993
2021-02-17,3.93986
2021-02-18,2.59201
2021-02-19,1.5552
2021-02-20,1.19232
2021-02-21,0.46656
2021-02-22,0.88128
2021-02-23,0.7776
2021-02-24,0.41472
2021-02-25,0.93312
2021-02-26,0.67392
2021-02-27,0.57024
2021-02-28,0.67392
2021-03-01,0.62208
2021-03-02,0.67392
2021-03-03,1.39968
2021-03-04,1.76257
2021-03-05,1.24416
2021-03-06,0.72576
2021-03-07,0.62208
2021-03-08,0.57024
2021-03-09,1.08864
2021-03-10,0.93312
2021-03-11,0.31104
2021-03-12,0.7776
2021-03-13,0.2592
2021-03-14,0.57024
2021-03-15,0.7776
2021-03-16,0.82944
2021-03-17,0.88128
2021-03-18,0.46656
2021-03-19,0.36288
2021-03-20,0.62208
2021-03-21,1.34784
2021-03-22,1.24416
2021-03-23,1.86625
2021-03-24,1.71073
2021-03-25,1.14048
2021-03-26,1.14048
2021-03-27,0.5184
2021-03-28,0.67392
2021-03-29,1.14048
2021-03-30,1.45152
2021-03-31,1.19232
2021-04-01,1.34784
2021-04-02,0.36288
2021-04-03,0.57024
2021-04-04,0.36288
2021-04-05,0.5184
2021-04-06,0.93312
2021-04-07,0.82944
2021-04-08,0.57024
2021-04-09,0.72576
2021-04-10,0.36288
2021-04-12,0.2592
2021-04-13,1.0368
2021-04-14,0.7776
2021-04-15,0.7776
2021-04-16,0.41472
2021-04-18,0.36288
2021-04-19,1.14048
2021-04-20,0.72576
2021-04-21,0.5184
2021-04-22,0.5184
2021-04-23,0.82944
2021-04-24,0.41472
2021-04-25,0.2592
2021-04-26,0.82944
2021-04-27,0.2592
2021-04-28,0.7776
2021-04-29,0.57024
2021-04-30,0.82944
2021-05-01,0.57024
2021-05-02,0.5184
2021-05-03,1.14048
2021-05-04,1.08864
2021-05-05,0.57024
2021-05-06,1.0368
2021-05-07,0.72576
2021-05-08,0.5184
2021-05-09,0.82944
2021-05-10,1.0368
2021-05-11,0.57024
2021-05-12,0.98496
2021-05-13,0.93312
2021-05-14,0.41472
2021-05-15,0.93312
2021-05-16,0.36288
2021-05-17,0.62208
2021-05-18,1.0368
2021-05-19,0.31104
2021-05-20,0.93312
2021-05-21,0.67392
2021-05-22,0.88128
2021-05-23,0.5184
2021-05-24,1.296
2021-05-25,1.5552
2021-05-26,1.08864
2021-05-27,3.26594
2021-05-28,1.45152
2021-05-29,2.22913
2021-05-30,1.296
2021-05-31,4.87299
2021-06-01,3.68066
2021-06-02,2.43649
2021-06-03,3.26594
2021-06-04,2.07361
2021-06-05,2.43649
2021-06-06,2.79937
2021-06-07,3.7325
2021-06-08,3.2141
2021-06-09,1.91809
2021-06-10,3.7325
2021-06-11,2.59201
2021-06-12,1.08864
2021-06-13,1.0368
2021-06-14,2.74753
2021-06-15,2.90305
2021-06-16,2.33281
2021-06-17,2.74753
2021-06-18,1.96993
2021-06-19,0.57024
2021-06-20,1.34784
2021-06-21,3.05857
2021-06-22,2.43649
2021-06-23,2.38465
2021-06-24,1.76257
2021-06-25,2.02177
2021-06-26,1.24416
2021-06-27,0.5184
2021-06-28,2.43649
2021-06-29,2.07361
2021-06-30,1.5552
2021-07-01,1.65889
2021-07-02,1.39968
2021-07-03,0.46656
2021-07-04,0.82944
2021-07-05,1.86625
2021-07-06,2.28097
2021-07-07,2.17729
2021-07-08,1.50336
2021-07-09,0.93312
2021-07-10,0.46656
2021-07-11,0.98496
2021-07-12,1.91809
2021-07-13,1.5552
2021-07-14,1.91809
2021-07-15,2.07361
2021-07-16,1.76257
2021-07-17,1.86625
2021-07-18,1.0368
2021-07-19,2.07361
2021-07-20,4.04354
2021-07-21,2.12545
2021-07-22,2.28097
2021-07-23,1.65889
2021-07-24,1.19232
2021-07-25,1.296
2021-07-26,2.64385
2021-07-27,2.38465
2021-07-28,1.86625
2021-07-29,2.28097
2021-07-30,1.34784
2021-07-31,0.57024
2021-08-01,1.0368
2021-08-02,1.81441
2021-08-03,2.69569
2021-08-04,1.60705
2021-08-05,1.0368
2021-08-06,2.90305
2021-08-07,2.22913
2021-08-08,2.79937
2021-08-09,3.88802
2021-08-10,3.52514
2021-08-11,6.9466
2021-08-12,3.2141
2021-08-13,3.00673
2021-08-14,2.12545
2021-08-15,2.43649
2021-08-16,2.07361
2021-08-17,3.57698
2021-08-18,4.56194
2021-08-19,2.95489
2021-08-20,2.38465
2021-08-21,1.71073
2021-08-22,2.48833
2021-08-23,3.83618
2021-08-24,3.36962
2021-08-25,3.57698
2021-08-26,2.79937
2021-08-27,3.05857
2021-08-28,2.48833
2021-08-29,2.79937
2021-08-30,5.70243
2021-08-31,5.65059
2021-09-01,4.56194
2021-09-02,4.61378
2021-09-03,3.83618
2021-09-04,1.96993
2021-09-05,2.59201
2021-09-06,3.11041
2021-09-07,3.2141
2021-09-08,1.96993
2021-09-09,3.42146
2021-09-10,1.81441
2021-09-11,1.50336
2021-09-12,0.98496
2021-09-13,2.43649
2021-09-14,2.54017
2021-09-15,2.28097
2021-09-16,2.38465
2021-09-17,2.07361
2021-09-18,0.62208
2021-09-19,0.46656
2021-09-20,0.72576
2021-09-21,1.65889
2021-09-22,1.91809
2021-09-23,3.42146
2021-09-24,2.79937
2021-09-25,1.296
2021-09-26,4.19906
2021-09-27,3.42146
2021-09-28,3.52514
2021-09-29,2.33281
2021-09-30,2.43649
2021-10-01,2.69569
2021-10-02,2.48833
2021-10-03,1.60705
2021-10-04,1.91809
2021-10-05,2.85121
2021-10-06,2.64385
2021-10-07,2.43649
2021-10-08,2.12545
2021-10-09,1.50336
2021-10-10,2.22913
2021-10-11,1.14048
2021-10-12,3.42146
2021-10-13,3.11041
2021-10-14,1.86625
2021-10-15,1.71073
2021-10-16,1.34784
2021-10-17,1.0368
2021-10-18,1.45152
2021-10-19,1.76257
2021-10-20,2.17729
2021-10-21,1.45152
2021-10-22,1.34784
2021-10-23,0.72576
2021-10-24,0.62208
2021-10-25,1.86625
2021-10-26,1.65889
2021-10-27,1.5552
2021-10-28,1.60705
2021-10-29,1.45152
2021-10-30,1.24416
2021-10-31,0.41472
2021-11-01,1.34784
2021-11-02,1.65889
2021-11-03,2.28097
2021-11-04,2.22913
2021-11-05,1.08864
2021-11-06,1.19232
2021-11-07,0.36288
2021-11-08,1.296
2021-11-09,1.45152
2021-11-10,1.5552
2021-11-11,1.39968
2021-11-12,1.65889
2021-11-13,1.0368
2021-11-14,0.93312
2021-11-15,2.07361
2021-11-16,1.60705
2021-11-17,0.98496
2021-11-18,1.24416
2021-11-19,1.24416
2021-11-20,0.7776
2021-11-21,0.82944
2021-11-22,1.60705
2021-11-23,1.60705
2021-11-24,1.91809
2021-11-25,1.39968
2021-11-26,1.14048
2021-11-27,0.82944
2021-11-28,1.5552
2021-11-29,2.69569
2021-11-30,1.86625
2021-12-01,2.12545
2021-12-02,1.65889
2021-12-03,0.93312
2021-12-04,1.5552
2021-12-05,1.14048
2021-12-06,1.50336
2021-12-07,1.96993
2021-12-08,2.12545
2021-12-09,1.86625
2021-12-10,1.60705
2021-12-11,0.72576
2021-12-12,0.46656
2021-12-13,1.91809
2021-12-14,2.07361
2021-12-15,2.02177
2021-12-16,1.24416
2021-12-17,1.76257
2021-12-18,1.14048
2021-12-19,1.0368
2021-12-20,1.45152
2021-12-21,1.5552
2021-12-22,1.0368
2021-12-23,1.08864
2021-12-24,1.39968
2021-12-25,0.67392
2021-12-26,0.72576
2021-12-27,1.81441
2021-12-28,2.12545
2021-12-29,1.296
2021-12-30,0.98496
2021-12-31,0.62208
2022-01-01,0.36288
2022-01-02,1.14048
2022-01-03,1.24416
2022-01-04,1.71073
2022-01-05,1.76257
2022-01-06,1.296
2022-01-07,1.81441
2022-01-08,1.24416
2022-01-09,0.72576
2022-01-10,1.71073
2022-01-11,1.45152
2022-01-12,1.60705
2022-01-13,1.50336
2022-01-14,2.38465
2022-01-15,1.39968
2022-01-16,2.33281
2022-01-17,3.68066
2022-01-18,3.11041
2022-01-19,3.05857
2022-01-20,2.79937
2022-01-21,3.4733
2022-01-22,3.2141
2022-01-23,3.26594
2022-01-24,3.00673
2022-01-25,2.69569
2022-01-26,2.85121
2022-01-27,1.45152
2022-01-28,1.91809
2022-01-29,1.296
2022-01-30,1.296
2022-01-31,0.67392
2022-02-01,0.67392
2022-02-02,1.5552
2022-02-03,1.296
2022-02-04,1.45152
2022-02-05,1.5552
2022-02-06,1.19232
2022-02-07,2.64385
2022-02-08,2.54017
2022-02-09,4.40642
2022-02-10,2.69569
2022-02-11,2.74753
2022-02-12,1.08864
2022-02-13,1.08864
2022-02-14,2.07361
2022-02-15,1.96993
2022-02-16,1.81441
2022-02-17,1.65889
2022-02-18,1.39968
2022-02-19,0.67392
2022-02-20,1.14048
2022-02-21,2.02177
2022-02-22,2.38465
2022-02-23,1.19232
2022-02-24,1.0368
2022-02-25,1.34784
2022-02-26,0.57024
2022-02-27,0.98496
2022-02-28,1.14048
2022-03-01,0.67392
2022-03-02,1.39968
2022-03-03,0.98496
2022-03-04,0.98496
2022-03-05,1.08864
2022-03-06,0.62208
2022-03-07,1.45152
2022-03-08,1.19232
2022-03-09,0.2592
2022-03-10,0.98496
2022-03-11,1.81441
2022-03-12,0.67392
2022-03-13,1.91809
2022-03-14,1.65889
2022-03-15,1.96993
2022-03-16,5.23587
2022-03-17,2.43649
2022-03-18,2.33281
2022-03-19,0.57024
2022-03-20,0.98496
2022-03-21,3.2141
2022-03-22,2.17729
2022-03-23,1.39968
2022-03-24,2.07361
2022-03-25,1.71073
2022-03-26,0.82944
2022-03-27,1.65889
2022-03-28,1.65889
2022-03-29,1.60705
2022-03-30,1.86625
2022-03-31,1.65889
2022-04-01,1.0368
2022-04-02,0.62208
2022-04-03,0.5184
2022-04-04,1.91809
2022-04-05,1.24416
2022-04-06,1.60705
2022-04-07,1.60705
2022-04-08,1.45152
2022-04-09,0.88128
2022-04-10,1.08864
2022-04-11,2.28097
2022-04-12,2.02177
2022-04-13,2.43649
2022-04-14,1.34784
2022-04-15,2.02177
2022-04-16,0.67392
2022-04-17,0.41472
2022-04-18,2.22913
2022-04-19,1.65889
2022-04-20,1.34784
2022-04-21,0.88128
2022-04-22,1.50336
2022-04-23,0.67392
2022-04-24,0.72576
2022-04-25,0.88128
2022-04-26,1.08864
2022-04-27,0.98496
2022-04-28,1.296
2022-04-29,1.34784
2022-04-30,0.62208
2022-05-01,1.296
2022-05-02,1.39968
2022-05-03,1.91809
2022-05-04,1.96993
2022-05-05,1.5552
2022-05-06,1.60705
2022-05-07,1.296
2022-05-08,1.0368
2022-05-09,2.12545
2022-05-10,2.33281
2022-05-11,1.45152
2022-05-12,1.24416
2022-05-13,0.7776
2022-05-14,0.62208
2022-05-15,0.98496
2022-05-16,1.71073
2022-05-17,1.91809
2022-05-18,2.07361
2022-05-19,1.60705
2022-05-20,1.65889
2022-05-21,1.60705
2022-05-22,0.7776
2022-05-23,1.71073
2022-05-24,1.34784
2022-05-25,2.12545
2022-05-26,1.60705
2022-05-27,0.93312
2022-05-28,0.88128
2022-05-29,0.7776
2022-05-30,1.91809
2022-05-31,1.39968
2022-06-01,0.57024
2022-06-02,1.45152
2022-06-03,1.14048
2022-06-04,1.08864
2022-06-06,0.7776
2022-06-07,1.71073
2022-06-08,1.39968
2022-06-09,1.296
2022-06-10,1.0368
2022-06-11,0.7776
2022-06-12,0.46656
2022-06-13,1.50336
2022-06-14,1.0368
2022-06-15,1.19232
2022-06-16,1.296
2022-06-17,1.50336
2022-06-18,0.31104
2022-06-19,0.57024
2022-06-20,1.24416
2022-06-21,0.88128
2022-06-22,1.39968
2022-06-23,1.0368
2022-06-24,0.88128
2022-06-25,1.0368
2022-06-26,0.46656
2022-06-27,0.88128
2022-06-28,0.41472
2022-06-29,1.0368
2022-06-30,0.98496
2022-07-01,0.62208
2022-07-02,0.31104
2022-07-03,0.36288
2022-07-04,0.88128
2022-07-05,0.82944
2022-07-06,1.19232
2022-07-07,1.08864
2022-07-08,0.98496
2022-07-09,0.36288
2022-07-10,0.57024
2022-07-11,1.0368
2022-07-12,1.60705
2022-07-13,1.45152
2022-07-14,0.93312
2022-07-15,0.82944
2022-07-16,0.67392
2022-07-18,0.98496
2022-07-19,0.82944
2022-07-20,1.08864
2022-07-21,0.72576
2022-07-22,0.41472
2022-07-24,0.57024
2022-07-25,1.50336
2022-07-26,1.14048
2022-07-27,1.296
2022-07-28,1.08864
2022-07-29,1.76257
2022-07-30,2.54017
2022-07-31,0.7776
2022-08-01,1.71073
2022-08-02,1.5552
2022-08-03,2.22913
2022-08-04,1.296
2022-08-05,1.0368
2022-08-06,0.5184
2022-08-07,0.62208
2022-08-08,1.296
2022-08-09,1.19232
2022-08-10,0.93312
2022-08-11,1.08864
2022-08-12,0.7776
2022-08-13,0.72576
2022-08-14,0.5184
2022-08-16,1.60705
2022-08-17,1.39968
2022-08-18,1.0368
2022-08-19,0.62208
2022-08-20,0.2592
2022-08-21,0.36288
2022-08-22,1.19232
2022-08-23,0.82944
2022-08-24,0.5184
2022-08-25,0.98496
2022-08-26,0.93312
2022-08-27,0.36288
2022-08-29,1.24416
2022-08-30,0.67392
2022-08-31,1.19232
2022-09-01,0.46656
2022-09-02,0.2592
2022-09-03,0.41472
2022-09-04,0.41472
2022-09-05,0.46656
2022-09-06,0.57024
2022-09-07,0.82944
2022-09-08,0.2592
2022-09-12,0.31104
2022-09-13,1.08864
2022-09-14,1.19232
2022-09-15,1.19232
2022-09-19,0.5184
2022-09-20,0.62208
2022-09-21,0.7776
2022-09-22,1.0368
2022-09-23,0.72576
2022-09-26,1.08864
2022-09-27,0.72576
2022-09-28,1.71073
2022-09-29,1.5552
2022-09-30,1.81441
2022-10-01,3.00673
2022-10-02,1.50336
2022-10-03,4.30274
2022-10-04,4.35458
2022-10-05,3.88802
2022-10-06,4.5101
2022-10-07,4.82115
2022-10-08,2.02177
2022-10-09,2.38465
2022-10-10,4.14722
2022-10-11,8.39813
2022-10-12,6.48004
2022-10-13,8.70917
2022-10-14,6.01347
2022-10-15,1.96993
2022-10-16,2.74753
2022-10-17,3.68066
2022-10-18,5.18403
2022-10-19,4.87299
2022-10-20,4.61378
2022-10-21,4.5101
2022-10-22,5.02851
2022-10-23,8.13893
2022-10-24,9.74598
2022-10-25,7.30948
2022-10-26,15.91498
2022-10-27,14.35977
2022-10-28,12.90824
2022-10-29,4.35458
2022-10-30,3.62882
2022-10-31,4.87299
2022-11-01,5.13219
2022-11-02,4.92483
2022-11-03,2.79937
2022-11-04,3.2141
2022-11-05,2.02177
2022-11-06,2.07361
2022-11-07,3.31778
2022-11-08,3.00673
2022-11-09,3.78434
2022-11-10,6.63556
2022-11-11,6.63556
2022-11-12,2.95489
2022-11-13,5.08035
2022-11-14,6.73924
2022-11-15,6.37636
2022-11-16,5.44323
2022-11-17,3.78434
2022-11-18,3.2141
2022-11-19,2.02177
2022-11-20,2.02177
2022-11-21,3.26594
2022-11-22,3.78434
2022-11-23,3.93986
2022-11-24,3.7325
2022-11-25,2.17729
2022-11-26,2.02177
2022-11-27,1.96993
2022-11-28,3.2141
2022-11-29,4.09538
2022-11-30,3.93986
2022-12-01,3.83618
2022-12-02,3.4733
2022-12-03,0.88128
2022-12-04,2.48833
2022-12-05,4.14722
2022-12-06,5.33955
2022-12-07,3.9917
2022-12-08,4.35458
2022-12-09,4.66562
2022-12-10,3.42146
2022-12-11,3.9917
2022-12-12,5.59875
2022-12-13,3.62882
2022-12-14,4.19906
2022-12-15,4.30274
2022-12-16,3.52514
2022-12-17,2.85121
2022-12-18,3.2141
2022-12-19,4.30274
2022-12-20,3.88802
2022-12-21,2.33281
2022-12-22,2.59201
2022-12-23,2.74753
2022-12-24,1.60705
2022-12-25,1.76257
2022-12-26,3.62882
2022-12-27,3.00673
2022-12-28,3.7325
2022-12-29,2.54017
2022-12-30,2.74753
2022-12-31,1.60705
2023-01-01,1.91809
2023-01-02,3.93986
2023-01-03,6.32452
2023-01-04,8.03525
2023-01-05,3.93986
2023-01-06,3.9917
2023-01-07,4.56194
2023-01-08,4.35458
2023-01-09,4.35458
2023-01-10,5.96163
2023-01-11,5.28771
2023-01-12,3.7325
2023-01-13,3.26594
2023-01-14,2.48833
2023-01-15,3.31778
2023-01-16,3.36962
2023-01-17,5.13219
2023-01-18,6.37636
2023-01-19,3.4733
2023-01-20,2.79937
2023-01-21,6.01347
2023-01-22,3.88802
2023-01-23,3.7325
2023-01-24,3.4733
2023-01-25,6.22083
2023-01-26,3.83618
2023-01-27,4.04354
2023-01-28,3.57698
2023-01-29,3.68066
2023-01-30,6.84292
2023-01-31,8.44997
2023-02-01,7.15396
2023-02-02,5.85795
2023-02-03,6.58372
2023-02-04,6.11715
2023-02-05,6.16899
2023-02-06,9.07205
2023-02-07,7.05028
2023-02-08,6.84292
2023-02-09,7.41316
2023-02-10,5.33955
2023-02-11,3.68066
2023-02-12,3.57698
2023-02-13,5.90979
2023-02-14,5.28771
2023-02-15,4.45826
2023-02-16,3.7325
2023-02-17,4.40642
2023-02-18,4.5101
2023-02-19,6.27268
2023-02-20,9.6423
2023-02-21,7.41316
2023-02-22,8.03525
2023-02-23,9.79782
2023-02-24,5.59875
2023-02-25,3.42146
2023-02-26,3.11041
2023-02-27,10.4199
2023-02-28,24.41679
2023-03-01,14.30793
2023-03-02,19.803
2023-03-03,21.25453
2023-03-04,15.44841
2023-03-05,10.73094
2023-03-06,11.35303
2023-03-07,8.76101
2023-03-08,15.96682
2023-03-09,11.87143
2023-03-10,6.6874
2023-03-11,3.16226
2023-03-12,6.01347
2023-03-13,6.58372
2023-03-14,7.62052
2023-03-15,8.29445
2023-03-16,6.48004
2023-03-17,5.13219
2023-03-18,2.95489
2023-03-19,3.4733
2023-03-20,3.16226
2023-03-21,4.97667
2023-03-22,4.71747
2023-03-23,3.68066
2023-03-24,3.88802
2023-03-25,4.2509
2023-03-26,1.50336
2023-03-27,3.62882
2023-03-28,4.2509
2023-03-29,4.2509
2023-03-30,3.88802
2023-03-31,1.60705
2023-04-01,2.22913
2023-04-02,3.00673
2023-04-03,5.02851
2023-04-04,4.87299
2023-04-05,3.16226
2023-04-06,4.14722
2023-04-07,4.04354
2023-04-08,1.296
2023-04-09,2.38465
2023-04-10,2.79937
2023-04-11,5.13219
2023-04-12,4.30274
2023-04-13,3.9917
2023-04-14,1.91809
2023-04-15,1.14048
2023-04-16,2.12545
2023-04-17,2.64385
2023-04-18,3.93986
2023-04-19,3.31778
2023-04-20,2.95489
2023-04-21,2.59201
2023-04-22,3.26594
2023-04-23,3.16226
2023-04-24,5.90979
2023-04-25,5.02851
2023-04-26,4.71747
2023-04-27,3.7325
2023-04-28,4.14722
2023-04-29,2.54017
2023-04-30,2.22913
2023-05-01,2.90305
2023-05-02,5.23587
2023-05-03,4.19906
2023-05-04,4.09538
2023-05-05,3.11041
2023-05-06,3.36962
2023-05-07,3.7325
2023-05-08,5.08035
2023-05-09,5.80611
2023-05-10,4.30274
2023-05-11,3.7325
2023-05-12,3.68066
2023-05-13,2.22913
2023-05-14,2.74753
2023-05-15,5.70243
2023-05-16,8.70917
2023-05-17,4.82115
2023-05-18,3.2141
2023-05-19,4.04354
2023-05-20,2.17729
2023-05-21,1.76257
2023-05-22,3.11041
2023-05-23,4.14722
2023-05-24,3.78434
2023-05-25,3.36962
2023-05-26,3.62882
2023-05-27,2.69569
2023-05-28,3.05857
2023-05-29,3.78434
2023-05-30,5.44323
2023-05-31,7.15396
2023-06-01,7.25764
2023-06-02,5.85795
2023-06-03,3.00673
2023-06-04,3.78434
2023-06-05,4.2509
2023-06-06,3.2141
2023-06-07,5.59875
2023-06-08,4.92483
2023-06-09,4.66562
2023-06-10,3.00673
2023-06-11,5.85795
2023-06-12,8.70917
2023-06-13,7.51684
2023-06-14,5.96163
2023-06-15,5.59875
2023-06-16,6.11715
2023-06-17,2.90305
2023-06-18,2.74753
2023-06-19,15.65578
2023-06-20,25.7128
2023-06-21,22.86158
2023-06-22,25.66096
2023-06-23,16.48522
2023-06-24,11.71591
2023-06-25,11.14567
2023-06-26,61.94919
2023-06-27,26.4904
2023-06-28,13.47848
2023-06-29,13.47848
2023-06-30,17.47019
2023-07-01,8.24261
2023-07-02,8.03525
2023-07-03,9.9015
2023-07-04,8.76101
2023-07-05,7.2058
2023-07-06,7.77604
2023-07-07,6.11715
2023-07-08,3.83618
2023-07-09,3.93986
2023-07-10,6.84292
2023-07-11,6.27268
2023-07-12,7.15396
2023-07-13,6.32452
2023-07-14,4.40642
2023-07-15,3.88802
2023-07-16,4.35458
