date,엔젤투자
2023-05-28,2.17474
2023-05-29,2.13658
2023-05-30,4.54025
2023-05-31,4.12056
2023-06-01,4.38763
2023-06-02,2.74704
2023-06-03,1.7169
2023-06-04,1.60244
2023-06-05,3.47195
2023-06-06,1.94582
2023-06-07,3.24303
2023-06-08,3.09042
2023-06-09,2.89965
2023-06-10,2.09843
2023-06-11,2.25104
2023-06-12,3.96795
2023-06-13,3.73903
2023-06-14,3.31934
2023-06-15,3.54826
2023-06-16,3.31934
2023-06-17,1.98397
2023-06-18,2.17474
2023-06-19,3.28119
2023-06-20,3.31934
2023-06-21,3.62457
2023-06-22,3.89164
2023-06-23,3.20488
2023-06-24,1.44982
2023-06-25,1.67874
2023-06-26,2.70888
2023-06-27,3.92979
2023-06-28,3.12857
2023-06-29,3.47195
2023-06-30,2.3655
2023-07-01,1.64059
2023-07-02,2.13658
2023-07-03,4.46394
2023-07-04,3.54826
2023-07-05,3.73903
2023-07-06,3.58641
2023-07-07,3.70087
2023-07-08,1.29721
2023-07-09,1.98397
2023-07-10,3.47195
2023-07-11,3.47195
2023-07-12,3.54826
2023-07-13,4.15871
2023-07-14,2.67073
2023-07-15,1.86951
2023-07-16,2.09843
2023-07-17,3.62457
2023-07-18,2.9378
2023-07-19,3.81533
2023-07-20,3.73903
2023-07-21,3.09042
2023-07-22,1.86951
2023-07-23,1.44982
2023-07-24,3.85349
2023-07-25,3.70087
2023-07-26,3.35749
2023-07-27,2.97596
2023-07-28,3.05227
2023-07-29,2.06028
2023-07-30,1.56428
2023-07-31,2.89965
2023-08-01,3.54826
2023-08-02,3.12857
2023-08-03,3.28119
2023-08-04,3.31934
2023-08-05,2.2892
2023-08-06,2.25104
2023-08-07,3.28119
2023-08-08,3.51011
2023-08-09,2.97596
2023-08-10,3.51011
2023-08-11,4.04425
2023-08-12,1.64059
2023-08-13,1.75505
2023-08-14,2.78519
2023-08-15,1.94582
2023-08-16,3.47195
2023-08-17,3.58641
2023-08-18,3.20488
2023-08-19,2.44181
2023-08-20,2.82334
2023-08-21,3.09042
2023-08-22,3.77718
2023-08-23,3.70087
2023-08-24,3.35749
2023-08-25,3.66272
2023-08-26,1.44982
2023-08-27,1.67874
2023-08-28,2.47996
2023-08-29,3.85349
2023-08-30,5.26516
2023-08-31,4.88363
2023-09-01,3.89164
2023-09-02,1.94582
2023-09-03,1.37352
2023-09-04,2.59442
2023-09-05,3.24303
2023-09-06,3.47195
2023-09-07,4.19687
2023-09-08,3.77718
2023-09-09,1.90766
2023-09-10,1.67874
2023-09-11,3.31934
2023-09-12,3.66272
2023-09-13,2.9378
2023-09-14,3.16673
2023-09-15,3.09042
2023-09-16,1.83136
2023-09-17,2.55627
2023-09-18,3.28119
2023-09-19,4.46394
2023-09-20,3.81533
2023-09-21,3.05227
2023-09-22,2.55627
2023-09-23,1.86951
2023-09-24,1.41167
2023-09-25,2.70888
2023-09-26,3.54826
2023-09-27,2.32735
2023-09-28,1.06829
2023-09-29,0.95383
2023-09-30,1.1446
2023-10-01,1.06829
2023-10-02,1.64059
2023-10-03,1.75505
2023-10-04,2.78519
2023-10-05,2.40366
2023-10-06,2.40366
2023-10-07,1.29721
2023-10-08,1.44982
2023-10-09,2.17474
2023-10-10,3.01411
2023-10-11,3.16673
2023-10-12,3.28119
2023-10-13,3.31934
2023-10-14,2.02212
2023-10-15,1.64059
2023-10-16,4.65471
2023-10-17,3.28119
2023-10-18,3.31934
2023-10-19,3.24303
2023-10-20,3.12857
2023-10-21,2.02212
2023-10-22,1.37352
2023-10-23,2.97596
2023-10-24,3.39565
2023-10-25,3.81533
2023-10-26,3.47195
2023-10-27,2.2892
2023-10-28,2.67073
2023-10-29,2.09843
2023-10-30,2.9378
2023-10-31,3.54826
2023-11-01,3.28119
2023-11-02,3.35749
2023-11-03,3.05227
2023-11-04,1.83136
2023-11-05,1.75505
2023-11-06,3.05227
2023-11-07,3.35749
2023-11-08,3.77718
2023-11-09,3.35749
2023-11-10,2.47996
2023-11-11,1.75505
2023-11-12,2.02212
2023-11-13,3.35749
2023-11-14,3.4338
2023-11-15,3.09042
2023-11-16,3.12857
2023-11-17,2.2892
2023-11-18,1.64059
2023-11-19,1.60244
2023-11-20,3.66272
2023-11-21,3.89164
2023-11-22,3.24303
2023-11-23,3.92979
2023-11-24,3.54826
2023-11-25,1.56428
2023-11-26,1.33536
2023-11-27,2.8615
2023-11-28,3.62457
2023-11-29,3.77718
2023-11-30,3.47195
2023-12-01,2.78519
2023-12-02,1.7169
2023-12-03,2.02212
2023-12-04,3.62457
2023-12-05,3.39565
2023-12-06,3.09042
2023-12-07,3.66272
2023-12-08,3.58641
2023-12-09,2.44181
2023-12-10,2.59442
2023-12-11,3.01411
2023-12-12,4.0061
2023-12-13,3.77718
2023-12-14,3.35749
2023-12-15,3.39565
2023-12-16,1.83136
2023-12-17,1.7169
2023-12-18,3.28119
2023-12-19,4.12056
2023-12-20,3.31934
2023-12-21,3.12857
2023-12-22,2.3655
2023-12-23,0.72491
2023-12-24,1.2209
2023-12-25,1.60244
2023-12-26,3.47195
2023-12-27,3.31934
2023-12-28,3.01411
2023-12-29,2.70888
2023-12-30,1.75505
2023-12-31,1.48798
2024-01-01,1.18275
2024-01-02,2.67073
2024-01-03,3.16673
2024-01-04,2.70888
2024-01-05,2.78519
2024-01-06,1.94582
2024-01-07,1.2209
2024-01-08,2.8615
2024-01-09,2.89965
2024-01-10,3.47195
2024-01-11,2.67073
2024-01-12,3.01411
2024-01-13,1.44982
2024-01-14,1.56428
2024-01-15,2.67073
2024-01-16,4.19687
2024-01-17,3.24303
2024-01-18,3.24303
2024-01-19,3.70087
2024-01-20,1.56428
2024-01-21,2.06028
2024-01-22,3.54826
2024-01-23,4.46394
2024-01-24,3.54826
2024-01-25,3.20488
2024-01-26,3.47195
2024-01-27,2.02212
2024-01-28,1.86951
2024-01-29,3.12857
2024-01-30,3.05227
2024-01-31,3.35749
2024-02-01,3.73903
2024-02-02,3.58641
2024-02-03,1.67874
2024-02-04,2.09843
2024-02-05,2.40366
2024-02-06,2.67073
2024-02-07,3.09042
2024-02-08,2.21289
2024-02-09,0.87752
2024-02-10,0.83937
2024-02-11,1.44982
2024-02-12,1.64059
2024-02-13,3.77718
2024-02-14,3.66272
2024-02-15,4.38763
2024-02-16,2.9378
2024-02-17,1.67874
2024-02-18,1.67874
2024-02-19,3.85349
2024-02-20,3.96795
2024-02-21,3.70087
2024-02-22,3.05227
2024-02-23,3.35749
2024-02-24,1.67874
2024-02-25,1.52613
2024-02-26,2.82334
2024-02-27,3.77718
2024-02-28,15.45211
2024-02-29,4.0061
2024-03-01,1.60244
2024-03-02,1.41167
2024-03-03,2.32735
2024-03-04,3.58641
2024-03-05,3.05227
2024-03-06,3.62457
2024-03-07,3.28119
2024-03-08,2.59442
2024-03-09,1.98397
2024-03-10,1.98397
2024-03-11,3.96795
2024-03-12,4.42579
2024-03-13,3.39565
2024-03-14,2.63258
2024-03-15,2.70888
2024-03-16,1.2209
2024-03-17,3.31934
2024-03-18,3.58641
2024-03-19,2.8615
2024-03-20,3.96795
