date,회사채금리
2023-05-27,4.85436
2023-05-28,7.3509
2023-05-29,8.04438
2023-05-30,16.78224
2023-05-31,18.86269
2023-06-01,15.53398
2023-06-02,14.00832
2023-06-03,5.54785
2023-06-04,4.29958
2023-06-05,13.45353
2023-06-06,7.76699
2023-06-07,13.73092
2023-06-08,14.14701
2023-06-09,10.40221
2023-06-10,5.40915
2023-06-11,4.02219
2023-06-12,14.28571
2023-06-13,14.00832
2023-06-14,14.28571
2023-06-15,18.4466
2023-06-16,15.39528
2023-06-17,5.82524
2023-06-18,7.48959
2023-06-19,13.03744
2023-06-20,13.17614
2023-06-21,15.53398
2023-06-22,14.7018
2023-06-23,9.84743
2023-06-24,5.54785
2023-06-25,4.43828
2023-06-26,11.65048
2023-06-27,10.67961
2023-06-28,11.65048
2023-06-29,13.73092
2023-06-30,11.0957
2023-07-01,2.63522
2023-07-02,5.54785
2023-07-03,11.51178
2023-07-04,10.67961
2023-07-05,13.17614
2023-07-06,12.34396
2023-07-07,13.86962
2023-07-08,4.99306
2023-07-09,4.99306
2023-07-10,17.47572
2023-07-11,15.53398
2023-07-12,15.39528
2023-07-13,12.48266
2023-07-14,11.51178
2023-07-15,5.68654
2023-07-16,5.13176
2023-07-17,13.45353
2023-07-18,12.20527
2023-07-19,12.89875
2023-07-20,11.78918
2023-07-21,11.0957
2023-07-22,4.71567
2023-07-23,4.85436
2023-07-24,10.26352
2023-07-25,12.34396
2023-07-26,12.06657
2023-07-27,13.73092
2023-07-28,10.26352
2023-07-29,5.13176
2023-07-30,5.96393
2023-07-31,13.31484
2023-08-01,11.78918
2023-08-02,12.76005
2023-08-03,11.65048
2023-08-04,10.54091
2023-08-05,5.96393
2023-08-06,5.40915
2023-08-07,14.14701
2023-08-08,13.73092
2023-08-09,11.37309
2023-08-10,10.26352
2023-08-11,11.51178
2023-08-12,8.18307
2023-08-13,5.68654
2023-08-14,12.76005
2023-08-15,7.76699
2023-08-16,13.59223
2023-08-17,13.59223
2023-08-18,13.86962
2023-08-19,6.24133
2023-08-20,5.13176
2023-08-21,12.48266
2023-08-22,14.28571
2023-08-23,14.14701
2023-08-24,15.39528
2023-08-25,8.73786
2023-08-26,7.2122
2023-08-27,5.40915
2023-08-28,16.64355
2023-08-29,16.78224
2023-08-30,11.65048
2023-08-31,13.31484
2023-09-01,12.76005
2023-09-02,7.0735
2023-09-03,6.51872
2023-09-04,14.5631
2023-09-05,14.5631
2023-09-06,16.50485
2023-09-07,14.7018
2023-09-08,14.00832
2023-09-09,7.0735
2023-09-10,7.2122
2023-09-11,12.06657
2023-09-12,13.45353
2023-09-13,15.25658
2023-09-14,13.73092
2023-09-15,11.51178
2023-09-16,6.24133
2023-09-17,6.24133
2023-09-18,15.95006
2023-09-19,17.05963
2023-09-20,17.33703
2023-09-21,16.22746
2023-09-22,14.7018
2023-09-23,8.87656
2023-09-24,10.40221
2023-09-25,15.39528
2023-09-26,18.4466
2023-09-27,12.34396
2023-09-28,5.68654
2023-09-29,6.24133
2023-09-30,5.13176
2023-10-01,7.0735
2023-10-02,7.76699
2023-10-03,9.43134
2023-10-04,30.65187
2023-10-05,26.90707
2023-10-06,18.1692
2023-10-07,8.87656
2023-10-08,9.98613
2023-10-09,8.59916
2023-10-10,21.22052
2023-10-11,18.3079
2023-10-12,16.50485
2023-10-13,14.84049
2023-10-14,6.24133
2023-10-15,10.40221
2023-10-16,19.83356
2023-10-17,18.58529
2023-10-18,22.33009
2023-10-19,24.82662
2023-10-20,25.7975
2023-10-21,11.92787
2023-10-22,12.20527
2023-10-23,26.62968
2023-10-24,15.81137
2023-10-25,19.27877
2023-10-26,21.22052
2023-10-27,17.47572
2023-10-28,8.46047
2023-10-29,15.95006
2023-10-30,24.41054
2023-10-31,22.1914
2023-11-01,17.47572
2023-11-02,16.78224
2023-11-03,16.50485
2023-11-04,8.32177
2023-11-05,8.04438
2023-11-06,18.86269
2023-11-07,16.64355
2023-11-08,17.19833
2023-11-09,16.22746
2023-11-10,16.92094
2023-11-11,9.98613
2023-11-12,5.96393
2023-11-13,18.3079
2023-11-14,16.78224
2023-11-15,14.00832
2023-11-16,15.11789
2023-11-17,15.39528
2023-11-18,7.0735
2023-11-19,6.10263
2023-11-20,16.64355
2023-11-21,20.94313
2023-11-22,18.1692
2023-11-23,15.81137
2023-11-24,17.47572
2023-11-25,9.29264
2023-11-26,5.13176
2023-11-27,13.59223
2023-11-28,16.36615
2023-11-29,17.33703
2023-11-30,14.7018
2023-12-01,11.92787
2023-12-02,7.48959
2023-12-03,5.27045
2023-12-04,17.19833
2023-12-05,15.25658
2023-12-06,13.31484
2023-12-07,14.5631
2023-12-08,11.0957
2023-12-09,6.24133
2023-12-10,6.38002
2023-12-11,14.84049
2023-12-12,13.86962
2023-12-13,15.81137
2023-12-14,14.42441
2023-12-15,14.28571
2023-12-16,5.82524
2023-12-17,6.38002
2023-12-18,14.42441
2023-12-19,13.03744
2023-12-20,12.34396
2023-12-21,14.7018
2023-12-22,9.15395
2023-12-23,4.99306
2023-12-24,3.32871
2023-12-25,4.85436
2023-12-26,12.76005
2023-12-27,16.36615
2023-12-28,18.72399
2023-12-29,14.14701
2023-12-30,5.54785
2023-12-31,9.43134
2024-01-01,7.0735
2024-01-02,19.41747
2024-01-03,13.86962
2024-01-04,14.84049
2024-01-05,17.47572
2024-01-06,8.73786
2024-01-07,10.40221
2024-01-08,15.53398
2024-01-09,17.61442
2024-01-10,16.78224
2024-01-11,19.55617
2024-01-12,16.64355
2024-01-13,5.82524
2024-01-14,6.65742
2024-01-15,14.84049
2024-01-16,15.67267
2024-01-17,15.11789
2024-01-18,13.31484
2024-01-19,12.34396
2024-01-20,4.57697
2024-01-21,8.87656
2024-01-22,17.05963
2024-01-23,12.62135
2024-01-24,12.62135
2024-01-25,13.31484
2024-01-26,15.81137
2024-01-27,6.24133
2024-01-28,6.93481
2024-01-29,15.39528
2024-01-30,13.03744
2024-01-31,14.28571
2024-02-01,15.81137
2024-02-02,13.17614
2024-02-03,6.65742
2024-02-04,4.99306
2024-02-05,13.17614
2024-02-06,15.11789
2024-02-07,10.67961
2024-02-08,8.32177
2024-02-09,4.43828
2024-02-10,3.4674
2024-02-11,3.05131
2024-02-12,6.38002
2024-02-13,14.42441
2024-02-14,9.15395
2024-02-15,11.0957
2024-02-16,9.70873
2024-02-17,4.02219
2024-02-18,6.93481
2024-02-19,14.00832
2024-02-20,17.89181
2024-02-21,13.59223
2024-02-22,12.89875
2024-02-23,12.34396
2024-02-24,5.13176
2024-02-25,4.71567
2024-02-26,11.23439
2024-02-27,9.70873
2024-02-28,12.20527
2024-02-29,7.62829
2024-03-01,5.96393
2024-03-02,4.16088
2024-03-03,5.27045
2024-03-04,11.92787
2024-03-05,11.23439
2024-03-06,8.04438
2024-03-07,9.84743
2024-03-08,10.8183
2024-03-09,3.32871
2024-03-10,4.57697
2024-03-11,9.57004
2024-03-12,10.40221
2024-03-13,10.54091
2024-03-14,10.957
2024-03-15,8.46047
2024-03-16,3.32871
2024-03-17,4.99306
2024-03-18,10.54091
2024-03-19,10.12482
2024-03-20,10.54091
