date,채권가격
2021-05-21,5.61224
2021-05-22,10.71428
2021-05-23,13.77551
2021-05-24,25.0
2021-05-25,12.7551
2021-05-26,12.24489
2021-05-27,17.34693
2021-05-28,13.2653
2021-05-29,4.08163
2021-05-30,12.24489
2021-05-31,16.83673
2021-06-01,27.55102
2021-06-02,15.30612
2021-06-03,17.85714
2021-06-04,19.38775
2021-06-05,14.79591
2021-06-06,15.30612
2021-06-07,16.83673
2021-06-08,31.12244
2021-06-09,32.14285
2021-06-10,19.38775
2021-06-11,15.30612
2021-06-12,16.32653
2021-06-13,15.30612
2021-06-14,21.42857
2021-06-15,22.95918
2021-06-16,18.36734
2021-06-17,18.87755
2021-06-18,14.79591
2021-06-19,16.83673
2021-06-20,9.69387
2021-06-21,13.77551
2021-06-22,10.71428
2021-06-23,6.63265
2021-06-24,10.20408
2021-06-25,13.2653
2021-06-26,11.22448
2021-06-27,4.08163
2021-06-28,6.63265
2021-06-29,16.83673
2021-06-30,12.7551
2021-07-01,6.63265
2021-07-02,6.63265
2021-07-03,4.59183
2021-07-04,6.63265
2021-07-05,16.83673
2021-07-06,7.14285
2021-07-07,17.85714
2021-07-08,19.89795
2021-07-09,12.7551
2021-07-10,5.10204
2021-07-11,8.67346
2021-07-12,11.22448
2021-07-13,11.73469
2021-07-14,16.32653
2021-07-15,13.2653
2021-07-16,12.24489
2021-07-17,10.71428
2021-07-18,13.77551
2021-07-19,11.22448
2021-07-20,26.0204
2021-07-21,12.24489
2021-07-22,12.24489
2021-07-23,10.20408
2021-07-24,3.57142
2021-07-26,7.65306
2021-07-27,11.73469
2021-07-28,9.18367
2021-07-29,6.12244
2021-07-30,8.16326
2021-08-01,4.59183
2021-08-02,10.20408
2021-08-03,10.71428
2021-08-04,9.69387
2021-08-05,9.69387
2021-08-06,12.24489
2021-08-07,5.10204
2021-08-08,9.69387
2021-08-09,10.71428
2021-08-10,10.20408
2021-08-11,12.7551
2021-08-12,17.34693
2021-08-13,15.30612
2021-08-14,10.71428
2021-08-15,13.77551
2021-08-16,9.18367
2021-08-17,11.22448
2021-08-18,9.18367
2021-08-19,10.71428
2021-08-20,16.32653
2021-08-21,11.73469
2021-08-22,12.7551
2021-08-23,11.73469
2021-08-24,11.22448
2021-08-25,9.18367
2021-08-26,27.55102
2021-08-27,13.77551
2021-08-29,4.08163
2021-08-30,14.79591
2021-08-31,8.16326
2021-09-01,11.22448
2021-09-02,11.22448
2021-09-03,9.69387
2021-09-04,4.59183
2021-09-05,5.10204
2021-09-06,7.14285
2021-09-07,12.7551
2021-09-08,10.71428
2021-09-09,12.24489
2021-09-10,10.20408
2021-09-11,5.61224
2021-09-12,2.55102
2021-09-13,12.24489
2021-09-14,9.69387
2021-09-15,12.24489
2021-09-16,12.7551
2021-09-17,3.06122
2021-09-18,4.08163
2021-09-21,3.57142
2021-09-22,6.12244
2021-09-23,15.30612
2021-09-24,14.79591
2021-09-25,6.63265
2021-09-26,11.73469
2021-09-27,18.87755
2021-09-28,14.79591
2021-09-29,23.97959
2021-09-30,11.73469
2021-10-01,11.73469
2021-10-02,9.18367
2021-10-03,10.71428
2021-10-04,16.32653
2021-10-05,27.55102
2021-10-06,16.83673
2021-10-07,23.46938
2021-10-08,13.77551
2021-10-09,11.73469
2021-10-10,9.69387
2021-10-11,21.42857
2021-10-12,32.14285
2021-10-13,17.85714
2021-10-14,17.34693
2021-10-15,22.44897
2021-10-16,15.30612
2021-10-17,12.7551
2021-10-18,29.08163
2021-10-19,20.91836
2021-10-20,15.81632
2021-10-21,15.81632
2021-10-22,19.38775
2021-10-23,10.20408
2021-10-24,8.67346
2021-10-25,22.95918
2021-10-26,21.42857
2021-10-27,25.0
2021-10-28,30.10204
2021-10-29,33.67346
2021-10-30,11.73469
2021-10-31,10.20408
2021-11-01,26.0204
2021-11-02,21.42857
2021-11-03,24.48979
2021-11-04,20.91836
2021-11-05,17.85714
2021-11-06,11.73469
2021-11-07,8.67346
2021-11-08,20.91836
2021-11-09,14.28571
2021-11-10,17.85714
2021-11-11,13.2653
2021-11-12,13.77551
2021-11-13,5.61224
2021-11-14,9.69387
2021-11-15,17.85714
2021-11-16,14.28571
2021-11-17,15.30612
2021-11-18,5.61224
2021-11-19,9.18367
2021-11-20,5.61224
2021-11-21,4.59183
2021-11-22,12.24489
2021-11-23,12.24489
2021-11-24,9.69387
2021-11-25,15.81632
2021-11-26,15.30612
2021-11-27,12.24489
2021-11-28,6.12244
2021-11-29,16.83673
2021-11-30,31.63265
2021-12-01,15.81632
2021-12-02,9.18367
2021-12-03,11.73469
2021-12-04,19.38775
2021-12-05,10.71428
2021-12-06,17.85714
2021-12-07,12.24489
2021-12-08,13.77551
2021-12-09,13.77551
2021-12-10,12.24489
2021-12-11,13.77551
2021-12-12,7.14285
2021-12-13,20.40816
2021-12-14,19.89795
2021-12-15,17.85714
2021-12-16,11.22448
2021-12-17,17.85714
2021-12-18,11.73469
2021-12-19,8.16326
2021-12-20,10.71428
2021-12-21,16.83673
2021-12-22,7.14285
2021-12-24,3.06122
2021-12-25,3.57142
2021-12-26,7.65306
2021-12-27,8.67346
2021-12-28,6.63265
2021-12-29,11.22448
2021-12-30,6.63265
2021-12-31,9.69387
2022-01-01,3.57142
2022-01-02,4.08163
2022-01-03,4.59183
2022-01-04,13.2653
2022-01-05,13.2653
2022-01-06,22.44897
2022-01-07,17.34693
2022-01-08,12.7551
2022-01-09,14.28571
2022-01-10,22.44897
2022-01-11,20.91836
2022-01-12,14.79591
2022-01-13,13.2653
2022-01-14,20.91836
2022-01-15,9.69387
2022-01-16,15.30612
2022-01-17,17.85714
2022-01-18,21.93877
2022-01-19,27.04081
2022-01-20,17.34693
2022-01-21,20.91836
2022-01-22,14.28571
2022-01-23,18.87755
2022-01-24,19.38775
2022-01-25,26.53061
2022-01-26,18.87755
2022-01-27,24.48979
2022-01-28,14.28571
2022-01-29,16.83673
2022-01-30,11.22448
2022-01-31,15.30612
2022-02-01,20.91836
2022-02-02,12.24489
2022-02-03,5.61224
2022-02-04,16.32653
2022-02-05,13.77551
2022-02-06,16.32653
2022-02-07,14.79591
2022-02-08,18.36734
2022-02-09,19.38775
2022-02-10,15.81632
2022-02-11,18.36734
2022-02-12,7.14285
2022-02-13,14.28571
2022-02-14,17.34693
2022-02-15,19.38775
2022-02-16,14.28571
2022-02-17,10.71428
2022-02-18,15.30612
2022-02-19,7.65306
2022-02-20,6.12244
2022-02-21,17.85714
2022-02-22,19.89795
2022-02-23,14.79591
2022-02-24,18.36734
2022-02-25,19.89795
2022-02-26,7.14285
2022-02-27,10.20408
2022-02-28,15.30612
2022-03-01,12.7551
2022-03-02,17.85714
2022-03-03,10.20408
2022-03-04,15.81632
2022-03-05,7.14285
2022-03-06,11.73469
2022-03-07,14.28571
2022-03-08,15.81632
2022-03-09,8.67346
2022-03-10,14.79591
2022-03-11,12.7551
2022-03-12,10.71428
2022-03-13,9.69387
2022-03-14,13.2653
2022-03-15,26.0204
2022-03-16,15.30612
2022-03-17,21.42857
2022-03-18,14.28571
2022-03-19,10.20408
2022-03-20,11.22448
2022-03-21,15.81632
2022-03-22,19.89795
2022-03-23,21.42857
2022-03-24,13.2653
2022-03-25,19.89795
2022-03-26,11.73469
2022-03-27,17.85714
2022-03-28,35.20408
2022-03-29,46.93877
2022-03-30,38.2653
2022-03-31,23.97959
2022-04-01,22.95918
2022-04-02,12.24489
2022-04-03,17.34693
2022-04-04,27.04081
2022-04-05,26.53061
2022-04-06,38.2653
2022-04-07,31.12244
2022-04-08,29.08163
2022-04-09,16.32653
2022-04-10,12.7551
2022-04-11,32.14285
2022-04-12,43.36734
2022-04-13,29.59183
2022-04-14,31.63265
2022-04-15,32.14285
2022-04-16,16.32653
2022-04-17,21.42857
2022-04-18,26.0204
2022-04-19,30.10204
2022-04-20,53.06122
2022-04-21,39.79591
2022-04-22,25.5102
2022-04-23,15.30612
2022-04-24,22.44897
2022-04-25,27.55102
2022-04-26,26.53061
2022-04-27,25.5102
2022-04-28,25.0
2022-04-29,18.36734
2022-04-30,10.20408
2022-05-01,8.67346
2022-05-02,21.42857
2022-05-03,25.0
2022-05-04,26.0204
2022-05-05,14.28571
2022-05-06,30.10204
2022-05-07,21.93877
2022-05-08,13.2653
2022-05-09,26.53061
2022-05-10,39.28571
2022-05-11,28.57142
2022-05-12,26.0204
2022-05-13,21.93877
2022-05-14,16.32653
2022-05-15,13.77551
2022-05-16,21.93877
2022-05-17,39.79591
2022-05-18,22.44897
2022-05-19,27.55102
2022-05-20,27.55102
2022-05-21,13.2653
2022-05-22,16.83673
2022-05-23,20.40816
2022-05-24,23.46938
2022-05-25,21.42857
2022-05-26,22.44897
2022-05-27,20.91836
2022-05-28,13.2653
2022-05-29,9.18367
2022-05-30,23.97959
2022-05-31,23.97959
2022-06-01,22.95918
2022-06-02,26.53061
2022-06-03,32.14285
2022-06-04,16.83673
2022-06-05,14.79591
2022-06-06,15.30612
2022-06-07,22.95918
2022-06-08,22.44897
2022-06-09,26.53061
2022-06-10,15.30612
2022-06-11,31.12244
2022-06-12,28.06122
2022-06-13,34.69387
2022-06-14,60.20408
2022-06-15,52.04081
2022-06-16,43.87755
2022-06-17,25.0
2022-06-18,14.79591
2022-06-19,18.36734
2022-06-20,42.34693
2022-06-21,37.24489
2022-06-22,28.57142
2022-06-23,29.08163
2022-06-24,24.48979
2022-06-25,18.36734
2022-06-26,14.79591
2022-06-27,22.95918
2022-06-28,23.46938
2022-06-29,21.42857
2022-06-30,22.95918
2022-07-01,21.42857
2022-07-02,12.7551
2022-07-03,18.87755
2022-07-04,22.95918
2022-07-05,32.14285
2022-07-06,29.59183
2022-07-07,23.97959
2022-07-08,18.36734
2022-07-09,6.12244
2022-07-10,11.73469
2022-07-11,24.48979
2022-07-12,26.0204
2022-07-13,33.16326
2022-07-14,27.55102
2022-07-15,21.42857
2022-07-16,12.24489
2022-07-17,13.77551
2022-07-18,16.83673
2022-07-19,25.0
2022-07-20,19.38775
2022-07-21,21.42857
2022-07-22,21.93877
2022-07-23,11.73469
2022-07-24,11.73469
2022-07-25,21.93877
2022-07-26,19.38775
2022-07-27,13.2653
2022-07-28,26.53061
2022-07-29,19.38775
2022-07-30,11.73469
2022-07-31,8.67346
2022-08-01,22.95918
2022-08-02,23.97959
2022-08-03,17.85714
2022-08-04,17.85714
2022-08-05,15.30612
2022-08-06,11.22448
2022-08-07,17.85714
2022-08-08,24.48979
2022-08-09,18.36734
2022-08-10,18.87755
2022-08-11,20.40816
2022-08-12,8.16326
2022-08-13,12.24489
2022-08-14,8.16326
2022-08-15,11.73469
2022-08-16,16.83673
2022-08-17,17.85714
2022-08-18,16.83673
2022-08-19,14.28571
2022-08-20,12.24489
2022-08-21,11.22448
2022-08-22,21.93877
2022-08-23,20.91836
2022-08-24,16.32653
2022-08-25,24.48979
2022-08-26,21.93877
2022-08-27,13.2653
2022-08-28,13.77551
2022-08-29,23.97959
2022-08-30,27.04081
2022-08-31,17.85714
2022-09-01,23.46938
2022-09-02,25.5102
2022-09-03,17.85714
2022-09-04,18.87755
2022-09-05,21.93877
2022-09-06,17.85714
2022-09-07,22.95918
2022-09-08,20.40816
2022-09-09,11.73469
2022-09-10,8.67346
2022-09-11,9.18367
2022-09-12,20.91836
2022-09-13,14.79591
2022-09-14,29.59183
2022-09-15,23.97959
2022-09-16,28.06122
2022-09-17,10.20408
2022-09-18,16.83673
2022-09-19,26.0204
2022-09-20,41.32653
2022-09-21,41.83673
2022-09-22,37.7551
2022-09-23,41.83673
2022-09-24,22.95918
2022-09-25,29.59183
2022-09-26,40.30612
2022-09-27,51.53061
2022-09-28,63.77551
2022-09-29,51.0204
2022-09-30,44.89795
2022-10-01,19.38775
2022-10-02,19.38775
2022-10-03,29.59183
2022-10-04,41.83673
2022-10-05,33.16326
2022-10-06,44.89795
2022-10-07,35.20408
2022-10-08,17.34693
2022-10-09,15.81632
2022-10-10,24.48979
2022-10-11,38.77551
2022-10-12,48.46938
2022-10-13,40.30612
2022-10-14,37.7551
2022-10-15,23.97959
2022-10-16,29.59183
2022-10-17,36.22448
2022-10-18,39.79591
2022-10-19,40.30612
2022-10-20,56.63265
2022-10-21,58.16326
2022-10-22,46.42857
2022-10-23,45.40816
2022-10-24,81.12244
2022-10-25,84.18367
2022-10-26,68.87755
2022-10-27,67.85714
2022-10-28,51.0204
2022-10-29,23.46938
2022-10-30,23.97959
2022-10-31,37.24489
2022-11-01,35.71428
2022-11-02,33.67346
2022-11-03,39.79591
2022-11-04,41.32653
2022-11-05,25.5102
2022-11-06,29.08163
2022-11-07,32.14285
2022-11-08,53.06122
2022-11-09,38.2653
2022-11-10,38.2653
2022-11-11,37.7551
2022-11-12,27.04081
2022-11-13,27.04081
2022-11-14,26.53061
2022-11-15,33.16326
2022-11-16,34.69387
2022-11-17,29.59183
2022-11-18,29.59183
2022-11-19,17.85714
2022-11-20,17.34693
2022-11-21,23.46938
2022-11-22,30.10204
2022-11-23,21.93877
2022-11-24,36.22448
2022-11-25,23.46938
2022-11-26,13.77551
2022-11-27,14.28571
2022-11-28,25.5102
2022-11-29,25.5102
2022-11-30,28.06122
2022-12-01,16.83673
2022-12-02,28.57142
2022-12-03,11.73469
2022-12-04,18.87755
2022-12-05,22.95918
2022-12-06,18.87755
2022-12-07,19.89795
2022-12-08,23.97959
2022-12-09,27.04081
2022-12-10,21.93877
2022-12-11,12.24489
2022-12-12,29.08163
2022-12-13,26.0204
2022-12-14,35.71428
2022-12-15,31.12244
2022-12-16,18.36734
2022-12-17,14.79591
2022-12-18,21.42857
2022-12-19,27.55102
2022-12-20,30.61224
2022-12-21,27.55102
2022-12-22,17.85714
2022-12-23,19.89795
2022-12-24,15.30612
2022-12-25,12.24489
2022-12-26,15.81632
2022-12-27,22.44897
2022-12-28,23.97959
2022-12-29,25.0
2022-12-30,15.81632
2022-12-31,8.16326
2023-01-01,11.73469
2023-01-02,20.91836
2023-01-03,17.85714
2023-01-04,23.46938
2023-01-05,17.34693
2023-01-06,27.55102
2023-01-07,8.67346
2023-01-08,21.42857
2023-01-09,28.06122
2023-01-10,34.69387
2023-01-11,27.04081
2023-01-12,20.40816
2023-01-13,21.93877
2023-01-14,12.24489
2023-01-15,19.89795
2023-01-16,23.97959
2023-01-17,27.04081
2023-01-18,20.91836
2023-01-19,31.63265
2023-01-20,18.87755
2023-01-21,14.28571
2023-01-22,10.20408
2023-01-23,14.28571
2023-01-24,16.83673
2023-01-25,28.06122
2023-01-26,23.46938
2023-01-27,22.95918
2023-01-28,14.28571
2023-01-29,17.34693
2023-01-30,22.44897
2023-01-31,25.5102
2023-02-01,18.87755
2023-02-02,29.59183
2023-02-03,22.95918
2023-02-04,15.81632
2023-02-05,13.77551
2023-02-06,23.46938
2023-02-07,17.85714
2023-02-08,28.57142
2023-02-09,25.0
2023-02-10,19.89795
2023-02-11,16.83673
2023-02-12,10.71428
2023-02-13,25.5102
2023-02-14,23.46938
2023-02-15,25.0
2023-02-16,21.42857
2023-02-17,26.0204
2023-02-18,19.38775
2023-02-19,9.18367
2023-02-20,20.91836
2023-02-21,25.5102
2023-02-22,26.53061
2023-02-23,24.48979
2023-02-24,16.32653
2023-02-25,10.71428
2023-02-26,9.69387
2023-02-27,24.48979
2023-02-28,22.95918
2023-03-01,19.38775
2023-03-02,28.06122
2023-03-03,23.97959
2023-03-04,16.32653
2023-03-05,15.30612
2023-03-06,19.38775
2023-03-07,23.97959
2023-03-08,26.0204
2023-03-09,35.20408
2023-03-10,32.65306
2023-03-11,26.53061
2023-03-12,30.10204
2023-03-13,84.18367
2023-03-14,86.22448
2023-03-15,50.0
2023-03-16,50.0
2023-03-17,32.65306
2023-03-18,29.08163
2023-03-19,28.06122
2023-03-20,50.0
2023-03-21,36.73469
2023-03-22,42.34693
2023-03-23,47.95918
2023-03-24,37.24489
2023-03-25,20.91836
2023-03-26,20.91836
2023-03-27,43.36734
2023-03-28,47.44897
2023-03-29,39.28571
2023-03-30,47.44897
2023-03-31,31.12244
2023-04-01,23.46938
2023-04-02,22.44897
2023-04-03,29.59183
2023-04-04,27.04081
2023-04-05,33.67346
2023-04-06,32.65306
2023-04-07,28.57142
2023-04-08,15.81632
2023-04-09,22.95918
2023-04-10,22.44897
2023-04-11,38.2653
2023-04-12,32.14285
2023-04-13,30.61224
2023-04-14,28.57142
2023-04-15,20.91836
2023-04-16,22.95918
2023-04-17,37.7551
2023-04-18,32.14285
2023-04-19,30.61224
2023-04-20,28.06122
2023-04-21,30.61224
2023-04-22,26.0204
2023-04-23,18.36734
2023-04-24,25.5102
2023-04-25,34.18367
2023-04-26,25.5102
2023-04-27,28.06122
2023-04-28,17.85714
2023-04-29,11.22448
2023-04-30,16.32653
2023-05-01,13.2653
2023-05-02,19.89795
2023-05-03,18.36734
2023-05-04,33.16326
2023-05-05,12.7551
2023-05-06,11.22448
2023-05-07,16.83673
2023-05-08,28.06122
2023-05-09,24.48979
2023-05-10,18.87755
2023-05-11,20.40816
2023-05-12,22.95918
2023-05-13,11.22448
2023-05-14,9.18367
2023-05-15,18.87755
2023-05-16,12.24489
2023-05-17,15.30612
2023-05-18,19.38775
2023-05-19,23.97959
2023-05-20,11.73469
2023-05-21,17.85714
2023-05-22,26.0204
2023-05-23,29.08163
2023-05-24,25.0
2023-05-25,26.0204
2023-05-26,23.97959
2023-05-27,17.85714
2023-05-28,16.32653
2023-05-29,20.40816
2023-05-30,31.63265
2023-05-31,26.0204
2023-06-01,23.97959
2023-06-02,19.89795
2023-06-03,13.77551
2023-06-04,14.79591
2023-06-05,18.87755
2023-06-06,23.97959
