date,부동산증여세
2020-08-11,20.97428
2020-08-12,23.95128
2020-08-13,28.55209
2020-08-14,26.52232
2020-08-15,18.40324
2020-08-16,19.07983
2020-08-17,18.26792
2020-08-18,15.02029
2020-08-19,17.99729
2020-08-20,21.24492
2020-08-21,18.13261
2020-08-22,13.53179
2020-08-23,11.23139
2020-08-24,17.86197
2020-08-25,13.12584
2020-08-26,13.12584
2020-08-27,13.53179
2020-08-28,15.56156
2020-08-29,13.12584
2020-08-30,12.0433
2020-08-31,17.45602
2020-09-01,9.33694
2020-09-02,13.26116
2020-09-03,14.47902
2020-09-04,12.0433
2020-09-05,12.58457
2020-09-06,12.99052
2020-09-07,15.8322
2020-09-08,14.3437
2020-09-09,14.74966
2020-09-10,16.50879
2020-09-11,15.96752
2020-09-12,11.90798
2020-09-13,13.26116
2020-09-14,15.69688
2020-09-15,16.37347
2020-09-16,16.77943
2020-09-17,17.18538
2020-09-18,15.02029
2020-09-19,12.44925
2020-09-20,17.86197
2020-09-21,26.11637
2020-09-22,20.16238
2020-09-23,14.47902
2020-09-24,12.17861
2020-09-25,10.14884
2020-09-26,8.79566
2020-09-27,9.60757
2020-09-28,12.31393
2020-09-29,10.96075
2020-09-30,11.90798
2020-10-01,7.84844
2020-10-02,9.20162
2020-10-03,13.12584
2020-10-04,13.66711
2020-10-05,20.02706
2020-10-06,22.19215
2020-10-07,18.67388
2020-10-08,18.94451
2020-10-09,11.90798
2020-10-10,14.88497
2020-10-11,15.8322
2020-10-12,20.97428
2020-10-13,18.40324
2020-10-14,17.72665
2020-10-15,15.69688
2020-10-16,13.12584
2020-10-17,12.71989
2020-10-18,15.56156
2020-10-19,19.07983
2020-10-20,20.56833
2020-10-21,18.94451
2020-10-22,16.77943
2020-10-23,17.99729
2020-10-24,15.8322
2020-10-25,18.94451
2020-10-26,27.74018
2020-10-27,19.89174
2020-10-28,23.81596
2020-10-29,15.69688
2020-10-30,13.66711
2020-10-31,10.69012
2020-11-01,14.20838
2020-11-02,18.26792
2020-11-03,15.96752
2020-11-04,14.88497
2020-11-05,14.61434
2020-11-06,13.12584
2020-11-07,10.01353
2020-11-08,10.69012
2020-11-09,15.8322
2020-11-10,13.26116
2020-11-11,11.90798
2020-11-12,13.66711
2020-11-13,11.09607
2020-11-14,10.01353
2020-11-15,10.28416
2020-11-16,13.80243
2020-11-17,17.45602
2020-11-18,18.13261
2020-11-19,16.50879
2020-11-20,12.71989
2020-11-21,8.79566
2020-11-22,10.82543
2020-11-23,14.74966
2020-11-24,17.99729
2020-11-25,23.54533
2020-11-26,18.94451
2020-11-27,16.10284
2020-11-28,12.8552
2020-11-29,12.71989
2020-11-30,14.47902
2020-12-01,15.02029
2020-12-02,15.96752
2020-12-03,14.88497
2020-12-04,13.93775
2020-12-05,14.20838
2020-12-06,12.44925
2020-12-07,21.92151
2020-12-08,18.94451
2020-12-09,13.26116
2020-12-10,10.82543
2020-12-11,7.98376
2020-12-12,9.60757
2020-12-13,8.93098
2020-12-14,12.58457
2020-12-15,12.17861
2020-12-16,13.39648
2020-12-17,14.3437
2020-12-18,15.56156
2020-12-19,9.33694
2020-12-20,9.87821
2020-12-21,13.93775
2020-12-22,15.02029
2020-12-23,15.29093
2020-12-24,12.71989
2020-12-25,11.63734
2020-12-26,9.47225
2020-12-27,15.29093
2020-12-28,18.53856
2020-12-29,19.6211
2020-12-30,17.99729
2020-12-31,19.75642
2021-01-01,17.99729
2021-01-02,15.8322
2021-01-03,13.93775
2021-01-04,14.3437
2021-01-05,17.3207
2021-01-06,18.8092
2021-01-07,16.37347
2021-01-08,13.26116
2021-01-09,13.39648
2021-01-10,14.20838
2021-01-11,21.78619
2021-01-12,16.77943
2021-01-13,16.64411
2021-01-14,25.71041
2021-01-15,19.21515
2021-01-16,12.99052
2021-01-17,18.26792
2021-01-18,21.65087
2021-01-19,24.89851
2021-01-20,23.13937
2021-01-21,26.25169
2021-01-22,22.73342
2021-01-23,17.18538
2021-01-24,20.56833
2021-01-25,25.84573
2021-01-26,26.387
2021-01-27,25.71041
2021-01-28,31.93504
2021-01-29,22.86874
2021-01-30,17.18538
2021-01-31,19.48579
2021-02-01,22.19215
2021-02-02,26.79296
2021-02-03,20.70365
2021-02-04,16.23815
2021-02-05,15.69688
2021-02-06,12.71989
2021-02-07,14.07307
2021-02-08,18.40324
2021-02-09,16.91474
2021-02-10,11.77266
2021-02-11,14.07307
2021-02-12,15.56156
2021-02-13,15.56156
2021-02-14,17.45602
2021-02-15,29.49932
2021-02-16,25.84573
2021-02-17,27.8755
2021-02-18,22.46278
2021-02-19,18.13261
2021-02-20,19.21515
2021-02-21,15.56156
2021-02-22,23.68064
2021-02-23,21.92151
2021-02-24,19.21515
2021-02-25,17.18538
2021-02-26,16.10284
2021-02-27,12.44925
2021-02-28,16.23815
2021-03-01,15.56156
2021-03-02,16.37347
2021-03-03,15.02029
2021-03-04,14.20838
2021-03-05,10.14884
2021-03-06,12.31393
2021-03-07,9.87821
2021-03-08,13.26116
2021-03-09,14.47902
2021-03-10,11.09607
2021-03-11,11.77266
2021-03-12,7.5778
2021-03-13,10.82543
2021-03-14,12.44925
2021-03-15,17.05006
2021-03-16,17.3207
2021-03-17,16.64411
2021-03-18,12.8552
2021-03-19,10.01353
2021-03-20,9.87821
2021-03-21,10.82543
2021-03-22,12.99052
2021-03-23,12.31393
2021-03-24,13.66711
2021-03-25,16.37347
2021-03-26,9.60757
2021-03-27,10.01353
2021-03-28,10.69012
2021-03-29,17.05006
2021-03-30,15.42625
2021-03-31,13.26116
2021-04-01,13.80243
2021-04-02,11.36671
2021-04-03,10.5548
2021-04-04,12.71989
2021-04-05,13.12584
2021-04-06,13.39648
2021-04-07,12.0433
2021-04-08,10.82543
2021-04-09,10.01353
2021-04-10,8.38971
2021-04-11,10.69012
2021-04-12,15.29093
2021-04-13,14.61434
2021-04-14,14.07307
2021-04-15,13.80243
2021-04-16,15.15561
2021-04-17,11.90798
2021-04-18,13.12584
2021-04-19,18.53856
2021-04-20,20.70365
2021-04-21,14.61434
2021-04-22,12.71989
2021-04-23,11.09607
2021-04-24,11.90798
2021-04-25,13.53179
2021-04-26,12.99052
2021-04-27,15.02029
2021-04-28,15.42625
2021-04-29,12.71989
2021-04-30,7.71312
2021-05-01,8.66035
2021-05-02,6.63058
2021-05-03,10.14884
2021-05-04,15.29093
2021-05-05,8.38971
2021-05-06,16.23815
2021-05-07,13.93775
2021-05-08,16.10284
2021-05-09,12.58457
2021-05-10,16.50879
2021-05-11,13.93775
2021-05-12,13.80243
2021-05-13,15.02029
2021-05-14,14.3437
2021-05-15,11.90798
2021-05-16,10.28416
2021-05-17,18.40324
2021-05-18,14.74966
2021-05-19,12.0433
2021-05-20,12.8552
2021-05-21,12.99052
2021-05-22,5.95399
2021-05-23,10.96075
2021-05-24,18.13261
2021-05-25,15.56156
2021-05-26,14.61434
2021-05-27,14.20838
2021-05-28,13.12584
2021-05-29,10.01353
2021-05-30,22.86874
2021-05-31,31.25845
2021-06-01,23.00405
2021-06-02,15.69688
2021-06-03,12.17861
2021-06-04,12.8552
2021-06-05,9.20162
2021-06-06,10.82543
2021-06-07,14.3437
2021-06-08,15.69688
2021-06-09,12.8552
2021-06-10,8.93098
2021-06-11,11.63734
2021-06-12,6.35994
2021-06-13,9.47225
2021-06-14,13.66711
2021-06-15,9.47225
2021-06-16,8.79566
2021-06-17,11.77266
2021-06-18,11.63734
2021-06-19,7.5778
2021-06-20,9.0663
2021-06-21,11.90798
2021-06-22,12.31393
2021-06-23,12.99052
2021-06-24,11.90798
2021-06-25,7.44248
2021-06-26,7.5778
2021-06-27,7.5778
2021-06-28,11.77266
2021-06-29,9.60757
2021-06-30,9.33694
2021-07-01,7.03653
2021-07-02,10.41948
2021-07-03,7.98376
2021-07-04,10.01353
2021-07-05,13.53179
2021-07-06,10.14884
2021-07-07,10.5548
2021-07-08,12.8552
2021-07-09,9.60757
2021-07-10,7.44248
2021-07-11,9.0663
2021-07-12,13.93775
2021-07-13,13.26116
2021-07-14,12.44925
2021-07-15,14.07307
2021-07-16,9.60757
2021-07-17,10.14884
2021-07-18,10.41948
2021-07-19,14.88497
2021-07-20,11.63734
2021-07-21,14.74966
2021-07-22,12.71989
2021-07-23,9.47225
2021-07-24,7.44248
2021-07-25,10.28416
2021-07-26,10.28416
2021-07-27,15.69688
2021-07-28,14.74966
2021-07-29,17.3207
2021-07-30,16.91474
2021-07-31,14.07307
2021-08-01,16.77943
2021-08-02,26.52232
2021-08-03,20.83897
2021-08-04,16.64411
2021-08-05,16.23815
2021-08-06,16.23815
2021-08-07,19.07983
2021-08-08,19.6211
2021-08-09,20.16238
2021-08-10,20.56833
2021-08-11,21.92151
2021-08-12,21.51556
2021-08-13,20.43301
2021-08-14,12.58457
2021-08-15,16.37347
2021-08-16,15.42625
2021-08-17,17.72665
2021-08-18,18.94451
2021-08-19,19.6211
2021-08-20,17.99729
2021-08-21,11.77266
2021-08-22,11.63734
2021-08-23,19.35047
2021-08-24,19.48579
2021-08-25,20.56833
2021-08-26,16.91474
2021-08-27,16.64411
2021-08-28,14.47902
2021-08-29,13.12584
2021-08-30,21.1096
2021-08-31,16.77943
2021-09-01,15.8322
2021-09-02,16.50879
2021-09-03,12.8552
2021-09-04,14.20838
2021-09-05,16.10284
2021-09-06,20.16238
2021-09-07,15.8322
2021-09-08,18.53856
2021-09-09,17.05006
2021-09-10,13.93775
2021-09-11,11.77266
2021-09-12,18.26792
2021-09-13,15.96752
2021-09-14,15.29093
2021-09-15,16.64411
2021-09-16,21.65087
2021-09-17,16.37347
2021-09-18,12.58457
2021-09-19,9.47225
2021-09-20,13.80243
2021-09-21,16.77943
2021-09-22,17.86197
2021-09-23,24.35723
2021-09-24,22.73342
2021-09-25,21.65087
2021-09-26,19.6211
2021-09-27,23.81596
2021-09-28,23.95128
2021-09-29,17.18538
2021-09-30,21.24492
2021-10-01,21.78619
2021-10-02,14.47902
2021-10-03,15.56156
2021-10-04,21.1096
2021-10-05,27.19891
2021-10-06,23.81596
2021-10-07,20.97428
2021-10-08,18.8092
2021-10-09,13.80243
2021-10-10,15.29093
2021-10-11,16.91474
2021-10-12,18.8092
2021-10-13,17.05006
2021-10-14,14.88497
2021-10-15,12.44925
2021-10-16,11.63734
2021-10-17,13.80243
2021-10-18,14.47902
2021-10-19,15.69688
2021-10-20,14.61434
2021-10-21,14.3437
2021-10-22,12.44925
2021-10-23,10.96075
2021-10-24,13.39648
2021-10-25,16.50879
2021-10-26,17.72665
2021-10-27,19.6211
2021-10-28,16.91474
2021-10-29,13.80243
2021-10-30,10.5548
2021-10-31,14.74966
2021-11-01,17.45602
2021-11-02,18.26792
2021-11-03,15.42625
2021-11-04,16.37347
2021-11-05,13.26116
2021-11-06,8.52503
2021-11-07,13.66711
2021-11-08,15.29093
2021-11-09,13.80243
2021-11-10,17.18538
2021-11-11,14.88497
2021-11-12,14.88497
2021-11-13,10.69012
2021-11-14,17.99729
2021-11-15,25.03382
2021-11-16,20.02706
2021-11-17,19.6211
2021-11-18,22.86874
2021-11-19,17.86197
2021-11-20,12.44925
2021-11-21,19.75642
2021-11-22,26.11637
2021-11-23,20.02706
2021-11-24,15.69688
2021-11-25,23.00405
2021-11-26,22.86874
2021-11-27,17.3207
2021-11-28,20.16238
2021-11-29,24.22192
2021-11-30,22.46278
2021-12-01,13.66711
2021-12-02,16.10284
2021-12-03,15.42625
2021-12-04,14.07307
2021-12-05,12.58457
2021-12-06,21.1096
2021-12-07,16.10284
2021-12-08,18.53856
2021-12-09,15.15561
2021-12-10,12.31393
2021-12-11,13.66711
2021-12-12,12.44925
2021-12-13,16.64411
2021-12-14,13.26116
2021-12-15,16.10284
2021-12-16,12.8552
2021-12-17,12.8552
2021-12-18,9.0663
2021-12-19,11.50202
2021-12-20,14.07307
2021-12-21,14.61434
2021-12-22,13.53179
2021-12-23,14.74966
2021-12-24,8.11907
2021-12-25,8.93098
2021-12-26,10.96075
2021-12-27,16.77943
2021-12-28,17.45602
2021-12-29,12.99052
2021-12-30,13.66711
2021-12-31,11.36671
2022-01-01,11.90798
2022-01-02,14.07307
2022-01-03,15.96752
2022-01-04,19.75642
2022-01-05,17.72665
2022-01-06,15.56156
2022-01-07,12.58457
2022-01-08,12.58457
2022-01-09,14.47902
2022-01-10,14.07307
2022-01-11,16.10284
2022-01-12,15.42625
2022-01-13,16.50879
2022-01-14,10.96075
2022-01-15,11.77266
2022-01-16,12.0433
2022-01-17,17.72665
2022-01-18,16.23815
2022-01-19,12.31393
2022-01-20,14.61434
2022-01-21,14.61434
2022-01-22,15.15561
2022-01-23,16.91474
2022-01-24,21.24492
2022-01-25,18.26792
2022-01-26,17.72665
2022-01-27,16.91474
2022-01-28,13.53179
2022-01-29,13.26116
2022-01-30,15.42625
2022-01-31,13.53179
2022-02-01,17.99729
2022-02-02,17.18538
2022-02-03,30.71718
2022-02-04,24.35723
2022-02-05,17.59133
2022-02-06,24.22192
2022-02-07,21.24492
2022-02-08,19.6211
2022-02-09,22.19215
2022-02-10,18.67388
2022-02-11,20.56833
2022-02-12,12.0433
2022-02-13,17.59133
2022-02-14,16.91474
2022-02-15,17.99729
2022-02-16,17.99729
2022-02-17,19.75642
2022-02-18,11.09607
2022-02-19,11.63734
2022-02-20,13.93775
2022-02-21,19.75642
2022-02-22,17.45602
2022-02-23,13.39648
2022-02-24,15.56156
2022-02-25,13.39648
2022-02-26,11.90798
2022-02-27,14.20838
2022-02-28,13.80243
2022-03-01,13.93775
2022-03-02,17.45602
2022-03-03,14.07307
2022-03-04,13.12584
2022-03-05,12.71989
2022-03-06,10.5548
2022-03-07,14.3437
2022-03-08,12.31393
2022-03-09,7.98376
2022-03-10,18.40324
2022-03-11,14.3437
2022-03-12,16.37347
2022-03-13,12.31393
2022-03-14,14.88497
2022-03-15,15.8322
2022-03-16,16.50879
2022-03-17,17.86197
2022-03-18,12.8552
2022-03-19,12.99052
2022-03-20,12.71989
2022-03-21,15.96752
2022-03-22,15.8322
2022-03-23,20.83897
2022-03-24,17.72665
2022-03-25,16.10284
2022-03-26,12.31393
2022-03-27,14.47902
2022-03-28,16.77943
2022-03-29,14.61434
2022-03-30,14.47902
2022-03-31,17.86197
2022-04-01,14.74966
2022-04-02,11.23139
2022-04-03,14.61434
2022-04-04,20.70365
2022-04-05,17.72665
2022-04-06,16.37347
2022-04-07,15.15561
2022-04-08,12.17861
2022-04-09,10.96075
2022-04-10,12.8552
2022-04-11,22.05683
2022-04-12,17.45602
2022-04-13,15.8322
2022-04-14,21.65087
2022-04-15,15.02029
2022-04-16,12.0433
2022-04-17,14.20838
2022-04-18,16.23815
2022-04-19,21.38024
2022-04-20,15.69688
2022-04-21,18.26792
2022-04-22,13.80243
2022-04-23,11.50202
2022-04-24,10.14884
2022-04-25,19.6211
2022-04-26,17.05006
2022-04-27,14.74966
2022-04-28,18.53856
2022-04-29,12.71989
2022-04-30,11.63734
2022-05-01,10.69012
2022-05-02,16.64411
2022-05-03,13.66711
2022-05-04,11.36671
2022-05-05,12.17861
2022-05-06,14.61434
2022-05-07,11.09607
2022-05-08,15.8322
2022-05-09,22.5981
2022-05-10,17.3207
2022-05-11,19.89174
2022-05-12,16.23815
2022-05-13,14.20838
2022-05-14,13.53179
2022-05-15,15.8322
2022-05-16,21.24492
2022-05-17,18.40324
2022-05-18,16.64411
2022-05-19,14.47902
2022-05-20,15.42625
2022-05-21,13.12584
2022-05-22,11.50202
2022-05-23,15.96752
2022-05-24,16.37347
2022-05-25,14.74966
2022-05-26,14.47902
2022-05-27,14.20838
2022-05-28,11.23139
2022-05-29,10.82543
2022-05-30,14.3437
2022-05-31,13.80243
2022-06-01,8.25439
2022-06-02,14.20838
2022-06-03,16.10284
2022-06-04,12.44925
2022-06-05,10.82543
2022-06-06,15.29093
2022-06-07,18.94451
2022-06-08,17.59133
2022-06-09,12.8552
2022-06-10,15.56156
2022-06-11,10.82543
2022-06-12,13.26116
2022-06-13,17.18538
2022-06-14,15.96752
2022-06-15,15.42625
2022-06-16,19.89174
2022-06-17,14.88497
2022-06-18,10.28416
2022-06-19,15.69688
2022-06-20,18.13261
2022-06-21,19.07983
2022-06-22,17.86197
2022-06-23,13.39648
2022-06-24,13.26116
2022-06-25,8.38971
2022-06-26,9.20162
2022-06-27,14.88497
2022-06-28,11.90798
2022-06-29,14.88497
2022-06-30,10.01353
2022-07-01,11.50202
2022-07-02,9.60757
2022-07-03,12.44925
2022-07-04,13.80243
2022-07-05,13.80243
2022-07-06,13.26116
2022-07-07,11.50202
2022-07-08,12.31393
2022-07-09,7.44248
2022-07-10,7.44248
2022-07-11,14.47902
2022-07-12,12.31393
2022-07-13,10.96075
2022-07-14,9.87821
2022-07-15,12.8552
2022-07-16,9.20162
2022-07-17,10.41948
2022-07-18,16.23815
2022-07-19,11.50202
2022-07-20,14.20838
2022-07-21,12.8552
2022-07-22,13.93775
2022-07-23,10.14884
2022-07-24,11.90798
2022-07-25,18.13261
2022-07-26,14.74966
2022-07-27,14.3437
2022-07-28,13.80243
2022-07-29,11.77266
2022-07-30,8.38971
2022-07-31,8.25439
2022-08-01,16.37347
2022-08-02,13.53179
2022-08-03,14.74966
2022-08-04,14.07307
2022-08-05,15.69688
2022-08-06,10.69012
2022-08-07,10.41948
2022-08-08,20.02706
2022-08-09,15.02029
2022-08-10,13.53179
2022-08-11,11.23139
2022-08-12,10.69012
2022-08-13,9.47225
2022-08-14,6.63058
2022-08-15,12.31393
2022-08-16,16.23815
2022-08-17,14.3437
2022-08-18,13.80243
2022-08-19,12.44925
2022-08-20,10.28416
2022-08-21,10.5548
2022-08-22,17.45602
2022-08-23,13.39648
2022-08-24,13.12584
2022-08-25,11.90798
2022-08-26,12.17861
2022-08-27,11.50202
2022-08-28,8.52503
2022-08-29,12.71989
2022-08-30,13.39648
2022-08-31,10.96075
2022-09-01,10.28416
2022-09-02,8.52503
2022-09-03,9.60757
2022-09-04,8.93098
2022-09-05,9.74289
2022-09-06,9.20162
2022-09-07,8.66035
2022-09-08,11.23139
2022-09-09,8.11907
2022-09-10,14.07307
2022-09-11,12.0433
2022-09-12,17.05006
2022-09-13,18.13261
2022-09-14,17.18538
2022-09-15,16.50879
2022-09-16,15.02029
2022-09-17,10.69012
2022-09-18,11.50202
2022-09-19,17.3207
2022-09-20,11.77266
2022-09-21,17.86197
2022-09-22,17.99729
2022-09-23,12.44925
2022-09-24,7.84844
2022-09-25,12.99052
2022-09-26,17.18538
2022-09-27,15.02029
2022-09-28,14.20838
2022-09-29,12.58457
2022-09-30,9.33694
2022-10-01,10.96075
2022-10-02,7.84844
2022-10-03,12.8552
2022-10-04,13.12584
2022-10-05,10.96075
2022-10-06,12.8552
2022-10-07,9.47225
2022-10-08,10.01353
2022-10-09,14.74966
2022-10-10,14.47902
2022-10-11,15.8322
2022-10-12,14.74966
2022-10-13,12.0433
2022-10-14,13.53179
2022-10-15,11.63734
2022-10-16,9.33694
2022-10-17,14.3437
2022-10-18,13.93775
2022-10-19,9.33694
2022-10-20,12.44925
2022-10-21,8.93098
2022-10-22,10.01353
2022-10-23,14.47902
2022-10-24,16.23815
2022-10-25,10.28416
2022-10-26,14.74966
2022-10-27,12.0433
2022-10-28,10.96075
2022-10-29,8.52503
2022-10-30,7.17185
2022-10-31,13.12584
2022-11-01,13.80243
2022-11-02,13.12584
2022-11-03,12.17861
2022-11-04,9.87821
2022-11-05,11.23139
2022-11-06,9.87821
2022-11-07,15.69688
2022-11-08,15.15561
2022-11-09,17.99729
2022-11-10,24.35723
2022-11-11,14.61434
2022-11-12,11.23139
2022-11-13,10.14884
2022-11-14,21.78619
2022-11-15,16.64411
2022-11-16,15.42625
2022-11-17,14.3437
2022-11-18,10.82543
2022-11-19,10.69012
2022-11-20,10.28416
2022-11-21,14.61434
2022-11-22,17.59133
2022-11-23,14.47902
2022-11-24,14.47902
2022-11-25,13.12584
2022-11-26,12.44925
2022-11-27,12.58457
2022-11-28,17.59133
2022-11-29,12.17861
2022-11-30,9.60757
2022-12-01,11.23139
2022-12-02,10.28416
2022-12-03,8.11907
2022-12-04,13.12584
2022-12-05,13.93775
2022-12-06,15.15561
2022-12-07,14.07307
2022-12-08,11.23139
2022-12-09,11.77266
2022-12-10,9.47225
2022-12-11,13.53179
2022-12-12,19.6211
2022-12-13,19.35047
2022-12-14,17.99729
2022-12-15,14.3437
2022-12-16,10.28416
2022-12-17,10.82543
2022-12-18,9.60757
2022-12-19,15.02029
2022-12-20,16.37347
2022-12-21,15.69688
2022-12-22,11.63734
2022-12-23,12.8552
2022-12-24,8.11907
2022-12-25,8.66035
2022-12-26,12.17861
2022-12-27,12.17861
2022-12-28,8.11907
2022-12-29,9.33694
2022-12-30,8.38971
2022-12-31,5.2774
2023-01-01,12.99052
2023-01-02,16.23815
2023-01-03,12.31393
2023-01-04,15.56156
2023-01-05,16.23815
2023-01-06,12.44925
2023-01-07,10.5548
2023-01-08,11.50202
2023-01-09,12.99052
2023-01-10,9.20162
2023-01-11,10.5548
2023-01-12,12.44925
2023-01-13,13.80243
2023-01-14,8.52503
2023-01-15,10.41948
2023-01-16,15.02029
2023-01-17,11.77266
2023-01-18,10.82543
2023-01-19,10.28416
2023-01-20,7.84844
2023-01-21,8.25439
2023-01-22,13.93775
2023-01-23,12.44925
2023-01-24,10.5548
2023-01-25,15.69688
2023-01-26,16.10284
2023-01-27,12.17861
2023-01-28,9.87821
2023-01-29,8.66035
2023-01-30,12.99052
2023-01-31,11.63734
2023-02-01,14.07307
2023-02-02,14.07307
2023-02-03,11.77266
2023-02-04,8.38971
2023-02-05,10.82543
2023-02-06,13.39648
2023-02-07,15.56156
2023-02-08,10.69012
2023-02-09,14.07307
2023-02-10,14.61434
2023-02-11,9.87821
2023-02-12,13.39648
2023-02-13,17.99729
2023-02-14,14.61434
2023-02-15,12.8552
2023-02-16,12.99052
2023-02-17,12.44925
2023-02-18,10.01353
2023-02-19,11.36671
2023-02-20,13.93775
2023-02-21,12.71989
2023-02-22,14.20838
2023-02-23,11.63734
2023-02-24,10.96075
2023-02-25,10.5548
2023-02-26,9.0663
2023-02-27,10.01353
2023-02-28,10.96075
2023-03-01,9.33694
2023-03-02,11.36671
2023-03-03,8.79566
2023-03-04,7.03653
2023-03-05,8.38971
2023-03-06,12.71989
2023-03-07,13.12584
2023-03-08,10.96075
2023-03-09,11.90798
2023-03-10,11.36671
2023-03-11,10.5548
2023-03-12,7.84844
2023-03-13,15.29093
2023-03-14,11.90798
2023-03-15,10.01353
2023-03-16,11.23139
2023-03-17,7.44248
2023-03-18,8.52503
2023-03-19,10.96075
2023-03-20,14.47902
2023-03-21,10.82543
2023-03-22,13.12584
2023-03-23,13.12584
2023-03-24,10.28416
2023-03-25,7.17185
2023-03-26,8.93098
2023-03-27,14.20838
2023-03-28,11.36671
2023-03-29,11.63734
2023-03-30,10.41948
2023-03-31,11.90798
2023-04-01,7.17185
2023-04-02,8.52503
2023-04-03,11.50202
2023-04-04,9.33694
2023-04-05,11.50202
2023-04-06,10.41948
2023-04-07,8.25439
2023-04-08,4.87144
2023-04-09,7.03653
2023-04-10,12.44925
2023-04-11,14.20838
2023-04-12,10.01353
2023-04-13,11.09607
2023-04-14,10.14884
2023-04-15,9.20162
2023-04-16,10.01353
2023-04-17,13.80243
2023-04-18,13.26116
2023-04-19,8.79566
2023-04-20,11.09607
2023-04-21,9.33694
2023-04-22,8.79566
2023-04-23,8.38971
2023-04-24,13.53179
2023-04-25,10.01353
2023-04-26,9.20162
2023-04-27,9.47225
2023-04-28,9.20162
2023-04-29,7.84844
2023-04-30,8.52503
2023-05-01,7.71312
2023-05-02,11.63734
2023-05-03,11.63734
2023-05-04,12.17861
2023-05-05,6.63058
2023-05-06,9.87821
2023-05-07,11.77266
2023-05-08,14.3437
2023-05-09,12.0433
2023-05-10,10.5548
2023-05-11,12.31393
2023-05-12,9.0663
2023-05-13,10.5548
2023-05-14,7.5778
2023-05-15,15.69688
2023-05-16,12.8552
2023-05-17,10.41948
2023-05-18,12.8552
2023-05-19,11.77266
2023-05-20,6.90121
2023-05-21,8.93098
2023-05-22,12.71989
2023-05-23,12.71989
2023-05-24,10.82543
2023-05-25,9.47225
2023-05-26,8.11907
2023-05-27,7.03653
2023-05-28,6.22462
