date,유상증자
2023-05-28,0.19791
2023-05-29,0.20812
2023-05-30,0.42345
2023-05-31,0.33606
2023-06-01,0.45979
2023-06-02,0.48682
2023-06-03,0.12883
2023-06-04,0.10151
2023-06-05,0.23935
2023-06-06,0.13154
2023-06-07,0.25167
2023-06-08,0.26608
2023-06-09,0.27599
2023-06-10,0.12703
2023-06-11,0.15466
2023-06-12,0.30302
2023-06-13,0.36669
2023-06-14,0.4619
2023-06-15,0.33216
2023-06-16,0.31053
2023-06-17,0.14355
2023-06-18,0.11472
2023-06-19,0.39012
2023-06-20,0.69465
2023-06-21,1.18838
2023-06-22,1.03131
2023-06-23,1.24575
2023-06-24,0.64509
2023-06-25,0.48022
2023-06-26,1.82958
2023-06-27,1.30611
2023-06-28,0.93881
2023-06-29,0.87785
2023-06-30,1.06375
2023-07-01,0.59164
2023-07-02,0.29371
2023-07-03,0.62647
2023-07-04,0.52977
2023-07-05,0.4664
2023-07-06,0.42886
2023-07-07,0.36309
2023-07-08,0.17118
2023-07-09,0.14776
2023-07-10,0.3739
2023-07-11,0.49523
2023-07-12,0.39252
2023-07-13,0.34357
2023-07-14,0.31894
2023-07-15,0.15857
2023-07-16,0.13064
2023-07-17,0.33185
2023-07-18,0.41535
2023-07-19,0.36399
2023-07-20,0.50634
2023-07-21,0.57932
2023-07-22,0.17508
2023-07-23,0.15977
2023-07-24,0.41565
2023-07-25,0.52196
2023-07-26,0.47121
2023-07-27,0.38982
2023-07-28,0.42015
2023-07-29,0.1883
2023-07-30,0.11802
2023-07-31,0.36669
2023-08-01,0.50965
2023-08-02,0.42345
2023-08-03,0.34807
2023-08-04,0.33726
2023-08-05,0.13004
2023-08-06,0.0931
2023-08-07,0.45559
2023-08-08,0.63068
2023-08-09,0.33456
2023-08-10,0.34657
2023-08-11,0.28621
2023-08-12,0.12793
2023-08-13,0.12403
2023-08-14,0.30873
2023-08-15,0.14715
2023-08-16,0.3709
2023-08-17,0.28621
2023-08-18,0.78415
2023-08-19,0.27539
2023-08-20,0.20091
2023-08-21,0.71927
2023-08-22,0.67212
2023-08-23,0.77724
2023-08-24,0.99648
2023-08-25,0.58233
2023-08-26,0.20842
2023-08-27,0.1853
2023-08-28,0.52977
2023-08-29,0.51716
2023-08-30,0.52737
2023-08-31,0.55259
2023-09-01,0.3721
2023-09-02,0.14896
2023-09-03,0.12913
2023-09-04,0.41084
2023-09-05,0.47451
2023-09-06,0.40964
2023-09-07,0.50064
2023-09-08,0.32194
2023-09-09,0.13905
2023-09-10,0.10781
2023-09-11,0.41955
2023-09-12,0.61236
2023-09-13,0.50454
2023-09-14,0.38141
2023-09-15,0.41715
2023-09-16,0.15376
2023-09-17,0.15887
2023-09-18,0.32014
2023-09-19,0.40754
2023-09-20,0.59134
2023-09-21,0.36579
2023-09-22,0.45289
2023-09-23,0.14355
2023-09-24,0.1
2023-09-25,0.43547
2023-09-26,0.42916
2023-09-27,0.24176
2023-09-28,0.08649
2023-09-29,0.07057
2023-09-30,0.07568
2023-10-01,0.06787
2023-10-02,0.07658
2023-10-03,0.10241
2023-10-04,0.29461
2023-10-05,0.30242
2023-10-06,0.36759
2023-10-07,0.12343
2023-10-08,0.09099
2023-10-09,0.10901
2023-10-10,0.29371
2023-10-11,0.29161
2023-10-12,0.30573
2023-10-13,0.30543
2023-10-14,0.13784
2023-10-15,0.12283
2023-10-16,0.3736
2023-10-17,0.32435
2023-10-18,0.30723
2023-10-19,0.51115
2023-10-20,0.4655
2023-10-21,0.16127
2023-10-22,0.11712
2023-10-23,0.31504
2023-10-24,0.23845
2023-10-25,0.23004
2023-10-26,0.25707
2023-10-27,0.22614
2023-10-28,0.08048
2023-10-29,0.07297
2023-10-30,0.20602
2023-10-31,0.21743
2023-11-01,0.20271
2023-11-02,0.2796
2023-11-03,0.29552
2023-11-04,0.0931
2023-11-05,0.08889
2023-11-06,0.2847
2023-11-07,0.2787
2023-11-08,0.26789
2023-11-09,0.2802
2023-11-10,0.20362
2023-11-11,0.11982
2023-11-12,0.09099
2023-11-13,0.21953
2023-11-14,0.31894
2023-11-15,0.26338
2023-11-16,0.23365
2023-11-17,0.25317
2023-11-18,0.0949
2023-11-19,0.08108
2023-11-20,0.25797
2023-11-21,0.24086
2023-11-22,0.22043
2023-11-23,0.20992
2023-11-24,0.27359
2023-11-25,0.10211
2023-11-26,0.08198
2023-11-27,0.19461
2023-11-28,0.23545
2023-11-29,0.21803
2023-11-30,0.21202
2023-12-01,0.19881
2023-12-02,0.09189
2023-12-03,0.07237
2023-12-04,0.17839
2023-12-05,0.22404
2023-12-06,0.22884
2023-12-07,0.22554
2023-12-08,0.21413
2023-12-09,0.10301
2023-12-10,0.094
2023-12-11,0.23395
2023-12-12,0.21893
2023-12-13,0.21383
2023-12-14,0.52556
2023-12-15,0.6472
2023-12-16,0.12763
2023-12-17,0.11982
2023-12-18,0.82379
2023-12-19,1.83288
2023-12-20,0.81988
2023-12-21,0.49103
2023-12-22,0.30332
2023-12-23,0.13995
2023-12-24,0.13604
2023-12-25,0.0991
2023-12-26,0.21653
2023-12-27,0.22043
2023-12-28,0.21653
2023-12-29,0.13875
2023-12-30,0.08439
2023-12-31,0.07538
2024-01-01,0.08108
2024-01-02,0.20842
2024-01-03,0.25227
2024-01-04,0.36249
2024-01-05,0.191
2024-01-06,0.1006
2024-01-07,0.08799
2024-01-08,0.2784
2024-01-09,0.22914
2024-01-10,0.1871
2024-01-11,0.188
2024-01-12,0.1847
2024-01-13,0.10391
2024-01-14,0.0958
2024-01-15,0.20542
2024-01-16,0.22164
2024-01-17,0.20932
2024-01-18,0.33636
2024-01-19,0.25467
2024-01-20,0.15707
2024-01-21,0.0934
2024-01-22,0.23335
2024-01-23,0.21022
2024-01-24,0.34597
2024-01-25,0.38411
2024-01-26,0.38171
2024-01-27,0.10871
2024-01-28,0.11832
2024-01-29,0.91389
2024-01-30,0.38651
2024-01-31,0.26819
2024-02-01,0.42886
2024-02-02,0.23275
2024-02-03,0.0988
2024-02-04,0.08619
2024-02-05,0.1895
2024-02-06,0.20332
2024-02-07,0.25797
2024-02-08,0.57542
2024-02-09,0.14145
2024-02-10,0.10661
2024-02-11,0.08529
2024-02-12,0.10571
2024-02-13,0.51025
2024-02-14,0.38231
2024-02-15,0.48502
2024-02-16,0.53097
2024-02-17,0.16728
2024-02-18,0.14115
2024-02-19,0.42075
2024-02-20,0.35438
2024-02-21,0.33636
2024-02-22,0.36159
2024-02-23,0.25167
2024-02-24,0.11142
2024-02-25,0.09069
2024-02-26,0.18439
2024-02-27,0.19461
2024-02-28,0.31083
2024-02-29,0.35678
2024-03-01,0.13064
2024-03-02,0.1009
2024-03-03,0.08469
2024-03-04,0.35528
2024-03-05,0.36729
2024-03-06,0.35768
2024-03-07,0.2814
2024-03-08,0.25047
2024-03-09,0.11532
2024-03-10,0.09219
2024-03-11,0.24116
2024-03-12,0.39372
2024-03-13,0.27269
2024-03-14,0.31654
2024-03-15,0.22224
2024-03-16,0.0931
2024-03-17,0.08829
2024-03-18,0.28651
2024-03-19,0.33786
2024-03-20,0.27149
