date,KB손해보험다이렉트
2023-05-25,42.84452
2023-05-26,40.98939
2023-05-27,19.78798
2023-05-28,22.43816
2023-05-29,27.0318
2023-05-30,53.00353
2023-05-31,53.53356
2023-06-01,51.06007
2023-06-02,46.46643
2023-06-03,21.28975
2023-06-04,22.70318
2023-06-05,46.73144
2023-06-06,27.12014
2023-06-07,51.32508
2023-06-08,47.87985
2023-06-09,39.92932
2023-06-10,22.70318
2023-06-11,20.22968
2023-06-12,55.38869
2023-06-13,46.28975
2023-06-14,45.67137
2023-06-15,41.51943
2023-06-16,46.99646
2023-06-17,25.44169
2023-06-18,25.35335
2023-06-19,47.43816
2023-06-20,48.76325
2023-06-21,47.5265
2023-06-22,47.17314
2023-06-23,46.37809
2023-06-24,22.70318
2023-06-25,19.87632
2023-06-26,52.20848
2023-06-27,51.76678
2023-06-28,49.1166
2023-06-29,45.75971
2023-06-30,48.23321
2023-07-01,20.22968
2023-07-02,22.17314
2023-07-03,45.75971
2023-07-04,51.5901
2023-07-05,43.19787
2023-07-06,42.75618
2023-07-07,36.66077
2023-07-08,19.25795
2023-07-09,19.96466
2023-07-10,48.85159
2023-07-11,40.5477
2023-07-12,42.49116
2023-07-13,40.72438
2023-07-14,40.37102
2023-07-15,20.22968
2023-07-16,23.93992
2023-07-17,50.97173
2023-07-18,46.46643
2023-07-19,42.22614
2023-07-20,41.07773
2023-07-21,36.30742
2023-07-22,19.52296
2023-07-23,20.053
2023-07-24,49.38162
2023-07-25,44.96466
2023-07-26,42.31448
2023-07-27,41.07773
2023-07-28,41.51943
2023-07-29,25.35335
2023-07-30,18.28621
2023-07-31,46.28975
2023-08-01,41.25441
2023-08-02,43.37455
2023-08-03,40.45936
2023-08-04,36.83745
2023-08-05,21.11307
2023-08-06,19.16961
2023-08-07,43.90459
2023-08-08,42.93286
2023-08-09,42.1378
2023-08-10,43.72791
2023-08-11,40.63604
2023-08-12,21.02473
2023-08-13,21.20141
2023-08-14,49.29328
2023-08-15,21.46643
2023-08-16,50.17667
2023-08-17,42.93286
2023-08-18,44.96466
2023-08-19,21.46643
2023-08-20,21.55477
2023-08-21,50.61837
2023-08-22,44.6113
2023-08-23,43.10954
2023-08-24,37.89752
2023-08-25,36.92579
2023-08-26,22.17314
2023-08-27,23.14487
2023-08-28,46.37809
2023-08-29,46.11307
2023-08-30,52.47349
2023-08-31,43.63957
2023-09-01,49.29328
2023-09-02,21.90812
2023-09-03,20.40636
2023-09-04,49.1166
2023-09-05,48.05653
2023-09-06,49.46996
2023-09-07,39.66431
2023-09-08,42.04946
2023-09-09,22.34982
2023-09-10,22.5265
2023-09-11,47.79151
2023-09-12,48.40989
2023-09-13,44.25795
2023-09-14,40.5477
2023-09-15,37.89752
2023-09-16,20.40636
2023-09-17,19.96466
2023-09-18,45.58303
2023-09-19,47.5265
2023-09-20,38.33922
2023-09-21,43.63957
2023-09-22,40.28268
2023-09-23,18.19787
2023-09-24,19.69964
2023-09-25,50.35335
2023-09-26,50.97173
2023-09-27,40.98939
2023-09-28,17.75618
2023-09-29,16.96113
2023-09-30,16.51943
2023-10-01,21.20141
2023-10-02,20.84805
2023-10-03,23.58657
2023-10-04,54.68197
2023-10-05,49.38162
2023-10-06,44.08127
2023-10-07,23.40989
2023-10-08,19.34628
2023-10-09,24.5583
2023-10-10,54.85865
2023-10-11,46.6431
2023-10-12,43.55123
2023-10-13,41.43109
2023-10-14,23.76325
2023-10-15,21.90812
2023-10-16,49.29328
2023-10-17,51.76678
2023-10-18,44.96466
2023-10-19,45.40636
2023-10-20,39.04593
2023-10-21,20.40636
2023-10-22,21.46643
2023-10-23,47.70318
2023-10-24,41.25441
2023-10-25,37.45583
2023-10-26,34.36395
2023-10-27,34.80565
2023-10-28,22.87985
2023-10-29,18.81625
2023-10-30,43.99293
2023-10-31,42.04946
2023-11-01,43.37455
2023-11-02,34.80565
2023-11-03,33.83392
2023-11-04,17.31448
2023-11-05,17.93286
2023-11-06,38.5159
2023-11-07,33.48056
2023-11-08,31.71378
2023-11-09,30.91872
2023-11-10,29.59363
2023-11-11,15.63604
2023-11-12,16.51943
2023-11-13,38.33922
2023-11-14,30.47703
2023-11-15,33.39222
2023-11-16,34.27561
2023-11-17,34.09893
2023-11-18,18.37455
2023-11-19,15.90106
2023-11-20,38.25088
2023-11-21,33.03886
2023-11-22,31.36042
2023-11-23,28.97526
2023-11-24,33.74558
2023-11-25,17.49116
2023-11-26,16.51943
2023-11-27,36.21908
2023-11-28,32.33215
2023-11-29,32.15547
2023-11-30,32.86219
2023-12-01,33.48056
2023-12-02,16.16607
2023-12-03,17.49116
2023-12-04,41.96113
2023-12-05,35.95406
2023-12-06,34.0106
2023-12-07,34.71731
2023-12-08,37.19081
2023-12-09,16.60777
2023-12-10,18.0212
2023-12-11,38.69257
2023-12-12,38.16254
2023-12-13,34.80565
2023-12-14,34.80565
2023-12-15,29.77031
2023-12-16,17.1378
2023-12-17,20.31802
2023-12-18,43.28621
2023-12-19,35.77738
2023-12-20,37.72084
2023-12-21,38.69257
2023-12-22,38.16254
2023-12-23,18.37455
2023-12-24,13.78091
2023-12-25,18.10954
2023-12-26,42.75618
2023-12-27,37.27915
2023-12-28,34.36395
2023-12-29,32.59717
2023-12-30,16.16607
2023-12-31,14.66431
2024-01-01,17.84452
2024-01-02,38.86925
2024-01-03,33.5689
2024-01-04,36.48409
2024-01-05,31.97879
2024-01-06,17.04946
2024-01-07,16.07773
2024-01-08,31.36042
2024-01-09,30.21201
2024-01-10,30.83038
2024-01-11,29.94699
2024-01-12,25.79505
2024-01-13,15.81272
2024-01-14,16.34275
2024-01-15,36.30742
2024-01-16,33.83392
2024-01-17,31.71378
2024-01-18,31.97879
2024-01-19,25.17667
2024-01-20,15.63604
2024-01-21,16.87279
2024-01-22,34.0106
2024-01-23,35.42402
2024-01-24,35.42402
2024-01-25,31.44876
2024-01-26,29.32862
2024-01-27,16.16607
2024-01-28,15.81272
2024-01-29,38.78091
2024-01-30,34.89399
2024-01-31,35.51236
2024-02-01,35.42402
2024-02-02,35.86572
2024-02-03,17.22614
2024-02-04,18.19787
2024-02-05,46.37809
2024-02-06,33.5689
2024-02-07,33.92226
2024-02-08,35.86572
2024-02-09,16.78445
2024-02-10,15.81272
2024-02-11,14.92932
2024-02-12,20.31802
2024-02-13,55.12367
2024-02-14,45.053
2024-02-15,44.6113
2024-02-16,36.48409
2024-02-17,15.5477
2024-02-18,18.46289
2024-02-19,46.55477
2024-02-20,37.27915
2024-02-21,33.83392
2024-02-22,37.27915
2024-02-23,34.89399
2024-02-24,15.5477
2024-02-25,18.90459
2024-02-26,38.42756
2024-02-27,34.36395
2024-02-28,35.15901
2024-02-29,33.74558
2024-03-01,18.37455
2024-03-02,20.053
2024-03-03,20.31802
2024-03-04,42.49116
2024-03-05,39.04593
2024-03-06,29.59363
2024-03-07,31.71378
2024-03-08,31.27208
2024-03-09,16.78445
2024-03-10,15.63604
2024-03-11,37.6325
2024-03-12,33.83392
2024-03-13,33.39222
2024-03-14,30.65371
2024-03-15,28.53356
2024-03-16,15.5477
2024-03-17,16.69611
2024-03-18,37.10247
2024-03-19,64.31095
2024-03-20,32.68551
