date,주식차트
2020-10-10,14.78873
2020-10-11,14.68812
2020-10-12,24.44668
2020-10-13,29.27565
2020-10-14,28.77263
2020-10-15,32.59557
2020-10-16,26.65995
2020-10-17,14.38631
2020-10-18,14.38631
2020-10-19,23.94366
2020-10-20,26.65995
2020-10-21,27.26358
2020-10-22,25.0503
2020-10-23,18.30985
2020-10-24,13.58148
2020-10-25,13.58148
2020-10-26,25.35211
2020-10-27,20.52313
2020-10-28,23.74245
2020-10-29,26.35814
2020-10-30,27.46478
2020-10-31,14.98993
2020-11-01,12.77665
2020-11-02,22.53521
2020-11-03,21.12676
2020-11-04,22.4346
2020-11-05,23.84305
2020-11-06,23.84305
2020-11-07,14.38631
2020-11-08,12.57545
2020-11-09,24.64788
2020-11-10,34.10462
2020-11-11,32.69617
2020-11-12,33.70221
2020-11-13,31.58953
2020-11-14,19.21529
2020-11-15,16.7002
2020-11-16,34.20523
2020-11-17,31.99195
2020-11-18,41.8511
2020-11-19,36.41851
2020-11-20,30.08048
2020-11-21,18.71227
2020-11-22,21.42857
2020-11-23,33.6016
2020-11-24,38.63179
2020-11-25,34.80885
2020-11-26,39.63782
2020-11-27,33.80281
2020-11-28,24.24547
2020-11-29,18.51106
2020-11-30,38.02816
2020-12-01,39.63782
2020-12-02,42.45472
2020-12-03,41.24748
2020-12-04,45.57344
2020-12-05,27.56539
2020-12-06,21.93158
2020-12-07,48.39034
2020-12-08,45.67404
2020-12-09,46.17706
2020-12-10,43.56136
2020-12-11,43.96378
2020-12-12,25.95573
2020-12-13,28.67203
2020-12-14,42.95774
2020-12-15,40.04024
2020-12-16,43.15895
2020-12-17,42.65593
2020-12-18,41.34808
2020-12-19,28.47082
2020-12-20,25.2515
2020-12-21,45.47283
2020-12-22,44.96981
2020-12-23,48.49094
2020-12-24,39.23541
2020-12-25,24.04426
2020-12-26,25.45271
2020-12-27,30.28169
2020-12-28,45.47283
2020-12-29,50.2012
2020-12-30,49.49698
2020-12-31,33.4004
2021-01-01,25.45271
2021-01-02,29.07444
2021-01-03,30.38229
2021-01-04,62.57545
2021-01-05,61.167
2021-01-06,68.61167
2021-01-07,61.46881
2021-01-08,82.79678
2021-01-09,43.56136
2021-01-10,37.72635
2021-01-11,100.0
2021-01-12,86.92152
2021-01-13,78.06841
2021-01-14,71.22736
2021-01-15,62.87726
2021-01-16,39.23541
2021-01-17,37.92756
2021-01-18,65.59356
2021-01-19,69.81891
2021-01-20,66.8008
2021-01-21,64.0845
2021-01-22,60.96579
2021-01-23,43.76257
2021-01-24,37.82696
2021-01-25,65.29175
2021-01-26,67.70623
2021-01-27,62.27364
2021-01-28,60.46277
2021-01-29,57.34406
2021-01-30,32.19315
2021-01-31,34.60764
2021-02-01,55.23138
2021-02-02,58.04828
2021-02-03,56.33802
2021-02-04,57.04225
2021-02-05,55.03018
2021-02-06,31.89134
2021-02-07,34.20523
2021-02-08,53.0181
2021-02-09,51.60965
2021-02-10,53.72233
2021-02-11,31.28772
2021-02-12,27.8672
2021-02-13,30.6841
2021-02-14,33.4004
2021-02-15,58.95372
2021-02-16,61.56941
2021-02-17,59.85915
2021-02-18,67.70623
2021-02-19,62.47484
2021-02-20,36.2173
2021-02-21,35.91549
2021-02-22,63.38028
2021-02-23,59.85915
2021-02-24,62.17303
2021-02-25,61.167
2021-02-26,53.72233
2021-02-27,36.82092
2021-02-28,33.19919
2021-03-01,33.19919
2021-03-02,53.62173
2021-03-03,43.96378
2021-03-04,46.98189
2021-03-05,43.36016
2021-03-06,29.47686
2021-03-07,25.2515
2021-03-08,43.76257
2021-03-09,44.16498
2021-03-10,47.4849
2021-03-11,42.55533
2021-03-12,43.15895
2021-03-13,25.65392
2021-03-14,30.7847
2021-03-15,45.87525
2021-03-16,44.96981
2021-03-17,49.59758
2021-03-18,47.88732
2021-03-19,45.27162
2021-03-20,25.75452
2021-03-21,27.16297
2021-03-22,41.64989
2021-03-23,39.53722
2021-03-24,43.05835
2021-03-25,37.42454
2021-03-26,38.63179
2021-03-27,27.66599
2021-03-28,25.55331
2021-03-29,34.20523
2021-03-30,39.43661
2021-03-31,39.93963
2021-04-01,38.22937
2021-04-02,41.34808
2021-04-03,27.76659
2021-04-04,21.73038
2021-04-05,38.83299
2021-04-06,43.46076
2021-04-07,43.66197
2021-04-08,43.66197
2021-04-09,44.16498
2021-04-10,25.45271
2021-04-11,23.44064
2021-04-12,43.25955
2021-04-13,43.36016
2021-04-14,45.87525
2021-04-15,47.2837
2021-04-16,44.4668
2021-04-17,34.10462
2021-04-18,29.37625
2021-04-19,44.16498
2021-04-20,46.57947
2021-04-21,45.57344
2021-04-22,42.55533
2021-04-23,47.18309
2021-04-24,27.36418
2021-04-25,24.14486
2021-04-26,40.44265
2021-04-27,41.24748
2021-04-28,43.56136
2021-04-29,39.53722
2021-04-30,36.41851
2021-05-01,21.02615
2021-05-02,20.52313
2021-05-03,34.60764
2021-05-04,35.51307
2021-05-05,22.13279
2021-05-06,35.71428
2021-05-07,29.87927
2021-05-08,21.12676
2021-05-09,23.34004
2021-05-10,37.92756
2021-05-11,46.27766
2021-05-12,39.73843
2021-05-13,43.05835
2021-05-14,33.90342
2021-05-15,20.32193
2021-05-16,22.13279
2021-05-17,33.80281
2021-05-18,30.38229
2021-05-19,20.82494
2021-05-20,36.72032
2021-05-21,31.48893
2021-05-22,18.41046
2021-05-23,17.60563
2021-05-24,33.29979
2021-05-25,31.28772
2021-05-26,34.80885
2021-05-27,30.48289
2021-05-28,30.98591
2021-05-29,21.73038
2021-05-30,19.5171
2021-05-31,33.6016
2021-06-01,35.61368
2021-06-02,35.91549
2021-06-03,39.43661
2021-06-04,36.2173
2021-06-05,21.83098
2021-06-06,20.92555
2021-06-07,37.12273
2021-06-08,39.1348
2021-06-09,40.14084
2021-06-10,35.41247
2021-06-11,33.70221
2021-06-12,19.31589
2021-06-13,17.10261
2021-06-14,32.39436
2021-06-15,33.70221
2021-06-16,31.89134
2021-06-17,33.501
2021-06-18,28.77263
2021-06-19,21.62977
2021-06-20,16.9014
2021-06-21,29.77867
2021-06-22,32.19315
2021-06-23,34.30583
2021-06-24,36.1167
2021-06-25,29.27565
2021-06-26,16.49899
2021-06-27,17.30382
2021-06-28,26.25754
2021-06-29,24.24547
2021-06-30,25.85513
2021-07-01,29.47686
2021-07-02,24.94969
2021-07-03,13.68209
2021-07-04,16.09657
2021-07-05,28.06841
2021-07-06,24.44668
2021-07-07,26.76056
2021-07-08,27.16297
2021-07-09,26.65995
2021-07-10,12.57545
2021-07-11,14.28571
2021-07-12,24.04426
2021-07-13,27.56539
2021-07-14,22.63581
2021-07-15,28.97384
2021-07-16,24.94969
2021-07-17,14.98993
2021-07-18,13.68209
2021-07-19,23.74245
2021-07-20,25.55331
2021-07-21,27.26358
2021-07-22,26.05633
2021-07-23,21.02615
2021-07-24,12.27364
2021-07-25,11.87122
2021-07-26,20.62374
2021-07-27,23.94366
2021-07-28,25.1509
2021-07-29,23.54124
2021-07-30,20.72434
2021-07-31,11.167
2021-08-01,13.17907
2021-08-02,20.12072
2021-08-03,23.23943
2021-08-04,22.4346
2021-08-05,22.2334
2021-08-06,33.80281
2021-08-07,12.57545
2021-08-08,12.67605
2021-08-09,29.97987
2021-08-10,32.99798
2021-08-11,33.09859
2021-08-12,31.28772
2021-08-13,35.61368
2021-08-14,17.40442
2021-08-15,15.19114
2021-08-16,22.53521
2021-08-17,32.89738
2021-08-18,28.16901
2021-08-19,28.77263
2021-08-20,31.28772
2021-08-21,16.09657
2021-08-22,15.99597
2021-08-23,25.55331
2021-08-24,32.19315
2021-08-25,30.48289
2021-08-26,29.57746
2021-08-27,28.47082
2021-08-28,15.39235
2021-08-29,16.59959
2021-08-30,28.37022
2021-08-31,31.08651
2021-09-01,29.57746
2021-09-02,30.38229
2021-09-03,28.37022
2021-09-04,16.8008
2021-09-05,15.09054
2021-09-06,24.34607
2021-09-07,27.76659
2021-09-08,29.47686
2021-09-09,32.69617
2021-09-10,28.97384
2021-09-11,14.48692
2021-09-12,13.48088
2021-09-13,24.24547
2021-09-14,27.26358
2021-09-15,27.8672
2021-09-16,26.65995
2021-09-17,21.22736
2021-09-18,13.38028
2021-09-19,12.27364
2021-09-20,9.85915
2021-09-21,10.46277
2021-09-22,12.97786
2021-09-23,22.53521
2021-09-24,22.2334
2021-09-25,16.9014
2021-09-26,15.09054
2021-09-27,26.15694
2021-09-28,27.26358
2021-09-29,27.76659
2021-09-30,25.75452
2021-10-01,27.9678
2021-10-02,12.57545
2021-10-03,12.57545
2021-10-04,15.89537
2021-10-05,26.45875
2021-10-06,24.44668
2021-10-07,26.05633
2021-10-08,20.02012
2021-10-09,13.58148
2021-10-10,12.37424
2021-10-11,12.47484
2021-10-12,26.15694
2021-10-13,27.06237
2021-10-14,25.35211
2021-10-15,19.5171
2021-10-16,14.88933
2021-10-17,10.66398
2021-10-18,20.32193
2021-10-19,19.81891
2021-10-20,20.82494
2021-10-21,19.91951
2021-10-22,19.81891
2021-10-23,11.87122
2021-10-24,12.17303
2021-10-25,20.52313
2021-10-26,21.42857
2021-10-27,19.01408
2021-10-28,20.52313
2021-10-29,21.32796
2021-10-30,10.26156
2021-10-31,10.66398
2021-11-01,22.13279
2021-11-02,22.83702
2021-11-03,28.97384
2021-11-04,24.84909
2021-11-05,22.13279
2021-11-06,11.77062
2021-11-07,10.16096
2021-11-08,24.24547
2021-11-09,21.73038
2021-11-10,22.53521
2021-11-11,25.75452
2021-11-12,22.03219
2021-11-13,14.18511
2021-11-14,13.27967
2021-11-15,23.54124
2021-11-16,23.84305
2021-11-17,26.05633
2021-11-18,25.75452
2021-11-19,25.85513
2021-11-20,17.10261
2021-11-21,14.88933
2021-11-22,26.96177
2021-11-23,25.75452
2021-11-24,27.46478
2021-11-25,28.47082
2021-11-26,23.84305
2021-11-27,13.17907
2021-11-28,13.88329
2021-11-29,25.55331
2021-11-30,22.53521
2021-12-01,23.64185
2021-12-02,24.64788
2021-12-03,22.63581
2021-12-04,12.07243
2021-12-05,13.68209
2021-12-06,22.2334
2021-12-07,22.53521
2021-12-08,22.03219
2021-12-09,20.62374
2021-12-10,22.53521
2021-12-11,14.28571
2021-12-12,12.17303
2021-12-13,19.01408
2021-12-14,19.11468
2021-12-15,21.32796
2021-12-16,23.64185
2021-12-17,16.29778
2021-12-18,15.59356
2021-12-19,13.58148
2021-12-20,16.8008
2021-12-21,21.02615
2021-12-22,19.5171
2021-12-23,18.81287
2021-12-24,18.61167
2021-12-25,11.56941
2021-12-26,9.45674
2021-12-27,15.29175
2021-12-28,15.39235
2021-12-29,19.7183
2021-12-30,18.30985
2021-12-31,13.48088
2022-01-01,9.35613
2022-01-02,13.78269
2022-01-03,21.02615
2022-01-04,22.53521
2022-01-05,21.42857
2022-01-06,24.74849
2022-01-07,21.02615
2022-01-08,14.18511
2022-01-09,15.89537
2022-01-10,22.53521
2022-01-11,21.62977
2022-01-12,22.334
2022-01-13,26.25754
2022-01-14,20.62374
2022-01-15,15.29175
2022-01-16,14.38631
2022-01-17,22.2334
2022-01-18,22.73641
2022-01-19,24.54728
2022-01-20,24.44668
2022-01-21,20.12072
2022-01-22,17.30382
2022-01-23,17.20321
2022-01-24,25.1509
2022-01-25,26.76056
2022-01-26,22.63581
2022-01-27,82.79678
2022-01-28,28.67203
2022-01-29,15.19114
2022-01-30,15.29175
2022-01-31,13.9839
2022-02-01,15.69416
2022-02-02,16.09657
2022-02-03,28.97384
2022-02-04,26.55935
2022-02-05,16.7002
2022-02-06,19.01408
2022-02-07,28.16901
2022-02-08,26.05633
2022-02-09,26.05633
2022-02-10,22.4346
2022-02-11,25.2515
2022-02-12,16.09657
2022-02-13,13.38028
2022-02-14,22.93762
2022-02-15,20.72434
2022-02-16,21.83098
2022-02-17,21.52917
2022-02-18,20.62374
2022-02-19,15.49295
2022-02-20,13.48088
2022-02-21,18.41046
2022-02-22,24.04426
2022-02-23,20.92555
2022-02-24,23.64185
2022-02-25,19.31589
2022-02-26,14.0845
2022-02-27,15.39235
2022-02-28,18.91348
2022-03-01,16.19718
2022-03-02,19.41649
2022-03-03,15.99597
2022-03-04,18.41046
2022-03-05,12.27364
2022-03-06,13.58148
2022-03-07,17.90744
2022-03-08,21.42857
2022-03-09,11.06639
2022-03-10,20.82494
2022-03-11,19.11468
2022-03-12,13.88329
2022-03-13,13.9839
2022-03-14,23.23943
2022-03-15,17.80684
2022-03-16,18.51106
2022-03-17,21.62977
2022-03-18,23.34004
2022-03-19,15.89537
2022-03-20,12.87726
2022-03-21,21.62977
2022-03-22,21.62977
2022-03-23,24.44668
2022-03-24,23.44064
2022-03-25,20.82494
2022-03-26,19.21529
2022-03-27,15.99597
2022-03-28,18.30985
2022-03-29,22.93762
2022-03-30,28.67203
2022-03-31,21.93158
2022-04-01,21.22736
2022-04-02,13.07847
2022-04-03,10.96579
2022-04-04,18.61167
2022-04-05,22.73641
2022-04-06,21.73038
2022-04-07,18.10865
2022-04-08,17.10261
2022-04-09,10.36217
2022-04-10,12.97786
2022-04-11,19.5171
2022-04-12,19.5171
2022-04-13,20.22132
2022-04-14,17.10261
2022-04-15,17.90744
2022-04-16,11.06639
2022-04-17,10.66398
2022-04-18,16.8008
2022-04-19,17.30382
2022-04-20,17.70623
2022-04-21,19.7183
2022-04-22,20.32193
2022-04-23,11.2676
2022-04-24,13.27967
2022-04-25,19.41649
2022-04-26,17.30382
2022-04-27,24.14486
2022-04-28,23.23943
2022-04-29,16.59959
2022-04-30,13.58148
2022-05-01,9.55734
2022-05-02,16.59959
2022-05-03,18.71227
2022-05-04,12.97786
2022-05-05,10.06036
2022-05-06,24.04426
2022-05-07,11.2676
2022-05-08,10.46277
2022-05-09,20.32193
2022-05-10,20.62374
2022-05-11,22.83702
2022-05-12,19.01408
2022-05-13,20.02012
2022-05-14,9.85915
2022-05-15,10.56338
2022-05-16,17.60563
2022-05-17,15.39235
2022-05-18,16.19718
2022-05-19,18.20925
2022-05-20,15.19114
2022-05-21,10.46277
2022-05-22,9.05432
2022-05-23,16.8008
2022-05-24,16.59959
2022-05-25,15.59356
2022-05-26,15.19114
2022-05-27,13.17907
2022-05-28,9.85915
2022-05-29,9.45674
2022-05-30,16.19718
2022-05-31,14.58752
2022-06-01,11.06639
2022-06-02,13.9839
2022-06-03,14.0845
2022-06-04,9.85915
2022-06-05,10.16096
2022-06-06,10.06036
2022-06-07,12.47484
2022-06-08,15.89537
2022-06-09,20.32193
2022-06-10,16.49899
2022-06-11,10.16096
2022-06-12,9.35613
2022-06-13,20.12072
2022-06-14,21.32796
2022-06-15,19.81891
2022-06-16,19.01408
2022-06-17,19.91951
2022-06-18,10.56338
2022-06-19,9.85915
2022-06-20,19.31589
2022-06-21,17.90744
2022-06-22,18.51106
2022-06-23,19.81891
2022-06-24,14.98993
2022-06-25,15.59356
2022-06-26,10.96579
2022-06-27,17.20321
2022-06-28,13.58148
2022-06-29,14.0845
2022-06-30,13.38028
2022-07-01,15.79476
2022-07-02,7.44466
2022-07-03,6.53923
2022-07-04,12.27364
2022-07-05,13.48088
2022-07-06,11.87122
2022-07-07,14.88933
2022-07-08,13.48088
2022-07-09,7.74647
2022-07-10,7.24346
2022-07-11,12.87726
2022-07-12,13.17907
2022-07-13,19.31589
2022-07-14,14.68812
2022-07-15,13.78269
2022-07-16,9.05432
2022-07-17,9.15492
2022-07-18,13.78269
2022-07-19,15.49295
2022-07-20,14.98993
2022-07-21,13.27967
2022-07-22,14.68812
2022-07-23,6.13682
2022-07-24,7.94768
2022-07-25,13.17907
2022-07-26,13.9839
2022-07-27,14.18511
2022-07-28,10.36217
2022-07-29,14.48692
2022-07-30,9.45674
2022-07-31,7.34406
2022-08-01,9.45674
2022-08-02,14.18511
2022-08-03,12.27364
2022-08-04,16.09657
2022-08-05,13.58148
2022-08-06,8.04828
2022-08-07,10.26156
2022-08-08,13.27967
2022-08-09,15.09054
2022-08-10,12.07243
2022-08-11,16.49899
2022-08-12,12.47484
2022-08-13,10.46277
2022-08-14,7.44466
2022-08-15,9.75855
2022-08-16,14.28571
2022-08-17,15.79476
2022-08-18,13.38028
2022-08-19,14.0845
2022-08-20,8.95372
2022-08-21,11.46881
2022-08-22,14.88933
2022-08-23,17.00201
2022-08-24,14.78873
2022-08-25,14.18511
2022-08-26,17.20321
2022-08-27,9.55734
2022-08-28,9.45674
2022-08-29,16.49899
2022-08-30,13.9839
2022-08-31,15.89537
2022-09-01,16.39839
2022-09-02,12.17303
2022-09-03,9.65794
2022-09-04,8.5513
2022-09-05,14.58752
2022-09-06,15.39235
2022-09-07,14.38631
2022-09-08,13.17907
2022-09-09,8.3501
2022-09-10,8.14889
2022-09-11,7.04225
2022-09-12,8.95372
2022-09-13,16.39839
2022-09-14,18.41046
2022-09-15,14.18511
2022-09-16,16.09657
2022-09-17,10.66398
2022-09-18,7.34406
2022-09-19,16.59959
2022-09-20,13.58148
2022-09-21,12.87726
2022-09-22,15.89537
2022-09-23,14.58752
2022-09-24,8.24949
2022-09-25,7.44466
2022-09-26,16.09657
2022-09-27,14.38631
2022-09-28,20.72434
2022-09-29,16.09657
2022-09-30,14.68812
2022-10-01,8.95372
2022-10-02,9.55734
2022-10-03,8.75251
2022-10-04,15.99597
2022-10-05,17.50503
2022-10-06,16.59959
2022-10-07,16.19718
2022-10-08,9.85915
2022-10-09,7.54527
2022-10-10,8.3501
2022-10-11,17.70623
2022-10-12,18.10865
2022-10-13,16.29778
2022-10-14,17.20321
2022-10-15,9.35613
2022-10-16,9.85915
2022-10-17,23.44064
2022-10-18,16.7002
2022-10-19,18.71227
2022-10-20,14.88933
2022-10-21,14.68812
2022-10-22,7.94768
2022-10-23,7.64587
2022-10-24,14.0845
2022-10-25,13.78269
2022-10-26,14.58752
2022-10-27,18.10865
2022-10-28,15.69416
2022-10-29,9.65794
2022-10-30,6.84104
2022-10-31,15.69416
2022-11-01,19.41649
2022-11-02,18.00804
2022-11-03,17.80684
2022-11-04,12.77665
2022-11-05,7.14285
2022-11-06,7.94768
2022-11-07,14.58752
2022-11-08,15.79476
2022-11-09,18.61167
2022-11-10,19.31589
2022-11-11,21.93158
2022-11-12,12.97786
2022-11-13,11.67002
2022-11-14,18.20925
2022-11-15,20.72434
2022-11-16,17.10261
2022-11-17,20.82494
2022-11-18,17.00201
2022-11-19,7.84708
2022-11-20,7.54527
2022-11-21,16.19718
2022-11-22,16.7002
2022-11-23,20.62374
2022-11-24,14.18511
2022-11-25,13.07847
2022-11-26,11.56941
2022-11-27,7.74647
2022-11-28,15.79476
2022-11-29,15.49295
2022-11-30,17.20321
2022-12-01,16.9014
2022-12-02,14.28571
2022-12-03,7.24346
2022-12-04,7.24346
2022-12-05,15.69416
2022-12-06,13.17907
2022-12-07,20.22132
2022-12-08,19.01408
2022-12-09,19.41649
2022-12-10,8.14889
2022-12-11,7.64587
2022-12-12,14.28571
2022-12-13,15.89537
2022-12-14,14.78873
2022-12-15,16.09657
2022-12-16,14.38631
2022-12-17,8.85311
2022-12-18,8.4507
2022-12-19,13.38028
2022-12-20,15.09054
2022-12-21,11.06639
2022-12-22,11.97183
2022-12-23,11.77062
2022-12-24,5.93561
2022-12-25,7.34406
2022-12-26,12.27364
2022-12-27,13.68209
2022-12-28,15.09054
2022-12-29,15.19114
2022-12-30,8.95372
2022-12-31,7.54527
2023-01-01,6.33802
2023-01-02,12.57545
2023-01-03,14.98993
2023-01-04,14.58752
2023-01-05,13.88329
2023-01-06,14.98993
2023-01-07,14.38631
2023-01-08,11.97183
2023-01-09,16.9014
2023-01-10,19.31589
2023-01-11,17.70623
2023-01-12,17.10261
2023-01-13,16.59959
2023-01-14,14.98993
2023-01-15,9.15492
2023-01-16,15.69416
2023-01-17,12.87726
2023-01-18,15.69416
2023-01-19,12.77665
2023-01-20,10.66398
2023-01-21,12.17303
2023-01-22,7.04225
2023-01-23,8.5513
2023-01-24,10.76458
2023-01-25,17.80684
2023-01-26,19.01408
2023-01-27,14.98993
2023-01-28,11.56941
2023-01-29,10.66398
2023-01-30,18.51106
2023-01-31,18.20925
2023-02-01,16.7002
2023-02-02,21.73038
2023-02-03,19.7183
2023-02-04,11.2676
2023-02-05,11.87122
2023-02-06,17.40442
2023-02-07,19.81891
2023-02-08,18.81287
2023-02-09,19.41649
2023-02-10,21.12676
2023-02-11,8.65191
2023-02-12,7.84708
2023-02-13,14.28571
2023-02-14,18.41046
2023-02-15,18.30985
2023-02-16,19.41649
2023-02-17,17.30382
2023-02-18,10.26156
2023-02-19,9.65794
2023-02-20,16.49899
2023-02-21,16.39839
2023-02-22,17.40442
2023-02-23,16.49899
2023-02-24,14.48692
2023-02-25,7.14285
2023-02-26,9.35613
2023-02-27,14.78873
2023-02-28,13.68209
2023-03-01,8.5513
2023-03-02,14.98993
2023-03-03,14.68812
2023-03-04,8.24949
2023-03-05,8.5513
2023-03-06,16.7002
2023-03-07,18.30985
2023-03-08,17.60563
2023-03-09,16.29778
2023-03-10,17.60563
2023-03-11,8.3501
2023-03-12,7.84708
2023-03-13,17.10261
2023-03-14,19.01408
2023-03-15,13.78269
2023-03-16,19.81891
2023-03-17,16.29778
2023-03-18,13.58148
2023-03-19,8.14889
2023-03-20,16.8008
2023-03-21,18.81287
2023-03-22,15.49295
2023-03-23,16.7002
2023-03-24,16.59959
2023-03-25,9.85915
2023-03-26,12.47484
2023-03-27,20.02012
2023-03-28,18.00804
2023-03-29,18.00804
2023-03-30,19.41649
2023-03-31,17.70623
2023-04-01,8.14889
2023-04-02,9.35613
2023-04-03,12.77665
2023-04-04,15.49295
2023-04-05,20.42253
2023-04-06,22.13279
2023-04-07,16.7002
2023-04-08,10.96579
2023-04-09,10.56338
2023-04-10,14.98993
2023-04-11,24.24547
2023-04-12,22.2334
2023-04-13,23.74245
2023-04-14,18.41046
2023-04-15,12.37424
2023-04-16,9.95975
2023-04-17,18.41046
2023-04-18,19.81891
2023-04-19,21.83098
2023-04-20,19.41649
2023-04-21,18.81287
2023-04-22,9.05432
2023-04-23,10.76458
2023-04-24,16.19718
2023-04-25,18.71227
2023-04-26,20.62374
2023-04-27,17.80684
2023-04-28,20.82494
2023-04-29,10.66398
2023-04-30,8.4507
2023-05-01,11.2676
2023-05-02,14.38631
2023-05-03,18.51106
2023-05-04,15.39235
2023-05-05,10.66398
2023-05-06,6.94164
2023-05-07,7.74647
2023-05-08,15.79476
2023-05-09,16.19718
2023-05-10,19.11468
2023-05-11,16.7002
2023-05-12,16.39839
2023-05-13,9.05432
2023-05-14,7.84708
2023-05-15,15.49295
2023-05-16,17.50503
2023-05-17,17.00201
2023-05-18,17.30382
2023-05-19,13.78269
2023-05-20,11.06639
2023-05-21,7.14285
2023-05-22,12.17303
2023-05-23,15.39235
2023-05-24,16.49899
2023-05-25,14.78873
2023-05-26,15.29175
2023-05-27,8.65191
2023-05-28,8.75251
2023-05-29,10.46277
