date,병원예약어플
2023-05-29,34.41358
2023-05-30,33.79629
2023-05-31,20.83333
2023-06-01,23.14814
2023-06-02,23.91975
2023-06-03,19.1358
2023-06-04,15.27777
2023-06-05,33.33333
2023-06-06,14.96913
2023-06-07,28.85802
2023-06-08,24.38271
2023-06-09,19.1358
2023-06-10,16.2037
2023-06-11,11.57407
2023-06-12,25.15432
2023-06-13,20.21604
2023-06-14,18.20987
2023-06-15,22.0679
2023-06-16,20.98765
2023-06-17,20.06172
2023-06-18,11.57407
2023-06-19,25.61728
2023-06-20,20.98765
2023-06-21,22.99382
2023-06-22,18.51851
2023-06-23,22.37654
2023-06-24,17.74691
2023-06-25,12.03703
2023-06-26,26.85185
2023-06-27,19.44444
2023-06-28,13.42592
2023-06-29,14.81481
2023-06-30,18.82716
2023-07-01,16.66666
2023-07-02,13.88888
2023-07-03,25.15432
2023-07-04,18.67283
2023-07-05,19.1358
2023-07-06,16.82098
2023-07-07,16.82098
2023-07-08,17.12962
2023-07-09,10.3395
2023-07-10,31.17283
2023-07-11,18.98148
2023-07-12,20.37037
2023-07-13,20.06172
2023-07-14,21.45061
2023-07-15,17.28395
2023-07-16,15.27777
2023-07-17,31.79012
2023-07-18,21.75925
2023-07-19,23.14814
2023-07-20,21.14197
2023-07-21,22.37654
2023-07-22,21.75925
2023-07-23,15.27777
2023-07-24,35.18518
2023-07-25,24.07407
2023-07-26,24.38271
2023-07-27,22.99382
2023-07-28,22.99382
2023-07-29,20.37037
2023-07-30,14.96913
2023-07-31,37.5
2023-08-01,23.30246
2023-08-02,24.22839
2023-08-03,26.85185
2023-08-04,23.30246
2023-08-05,21.60493
2023-08-06,12.96296
2023-08-07,33.79629
2023-08-08,20.52469
2023-08-09,21.14197
2023-08-10,18.05555
2023-08-11,16.82098
2023-08-12,15.27777
2023-08-13,11.57407
2023-08-14,33.64197
2023-08-15,16.66666
2023-08-16,28.85802
2023-08-17,25.46296
2023-08-18,22.53086
2023-08-19,19.9074
2023-08-20,10.3395
2023-08-21,32.4074
2023-08-22,22.37654
2023-08-23,20.98765
2023-08-24,25.0
2023-08-25,27.00617
2023-08-26,25.30864
2023-08-27,12.80864
2023-08-28,31.17283
2023-08-29,22.8395
2023-08-30,16.66666
2023-08-31,20.06172
2023-09-01,24.07407
2023-09-02,18.51851
2023-09-03,18.51851
2023-09-04,32.87037
2023-09-05,24.22839
2023-09-06,23.45679
2023-09-07,24.53703
2023-09-08,26.69753
2023-09-09,20.52469
2023-09-10,17.12962
2023-09-11,34.72222
2023-09-12,24.84567
2023-09-13,28.08641
2023-09-14,27.31481
2023-09-15,23.14814
2023-09-16,21.45061
2023-09-17,16.04938
2023-09-18,27.16049
2023-09-19,24.38271
2023-09-20,25.61728
2023-09-21,22.99382
2023-09-22,25.30864
2023-09-23,27.93209
2023-09-24,17.90123
2023-09-25,42.43827
2023-09-26,26.08024
2023-09-27,25.46296
2023-09-28,13.42592
2023-09-29,10.95679
2023-09-30,25.92592
2023-10-01,26.38888
2023-10-02,43.36419
2023-10-03,27.46913
2023-10-04,41.35802
2023-10-05,29.93827
2023-10-06,30.86419
2023-10-07,25.61728
2023-10-08,10.49382
2023-10-09,21.60493
2023-10-10,35.64814
2023-10-11,27.77777
2023-10-12,28.39506
2023-10-13,29.93827
2023-10-14,29.78395
2023-10-15,17.43827
2023-10-16,33.79629
2023-10-17,31.32716
2023-10-18,26.69753
2023-10-19,25.30864
2023-10-20,30.86419
2023-10-21,29.93827
2023-10-22,17.12962
2023-10-23,43.98148
2023-10-24,34.10493
2023-10-25,25.46296
2023-10-26,25.7716
2023-10-27,30.70987
2023-10-28,25.7716
2023-10-29,18.36419
2023-10-30,44.9074
2023-10-31,37.96296
2023-11-01,30.86419
2023-11-02,30.55555
2023-11-03,33.17901
2023-11-04,29.01234
2023-11-05,15.27777
2023-11-06,36.88271
2023-11-07,25.46296
2023-11-08,23.45679
2023-11-09,20.83333
2023-11-10,24.38271
2023-11-11,24.69135
2023-11-12,13.58024
2023-11-13,37.19135
2023-11-14,27.00617
2023-11-15,27.77777
2023-11-16,22.0679
2023-11-17,25.15432
2023-11-18,22.68518
2023-11-19,14.50617
2023-11-20,42.12962
2023-11-21,30.09259
2023-11-22,26.08024
2023-11-23,27.62345
2023-11-24,28.39506
2023-11-25,29.4753
2023-11-26,18.51851
2023-11-27,50.7716
2023-11-28,37.34567
2023-11-29,33.95061
2023-11-30,29.93827
2023-12-01,36.72839
2023-12-02,39.19753
2023-12-03,23.30246
2023-12-04,56.94444
2023-12-05,72.22222
2023-12-06,80.55555
2023-12-07,79.01234
2023-12-08,71.75925
2023-12-09,56.01851
2023-12-10,42.59259
2023-12-11,100.0
2023-12-12,77.77777
2023-12-13,54.4753
2023-12-14,49.69135
2023-12-15,45.98765
2023-12-16,44.1358
2023-12-17,31.01851
2023-12-18,63.11728
2023-12-19,47.37654
2023-12-20,41.04938
2023-12-21,47.99382
2023-12-22,44.9074
2023-12-23,48.45679
2023-12-24,25.7716
2023-12-25,38.2716
2023-12-26,76.69753
2023-12-27,49.22839
2023-12-28,41.9753
2023-12-29,41.35802
2023-12-30,36.88271
2023-12-31,22.37654
2024-01-01,31.6358
2024-01-02,58.02469
2024-01-03,36.72839
2024-01-04,29.93827
2024-01-05,26.38888
2024-01-06,29.16666
2024-01-07,16.66666
2024-01-08,32.09876
2024-01-09,25.46296
2024-01-10,25.92592
2024-01-11,20.67901
2024-01-12,24.07407
2024-01-13,22.8395
2024-01-14,13.2716
2024-01-15,25.61728
2024-01-16,26.85185
2024-01-17,19.75308
2024-01-18,19.29012
2024-01-19,19.29012
2024-01-20,15.43209
2024-01-21,8.95061
2024-01-22,27.16049
2024-01-23,16.66666
2024-01-24,15.27777
2024-01-25,18.36419
2024-01-26,20.52469
2024-01-27,13.58024
2024-01-28,7.56172
2024-01-29,20.06172
2024-01-30,14.35185
2024-01-31,16.2037
2024-02-01,16.82098
2024-02-02,19.9074
2024-02-03,15.74074
2024-02-04,8.33333
2024-02-05,19.1358
2024-02-06,15.27777
2024-02-07,15.89506
2024-02-08,20.21604
2024-02-09,9.41358
2024-02-10,4.62962
2024-02-11,11.26543
2024-02-12,20.37037
2024-02-13,31.48148
2024-02-14,16.2037
2024-02-15,19.9074
2024-02-16,15.27777
2024-02-17,11.41975
2024-02-18,9.87654
2024-02-19,18.67283
2024-02-20,15.27777
2024-02-21,11.41975
2024-02-22,12.65432
2024-02-23,14.81481
2024-02-24,11.88271
2024-02-25,8.64197
2024-02-26,21.29629
2024-02-27,15.43209
2024-02-28,15.12345
2024-02-29,12.96296
2024-03-01,8.95061
2024-03-02,13.73456
2024-03-03,6.79012
2024-03-04,17.74691
2024-03-05,13.58024
2024-03-06,9.87654
2024-03-07,9.87654
2024-03-08,13.2716
2024-03-09,10.18518
2024-03-10,7.4074
2024-03-11,14.50617
2024-03-12,13.42592
2024-03-13,14.0432
2024-03-14,14.0432
2024-03-15,15.43209
2024-03-16,19.44444
2024-03-17,7.25308
2024-03-18,15.74074
2024-03-19,13.2716
2024-03-20,12.96296
