date,정부지원사업
2020-07-11,9.96732
2020-07-12,10.29411
2020-07-13,24.3464
2020-07-14,24.0196
2020-07-15,23.8562
2020-07-16,24.8366
2020-07-17,20.91503
2020-07-18,8.98692
2020-07-19,15.35947
2020-07-20,29.41176
2020-07-21,25.0
2020-07-22,35.13071
2020-07-23,27.12418
2020-07-24,24.6732
2020-07-25,10.94771
2020-07-26,13.07189
2020-07-27,31.20915
2020-07-28,30.06535
2020-07-29,26.30718
2020-07-30,21.24183
2020-07-31,22.71241
2020-08-01,9.15032
2020-08-02,12.2549
2020-08-03,21.56862
2020-08-04,22.87581
2020-08-05,24.6732
2020-08-06,24.183
2020-08-07,21.24183
2020-08-08,11.7647
2020-08-09,11.9281
2020-08-10,23.36601
2020-08-11,21.89542
2020-08-12,27.28758
2020-08-13,39.86928
2020-08-14,34.64052
2020-08-15,22.54901
2020-08-16,9.47712
2020-08-17,17.32026
2020-08-18,24.0196
2020-08-19,32.35294
2020-08-20,25.0
2020-08-21,22.87581
2020-08-22,9.47712
2020-08-23,10.13071
2020-08-24,20.75163
2020-08-25,25.65359
2020-08-26,24.6732
2020-08-27,27.61437
2020-08-28,20.91503
2020-08-29,11.11111
2020-08-30,12.90849
2020-08-31,27.12418
2020-09-01,21.73202
2020-09-02,24.8366
2020-09-03,21.40522
2020-09-04,24.8366
2020-09-05,10.29411
2020-09-06,12.58169
2020-09-07,25.0
2020-09-08,27.28758
2020-09-09,26.96078
2020-09-10,27.28758
2020-09-11,25.16339
2020-09-12,13.23529
2020-09-13,11.2745
2020-09-14,24.5098
2020-09-15,26.79738
2020-09-16,25.0
2020-09-17,25.16339
2020-09-18,19.77124
2020-09-19,9.64052
2020-09-20,7.67973
2020-09-21,23.8562
2020-09-22,22.54901
2020-09-23,24.6732
2020-09-24,20.42483
2020-09-25,21.40522
2020-09-26,11.11111
2020-09-27,7.84313
2020-09-28,21.24183
2020-09-29,14.21568
2020-09-30,7.02614
2020-10-01,7.84313
2020-10-02,10.94771
2020-10-03,9.15032
2020-10-04,12.0915
2020-10-05,29.08496
2020-10-06,30.71895
2020-10-07,28.75816
2020-10-08,21.07843
2020-10-09,11.2745
2020-10-10,12.90849
2020-10-11,12.58169
2020-10-12,27.45098
2020-10-13,26.47058
2020-10-14,24.6732
2020-10-15,23.03921
2020-10-16,23.52941
2020-10-17,9.80392
2020-10-18,16.17647
2020-10-19,22.54901
2020-10-20,21.40522
2020-10-21,26.14379
2020-10-22,27.12418
2020-10-23,22.71241
2020-10-24,11.4379
2020-10-25,11.2745
2020-10-26,34.64052
2020-10-27,25.49019
2020-10-28,28.92156
2020-10-29,26.14379
2020-10-30,29.41176
2020-10-31,15.35947
2020-11-01,16.83006
2020-11-02,46.24183
2020-11-03,51.14379
2020-11-04,37.74509
2020-11-05,33.82352
2020-11-06,27.61437
2020-11-07,13.72549
2020-11-08,12.58169
2020-11-09,27.94117
2020-11-10,27.94117
2020-11-11,22.71241
2020-11-12,32.51633
2020-11-13,24.183
2020-11-14,10.78431
2020-11-15,12.58169
2020-11-16,27.28758
2020-11-17,28.26797
2020-11-18,32.51633
2020-11-19,29.73856
2020-11-20,20.75163
2020-11-21,15.19607
2020-11-22,16.99346
2020-11-23,29.57516
2020-11-24,25.65359
2020-11-25,24.5098
2020-11-26,30.39215
2020-11-27,20.42483
2020-11-28,11.4379
2020-11-29,12.90849
2020-11-30,21.56862
2020-12-01,25.0
2020-12-02,28.92156
2020-12-03,26.30718
2020-12-04,22.22222
2020-12-05,10.62091
2020-12-06,11.6013
2020-12-07,25.32679
2020-12-08,27.61437
2020-12-09,23.03921
2020-12-10,25.65359
2020-12-11,23.20261
2020-12-12,10.45751
2020-12-13,11.11111
2020-12-14,25.32679
2020-12-15,25.81699
2020-12-16,28.43137
2020-12-17,24.6732
2020-12-18,24.8366
2020-12-19,13.88888
2020-12-20,13.72549
2020-12-21,21.40522
2020-12-22,23.36601
2020-12-23,25.49019
2020-12-24,24.0196
2020-12-25,10.78431
2020-12-26,12.0915
2020-12-27,13.07189
2020-12-28,31.20915
2020-12-29,37.58169
2020-12-30,34.96732
2020-12-31,20.58823
2021-01-01,15.35947
2021-01-02,21.56862
2021-01-03,17.64705
2021-01-04,42.15686
2021-01-05,39.86928
2021-01-06,36.6013
2021-01-07,24.6732
2021-01-08,25.49019
2021-01-09,12.90849
2021-01-10,14.70588
2021-01-11,31.37254
2021-01-12,35.78431
2021-01-13,26.14379
2021-01-14,27.12418
2021-01-15,27.12418
2021-01-16,14.54248
2021-01-17,17.32026
2021-01-18,25.16339
2021-01-19,25.98039
2021-01-20,26.47058
2021-01-21,34.96732
2021-01-22,25.81699
2021-01-23,12.74509
2021-01-24,13.72549
2021-01-25,32.18954
2021-01-26,32.84313
2021-01-27,30.71895
2021-01-28,28.75816
2021-01-29,23.52941
2021-01-30,14.05228
2021-01-31,13.23529
2021-02-01,31.37254
2021-02-02,26.79738
2021-02-03,25.0
2021-02-04,26.96078
2021-02-05,21.40522
2021-02-06,9.64052
2021-02-07,13.07189
2021-02-08,28.59477
2021-02-09,22.05882
2021-02-10,20.42483
2021-02-11,6.20915
2021-02-12,10.29411
2021-02-13,10.78431
2021-02-14,9.64052
2021-02-15,28.75816
2021-02-16,31.86274
2021-02-17,25.81699
2021-02-18,25.81699
2021-02-19,24.5098
2021-02-20,10.13071
2021-02-21,8.98692
2021-02-22,27.61437
2021-02-23,29.57516
2021-02-24,22.54901
2021-02-25,26.14379
2021-02-26,20.58823
2021-02-27,11.2745
2021-02-28,8.00653
2021-03-01,12.2549
2021-03-02,24.0196
2021-03-03,22.22222
2021-03-04,25.49019
2021-03-05,20.58823
2021-03-06,7.67973
2021-03-07,8.82352
2021-03-08,27.12418
2021-03-09,23.36601
2021-03-10,26.96078
2021-03-11,22.22222
2021-03-12,18.46405
2021-03-13,8.82352
2021-03-14,10.94771
2021-03-15,26.47058
2021-03-16,24.183
2021-03-17,24.0196
2021-03-18,23.52941
2021-03-19,22.54901
2021-03-20,8.00653
2021-03-21,7.51633
2021-03-22,28.92156
2021-03-23,22.54901
2021-03-24,17.15686
2021-03-25,32.67973
2021-03-26,26.63398
2021-03-27,12.58169
2021-03-28,14.21568
2021-03-29,28.43137
2021-03-30,26.79738
2021-03-31,28.75816
2021-04-01,23.36601
2021-04-02,15.68627
2021-04-03,8.16993
2021-04-04,8.49673
2021-04-05,22.05882
2021-04-06,21.24183
2021-04-07,22.87581
2021-04-08,21.07843
2021-04-09,18.95424
2021-04-10,8.16993
2021-04-11,8.82352
2021-04-12,29.08496
2021-04-13,23.8562
2021-04-14,22.54901
2021-04-15,20.58823
2021-04-16,20.91503
2021-04-17,9.31372
2021-04-18,9.80392
2021-04-19,25.16339
2021-04-20,23.52941
2021-04-21,19.93464
2021-04-22,22.71241
2021-04-23,26.30718
2021-04-24,8.16993
2021-04-25,9.15032
2021-04-26,20.09803
2021-04-27,25.0
2021-04-28,21.40522
2021-04-29,22.38562
2021-04-30,18.62745
2021-05-01,6.20915
2021-05-02,11.11111
2021-05-03,25.98039
2021-05-04,21.40522
2021-05-05,10.78431
2021-05-06,22.87581
2021-05-07,20.75163
2021-05-08,9.80392
2021-05-09,13.23529
2021-05-10,26.14379
2021-05-11,26.96078
2021-05-12,26.30718
2021-05-13,26.79738
2021-05-14,21.73202
2021-05-15,12.2549
2021-05-16,11.6013
2021-05-17,29.57516
2021-05-18,30.71895
2021-05-19,14.05228
2021-05-20,23.36601
2021-05-21,19.93464
2021-05-22,11.2745
2021-05-23,13.72549
2021-05-24,29.08496
2021-05-25,28.92156
2021-05-26,30.22875
2021-05-27,36.9281
2021-05-28,24.8366
2021-05-29,15.35947
2021-05-30,17.32026
2021-05-31,28.26797
2021-06-01,32.02614
2021-06-02,22.38562
2021-06-03,27.77777
2021-06-04,26.96078
2021-06-05,12.74509
2021-06-06,13.56209
2021-06-07,28.26797
2021-06-08,27.12418
2021-06-09,28.10457
2021-06-10,23.69281
2021-06-11,22.38562
2021-06-12,8.98692
2021-06-13,11.11111
2021-06-14,29.90196
2021-06-15,26.79738
2021-06-16,25.81699
2021-06-17,27.94117
2021-06-18,21.89542
2021-06-19,14.21568
2021-06-20,13.39869
2021-06-21,27.12418
2021-06-22,25.49019
2021-06-23,29.73856
2021-06-24,25.81699
2021-06-25,18.30065
2021-06-26,14.05228
2021-06-27,11.2745
2021-06-28,23.03921
2021-06-29,29.24836
2021-06-30,28.10457
2021-07-01,24.6732
2021-07-02,20.91503
2021-07-03,11.4379
2021-07-04,11.6013
2021-07-05,26.47058
2021-07-06,27.28758
2021-07-07,24.3464
2021-07-08,26.14379
2021-07-09,23.8562
2021-07-10,11.9281
2021-07-11,9.96732
2021-07-12,25.49019
2021-07-13,25.65359
2021-07-14,32.35294
2021-07-15,26.30718
2021-07-16,24.5098
2021-07-17,10.78431
2021-07-18,11.2745
2021-07-19,25.98039
2021-07-20,25.49019
2021-07-21,28.59477
2021-07-22,25.81699
2021-07-23,23.03921
2021-07-24,10.78431
2021-07-25,11.9281
2021-07-26,25.98039
2021-07-27,24.0196
2021-07-28,30.55555
2021-07-29,28.43137
2021-07-30,21.89542
2021-07-31,9.64052
2021-08-01,12.58169
2021-08-02,25.98039
2021-08-03,25.81699
2021-08-04,26.79738
2021-08-05,28.75816
2021-08-06,21.40522
2021-08-07,13.72549
2021-08-08,12.2549
2021-08-09,24.8366
2021-08-10,31.20915
2021-08-11,26.79738
2021-08-12,28.10457
2021-08-13,25.49019
2021-08-14,14.70588
2021-08-15,8.33333
2021-08-16,17.48366
2021-08-17,30.88235
2021-08-18,28.43137
2021-08-19,30.22875
2021-08-20,23.8562
2021-08-21,13.56209
2021-08-22,12.74509
2021-08-23,27.12418
2021-08-24,44.60784
2021-08-25,30.88235
2021-08-26,28.59477
2021-08-27,21.89542
2021-08-28,13.39869
2021-08-29,14.70588
2021-08-30,29.90196
2021-08-31,29.57516
2021-09-01,24.0196
2021-09-02,30.39215
2021-09-03,22.71241
2021-09-04,12.90849
2021-09-05,13.23529
2021-09-06,70.26143
2021-09-07,53.92156
2021-09-08,48.8562
2021-09-09,40.68627
2021-09-10,36.4379
2021-09-11,17.64705
2021-09-12,13.72549
2021-09-13,26.14379
2021-09-14,24.183
2021-09-15,25.81699
2021-09-16,23.8562
2021-09-17,21.07843
2021-09-18,10.13071
2021-09-19,8.16993
2021-09-20,7.02614
2021-09-21,6.37254
2021-09-22,11.6013
2021-09-23,27.61437
2021-09-24,24.183
2021-09-25,11.9281
2021-09-26,12.74509
2021-09-27,28.26797
2021-09-28,28.92156
2021-09-29,29.24836
2021-09-30,25.32679
2021-10-01,31.86274
2021-10-02,13.23529
2021-10-03,10.78431
2021-10-04,16.17647
2021-10-05,36.2745
2021-10-06,32.51633
2021-10-07,31.04575
2021-10-08,31.37254
2021-10-09,14.70588
2021-10-10,14.54248
2021-10-11,22.22222
2021-10-12,31.20915
2021-10-13,29.41176
2021-10-14,29.08496
2021-10-15,23.69281
2021-10-16,10.62091
2021-10-17,12.58169
2021-10-18,25.65359
2021-10-19,32.67973
2021-10-20,27.94117
2021-10-21,24.5098
2021-10-22,25.32679
2021-10-23,13.23529
2021-10-24,13.72549
2021-10-25,30.39215
2021-10-26,41.33986
2021-10-27,29.73856
2021-10-28,29.08496
2021-10-29,24.183
2021-10-30,14.05228
2021-10-31,13.39869
2021-11-01,40.84967
2021-11-02,33.66013
2021-11-03,32.18954
2021-11-04,29.24836
2021-11-05,26.96078
2021-11-06,12.0915
2021-11-07,16.01307
2021-11-08,30.71895
2021-11-09,29.08496
2021-11-10,33.33333
2021-11-11,30.06535
2021-11-12,23.69281
2021-11-13,13.23529
2021-11-14,9.96732
2021-11-15,38.39869
2021-11-16,40.52287
2021-11-17,30.06535
2021-11-18,27.28758
2021-11-19,21.07843
2021-11-20,10.78431
2021-11-21,12.90849
2021-11-22,33.00653
2021-11-23,28.43137
2021-11-24,26.14379
2021-11-25,29.90196
2021-11-26,23.36601
2021-11-27,12.0915
2021-11-28,9.80392
2021-11-29,27.77777
2021-11-30,31.04575
2021-12-01,28.43137
2021-12-02,28.59477
2021-12-03,22.87581
2021-12-04,8.66013
2021-12-05,10.78431
2021-12-06,27.28758
2021-12-07,23.52941
2021-12-08,28.43137
2021-12-09,28.59477
2021-12-10,25.32679
2021-12-11,9.64052
2021-12-12,14.54248
2021-12-13,28.92156
2021-12-14,31.20915
2021-12-15,36.11111
2021-12-16,32.84313
2021-12-17,24.183
2021-12-18,10.94771
2021-12-19,9.80392
2021-12-20,30.39215
2021-12-21,35.94771
2021-12-22,30.71895
2021-12-23,26.14379
2021-12-24,22.05882
2021-12-25,8.49673
2021-12-26,10.29411
2021-12-27,29.41176
2021-12-28,30.55555
2021-12-29,29.57516
2021-12-30,27.45098
2021-12-31,20.09803
2022-01-01,13.23529
2022-01-02,16.66666
2022-01-03,46.07843
2022-01-04,42.97385
2022-01-05,41.99346
2022-01-06,43.13725
2022-01-07,36.7647
2022-01-08,18.30065
2022-01-09,17.32026
2022-01-10,47.38562
2022-01-11,41.01307
2022-01-12,43.30065
2022-01-13,42.48366
2022-01-14,33.49673
2022-01-15,13.07189
2022-01-16,15.68627
2022-01-17,39.86928
2022-01-18,48.36601
2022-01-19,38.23529
2022-01-20,43.95424
2022-01-21,33.00653
2022-01-22,14.54248
2022-01-23,17.48366
2022-01-24,38.39869
2022-01-25,44.11764
2022-01-26,38.88888
2022-01-27,42.81045
2022-01-28,26.79738
2022-01-29,17.15686
2022-01-30,15.19607
2022-01-31,15.19607
2022-02-01,14.21568
2022-02-02,15.84967
2022-02-03,44.11764
2022-02-04,38.56209
2022-02-05,17.64705
2022-02-06,19.44444
2022-02-07,43.46405
2022-02-08,45.26143
2022-02-09,42.32026
2022-02-10,45.91503
2022-02-11,39.05228
2022-02-12,21.24183
2022-02-13,16.99346
2022-02-14,46.73202
2022-02-15,43.46405
2022-02-16,38.56209
2022-02-17,39.05228
2022-02-18,32.35294
2022-02-19,14.37908
2022-02-20,16.83006
2022-02-21,39.37908
2022-02-22,37.58169
2022-02-23,40.52287
2022-02-24,41.01307
2022-02-25,30.71895
2022-02-26,18.79084
2022-02-27,22.05882
2022-02-28,31.53594
2022-03-01,22.38562
2022-03-02,34.96732
2022-03-03,42.15686
2022-03-04,33.98692
2022-03-05,18.13725
2022-03-06,16.17647
2022-03-07,38.56209
2022-03-08,34.31372
2022-03-09,9.31372
2022-03-10,32.18954
2022-03-11,36.6013
2022-03-12,18.30065
2022-03-13,18.30065
2022-03-14,35.78431
2022-03-15,39.05228
2022-03-16,38.72549
2022-03-17,38.88888
2022-03-18,35.29411
2022-03-19,14.70588
2022-03-20,17.48366
2022-03-21,33.16993
2022-03-22,50.49019
2022-03-23,52.12418
2022-03-24,45.26143
2022-03-25,36.7647
2022-03-26,20.75163
2022-03-27,16.50326
2022-03-28,47.87581
2022-03-29,42.97385
2022-03-30,37.58169
2022-03-31,33.00653
2022-04-01,30.39215
2022-04-02,16.01307
2022-04-03,15.68627
2022-04-04,39.37908
2022-04-05,39.86928
2022-04-06,35.94771
2022-04-07,42.64705
2022-04-08,30.39215
2022-04-09,17.32026
2022-04-10,15.35947
2022-04-11,39.37908
2022-04-12,37.58169
2022-04-13,35.13071
2022-04-14,33.33333
2022-04-15,35.45751
2022-04-16,13.23529
2022-04-17,14.86928
2022-04-18,33.82352
2022-04-19,41.01307
2022-04-20,34.31372
2022-04-21,32.67973
2022-04-22,32.35294
2022-04-23,12.90849
2022-04-24,17.48366
2022-04-25,28.92156
2022-04-26,40.19607
2022-04-27,35.94771
2022-04-28,33.00653
2022-04-29,35.29411
2022-04-30,14.54248
2022-05-01,17.48366
2022-05-02,31.86274
2022-05-03,33.16993
2022-05-04,28.59477
2022-05-05,12.58169
2022-05-06,25.32679
2022-05-07,10.62091
2022-05-08,14.37908
2022-05-09,37.0915
2022-05-10,35.29411
2022-05-11,32.35294
2022-05-12,37.0915
2022-05-13,28.10457
2022-05-14,13.39869
2022-05-15,18.13725
2022-05-16,33.82352
2022-05-17,34.47712
2022-05-18,36.11111
2022-05-19,31.53594
2022-05-20,30.39215
2022-05-21,12.74509
2022-05-22,15.03267
2022-05-23,27.94117
2022-05-24,34.80392
2022-05-25,38.39869
2022-05-26,29.90196
2022-05-27,29.73856
2022-05-28,11.2745
2022-05-29,19.93464
2022-05-30,30.06535
2022-05-31,33.66013
2022-06-01,15.35947
2022-06-02,29.08496
2022-06-03,29.73856
2022-06-04,10.94771
2022-06-05,10.94771
2022-06-06,15.84967
2022-06-07,30.22875
2022-06-08,40.03267
2022-06-09,34.96732
2022-06-10,31.37254
2022-06-11,11.4379
2022-06-12,15.19607
2022-06-13,33.49673
2022-06-14,37.90849
2022-06-15,33.00653
2022-06-16,31.37254
2022-06-17,26.63398
2022-06-18,13.56209
2022-06-19,14.86928
2022-06-20,35.94771
2022-06-21,35.78431
2022-06-22,37.0915
2022-06-23,33.82352
2022-06-24,29.90196
2022-06-25,13.56209
2022-06-26,17.81045
2022-06-27,32.02614
2022-06-28,42.32026
2022-06-29,37.58169
2022-06-30,52.28758
2022-07-01,30.22875
2022-07-02,13.23529
2022-07-03,16.17647
2022-07-04,40.52287
2022-07-05,43.30065
2022-07-06,38.39869
2022-07-07,38.07189
2022-07-08,26.79738
2022-07-09,19.60784
2022-07-10,15.68627
2022-07-11,35.78431
2022-07-12,33.82352
2022-07-13,30.06535
2022-07-14,37.90849
2022-07-15,30.22875
2022-07-16,16.66666
2022-07-17,17.48366
2022-07-18,39.86928
2022-07-19,40.68627
2022-07-20,37.0915
2022-07-21,39.21568
2022-07-22,31.69934
2022-07-23,21.40522
2022-07-24,23.03921
2022-07-25,34.47712
2022-07-26,42.15686
2022-07-27,37.0915
2022-07-28,35.78431
2022-07-29,32.35294
2022-07-30,25.49019
2022-07-31,24.8366
2022-08-01,37.58169
2022-08-02,33.82352
2022-08-03,36.9281
2022-08-04,34.80392
2022-08-05,30.06535
2022-08-06,25.32679
2022-08-07,24.183
2022-08-08,37.90849
2022-08-09,41.50326
2022-08-10,39.70588
2022-08-11,43.62745
2022-08-12,43.30065
2022-08-13,23.36601
2022-08-14,26.63398
2022-08-15,24.6732
2022-08-16,41.01307
2022-08-17,43.30065
2022-08-18,36.4379
2022-08-19,37.2549
2022-08-20,19.60784
2022-08-21,23.52941
2022-08-22,38.07189
2022-08-23,39.05228
2022-08-24,40.52287
2022-08-25,33.66013
2022-08-26,31.53594
2022-08-27,16.17647
2022-08-28,24.183
2022-08-29,35.78431
2022-08-30,47.22222
2022-08-31,41.99346
2022-09-01,34.31372
2022-09-02,24.183
2022-09-03,10.78431
2022-09-04,12.0915
2022-09-05,25.0
2022-09-06,27.94117
2022-09-07,28.10457
2022-09-08,18.46405
2022-09-09,9.80392
2022-09-10,9.80392
2022-09-11,14.05228
2022-09-12,15.35947
2022-09-13,34.96732
2022-09-14,34.80392
2022-09-15,28.75816
2022-09-16,29.08496
2022-09-17,14.05228
2022-09-18,14.05228
2022-09-19,27.12418
2022-09-20,28.59477
2022-09-21,30.22875
2022-09-22,21.40522
2022-09-23,26.14379
2022-09-24,12.4183
2022-09-25,16.33986
2022-09-26,34.31372
2022-09-27,36.6013
2022-09-28,34.31372
2022-09-29,29.57516
2022-09-30,21.24183
2022-10-01,14.54248
2022-10-02,13.39869
2022-10-03,14.21568
2022-10-04,30.06535
2022-10-05,32.67973
2022-10-06,26.30718
2022-10-07,21.73202
2022-10-08,9.15032
2022-10-09,12.2549
2022-10-10,17.81045
2022-10-11,25.32679
2022-10-12,33.00653
2022-10-13,28.59477
2022-10-14,28.26797
2022-10-15,13.07189
2022-10-16,12.90849
2022-10-17,30.06535
2022-10-18,29.41176
2022-10-19,31.04575
2022-10-20,28.59477
2022-10-21,24.3464
2022-10-22,9.96732
2022-10-23,16.66666
2022-10-24,32.18954
2022-10-25,29.08496
2022-10-26,32.18954
2022-10-27,29.24836
2022-10-28,25.0
2022-10-29,15.03267
2022-10-30,8.33333
2022-10-31,26.63398
2022-11-01,29.90196
2022-11-02,30.88235
2022-11-03,31.86274
2022-11-04,28.92156
2022-11-05,12.0915
2022-11-06,15.84967
2022-11-07,32.51633
2022-11-08,33.66013
2022-11-09,33.16993
2022-11-10,32.35294
2022-11-11,25.16339
2022-11-12,10.78431
2022-11-13,17.81045
2022-11-14,36.6013
2022-11-15,33.16993
2022-11-16,33.00653
2022-11-17,32.18954
2022-11-18,30.39215
2022-11-19,14.37908
2022-11-20,16.99346
2022-11-21,33.66013
2022-11-22,33.66013
2022-11-23,36.11111
2022-11-24,40.19607
2022-11-25,28.75816
2022-11-26,19.28104
2022-11-27,17.32026
2022-11-28,35.94771
2022-11-29,33.98692
2022-11-30,33.82352
2022-12-01,30.55555
2022-12-02,31.20915
2022-12-03,11.9281
2022-12-04,17.48366
2022-12-05,36.6013
2022-12-06,38.07189
2022-12-07,36.11111
2022-12-08,31.69934
2022-12-09,30.22875
2022-12-10,16.66666
2022-12-11,13.88888
2022-12-12,35.94771
2022-12-13,40.84967
2022-12-14,40.68627
2022-12-15,35.13071
2022-12-16,36.6013
2022-12-17,14.21568
2022-12-18,21.40522
2022-12-19,35.13071
2022-12-20,36.9281
2022-12-21,33.00653
2022-12-22,37.4183
2022-12-23,29.90196
2022-12-24,17.32026
2022-12-25,15.03267
2022-12-26,38.56209
2022-12-27,39.70588
2022-12-28,43.46405
2022-12-29,36.2745
2022-12-30,34.15032
2022-12-31,21.24183
2023-01-01,25.49019
2023-01-02,61.7647
2023-01-03,65.68627
2023-01-04,70.26143
2023-01-05,81.69934
2023-01-06,56.86274
2023-01-07,36.4379
2023-01-08,29.08496
2023-01-09,56.69934
2023-01-10,54.57516
2023-01-11,56.37254
2023-01-12,56.04575
2023-01-13,42.81045
2023-01-14,25.32679
2023-01-15,24.3464
2023-01-16,50.65359
2023-01-17,50.98039
2023-01-18,43.30065
2023-01-19,46.56862
2023-01-20,31.86274
2023-01-21,13.07189
2023-01-22,13.72549
2023-01-23,20.75163
2023-01-24,23.69281
2023-01-25,48.36601
2023-01-26,63.07189
2023-01-27,54.24836
2023-01-28,29.41176
2023-01-29,28.92156
2023-01-30,56.53594
2023-01-31,69.93464
2023-02-01,58.00653
2023-02-02,49.6732
2023-02-03,63.23529
2023-02-04,34.15032
2023-02-05,39.37908
2023-02-06,74.6732
2023-02-07,61.9281
2023-02-08,59.31372
2023-02-09,55.06535
2023-02-10,48.36601
2023-02-11,28.43137
2023-02-12,31.69934
2023-02-13,63.88888
2023-02-14,53.43137
2023-02-15,59.96732
2023-02-16,59.80392
2023-02-17,51.30718
2023-02-18,25.65359
2023-02-19,29.73856
2023-02-20,51.79738
2023-02-21,58.98692
2023-02-22,58.49673
2023-02-23,53.43137
2023-02-24,52.45098
2023-02-25,35.62091
2023-02-26,33.82352
2023-02-27,56.20915
2023-02-28,58.49673
2023-03-01,39.21568
2023-03-02,63.72549
2023-03-03,54.57516
2023-03-04,32.67973
2023-03-05,26.96078
2023-03-06,58.66013
2023-03-07,58.82352
2023-03-08,57.18954
2023-03-09,50.98039
2023-03-10,43.79084
2023-03-11,32.35294
2023-03-12,26.96078
2023-03-13,56.86274
2023-03-14,58.66013
2023-03-15,51.30718
2023-03-16,53.26797
2023-03-17,41.50326
2023-03-18,25.65359
2023-03-19,25.65359
2023-03-20,57.84313
2023-03-21,60.78431
2023-03-22,57.67973
2023-03-23,61.7647
2023-03-24,45.09803
2023-03-25,23.03921
2023-03-26,25.98039
2023-03-27,51.96078
2023-03-28,60.13071
2023-03-29,55.22875
2023-03-30,61.9281
2023-03-31,50.16339
2023-04-01,21.73202
2023-04-02,23.8562
2023-04-03,52.28758
2023-04-04,54.08496
2023-04-05,49.8366
2023-04-06,50.65359
2023-04-07,42.48366
2023-04-08,25.16339
2023-04-09,23.52941
2023-04-10,47.54901
2023-04-11,50.98039
2023-04-12,49.6732
2023-04-13,45.58823
2023-04-14,38.23529
2023-04-15,18.79084
2023-04-16,20.26143
2023-04-17,49.3464
2023-04-18,50.98039
2023-04-19,50.0
2023-04-20,48.69281
2023-04-21,37.0915
2023-04-22,20.91503
2023-04-23,19.77124
2023-04-24,45.75163
2023-04-25,40.35947
2023-04-26,45.91503
2023-04-27,45.26143
2023-04-28,36.9281
2023-04-29,18.62745
2023-04-30,16.01307
2023-05-01,28.59477
2023-05-02,44.93464
2023-05-03,49.183
2023-05-04,40.35947
2023-05-05,18.30065
2023-05-06,18.30065
2023-05-07,21.24183
2023-05-08,39.54248
2023-05-09,44.93464
2023-05-10,45.75163
2023-05-11,39.86928
2023-05-12,36.4379
2023-05-13,13.23529
2023-05-14,20.09803
2023-05-15,49.0196
2023-05-16,47.38562
2023-05-17,40.84967
2023-05-18,47.87581
2023-05-19,40.03267
2023-05-20,20.58823
2023-05-21,23.36601
2023-05-22,43.95424
2023-05-23,42.81045
2023-05-24,42.64705
2023-05-25,37.2549
2023-05-26,33.66013
2023-05-27,17.64705
2023-05-28,15.35947
2023-05-29,21.73202
2023-05-30,39.21568
