date,주식종목
2023-05-29,5.51257
2023-05-30,12.95938
2023-05-31,12.47582
2023-06-01,9.0909
2023-06-02,9.67117
2023-06-03,5.89941
2023-06-04,5.41586
2023-06-05,8.41392
2023-06-06,6.47969
2023-06-07,10.92843
2023-06-08,11.02514
2023-06-09,10.34816
2023-06-10,5.60928
2023-06-11,8.02707
2023-06-12,11.21856
2023-06-13,12.28239
2023-06-14,16.63442
2023-06-15,13.63636
2023-06-16,10.54158
2023-06-17,6.47969
2023-06-18,6.18955
2023-06-19,9.38104
2023-06-20,11.99226
2023-06-21,14.11992
2023-06-22,10.83172
2023-06-23,10.54158
2023-06-24,6.09284
2023-06-25,4.54545
2023-06-26,9.47775
2023-06-27,11.21856
2023-06-28,10.34816
2023-06-29,8.89748
2023-06-30,8.70406
2023-07-01,4.73887
2023-07-02,3.57833
2023-07-03,9.38104
2023-07-04,13.63636
2023-07-05,10.83172
2023-07-06,11.12185
2023-07-07,9.76789
2023-07-08,4.1586
2023-07-09,4.73887
2023-07-10,10.83172
2023-07-11,14.60348
2023-07-12,12.95938
2023-07-13,14.89361
2023-07-14,12.86266
2023-07-15,5.99613
2023-07-16,6.96324
2023-07-17,11.12185
2023-07-18,14.11992
2023-07-19,12.47582
2023-07-20,13.63636
2023-07-21,12.37911
2023-07-22,6.76982
2023-07-23,5.51257
2023-07-24,13.34622
2023-07-25,15.66731
2023-07-26,18.56866
2023-07-27,16.15087
2023-07-28,11.12185
2023-07-29,7.4468
2023-07-30,5.02901
2023-07-31,12.47582
2023-08-01,16.63442
2023-08-02,13.73307
2023-08-03,13.92649
2023-08-04,10.92843
2023-08-05,7.83365
2023-08-06,4.9323
2023-08-07,11.21856
2023-08-08,11.60541
2023-08-09,13.1528
2023-08-10,13.44294
2023-08-11,13.63636
2023-08-12,5.22243
2023-08-13,6.28626
2023-08-14,11.70212
2023-08-15,7.25338
2023-08-16,11.60541
2023-08-17,11.89555
2023-08-18,10.63829
2023-08-19,6.38297
2023-08-20,5.70599
2023-08-21,11.70212
2023-08-22,12.37911
2023-08-23,12.76595
2023-08-24,12.47582
2023-08-25,9.8646
2023-08-26,4.64216
2023-08-27,5.60928
2023-08-28,10.735
2023-08-29,12.28239
2023-08-30,12.86266
2023-08-31,11.21856
2023-09-01,9.28433
2023-09-02,6.28626
2023-09-03,5.99613
2023-09-04,10.34816
2023-09-05,9.67117
2023-09-06,10.34816
2023-09-07,11.99226
2023-09-08,11.99226
2023-09-09,6.67311
2023-09-10,6.47969
2023-09-11,12.66924
2023-09-12,10.44487
2023-09-13,12.18568
2023-09-14,12.28239
2023-09-15,9.0909
2023-09-16,3.77176
2023-09-17,6.09284
2023-09-18,14.31334
2023-09-19,9.18762
2023-09-20,10.15473
2023-09-21,9.76789
2023-09-22,7.25338
2023-09-23,4.1586
2023-09-24,4.9323
2023-09-25,9.96131
2023-09-26,8.41392
2023-09-27,6.76982
2023-09-28,3.77176
2023-09-29,3.96518
2023-09-30,2.5145
2023-10-01,2.90135
2023-10-02,4.35203
2023-10-03,5.02901
2023-10-04,9.38104
2023-10-05,9.8646
2023-10-06,8.41392
2023-10-07,2.5145
2023-10-08,3.48162
2023-10-09,4.1586
2023-10-10,8.60735
2023-10-11,9.8646
2023-10-12,10.15473
2023-10-13,7.64023
2023-10-14,5.22243
2023-10-15,3.57833
2023-10-16,8.80077
2023-10-17,6.5764
2023-10-18,9.18762
2023-10-19,8.41392
2023-10-20,8.41392
2023-10-21,4.06189
2023-10-22,4.25531
2023-10-23,11.5087
2023-10-24,11.12185
2023-10-25,11.79883
2023-10-26,10.54158
2023-10-27,9.76789
2023-10-28,5.22243
2023-10-29,4.73887
2023-10-30,7.15667
2023-10-31,8.02707
2023-11-01,8.80077
2023-11-02,9.8646
2023-11-03,11.02514
2023-11-04,4.06189
2023-11-05,4.9323
2023-11-06,14.50676
2023-11-07,10.735
2023-11-08,10.735
2023-11-09,11.21856
2023-11-10,7.93036
2023-11-11,4.1586
2023-11-12,4.1586
2023-11-13,9.38104
2023-11-14,9.0909
2023-11-15,9.47775
2023-11-16,10.83172
2023-11-17,9.18762
2023-11-18,3.77176
2023-11-19,4.06189
2023-11-20,11.60541
2023-11-21,10.83172
2023-11-22,9.8646
2023-11-23,11.02514
2023-11-24,9.47775
2023-11-25,3.38491
2023-11-26,4.44874
2023-11-27,9.96131
2023-11-28,9.76789
2023-11-29,9.38104
2023-11-30,10.92843
2023-12-01,8.80077
2023-12-02,4.1586
2023-12-03,5.02901
2023-12-04,7.73694
2023-12-05,8.70406
2023-12-06,12.08897
2023-12-07,8.80077
2023-12-08,9.96131
2023-12-09,6.18955
2023-12-10,4.54545
2023-12-11,10.63829
2023-12-12,12.86266
2023-12-13,7.64023
2023-12-14,11.5087
2023-12-15,12.18568
2023-12-16,5.31914
2023-12-17,4.25531
2023-12-18,10.15473
2023-12-19,12.47582
2023-12-20,12.57253
2023-12-21,11.60541
2023-12-22,10.25145
2023-12-23,5.31914
2023-12-24,4.64216
2023-12-25,5.70599
2023-12-26,11.89555
2023-12-27,13.34622
2023-12-28,9.8646
2023-12-29,6.47969
2023-12-30,5.60928
2023-12-31,3.86847
2024-01-01,6.76982
2024-01-02,15.76402
2024-01-03,10.92843
2024-01-04,9.8646
2024-01-05,8.2205
2024-01-06,5.8027
2024-01-07,6.38297
2024-01-08,9.76789
2024-01-09,12.08897
2024-01-10,10.63829
2024-01-11,11.60541
2024-01-12,10.34816
2024-01-13,6.86653
2024-01-14,4.54545
2024-01-15,13.82978
2024-01-16,11.02514
2024-01-17,10.25145
2024-01-18,10.54158
2024-01-19,11.41199
2024-01-20,5.99613
2024-01-21,5.12572
2024-01-22,11.21856
2024-01-23,12.08897
2024-01-24,9.57446
2024-01-25,9.67117
2024-01-26,9.96131
2024-01-27,5.51257
2024-01-28,4.64216
2024-01-29,12.47582
2024-01-30,8.99419
2024-01-31,10.34816
2024-02-01,11.79883
2024-02-02,11.79883
2024-02-03,5.70599
2024-02-04,5.22243
2024-02-05,13.05609
2024-02-06,11.12185
2024-02-07,8.12379
2024-02-08,9.28433
2024-02-09,6.28626
2024-02-10,6.86653
2024-02-11,5.22243
2024-02-12,7.15667
2024-02-13,14.89361
2024-02-14,12.66924
2024-02-15,12.95938
2024-02-16,12.08897
2024-02-17,5.99613
2024-02-18,5.60928
2024-02-19,12.76595
2024-02-20,12.28239
2024-02-21,14.41005
2024-02-22,15.18375
2024-02-23,11.70212
2024-02-24,6.67311
2024-02-25,7.64023
2024-02-26,11.70212
2024-02-27,11.21856
2024-02-28,11.60541
2024-02-29,11.60541
2024-03-01,7.4468
2024-03-02,6.38297
2024-03-03,5.31914
2024-03-04,11.5087
2024-03-05,13.53965
2024-03-06,13.34622
2024-03-07,12.28239
2024-03-08,14.02321
2024-03-09,6.96324
2024-03-10,6.09284
2024-03-11,12.57253
2024-03-12,17.02127
2024-03-13,14.11992
2024-03-14,11.60541
2024-03-15,10.44487
2024-03-16,4.9323
2024-03-17,5.99613
2024-03-18,12.18568
2024-03-19,13.1528
2024-03-20,10.63829
