date,QQQM
2021-06-17,10.11826
2021-06-18,11.69513
2021-06-19,7.88436
2021-06-20,6.96452
2021-06-21,7.75295
2021-06-22,11.16951
2021-06-23,12.35216
2021-06-24,11.95795
2021-06-25,14.58607
2021-06-26,8.54139
2021-06-27,7.88436
2021-06-28,11.95795
2021-06-29,15.3745
2021-06-30,19.05387
2021-07-01,15.76872
2021-07-02,12.61498
2021-07-03,14.06044
2021-07-04,10.9067
2021-07-05,14.45466
2021-07-06,14.71747
2021-07-07,21.68199
2021-07-08,39.68462
2021-07-09,18.00262
2021-07-10,11.69513
2021-07-11,15.90013
2021-07-12,18.00262
2021-07-13,17.73981
2021-07-14,13.92904
2021-07-15,24.44152
2021-07-16,21.28777
2021-07-17,10.11826
2021-07-18,12.61498
2021-07-19,12.74638
2021-07-20,11.69513
2021-07-21,13.53482
2021-07-22,11.82654
2021-07-23,15.2431
2021-07-24,13.27201
2021-07-25,10.38107
2021-07-26,13.00919
2021-07-27,14.32325
2021-07-28,16.81997
2021-07-29,12.61498
2021-07-30,15.50591
2021-07-31,8.54139
2021-08-01,6.83311
2021-08-02,11.56373
2021-08-03,16.68856
2021-08-04,19.7109
2021-08-05,26.54402
2021-08-06,22.99605
2021-08-07,15.76872
2021-08-08,19.44809
2021-08-09,18.13403
2021-08-10,30.6176
2021-08-11,25.49277
2021-08-12,21.41918
2021-08-13,18.92247
2021-08-14,13.00919
2021-08-15,12.35216
2021-08-16,15.63731
2021-08-17,21.41918
2021-08-18,18.39684
2021-08-19,12.74638
2021-08-20,13.79763
2021-08-21,11.69513
2021-08-22,13.79763
2021-08-23,21.02496
2021-08-24,29.04073
2021-08-25,25.62417
2021-08-26,23.25886
2021-08-27,24.17871
2021-08-28,26.93823
2021-08-29,15.90013
2021-08-30,24.70433
2021-08-31,44.67805
2021-09-01,24.83574
2021-09-02,34.8226
2021-09-03,27.85808
2021-09-04,26.2812
2021-09-05,20.10512
2021-09-06,23.39027
2021-09-07,27.20105
2021-09-08,22.99605
2021-09-09,17.73981
2021-09-10,19.44809
2021-09-11,16.16294
2021-09-12,14.58607
2021-09-13,18.79106
2021-09-14,22.47043
2021-09-15,17.73981
2021-09-16,20.76215
2021-09-17,17.6084
2021-09-18,14.98028
2021-09-19,10.51248
2021-09-20,13.92904
2021-09-21,25.49277
2021-09-22,26.01839
2021-09-23,26.80683
2021-09-24,26.67542
2021-09-25,16.68856
2021-09-26,13.00919
2021-09-27,24.44152
2021-09-28,23.12746
2021-09-29,22.07621
2021-09-30,17.08278
2021-10-01,19.05387
2021-10-02,11.16951
2021-10-03,10.11826
2021-10-04,14.84888
2021-10-05,16.55716
2021-10-06,12.48357
2021-10-07,17.6084
2021-10-08,16.81997
2021-10-09,11.69513
2021-10-10,7.22733
2021-10-11,12.22076
2021-10-12,11.43232
2021-10-13,11.95795
2021-10-14,17.477
2021-10-15,15.2431
2021-10-16,14.45466
2021-10-17,6.7017
2021-10-18,16.68856
2021-10-19,14.98028
2021-10-20,14.06044
2021-10-21,11.95795
2021-10-22,15.76872
2021-10-23,8.93561
2021-10-24,8.54139
2021-10-25,10.51248
2021-10-26,22.99605
2021-10-27,16.42575
2021-10-28,19.84231
2021-10-29,14.71747
2021-10-30,18.26544
2021-10-31,11.69513
2021-11-01,19.84231
2021-11-02,19.97371
2021-11-03,15.11169
2021-11-04,25.36136
2021-11-05,25.36136
2021-11-06,18.13403
2021-11-07,15.2431
2021-11-08,23.65308
2021-11-09,20.36793
2021-11-10,17.34559
2021-11-11,15.50591
2021-11-12,16.68856
2021-11-13,16.81997
2021-11-14,12.22076
2021-11-15,20.63074
2021-11-16,18.92247
2021-11-17,20.49934
2021-11-18,29.04073
2021-11-19,35.74244
2021-11-20,22.33902
2021-11-21,25.36136
2021-11-22,30.74901
2021-11-23,29.82917
2021-11-24,26.67542
2021-11-25,22.86465
2021-11-26,21.02496
2021-11-27,22.47043
2021-11-28,14.32325
2021-11-29,25.75558
2021-11-30,33.50854
2021-12-01,26.80683
2021-12-02,27.59526
2021-12-03,18.13403
2021-12-04,20.63074
2021-12-05,26.2812
2021-12-06,20.63074
2021-12-07,26.2812
2021-12-08,34.69119
2021-12-09,35.21681
2021-12-10,26.1498
2021-12-11,20.76215
2021-12-12,23.39027
2021-12-13,29.17214
2021-12-14,31.80026
2021-12-15,30.4862
2021-12-16,30.88042
2021-12-17,24.83574
2021-12-18,19.31668
2021-12-19,13.79763
2021-12-20,18.52825
2021-12-21,22.99605
2021-12-22,17.73981
2021-12-23,19.44809
2021-12-24,18.65965
2021-12-25,13.53482
2021-12-26,13.1406
2021-12-27,21.28777
2021-12-28,28.64651
2021-12-29,29.69776
2021-12-30,26.01839
2021-12-31,18.26544
2022-01-01,14.06044
2022-01-02,10.9067
2022-01-03,30.35479
2022-01-04,24.44152
2022-01-05,25.88699
2022-01-06,29.30354
2022-01-07,24.83574
2022-01-08,18.26544
2022-01-09,16.16294
2022-01-10,22.99605
2022-01-11,30.4862
2022-01-12,29.56636
2022-01-13,30.4862
2022-01-14,27.98948
2022-01-15,24.0473
2022-01-16,15.50591
2022-01-17,19.44809
2022-01-18,21.02496
2022-01-19,25.88699
2022-01-20,29.30354
2022-01-21,31.01182
2022-01-22,26.67542
2022-01-23,19.7109
2022-01-24,21.68199
2022-01-25,35.61103
2022-01-26,32.7201
2022-01-27,33.11432
2022-01-28,27.85808
2022-01-29,23.12746
2022-01-30,15.90013
2022-01-31,18.92247
2022-02-01,29.82917
2022-02-02,30.74901
2022-02-03,33.63994
2022-02-04,32.98291
2022-02-05,21.68199
2022-02-06,14.71747
2022-02-07,18.79106
2022-02-08,19.18528
2022-02-09,26.1498
2022-02-10,21.28777
2022-02-11,18.39684
2022-02-12,17.6084
2022-02-13,13.1406
2022-02-14,14.45466
2022-02-15,20.23653
2022-02-16,16.42575
2022-02-17,15.3745
2022-02-18,18.39684
2022-02-19,15.90013
2022-02-20,11.30091
2022-02-21,15.90013
2022-02-22,17.08278
2022-02-23,20.49934
2022-02-24,28.3837
2022-02-25,25.75558
2022-02-26,16.16294
2022-02-27,7.88436
2022-02-28,15.11169
2022-03-01,20.36793
2022-03-02,17.6084
2022-03-03,12.22076
2022-03-04,12.74638
2022-03-05,10.38107
2022-03-06,12.08935
2022-03-07,10.11826
2022-03-08,16.55716
2022-03-09,13.00919
2022-03-10,12.35216
2022-03-11,11.56373
2022-03-12,10.51248
2022-03-13,8.27858
2022-03-14,10.64388
2022-03-15,12.35216
2022-03-16,11.30091
2022-03-17,14.06044
2022-03-18,19.31668
2022-03-19,15.2431
2022-03-20,10.9067
2022-03-21,11.16951
2022-03-22,16.68856
2022-03-23,14.71747
2022-03-24,16.42575
2022-03-25,15.11169
2022-03-26,9.98685
2022-03-27,11.0381
2022-03-28,11.95795
2022-03-29,16.16294
2022-03-30,18.92247
2022-03-31,15.76872
2022-04-01,13.79763
2022-04-02,10.24967
2022-04-03,10.77529
2022-04-04,13.53482
2022-04-05,19.05387
2022-04-06,13.27201
2022-04-07,15.90013
2022-04-08,11.0381
2022-04-09,6.96452
2022-04-10,4.07358
2022-04-11,8.93561
2022-04-12,10.24967
2022-04-13,9.72404
2022-04-14,12.08935
2022-04-15,8.40998
2022-04-16,7.35873
2022-04-17,7.09592
2022-04-18,6.43889
2022-04-19,14.06044
2022-04-20,8.93561
2022-04-21,11.30091
2022-04-22,8.67279
2022-04-23,9.19842
2022-04-24,5.51905
2022-04-25,14.19185
2022-04-26,9.19842
2022-04-27,12.87779
2022-04-28,12.74638
2022-04-29,10.24967
2022-04-30,7.35873
2022-05-01,6.96452
2022-05-02,10.11826
2022-05-03,13.40341
2022-05-04,8.01576
2022-05-05,7.62155
2022-05-06,9.85545
2022-05-07,5.91327
2022-05-08,7.22733
2022-05-09,8.27858
2022-05-10,12.08935
2022-05-11,9.98685
2022-05-12,13.00919
2022-05-13,14.32325
2022-05-14,13.27201
2022-05-15,7.75295
2022-05-16,7.75295
2022-05-17,10.51248
2022-05-18,10.24967
2022-05-19,11.30091
2022-05-20,10.38107
2022-05-21,8.27858
2022-05-22,4.4678
2022-05-23,7.22733
2022-05-24,9.19842
2022-05-25,7.62155
2022-05-26,6.04467
2022-05-27,9.06701
2022-05-28,6.96452
2022-05-29,3.67936
2022-05-30,8.54139
2022-05-31,10.11826
2022-06-01,8.8042
2022-06-02,7.75295
2022-06-03,6.30749
2022-06-04,4.99342
2022-06-05,4.86202
2022-06-06,5.25624
2022-06-07,7.88436
2022-06-08,8.27858
2022-06-09,6.83311
2022-06-10,5.65045
2022-06-11,5.51905
2022-06-12,4.73061
2022-06-13,6.04467
2022-06-14,11.69513
2022-06-15,7.62155
2022-06-16,7.88436
2022-06-17,7.35873
2022-06-18,5.38764
2022-06-19,2.89093
2022-06-20,3.94218
2022-06-21,6.17608
2022-06-22,7.35873
2022-06-23,5.25624
2022-06-24,6.43889
2022-06-25,5.51905
2022-06-26,4.99342
2022-06-27,8.01576
2022-06-28,6.83311
2022-06-29,6.43889
2022-06-30,8.01576
2022-07-01,5.91327
2022-07-02,3.54796
2022-07-03,1.70827
2022-07-04,4.73061
2022-07-05,5.78186
2022-07-06,6.43889
2022-07-07,5.38764
2022-07-08,5.51905
2022-07-09,4.07358
2022-07-10,1.97109
2022-07-11,4.4678
2022-07-12,6.5703
2022-07-13,4.73061
2022-07-14,6.17608
2022-07-15,4.59921
2022-07-16,5.25624
2022-07-17,3.94218
2022-07-18,5.91327
2022-07-19,4.86202
2022-07-20,5.91327
2022-07-21,8.67279
2022-07-22,7.22733
2022-07-23,6.5703
2022-07-24,6.43889
2022-07-25,6.30749
2022-07-26,9.98685
2022-07-27,11.30091
2022-07-28,10.51248
2022-07-29,12.08935
2022-07-30,11.43232
2022-07-31,5.78186
2022-08-01,11.0381
2022-08-02,9.59264
2022-08-03,11.30091
2022-08-04,13.27201
2022-08-05,10.24967
2022-08-06,6.96452
2022-08-07,10.64388
2022-08-08,10.64388
2022-08-09,10.9067
2022-08-10,10.51248
2022-08-11,12.61498
2022-08-12,9.19842
2022-08-13,8.93561
2022-08-14,10.38107
2022-08-15,10.51248
2022-08-16,14.45466
2022-08-17,12.48357
2022-08-18,10.9067
2022-08-19,13.1406
2022-08-20,9.06701
2022-08-21,11.16951
2022-08-22,10.38107
2022-08-23,13.27201
2022-08-24,10.51248
2022-08-25,12.22076
2022-08-26,11.16951
2022-08-27,6.5703
2022-08-28,3.41655
2022-08-29,5.91327
2022-08-30,7.22733
2022-08-31,8.93561
2022-09-01,8.14717
2022-09-02,5.12483
2022-09-03,5.25624
2022-09-04,7.75295
2022-09-05,5.25624
2022-09-06,5.65045
2022-09-07,6.7017
2022-09-08,4.59921
2022-09-09,6.43889
2022-09-10,6.30749
2022-09-11,5.25624
2022-09-12,8.27858
2022-09-13,10.24967
2022-09-14,8.93561
2022-09-15,10.24967
2022-09-16,7.75295
2022-09-17,6.30749
2022-09-18,6.43889
2022-09-19,7.09592
2022-09-20,6.96452
2022-09-21,5.51905
2022-09-22,5.91327
2022-09-23,5.51905
2022-09-24,4.20499
2022-09-25,3.28515
2022-09-26,6.83311
2022-09-27,4.20499
2022-09-28,3.02233
2022-09-29,5.38764
2022-09-30,3.41655
2022-10-01,4.07358
2022-10-02,2.89093
2022-10-03,5.38764
2022-10-04,4.33639
2022-10-05,4.99342
2022-10-06,4.86202
2022-10-07,3.28515
2022-10-08,1.44546
2022-10-09,2.49671
2022-10-10,2.75952
2022-10-11,3.41655
2022-10-12,4.33639
2022-10-13,3.67936
2022-10-14,1.70827
2022-10-15,4.33639
2022-10-16,2.62812
2022-10-17,4.07358
2022-10-18,3.67936
2022-10-19,2.75952
2022-10-20,2.62812
2022-10-21,3.02233
2022-10-22,1.31406
2022-10-23,1.70827
2022-10-24,1.44546
2022-10-25,3.02233
2022-10-26,4.07358
2022-10-27,2.75952
2022-10-28,2.49671
2022-10-29,4.33639
2022-10-30,1.44546
2022-10-31,3.15374
2022-11-01,3.02233
2022-11-02,3.81077
2022-11-03,2.75952
2022-11-04,5.51905
2022-11-05,1.97109
2022-11-06,1.70827
2022-11-07,3.15374
2022-11-08,3.28515
2022-11-09,4.33639
2022-11-10,1.97109
2022-11-11,5.78186
2022-11-12,2.49671
2022-11-13,3.67936
2022-11-14,4.59921
2022-11-15,3.94218
2022-11-16,2.62812
2022-11-17,2.3653
2022-11-18,2.3653
2022-11-19,2.2339
2022-11-20,2.3653
2022-11-21,1.83968
2022-11-22,2.89093
2022-11-23,3.81077
2022-11-24,3.41655
2022-11-25,3.15374
2022-11-26,1.83968
2022-11-27,2.3653
2022-11-28,2.10249
2022-11-29,3.02233
2022-11-30,2.62812
2022-12-01,3.54796
2022-12-02,3.67936
2022-12-03,1.83968
2022-12-04,1.83968
2022-12-05,3.81077
2022-12-06,3.15374
2022-12-07,3.28515
2022-12-08,1.31406
2022-12-09,1.44546
2022-12-10,3.28515
2022-12-11,4.73061
2022-12-12,3.02233
2022-12-13,4.4678
2022-12-14,3.54796
2022-12-15,3.41655
2022-12-16,3.67936
2022-12-17,2.89093
2022-12-18,4.20499
2022-12-19,5.51905
2022-12-20,12.87779
2022-12-21,7.09592
2022-12-22,4.20499
2022-12-23,3.94218
2022-12-24,4.33639
2022-12-25,4.73061
2022-12-26,10.9067
2022-12-27,8.54139
2022-12-28,5.51905
2022-12-29,5.78186
2022-12-30,3.81077
2022-12-31,2.3653
2023-01-01,1.83968
2023-01-02,2.3653
2023-01-03,3.67936
2023-01-04,4.99342
2023-01-05,6.5703
2023-01-06,4.4678
2023-01-07,5.65045
2023-01-08,4.07358
2023-01-09,5.65045
2023-01-10,5.91327
2023-01-11,6.04467
2023-01-12,5.38764
2023-01-13,6.96452
2023-01-14,4.33639
2023-01-15,3.54796
2023-01-16,3.54796
2023-01-17,4.99342
2023-01-18,4.99342
2023-01-19,4.20499
2023-01-20,3.54796
2023-01-21,4.86202
2023-01-22,2.75952
2023-01-23,3.02233
2023-01-24,7.88436
2023-01-25,7.35873
2023-01-26,6.83311
2023-01-27,7.88436
2023-01-28,5.51905
2023-01-29,4.86202
2023-01-30,6.43889
2023-01-31,6.30749
2023-02-01,7.09592
2023-02-02,9.19842
2023-02-03,9.85545
2023-02-04,6.5703
2023-02-05,6.17608
2023-02-06,7.62155
2023-02-07,5.78186
2023-02-08,9.46123
2023-02-09,8.14717
2023-02-10,7.62155
2023-02-11,4.99342
2023-02-12,3.67936
2023-02-13,5.65045
2023-02-14,6.7017
2023-02-15,5.38764
2023-02-16,5.51905
2023-02-17,3.54796
2023-02-18,5.25624
2023-02-19,6.17608
2023-02-20,4.86202
2023-02-21,7.22733
2023-02-22,5.51905
2023-02-23,5.65045
2023-02-24,5.38764
2023-02-25,3.94218
2023-02-26,3.54796
2023-02-27,3.81077
2023-02-28,6.04467
2023-03-01,3.81077
2023-03-02,5.25624
2023-03-03,4.33639
2023-03-04,3.28515
2023-03-05,4.73061
2023-03-06,5.38764
2023-03-07,9.06701
2023-03-08,5.91327
2023-03-09,3.28515
2023-03-10,2.49671
2023-03-11,3.15374
2023-03-12,3.54796
2023-03-13,5.65045
2023-03-14,6.30749
2023-03-15,5.25624
2023-03-16,4.4678
2023-03-17,7.62155
2023-03-18,5.25624
2023-03-19,5.91327
2023-03-20,9.59264
2023-03-21,8.27858
2023-03-22,7.09592
2023-03-23,9.46123
2023-03-24,8.8042
2023-03-25,3.81077
2023-03-26,2.89093
2023-03-27,9.19842
2023-03-28,6.83311
2023-03-29,5.12483
2023-03-30,6.30749
2023-03-31,5.78186
2023-04-01,4.4678
2023-04-02,5.91327
2023-04-03,5.65045
2023-04-04,5.25624
2023-04-05,5.12483
2023-04-06,6.17608
2023-04-07,6.17608
2023-04-08,3.81077
2023-04-09,4.20499
2023-04-10,3.67936
2023-04-11,5.78186
2023-04-12,6.5703
2023-04-13,4.33639
2023-04-14,4.99342
2023-04-15,4.07358
2023-04-16,3.54796
2023-04-17,4.33639
2023-04-18,6.30749
2023-04-19,4.86202
2023-04-20,7.09592
2023-04-21,4.07358
2023-04-22,4.07358
2023-04-23,3.67936
2023-04-24,4.99342
2023-04-25,4.59921
2023-04-26,4.07358
2023-04-27,4.33639
2023-04-28,5.25624
2023-04-29,4.20499
2023-04-30,3.81077
2023-05-01,3.28515
2023-05-02,5.65045
2023-05-03,5.12483
2023-05-04,5.91327
2023-05-05,4.07358
2023-05-06,3.15374
2023-05-07,3.94218
2023-05-08,5.12483
2023-05-09,4.20499
2023-05-10,6.30749
2023-05-11,4.99342
2023-05-12,5.65045
2023-05-13,3.02233
2023-05-14,1.57687
2023-05-15,4.07358
2023-05-16,4.73061
2023-05-17,4.86202
2023-05-18,6.17608
2023-05-19,9.59264
2023-05-20,6.17608
2023-05-21,5.12483
2023-05-22,5.12483
2023-05-23,6.83311
2023-05-24,5.51905
2023-05-25,9.59264
2023-05-26,10.11826
2023-05-27,6.83311
2023-05-28,6.17608
2023-05-29,4.73061
2023-05-30,10.64388
2023-05-31,7.49014
2023-06-01,8.14717
2023-06-02,9.19842
2023-06-03,4.73061
2023-06-04,5.25624
2023-06-05,6.96452
2023-06-06,6.17608
2023-06-07,8.01576
2023-06-08,8.01576
2023-06-09,9.72404
2023-06-10,3.94218
2023-06-11,5.25624
2023-06-12,6.17608
2023-06-13,9.59264
2023-06-14,8.93561
2023-06-15,9.06701
2023-06-16,19.31668
2023-06-17,7.09592
2023-06-18,5.38764
2023-06-19,5.78186
2023-06-20,9.19842
2023-06-21,8.27858
2023-06-22,8.01576
2023-06-23,7.62155
2023-06-24,5.51905
2023-06-25,5.65045
2023-06-26,4.73061
2023-06-27,8.93561
2023-06-28,6.96452
2023-06-29,7.88436
2023-06-30,6.43889
2023-07-01,4.59921
2023-07-02,7.35873
2023-07-03,7.75295
2023-07-04,8.01576
2023-07-05,7.22733
2023-07-06,6.17608
2023-07-07,7.22733
2023-07-08,4.20499
2023-07-09,2.89093
2023-07-10,8.40998
2023-07-11,5.65045
2023-07-12,7.09592
2023-07-13,9.46123
2023-07-14,11.43232
2023-07-15,5.78186
2023-07-16,4.99342
2023-07-17,6.7017
2023-07-18,8.93561
2023-07-19,10.24967
2023-07-20,9.06701
2023-07-21,8.01576
2023-07-22,6.17608
2023-07-23,7.09592
2023-07-24,6.96452
2023-07-25,11.95795
2023-07-26,9.06701
2023-07-27,9.85545
2023-07-28,11.69513
2023-07-29,4.59921
2023-07-30,4.73061
2023-07-31,6.83311
2023-08-01,8.8042
2023-08-02,6.83311
2023-08-03,6.04467
2023-08-04,8.14717
2023-08-05,5.12483
2023-08-06,5.51905
2023-08-07,8.01576
2023-08-08,6.96452
2023-08-09,13.00919
2023-08-10,11.82654
2023-08-11,6.83311
2023-08-12,4.4678
2023-08-13,3.41655
2023-08-14,6.5703
2023-08-15,7.49014
2023-08-16,6.17608
2023-08-17,8.14717
2023-08-18,8.67279
2023-08-19,5.65045
2023-08-20,5.91327
2023-08-21,8.54139
2023-08-22,7.49014
2023-08-23,9.98685
2023-08-24,9.72404
2023-08-25,7.75295
2023-08-26,7.22733
2023-08-27,6.30749
2023-08-28,10.9067
2023-08-29,10.11826
2023-08-30,12.74638
2023-08-31,10.77529
2023-09-01,10.11826
2023-09-02,5.38764
2023-09-03,3.81077
2023-09-04,7.22733
2023-09-05,10.24967
2023-09-06,10.51248
2023-09-07,8.54139
2023-09-08,7.09592
2023-09-09,4.73061
2023-09-10,7.09592
2023-09-11,7.49014
2023-09-12,9.59264
2023-09-13,10.11826
2023-09-14,7.75295
2023-09-15,10.64388
2023-09-16,13.1406
2023-09-17,10.9067
2023-09-18,15.50591
2023-09-19,8.40998
2023-09-20,8.8042
2023-09-21,12.74638
2023-09-22,12.61498
2023-09-23,6.5703
2023-09-24,4.4678
2023-09-25,8.8042
2023-09-26,8.27858
2023-09-27,6.5703
2023-09-28,5.51905
2023-09-29,7.09592
2023-09-30,4.4678
2023-10-01,4.20499
2023-10-02,6.96452
2023-10-03,7.09592
2023-10-04,6.43889
2023-10-05,7.35873
2023-10-06,6.30749
2023-10-07,6.83311
2023-10-08,4.59921
2023-10-09,6.96452
2023-10-10,9.46123
2023-10-11,10.11826
2023-10-12,9.85545
2023-10-13,8.01576
2023-10-14,4.59921
2023-10-15,5.12483
2023-10-16,6.83311
2023-10-17,7.49014
2023-10-18,7.75295
2023-10-19,6.7017
2023-10-20,6.04467
2023-10-21,5.25624
2023-10-22,4.59921
2023-10-23,7.09592
2023-10-24,6.43889
2023-10-25,7.35873
2023-10-26,6.96452
2023-10-27,7.49014
2023-10-28,4.73061
2023-10-29,3.94218
2023-10-30,6.43889
2023-10-31,7.62155
2023-11-01,8.54139
2023-11-02,8.54139
2023-11-03,14.32325
2023-11-04,7.62155
2023-11-05,5.78186
2023-11-06,9.06701
2023-11-07,7.09592
2023-11-08,8.14717
2023-11-09,6.17608
2023-11-10,6.96452
2023-11-11,6.96452
2023-11-12,5.38764
2023-11-13,7.62155
2023-11-14,8.67279
2023-11-15,13.40341
2023-11-16,10.9067
2023-11-17,10.24967
2023-11-18,6.83311
2023-11-19,6.96452
2023-11-20,7.88436
2023-11-21,11.95795
2023-11-22,12.48357
2023-11-23,8.54139
2023-11-24,8.01576
2023-11-25,8.01576
2023-11-26,8.8042
2023-11-27,10.38107
2023-11-28,8.67279
2023-11-29,12.48357
2023-11-30,12.61498
2023-12-01,8.27858
2023-12-02,6.5703
2023-12-03,7.49014
2023-12-04,8.14717
2023-12-05,11.43232
2023-12-06,9.59264
2023-12-07,31.53745
2023-12-08,26.41261
2023-12-09,13.92904
2023-12-10,16.42575
2023-12-11,14.98028
2023-12-12,22.07621
2023-12-13,17.21419
2023-12-14,23.78449
2023-12-15,20.10512
2023-12-16,13.40341
2023-12-17,13.92904
2023-12-18,15.90013
2023-12-19,19.31668
2023-12-20,22.47043
2023-12-21,16.29434
2023-12-22,14.45466
2023-12-23,11.95795
