date,전자책
2020-08-12,49.14486
2020-08-13,48.03822
2020-08-14,43.05835
2020-08-15,37.22334
2020-08-16,41.64989
2020-08-17,47.53521
2020-08-18,55.43259
2020-08-19,60.76458
2020-08-20,51.25754
2020-08-21,49.59758
2020-08-22,46.42857
2020-08-23,56.48893
2020-08-24,59.10462
2020-08-25,54.92957
2020-08-26,56.94164
2020-08-27,59.00402
2020-08-28,54.47686
2020-08-29,51.55935
2020-08-30,57.89738
2020-08-31,60.56338
2020-09-01,60.36217
2020-09-02,60.16096
2020-09-03,68.86317
2020-09-04,54.42655
2020-09-05,51.30784
2020-09-06,59.30583
2020-09-07,66.7505
2020-09-08,58.3501
2020-09-09,60.76458
2020-09-10,58.85311
2020-09-11,53.0181
2020-09-12,48.23943
2020-09-13,52.06237
2020-09-14,54.47686
2020-09-15,52.9678
2020-09-16,53.06841
2020-09-17,48.44064
2020-09-18,46.52917
2020-09-19,40.44265
2020-09-20,48.69215
2020-09-21,53.26961
2020-09-22,55.08048
2020-09-23,52.61569
2020-09-24,45.67404
2020-09-25,43.20925
2020-09-26,35.46277
2020-09-27,48.94366
2020-09-28,43.61167
2020-09-29,41.8008
2020-09-30,41.34808
2020-10-01,36.3682
2020-10-02,35.16096
2020-10-03,41.7505
2020-10-04,50.75452
2020-10-05,49.54728
2020-10-06,44.11468
2020-10-07,42.80684
2020-10-08,38.83299
2020-10-09,31.69014
2020-10-10,35.81488
2020-10-11,46.07645
2020-10-12,43.96378
2020-10-13,41.95171
2020-10-14,40.94567
2020-10-15,38.9839
2020-10-16,36.51911
2020-10-17,31.33802
2020-10-18,37.12273
2020-10-19,40.24144
2020-10-20,41.04627
2020-10-21,38.02816
2020-10-22,40.39235
2020-10-23,36.87122
2020-10-24,36.41851
2020-10-25,36.01609
2020-10-26,42.10261
2020-10-27,40.04024
2020-10-28,38.38028
2020-10-29,38.22937
2020-10-30,35.01006
2020-10-31,30.6841
2020-11-01,39.88933
2020-11-02,38.9839
2020-11-03,38.12877
2020-11-04,37.52515
2020-11-05,40.24144
2020-11-06,37.67605
2020-11-07,34.65794
2020-11-08,42.15291
2020-11-09,46.57947
2020-11-10,53.06841
2020-11-11,56.43863
2020-11-12,63.43058
2020-11-13,62.17303
2020-11-14,53.47082
2020-11-15,60.41247
2020-11-16,60.56338
2020-11-17,53.57142
2020-11-18,51.71026
2020-11-19,49.54728
2020-11-20,44.06438
2020-11-21,35.91549
2020-11-22,39.43661
2020-11-23,41.54929
2020-11-24,42.40442
2020-11-25,43.10865
2020-11-26,43.41046
2020-11-27,39.1348
2020-11-28,35.41247
2020-11-29,44.6177
2020-11-30,44.31589
2020-12-01,44.06438
2020-12-02,39.28571
2020-12-03,40.59356
2020-12-04,40.39235
2020-12-05,41.8008
2020-12-06,50.1006
2020-12-07,44.16498
2020-12-08,46.73038
2020-12-09,49.14486
2020-12-10,46.32796
2020-12-11,42.45472
2020-12-12,40.84507
2020-12-13,81.18712
2020-12-14,70.32193
2020-12-15,50.0503
2020-12-16,51.35814
2020-12-17,49.54728
2020-12-18,43.91348
2020-12-19,43.41046
2020-12-20,50.55331
2020-12-21,49.39637
2020-12-22,47.68611
2020-12-23,48.59154
2020-12-24,41.49899
2020-12-25,41.09657
2020-12-26,49.69818
2020-12-27,54.57746
2020-12-28,59.75855
2020-12-29,58.75251
2020-12-30,56.74044
2020-12-31,49.04426
2021-01-01,57.19315
2021-01-02,60.66398
2021-01-03,63.17907
2021-01-04,65.94567
2021-01-05,66.19718
2021-01-06,63.27967
2021-01-07,49.89939
2021-01-08,51.20724
2021-01-09,51.35814
2021-01-10,58.65191
2021-01-11,60.56338
2021-01-12,51.91146
2021-01-13,57.54527
2021-01-14,54.47686
2021-01-15,49.34607
2021-01-16,47.4849
2021-01-17,57.19315
2021-01-18,52.76659
2021-01-19,54.57746
2021-01-20,51.10663
2021-01-21,47.63581
2021-01-22,45.92555
2021-01-23,55.93561
2021-01-24,56.74044
2021-01-25,50.70422
2021-01-26,56.43863
2021-01-27,47.78672
2021-01-28,48.84305
2021-01-29,42.25352
2021-01-30,46.12676
2021-01-31,47.53521
2021-02-01,48.84305
2021-02-02,48.74245
2021-02-03,44.11468
2021-02-04,45.17102
2021-02-05,40.74446
2021-02-06,46.42857
2021-02-07,49.74849
2021-02-08,46.52917
2021-02-09,46.27766
2021-02-10,40.79476
2021-02-11,41.19718
2021-02-12,41.8511
2021-02-13,42.35412
2021-02-14,50.60362
2021-02-15,49.69818
2021-02-16,45.27162
2021-02-17,47.58551
2021-02-18,43.51106
2021-02-19,37.52515
2021-02-20,35.56338
2021-02-21,39.63782
2021-02-22,41.8511
2021-02-23,43.25955
2021-02-24,48.54124
2021-02-25,43.10865
2021-02-26,37.72635
2021-02-27,37.07243
2021-02-28,38.48088
2021-03-01,48.39034
2021-03-02,47.88732
2021-03-03,50.35211
2021-03-04,41.8008
2021-03-05,49.89939
2021-03-06,38.53118
2021-03-07,42.95774
2021-03-08,46.12676
2021-03-09,42.10261
2021-03-10,44.76861
2021-03-11,43.36016
2021-03-12,43.46076
2021-03-13,32.09255
2021-03-14,36.92152
2021-03-15,43.51106
2021-03-16,40.09054
2021-03-17,49.94969
2021-03-18,41.95171
2021-03-19,37.67605
2021-03-20,35.56338
2021-03-21,39.68812
2021-03-22,43.66197
2021-03-23,42.85714
2021-03-24,42.95774
2021-03-25,39.83903
2021-03-26,40.64386
2021-03-27,40.44265
2021-03-28,45.67404
2021-03-29,49.39637
2021-03-30,47.2837
2021-03-31,37.32394
2021-04-01,37.57545
2021-04-02,37.17303
2021-04-03,37.42454
2021-04-04,40.99597
2021-04-05,43.36016
2021-04-06,41.7002
2021-04-07,42.25352
2021-04-08,43.05835
2021-04-09,38.78269
2021-04-10,32.99798
2021-04-11,39.18511
2021-04-12,44.86921
2021-04-13,44.5674
2021-04-14,42.45472
2021-04-15,38.9839
2021-04-16,37.92756
2021-04-17,34.60764
2021-04-18,38.07847
2021-04-19,40.74446
2021-04-20,38.27967
2021-04-21,37.82696
2021-04-22,34.90945
2021-04-23,36.82092
2021-04-24,33.4004
2021-04-25,33.6016
2021-04-26,35.96579
2021-04-27,37.37424
2021-04-28,38.43058
2021-04-29,37.07243
2021-04-30,34.00402
2021-05-01,35.11066
2021-05-02,35.26156
2021-05-03,36.3179
2021-05-04,39.0342
2021-05-05,32.19315
2021-05-06,41.09657
2021-05-07,40.39235
2021-05-08,35.61368
2021-05-09,39.63782
2021-05-10,46.57947
2021-05-11,45.12072
2021-05-12,48.39034
2021-05-13,43.56136
2021-05-14,37.87726
2021-05-15,36.61971
2021-05-16,52.31388
2021-05-17,51.65995
2021-05-18,48.54124
2021-05-19,42.40442
2021-05-20,52.71629
2021-05-21,44.96981
2021-05-22,33.95372
2021-05-23,44.31589
2021-05-24,46.32796
2021-05-25,51.50905
2021-05-26,45.42253
2021-05-27,44.86921
2021-05-28,40.64386
2021-05-29,34.60764
2021-05-30,40.69416
2021-05-31,41.7505
2021-06-01,43.41046
2021-06-02,44.21529
2021-06-03,39.63782
2021-06-04,36.82092
2021-06-05,34.30583
2021-06-06,43.46076
2021-06-07,41.39839
2021-06-08,36.06639
2021-06-09,38.17907
2021-06-10,32.79678
2021-06-11,33.19919
2021-06-12,30.48289
2021-06-13,33.95372
2021-06-14,39.63782
2021-06-15,46.62977
2021-06-16,42.30382
2021-06-17,38.17907
2021-06-18,34.75855
2021-06-19,27.01207
2021-06-20,33.65191
2021-06-21,35.81488
2021-06-22,33.501
2021-06-23,31.69014
2021-06-24,33.3501
2021-06-25,29.52716
2021-06-26,29.42655
2021-06-27,32.19315
2021-06-28,32.99798
2021-06-29,33.19919
2021-06-30,34.25553
2021-07-01,34.20523
2021-07-02,30.48289
2021-07-03,31.94164
2021-07-04,42.10261
2021-07-05,41.34808
2021-07-06,39.93963
2021-07-07,41.8511
2021-07-08,41.34808
2021-07-09,35.21126
2021-07-10,34.65794
2021-07-11,42.40442
2021-07-12,48.59154
2021-07-13,46.78068
2021-07-14,43.36016
2021-07-15,43.20925
2021-07-16,36.2173
2021-07-17,35.36217
2021-07-18,35.96579
2021-07-19,37.82696
2021-07-20,37.37424
2021-07-21,40.34205
2021-07-22,33.95372
2021-07-23,41.7505
2021-07-24,28.82293
2021-07-25,33.19919
2021-07-26,36.01609
2021-07-27,39.0845
2021-07-28,34.40643
2021-07-29,33.14889
2021-07-30,34.00402
2021-07-31,30.48289
2021-08-01,34.90945
2021-08-02,39.63782
2021-08-03,40.09054
2021-08-04,36.01609
2021-08-05,35.76458
2021-08-06,32.54527
2021-08-07,32.29376
2021-08-08,37.37424
2021-08-09,45.82494
2021-08-10,41.7505
2021-08-11,41.95171
2021-08-12,38.63179
2021-08-13,38.73239
2021-08-14,36.77062
2021-08-15,44.5674
2021-08-16,49.44668
2021-08-17,46.07645
2021-08-18,45.37223
2021-08-19,41.54929
2021-08-20,36.82092
2021-08-21,39.38631
2021-08-22,40.24144
2021-08-23,45.62374
2021-08-24,49.44668
2021-08-25,47.88732
2021-08-26,43.05835
2021-08-27,42.70623
2021-08-28,35.96579
2021-08-29,44.31589
2021-08-30,49.39637
2021-08-31,43.30985
2021-09-01,45.47283
2021-09-02,43.71227
2021-09-03,37.37424
2021-09-04,37.97786
2021-09-05,42.60563
2021-09-06,44.6177
2021-09-07,46.98189
2021-09-08,40.19114
2021-09-09,42.05231
2021-09-10,36.77062
2021-09-11,32.19315
2021-09-12,41.44869
2021-09-13,49.29577
2021-09-14,46.02615
2021-09-15,41.34808
2021-09-16,43.51106
2021-09-17,32.44466
2021-09-18,29.32595
2021-09-19,33.14889
2021-09-20,29.37625
2021-09-21,31.63983
2021-09-22,36.61971
2021-09-23,42.05231
2021-09-24,37.32394
2021-09-25,35.66398
2021-09-26,39.73843
2021-09-27,40.54325
2021-09-28,40.94567
2021-09-29,39.78873
2021-09-30,34.95975
2021-10-01,33.501
2021-10-02,30.98591
2021-10-03,34.25553
2021-10-04,40.44265
2021-10-05,38.07847
2021-10-06,39.23541
2021-10-07,36.67002
2021-10-08,34.75855
2021-10-09,32.69617
2021-10-10,35.91549
2021-10-11,42.50503
2021-10-12,41.14688
2021-10-13,38.73239
2021-10-14,37.82696
2021-10-15,36.46881
2021-10-16,31.23742
2021-10-17,36.46881
2021-10-18,35.01006
2021-10-19,36.82092
2021-10-20,35.51307
2021-10-21,35.66398
2021-10-22,34.95975
2021-10-23,29.77867
2021-10-24,34.80885
2021-10-25,39.88933
2021-10-26,36.72032
2021-10-27,35.81488
2021-10-28,35.16096
2021-10-29,30.88531
2021-10-30,27.76659
2021-10-31,34.05432
2021-11-01,40.14084
2021-11-02,54.22535
2021-11-03,36.72032
2021-11-04,37.07243
2021-11-05,33.24949
2021-11-06,27.56539
2021-11-07,38.53118
2021-11-08,39.28571
2021-11-09,38.53118
2021-11-10,36.56941
2021-11-11,33.29979
2021-11-12,32.89738
2021-11-13,29.27565
2021-11-14,34.80885
2021-11-15,37.32394
2021-11-16,33.85311
2021-11-17,31.74044
2021-11-18,33.65191
2021-11-19,31.13682
2021-11-20,30.13078
2021-11-21,37.57545
2021-11-22,37.47484
2021-11-23,35.26156
2021-11-24,34.30583
2021-11-25,38.88329
2021-11-26,35.36217
2021-11-27,30.43259
2021-11-28,37.47484
2021-11-29,39.83903
2021-11-30,42.50503
2021-12-01,37.47484
2021-12-02,39.63782
2021-12-03,30.18108
2021-12-04,31.58953
2021-12-05,37.72635
2021-12-06,40.59356
2021-12-07,42.55533
2021-12-08,39.33601
2021-12-09,41.8008
2021-12-10,38.68209
2021-12-11,37.57545
2021-12-12,41.34808
2021-12-13,39.48692
2021-12-14,38.88329
2021-12-15,36.92152
2021-12-16,39.28571
2021-12-17,35.46277
2021-12-18,31.28772
2021-12-19,37.87726
2021-12-20,40.49295
2021-12-21,41.34808
2021-12-22,38.53118
2021-12-23,39.63782
2021-12-24,34.00402
2021-12-25,31.69014
2021-12-26,39.68812
2021-12-27,40.94567
2021-12-28,44.26559
2021-12-29,43.66197
2021-12-30,43.71227
2021-12-31,37.02213
2022-01-01,39.93963
2022-01-02,51.25754
2022-01-03,50.50301
2022-01-04,52.16297
2022-01-05,45.72434
2022-01-06,42.90744
2022-01-07,39.38631
2022-01-08,40.39235
2022-01-09,48.84305
2022-01-10,49.24547
2022-01-11,46.57947
2022-01-12,47.83702
2022-01-13,48.23943
2022-01-14,42.25352
2022-01-15,42.55533
2022-01-16,51.55935
2022-01-17,53.11871
2022-01-18,50.50301
2022-01-19,45.92555
2022-01-20,46.52917
2022-01-21,42.30382
2022-01-22,41.39839
2022-01-23,46.98189
2022-01-24,44.5674
2022-01-25,51.20724
2022-01-26,48.99396
2022-01-27,46.78068
2022-01-28,40.54325
2022-01-29,46.12676
2022-01-30,46.17706
2022-01-31,48.59154
2022-02-01,52.61569
2022-02-02,57.19315
2022-02-03,55.7847
2022-02-04,55.98591
2022-02-05,50.2012
2022-02-06,51.86116
2022-02-07,51.10663
2022-02-08,45.87525
2022-02-09,42.40442
2022-02-10,41.19718
2022-02-11,40.04024
2022-02-12,40.14084
2022-02-13,48.08853
2022-02-14,50.0503
2022-02-15,50.0
2022-02-16,47.18309
2022-02-17,46.32796
2022-02-18,44.06438
2022-02-19,42.30382
2022-02-20,46.27766
2022-02-21,42.80684
2022-02-22,47.2334
2022-02-23,46.52917
2022-02-24,43.76257
2022-02-25,38.48088
2022-02-26,36.46881
2022-02-27,42.25352
2022-02-28,39.53722
2022-03-01,48.03822
2022-03-02,44.86921
2022-03-03,46.32796
2022-03-04,45.82494
2022-03-05,41.34808
2022-03-06,42.45472
2022-03-07,49.29577
2022-03-08,43.30985
2022-03-09,35.36217
2022-03-10,42.25352
2022-03-11,48.08853
2022-03-12,39.68812
2022-03-13,48.54124
2022-03-14,52.36418
2022-03-15,46.68008
2022-03-16,46.17706
2022-03-17,42.20321
2022-03-18,44.4668
2022-03-19,36.67002
2022-03-20,41.59959
2022-03-21,46.22736
2022-03-22,45.62374
2022-03-23,44.41649
2022-03-24,40.19114
2022-03-25,42.70623
2022-03-26,37.52515
2022-03-27,41.9014
2022-03-28,45.92555
2022-03-29,45.62374
2022-03-30,42.55533
2022-03-31,44.21529
2022-04-01,37.77665
2022-04-02,33.5513
2022-04-03,40.69416
2022-04-04,42.15291
2022-04-05,41.19718
2022-04-06,37.82696
2022-04-07,40.24144
2022-04-08,34.50704
2022-04-09,28.77263
2022-04-10,34.35613
2022-04-11,39.23541
2022-04-12,37.72635
2022-04-13,41.39839
2022-04-14,42.75653
2022-04-15,37.62575
2022-04-16,31.99195
2022-04-17,36.97183
2022-04-18,37.52515
2022-04-19,37.92756
2022-04-20,36.01609
2022-04-21,33.4004
2022-04-22,33.80281
2022-04-23,29.52716
2022-04-24,33.3501
2022-04-25,37.92756
2022-04-26,37.02213
2022-04-27,36.06639
2022-04-28,36.67002
2022-04-29,32.09255
2022-04-30,27.46478
2022-05-01,32.34406
2022-05-02,40.39235
2022-05-03,35.16096
2022-05-04,30.83501
2022-05-05,32.44466
2022-05-06,31.79074
2022-05-07,32.74647
2022-05-08,39.83903
2022-05-09,49.74849
2022-05-10,46.07645
2022-05-11,43.41046
2022-05-12,42.95774
2022-05-13,35.16096
2022-05-14,31.99195
2022-05-15,39.18511
2022-05-16,43.71227
2022-05-17,43.30985
2022-05-18,42.25352
2022-05-19,43.71227
2022-05-20,33.3501
2022-05-21,28.47082
2022-05-22,38.07847
2022-05-23,37.32394
2022-05-24,39.58752
2022-05-25,37.02213
2022-05-26,35.36217
2022-05-27,36.41851
2022-05-28,28.97384
2022-05-29,34.80885
2022-05-30,38.88329
2022-05-31,36.92152
2022-06-01,38.83299
2022-06-02,37.37424
2022-06-03,34.85915
2022-06-04,27.9678
2022-06-05,32.39436
2022-06-06,37.47484
2022-06-07,40.04024
2022-06-08,38.53118
2022-06-09,34.30583
2022-06-10,34.00402
2022-06-11,27.71629
2022-06-12,38.43058
2022-06-13,48.54124
2022-06-14,46.78068
2022-06-15,41.19718
2022-06-16,38.83299
2022-06-17,36.46881
2022-06-18,29.97987
2022-06-19,35.76458
2022-06-20,37.87726
2022-06-21,36.46881
2022-06-22,39.23541
2022-06-23,38.07847
2022-06-24,33.65191
2022-06-25,29.42655
2022-06-26,34.10462
2022-06-27,37.92756
2022-06-28,35.66398
2022-06-29,38.12877
2022-06-30,33.90342
2022-07-01,30.33199
2022-07-02,26.15694
2022-07-03,33.29979
2022-07-04,38.58148
2022-07-05,37.77665
2022-07-06,36.56941
2022-07-07,43.20925
2022-07-08,38.9336
2022-07-09,30.5835
2022-07-10,32.09255
2022-07-11,41.54929
2022-07-12,40.99597
2022-07-13,39.63782
2022-07-14,36.01609
2022-07-15,34.75855
2022-07-16,26.35814
2022-07-17,36.01609
2022-07-18,41.8008
2022-07-19,38.17907
2022-07-20,38.83299
2022-07-21,35.41247
2022-07-22,33.5513
2022-07-23,31.23742
2022-07-24,36.67002
2022-07-25,38.58148
2022-07-26,37.32394
2022-07-27,36.2173
2022-07-28,35.56338
2022-07-29,33.70221
2022-07-30,30.7344
2022-07-31,35.91549
2022-08-01,37.62575
2022-08-02,38.12877
2022-08-03,37.77665
2022-08-04,36.92152
2022-08-05,37.47484
2022-08-06,37.37424
2022-08-07,37.77665
2022-08-08,44.31589
2022-08-09,43.96378
2022-08-10,40.89537
2022-08-11,43.00804
2022-08-12,43.36016
2022-08-13,37.37424
2022-08-14,40.94567
2022-08-15,46.32796
2022-08-16,55.08048
2022-08-17,47.58551
2022-08-18,47.3843
2022-08-19,41.7505
2022-08-20,39.43661
2022-08-21,43.96378
2022-08-22,47.98792
2022-08-23,46.62977
2022-08-24,48.79275
2022-08-25,45.17102
2022-08-26,40.14084
2022-08-27,31.23742
2022-08-28,40.04024
2022-08-29,47.88732
2022-08-30,47.68611
2022-08-31,46.52917
2022-09-01,47.58551
2022-09-02,45.87525
2022-09-03,36.92152
2022-09-04,43.71227
2022-09-05,55.38229
2022-09-06,49.79879
2022-09-07,45.32193
2022-09-08,42.90744
2022-09-09,30.33199
2022-09-10,31.18712
2022-09-11,35.06036
2022-09-12,47.58551
2022-09-13,52.36418
2022-09-14,49.49698
2022-09-15,49.59758
2022-09-16,41.9014
2022-09-17,37.27364
2022-09-18,36.72032
2022-09-19,48.69215
2022-09-20,44.41649
2022-09-21,43.81287
2022-09-22,39.0845
2022-09-23,39.93963
2022-09-24,31.43863
2022-09-25,37.62575
2022-09-26,42.30382
2022-09-27,42.75653
2022-09-28,38.68209
2022-09-29,41.24748
2022-09-30,34.55734
2022-10-01,32.69617
2022-10-02,36.72032
2022-10-03,42.75653
2022-10-04,45.42253
2022-10-05,42.25352
2022-10-06,39.78873
2022-10-07,35.11066
2022-10-08,28.26961
2022-10-09,36.46881
2022-10-10,40.94567
2022-10-11,42.25352
2022-10-12,41.44869
2022-10-13,38.88329
2022-10-14,31.03621
2022-10-15,33.4507
2022-10-16,38.88329
2022-10-17,42.00201
2022-10-18,39.23541
2022-10-19,40.59356
2022-10-20,37.72635
2022-10-21,34.60764
2022-10-22,34.25553
2022-10-23,35.96579
2022-10-24,41.39839
2022-10-25,40.04024
2022-10-26,40.19114
2022-10-27,35.76458
2022-10-28,34.70824
2022-10-29,29.77867
2022-10-30,31.53923
2022-10-31,37.57545
2022-11-01,39.23541
2022-11-02,38.07847
2022-11-03,38.53118
2022-11-04,37.87726
2022-11-05,33.85311
2022-11-06,36.167
2022-11-07,41.7505
2022-11-08,37.87726
2022-11-09,41.95171
2022-11-10,36.77062
2022-11-11,34.90945
2022-11-12,30.28169
2022-11-13,38.63179
2022-11-14,41.8511
2022-11-15,41.04627
2022-11-16,37.62575
2022-11-17,39.18511
2022-11-18,36.67002
2022-11-19,30.7847
2022-11-20,37.27364
2022-11-21,43.36016
2022-11-22,44.5674
2022-11-23,38.68209
2022-11-24,36.46881
2022-11-25,39.0845
2022-11-26,34.05432
2022-11-27,35.56338
2022-11-28,40.29175
2022-11-29,42.00201
2022-11-30,42.80684
2022-12-01,40.84507
2022-12-02,34.95975
2022-12-03,29.57746
2022-12-04,34.85915
2022-12-05,37.32394
2022-12-06,40.49295
2022-12-07,37.67605
2022-12-08,40.49295
2022-12-09,38.02816
2022-12-10,34.30583
2022-12-11,40.04024
2022-12-12,42.25352
2022-12-13,45.27162
2022-12-14,43.51106
2022-12-15,39.58752
2022-12-16,37.32394
2022-12-17,33.14889
2022-12-18,42.10261
2022-12-19,43.25955
2022-12-20,43.30985
2022-12-21,48.59154
2022-12-22,46.12676
2022-12-23,40.39235
2022-12-24,31.84104
2022-12-25,37.97786
2022-12-26,44.21529
2022-12-27,42.70623
2022-12-28,45.87525
2022-12-29,42.30382
2022-12-30,38.07847
2022-12-31,37.42454
2023-01-01,44.16498
2023-01-02,52.8169
2023-01-03,47.4346
2023-01-04,46.68008
2023-01-05,43.46076
2023-01-06,44.36619
2023-01-07,40.84507
2023-01-08,46.37826
2023-01-09,50.2012
2023-01-10,52.06237
2023-01-11,46.73038
2023-01-12,53.06841
2023-01-13,52.01207
2023-01-14,46.57947
2023-01-15,63.12877
2023-01-16,66.8008
2023-01-17,56.13682
2023-01-18,54.47686
2023-01-19,59.40643
2023-01-20,56.79074
2023-01-21,51.20724
2023-01-22,48.49094
2023-01-23,53.16901
2023-01-24,62.32394
2023-01-25,63.27967
2023-01-26,71.93158
2023-01-27,71.57947
2023-01-28,59.35613
2023-01-29,68.46076
2023-01-30,68.25955
2023-01-31,66.29778
2023-02-01,63.63179
2023-02-02,60.91549
2023-02-03,51.15694
2023-02-04,46.27766
2023-02-05,48.79275
2023-02-06,56.28772
2023-02-07,56.69014
2023-02-08,56.48893
2023-02-09,50.70422
2023-02-10,50.95573
2023-02-11,45.67404
2023-02-12,52.16297
2023-02-13,56.33802
2023-02-14,54.02414
2023-02-15,53.42052
2023-02-16,55.03018
2023-02-17,56.58953
2023-02-18,53.92354
2023-02-19,58.90342
2023-02-20,60.61368
2023-02-21,64.1348
2023-02-22,59.95975
2023-02-23,64.23541
2023-02-24,60.91549
2023-02-25,57.79678
2023-02-26,56.58953
2023-02-27,57.39436
2023-02-28,56.03621
2023-03-01,61.61971
2023-03-02,65.64386
2023-03-03,60.81488
2023-03-04,57.29376
2023-03-05,70.42253
2023-03-06,71.93158
2023-03-07,72.53521
2023-03-08,64.18511
2023-03-09,63.48088
2023-03-10,48.28973
2023-03-11,42.20321
2023-03-12,52.11267
2023-03-13,62.87726
2023-03-14,65.34205
2023-03-15,62.37424
2023-03-16,53.21931
2023-03-17,48.18913
2023-03-18,43.81287
2023-03-19,47.93762
2023-03-20,60.71428
2023-03-21,65.34205
2023-03-22,62.77665
2023-03-23,49.09456
2023-03-24,48.44064
2023-03-25,44.11468
2023-03-26,55.28169
2023-03-27,51.60965
2023-03-28,55.13078
2023-03-29,50.1006
2023-03-30,52.01207
2023-03-31,46.68008
2023-04-01,36.82092
2023-04-02,45.32193
2023-04-03,50.1006
2023-04-04,47.83702
2023-04-05,52.9678
2023-04-06,53.57142
2023-04-07,47.334
2023-04-08,39.33601
2023-04-09,43.91348
2023-04-10,51.45875
2023-04-11,53.42052
2023-04-12,52.31388
2023-04-13,51.91146
2023-04-14,41.39839
2023-04-15,38.17907
2023-04-16,42.15291
2023-04-17,51.00603
2023-04-18,45.22132
2023-04-19,48.49094
2023-04-20,38.53118
2023-04-21,36.87122
2023-04-22,36.1167
2023-04-23,39.73843
2023-04-24,44.96981
2023-04-25,47.2837
2023-04-26,42.15291
2023-04-27,43.10865
2023-04-28,38.78269
2023-04-29,39.88933
2023-04-30,43.10865
2023-05-01,50.35211
2023-05-02,47.2837
2023-05-03,44.26559
2023-05-04,44.21529
2023-05-05,37.17303
2023-05-06,44.5171
2023-05-07,53.92354
2023-05-08,59.55734
2023-05-09,55.03018
2023-05-10,49.14486
2023-05-11,45.67404
2023-05-12,40.84507
2023-05-13,39.43661
2023-05-14,46.93158
2023-05-15,53.47082
2023-05-16,48.28973
2023-05-17,50.85513
2023-05-18,48.03822
2023-05-19,41.9014
2023-05-20,34.55734
2023-05-21,44.36619
2023-05-22,55.13078
2023-05-23,52.9175
2023-05-24,49.59758
2023-05-25,46.42857
2023-05-26,42.65593
2023-05-27,37.07243
2023-05-28,46.02615
2023-05-29,52.9678
