date,예금이자높은곳
2020-12-28,0.65645
2020-12-29,0.58351
2020-12-30,0.65645
2020-12-31,0.43763
2021-01-02,0.36469
2021-01-03,0.43763
2021-01-04,0.58351
2021-01-06,1.09409
2021-01-10,0.36469
2021-01-11,0.58351
2021-01-12,0.65645
2021-01-14,0.58351
2021-01-15,0.43763
2021-01-16,0.36469
2021-01-18,0.36469
2021-01-19,0.51057
2021-01-20,0.72939
2021-01-21,0.36469
2021-01-22,0.43763
2021-01-25,0.72939
2021-01-28,0.43763
2021-01-29,0.36469
2021-01-31,0.58351
2021-02-02,0.51057
2021-02-04,0.87527
2021-02-06,0.51057
2021-02-08,0.65645
2021-02-09,0.36469
2021-02-11,0.36469
2021-02-14,0.51057
2021-02-15,0.51057
2021-02-16,0.58351
2021-02-17,0.80233
2021-02-18,0.51057
2021-02-19,0.51057
2021-02-22,0.80233
2021-02-23,0.51057
2021-02-25,0.87527
2021-02-27,0.43763
2021-03-02,0.58351
2021-03-04,1.16703
2021-03-05,0.51057
2021-03-06,0.43763
2021-03-07,0.51057
2021-03-08,0.51057
2021-03-09,1.31291
2021-03-11,0.51057
2021-03-12,0.36469
2021-03-15,0.65645
2021-03-16,0.36469
2021-03-20,0.51057
2021-03-22,0.72939
2021-03-24,0.65645
2021-03-25,0.72939
2021-03-29,1.45878
2021-03-30,1.23997
2021-03-31,0.36469
2021-04-01,0.36469
2021-04-05,0.58351
2021-04-07,0.80233
2021-04-12,0.58351
2021-04-16,0.51057
2021-04-19,0.87527
2021-04-26,0.43763
2021-04-27,0.43763
2021-04-28,0.36469
2021-04-30,0.36469
2021-05-03,0.36469
2021-05-04,0.43763
2021-05-06,0.43763
2021-05-09,0.51057
2021-05-10,0.51057
2021-05-12,0.51057
2021-05-14,0.36469
2021-05-18,0.36469
2021-05-19,0.80233
2021-05-24,0.43763
2021-05-25,0.36469
2021-05-26,0.36469
2021-05-28,0.36469
2021-05-31,0.65645
2021-06-01,0.51057
2021-06-02,0.65645
2021-06-03,0.36469
2021-06-07,0.51057
2021-06-10,0.36469
2021-06-11,0.51057
2021-06-14,0.58351
2021-06-17,0.58351
2021-06-18,0.36469
2021-06-20,0.43763
2021-06-22,1.02115
2021-06-23,0.65645
2021-06-24,0.36469
2021-06-25,0.65645
2021-06-28,0.94821
2021-07-03,0.51057
2021-07-04,0.51057
2021-07-13,0.43763
2021-07-22,0.51057
2021-07-27,0.65645
2021-07-29,1.02115
2021-07-30,0.43763
2021-07-31,0.43763
2021-08-03,0.72939
2021-08-04,0.36469
2021-08-05,0.51057
2021-08-09,0.43763
2021-08-10,0.87527
2021-08-12,0.51057
2021-08-17,0.58351
2021-08-18,0.51057
2021-08-19,0.51057
2021-08-24,0.65645
2021-08-26,0.36469
2021-08-27,0.58351
2021-08-28,0.43763
2021-08-29,0.43763
2021-08-30,0.43763
2021-08-31,0.72939
2021-09-01,0.43763
2021-09-02,0.72939
2021-09-03,0.58351
2021-09-05,0.36469
2021-09-06,0.94821
2021-09-07,0.51057
2021-09-12,0.65645
2021-09-14,0.43763
2021-09-15,0.58351
2021-09-16,0.65645
2021-09-19,0.51057
2021-09-21,0.36469
2021-09-22,0.36469
2021-09-23,0.58351
2021-09-25,0.43763
2021-09-27,0.36469
2021-09-28,0.65645
2021-09-29,0.80233
2021-09-30,1.23997
2021-10-01,0.36469
2021-10-03,0.51057
2021-10-04,0.51057
2021-10-06,0.36469
2021-10-08,0.58351
2021-10-09,0.43763
2021-10-12,0.58351
2021-10-14,0.72939
2021-10-15,0.43763
2021-10-18,0.51057
2021-10-19,0.80233
2021-10-20,0.36469
2021-10-21,0.43763
2021-10-22,0.58351
2021-10-24,0.43763
2021-10-25,0.43763
2021-10-26,1.09409
2021-10-27,0.51057
2021-11-02,0.58351
2021-11-04,0.87527
2021-11-06,0.36469
2021-11-09,0.58351
2021-11-10,0.36469
2021-11-11,0.58351
2021-11-12,0.72939
2021-11-15,0.43763
2021-11-18,0.36469
2021-11-19,0.36469
2021-11-21,0.36469
2021-11-22,1.09409
2021-11-24,0.51057
2021-11-25,0.72939
2021-11-26,0.43763
2021-11-27,0.72939
2021-11-29,0.36469
2021-12-01,0.94821
2021-12-03,0.80233
2021-12-06,1.02115
2021-12-07,0.58351
2021-12-08,0.43763
2021-12-09,0.36469
2021-12-13,0.43763
2021-12-20,0.65645
2021-12-22,0.36469
2021-12-23,0.43763
2021-12-27,0.36469
2021-12-29,0.58351
2021-12-30,0.43763
2021-12-31,0.36469
2022-01-03,0.36469
2022-01-04,0.51057
2022-01-05,1.02115
2022-01-06,0.51057
2022-01-07,0.43763
2022-01-11,0.58351
2022-01-13,0.80233
2022-01-14,0.36469
2022-01-15,0.43763
2022-01-16,0.51057
2022-01-17,0.80233
2022-01-18,0.58351
2022-01-19,0.94821
2022-01-20,0.72939
2022-01-21,1.16703
2022-01-22,0.72939
2022-01-23,0.36469
2022-01-24,1.53172
2022-01-25,0.80233
2022-01-26,0.87527
2022-01-27,0.51057
2022-01-28,0.43763
2022-02-01,0.51057
2022-02-02,0.43763
2022-02-03,0.65645
2022-02-04,0.65645
2022-02-06,0.36469
2022-02-07,0.72939
2022-02-08,0.72939
2022-02-10,0.94821
2022-02-11,1.38584
2022-02-13,0.72939
2022-02-14,0.65645
2022-02-15,0.94821
2022-02-16,0.72939
2022-02-17,0.94821
2022-02-18,0.65645
2022-02-19,0.80233
2022-02-20,0.80233
2022-02-21,1.60466
2022-02-22,1.6776
2022-02-23,0.80233
2022-02-24,1.31291
2022-02-25,0.87527
2022-02-26,0.58351
2022-02-27,0.72939
2022-02-28,1.75054
2022-03-01,0.43763
2022-03-02,0.94821
2022-03-03,0.43763
2022-03-04,0.58351
2022-03-05,0.51057
2022-03-07,0.65645
2022-03-08,1.02115
2022-03-09,0.80233
2022-03-10,0.43763
2022-03-11,1.02115
2022-03-12,0.51057
2022-03-13,0.58351
2022-03-14,0.36469
2022-03-15,0.72939
2022-03-16,1.23997
2022-03-17,0.94821
2022-03-18,0.72939
2022-03-20,0.36469
2022-03-21,0.80233
2022-03-22,0.65645
2022-03-23,0.36469
2022-03-24,0.58351
2022-03-25,1.31291
2022-03-26,0.58351
2022-03-27,0.80233
2022-03-28,1.82348
2022-03-29,0.94821
2022-03-30,0.94821
2022-03-31,0.65645
2022-04-01,0.43763
2022-04-02,0.43763
2022-04-03,1.02115
2022-04-04,0.58351
2022-04-05,1.09409
2022-04-06,0.65645
2022-04-07,0.80233
2022-04-08,0.43763
2022-04-09,0.36469
2022-04-10,0.51057
2022-04-11,0.51057
2022-04-12,1.16703
2022-04-13,0.36469
2022-04-14,1.16703
2022-04-15,0.87527
2022-04-16,0.36469
2022-04-17,0.80233
2022-04-18,0.72939
2022-04-19,0.87527
2022-04-20,0.80233
2022-04-21,1.09409
2022-04-22,0.58351
2022-04-23,0.43763
2022-04-24,0.43763
2022-04-25,0.94821
2022-04-26,1.16703
2022-04-27,1.02115
2022-04-28,0.65645
2022-04-29,0.58351
2022-04-30,0.51057
2022-05-01,0.58351
2022-05-02,1.02115
2022-05-03,0.51057
2022-05-04,0.72939
2022-05-06,0.65645
2022-05-09,0.58351
2022-05-10,0.80233
2022-05-11,0.80233
2022-05-12,0.36469
2022-05-13,0.51057
2022-05-15,0.65645
2022-05-16,1.09409
2022-05-17,1.09409
2022-05-18,0.43763
2022-05-19,0.80233
2022-05-20,1.02115
2022-05-21,0.72939
2022-05-22,0.58351
2022-05-23,0.43763
2022-05-24,0.58351
2022-05-25,1.16703
2022-05-26,0.58351
2022-05-27,0.58351
2022-05-29,0.36469
2022-05-30,0.65645
2022-05-31,0.80233
2022-06-01,0.58351
2022-06-02,1.02115
2022-06-03,0.65645
2022-06-05,0.87527
2022-06-06,0.43763
2022-06-07,0.58351
2022-06-08,0.94821
2022-06-09,0.58351
2022-06-10,0.43763
2022-06-12,0.65645
2022-06-13,0.65645
2022-06-15,0.87527
2022-06-16,1.38584
2022-06-18,0.51057
2022-06-19,0.43763
2022-06-20,1.16703
2022-06-21,1.38584
2022-06-22,0.72939
2022-06-23,1.02115
2022-06-24,2.26112
2022-06-25,0.58351
2022-06-26,0.58351
2022-06-27,1.38584
2022-06-28,3.42815
2022-06-29,3.13639
2022-06-30,3.42815
2022-07-01,2.91757
2022-07-02,1.16703
2022-07-03,1.53172
2022-07-04,4.88694
2022-07-05,2.55288
2022-07-06,3.50109
2022-07-07,3.28227
2022-07-08,2.62582
2022-07-09,1.16703
2022-07-10,2.26112
2022-07-11,2.69876
2022-07-12,2.99051
2022-07-13,4.95988
2022-07-14,7.14806
2022-07-15,5.54339
2022-07-16,3.13639
2022-07-17,2.0423
2022-07-18,7.5857
2022-07-19,6.34573
2022-07-20,4.88694
2022-07-21,3.57403
2022-07-22,3.06345
2022-07-23,2.0423
2022-07-24,2.62582
2022-07-25,4.59518
2022-07-26,4.4493
2022-07-27,3.42815
2022-07-28,3.20933
2022-07-29,3.28227
2022-07-30,1.16703
2022-07-31,1.23997
2022-08-01,4.0846
2022-08-02,2.69876
2022-08-03,3.64697
2022-08-04,3.57403
2022-08-05,2.62582
2022-08-06,1.6776
2022-08-07,1.38584
2022-08-08,3.86579
2022-08-09,2.26112
2022-08-10,2.69876
2022-08-11,2.99051
2022-08-12,2.33406
2022-08-13,1.96936
2022-08-14,1.60466
2022-08-15,2.0423
2022-08-16,4.30342
2022-08-17,3.64697
2022-08-18,4.23048
2022-08-19,2.407
2022-08-20,1.02115
2022-08-21,1.75054
2022-08-22,3.50109
2022-08-23,4.0846
2022-08-24,2.18818
2022-08-25,4.23048
2022-08-26,3.71991
2022-08-27,2.11524
2022-08-28,2.11524
2022-08-29,4.15754
2022-08-30,2.99051
2022-08-31,4.15754
2022-09-01,3.28227
2022-09-02,2.69876
2022-09-03,2.33406
2022-09-04,1.75054
2022-09-05,3.20933
2022-09-06,2.99051
2022-09-07,2.99051
2022-09-08,2.47994
2022-09-09,1.09409
2022-09-10,1.96936
2022-09-11,1.09409
2022-09-12,1.38584
2022-09-13,3.35521
2022-09-14,2.99051
2022-09-15,2.55288
2022-09-16,1.53172
2022-09-17,1.45878
2022-09-18,1.38584
2022-09-19,2.77169
2022-09-20,3.79285
2022-09-21,2.91757
2022-09-22,3.71991
2022-09-23,3.79285
2022-09-24,2.26112
2022-09-25,2.18818
2022-09-26,4.0846
2022-09-27,4.88694
2022-09-28,2.77169
2022-09-29,4.23048
2022-09-30,12.25382
2022-10-01,16.19256
2022-10-02,17.06783
2022-10-03,20.86068
2022-10-04,35.74033
2022-10-05,38.87673
2022-10-06,46.31655
2022-10-07,39.31436
2022-10-08,20.56892
2022-10-09,21.88183
2022-10-10,23.92414
2022-10-11,41.35667
2022-10-12,59.00802
2022-10-13,87.74617
2022-10-14,85.7768
2022-10-15,45.87892
2022-10-16,51.05762
2022-10-17,91.24726
2022-10-18,97.52005
2022-10-19,99.6353
2022-10-20,95.11305
2022-10-21,83.7345
2022-10-22,46.17067
2022-10-23,39.67906
2022-10-24,92.26841
2022-10-25,100.0
2022-10-26,83.80743
2022-10-27,80.30634
2022-10-28,74.76294
2022-10-29,40.33552
2022-10-30,39.24142
2022-10-31,80.9628
2022-11-01,79.06637
2022-11-02,70.38657
2022-11-03,72.283
2022-11-04,65.06199
2022-11-05,33.33333
2022-11-06,34.938
2022-11-07,73.08533
2022-11-08,68.92778
2022-11-09,68.56309
2022-11-10,63.67614
2022-11-11,58.49744
2022-11-12,28.73814
2022-11-13,29.83223
2022-11-14,80.37928
2022-11-15,72.6477
2022-11-16,72.21006
2022-11-17,58.71626
2022-11-18,52.00583
2022-11-19,30.63457
2022-11-20,33.98978
2022-11-21,64.55142
2022-11-22,60.24799
2022-11-23,60.46681
2022-11-24,63.38439
2022-11-25,63.09263
2022-11-26,31.50984
2022-11-27,34.64624
2022-11-28,68.78191
2022-11-29,65.42669
2022-11-30,54.77753
2022-12-01,52.58935
2022-12-02,45.00364
2022-12-03,21.00656
2022-12-04,22.61123
2022-12-05,48.0671
2022-12-06,45.07658
2022-12-07,47.62946
2022-12-08,44.71188
2022-12-09,39.46024
2022-12-10,19.11013
2022-12-11,23.1218
2022-12-12,42.159
2022-12-13,40.70021
2022-12-14,34.86506
2022-12-15,32.02042
2022-12-16,35.59445
2022-12-17,20.13129
2022-12-18,19.03719
2022-12-19,35.30269
2022-12-20,36.17797
2022-12-21,29.61342
2022-12-22,28.95696
2022-12-23,30.63457
2022-12-24,19.98541
2022-12-25,20.05835
2022-12-26,38.07439
2022-12-27,32.74981
2022-12-28,38.14733
2022-12-29,33.98978
2022-12-30,33.04157
2022-12-31,18.96425
2023-01-01,21.95477
2023-01-02,44.34719
2023-01-03,40.91903
2023-01-04,35.59445
2023-01-05,37.63676
2023-01-06,35.15681
2023-01-07,20.7148
2023-01-08,21.0795
2023-01-09,32.23924
2023-01-10,35.08388
2023-01-11,35.15681
2023-01-12,29.3946
2023-01-13,33.11451
2023-01-14,18.89132
2023-01-15,16.99489
2023-01-16,34.938
2023-01-17,31.8016
2023-01-18,30.19693
2023-01-19,28.15463
2023-01-20,26.91466
2023-01-21,12.69146
2023-01-22,13.1291
2023-01-23,12.91028
2023-01-24,19.40189
2023-01-25,42.159
2023-01-26,35.74033
2023-01-27,31.07221
2023-01-28,19.54777
2023-01-29,15.1714
2023-01-30,33.18745
2023-01-31,30.34281
2023-02-01,29.0299
2023-02-02,19.62071
2023-02-03,24.58059
2023-02-04,15.09846
2023-02-05,15.46316
2023-02-06,33.47921
2023-02-07,26.40408
2023-02-08,26.33114
2023-02-09,24.28884
2023-02-10,26.33114
2023-02-11,14.73377
2023-02-12,14.73377
2023-02-13,17.87016
2023-02-14,22.61123
2023-02-15,24.65353
2023-02-16,26.69584
2023-02-17,20.05835
2023-02-18,14.36907
2023-02-19,14.58789
2023-02-20,23.55944
2023-02-21,18.38074
2023-02-22,23.26768
2023-02-23,25.01823
2023-02-24,25.8935
2023-02-25,13.85849
2023-02-26,13.78555
2023-02-27,27.27935
2023-02-28,27.78993
2023-03-01,18.59956
2023-03-02,26.84172
2023-03-03,19.25601
2023-03-04,13.20204
2023-03-05,15.1714
2023-03-06,25.60175
2023-03-07,22.02771
2023-03-08,23.04886
2023-03-09,22.31947
2023-03-10,20.64186
2023-03-11,11.37855
2023-03-12,12.32676
2023-03-13,24.72647
2023-03-14,20.86068
2023-03-15,21.88183
2023-03-16,19.83953
2023-03-17,16.92195
2023-03-18,12.98322
2023-03-19,11.15973
2023-03-20,23.04886
2023-03-21,26.84172
2023-03-22,23.8512
2023-03-23,19.83953
2023-03-24,19.91247
2023-03-25,14.36907
2023-03-26,16.11962
2023-03-27,27.64405
2023-03-28,27.78993
2023-03-29,23.1218
2023-03-30,25.38293
2023-03-31,21.15244
2023-04-01,12.3997
2023-04-02,12.69146
2023-04-03,23.26768
2023-04-04,21.15244
2023-04-05,19.54777
2023-04-06,18.23486
2023-04-07,20.27716
2023-04-08,10.57622
2023-04-09,11.23267
2023-04-10,21.95477
2023-04-11,20.20423
2023-04-12,20.7148
2023-04-13,20.56892
2023-04-14,18.01604
2023-04-15,9.84682
2023-04-16,10.64916
2023-04-17,20.56892
2023-04-18,21.15244
2023-04-19,16.55725
2023-04-20,17.72428
2023-04-21,15.68198
2023-04-22,9.55506
2023-04-23,8.16921
2023-04-24,18.45368
2023-04-25,22.17359
2023-04-26,20.3501
2023-04-27,19.18307
2023-04-28,16.19256
2023-04-29,10.64916
2023-04-30,10.94091
2023-05-01,16.41137
2023-05-02,22.24653
2023-05-03,18.16192
2023-05-04,15.46316
2023-05-05,8.97155
2023-05-06,7.80452
2023-05-07,9.48212
2023-05-08,18.08898
2023-05-09,19.69365
2023-05-10,21.88183
2023-05-11,18.01604
2023-05-12,15.9008
2023-05-13,8.60685
2023-05-14,10.06564
2023-05-15,21.00656
2023-05-16,18.74544
2023-05-17,18.23486
2023-05-18,20.05835
2023-05-19,16.26549
2023-05-20,10.64916
2023-05-21,11.01385
2023-05-22,21.73595
2023-05-23,18.23486
2023-05-24,16.63019
2023-05-25,18.96425
2023-05-26,18.6725
2023-05-27,9.628
2023-05-28,9.55506
2023-05-29,10.79504
2023-05-30,20.49598
2023-05-31,17.79722
2023-06-01,20.93362
2023-06-02,17.21371
2023-06-03,10.06564
2023-06-04,10.7221
2023-06-05,18.81838
2023-06-06,13.27498
2023-06-07,20.78774
2023-06-08,19.25601
2023-06-09,21.22538
2023-06-10,10.86797
2023-06-11,11.74325
2023-06-12,22.61123
2023-06-13,20.3501
2023-06-14,21.88183
2023-06-15,19.98541
2023-06-16,16.92195
2023-06-17,9.55506
2023-06-18,12.03501
2023-06-19,18.59956
2023-06-20,20.05835
2023-06-21,17.87016
2023-06-22,20.49598
2023-06-23,19.91247
2023-06-24,11.59737
2023-06-25,11.08679
2023-06-26,20.3501
2023-06-27,18.96425
2023-06-28,19.62071
2023-06-29,18.16192
2023-06-30,21.0795
2023-07-01,13.93143
2023-07-02,13.93143
2023-07-03,25.96644
2023-07-04,24.14296
2023-07-05,35.37563
2023-07-06,30.78045
2023-07-07,25.23705
2023-07-08,11.45149
2023-07-09,11.81619
2023-07-10,27.64405
2023-07-11,22.39241
2023-07-12,22.39241
2023-07-13,18.23486
2023-07-14,17.06783
2023-07-15,9.70094
2023-07-16,11.74325
2023-07-17,21.22538
2023-07-18,22.31947
2023-07-19,20.20423
2023-07-20,18.16192
2023-07-21,19.18307
2023-07-22,11.59737
2023-07-23,12.47264
2023-07-24,23.26768
2023-07-25,25.01823
2023-07-26,21.59008
2023-07-27,23.99708
2023-07-28,22.02771
2023-07-29,11.37855
2023-07-30,13.1291
2023-07-31,24.50765
2023-08-01,23.34062
2023-08-02,28.08169
2023-08-03,21.80889
2023-08-04,20.93362
2023-08-05,12.61852
2023-08-06,12.32676
2023-08-07,24.14296
2023-08-08,21.15244
2023-08-09,23.19474
2023-08-10,20.78774
2023-08-11,21.15244
2023-08-12,11.37855
2023-08-13,12.3997
2023-08-14,21.95477
2023-08-15,16.26549
2023-08-16,21.66301
2023-08-17,22.39241
2023-08-18,20.56892
2023-08-19,12.83734
2023-08-20,9.26331
2023-08-21,21.29832
2023-08-22,22.02771
2023-08-23,20.05835
2023-08-24,22.10065
2023-08-25,22.39241
2023-08-26,14.29613
2023-08-27,12.32676
2023-08-28,22.24653
2023-08-29,23.92414
2023-08-30,23.41356
2023-08-31,24.2159
2023-09-01,24.65353
2023-09-02,13.85849
2023-09-03,14.80671
2023-09-04,24.28884
2023-09-05,23.77826
2023-09-06,23.55944
2023-09-07,24.2159
2023-09-08,22.39241
2023-09-09,14.22319
2023-09-10,12.47264
2023-09-11,24.58059
2023-09-12,20.05835
2023-09-13,21.66301
2023-09-14,20.20423
2023-09-15,22.24653
2023-09-16,12.25382
2023-09-17,12.54558
2023-09-18,25.74762
2023-09-19,21.22538
2023-09-20,19.83953
2023-09-21,20.3501
2023-09-22,18.74544
2023-09-23,14.29613
2023-09-24,14.58789
2023-09-25,24.50765
2023-09-26,24.36177
2023-09-27,23.04886
2023-09-28,12.91028
2023-09-29,8.53391
2023-09-30,12.7644
2023-10-01,16.92195
2023-10-02,17.21371
2023-10-03,20.93362
2023-10-04,42.74252
2023-10-05,37.7097
2023-10-06,28.37345
2023-10-07,15.9008
2023-10-08,18.01604
2023-10-09,18.23486
2023-10-10,39.89788
2023-10-11,33.11451
2023-10-12,35.44857
2023-10-13,31.21808
2023-10-14,19.76659
2023-10-15,20.20423
2023-10-16,36.76148
2023-10-17,38.73085
2023-10-18,38.51203
2023-10-19,40.40846
2023-10-20,46.09773
2023-10-21,22.97592
2023-10-22,21.59008
2023-10-23,42.59664
2023-10-24,44.12837
2023-10-25,47.41064
2023-10-26,35.74033
2023-10-27,37.41794
2023-10-28,22.02771
2023-10-29,26.6229
2023-10-30,52.66229
2023-10-31,44.49307
2023-11-01,47.99416
2023-11-02,45.00364
2023-11-03,34.42742
2023-11-04,23.1218
2023-11-05,22.17359
2023-11-06,39.752
2023-11-07,39.09555
2023-11-08,38.65791
2023-11-09,38.36615
2023-11-10,34.50036
2023-11-11,21.4442
2023-11-12,20.42304
2023-11-13,42.159
2023-11-14,39.16849
2023-11-15,39.67906
2023-11-16,31.65572
2023-11-17,32.82275
2023-11-18,18.01604
2023-11-19,18.16192
2023-11-20,41.28373
2023-11-21,36.6156
2023-11-22,37.63676
2023-11-23,33.55215
2023-11-24,34.28154
2023-11-25,21.22538
2023-11-26,22.02771
2023-11-27,40.26258
2023-11-28,37.63676
2023-11-29,38.29321
2023-11-30,41.50255
2023-12-01,36.6156
2023-12-02,22.10065
2023-12-03,22.53829
2023-12-04,36.25091
2023-12-05,34.13566
2023-12-06,37.63676
2023-12-07,29.46754
2023-12-08,28.37345
2023-12-09,16.19256
2023-12-10,19.91247
2023-12-11,39.752
2023-12-12,32.89569
2023-12-13,31.87454
2023-12-14,30.78045
2023-12-15,28.95696
2023-12-16,17.21371
2023-12-17,19.18307
2023-12-18,30.26987
2023-12-19,28.95696
2023-12-20,28.88402
2023-12-21,32.31218
2023-12-22,27.86287
2023-12-23,20.05835
2023-12-24,17.35959
2023-12-25,17.21371
2023-12-26,37.56382
2023-12-27,31.21808
2023-12-28,32.02042
2023-12-29,30.12399
2023-12-30,20.42304
2023-12-31,18.01604
2024-01-01,21.73595
2024-01-02,42.159
2024-01-03,34.42742
2024-01-04,32.38512
2024-01-05,33.04157
2024-01-06,20.20423
2024-01-07,16.19256
2024-01-08,34.35448
2024-01-09,36.32385
2024-01-10,34.64624
2024-01-11,34.2086
2024-01-12,29.0299
2024-01-13,15.75492
2024-01-14,15.31728
2024-01-15,35.88621
2024-01-16,28.6652
2024-01-17,29.10284
2024-01-18,27.49817
2024-01-19,27.86287
2024-01-20,19.25601
2024-01-21,21.80889
2024-01-22,32.31218
2024-01-23,25.96644
2024-01-24,29.17578
2024-01-25,39.31436
2024-01-26,32.1663
2024-01-27,23.26768
2024-01-28,22.53829
2024-01-29,36.46973
2024-01-30,32.82275
2024-01-31,38.00145
2024-02-01,36.10503
2024-02-02,32.1663
2024-02-03,16.92195
2024-02-04,18.6725
2024-02-05,31.87454
2024-02-06,29.75929
2024-02-07,28.73814
2024-02-08,27.86287
2024-02-09,15.75492
2024-02-10,17.28665
2024-02-11,14.80671
2024-02-12,21.73595
2024-02-13,45.44128
2024-02-14,37.78264
2024-02-15,33.62509
2024-02-16,29.61342
2024-02-17,19.47483
2024-02-18,17.79722
2024-02-19,31.94748
2024-02-20,37.49088
2024-02-21,45.07658
2024-02-22,47.19183
2024-02-23,47.84828
2024-02-24,32.60393
2024-02-25,31.36396
2024-02-26,53.9752
2024-02-27,29.24872
2024-02-28,37.7097
2024-02-29,35.37563
2024-03-01,26.03938
2024-03-02,20.05835
2024-03-03,21.00656
2024-03-04,42.59664
2024-03-05,39.02261
2024-03-06,31.07221
2024-03-07,29.24872
2024-03-08,27.64405
2024-03-09,18.23486
2024-03-10,18.59956
2024-03-11,29.17578
2024-03-12,27.71699
2024-03-13,30.41575
2024-03-14,28.22757
2024-03-15,22.97592
2024-03-16,14.00437
2024-03-17,17.87016
2024-03-18,27.86287
2024-03-19,29.68636
2024-03-20,26.91466
