date,상속
2020-07-01,26.58035
2020-07-02,26.58035
2020-07-03,24.2955
2020-07-04,14.47067
2020-07-05,18.27875
2020-07-06,25.13328
2020-07-07,29.55064
2020-07-08,29.70297
2020-07-09,29.09367
2020-07-10,33.05407
2020-07-11,22.77227
2020-07-12,23.07692
2020-07-13,34.80578
2020-07-14,32.14013
2020-07-15,29.47448
2020-07-16,27.79893
2020-07-17,25.05712
2020-07-18,14.92764
2020-07-19,21.24904
2020-07-20,29.93145
2020-07-21,27.41812
2020-07-22,28.56054
2020-07-23,26.73267
2020-07-24,26.42802
2020-07-25,18.05026
2020-07-26,19.57349
2020-07-27,26.50418
2020-07-28,30.08377
2020-07-29,29.01751
2020-07-30,32.14013
2020-07-31,27.49428
2020-08-01,18.88804
2020-08-02,18.50723
2020-08-03,26.65651
2020-08-04,27.64661
2020-08-05,28.33206
2020-08-06,25.74257
2020-08-07,25.36176
2020-08-08,15.76542
2020-08-09,16.45087
2020-08-10,27.49428
2020-08-11,26.2757
2020-08-12,24.75247
2020-08-13,24.37166
2020-08-14,21.9345
2020-08-15,15.0038
2020-08-16,15.68926
2020-08-17,19.19268
2020-08-18,26.04722
2020-08-19,24.67631
2020-08-20,25.74257
2020-08-21,22.77227
2020-08-22,19.04036
2020-08-23,15.53693
2020-08-24,24.67631
2020-08-25,26.42802
2020-08-26,21.55369
2020-08-27,27.41812
2020-08-28,20.9444
2020-08-29,16.60319
2020-08-30,17.21249
2020-08-31,25.05712
2020-09-01,27.95125
2020-09-02,25.81873
2020-09-03,26.2757
2020-09-04,24.44782
2020-09-05,17.59329
2020-09-06,18.65955
2020-09-07,28.10357
2020-09-08,30.54074
2020-09-09,31.37852
2020-09-10,31.607
2020-09-11,28.40822
2020-09-12,17.66945
2020-09-13,19.19268
2020-09-14,30.92155
2020-09-15,26.42802
2020-09-16,28.78903
2020-09-17,27.87509
2020-09-18,26.42802
2020-09-19,17.89794
2020-09-20,18.20258
2020-09-21,28.56054
2020-09-22,28.10357
2020-09-23,30.00761
2020-09-24,26.73267
2020-09-25,25.66641
2020-09-26,15.61309
2020-09-27,17.21249
2020-09-28,28.48438
2020-09-29,26.50418
2020-09-30,19.9543
2020-10-01,25.51408
2020-10-02,20.9444
2020-10-03,19.49733
2020-10-04,21.9345
2020-10-05,39.37547
2020-10-06,37.47143
2020-10-07,35.33891
2020-10-08,31.75932
2020-10-09,21.85833
2020-10-10,21.55369
2020-10-11,21.40137
2020-10-12,32.36862
2020-10-13,36.70982
2020-10-14,33.73952
2020-10-15,31.83549
2020-10-16,28.94135
2020-10-17,21.02056
2020-10-18,20.63975
2020-10-19,29.47448
2020-10-20,32.67326
2020-10-21,37.01447
2020-10-22,30.92155
2020-10-23,27.11348
2020-10-24,19.87814
2020-10-25,66.94592
2020-10-26,71.82025
2020-10-27,50.03808
2020-10-28,43.48819
2020-10-29,35.41507
2020-10-30,31.53084
2020-10-31,21.3252
2020-11-01,28.94135
2020-11-02,84.15841
2020-11-03,49.96191
2020-11-04,36.17669
2020-11-05,31.91165
2020-11-06,29.246
2020-11-07,20.48743
2020-11-08,19.34501
2020-11-09,34.34881
2020-11-10,30.99771
2020-11-11,29.39832
2020-11-12,30.84539
2020-11-13,24.82863
2020-11-14,18.50723
2020-11-15,19.72581
2020-11-16,34.34881
2020-11-17,31.68316
2020-11-18,27.41812
2020-11-19,26.73267
2020-11-20,29.70297
2020-11-21,19.57349
2020-11-22,21.17288
2020-11-23,34.04417
2020-11-24,32.21629
2020-11-25,30.2361
2020-11-26,28.17974
2020-11-27,25.51408
2020-11-28,18.35491
2020-11-29,19.72581
2020-11-30,30.92155
2020-12-01,28.48438
2020-12-02,30.46458
2020-12-03,26.42802
2020-12-04,27.79893
2020-12-05,19.26884
2020-12-06,17.06016
2020-12-07,34.12033
2020-12-08,30.76923
2020-12-09,32.06397
2020-12-10,34.72962
2020-12-11,28.78903
2020-12-12,19.80198
2020-12-13,19.64965
2020-12-14,42.34577
2020-12-15,43.03122
2020-12-16,42.11728
2020-12-17,36.9383
2020-12-18,34.80578
2020-12-19,22.69611
2020-12-20,27.34196
2020-12-21,33.89185
2020-12-22,37.62376
2020-12-23,29.47448
2020-12-24,24.98095
2020-12-25,15.76542
2020-12-26,18.73571
2020-12-27,19.57349
2020-12-28,28.86519
2020-12-29,25.89489
2020-12-30,23.22924
2020-12-31,23.07692
2021-01-01,17.59329
2021-01-02,19.34501
2021-01-03,24.52399
2021-01-04,32.21629
2021-01-05,29.16984
2021-01-06,24.90479
2021-01-07,26.88499
2021-01-08,26.73267
2021-01-09,16.90784
2021-01-10,19.49733
2021-01-11,27.34196
2021-01-12,24.52399
2021-01-13,26.65651
2021-01-14,29.70297
2021-01-15,24.06702
2021-01-16,17.82178
2021-01-17,17.06016
2021-01-18,23.53389
2021-01-19,26.50418
2021-01-20,25.2856
2021-01-21,23.99086
2021-01-22,23.38156
2021-01-23,17.44097
2021-01-24,16.14623
2021-01-25,29.246
2021-01-26,28.33206
2021-01-27,24.90479
2021-01-28,25.66641
2021-01-29,24.06702
2021-01-30,17.59329
2021-01-31,17.74562
2021-02-01,25.51408
2021-02-02,29.16984
2021-02-03,25.89489
2021-02-04,26.35186
2021-02-05,21.55369
2021-02-06,15.30845
2021-02-07,17.13632
2021-02-08,28.6367
2021-02-09,24.06702
2021-02-10,22.23914
2021-02-11,15.91774
2021-02-12,19.42117
2021-02-13,21.78217
2021-02-14,21.02056
2021-02-15,32.21629
2021-02-16,29.32216
2021-02-17,31.91165
2021-02-18,44.93526
2021-02-19,25.66641
2021-02-20,20.71591
2021-02-21,17.21249
2021-02-22,31.53084
2021-02-23,31.07387
2021-02-24,28.17974
2021-02-25,24.98095
2021-02-26,25.05712
2021-02-27,16.83168
2021-02-28,18.35491
2021-03-01,18.81188
2021-03-02,28.6367
2021-03-03,26.88499
2021-03-04,24.90479
2021-03-05,21.9345
2021-03-06,16.75552
2021-03-07,18.81188
2021-03-08,25.97105
2021-03-09,27.11348
2021-03-10,29.32216
2021-03-11,26.2757
2021-03-12,26.42802
2021-03-13,16.07006
2021-03-14,18.43107
2021-03-15,28.86519
2021-03-16,30.38842
2021-03-17,26.04722
2021-03-18,25.05712
2021-03-19,24.37166
2021-03-20,17.44097
2021-03-21,17.21249
2021-03-22,29.6268
2021-03-23,29.01751
2021-03-24,25.05712
2021-03-25,26.96115
2021-03-26,22.46763
2021-03-27,20.03046
2021-03-28,19.9543
2021-03-29,29.01751
2021-03-30,27.34196
2021-03-31,28.6367
2021-04-01,25.89489
2021-04-02,23.91469
2021-04-03,18.73571
2021-04-04,18.43107
2021-04-05,26.42802
2021-04-06,28.56054
2021-04-07,35.87204
2021-04-08,26.58035
2021-04-09,21.85833
2021-04-10,16.45087
2021-04-11,18.73571
2021-04-12,26.73267
2021-04-13,25.89489
2021-04-14,24.37166
2021-04-15,28.02741
2021-04-16,24.44782
2021-04-17,17.44097
2021-04-18,17.44097
2021-04-19,31.15003
2021-04-20,27.57044
2021-04-21,21.55369
2021-04-22,25.51408
2021-04-23,24.37166
2021-04-24,16.14623
2021-04-25,19.11652
2021-04-26,31.68316
2021-04-27,30.38842
2021-04-28,59.40594
2021-04-29,33.66336
2021-04-30,34.80578
2021-05-01,18.05026
2021-05-02,16.37471
2021-05-03,28.94135
2021-05-04,27.2658
2021-05-05,15.9939
2021-05-06,25.20944
2021-05-07,23.99086
2021-05-08,19.19268
2021-05-09,18.65955
2021-05-10,30.76923
2021-05-11,28.40822
2021-05-12,26.35186
2021-05-13,33.43488
2021-05-14,24.37166
2021-05-15,16.29855
2021-05-16,17.13632
2021-05-17,28.78903
2021-05-18,24.67631
2021-05-19,15.46077
2021-05-20,26.58035
2021-05-21,22.84843
2021-05-22,15.76542
2021-05-23,14.69916
2021-05-24,26.73267
2021-05-25,24.06702
2021-05-26,28.17974
2021-05-27,26.96115
2021-05-28,23.76237
2021-05-29,15.38461
2021-05-30,16.90784
2021-05-31,25.89489
2021-06-01,26.04722
2021-06-02,22.08682
2021-06-03,25.66641
2021-06-04,22.08682
2021-06-05,18.12642
2021-06-06,16.67936
2021-06-07,27.2658
2021-06-08,27.41812
2021-06-09,25.05712
2021-06-10,27.34196
2021-06-11,23.76237
2021-06-12,17.74562
2021-06-13,15.30845
2021-06-14,25.89489
2021-06-15,25.59025
2021-06-16,26.19954
2021-06-17,23.83853
2021-06-18,22.61995
2021-06-19,13.17593
2021-06-20,15.07996
2021-06-21,25.36176
2021-06-22,21.9345
2021-06-23,23.68621
2021-06-24,22.08682
2021-06-25,19.11652
2021-06-26,14.69916
2021-06-27,13.93754
2021-06-28,23.45773
2021-06-29,24.90479
2021-06-30,22.16298
2021-07-01,19.9543
2021-07-02,17.89794
2021-07-03,13.02361
2021-07-04,18.05026
2021-07-05,24.2955
2021-07-06,20.9444
2021-07-07,23.07692
2021-07-08,20.56359
2021-07-09,21.78217
2021-07-10,13.25209
2021-07-11,15.07996
2021-07-12,22.69611
2021-07-13,26.65651
2021-07-14,21.55369
2021-07-15,23.53389
2021-07-16,21.85833
2021-07-17,16.37471
2021-07-18,15.68926
2021-07-19,24.82863
2021-07-20,23.68621
2021-07-21,21.3252
2021-07-22,25.97105
2021-07-23,19.49733
2021-07-24,12.87128
2021-07-25,15.0038
2021-07-26,23.22924
2021-07-27,22.54379
2021-07-28,24.06702
2021-07-29,22.9246
2021-07-30,20.48743
2021-07-31,16.67936
2021-08-01,16.22239
2021-08-02,29.55064
2021-08-03,31.98781
2021-08-04,27.95125
2021-08-05,30.15993
2021-08-06,29.16984
2021-08-07,20.56359
2021-08-08,16.22239
2021-08-09,31.37852
2021-08-10,25.97105
2021-08-11,26.88499
2021-08-12,24.52399
2021-08-13,25.05712
2021-08-14,15.07996
2021-08-15,15.68926
2021-08-16,19.57349
2021-08-17,28.86519
2021-08-18,25.74257
2021-08-19,29.16984
2021-08-20,27.57044
2021-08-21,16.22239
2021-08-22,21.78217
2021-08-23,31.83549
2021-08-24,26.80883
2021-08-25,24.67631
2021-08-26,24.60015
2021-08-27,25.66641
2021-08-28,17.44097
2021-08-29,22.61995
2021-08-30,31.37852
2021-08-31,28.94135
2021-09-01,26.12338
2021-09-02,25.2856
2021-09-03,24.82863
2021-09-04,15.9939
2021-09-05,19.57349
2021-09-06,28.2559
2021-09-07,35.87204
2021-09-08,34.95811
2021-09-09,27.11348
2021-09-10,26.50418
2021-09-11,18.58339
2021-09-12,21.09672
2021-09-13,26.80883
2021-09-14,30.6169
2021-09-15,27.18964
2021-09-16,23.68621
2021-09-17,25.81873
2021-09-18,16.83168
2021-09-19,17.82178
2021-09-20,19.49733
2021-09-21,23.61005
2021-09-22,23.38156
2021-09-23,39.22315
2021-09-24,33.5872
2021-09-25,23.53389
2021-09-26,23.61005
2021-09-27,32.36862
2021-09-28,33.20639
2021-09-29,30.38842
2021-09-30,29.6268
2021-10-01,25.66641
2021-10-02,14.47067
2021-10-03,19.64965
2021-10-04,20.48743
2021-10-05,29.70297
2021-10-06,36.9383
2021-10-07,30.99771
2021-10-08,26.96115
2021-10-09,16.984
2021-10-10,20.41127
2021-10-11,22.39146
2021-10-12,28.17974
2021-10-13,29.09367
2021-10-14,28.40822
2021-10-15,24.75247
2021-10-16,15.46077
2021-10-17,21.70601
2021-10-18,28.6367
2021-10-19,28.17974
2021-10-20,26.88499
2021-10-21,34.04417
2021-10-22,25.20944
2021-10-23,16.37471
2021-10-24,19.34501
2021-10-25,30.08377
2021-10-26,30.54074
2021-10-27,28.40822
2021-10-28,27.57044
2021-10-29,24.14318
2021-10-30,14.623
2021-10-31,16.67936
2021-11-01,29.01751
2021-11-02,27.49428
2021-11-03,27.03731
2021-11-04,27.18964
2021-11-05,26.96115
2021-11-06,18.43107
2021-11-07,20.25894
2021-11-08,26.58035
2021-11-09,48.89565
2021-11-10,100.0
2021-11-11,46.83929
2021-11-12,43.10738
2021-11-13,32.67326
2021-11-14,26.2757
2021-11-15,37.5476
2021-11-16,32.44478
2021-11-17,32.82559
2021-11-18,25.66641
2021-11-19,29.39832
2021-11-20,21.9345
2021-11-21,23.76237
2021-11-22,33.89185
2021-11-23,28.56054
2021-11-24,30.15993
2021-11-25,28.94135
2021-11-26,25.13328
2021-11-27,21.17288
2021-11-28,19.80198
2021-11-29,31.68316
2021-11-30,34.42498
2021-12-01,25.66641
2021-12-02,24.37166
2021-12-03,23.07692
2021-12-04,17.06016
2021-12-05,18.43107
2021-12-06,27.11348
2021-12-07,30.15993
2021-12-08,35.41507
2021-12-09,36.17669
2021-12-10,28.40822
2021-12-11,20.71591
2021-12-12,19.64965
2021-12-13,32.44478
2021-12-14,32.36862
2021-12-15,28.6367
2021-12-16,27.57044
2021-12-17,24.67631
2021-12-18,17.06016
2021-12-19,19.19268
2021-12-20,27.95125
2021-12-21,27.95125
2021-12-22,23.45773
2021-12-23,23.15308
2021-12-24,22.69611
2021-12-25,15.38461
2021-12-26,16.07006
2021-12-27,23.15308
2021-12-28,28.71287
2021-12-29,26.12338
2021-12-30,25.81873
2021-12-31,21.24904
2022-01-01,15.68926
2022-01-02,19.42117
2022-01-03,26.19954
2022-01-04,26.50418
2022-01-05,25.59025
2022-01-06,30.2361
2022-01-07,29.77913
2022-01-08,17.9741
2022-01-09,21.40137
2022-01-10,30.99771
2022-01-11,26.19954
2022-01-12,26.04722
2022-01-13,25.66641
2022-01-14,24.75247
2022-01-15,19.19268
2022-01-16,19.72581
2022-01-17,24.37166
2022-01-18,28.78903
2022-01-19,25.43792
2022-01-20,25.81873
2022-01-21,23.68621
2022-01-22,19.57349
2022-01-23,19.26884
2022-01-24,28.10357
2022-01-25,26.88499
2022-01-26,24.82863
2022-01-27,27.2658
2022-01-28,24.67631
2022-01-29,16.75552
2022-01-30,15.53693
2022-01-31,21.78217
2022-02-01,27.72277
2022-02-02,28.48438
2022-02-03,42.34577
2022-02-04,31.22619
2022-02-05,23.00076
2022-02-06,27.49428
2022-02-07,37.16679
2022-02-08,30.92155
2022-02-09,28.40822
2022-02-10,32.52094
2022-02-11,27.87509
2022-02-12,21.78217
2022-02-13,21.62985
2022-02-14,30.31226
2022-02-15,31.45468
2022-02-16,28.71287
2022-02-17,27.57044
2022-02-18,25.51408
2022-02-19,18.73571
2022-02-20,19.72581
2022-02-21,29.01751
2022-02-22,32.29246
2022-02-23,25.97105
2022-02-24,25.81873
2022-02-25,26.73267
2022-02-26,16.984
2022-02-27,19.87814
2022-02-28,25.2856
2022-03-01,18.12642
2022-03-02,27.03731
2022-03-03,25.13328
2022-03-04,21.17288
2022-03-05,22.08682
2022-03-06,16.67936
2022-03-07,23.45773
2022-03-08,19.87814
2022-03-09,14.39451
2022-03-10,22.39146
2022-03-11,21.70601
2022-03-12,16.22239
2022-03-13,17.21249
2022-03-14,27.57044
2022-03-15,27.72277
2022-03-16,22.08682
2022-03-17,27.34196
2022-03-18,25.43792
2022-03-19,16.67936
2022-03-20,17.9741
2022-03-21,28.86519
2022-03-22,25.59025
2022-03-23,28.6367
2022-03-24,26.04722
2022-03-25,22.84843
2022-03-26,19.26884
2022-03-27,17.66945
2022-03-28,30.69306
2022-03-29,28.48438
2022-03-30,24.98095
2022-03-31,28.17974
2022-04-01,24.52399
2022-04-02,14.47067
2022-04-03,16.90784
2022-04-04,28.48438
2022-04-05,32.06397
2022-04-06,30.99771
2022-04-07,27.72277
2022-04-08,27.64661
2022-04-09,17.13632
2022-04-10,17.89794
2022-04-11,30.46458
2022-04-12,27.87509
2022-04-13,27.2658
2022-04-14,29.246
2022-04-15,28.02741
2022-04-16,20.41127
2022-04-17,19.42117
2022-04-18,33.13023
2022-04-19,31.68316
2022-04-20,27.64661
2022-04-21,27.72277
2022-04-22,26.65651
2022-04-23,18.27875
2022-04-24,22.3153
2022-04-25,29.55064
2022-04-26,30.46458
2022-04-27,28.6367
2022-04-28,26.65651
2022-04-29,22.61995
2022-04-30,16.52703
2022-05-01,18.43107
2022-05-02,28.71287
2022-05-03,29.6268
2022-05-04,21.47753
2022-05-05,14.92764
2022-05-06,25.59025
2022-05-07,20.63975
2022-05-08,24.21934
2022-05-09,30.2361
2022-05-10,30.2361
2022-05-11,29.93145
2022-05-12,27.49428
2022-05-13,24.2955
2022-05-14,16.984
2022-05-15,17.28865
2022-05-16,31.98781
2022-05-17,30.15993
2022-05-18,27.2658
2022-05-19,23.83853
2022-05-20,23.3054
2022-05-21,16.83168
2022-05-22,19.9543
2022-05-23,29.39832
2022-05-24,27.64661
2022-05-25,26.12338
2022-05-26,30.08377
2022-05-27,24.37166
2022-05-28,18.58339
2022-05-29,17.66945
2022-05-30,26.35186
2022-05-31,25.89489
2022-06-01,17.82178
2022-06-02,24.98095
2022-06-03,24.44782
2022-06-04,17.59329
2022-06-05,19.87814
2022-06-06,25.05712
2022-06-07,33.5872
2022-06-08,33.96801
2022-06-09,28.02741
2022-06-10,26.65651
2022-06-11,26.80883
2022-06-12,20.9444
2022-06-13,30.54074
2022-06-14,32.36862
2022-06-15,28.17974
2022-06-16,35.03427
2022-06-17,28.10357
2022-06-18,15.68926
2022-06-19,22.3153
2022-06-20,30.69306
2022-06-21,41.66031
2022-06-22,33.81568
2022-06-23,27.49428
2022-06-24,23.15308
2022-06-25,18.35491
2022-06-26,18.43107
2022-06-27,28.6367
2022-06-28,28.33206
2022-06-29,26.96115
2022-06-30,25.89489
2022-07-01,24.2955
2022-07-02,14.08987
2022-07-03,19.11652
2022-07-04,25.74257
2022-07-05,28.02741
2022-07-06,21.85833
2022-07-07,26.73267
2022-07-08,26.88499
2022-07-09,17.89794
2022-07-10,17.44097
2022-07-11,30.00761
2022-07-12,28.17974
2022-07-13,30.31226
2022-07-14,26.04722
2022-07-15,25.89489
2022-07-16,17.74562
2022-07-17,19.11652
2022-07-18,28.10357
2022-07-19,28.10357
2022-07-20,26.80883
2022-07-21,28.2559
2022-07-22,24.21934
2022-07-23,17.13632
2022-07-24,18.81188
2022-07-25,30.54074
2022-07-26,26.80883
2022-07-27,26.12338
2022-07-28,28.33206
2022-07-29,25.36176
2022-07-30,15.9939
2022-07-31,18.20258
2022-08-01,31.83549
2022-08-02,30.76923
2022-08-03,26.42802
2022-08-04,28.94135
2022-08-05,24.37166
2022-08-06,17.28865
2022-08-07,20.10662
2022-08-08,23.99086
2022-08-09,25.05712
2022-08-10,27.57044
2022-08-11,27.95125
2022-08-12,22.16298
2022-08-13,15.76542
2022-08-14,19.80198
2022-08-15,15.84158
2022-08-16,27.79893
2022-08-17,28.86519
2022-08-18,28.33206
2022-08-19,28.02741
2022-08-20,20.10662
2022-08-21,19.87814
2022-08-22,30.76923
2022-08-23,33.35872
2022-08-24,29.55064
2022-08-25,28.78903
2022-08-26,24.98095
2022-08-27,17.51713
2022-08-28,20.86824
2022-08-29,26.12338
2022-08-30,26.42802
2022-08-31,27.03731
2022-09-01,32.29246
2022-09-02,29.93145
2022-09-03,18.58339
2022-09-04,19.87814
2022-09-05,28.10357
2022-09-06,29.93145
2022-09-07,30.31226
2022-09-08,26.35186
2022-09-09,18.9642
2022-09-10,22.61995
2022-09-11,23.15308
2022-09-12,38.15689
2022-09-13,41.96496
2022-09-14,34.80578
2022-09-15,32.74942
2022-09-16,34.19649
2022-09-17,20.33511
2022-09-18,20.86824
2022-09-19,33.43488
2022-09-20,37.09063
2022-09-21,33.43488
2022-09-22,35.41507
2022-09-23,32.06397
2022-09-24,20.86824
2022-09-25,19.19268
2022-09-26,32.21629
2022-09-27,31.30236
2022-09-28,28.10357
2022-09-29,29.93145
2022-09-30,22.9246
2022-10-01,18.20258
2022-10-02,19.34501
2022-10-03,22.16298
2022-10-04,34.12033
2022-10-05,34.34881
2022-10-06,32.14013
2022-10-07,25.20944
2022-10-08,14.47067
2022-10-09,16.90784
2022-10-10,20.18278
2022-10-11,28.86519
2022-10-12,27.87509
2022-10-13,31.37852
2022-10-14,28.94135
2022-10-15,19.64965
2022-10-16,23.99086
2022-10-17,32.5971
2022-10-18,29.6268
2022-10-19,29.39832
2022-10-20,27.64661
2022-10-21,25.74257
2022-10-22,18.27875
2022-10-23,18.81188
2022-10-24,28.78903
2022-10-25,29.246
2022-10-26,27.95125
2022-10-27,27.87509
2022-10-28,27.79893
2022-10-29,15.9939
2022-10-30,15.68926
2022-10-31,24.90479
2022-11-01,26.12338
2022-11-02,26.19954
2022-11-03,27.57044
2022-11-04,23.61005
2022-11-05,15.61309
2022-11-06,16.75552
2022-11-07,25.97105
2022-11-08,27.79893
2022-11-09,26.19954
2022-11-10,27.87509
2022-11-11,25.36176
2022-11-12,16.83168
2022-11-13,17.36481
2022-11-14,30.99771
2022-11-15,28.33206
2022-11-16,27.72277
2022-11-17,28.17974
2022-11-18,25.13328
2022-11-19,18.9642
2022-11-20,17.66945
2022-11-21,32.44478
2022-11-22,28.17974
2022-11-23,27.34196
2022-11-24,26.12338
2022-11-25,22.3153
2022-11-26,15.9939
2022-11-27,21.02056
2022-11-28,25.59025
2022-11-29,27.03731
2022-11-30,25.51408
2022-12-01,22.54379
2022-12-02,23.83853
2022-12-03,14.623
2022-12-04,16.90784
2022-12-05,30.2361
2022-12-06,26.73267
2022-12-07,27.18964
2022-12-08,29.32216
2022-12-09,26.96115
2022-12-10,20.79207
2022-12-11,19.57349
2022-12-12,32.82559
2022-12-13,28.78903
2022-12-14,26.35186
2022-12-15,28.94135
2022-12-16,24.82863
2022-12-17,20.25894
2022-12-18,18.88804
2022-12-19,30.38842
2022-12-20,30.38842
2022-12-21,26.65651
2022-12-22,26.80883
2022-12-23,20.33511
2022-12-24,16.07006
2022-12-25,17.82178
2022-12-26,30.2361
2022-12-27,28.48438
2022-12-28,26.73267
2022-12-29,27.2658
2022-12-30,22.84843
2022-12-31,14.08987
2023-01-01,18.12642
2023-01-02,26.80883
2023-01-03,29.77913
2023-01-04,26.96115
2023-01-05,25.13328
2023-01-06,25.51408
2023-01-07,18.65955
2023-01-08,18.35491
2023-01-09,28.86519
2023-01-10,25.05712
2023-01-11,25.05712
2023-01-12,29.09367
2023-01-13,28.02741
2023-01-14,17.66945
2023-01-15,19.42117
2023-01-16,30.46458
2023-01-17,30.84539
2023-01-18,27.72277
2023-01-19,27.18964
2023-01-20,25.2856
2023-01-21,15.84158
2023-01-22,22.16298
2023-01-23,20.63975
2023-01-24,20.10662
2023-01-25,34.34881
2023-01-26,30.99771
2023-01-27,27.64661
2023-01-28,20.63975
2023-01-29,18.81188
2023-01-30,33.20639
2023-01-31,28.56054
2023-02-01,30.6169
2023-02-02,29.32216
2023-02-03,28.02741
2023-02-04,21.40137
2023-02-05,16.83168
2023-02-06,35.64356
2023-02-07,30.54074
2023-02-08,30.54074
2023-02-09,31.15003
2023-02-10,27.95125
2023-02-11,19.87814
2023-02-12,18.88804
2023-02-13,34.04417
2023-02-14,30.84539
2023-02-15,28.71287
2023-02-16,30.2361
2023-02-17,28.94135
2023-02-18,17.74562
2023-02-19,20.56359
2023-02-20,30.08377
2023-02-21,25.74257
2023-02-22,28.02741
2023-02-23,28.33206
2023-02-24,26.73267
2023-02-25,17.89794
2023-02-26,16.37471
2023-02-27,27.87509
2023-02-28,23.61005
2023-03-01,17.13632
2023-03-02,26.35186
2023-03-03,25.05712
2023-03-04,18.35491
2023-03-05,20.10662
2023-03-06,27.87509
2023-03-07,28.2559
2023-03-08,26.04722
2023-03-09,24.67631
2023-03-10,23.15308
2023-03-11,19.57349
2023-03-12,19.42117
2023-03-13,29.6268
2023-03-14,30.46458
2023-03-15,25.2856
2023-03-16,27.18964
2023-03-17,26.2757
2023-03-18,16.75552
2023-03-19,17.44097
2023-03-20,28.48438
2023-03-21,30.2361
2023-03-22,27.2658
2023-03-23,39.9086
2023-03-24,36.02437
2023-03-25,21.3252
2023-03-26,18.88804
2023-03-27,31.68316
2023-03-28,26.58035
2023-03-29,29.246
2023-03-30,26.80883
2023-03-31,24.2955
2023-04-01,21.55369
2023-04-02,18.88804
2023-04-03,27.49428
2023-04-04,29.39832
2023-04-05,27.49428
2023-04-06,28.2559
2023-04-07,26.42802
2023-04-08,18.9642
2023-04-09,17.06016
2023-04-10,27.34196
2023-04-11,28.56054
2023-04-12,26.73267
2023-04-13,25.81873
2023-04-14,24.21934
2023-04-15,14.92764
2023-04-16,20.25894
2023-04-17,33.35872
2023-04-18,31.68316
2023-04-19,29.32216
2023-04-20,31.30236
2023-04-21,26.58035
2023-04-22,17.06016
2023-04-23,19.49733
2023-04-24,29.32216
2023-04-25,25.81873
2023-04-26,26.88499
2023-04-27,25.66641
2023-04-28,23.53389
2023-04-29,16.90784
2023-04-30,15.91774
2023-05-01,22.01066
2023-05-02,27.41812
2023-05-03,23.15308
2023-05-04,22.61995
2023-05-05,15.30845
2023-05-06,17.44097
2023-05-07,19.11652
2023-05-08,31.15003
2023-05-09,28.17974
2023-05-10,29.16984
2023-05-11,28.86519
2023-05-12,27.11348
2023-05-13,16.14623
2023-05-14,19.42117
2023-05-15,28.6367
2023-05-16,27.87509
2023-05-17,30.92155
2023-05-18,30.54074
2023-05-19,25.74257
2023-05-20,17.51713
2023-05-21,21.62985
2023-05-22,28.17974
2023-05-23,30.08377
2023-05-24,28.10357
2023-05-25,25.36176
2023-05-26,23.91469
2023-05-27,16.90784
2023-05-28,17.74562
2023-05-29,21.70601
2023-05-30,28.94135
