date,알트코인
2023-05-28,0.30967
2023-05-29,0.36531
2023-05-30,0.4016
2023-05-31,0.37741
2023-06-01,0.28064
2023-06-02,0.30241
2023-06-03,0.21773
2023-06-04,0.2008
2023-06-05,0.30967
2023-06-06,0.4766
2023-06-07,0.42338
2023-06-08,0.57095
2023-06-09,0.36047
2023-06-10,8.2547
2023-06-11,3.658
2023-06-12,2.4677
2023-06-13,1.68626
2023-06-14,1.86287
2023-06-15,1.64513
2023-06-16,0.97014
2023-06-17,0.68224
2023-06-18,0.53466
2023-06-19,0.76208
2023-06-20,0.78869
2023-06-21,1.00885
2023-06-22,1.22175
2023-06-23,0.88305
2023-06-24,0.99433
2023-06-25,0.80805
2023-06-26,0.89272
2023-06-27,0.70644
2023-06-28,0.76692
2023-06-29,0.98466
2023-06-30,0.88546
2023-07-01,0.74514
2023-07-02,0.57821
2023-07-03,0.78385
2023-07-04,0.71853
2023-07-05,0.93627
2023-07-06,0.72095
2023-07-07,0.4766
2023-07-08,0.4137
2023-07-09,0.42338
2023-07-10,0.52741
2023-07-11,0.58789
2023-07-12,0.64111
2023-07-13,0.53224
2023-07-14,1.5411
2023-07-15,0.75966
2023-07-16,0.82982
2023-07-17,0.91208
2023-07-18,0.58789
2023-07-19,0.56128
2023-07-20,0.64595
2023-07-21,0.41128
2023-07-22,0.35322
2023-07-23,0.38709
2023-07-24,0.4645
2023-07-25,0.42338
2023-07-26,0.39676
2023-07-27,0.34596
2023-07-28,0.38709
2023-07-29,0.41612
2023-07-30,0.42821
2023-07-31,0.45967
2023-08-01,0.36289
2023-08-02,0.32902
2023-08-03,0.35805
2023-08-04,0.37257
2023-08-05,0.28789
2023-08-06,0.34112
2023-08-07,0.51289
2023-08-08,0.49837
2023-08-09,0.4645
2023-08-10,0.40644
2023-08-11,0.38225
2023-08-12,0.42338
2023-08-13,0.47418
2023-08-14,0.51531
2023-08-15,0.51531
2023-08-16,2.73382
2023-08-17,1.94996
2023-08-18,1.08143
2023-08-19,0.57579
2023-08-20,0.54918
2023-08-21,0.47902
2023-08-22,0.41128
2023-08-23,0.49112
2023-08-24,0.38467
2023-08-25,0.40644
2023-08-26,0.3387
2023-08-27,0.28064
2023-08-28,0.37741
2023-08-29,0.43547
2023-08-30,0.39676
2023-08-31,0.37015
2023-09-01,0.4016
2023-09-02,0.39918
2023-09-03,0.37257
2023-09-04,0.51531
2023-09-05,0.38225
2023-09-06,0.29031
2023-09-07,0.34112
2023-09-08,0.34112
2023-09-09,0.23951
2023-09-10,0.47176
2023-09-11,0.78143
2023-09-12,0.61692
2023-09-13,0.47418
2023-09-14,0.40644
2023-09-15,0.34838
2023-09-16,0.38225
2023-09-17,0.37741
2023-09-18,0.41128
2023-09-19,0.45483
2023-09-20,0.38709
2023-09-21,0.35805
2023-09-22,0.25402
2023-09-23,0.26128
2023-09-24,0.29031
2023-09-25,0.31934
2023-09-26,0.37499
2023-09-27,0.27822
2023-09-28,0.2008
2023-09-29,0.21531
2023-09-30,0.2758
2023-10-01,0.24435
2023-10-02,0.29999
2023-10-03,0.29757
2023-10-04,0.4137
2023-10-05,0.2758
2023-10-06,0.29273
2023-10-07,0.20806
2023-10-08,0.26854
2023-10-09,0.30967
2023-10-10,0.36773
2023-10-11,0.3508
2023-10-12,0.33386
2023-10-13,0.47902
2023-10-14,0.2637
2023-10-15,0.47418
2023-10-16,0.5516
2023-10-17,0.39434
2023-10-18,0.46934
2023-10-19,0.65805
2023-10-20,0.50321
2023-10-21,0.39434
2023-10-22,0.3508
2023-10-23,0.72821
2023-10-24,1.64513
2023-10-25,1.08385
2023-10-26,1.08627
2023-10-27,0.85159
2023-10-28,0.61208
2023-10-29,0.64353
2023-10-30,0.86611
2023-10-31,0.98466
2023-11-01,0.95804
2023-11-02,0.93143
2023-11-03,0.71611
2023-11-04,0.67256
2023-11-05,0.87095
2023-11-06,1.45158
2023-11-07,1.76851
2023-11-08,1.32578
2023-11-09,1.66932
2023-11-10,1.76851
2023-11-11,1.2411
2023-11-12,1.05966
2023-11-13,1.09353
2023-11-14,1.05482
2023-11-15,0.8153
2023-11-16,1.0403
2023-11-17,0.8274
2023-11-18,1.01853
2023-11-19,0.7524
2023-11-20,0.7766
2023-11-21,0.90966
2023-11-22,1.33304
2023-11-23,0.84917
2023-11-24,0.74756
2023-11-25,0.62418
2023-11-26,0.57821
2023-11-27,0.88788
2023-11-28,0.82014
2023-11-29,0.65563
2023-11-30,0.6774
2023-12-01,0.52741
2023-12-02,0.97256
2023-12-03,0.87337
2023-12-04,2.15077
2023-12-05,1.97658
2023-12-06,3.5322
2023-12-07,2.3806
2023-12-08,1.93545
2023-12-09,2.28383
2023-12-10,1.72497
2023-12-11,2.08303
2023-12-12,1.39594
2023-12-13,1.4032
2023-12-14,1.27981
2023-12-15,1.06691
2023-12-16,0.9145
2023-12-17,0.89998
2023-12-18,1.12014
2023-12-19,0.86853
2023-12-20,0.84917
2023-12-21,0.94353
2023-12-22,1.02095
2023-12-23,0.84676
2023-12-24,1.78787
2023-12-25,1.3282
2023-12-26,1.40562
2023-12-27,1.24352
2023-12-28,1.22417
2023-12-29,1.00159
2023-12-30,0.65321
2023-12-31,0.84434
2024-01-01,0.82498
2024-01-02,1.16369
2024-01-03,1.63061
2024-01-04,1.23385
2024-01-05,0.95804
2024-01-06,1.61368
2024-01-07,1.13465
2024-01-08,3.22494
2024-01-09,1.99351
2024-01-10,2.00803
2024-01-11,4.88217
2024-01-12,2.43383
2024-01-13,1.77335
2024-01-14,1.39594
2024-01-15,1.24352
2024-01-16,1.18304
2024-01-17,1.06449
2024-01-18,0.98708
2024-01-19,0.93143
2024-01-20,0.7016
2024-01-21,0.66289
2024-01-22,0.8903
2024-01-23,1.09836
2024-01-24,0.81289
2024-01-25,0.76692
2024-01-26,0.54918
2024-01-27,0.53466
2024-01-28,0.57821
2024-01-29,0.66047
2024-01-30,0.68708
2024-01-31,0.63628
2024-02-01,0.77176
2024-02-02,0.64353
2024-02-03,0.42579
2024-02-04,0.54192
2024-02-05,0.57337
2024-02-06,0.60724
2024-02-07,0.69918
2024-02-08,0.65805
2024-02-09,0.74272
2024-02-10,0.67256
2024-02-11,0.78627
2024-02-12,0.89272
2024-02-13,1.8919
2024-02-14,1.829
2024-02-15,3.10156
2024-02-16,2.21125
2024-02-17,1.8919
2024-02-18,1.93303
2024-02-19,2.67092
2024-02-20,2.20641
2024-02-21,1.99835
2024-02-22,1.81932
2024-02-23,1.54836
2024-02-24,1.26288
2024-02-25,1.16369
2024-02-26,1.50239
2024-02-27,3.3822
2024-02-28,5.48942
2024-02-29,9.18856
2024-03-01,5.26201
2024-03-02,6.38941
2024-03-03,5.0612
2024-03-04,7.05714
2024-03-05,15.59007
2024-03-06,9.23694
2024-03-07,7.68374
2024-03-08,6.51521
2024-03-09,5.31523
2024-03-10,5.20152
2024-03-11,10.22402
2024-03-12,12.47157
2024-03-13,10.97885
2024-03-14,8.68292
2024-03-15,7.52165
2024-03-16,4.72734
2024-03-17,5.41926
2024-03-18,4.74427
2024-03-19,5.40717
2024-03-20,4.75395
