date,호주달러환율
2020-11-20,7.90159
2020-11-21,4.51519
2020-11-22,5.32561
2020-11-23,11.49059
2020-11-24,8.85672
2020-11-25,11.17221
2020-11-26,8.0463
2020-11-27,9.34876
2020-11-28,4.57308
2020-11-29,5.15195
2020-11-30,10.01447
2020-12-01,9.40665
2020-12-02,8.62518
2020-12-03,11.34587
2020-12-04,10.13024
2020-12-05,5.87554
2020-12-06,6.88856
2020-12-07,10.94066
2020-12-08,9.98552
2020-12-09,11.25904
2020-12-10,10.18813
2020-12-11,10.53545
2020-12-12,4.60202
2020-12-13,5.75976
2020-12-14,10.41968
2020-12-15,10.56439
2020-12-16,8.74095
2020-12-17,10.99855
2020-12-18,8.85672
2020-12-19,5.12301
2020-12-20,5.06512
2020-12-21,12.38784
2020-12-22,12.73516
2020-12-23,10.39073
2020-12-24,9.55137
2020-12-25,6.91751
2020-12-26,5.67293
2020-12-27,5.49927
2020-12-28,9.4356
2020-12-29,9.31982
2020-12-30,9.49348
2020-12-31,7.90159
2021-01-01,6.19392
2021-01-02,5.96237
2021-01-03,5.06512
2021-01-04,29.31982
2021-01-05,30.24602
2021-01-06,26.45441
2021-01-07,18.49493
2021-01-08,17.48191
2021-01-09,10.9696
2021-01-10,10.3039
2021-01-11,18.23444
2021-01-12,16.09261
2021-01-13,15.97684
2021-01-14,14.87698
2021-01-15,15.83212
2021-01-16,6.30969
2021-01-17,7.00434
2021-01-18,14.96382
2021-01-19,14.93487
2021-01-20,14.73227
2021-01-21,13.92185
2021-01-22,13.83502
2021-01-23,7.23589
2021-01-24,6.57018
2021-01-25,13.25615
2021-01-26,13.31403
2021-01-27,14.41389
2021-01-28,13.97973
2021-01-29,13.71924
2021-01-30,7.03328
2021-01-31,6.10709
2021-02-01,14.06657
2021-02-02,13.28509
2021-02-03,11.69319
2021-02-04,11.92474
2021-02-05,11.49059
2021-02-06,6.68596
2021-02-07,6.88856
2021-02-08,13.86396
2021-02-09,13.86396
2021-02-10,12.50361
2021-02-11,9.55137
2021-02-12,9.14616
2021-02-13,9.95658
2021-02-14,10.27496
2021-02-15,16.35311
2021-02-16,15.22431
2021-02-17,15.57163
2021-02-18,14.29811
2021-02-19,13.97973
2021-02-20,10.21707
2021-02-21,9.05933
2021-02-22,19.24746
2021-02-23,18.43704
2021-02-24,17.19247
2021-02-25,18.4081
2021-02-26,17.01881
2021-02-27,9.46454
2021-02-28,8.27785
2021-03-01,13.14037
2021-03-02,14.356
2021-03-03,13.37192
2021-03-04,12.30101
2021-03-05,13.54558
2021-03-06,7.78581
2021-03-07,6.5123
2021-03-08,14.03762
2021-03-09,14.41389
2021-03-10,14.06657
2021-03-11,11.95369
2021-03-12,12.85094
2021-03-13,6.7149
2021-03-14,6.30969
2021-03-15,12.32995
2021-03-16,12.61939
2021-03-17,12.47467
2021-03-18,12.44573
2021-03-19,12.50361
2021-03-20,6.83068
2021-03-21,6.07814
2021-03-22,10.82489
2021-03-23,10.9696
2021-03-24,13.14037
2021-03-25,11.25904
2021-03-26,10.91172
2021-03-27,7.00434
2021-03-28,6.13603
2021-03-29,10.50651
2021-03-30,10.73806
2021-03-31,9.98552
2021-04-01,11.60636
2021-04-02,9.46454
2021-04-03,7.69898
2021-04-04,7.178
2021-04-05,9.23299
2021-04-06,10.27496
2021-04-07,11.40376
2021-04-08,10.94066
2021-04-09,11.05643
2021-04-10,6.68596
2021-04-11,6.36758
2021-04-12,10.33285
2021-04-13,11.92474
2021-04-14,9.95658
2021-04-15,10.68017
2021-04-16,10.3039
2021-04-17,5.93342
2021-04-18,6.28075
2021-04-19,10.01447
2021-04-20,10.24602
2021-04-21,9.86975
2021-04-22,9.20405
2021-04-23,7.26483
2021-04-24,5.55716
2021-04-25,6.5123
2021-04-26,8.27785
2021-04-27,9.03039
2021-04-28,9.05933
2021-04-29,8.48046
2021-04-30,7.67004
2021-05-01,6.19392
2021-05-02,5.5861
2021-05-03,9.92764
2021-05-04,10.70911
2021-05-05,9.00144
2021-05-06,9.60926
2021-05-07,11.11432
2021-05-08,7.23589
2021-05-09,5.90448
2021-05-10,9.98552
2021-05-11,10.62228
2021-05-12,9.49348
2021-05-13,9.72503
2021-05-14,8.56729
2021-05-15,6.45441
2021-05-16,6.57018
2021-05-17,10.27496
2021-05-18,9.95658
2021-05-19,8.65412
2021-05-20,9.66714
2021-05-21,9.55137
2021-05-22,7.32272
2021-05-23,6.94645
2021-05-24,9.46454
2021-05-25,8.9725
2021-05-26,9.37771
2021-05-27,10.33285
2021-05-28,13.66136
2021-05-29,9.23299
2021-05-30,8.13314
2021-05-31,11.57742
2021-06-01,16.72937
2021-06-02,12.12735
2021-06-03,9.69609
2021-06-04,8.85672
2021-06-05,5.3835
2021-06-06,5.84659
2021-06-07,9.05933
2021-06-08,9.1751
2021-06-09,9.29088
2021-06-10,8.45151
2021-06-11,8.36468
2021-06-12,4.39942
2021-06-13,5.84659
2021-06-14,8.07525
2021-06-15,7.67004
2021-06-16,7.72793
2021-06-17,9.20405
2021-06-18,9.55137
2021-06-19,6.57018
2021-06-20,6.0492
2021-06-21,10.41968
2021-06-22,9.23299
2021-06-23,9.69609
2021-06-24,9.14616
2021-06-25,8.88567
2021-06-26,5.47033
2021-06-27,6.5123
2021-06-28,8.71201
2021-06-29,9.20405
2021-06-30,8.94356
2021-07-01,9.26193
2021-07-02,9.00144
2021-07-03,6.02026
2021-07-04,6.7149
2021-07-05,10.44862
2021-07-06,9.58031
2021-07-07,10.62228
2021-07-08,9.14616
2021-07-09,9.00144
2021-07-10,6.42547
2021-07-11,4.97829
2021-07-12,8.48046
2021-07-13,8.24891
2021-07-14,7.90159
2021-07-15,8.71201
2021-07-16,8.9725
2021-07-17,5.70188
2021-07-18,5.81765
2021-07-19,8.5094
2021-07-20,10.24602
2021-07-21,9.81186
2021-07-22,8.10419
2021-07-23,8.24891
2021-07-24,5.61505
2021-07-25,5.3835
2021-07-26,8.53835
2021-07-27,8.62518
2021-07-28,7.69898
2021-07-29,8.53835
2021-07-30,6.02026
2021-07-31,5.03617
2021-08-01,5.00723
2021-08-02,8.24891
2021-08-03,8.36468
2021-08-04,7.35166
2021-08-05,8.21997
2021-08-06,9.11722
2021-08-07,5.41244
2021-08-08,5.44138
2021-08-09,8.5094
2021-08-10,9.00144
2021-08-11,7.78581
2021-08-12,8.82778
2021-08-13,9.23299
2021-08-14,6.48335
2021-08-15,6.5123
2021-08-16,8.13314
2021-08-17,11.57742
2021-08-18,10.47756
2021-08-19,10.79594
2021-08-20,10.41968
2021-08-21,6.22286
2021-08-22,8.48046
2021-08-23,9.1751
2021-08-24,9.78292
2021-08-25,9.1751
2021-08-26,9.81186
2021-08-27,8.01736
2021-08-28,5.32561
2021-08-29,5.47033
2021-08-30,8.27785
2021-08-31,9.26193
2021-09-01,9.49348
2021-09-02,8.53835
2021-09-03,9.6382
2021-09-04,6.02026
2021-09-05,5.87554
2021-09-06,9.49348
2021-09-07,9.34876
2021-09-08,8.07525
2021-09-09,10.01447
2021-09-10,9.84081
2021-09-11,7.03328
2021-09-12,6.45441
2021-09-13,8.71201
2021-09-14,9.55137
2021-09-15,8.33574
2021-09-16,8.91461
2021-09-17,8.91461
2021-09-18,7.03328
2021-09-19,6.10709
2021-09-20,5.67293
2021-09-21,5.78871
2021-09-22,6.33863
2021-09-23,11.40376
2021-09-24,8.65412
2021-09-25,7.29377
2021-09-26,7.03328
2021-09-27,9.4356
2021-09-28,10.1013
2021-09-29,9.1751
2021-09-30,10.36179
2021-10-01,9.11722
2021-10-02,7.67004
2021-10-03,6.45441
2021-10-04,6.7149
2021-10-05,9.4356
2021-10-06,9.58031
2021-10-07,8.88567
2021-10-08,9.00144
2021-10-09,6.77279
2021-10-10,5.75976
2021-10-11,8.3068
2021-10-12,12.96671
2021-10-13,11.11432
2021-10-14,9.92764
2021-10-15,8.27785
2021-10-16,6.62807
2021-10-17,6.28075
2021-10-18,8.76989
2021-10-19,9.98552
2021-10-20,8.36468
2021-10-21,8.24891
2021-10-22,8.5094
2021-10-23,6.13603
2021-10-24,6.13603
2021-10-25,9.84081
2021-10-26,8.27785
2021-10-27,7.90159
2021-10-28,8.42257
2021-10-29,8.33574
2021-10-30,6.07814
2021-10-31,5.47033
2021-11-01,10.18813
2021-11-02,10.59334
2021-11-03,10.68017
2021-11-04,11.51953
2021-11-05,10.07235
2021-11-06,6.59913
2021-11-07,7.87264
2021-11-08,11.14327
2021-11-09,33.8929
2021-11-10,13.05354
2021-11-11,11.46164
2021-11-12,11.20115
2021-11-13,7.23589
2021-11-14,7.78581
2021-11-15,13.6903
2021-11-16,10.88277
2021-11-17,11.25904
2021-11-18,11.4327
2021-11-19,9.6382
2021-11-20,6.02026
2021-11-21,7.75687
2021-11-22,11.69319
2021-11-23,14.1534
2021-11-24,13.77713
2021-11-25,11.86685
2021-11-26,12.3589
2021-11-27,10.65123
2021-11-28,10.18813
2021-11-29,13.95079
2021-11-30,11.83791
2021-12-01,11.83791
2021-12-02,13.74819
2021-12-03,13.08248
2021-12-04,8.42257
2021-12-05,6.59913
2021-12-06,12.50361
2021-12-07,12.90882
2021-12-08,11.46164
2021-12-09,10.44862
2021-12-10,10.24602
2021-12-11,6.02026
2021-12-12,6.36758
2021-12-13,10.36179
2021-12-14,10.50651
2021-12-15,10.50651
2021-12-16,10.9696
2021-12-17,10.21707
2021-12-18,5.35455
2021-12-19,22.02604
2021-12-20,19.7395
2021-12-21,13.60347
2021-12-22,11.4327
2021-12-23,10.65123
2021-12-24,9.20405
2021-12-25,6.5123
2021-12-26,8.62518
2021-12-27,10.767
2021-12-28,12.5615
2021-12-29,10.91172
2021-12-30,14.61649
2021-12-31,9.75397
2022-01-01,6.91751
2022-01-02,9.55137
2022-01-03,10.65123
2022-01-04,12.04052
2022-01-05,11.92474
2022-01-06,11.49059
2022-01-07,13.16931
2022-01-08,7.61215
2022-01-09,7.98842
2022-01-10,11.28798
2022-01-11,10.9696
2022-01-12,12.15629
2022-01-13,11.31693
2022-01-14,10.99855
2022-01-15,7.46743
2022-01-16,7.78581
2022-01-17,12.12735
2022-01-18,12.96671
2022-01-19,13.28509
2022-01-20,12.7641
2022-01-21,11.4327
2022-01-22,7.81476
2022-01-23,8.85672
2022-01-24,13.92185
2022-01-25,12.96671
2022-01-26,12.82199
2022-01-27,14.41389
2022-01-28,14.03762
2022-01-29,8.39363
2022-01-30,8.65412
2022-01-31,10.07235
2022-02-01,10.47756
2022-02-02,13.6903
2022-02-03,17.53979
2022-02-04,15.77424
2022-02-05,11.49059
2022-02-06,10.47756
2022-02-07,15.62952
2022-02-08,14.70332
2022-02-09,14.73227
2022-02-10,13.54558
2022-02-11,14.61649
2022-02-12,12.21418
2022-02-13,10.15918
2022-02-14,15.31114
2022-02-15,18.32127
2022-02-16,15.57163
2022-02-17,16.23733
2022-02-18,15.0217
2022-02-19,8.9725
2022-02-20,9.20405
2022-02-21,15.39797
2022-02-22,17.25036
2022-02-23,16.78726
2022-02-24,19.33429
2022-02-25,17.04775
2022-02-26,10.91172
2022-02-27,10.27496
2022-02-28,16.87409
2022-03-01,14.21128
2022-03-02,17.59768
2022-03-03,16.64254
2022-03-04,21.36034
2022-03-05,13.92185
2022-03-06,11.72214
2022-03-07,27.93053
2022-03-08,26.88856
2022-03-09,15.97684
2022-03-10,18.78437
2022-03-11,19.59479
2022-03-12,11.60636
2022-03-13,12.61939
2022-03-14,20.98408
2022-03-15,22.4602
2022-03-16,19.59479
2022-03-17,21.7945
2022-03-18,17.13458
2022-03-19,12.73516
2022-03-20,10.82489
2022-03-21,17.82923
2022-03-22,19.01591
2022-03-23,19.5369
2022-03-24,22.08393
2022-03-25,17.91606
2022-03-26,11.72214
2022-03-27,10.56439
2022-03-28,20.23154
2022-03-29,19.65267
2022-03-30,20.98408
2022-03-31,19.04486
2022-04-01,16.52677
2022-04-02,10.36179
2022-04-03,10.41968
2022-04-04,17.33719
2022-04-05,19.45007
2022-04-06,20.2026
2022-04-07,20.05788
2022-04-08,17.68451
2022-04-09,10.50651
2022-04-10,8.56729
2022-04-11,18.06078
2022-04-12,17.62662
2022-04-13,15.77424
2022-04-14,17.16353
2022-04-15,16.67149
2022-04-16,10.21707
2022-04-17,9.05933
2022-04-18,15.97684
2022-04-19,16.64254
2022-04-20,17.77134
2022-04-21,15.71635
2022-04-22,16.23733
2022-04-23,10.59334
2022-04-24,9.29088
2022-04-25,22.05499
2022-04-26,19.68162
2022-04-27,19.82633
2022-04-28,21.04196
2022-04-29,17.56874
2022-04-30,10.3039
2022-05-01,8.79884
2022-05-02,18.08972
2022-05-03,17.82923
2022-05-04,14.70332
2022-05-05,13.60347
2022-05-06,16.64254
2022-05-07,9.6382
2022-05-08,10.41968
2022-05-09,20.11577
2022-05-10,22.14182
2022-05-11,20.02894
2022-05-12,20.98408
2022-05-13,21.38929
2022-05-14,10.36179
2022-05-15,10.33285
2022-05-16,18.58176
2022-05-17,17.77134
2022-05-18,16.46888
2022-05-19,18.00289
2022-05-20,16.26628
2022-05-21,10.36179
2022-05-22,12.15629
2022-05-23,18.6107
2022-05-24,15.86107
2022-05-25,15.57163
2022-05-26,15.07959
2022-05-27,14.32706
2022-05-28,9.11722
2022-05-29,9.34876
2022-05-30,16.43994
2022-05-31,16.70043
2022-06-01,11.57742
2022-06-02,15.10853
2022-06-03,15.16642
2022-06-04,8.94356
2022-06-05,8.3068
2022-06-06,10.65123
2022-06-07,19.39218
2022-06-08,19.45007
2022-06-09,15.60057
2022-06-10,15.34008
2022-06-11,10.04341
2022-06-12,8.48046
2022-06-13,18.81331
2022-06-14,18.00289
2022-06-15,18.49493
2022-06-16,17.0767
2022-06-17,14.99276
2022-06-18,8.88567
2022-06-19,9.34876
2022-06-20,18.46599
2022-06-21,17.48191
2022-06-22,18.6107
2022-06-23,19.59479
2022-06-24,17.62662
2022-06-25,9.34876
2022-06-26,10.68017
2022-06-27,17.7424
2022-06-28,15.34008
2022-06-29,14.38494
2022-06-30,14.32706
2022-07-01,17.10564
2022-07-02,9.31982
2022-07-03,10.53545
2022-07-04,17.80028
2022-07-05,19.0738
2022-07-06,21.96816
2022-07-07,16.8162
2022-07-08,16.12156
2022-07-09,10.53545
2022-07-10,8.91461
2022-07-11,15.9479
2022-07-12,19.79739
2022-07-13,15.91895
2022-07-14,16.96092
2022-07-15,18.69753
2022-07-16,10.73806
2022-07-17,10.13024
2022-07-18,16.09261
2022-07-19,15.31114
2022-07-20,16.29522
2022-07-21,15.83212
2022-07-22,13.37192
2022-07-23,11.40376
2022-07-24,10.39073
2022-07-25,18.6107
2022-07-26,16.23733
2022-07-27,15.77424
2022-07-28,15.80318
2022-07-29,15.45586
2022-07-30,10.27496
2022-07-31,10.01447
2022-08-01,16.35311
2022-08-02,17.59768
2022-08-03,15.34008
2022-08-04,13.45875
2022-08-05,15.45586
2022-08-06,10.73806
2022-08-07,10.47756
2022-08-08,16.75832
2022-08-09,15.65846
2022-08-10,16.32416
2022-08-11,19.27641
2022-08-12,18.43704
2022-08-13,11.57742
2022-08-14,10.53545
2022-08-15,14.44283
2022-08-16,19.65267
2022-08-17,16.87409
2022-08-18,16.96092
2022-08-19,16.90303
2022-08-20,11.57742
2022-08-21,13.42981
2022-08-22,27.06222
2022-08-23,27.12011
2022-08-24,21.82344
2022-08-25,23.50217
2022-08-26,21.82344
2022-08-27,16.20839
2022-08-28,12.53256
2022-08-29,26.39652
2022-08-30,20.4052
2022-08-31,19.24746
2022-09-01,19.79739
2022-09-02,20.63675
2022-09-03,12.04052
2022-09-04,14.356
2022-09-05,25.18089
2022-09-06,22.57597
2022-09-07,29.46454
2022-09-08,24.08104
2022-09-09,17.36613
2022-09-10,15.42691
2022-09-11,15.0217
2022-09-12,19.59479
2022-09-13,27.32272
2022-09-14,36.17945
2022-09-15,30.47756
2022-09-16,28.85672
2022-09-17,15.36903
2022-09-18,15.89001
2022-09-19,24.97829
2022-09-20,23.24167
2022-09-21,25.06512
2022-09-22,37.33719
2022-09-23,26.83068
2022-09-24,18.49493
2022-09-25,16.90303
2022-09-26,36.43994
2022-09-27,34.47178
2022-09-28,38.00289
2022-09-29,28.5094
2022-09-30,25.81765
2022-10-01,19.13169
2022-10-02,19.76845
2022-10-03,21.64978
2022-10-04,29.08827
2022-10-05,29.05933
2022-10-06,29.11722
2022-10-07,27.03328
2022-10-08,15.80318
2022-10-09,16.06367
2022-10-10,25.06512
2022-10-11,35.13748
2022-10-12,31.2301
2022-10-13,28.07525
2022-10-14,27.52532
2022-10-15,18.8712
2022-10-16,20.4052
2022-10-17,28.65412
2022-10-18,27.52532
2022-10-19,25.35455
2022-10-20,26.62807
2022-10-21,25.93342
2022-10-22,18.95803
2022-10-23,17.22141
2022-10-24,28.39363
2022-10-25,26.0492
2022-10-26,25.3835
2022-10-27,31.60636
2022-10-28,25.00723
2022-10-29,19.13169
2022-10-30,12.67727
2022-10-31,22.57597
2022-11-01,21.50506
2022-11-02,21.47612
2022-11-03,24.77568
2022-11-04,23.06801
2022-11-05,15.65846
2022-11-06,16.67149
2022-11-07,26.28075
2022-11-08,27.32272
2022-11-09,33.80607
2022-11-10,33.14037
2022-11-11,35.16642
2022-11-12,18.32127
2022-11-13,18.03183
2022-11-14,30.36179
2022-11-15,31.25904
2022-11-16,25.18089
2022-11-17,23.7916
2022-11-18,22.4602
2022-11-19,14.99276
2022-11-20,14.61649
2022-11-21,23.09696
2022-11-22,26.77279
2022-11-23,22.05499
2022-11-24,24.39942
2022-11-25,22.77858
2022-11-26,15.05065
2022-11-27,14.73227
2022-11-28,21.59189
2022-11-29,24.4573
2022-11-30,23.47322
2022-12-01,25.44138
2022-12-02,21.44717
2022-12-03,14.41389
2022-12-04,15.51374
2022-12-05,26.62807
2022-12-06,26.02026
2022-12-07,22.77858
2022-12-08,29.08827
2022-12-09,24.51519
2022-12-10,19.56584
2022-12-11,16.75832
2022-12-12,26.0492
2022-12-13,24.37047
2022-12-14,23.67583
2022-12-15,22.57597
2022-12-16,24.22575
2022-12-17,14.38494
2022-12-18,17.48191
2022-12-19,24.80463
2022-12-20,29.86975
2022-12-21,32.61939
2022-12-22,31.14327
2022-12-23,27.81476
2022-12-24,18.03183
2022-12-25,16.58465
2022-12-26,27.23589
2022-12-27,27.35166
2022-12-28,28.10419
2022-12-29,28.48046
2022-12-30,23.96526
2022-12-31,17.48191
2023-01-01,17.53979
2023-01-02,25.81765
2023-01-03,28.45151
2023-01-04,27.69898
2023-01-05,30.24602
2023-01-06,25.12301
2023-01-07,19.91316
2023-01-08,21.27351
2023-01-09,31.72214
2023-01-10,32.18523
2023-01-11,28.0463
2023-01-12,27.20694
2023-01-13,25.18089
2023-01-14,19.56584
2023-01-15,19.13169
2023-01-16,29.08827
2023-01-17,28.24891
2023-01-18,27.67004
2023-01-19,30.3039
2023-01-20,25.90448
2023-01-21,16.70043
2023-01-22,19.47901
2023-01-23,21.76555
2023-01-24,25.44138
2023-01-25,37.97395
2023-01-26,36.41099
2023-01-27,30.85383
2023-01-28,24.77568
2023-01-29,26.07814
2023-01-30,33.37192
2023-01-31,31.46164
2023-02-01,29.05933
2023-02-02,29.55137
2023-02-03,30.44862
2023-02-04,21.3314
2023-02-05,21.534
2023-02-06,32.99565
2023-02-07,33.97973
2023-02-08,31.08538
2023-02-09,30.44862
2023-02-10,27.40955
2023-02-11,21.30246
2023-02-12,20.11577
2023-02-13,32.99565
2023-02-14,31.98263
2023-02-15,30.33285
2023-02-16,28.5094
2023-02-17,29.66714
2023-02-18,20.98408
2023-02-19,19.65267
2023-02-20,32.15629
2023-02-21,30.85383
2023-02-22,36.75832
2023-02-23,34.00868
2023-02-24,28.3068
2023-02-25,19.45007
2023-02-26,21.47612
2023-02-27,30.62228
2023-02-28,27.40955
2023-03-01,22.28654
2023-03-02,28.53835
2023-03-03,24.57308
2023-03-04,17.97395
2023-03-05,17.48191
2023-03-06,26.13603
2023-03-07,25.61505
2023-03-08,29.81186
2023-03-09,24.60202
2023-03-10,23.589
2023-03-11,13.77713
2023-03-12,16.43994
2023-03-13,26.59913
2023-03-14,31.51953
2023-03-15,31.60636
2023-03-16,25.15195
2023-03-17,24.77568
2023-03-18,17.42402
2023-03-19,17.85817
2023-03-20,27.32272
2023-03-21,26.07814
2023-03-22,26.0492
2023-03-23,27.35166
2023-03-24,25.00723
2023-03-25,14.61649
2023-03-26,15.62952
2023-03-27,27.64109
2023-03-28,25.06512
2023-03-29,23.64688
2023-03-30,23.589
2023-03-31,23.589
2023-04-01,15.71635
2023-04-02,17.59768
2023-04-03,24.54413
2023-04-04,26.5123
2023-04-05,25.47033
2023-04-06,24.39942
2023-04-07,22.05499
2023-04-08,14.00868
2023-04-09,15.39797
2023-04-10,22.51808
2023-04-11,23.93632
2023-04-12,24.08104
2023-04-13,25.26772
2023-04-14,24.22575
2023-04-15,17.45296
2023-04-16,16.29522
2023-04-17,23.3285
2023-04-18,25.00723
2023-04-19,23.29956
2023-04-20,24.13892
2023-04-21,22.43125
2023-04-22,16.78726
2023-04-23,24.42836
2023-04-24,33.86396
2023-04-25,31.4327
2023-04-26,28.74095
2023-04-27,28.76989
2023-04-28,25.26772
2023-04-29,19.30535
2023-04-30,19.56584
2023-05-01,30.94066
2023-05-02,31.20115
2023-05-03,24.9204
2023-05-04,24.89146
2023-05-05,19.0738
2023-05-06,22.40231
2023-05-07,23.06801
2023-05-08,98.84225
2023-05-09,47.81476
2023-05-10,29.84081
2023-05-11,35.42691
2023-05-12,27.12011
2023-05-13,19.62373
2023-05-14,23.47322
2023-05-15,32.85094
2023-05-16,29.1751
2023-05-17,29.4356
2023-05-18,28.01736
2023-05-19,28.27785
2023-05-20,19.50795
2023-05-21,19.27641
2023-05-22,50.79594
2023-05-23,38.63965
2023-05-24,34.12445
2023-05-25,36.41099
2023-05-26,31.72214
2023-05-27,22.02604
2023-05-28,26.0492
