date,지역주택조합
2020-06-20,32.1411
2020-06-21,36.15874
2020-06-22,42.47917
2020-06-23,44.48799
2020-06-24,40.61734
2020-06-25,38.46153
2020-06-26,36.45271
2020-06-27,30.86722
2020-06-28,33.70896
2020-06-29,45.17393
2020-06-30,42.43018
2020-07-01,41.40127
2020-07-02,39.53944
2020-07-03,40.47035
2020-07-04,37.38363
2020-07-05,38.06957
2020-07-06,46.54581
2020-07-07,47.23174
2020-07-08,43.16511
2020-07-09,43.75306
2020-07-10,35.81577
2020-07-11,30.42626
2020-07-12,29.74032
2020-07-13,40.32337
2020-07-14,41.45026
2020-07-15,37.33463
2020-07-16,37.28564
2020-07-17,37.18765
2020-07-18,52.62126
2020-07-19,36.94267
2020-07-20,43.01812
2020-07-21,46.20284
2020-07-22,41.69524
2020-07-23,41.0093
2020-07-24,36.50171
2020-07-25,31.65115
2020-07-26,49.77951
2020-07-27,51.73934
2020-07-28,47.7707
2020-07-29,41.0093
2020-07-30,37.48162
2020-07-31,37.33463
2020-08-01,29.39735
2020-08-02,29.49534
2020-08-03,39.34345
2020-08-04,40.07839
2020-08-05,36.94267
2020-08-06,32.1901
2020-08-07,33.21901
2020-08-08,31.70014
2020-08-09,27.24154
2020-08-10,37.08966
2020-08-11,35.66878
2020-08-12,39.14747
2020-08-13,40.32337
2020-08-14,37.87359
2020-08-15,31.16119
2020-08-16,29.05438
2020-08-17,31.70014
2020-08-18,38.16756
2020-08-19,35.76678
2020-08-20,36.79568
2020-08-21,33.17001
2020-08-22,27.53552
2020-08-23,28.27045
2020-08-24,42.47917
2020-08-25,36.15874
2020-08-26,34.88486
2020-08-27,37.33463
2020-08-28,34.14992
2020-08-29,29.83831
2020-08-30,26.5556
2020-08-31,35.81577
2020-09-01,36.20774
2020-09-02,33.12101
2020-09-03,37.97158
2020-09-04,41.94022
2020-09-05,40.81332
2020-09-06,33.51298
2020-09-07,37.82459
2020-09-08,41.1073
2020-09-09,39.00048
2020-09-10,39.58843
2020-09-11,40.27437
2020-09-12,34.88486
2020-09-13,33.268
2020-09-14,41.45026
2020-09-15,45.27192
2020-09-16,44.63498
2020-09-17,39.68642
2020-09-18,41.84223
2020-09-19,33.80695
2020-09-20,35.71778
2020-09-21,40.76433
2020-09-22,35.57079
2020-09-23,36.69769
2020-09-24,33.41499
2020-09-25,36.10975
2020-09-26,29.25036
2020-09-27,26.26163
2020-09-28,34.3459
2020-09-29,29.20137
2020-09-30,16.46251
2020-10-01,17.6874
2020-10-02,20.67613
2020-10-03,23.76286
2020-10-04,25.33072
2020-10-05,37.53062
2020-10-06,37.82459
2020-10-07,39.19647
2020-10-08,40.71533
2020-10-09,30.18128
2020-10-10,32.38608
2020-10-11,35.86477
2020-10-12,43.06712
2020-10-13,39.53944
2020-10-14,39.78441
2020-10-15,57.52082
2020-10-16,40.66634
2020-10-17,33.85595
2020-10-18,36.20774
2020-10-19,64.08623
2020-10-20,70.74963
2020-10-21,43.21411
2020-10-22,43.75306
2020-10-23,42.28319
2020-10-24,39.44145
2020-10-25,40.32337
2020-10-26,46.20284
2020-10-27,45.32092
2020-10-28,43.70406
2020-10-29,36.79568
2020-10-30,35.61979
2020-10-31,30.23027
2020-11-01,32.82704
2020-11-02,41.89122
2020-11-03,39.9314
2020-11-04,35.12983
2020-11-05,33.56197
2020-11-06,40.71533
2020-11-07,36.45271
2020-11-08,37.6776
2020-11-09,48.26065
2020-11-10,46.44781
2020-11-11,43.85105
2020-11-12,48.55463
2020-11-13,45.27192
2020-11-14,41.74424
2020-11-15,44.09603
2020-11-16,51.64135
2020-11-17,51.24938
2020-11-18,54.23811
2020-11-19,49.33855
2020-11-20,43.80205
2020-11-21,35.91376
2020-11-22,36.15874
2020-11-23,45.41891
2020-11-24,42.03821
2020-11-25,40.96031
2020-11-26,44.48799
2020-11-27,39.9314
2020-11-28,38.02057
2020-11-29,39.49044
2020-11-30,50.61244
2020-12-01,45.90886
2020-12-02,41.30328
2020-12-03,48.75061
2020-12-04,45.66389
2020-12-05,45.90886
2020-12-06,54.58108
2020-12-07,55.41401
2020-12-08,52.08231
2020-12-09,55.21803
2020-12-10,52.27829
2020-12-11,54.3851
2020-12-12,46.74179
2020-12-13,45.61489
2020-12-14,58.35374
2020-12-15,49.9265
2020-12-16,44.14502
2020-12-17,46.5948
2020-12-18,49.04458
2020-12-19,46.98677
2020-12-20,46.20284
2020-12-21,49.58353
2020-12-22,46.93777
2020-12-23,44.48799
2020-12-24,40.56834
2020-12-25,32.77804
2020-12-26,36.55071
2020-12-27,40.76433
2020-12-28,47.6727
2020-12-29,44.73297
2020-12-30,39.39245
2020-12-31,32.87604
2021-01-01,27.58451
2021-01-02,33.07202
2021-01-03,34.63988
2021-01-04,38.31455
2021-01-05,38.31455
2021-01-06,39.24546
2021-01-07,34.88486
2021-01-08,35.86477
2021-01-09,30.96521
2021-01-10,37.57961
2021-01-11,42.23419
2021-01-12,40.76433
2021-01-13,43.2631
2021-01-14,41.54826
2021-01-15,39.09848
2021-01-16,39.00048
2021-01-17,37.48162
2021-01-18,42.92013
2021-01-19,40.91131
2021-01-20,42.43018
2021-01-21,39.9804
2021-01-22,45.27192
2021-01-23,49.38755
2021-01-24,54.82606
2021-01-25,49.73052
2021-01-26,49.73052
2021-01-27,45.90886
2021-01-28,39.63743
2021-01-29,41.79323
2021-01-30,42.47917
2021-01-31,43.50808
2021-02-01,46.83978
2021-02-02,44.09603
2021-02-03,42.87114
2021-02-04,46.49681
2021-02-05,59.48064
2021-02-06,45.66389
2021-02-07,45.71288
2021-02-08,46.49681
2021-02-09,43.16511
2021-02-10,30.91621
2021-02-11,25.91866
2021-02-12,29.9853
2021-02-13,30.18128
2021-02-14,35.27682
2021-02-15,41.35227
2021-02-16,40.81332
2021-02-17,39.9314
2021-02-18,38.60852
2021-02-19,40.32337
2021-02-20,34.00293
2021-02-21,32.53307
2021-02-22,41.45026
2021-02-23,41.25428
2021-02-24,39.78441
2021-02-25,34.3459
2021-02-26,37.08966
2021-02-27,38.36354
2021-02-28,32.53307
2021-03-01,36.30573
2021-03-02,37.6776
2021-03-03,35.86477
2021-03-04,36.15874
2021-03-05,33.317
2021-03-06,34.00293
2021-03-07,35.66878
2021-03-08,45.76188
2021-03-09,38.41254
2021-03-10,40.32337
2021-03-11,36.45271
2021-03-12,43.55707
2021-03-13,38.65752
2021-03-14,42.47917
2021-03-15,82.36158
2021-03-16,66.73199
2021-03-17,52.52327
2021-03-18,43.99804
2021-03-19,46.54581
2021-03-20,41.98922
2021-03-21,44.04703
2021-03-22,47.91768
2021-03-23,46.83978
2021-03-24,43.70406
2021-03-25,45.22292
2021-03-26,43.50808
2021-03-27,39.63743
2021-03-28,47.18275
2021-03-29,48.26065
2021-03-30,51.1024
2021-03-31,41.89122
2021-04-01,40.22537
2021-04-02,41.98922
2021-04-03,32.92503
2021-04-04,32.97403
2021-04-05,100.0
2021-04-06,53.35619
2021-04-07,40.32337
2021-04-08,37.92258
2021-04-09,34.54189
2021-04-10,29.88731
2021-04-11,35.03184
2021-04-12,41.20529
2021-04-13,43.94904
2021-04-14,36.6487
2021-04-15,32.97403
2021-04-16,38.31455
2021-04-17,35.66878
2021-04-18,36.35472
2021-04-19,56.24693
2021-04-20,54.04213
2021-04-21,44.73297
2021-04-22,41.20529
2021-04-23,35.03184
2021-04-24,34.10093
2021-04-25,33.46398
2021-04-26,41.79323
2021-04-27,47.03576
2021-04-28,48.75061
2021-04-29,50.56344
2021-04-30,40.56834
2021-05-01,32.1411
2021-05-02,34.00293
2021-05-03,37.82459
2021-05-04,36.15874
2021-05-05,31.55316
2021-05-06,40.42136
2021-05-07,34.78686
2021-05-08,34.98285
2021-05-09,36.15874
2021-05-10,41.79323
2021-05-11,42.96913
2021-05-12,37.7266
2021-05-13,42.28319
2021-05-14,37.23664
2021-05-15,33.268
2021-05-16,39.00048
2021-05-17,43.41009
2021-05-18,35.81577
2021-05-19,34.83586
2021-05-20,43.16511
2021-05-21,41.59725
2021-05-22,42.23419
2021-05-23,42.23419
2021-05-24,49.24056
2021-05-25,41.49926
2021-05-26,39.14747
2021-05-27,38.8045
2021-05-28,40.32337
2021-05-29,38.95149
2021-05-30,36.94267
2021-05-31,43.75306
2021-06-01,38.21656
2021-06-02,40.51935
2021-06-03,36.99167
2021-06-04,41.89122
2021-06-05,37.62861
2021-06-06,39.19647
2021-06-07,49.33855
2021-06-08,43.55707
2021-06-09,41.89122
2021-06-10,38.21656
2021-06-11,39.04948
2021-06-12,35.42381
2021-06-13,35.57079
2021-06-14,41.25428
2021-06-15,33.85595
2021-06-16,39.78441
2021-06-17,39.19647
2021-06-18,35.4728
2021-06-19,34.54189
2021-06-20,36.01175
2021-06-21,44.97795
2021-06-22,41.30328
2021-06-23,35.27682
2021-06-24,34.83586
2021-06-25,42.03821
2021-06-26,35.22782
2021-06-27,34.10093
2021-06-28,38.41254
2021-06-29,42.33219
2021-06-30,37.13865
2021-07-01,43.45908
2021-07-02,37.28564
2021-07-03,33.317
2021-07-04,29.9853
2021-07-05,37.43263
2021-07-06,39.53944
2021-07-07,33.75796
2021-07-08,33.95394
2021-07-09,34.24791
2021-07-10,27.58451
2021-07-11,31.84713
2021-07-12,44.63498
2021-07-13,38.55952
2021-07-14,35.57079
2021-07-15,36.01175
2021-07-16,36.55071
2021-07-17,32.92503
2021-07-18,40.02939
2021-07-19,43.21411
2021-07-20,43.16511
2021-07-21,39.04948
2021-07-22,33.17001
2021-07-23,34.19892
2021-07-24,32.68005
2021-07-25,27.63351
2021-07-26,34.93385
2021-07-27,33.02302
2021-07-28,34.3949
2021-07-29,32.1901
2021-07-30,32.1901
2021-07-31,27.87849
2021-08-01,31.94512
2021-08-02,66.29103
2021-08-03,52.37628
2021-08-04,40.02939
2021-08-05,39.68642
2021-08-06,32.82704
2021-08-07,33.46398
2021-08-08,33.41499
2021-08-09,41.40127
2021-08-10,37.28564
2021-08-11,36.5997
2021-08-12,39.19647
2021-08-13,53.50318
2021-08-14,34.3459
2021-08-15,31.94512
2021-08-16,38.51053
2021-08-17,41.98922
2021-08-18,41.0583
2021-08-19,38.46153
2021-08-20,39.44145
2021-08-21,28.66242
2021-08-22,30.03429
2021-08-23,37.92258
2021-08-24,38.41254
2021-08-25,36.55071
2021-08-26,67.07496
2021-08-27,39.58843
2021-08-28,32.63106
2021-08-29,33.56197
2021-08-30,40.12738
2021-08-31,36.5997
2021-09-01,37.38363
2021-09-02,39.88241
2021-09-03,34.93385
2021-09-04,30.47525
2021-09-05,29.39735
2021-09-06,44.09603
2021-09-07,30.81822
2021-09-08,37.33463
2021-09-09,67.7609
2021-09-10,44.39
2021-09-11,31.35717
2021-09-12,32.38608
2021-09-13,37.48162
2021-09-14,31.99412
2021-09-15,35.22782
2021-09-16,33.17001
2021-09-17,26.11464
2021-09-18,23.07692
2021-09-19,21.95002
2021-09-20,16.5605
2021-09-21,19.8922
2021-09-22,23.90984
2021-09-23,36.99167
2021-09-24,38.75551
2021-09-25,32.97403
2021-09-26,33.75796
2021-09-27,43.55707
2021-09-28,47.37873
2021-09-29,40.96031
2021-09-30,38.8535
2021-10-01,35.08084
2021-10-02,40.17638
2021-10-03,37.48162
2021-10-04,39.83341
2021-10-05,40.12738
2021-10-06,47.6727
2021-10-07,48.16266
2021-10-08,40.42136
2021-10-09,34.73787
2021-10-10,32.63106
2021-10-11,33.17001
2021-10-12,39.49044
2021-10-13,39.39245
2021-10-14,35.5218
2021-10-15,34.88486
2021-10-16,27.82949
2021-10-17,25.62469
2021-10-18,34.88486
2021-10-19,44.83096
2021-10-20,48.01567
2021-10-21,34.98285
2021-10-22,63.84125
2021-10-23,66.43802
2021-10-24,40.32337
2021-10-25,44.439
2021-10-26,39.14747
2021-10-27,43.50808
2021-10-28,41.49926
2021-10-29,41.30328
2021-10-30,29.25036
2021-10-31,29.74032
2021-11-01,35.81577
2021-11-02,34.24791
2021-11-03,35.81577
2021-11-04,34.00293
2021-11-05,35.32582
2021-11-06,26.84958
2021-11-07,26.6536
2021-11-08,34.73787
2021-11-09,42.62616
2021-11-10,38.70651
2021-11-11,29.44634
2021-11-12,30.72023
2021-11-13,29.54434
2021-11-14,31.65115
2021-11-15,41.0583
2021-11-16,56.54091
2021-11-17,54.48309
2021-11-18,53.99314
2021-11-19,55.36501
2021-11-20,32.48407
2021-11-21,33.70896
2021-11-22,39.63743
2021-11-23,32.53307
2021-11-24,37.33463
2021-11-25,35.57079
2021-11-26,32.58206
2021-11-27,24.64478
2021-11-28,26.40862
2021-11-29,36.89367
2021-11-30,30.72023
2021-12-01,29.44634
2021-12-02,29.83831
2021-12-03,29.20137
2021-12-04,21.0681
2021-12-05,22.83194
2021-12-06,30.52425
2021-12-07,32.63106
2021-12-08,34.49289
2021-12-09,30.91621
2021-12-10,29.34835
2021-12-11,25.33072
2021-12-12,24.25281
2021-12-13,31.55316
2021-12-14,31.25918
2021-12-15,40.91131
2021-12-16,34.59088
2021-12-17,31.74914
2021-12-18,25.62469
2021-12-19,27.58451
2021-12-20,33.51298
2021-12-21,32.53307
2021-12-22,34.54189
2021-12-23,29.29936
2021-12-24,25.5267
2021-12-25,17.83439
2021-12-26,23.56687
2021-12-27,33.95394
2021-12-28,39.63743
2021-12-29,32.53307
2021-12-30,31.45516
2021-12-31,23.12591
2022-01-01,19.35325
2022-01-02,23.17491
2022-01-03,33.268
2022-01-04,33.317
2022-01-05,31.94512
2022-01-06,29.15237
2022-01-07,33.317
2022-01-08,25.96766
2022-01-09,33.56197
2022-01-10,35.17883
2022-01-11,34.98285
2022-01-12,32.72905
2022-01-13,34.14992
2022-01-14,31.11219
2022-01-15,28.22146
2022-01-16,28.36844
2022-01-17,31.60215
2022-01-18,31.74914
2022-01-19,29.83831
2022-01-20,31.21019
2022-01-21,28.8094
2022-01-22,24.10583
2022-01-23,29.20137
2022-01-24,34.14992
2022-01-25,37.28564
2022-01-26,33.317
2022-01-27,29.29936
2022-01-28,27.29054
2022-01-29,20.57814
2022-01-30,20.28417
2022-01-31,18.56932
2022-02-01,19.9412
2022-02-02,22.09701
2022-02-03,31.40617
2022-02-04,32.72905
2022-02-05,25.86967
2022-02-06,27.48652
2022-02-07,38.41254
2022-02-08,37.92258
2022-02-09,34.93385
2022-02-10,29.10338
2022-02-11,26.94757
2022-02-12,24.10583
2022-02-13,24.54679
2022-02-14,28.31945
2022-02-15,31.65115
2022-02-16,29.64233
2022-02-17,30.52425
2022-02-18,32.09211
2022-02-19,24.3508
2022-02-20,24.79176
2022-02-21,32.53307
2022-02-22,29.74032
2022-02-23,29.69132
2022-02-24,28.46643
2022-02-25,24.69377
2022-02-26,21.41107
2022-02-27,20.77413
2022-02-28,24.3998
2022-03-01,22.39098
2022-03-02,23.17491
2022-03-03,25.37971
2022-03-04,22.34198
2022-03-05,19.01028
2022-03-06,18.52033
2022-03-07,25.96766
2022-03-08,22.09701
2022-03-09,15.97256
2022-03-10,24.3508
2022-03-11,25.67368
2022-03-12,26.06565
2022-03-13,24.54679
2022-03-14,32.48407
2022-03-15,28.41744
2022-03-16,27.92748
2022-03-17,28.8094
2022-03-18,26.70259
2022-03-19,24.64478
2022-03-20,24.00783
2022-03-21,34.63988
2022-03-22,28.51543
2022-03-23,32.1411
2022-03-24,31.50416
2022-03-25,26.80058
2022-03-26,24.79176
2022-03-27,26.06565
2022-03-28,31.60215
2022-03-29,29.44634
2022-03-30,29.10338
2022-03-31,27.24154
2022-04-01,25.91866
2022-04-02,18.27535
2022-04-03,21.55805
2022-04-04,30.62224
2022-04-05,28.66242
2022-04-06,32.33708
2022-04-07,34.49289
2022-04-08,29.34835
2022-04-09,24.20382
2022-04-10,22.68495
2022-04-11,33.02302
2022-04-12,32.1411
2022-04-13,32.28809
2022-04-14,27.63351
2022-04-15,35.96276
2022-04-16,44.04703
2022-04-17,32.72905
2022-04-18,37.6776
2022-04-19,35.5218
2022-04-20,37.62861
2022-04-21,34.19892
2022-04-22,29.88731
2022-04-23,23.86085
2022-04-24,24.49779
2022-04-25,34.93385
2022-04-26,36.55071
2022-04-27,33.317
2022-04-28,32.53307
2022-04-29,31.60215
2022-04-30,26.40862
2022-05-01,26.99657
2022-05-02,34.49289
2022-05-03,30.32827
2022-05-04,25.03674
2022-05-05,22.97893
2022-05-06,28.17246
2022-05-07,26.06565
2022-05-08,25.4777
2022-05-09,37.13865
2022-05-10,33.95394
2022-05-11,32.92503
2022-05-12,34.29691
2022-05-13,29.9363
2022-05-14,26.6536
2022-05-15,24.59578
2022-05-16,33.80695
2022-05-17,32.77804
2022-05-18,32.63106
2022-05-19,32.68005
2022-05-20,28.22146
2022-05-21,24.20382
2022-05-22,24.44879
2022-05-23,33.46398
2022-05-24,31.45516
2022-05-25,34.68887
2022-05-26,31.40617
2022-05-27,29.9363
2022-05-28,22.146
2022-05-29,21.16609
2022-05-30,33.21901
2022-05-31,31.40617
2022-06-01,26.50661
2022-06-02,28.90739
2022-06-03,30.23027
2022-06-04,19.50024
2022-06-05,21.70504
2022-06-06,26.70259
2022-06-07,30.37726
2022-06-08,34.14992
2022-06-09,32.87604
2022-06-10,37.04066
2022-06-11,22.97893
2022-06-12,24.20382
2022-06-13,34.3949
2022-06-14,28.66242
2022-06-15,31.11219
2022-06-16,33.75796
2022-06-17,28.22146
2022-06-18,21.26408
2022-06-19,22.39098
2022-06-20,30.42626
2022-06-21,29.05438
2022-06-22,26.84958
2022-06-23,24.88975
2022-06-24,23.2239
2022-06-25,17.83439
2022-06-26,20.03919
2022-06-27,22.53797
2022-06-28,22.39098
2022-06-29,26.16364
2022-06-30,22.195
2022-07-01,22.34198
2022-07-02,17.00146
2022-07-03,15.82557
2022-07-04,23.51788
2022-07-05,27.53552
2022-07-06,25.28172
2022-07-07,23.90984
2022-07-08,20.67613
2022-07-09,15.77658
2022-07-10,15.77658
2022-07-11,25.33072
2022-07-12,24.20382
2022-07-13,23.51788
2022-07-14,21.95002
2022-07-15,22.88094
2022-07-16,16.80548
2022-07-17,21.0681
2022-07-18,28.41744
2022-07-19,25.72268
2022-07-20,23.95884
2022-07-21,22.73395
2022-07-22,19.79421
2022-07-23,18.42234
2022-07-24,17.14845
2022-07-25,24.15482
2022-07-26,25.23272
2022-07-27,27.43753
2022-07-28,21.41107
2022-07-29,22.34198
2022-07-30,15.77658
2022-07-31,15.92356
2022-08-01,24.20382
2022-08-02,22.92993
2022-08-03,23.02792
2022-08-04,24.84076
2022-08-05,20.13718
2022-08-06,13.96374
2022-08-07,15.72758
2022-08-08,25.33072
2022-08-09,19.64723
2022-08-10,20.82312
2022-08-11,21.99902
2022-08-12,20.67613
2022-08-13,14.94365
2022-08-14,16.31553
2022-08-15,16.51151
2022-08-16,26.6536
2022-08-17,24.69377
2022-08-18,23.76286
2022-08-19,21.41107
2022-08-20,16.90347
2022-08-21,15.09064
2022-08-22,25.67368
2022-08-23,22.53797
2022-08-24,23.2729
2022-08-25,19.9412
2022-08-26,17.54042
2022-08-27,14.30671
2022-08-28,14.45369
2022-08-29,20.28417
2022-08-30,22.73395
2022-08-31,21.31308
2022-09-01,18.8633
2022-09-02,17.78539
2022-09-03,12.44487
2022-09-04,13.17981
2022-09-05,17.19745
2022-09-06,18.27535
2022-09-07,19.15727
2022-09-08,15.04164
2022-09-09,10.53405
2022-09-10,10.92601
2022-09-11,10.48505
2022-09-12,24.79176
2022-09-13,31.70014
2022-09-14,25.86967
2022-09-15,24.84076
2022-09-16,32.09211
2022-09-17,19.59823
2022-09-18,19.45124
2022-09-19,27.33953
2022-09-20,21.60705
2022-09-21,25.82067
2022-09-22,22.88094
2022-09-23,20.43116
2022-09-24,14.55169
2022-09-25,15.38461
2022-09-26,24.00783
2022-09-27,22.63596
2022-09-28,33.90494
2022-09-29,27.58451
2022-09-30,20.87212
2022-10-01,13.71876
2022-10-02,13.91474
2022-10-03,15.92356
2022-10-04,19.50024
2022-10-05,19.45124
2022-10-06,20.52915
2022-10-07,14.84566
2022-10-08,10.53405
2022-10-09,11.56295
2022-10-10,12.78784
2022-10-11,20.33317
2022-10-12,21.11709
2022-10-13,18.32435
2022-10-14,18.8633
2022-10-15,12.1999
2022-10-16,14.01273
2022-10-17,22.29299
2022-10-18,20.92111
2022-10-19,17.83439
2022-10-20,19.15727
2022-10-21,17.98138
2022-10-22,14.06173
2022-10-23,13.3268
2022-10-24,19.20627
2022-10-25,17.63841
2022-10-26,18.32435
2022-10-27,18.37334
2022-10-28,16.5605
2022-10-29,8.72121
2022-10-30,8.18226
2022-10-31,15.09064
2022-11-01,15.13963
2022-11-02,13.08182
2022-11-03,15.28662
2022-11-04,13.2288
2022-11-05,8.96619
2022-11-06,7.79029
2022-11-07,15.4826
2022-11-08,15.5316
2022-11-09,15.67858
2022-11-10,15.13963
2022-11-11,12.39588
2022-11-12,9.21117
2022-11-13,8.77021
2022-11-14,15.82557
2022-11-15,16.51151
2022-11-16,15.87457
2022-11-17,15.23762
2022-11-18,12.88584
2022-11-19,8.91719
2022-11-20,7.93728
2022-11-21,12.68985
2022-11-22,14.30671
2022-11-23,12.24889
2022-11-24,13.37579
2022-11-25,12.10191
2022-11-26,9.01518
2022-11-27,8.67221
2022-11-28,11.85693
2022-11-29,12.1509
2022-11-30,11.95492
2022-12-01,10.92601
2022-12-02,11.17099
2022-12-03,6.6144
2022-12-04,7.20235
2022-12-05,12.49387
2022-12-06,12.73885
2022-12-07,14.15972
2022-12-08,16.16854
2022-12-09,17.54042
2022-12-10,9.01518
2022-12-11,10.14208
2022-12-12,15.67858
2022-12-13,15.5316
2022-12-14,15.72758
2022-12-15,14.01273
2022-12-16,13.3268
2022-12-17,6.85938
2022-12-18,9.55414
2022-12-19,13.52278
2022-12-20,13.3268
2022-12-21,13.03282
2022-12-22,11.36697
2022-12-23,11.61195
2022-12-24,8.42724
2022-12-25,6.41842
2022-12-26,13.2778
2022-12-27,13.76776
2022-12-28,13.76776
2022-12-29,10.14208
2022-12-30,8.47623
2022-12-31,7.15335
2023-01-01,6.76139
2023-01-02,11.56295
2023-01-03,18.37334
2023-01-04,15.28662
2023-01-05,13.62077
2023-01-06,13.3268
2023-01-07,10.33806
2023-01-08,11.41597
2023-01-09,15.33561
2023-01-10,17.34443
2023-01-11,16.21754
2023-01-12,13.86575
2023-01-13,12.83684
2023-01-14,9.45614
2023-01-15,8.72121
2023-01-16,12.39588
2023-01-17,12.83684
2023-01-18,14.06173
2023-01-19,15.23762
2023-01-20,10.33806
2023-01-21,8.32925
2023-01-22,7.05536
2023-01-23,7.79029
2023-01-24,7.00636
2023-01-25,12.64086
2023-01-26,12.98383
2023-01-27,12.93483
2023-01-28,7.64331
2023-01-29,8.32925
2023-01-30,14.84566
2023-01-31,13.37579
2023-02-01,12.98383
2023-02-02,20.57814
2023-02-03,22.78294
2023-02-04,9.9951
2023-02-05,9.70112
2023-02-06,14.99265
2023-02-07,15.5316
2023-02-08,13.76776
2023-02-09,14.01273
2023-02-10,12.05291
2023-02-11,10.63204
2023-02-12,9.84811
2023-02-13,16.51151
2023-02-14,16.11954
2023-02-15,19.54924
2023-02-16,19.59823
2023-02-17,17.58941
2023-02-18,10.04409
2023-02-19,12.59186
2023-02-20,24.30181
2023-02-21,17.09946
2023-02-22,16.07055
2023-02-23,13.03282
2023-02-24,15.09064
2023-02-25,11.75894
2023-02-26,8.91719
2023-02-27,16.31553
2023-02-28,14.20872
2023-03-01,10.33806
2023-03-02,15.09064
2023-03-03,14.64968
2023-03-04,16.95247
2023-03-05,12.59186
2023-03-06,19.79421
2023-03-07,18.96129
2023-03-08,15.38461
2023-03-09,14.94365
2023-03-10,13.81675
2023-03-11,8.23125
2023-03-12,9.16217
2023-03-13,13.81675
2023-03-14,16.02155
2023-03-15,14.94365
2023-03-16,13.76776
2023-03-17,14.99265
2023-03-18,9.40715
2023-03-19,12.64086
2023-03-20,15.72758
2023-03-21,16.31553
2023-03-22,15.58059
2023-03-23,13.66976
2023-03-24,13.13081
2023-03-25,9.45614
2023-03-26,13.13081
2023-03-27,16.16854
2023-03-28,14.64968
2023-03-29,14.01273
2023-03-30,14.89465
2023-03-31,11.51396
2023-04-01,5.92846
2023-04-02,9.06418
2023-04-03,15.09064
2023-04-04,14.69867
2023-04-05,14.50269
2023-04-06,14.64968
2023-04-07,13.2288
2023-04-08,10.53405
2023-04-09,8.96619
2023-04-10,15.97256
2023-04-11,13.13081
2023-04-12,14.15972
2023-04-13,17.39343
2023-04-14,15.82557
2023-04-15,11.26898
2023-04-16,10.28907
2023-04-17,17.58941
2023-04-18,17.05046
2023-04-19,15.38461
2023-04-20,15.43361
2023-04-21,13.2778
2023-04-22,9.40715
2023-04-23,9.60313
2023-04-24,15.23762
2023-04-25,14.79666
2023-04-26,13.76776
2023-04-27,13.52278
2023-04-28,11.024
2023-04-29,7.88829
2023-04-30,8.18226
2023-05-01,9.8971
2023-05-02,10.97501
2023-05-03,13.47378
2023-05-04,12.44487
2023-05-05,6.90837
2023-05-06,8.08427
2023-05-07,7.93728
2023-05-08,15.67858
2023-05-09,14.89465
2023-05-10,13.57177
2023-05-11,14.79666
2023-05-12,12.78784
2023-05-13,8.13326
2023-05-14,8.72121
2023-05-15,14.64968
2023-05-16,16.75649
2023-05-17,13.91474
2023-05-18,13.62077
2023-05-19,12.34688
2023-05-20,8.23125
2023-05-21,7.93728
2023-05-22,14.79666
2023-05-23,15.18863
2023-05-24,12.29789
2023-05-25,11.56295
2023-05-26,13.71876
2023-05-27,9.16217
2023-05-28,7.05536
2023-05-29,9.26016
