date,코스닥지수
2021-04-14,17.22831
2021-04-15,16.95043
2021-04-16,16.0006
2021-04-17,1.58641
2021-04-18,1.15192
2021-04-19,14.71227
2021-04-20,15.63178
2021-04-21,18.31455
2021-04-22,14.22219
2021-04-23,14.60617
2021-04-24,1.08119
2021-04-25,0.87909
2021-04-26,12.7924
2021-04-27,14.0201
2021-04-28,20.68913
2021-04-29,20.5123
2021-04-30,19.70393
2021-05-01,1.51568
2021-05-02,1.08119
2021-05-03,21.99767
2021-05-04,24.74612
2021-05-05,2.33415
2021-05-06,17.05148
2021-05-07,13.44414
2021-05-08,0.93972
2021-05-09,0.83868
2021-05-10,12.75198
2021-05-11,17.875
2021-05-12,21.54296
2021-05-13,21.75516
2021-05-14,15.09119
2021-05-15,1.22265
2021-05-16,0.94983
2021-05-17,17.27883
2021-05-18,13.44919
2021-05-19,1.45505
2021-05-20,15.23771
2021-05-21,15.39433
2021-05-22,1.21254
2021-05-23,0.86394
2021-05-24,18.13267
2021-05-25,12.78229
2021-05-26,13.62602
2021-05-27,14.75774
2021-05-28,12.00929
2021-05-29,0.93467
2021-05-30,0.74268
2021-05-31,11.90319
2021-06-01,11.28176
2021-06-02,12.67619
2021-06-03,11.35249
2021-06-04,12.368
2021-06-05,0.95488
2021-06-06,0.80331
2021-06-07,12.88334
2021-06-08,11.87288
2021-06-09,11.98403
2021-06-10,11.73647
2021-06-11,10.41277
2021-06-12,0.58101
2021-06-13,0.68205
2021-06-14,10.86747
2021-06-15,10.52392
2021-06-16,10.62496
2021-06-17,11.49901
2021-06-18,11.05946
2021-06-19,1.07613
2021-06-20,0.84373
2021-06-21,13.141
2021-06-22,11.33228
2021-06-23,10.4835
2021-06-24,11.09988
2021-06-25,9.82165
2021-06-26,0.73763
2021-06-27,0.5608
2021-06-28,10.09447
2021-06-29,11.19587
2021-06-30,9.45788
2021-07-01,10.34204
2021-07-02,10.07426
2021-07-03,0.86394
2021-07-04,0.73763
2021-07-05,9.9429
2021-07-06,10.41782
2021-07-07,10.80685
2021-07-08,16.80392
2021-07-09,18.12762
2021-07-10,1.19234
2021-07-11,0.83362
2021-07-12,11.32218
2021-07-13,10.93315
2021-07-14,12.52968
2021-07-15,10.46834
2021-07-16,12.07497
2021-07-17,0.95993
2021-07-18,0.83868
2021-07-19,13.13595
2021-07-20,14.80826
2021-07-21,13.25215
2021-07-22,10.41782
2021-07-23,10.05405
2021-07-24,0.82352
2021-07-25,0.677
2021-07-26,12.66104
2021-07-27,11.19082
2021-07-28,14.82847
2021-07-29,11.38281
2021-07-30,14.98509
2021-07-31,1.23781
2021-08-01,0.90941
2021-08-02,11.89309
2021-08-03,13.20668
2021-08-04,10.65528
2021-08-05,11.19082
2021-08-06,11.61521
2021-08-07,0.87404
2021-08-08,0.69721
2021-08-09,11.43838
2021-08-10,12.86818
2021-08-11,12.16086
2021-08-12,11.19587
2021-08-13,19.05219
2021-08-14,1.3237
2021-08-15,0.773
2021-08-16,1.58136
2021-08-17,25.95867
2021-08-18,17.93563
2021-08-19,30.0005
2021-08-20,33.11271
2021-08-21,2.83938
2021-08-22,2.13206
2021-08-23,19.84539
2021-08-24,16.95043
2021-08-25,19.06734
2021-08-26,17.58702
2021-08-27,16.27848
2021-08-28,1.16707
2021-08-29,1.12666
2021-08-30,13.55024
2021-08-31,14.80321
2021-09-01,14.6668
2021-09-02,15.87935
2021-09-03,12.32759
2021-09-04,1.22265
2021-09-05,1.01551
2021-09-06,14.06557
2021-09-07,14.76279
2021-09-08,19.33511
2021-09-09,17.14747
2021-09-10,14.60617
2021-09-11,1.38938
2021-09-12,0.90941
2021-09-13,16.8898
2021-09-14,12.72166
2021-09-15,12.85302
2021-09-16,14.06557
2021-09-17,12.0396
2021-09-18,1.04582
2021-09-19,0.76794
2021-09-20,0.73258
2021-09-21,1.10139
2021-09-22,1.29338
2021-09-23,16.41994
2021-09-24,13.37341
2021-09-25,1.1216
2021-09-26,0.85888
2021-09-27,12.45389
2021-09-28,20.02728
2021-09-29,24.73096
2021-09-30,16.28858
2021-10-01,22.81614
2021-10-02,2.24321
2021-10-03,1.31864
2021-10-04,2.80907
2021-10-05,29.2376
2021-10-06,38.54392
2021-10-07,24.17521
2021-10-08,22.82625
2021-10-09,1.70262
2021-10-10,1.15192
2021-10-11,2.24826
2021-10-12,22.56858
2021-10-13,17.43545
2021-10-14,16.39468
2021-10-15,17.27883
2021-10-16,1.63694
2021-10-17,1.12666
2021-10-18,16.56141
2021-10-19,13.83822
2021-10-20,16.95043
2021-10-21,16.92517
2021-10-22,15.53074
2021-10-23,1.48032
2021-10-24,1.1115
2021-10-25,15.97534
2021-10-26,13.34815
2021-10-27,16.60182
2021-10-28,16.80392
2021-10-29,18.10235
2021-10-30,1.6622
2021-10-31,1.1115
2021-11-01,14.31819
2021-11-02,13.11574
2021-11-03,16.49067
2021-11-04,16.23806
2021-11-05,16.07133
2021-11-06,1.52073
2021-11-07,1.08119
2021-11-08,16.95043
2021-11-09,14.56575
2021-11-10,19.17344
2021-11-11,17.4203
2021-11-12,13.20668
2021-11-13,1.2176
2021-11-14,1.09129
2021-11-15,13.56034
2021-11-16,14.98509
2021-11-17,16.80392
2021-11-18,17.13231
2021-11-19,13.94432
2021-11-20,1.53084
2021-11-21,1.06603
2021-11-22,16.35426
2021-11-23,17.62744
2021-11-24,16.8797
2021-11-25,15.40443
2021-11-26,18.73389
2021-11-27,2.3291
2021-11-28,1.38432
2021-11-29,21.93199
2021-11-30,28.0099
2021-12-01,23.93775
2021-12-02,21.47728
2021-12-03,17.58197
2021-12-04,1.8845
2021-12-05,1.17718
2021-12-06,20.32031
2021-12-07,17.35967
2021-12-08,17.01611
2021-12-09,15.25791
2021-12-10,16.2128
2021-12-11,1.26307
2021-12-12,1.02561
2021-12-13,15.69746
2021-12-14,16.99085
2021-12-15,16.32395
2021-12-16,14.0201
2021-12-17,15.59137
2021-12-18,1.34896
2021-12-19,0.86394
2021-12-20,18.1933
2021-12-21,17.102
2021-12-22,14.76279
2021-12-23,13.58561
2021-12-24,11.97898
2021-12-25,1.19234
2021-12-26,0.96498
2021-12-27,13.25721
2021-12-28,14.08073
2021-12-29,14.5607
2021-12-30,13.84327
2021-12-31,2.96064
2022-01-01,1.04077
2022-01-02,0.97003
2022-01-03,14.16157
2022-01-04,15.87429
2022-01-05,21.6137
2022-01-06,26.42348
2022-01-07,18.03667
2022-01-08,1.74304
2022-01-09,1.4399
2022-01-10,23.29611
2022-01-11,25.48375
2022-01-12,16.39468
2022-01-13,18.84504
2022-01-14,20.60829
2022-01-15,1.84408
2022-01-16,1.34896
2022-01-17,22.91214
2022-01-18,26.28201
2022-01-19,27.08533
2022-01-20,22.80099
2022-01-21,26.78219
2022-01-22,3.39513
2022-01-23,2.16743
2022-01-24,38.19026
2022-01-25,47.02167
2022-01-26,35.52265
2022-01-27,47.14798
2022-01-28,35.00732
2022-01-29,2.85959
2022-01-30,1.56621
2022-01-31,1.55105
2022-02-01,1.80872
2022-02-02,2.51098
2022-02-03,22.53321
2022-02-04,22.19471
2022-02-05,2.38973
2022-02-06,1.64704
2022-02-07,22.12903
2022-02-08,22.62921
2022-02-09,18.74905
2022-02-10,26.26686
2022-02-11,25.22609
2022-02-12,3.17283
2022-02-13,1.98049
2022-02-14,31.40504
2022-02-15,30.52089
2022-02-16,23.85186
2022-02-17,32.86515
2022-02-18,24.83706
2022-02-19,2.37457
2022-02-20,1.73798
2022-02-21,25.90309
2022-02-22,28.96478
2022-02-23,24.11458
2022-02-24,36.52301
2022-02-25,26.29717
2022-02-26,2.57161
2022-02-27,1.6622
2022-02-28,22.62416
2022-03-01,2.90506
2022-03-02,20.83564
2022-03-03,18.93598
2022-03-04,22.01788
2022-03-05,2.25332
2022-03-06,1.50558
2022-03-07,25.00378
2022-03-08,26.87818
2022-03-09,2.56656
2022-03-10,18.91577
2022-03-11,19.83529
2022-03-12,2.23311
2022-03-13,1.75314
2022-03-14,25.66058
2022-03-15,23.96301
2022-03-16,18.68842
2022-03-17,19.05724
2022-03-18,20.37083
2022-03-19,2.16743
2022-03-20,1.69251
2022-03-21,21.69959
2022-03-22,18.91072
2022-03-23,17.68807
2022-03-24,18.46612
2022-03-25,18.40549
2022-03-26,1.79861
2022-03-27,1.42979
2022-03-28,18.96124
2022-03-29,16.14207
2022-03-30,17.52639
2022-03-31,16.00565
2022-04-01,16.33405
2022-04-02,1.45505
2022-04-03,1.17213
2022-04-04,14.54554
2022-04-05,15.1114
2022-04-06,18.71368
2022-04-07,22.68983
2022-04-08,19.20375
2022-04-09,1.72283
2022-04-10,1.2176
2022-04-11,20.86091
2022-04-12,22.0583
2022-04-13,17.12726
2022-04-14,18.17309
2022-04-15,17.09695
2022-04-16,1.41464
2022-04-17,1.2176
2022-04-18,18.00131
2022-04-19,15.37412
2022-04-20,17.57186
2022-04-21,15.38927
2022-04-22,16.94538
2022-04-23,2.36952
2022-04-24,1.45505
2022-04-25,22.64942
2022-04-26,17.12726
2022-04-27,21.97746
2022-04-28,19.40585
2022-04-29,16.16227
2022-04-30,2.29879
2022-05-01,1.49042
2022-05-02,18.34486
2022-05-03,15.86419
2022-05-04,16.99085
2022-05-05,2.37962
2022-05-06,21.11857
2022-05-07,2.01586
2022-05-08,1.42979
2022-05-09,26.38811
2022-05-10,28.4545
2022-05-11,21.13878
2022-05-12,35.09321
2022-05-13,21.64906
2022-05-14,2.38973
2022-05-15,1.64704
2022-05-16,21.21962
2022-05-17,17.68301
2022-05-18,19.21891
2022-05-19,24.12974
2022-05-20,16.95548
2022-05-21,2.08659
2022-05-22,1.52579
2022-05-23,18.32466
2022-05-24,23.19001
2022-05-25,20.41125
2022-05-26,20.02728
2022-05-27,18.24382
2022-05-28,1.74809
2022-05-29,1.21254
2022-05-30,15.87935
2022-05-31,17.01106
2022-06-01,2.20785
2022-06-02,16.43005
2022-06-03,16.51593
2022-06-04,1.5561
2022-06-05,0.98014
2022-06-06,1.76324
2022-06-07,19.36037
2022-06-08,17.07674
2022-06-09,18.16803
2022-06-10,18.07709
2022-06-11,2.16238
2022-06-12,1.29843
2022-06-13,33.63815
2022-06-14,31.68291
2022-06-15,32.7641
2022-06-16,25.35239
2022-06-17,28.06547
2022-06-18,2.48067
2022-06-19,1.95018
2022-06-20,36.91203
2022-06-21,26.34264
2022-06-22,37.74566
2022-06-23,52.43773
2022-06-24,33.63815
2022-06-25,4.25908
2022-06-26,2.66255
2022-06-27,26.60536
2022-06-28,27.01965
2022-06-29,24.89263
2022-06-30,25.89299
2022-07-01,31.208
2022-07-02,2.69792
2022-07-03,1.76324
2022-07-04,32.67821
2022-07-05,24.01859
2022-07-06,29.24771
2022-07-07,21.77032
2022-07-08,20.29505
2022-07-09,1.80872
2022-07-10,1.50558
2022-07-11,21.35603
2022-07-12,22.88182
2022-07-13,21.29035
2022-07-14,21.2954
2022-07-15,22.88687
2022-07-16,1.63694
2022-07-17,1.11655
2022-07-18,18.17814
2022-07-19,18.4257
2022-07-20,19.25933
2022-07-21,17.28894
2022-07-22,19.55236
2022-07-23,1.72283
2022-07-24,0.97003
2022-07-25,19.0825
2022-07-26,17.13231
2022-07-27,16.78876
2022-07-28,17.92552
2022-07-29,16.64224
2022-07-30,1.64199
2022-07-31,1.15192
2022-08-01,16.71803
2022-08-02,18.00636
2022-08-03,16.52099
2022-08-04,15.95008
2022-08-05,14.84363
2022-08-06,1.36917
2022-08-07,0.91951
2022-08-08,17.35967
2022-08-09,16.43005
2022-08-10,18.4156
2022-08-11,16.56141
2022-08-12,17.01611
2022-08-13,1.6723
2022-08-14,1.07108
2022-08-15,1.49042
2022-08-16,14.6769
2022-08-17,17.49608
2022-08-18,17.47587
2022-08-19,18.99156
2022-08-20,2.0007
2022-08-21,1.31864
2022-08-22,20.62345
2022-08-23,22.04314
2022-08-24,17.56681
2022-08-25,16.14207
2022-08-26,16.61698
2022-08-27,2.51098
2022-08-28,1.34896
2022-08-29,22.63426
2022-08-30,16.89991
2022-08-31,18.40044
2022-09-01,21.42171
2022-09-02,18.53685
2022-09-03,1.81882
2022-09-04,1.09129
2022-09-05,22.01283
2022-09-06,16.56646
2022-09-07,21.30551
2022-09-08,14.82342
2022-09-09,1.52073
2022-09-10,1.05087
2022-09-11,0.82857
2022-09-12,1.68746
2022-09-13,15.47516
2022-09-14,22.67468
2022-09-15,17.38998
2022-09-16,17.94068
2022-09-17,1.81882
2022-09-18,1.03571
2022-09-19,22.13914
2022-09-20,15.40948
2022-09-21,17.79416
2022-09-22,19.11281
2022-09-23,24.52887
2022-09-24,2.92022
2022-09-25,1.72788
2022-09-26,45.1018
2022-09-27,31.26357
2022-09-28,39.42302
2022-09-29,29.58116
2022-09-30,31.99616
2022-10-01,3.40524
2022-10-02,2.16238
2022-10-03,2.91011
2022-10-04,19.28459
2022-10-05,28.86373
2022-10-06,20.0677
2022-10-07,20.11317
2022-10-08,2.11185
2022-10-09,1.42979
2022-10-10,2.17248
2022-10-11,31.50103
2022-10-12,26.02435
2022-10-13,33.79477
2022-10-14,22.15429
2022-10-15,2.6575
2022-10-16,1.84913
2022-10-17,25.31197
2022-10-18,24.0489
2022-10-19,24.07416
2022-10-20,24.47835
2022-10-21,21.836
2022-10-22,1.81377
2022-10-23,1.27822
2022-10-24,19.36037
2022-10-25,20.17885
2022-10-26,21.79558
2022-10-27,18.00131
2022-10-28,19.99191
2022-10-29,1.63694
2022-10-30,1.26812
2022-10-31,17.07169
2022-11-01,16.7736
2022-11-02,17.94068
2022-11-03,18.99661
2022-11-04,18.47117
2022-11-05,1.47526
2022-11-06,1.15192
2022-11-07,15.62168
2022-11-08,16.22795
2022-11-09,17.15252
2022-11-10,18.99661
2022-11-11,20.81038
2022-11-12,2.2129
2022-11-13,1.44495
2022-11-14,20.14853
2022-11-15,18.92588
2022-11-16,22.13914
2022-11-17,20.14348
2022-11-18,18.36507
2022-11-19,1.55105
2022-11-20,1.24286
2022-11-21,19.24417
2022-11-22,18.37013
2022-11-23,15.16697
2022-11-24,15.2175
2022-11-25,15.95513
2022-11-26,1.20244
2022-11-27,1.05087
2022-11-28,17.79416
2022-11-29,14.95478
2022-11-30,16.14712
2022-12-01,16.34416
2022-12-02,17.22326
2022-12-03,1.27822
2022-12-04,1.05592
2022-12-05,16.79381
2022-12-06,16.9858
2022-12-07,17.95079
2022-12-08,17.14747
2022-12-09,15.52569
2022-12-10,2.2129
2022-12-11,1.50558
2022-12-12,15.31854
2022-12-13,16.90496
2022-12-14,14.14641
2022-12-15,17.11716
2022-12-16,16.84939
2022-12-17,1.81377
2022-12-18,1.18728
2022-12-19,15.03561
2022-12-20,19.71404
2022-12-21,17.52639
2022-12-22,14.13125
2022-12-23,23.45778
2022-12-24,2.20785
2022-12-25,1.62178
2022-12-26,18.25392
2022-12-27,15.0053
2022-12-28,18.25898
2022-12-29,21.46718
2022-12-30,5.13312
2022-12-31,1.53084
2023-01-01,1.39948
2023-01-02,21.2853
2023-01-03,24.11458
2023-01-04,19.20375
2023-01-05,19.45132
2023-01-06,17.86995
2023-01-07,1.94007
2023-01-08,1.32875
2023-01-09,16.08649
2023-01-10,20.36073
2023-01-11,18.18319
2023-01-12,19.0926
2023-01-13,18.08215
2023-01-14,2.01586
2023-01-15,1.20244
2023-01-16,15.86419
2023-01-17,17.23336
2023-01-18,16.20269
2023-01-19,16.93022
2023-01-20,15.13666
2023-01-21,1.42474
2023-01-22,0.87909
2023-01-23,0.95488
2023-01-24,1.49547
2023-01-25,15.33875
2023-01-26,15.86924
2023-01-27,15.64694
2023-01-28,1.60157
2023-01-29,1.11655
2023-01-30,17.65775
2023-01-31,17.42535
2023-02-01,14.83857
2023-02-02,15.34886
2023-02-03,16.85444
2023-02-04,1.81377
2023-02-05,1.10645
2023-02-06,16.85444
2023-02-07,15.33875
2023-02-08,14.23735
2023-02-09,15.90461
2023-02-10,17.88511
2023-02-11,1.94513
2023-02-12,1.47526
2023-02-13,17.03127
2023-02-14,13.61087
2023-02-15,20.194
2023-02-16,16.10165
2023-02-17,16.76855
2023-02-18,1.72283
2023-02-19,1.13676
2023-02-20,16.4452
2023-02-21,16.72308
2023-02-22,20.64871
2023-02-23,16.88475
2023-02-24,17.24852
2023-02-25,1.9906
2023-02-26,1.31864
2023-02-27,17.90026
2023-02-28,14.6668
2023-03-01,2.37962
2023-03-02,16.78371
2023-03-03,15.73283
2023-03-04,2.29374
2023-03-05,1.52579
2023-03-06,16.14712
2023-03-07,17.6527
2023-03-08,18.87535
2023-03-09,20.24958
2023-03-10,22.26039
2023-03-11,2.50593
2023-03-12,1.83903
2023-03-13,24.43288
2023-03-14,34.28484
2023-03-15,20.58808
2023-03-16,22.97782
2023-03-17,17.68807
2023-03-18,1.80366
2023-03-19,1.3237
2023-03-20,17.73354
2023-03-21,16.97569
2023-03-22,16.19764
2023-03-23,23.1698
2023-03-24,17.6426
2023-03-25,1.96028
2023-03-26,1.40453
2023-03-27,18.30445
2023-03-28,17.06663
2023-03-29,17.03127
2023-03-30,16.16227
2023-03-31,17.77901
2023-04-01,2.05123
2023-04-02,1.55105
2023-04-03,16.17238
2023-04-04,16.67256
2023-04-05,15.93492
2023-04-06,20.84575
2023-04-07,16.00565
2023-04-08,1.98555
2023-04-09,1.45505
2023-04-10,19.07745
2023-04-11,19.87571
2023-04-12,22.58374
2023-04-13,22.10377
2023-04-14,18.49138
2023-04-15,2.02091
2023-04-16,1.82892
2023-04-17,17.7689
2023-04-18,18.59243
2023-04-19,17.64765
2023-04-20,29.56095
2023-04-21,29.10119
2023-04-22,3.3143
2023-04-23,2.223
2023-04-24,28.98499
2023-04-25,38.33678
2023-04-26,32.59233
2023-04-27,25.90309
2023-04-28,25.88794
2023-04-29,2.6474
2023-04-30,1.84408
2023-05-01,4.18329
2023-05-02,18.12256
2023-05-03,21.10847
2023-05-04,21.35098
2023-05-05,2.37457
2023-05-06,1.83398
2023-05-07,1.39443
2023-05-08,18.42065
2023-05-09,24.19542
2023-05-10,21.81074
2023-05-11,21.01247
2023-05-12,21.36108
2023-05-13,1.97544
2023-05-14,1.65209
2023-05-15,26.21128
2023-05-16,20.41125
2023-05-17,18.88546
2023-05-18,18.72884
2023-05-19,16.64729
2023-05-20,1.64704
2023-05-21,1.39443
2023-05-22,16.35931
2023-05-23,15.78841
2023-05-24,17.76385
2023-05-25,18.05688
2023-05-26,17.31925
2023-05-27,1.66725
2023-05-28,0.96498
2023-05-29,1.80366
