date,코인채굴
2021-03-21,34.2588
2021-03-22,39.06792
2021-03-23,31.68071
2021-03-24,30.98661
2021-03-25,30.24293
2021-03-26,26.77243
2021-03-27,26.52454
2021-03-28,29.54883
2021-03-29,30.29251
2021-03-30,32.52354
2021-03-31,38.57213
2021-04-01,41.24938
2021-04-02,49.03321
2021-04-03,56.42042
2021-04-04,53.04908
2021-04-05,60.68418
2021-04-06,57.75904
2021-04-07,51.06593
2021-04-08,47.59543
2021-04-09,47.00049
2021-04-10,42.14179
2021-04-11,47.4467
2021-04-12,58.00694
2021-04-13,52.25582
2021-04-14,61.3287
2021-04-15,54.73475
2021-04-16,72.4343
2021-04-17,72.28557
2021-04-18,68.56717
2021-04-19,74.71492
2021-04-20,100.0
2021-04-21,93.05899
2021-04-22,65.29499
2021-04-23,55.18096
2021-04-24,46.30639
2021-04-25,41.59643
2021-04-26,42.98463
2021-04-27,45.56271
2021-04-28,42.04263
2021-04-29,38.02677
2021-04-30,35.59742
2021-05-01,32.42439
2021-05-02,31.97818
2021-05-03,37.0352
2021-05-04,36.83688
2021-05-05,48.19038
2021-05-06,44.17451
2021-05-07,57.51115
2021-05-08,44.96777
2021-05-09,43.08378
2021-05-10,46.25681
2021-05-11,42.09221
2021-05-12,52.15666
2021-05-13,60.88249
2021-05-14,44.96777
2021-05-15,47.64501
2021-05-16,41.49727
2021-05-17,39.76202
2021-05-18,36.04362
2021-05-19,37.28309
2021-05-20,39.16707
2021-05-21,36.04362
2021-05-22,25.78086
2021-05-23,23.50024
2021-05-24,27.91274
2021-05-25,28.11105
2021-05-26,29.49925
2021-05-27,32.6227
2021-05-28,26.27664
2021-05-29,19.08775
2021-05-30,15.9643
2021-05-31,18.59196
2021-06-01,16.41051
2021-06-02,18.83986
2021-06-03,17.45166
2021-06-04,14.12989
2021-06-05,13.33663
2021-06-06,14.37778
2021-06-07,13.882
2021-06-08,19.38522
2021-06-09,18.19533
2021-06-10,16.41051
2021-06-11,14.32821
2021-06-12,9.27119
2021-06-13,9.66782
2021-06-14,11.75012
2021-06-15,10.56023
2021-06-16,11.35349
2021-06-17,11.15518
2021-06-18,9.81655
2021-06-19,9.56866
2021-06-20,7.73425
2021-06-21,11.35349
2021-06-22,15.41893
2021-06-23,18.64154
2021-06-24,9.61824
2021-06-25,9.86613
2021-06-26,10.80813
2021-06-27,9.81655
2021-06-28,12.4938
2021-06-29,12.39464
2021-06-30,10.26276
2021-07-01,8.92414
2021-07-02,6.79226
2021-07-03,5.999
2021-07-04,9.51908
2021-07-05,7.93257
2021-07-06,10.4115
2021-07-07,10.4115
2021-07-08,6.39563
2021-07-09,6.44521
2021-07-10,4.90827
2021-07-11,5.50322
2021-07-12,6.6931
2021-07-13,6.89142
2021-07-14,6.64352
2021-07-15,6.89142
2021-07-16,6.44521
2021-07-17,5.999
2021-07-18,5.25532
2021-07-19,4.70996
2021-07-20,5.40406
2021-07-21,5.5528
2021-07-22,5.50322
2021-07-23,4.1646
2021-07-24,4.70996
2021-07-25,4.41249
2021-07-26,4.51165
2021-07-27,5.45364
2021-07-28,6.14774
2021-07-29,5.65195
2021-07-30,4.75954
2021-07-31,4.90827
2021-08-01,4.8587
2021-08-02,6.54437
2021-08-03,5.10659
2021-08-04,6.49479
2021-08-05,8.62667
2021-08-06,8.47793
2021-08-07,6.64352
2021-08-08,11.45265
2021-08-09,8.57709
2021-08-10,8.82498
2021-08-11,8.82498
2021-08-12,8.27962
2021-08-13,9.4695
2021-08-14,9.96529
2021-08-15,10.95686
2021-08-16,11.20475
2021-08-17,12.74169
2021-08-18,11.70054
2021-08-19,9.66782
2021-08-20,11.60138
2021-08-21,9.51908
2021-08-22,10.31234
2021-08-23,11.75012
2021-08-24,11.05602
2021-08-25,8.92414
2021-08-26,9.76698
2021-08-27,8.52751
2021-08-28,6.6931
2021-08-29,8.03173
2021-08-30,10.80813
2021-08-31,12.09717
2021-09-01,20.62469
2021-09-02,21.21963
2021-09-03,13.43579
2021-09-04,22.06246
2021-09-05,12.2459
2021-09-06,15.17104
2021-09-07,14.62568
2021-09-08,13.43579
2021-09-09,13.48537
2021-09-10,11.00644
2021-09-11,10.21318
2021-09-12,9.66782
2021-09-13,8.7754
2021-09-14,8.3292
2021-09-15,10.46108
2021-09-16,10.8577
2021-09-17,11.20475
2021-09-18,8.72583
2021-09-19,9.22161
2021-09-20,10.56023
2021-09-21,9.66782
2021-09-22,7.88299
2021-09-23,8.62667
2021-09-24,10.31234
2021-09-25,11.35349
2021-09-26,8.92414
2021-09-27,9.7174
2021-09-28,9.32077
2021-09-29,10.4115
2021-09-30,8.7754
2021-10-01,9.22161
2021-10-02,9.81655
2021-10-03,11.20475
2021-10-04,11.30391
2021-10-05,12.44422
2021-10-06,12.79127
2021-10-07,15.2702
2021-10-08,12.39464
2021-10-09,11.25433
2021-10-10,11.15518
2021-10-11,14.03073
2021-10-12,12.54338
2021-10-13,11.99801
2021-10-14,15.76598
2021-10-15,17.30292
2021-10-16,12.74169
2021-10-17,13.08874
2021-10-18,12.59295
2021-10-19,11.35349
2021-10-20,12.64253
2021-10-21,12.69211
2021-10-22,11.89885
2021-10-23,10.56023
2021-10-24,11.05602
2021-10-25,12.84085
2021-10-26,11.5518
2021-10-27,13.38621
2021-10-28,11.84928
2021-10-29,12.19633
2021-10-30,11.75012
2021-10-31,11.5518
2021-11-01,12.54338
2021-11-02,13.78284
2021-11-03,15.41893
2021-11-04,14.47694
2021-11-05,13.83242
2021-11-06,15.22062
2021-11-07,12.09717
2021-11-08,17.30292
2021-11-09,18.24491
2021-11-10,15.36936
2021-11-11,14.42736
2021-11-12,13.882
2021-11-13,12.69211
2021-11-14,14.77441
2021-11-15,20.07932
2021-11-16,17.25334
2021-11-17,19.48438
2021-11-18,20.72384
2021-11-19,15.17104
2021-11-20,14.72483
2021-11-21,15.36936
2021-11-22,18.24491
2021-11-23,19.38522
2021-11-24,20.17848
2021-11-25,19.93058
2021-11-26,20.823
2021-11-27,18.44323
2021-11-28,17.60039
2021-11-29,18.7407
2021-11-30,18.39365
2021-12-01,17.45166
2021-12-02,19.83143
2021-12-03,21.21963
2021-12-04,17.10461
2021-12-05,21.56668
2021-12-06,21.5171
2021-12-07,23.15319
2021-12-08,22.01289
2021-12-09,21.71541
2021-12-10,18.83986
2021-12-11,18.09618
2021-12-12,21.26921
2021-12-13,19.18691
2021-12-14,25.43381
2021-12-15,18.49281
2021-12-16,20.87258
2021-12-17,18.0466
2021-12-18,19.93058
2021-12-19,26.32622
2021-12-20,21.17005
2021-12-21,20.17848
2021-12-22,21.81457
2021-12-23,22.45909
2021-12-24,18.49281
2021-12-25,14.42736
2021-12-26,18.98859
2021-12-27,19.13733
2021-12-28,20.72384
2021-12-29,20.77342
2021-12-30,21.46752
2021-12-31,18.44323
2022-01-01,15.22062
2022-01-02,18.19533
2022-01-03,20.97174
2022-01-04,19.88101
2022-01-05,17.79871
2022-01-06,19.08775
2022-01-07,25.53296
2022-01-08,20.52553
2022-01-09,19.83143
2022-01-10,19.18691
2022-01-11,19.78185
2022-01-12,20.67426
2022-01-13,18.98859
2022-01-14,17.50123
2022-01-15,18.34407
2022-01-16,18.7407
2022-01-17,18.44323
2022-01-18,17.84828
2022-01-19,16.90629
2022-01-20,16.01388
2022-01-21,14.87357
2022-01-22,15.2702
2022-01-23,15.61725
2022-01-24,14.62568
2022-01-25,14.72483
2022-01-26,13.53495
2022-01-27,14.12989
2022-01-28,13.33663
2022-01-29,12.04759
2022-01-30,12.29548
2022-01-31,13.48537
2022-02-01,13.73326
2022-02-02,18.14576
2022-02-03,16.26177
2022-02-04,15.07188
2022-02-05,14.67526
2022-02-06,17.3525
2022-02-07,16.16261
2022-02-08,17.15418
2022-02-09,15.9643
2022-02-10,14.92315
2022-02-11,16.16261
2022-02-12,10.11403
2022-02-13,14.08031
2022-02-14,15.56767
2022-02-15,15.71641
2022-02-16,15.36936
2022-02-17,13.08874
2022-02-18,12.79127
2022-02-19,12.84085
2022-02-20,10.60981
2022-02-21,10.75855
2022-02-22,12.84085
2022-02-23,13.33663
2022-02-24,11.70054
2022-02-25,10.51065
2022-02-26,8.92414
2022-02-27,10.31234
2022-02-28,9.4695
2022-03-01,10.8577
2022-03-02,9.66782
2022-03-03,10.06445
2022-03-04,8.52751
2022-03-05,8.62667
2022-03-06,9.66782
2022-03-07,8.97372
2022-03-08,8.82498
2022-03-09,6.74268
2022-03-10,6.14774
2022-03-11,9.27119
2022-03-12,8.18046
2022-03-13,10.4115
2022-03-14,7.83341
2022-03-15,8.7754
2022-03-16,8.97372
2022-03-17,9.22161
2022-03-18,9.76698
2022-03-19,9.86613
2022-03-20,10.06445
2022-03-21,11.00644
2022-03-22,12.19633
2022-03-23,12.09717
2022-03-24,11.1056
2022-03-25,11.70054
2022-03-26,11.15518
2022-03-27,11.30391
2022-03-28,13.78284
2022-03-29,14.77441
2022-03-30,14.08031
2022-03-31,17.3525
2022-04-01,11.45265
2022-04-02,11.50223
2022-04-03,13.63411
2022-04-04,19.13733
2022-04-05,17.00545
2022-04-06,14.42736
2022-04-07,13.23748
2022-04-08,14.12989
2022-04-09,10.51065
2022-04-10,10.95686
2022-04-11,13.53495
2022-04-12,12.79127
2022-04-13,12.19633
2022-04-14,12.29548
2022-04-15,11.94843
2022-04-16,10.26276
2022-04-17,10.90728
2022-04-18,12.89043
2022-04-19,13.98116
2022-04-20,12.29548
2022-04-21,13.53495
2022-04-22,12.69211
2022-04-23,10.11403
2022-04-24,12.84085
2022-04-25,12.59295
2022-04-26,12.89043
2022-04-27,13.83242
2022-04-28,15.31978
2022-04-29,13.73326
2022-04-30,10.31234
2022-05-01,9.07288
2022-05-02,12.64253
2022-05-03,10.8577
2022-05-04,11.65096
2022-05-05,11.1056
2022-05-06,9.32077
2022-05-07,10.06445
2022-05-08,8.47793
2022-05-09,10.21318
2022-05-10,11.40307
2022-05-11,10.4115
2022-05-12,14.82399
2022-05-13,17.45166
2022-05-14,15.17104
2022-05-15,14.82399
2022-05-16,14.42736
2022-05-17,13.98116
2022-05-18,13.43579
2022-05-19,14.03073
2022-05-20,11.05602
2022-05-21,9.76698
2022-05-22,11.50223
2022-05-23,9.41993
2022-05-24,11.15518
2022-05-25,10.95686
2022-05-26,10.8577
2022-05-27,9.12245
2022-05-28,9.07288
2022-05-29,8.67625
2022-05-30,9.41993
2022-05-31,9.51908
2022-06-01,7.18889
2022-06-02,9.0233
2022-06-03,10.75855
2022-06-04,7.48636
2022-06-05,7.58552
2022-06-06,7.3872
2022-06-07,10.46108
2022-06-08,12.09717
2022-06-09,10.36192
2022-06-10,9.4695
2022-06-11,8.03173
2022-06-12,11.00644
2022-06-13,9.86613
2022-06-14,10.90728
2022-06-15,10.4115
2022-06-16,9.51908
2022-06-17,8.7754
2022-06-18,6.64352
2022-06-19,9.66782
2022-06-20,10.46108
2022-06-21,9.0233
2022-06-22,9.37035
2022-06-23,7.6351
2022-06-24,7.23847
2022-06-25,7.33763
2022-06-26,6.941
2022-06-27,6.79226
2022-06-28,7.53594
2022-06-29,8.97372
2022-06-30,8.47793
2022-07-01,6.89142
2022-07-02,4.95785
2022-07-03,5.65195
2022-07-04,6.44521
2022-07-05,21.91373
2022-07-06,14.77441
2022-07-07,10.01487
2022-07-08,6.99058
2022-07-09,5.3049
2022-07-10,6.54437
2022-07-11,5.3049
2022-07-12,6.6931
2022-07-13,5.05701
2022-07-14,6.19732
2022-07-15,4.95785
2022-07-16,4.66038
2022-07-17,5.999
2022-07-18,5.50322
2022-07-19,7.13931
2022-07-20,6.99058
2022-07-21,6.74268
2022-07-22,6.89142
2022-07-23,6.44521
2022-07-24,5.80069
2022-07-25,6.49479
2022-07-26,12.54338
2022-07-27,10.51065
2022-07-28,6.941
2022-07-29,15.66683
2022-07-30,6.64352
2022-07-31,6.84184
2022-08-01,5.94942
2022-08-02,6.74268
2022-08-03,7.68468
2022-08-04,8.62667
2022-08-05,8.03173
2022-08-06,9.22161
2022-08-07,12.79127
2022-08-08,19.03817
2022-08-09,15.51809
2022-08-10,11.70054
2022-08-11,12.64253
2022-08-12,8.72583
2022-08-13,7.53594
2022-08-14,8.92414
2022-08-15,8.13088
2022-08-16,9.7174
2022-08-17,8.72583
2022-08-18,8.92414
2022-08-19,9.81655
2022-08-20,10.36192
2022-08-21,7.98215
2022-08-22,9.37035
2022-08-23,8.82498
2022-08-24,9.96529
2022-08-25,7.73425
2022-08-26,7.23847
2022-08-27,5.60237
2022-08-28,5.999
2022-08-29,8.57709
2022-08-30,8.87456
2022-08-31,8.23004
2022-09-01,7.53594
2022-09-02,6.09816
2022-09-03,5.50322
2022-09-04,5.999
2022-09-05,6.941
2022-09-06,7.43678
2022-09-07,7.6351
2022-09-08,6.14774
2022-09-09,5.15617
2022-09-10,5.40406
2022-09-11,5.80069
2022-09-12,7.6351
2022-09-13,8.97372
2022-09-14,9.4695
2022-09-15,11.99801
2022-09-16,16.31135
2022-09-17,9.17203
2022-09-18,8.47793
2022-09-19,10.26276
2022-09-20,11.7997
2022-09-21,12.94
2022-09-22,9.4695
2022-09-23,8.47793
2022-09-24,7.83341
2022-09-25,8.37878
2022-09-26,9.41993
2022-09-27,8.18046
2022-09-28,7.88299
2022-09-29,7.08973
2022-09-30,6.29647
2022-10-01,4.66038
2022-10-02,28.4581
2022-10-03,31.18492
2022-10-04,9.22161
2022-10-05,5.94942
2022-10-06,8.0813
2022-10-07,6.49479
2022-10-08,5.05701
2022-10-09,4.46207
2022-10-10,4.31333
2022-10-11,5.85027
2022-10-12,5.70153
2022-10-13,5.20575
2022-10-14,5.80069
2022-10-15,5.25532
2022-10-16,5.25532
2022-10-17,4.80912
2022-10-18,5.50322
2022-10-19,4.46207
2022-10-20,5.65195
2022-10-21,4.75954
2022-10-22,3.37134
2022-10-23,4.36291
2022-10-24,3.56965
2022-10-25,5.10659
2022-10-26,4.36291
2022-10-27,4.8587
2022-10-28,5.20575
2022-10-29,4.80912
2022-10-30,3.52007
2022-10-31,3.32176
2022-11-01,3.56965
2022-11-02,3.86712
2022-11-03,4.41249
2022-11-04,4.11502
2022-11-05,4.06544
2022-11-06,4.51165
2022-11-07,5.3049
2022-11-08,4.26375
2022-11-09,4.46207
2022-11-10,5.10659
2022-11-11,5.5528
2022-11-12,4.31333
2022-11-13,3.61923
2022-11-14,5.70153
2022-11-15,4.8587
2022-11-16,5.25532
2022-11-17,3.17302
2022-11-18,2.92513
2022-11-19,3.12345
2022-11-20,3.66881
2022-11-21,4.11502
2022-11-22,4.6108
2022-11-23,3.96628
2022-11-24,4.46207
2022-11-25,3.42092
2022-11-26,2.97471
2022-11-27,5.20575
2022-11-28,7.18889
2022-11-29,5.15617
2022-11-30,3.86712
2022-12-01,3.9167
2022-12-02,2.62766
2022-12-03,2.72682
2022-12-04,3.2226
2022-12-05,3.37134
2022-12-06,3.07387
2022-12-07,4.51165
2022-12-08,5.05701
2022-12-09,5.5528
2022-12-10,2.62766
2022-12-11,2.67724
2022-12-12,3.07387
2022-12-13,3.2226
2022-12-14,4.56122
2022-12-15,3.4705
2022-12-16,4.8587
2022-12-17,4.1646
2022-12-18,3.27218
2022-12-19,2.82597
2022-12-20,2.97471
2022-12-21,3.4705
2022-12-22,3.4705
2022-12-23,2.0823
2022-12-24,1.53693
2022-12-25,1.78482
2022-12-26,3.52007
2022-12-27,3.9167
2022-12-28,3.2226
2022-12-29,4.1646
2022-12-30,4.6108
2022-12-31,3.4705
2023-01-01,3.76797
2023-01-02,4.36291
2023-01-03,4.26375
2023-01-04,3.56965
2023-01-05,3.12345
2023-01-06,4.36291
2023-01-07,4.11502
2023-01-08,2.82597
2023-01-09,4.31333
2023-01-10,3.61923
2023-01-11,3.4705
2023-01-12,3.96628
2023-01-13,3.52007
2023-01-14,4.70996
2023-01-15,3.12345
2023-01-16,3.42092
2023-01-17,3.37134
2023-01-18,4.41249
2023-01-19,4.6108
2023-01-20,3.07387
2023-01-21,3.02429
2023-01-22,3.71839
2023-01-23,3.27218
2023-01-24,3.81755
2023-01-25,4.75954
2023-01-26,4.56122
2023-01-27,4.51165
2023-01-28,3.66881
2023-01-29,4.26375
2023-01-30,4.95785
2023-01-31,4.41249
2023-02-01,5.3049
2023-02-02,4.26375
2023-02-03,4.31333
2023-02-04,4.31333
2023-02-05,4.36291
2023-02-06,4.66038
2023-02-07,4.11502
2023-02-08,4.95785
2023-02-09,4.6108
2023-02-10,3.12345
2023-02-11,3.32176
2023-02-12,4.56122
2023-02-13,4.06544
2023-02-14,4.36291
2023-02-15,4.46207
2023-02-16,5.25532
2023-02-17,4.66038
2023-02-18,5.60237
2023-02-19,4.36291
2023-02-20,4.01586
2023-02-21,5.25532
2023-02-22,5.10659
2023-02-23,6.34605
2023-02-24,5.15617
2023-02-25,11.00644
2023-02-26,6.2469
2023-02-27,5.85027
2023-02-28,5.35448
2023-03-01,4.46207
2023-03-02,4.95785
2023-03-03,5.15617
2023-03-04,3.17302
2023-03-05,3.32176
2023-03-06,4.51165
2023-03-07,4.11502
2023-03-08,4.51165
2023-03-09,3.86712
2023-03-10,3.4705
2023-03-11,2.5285
2023-03-12,3.56965
2023-03-13,4.21417
2023-03-14,4.51165
2023-03-15,4.31333
2023-03-16,4.21417
2023-03-17,4.46207
2023-03-18,3.61923
2023-03-19,3.86712
2023-03-20,4.21417
2023-03-21,4.06544
2023-03-22,4.8587
2023-03-23,5.35448
2023-03-24,5.10659
2023-03-25,3.37134
2023-03-26,3.81755
2023-03-27,5.05701
2023-03-28,3.96628
2023-03-29,3.12345
2023-03-30,4.95785
2023-03-31,5.20575
2023-04-01,3.17302
2023-04-02,3.86712
2023-04-03,5.05701
2023-04-04,8.3292
2023-04-05,5.70153
2023-04-06,5.40406
2023-04-07,5.35448
2023-04-08,3.86712
2023-04-09,3.37134
2023-04-10,3.02429
2023-04-11,5.40406
2023-04-12,5.15617
2023-04-13,6.89142
2023-04-14,6.34605
2023-04-15,4.41249
2023-04-16,3.71839
2023-04-17,4.70996
2023-04-18,6.14774
2023-04-19,5.00743
2023-04-20,3.76797
2023-04-21,2.67724
2023-04-22,3.17302
2023-04-23,3.76797
2023-04-24,2.92513
2023-04-25,4.66038
2023-04-26,4.75954
2023-04-27,5.35448
2023-04-28,4.6108
2023-04-29,3.61923
2023-04-30,3.42092
2023-05-01,2.62766
2023-05-02,4.36291
2023-05-03,4.46207
2023-05-04,4.70996
2023-05-05,4.41249
2023-05-06,4.31333
2023-05-07,4.56122
2023-05-08,5.89985
2023-05-09,6.89142
2023-05-10,5.94942
2023-05-11,5.50322
2023-05-12,4.66038
2023-05-13,5.35448
2023-05-14,4.51165
2023-05-15,4.75954
2023-05-16,4.06544
2023-05-17,4.6108
2023-05-18,5.05701
2023-05-19,4.70996
2023-05-20,3.2226
2023-05-21,3.17302
2023-05-22,3.76797
2023-05-23,4.26375
2023-05-24,3.9167
2023-05-25,4.01586
2023-05-26,3.07387
2023-05-27,3.17302
2023-05-28,2.67724
2023-05-29,4.90827
