date,사업
2021-09-07,67.97752
2021-09-08,65.16853
2021-09-09,62.78089
2021-09-10,58.98876
2021-09-11,51.40449
2021-09-12,55.33707
2021-09-13,63.90449
2021-09-14,63.20224
2021-09-15,61.3764
2021-09-16,61.6573
2021-09-17,59.26966
2021-09-18,41.57303
2021-09-19,39.60674
2021-09-20,41.57303
2021-09-21,39.32584
2021-09-22,48.0337
2021-09-23,66.15168
2021-09-24,56.74157
2021-09-25,45.64606
2021-09-26,58.14606
2021-09-27,65.58988
2021-09-28,70.92696
2021-09-29,68.25842
2021-09-30,61.3764
2021-10-01,54.77528
2021-10-02,44.94382
2021-10-03,52.52808
2021-10-04,58.84831
2021-10-05,69.38202
2021-10-06,70.08426
2021-10-07,65.73033
2021-10-08,58.56741
2021-10-09,51.82584
2021-10-10,54.35393
2021-10-11,60.11235
2021-10-12,72.05056
2021-10-13,67.69662
2021-10-14,65.30898
2021-10-15,59.26966
2021-10-16,45.78651
2021-10-17,54.63483
2021-10-18,61.6573
2021-10-19,62.64044
2021-10-20,65.16853
2021-10-21,62.5
2021-10-22,55.05617
2021-10-23,46.91011
2021-10-24,55.61797
2021-10-25,63.34269
2021-10-26,69.80337
2021-10-27,64.18539
2021-10-28,59.26966
2021-10-29,58.00561
2021-10-30,44.66292
2021-10-31,50.84269
2021-11-01,68.11797
2021-11-02,71.06741
2021-11-03,69.10112
2021-11-04,59.55056
2021-11-05,53.79213
2021-11-06,40.02808
2021-11-07,46.06741
2021-11-08,64.46629
2021-11-09,61.51685
2021-11-10,62.64044
2021-11-11,59.83146
2021-11-12,56.88202
2021-11-13,46.06741
2021-11-14,48.8764
2021-11-15,64.04494
2021-11-16,62.2191
2021-11-17,59.41011
2021-11-18,67.27528
2021-11-19,58.00561
2021-11-20,42.41573
2021-11-21,47.61235
2021-11-22,60.8146
2021-11-23,54.07303
2021-11-24,58.00561
2021-11-25,60.2528
2021-11-26,54.49438
2021-11-27,45.78651
2021-11-28,51.12359
2021-11-29,61.6573
2021-11-30,65.73033
2021-12-01,58.42696
2021-12-02,54.63483
2021-12-03,49.01685
2021-12-04,41.99438
2021-12-05,49.7191
2021-12-06,61.23595
2021-12-07,66.43258
2021-12-08,57.58426
2021-12-09,62.78089
2021-12-10,55.75842
2021-12-11,43.11797
2021-12-12,51.96629
2021-12-13,59.55056
2021-12-14,59.12921
2021-12-15,56.74157
2021-12-16,51.82584
2021-12-17,51.54494
2021-12-18,42.13483
2021-12-19,45.08426
2021-12-20,62.5
2021-12-21,68.53932
2021-12-22,58.84831
2021-12-23,61.6573
2021-12-24,49.01685
2021-12-25,36.23595
2021-12-26,41.85393
2021-12-27,56.17977
2021-12-28,61.9382
2021-12-29,59.12921
2021-12-30,64.46629
2021-12-31,54.91573
2022-01-01,50.28089
2022-01-02,54.77528
2022-01-03,65.73033
2022-01-04,70.50561
2022-01-05,67.55617
2022-01-06,66.85393
2022-01-07,59.41011
2022-01-08,53.08988
2022-01-09,62.78089
2022-01-10,70.22471
2022-01-11,68.11797
2022-01-12,66.71348
2022-01-13,59.83146
2022-01-14,59.55056
2022-01-15,50.42134
2022-01-16,50.84269
2022-01-17,71.62921
2022-01-18,71.06741
2022-01-19,70.78651
2022-01-20,66.43258
2022-01-21,62.35955
2022-01-22,51.54494
2022-01-23,54.35393
2022-01-24,70.22471
2022-01-25,63.48314
2022-01-26,62.92134
2022-01-27,67.69662
2022-01-28,55.33707
2022-01-29,45.78651
2022-01-30,43.67977
2022-01-31,45.78651
2022-02-01,55.19662
2022-02-02,57.44382
2022-02-03,70.78651
2022-02-04,62.92134
2022-02-05,57.16292
2022-02-06,61.23595
2022-02-07,73.5955
2022-02-08,64.18539
2022-02-09,66.57303
2022-02-10,65.58988
2022-02-11,61.6573
2022-02-12,51.40449
2022-02-13,52.66853
2022-02-14,70.92696
2022-02-15,67.13483
2022-02-16,69.80337
2022-02-17,69.52247
2022-02-18,63.34269
2022-02-19,53.93258
2022-02-20,58.00561
2022-02-21,72.47191
2022-02-22,65.30898
2022-02-23,62.78089
2022-02-24,65.44943
2022-02-25,57.02247
2022-02-26,49.1573
2022-02-27,55.61797
2022-02-28,63.62359
2022-03-01,57.72471
2022-03-02,72.19101
2022-03-03,62.2191
2022-03-04,60.8146
2022-03-05,45.22471
2022-03-06,57.44382
2022-03-07,69.80337
2022-03-08,63.20224
2022-03-09,44.38202
2022-03-10,60.5337
2022-03-11,61.51685
2022-03-12,56.60112
2022-03-13,60.39325
2022-03-14,77.38764
2022-03-15,71.62921
2022-03-16,67.13483
2022-03-17,71.48876
2022-03-18,64.32584
2022-03-19,55.47752
2022-03-20,60.39325
2022-03-21,73.73595
2022-03-22,71.48876
2022-03-23,72.89325
2022-03-24,65.02808
2022-03-25,64.74719
2022-03-26,55.05617
2022-03-27,61.51685
2022-03-28,72.47191
2022-03-29,66.99438
2022-03-30,68.96067
2022-03-31,63.48314
2022-04-01,57.02247
2022-04-02,49.1573
2022-04-03,49.1573
2022-04-04,70.08426
2022-04-05,71.20786
2022-04-06,69.52247
2022-04-07,61.23595
2022-04-08,67.55617
2022-04-09,57.58426
2022-04-10,61.0955
2022-04-11,70.08426
2022-04-12,75.14044
2022-04-13,74.85955
2022-04-14,66.57303
2022-04-15,62.5
2022-04-16,47.19101
2022-04-17,61.0955
2022-04-18,71.06741
2022-04-19,71.48876
2022-04-20,74.4382
2022-04-21,68.67977
2022-04-22,64.32584
2022-04-23,48.0337
2022-04-24,59.69101
2022-04-25,72.7528
2022-04-26,68.67977
2022-04-27,65.30898
2022-04-28,64.18539
2022-04-29,58.42696
2022-04-30,48.5955
2022-05-01,60.8146
2022-05-02,71.20786
2022-05-03,71.48876
2022-05-04,61.3764
2022-05-05,51.82584
2022-05-06,59.26966
2022-05-07,55.61797
2022-05-08,56.60112
2022-05-09,75.98314
2022-05-10,69.38202
2022-05-11,73.3146
2022-05-12,62.78089
2022-05-13,61.0955
2022-05-14,42.97752
2022-05-15,58.28651
2022-05-16,72.19101
2022-05-17,73.45505
2022-05-18,66.57303
2022-05-19,68.82022
2022-05-20,64.74719
2022-05-21,46.34831
2022-05-22,54.49438
2022-05-23,78.93258
2022-05-24,72.19101
2022-05-25,75.0
2022-05-26,69.66292
2022-05-27,65.16853
2022-05-28,57.44382
2022-05-29,59.41011
2022-05-30,78.08988
2022-05-31,69.52247
2022-06-01,58.28651
2022-06-02,71.48876
2022-06-03,61.6573
2022-06-04,54.49438
2022-06-05,53.23033
2022-06-06,65.87078
2022-06-07,77.10674
2022-06-08,79.21348
2022-06-09,63.06179
2022-06-10,66.99438
2022-06-11,53.08988
2022-06-12,62.2191
2022-06-13,76.54494
2022-06-14,73.73595
2022-06-15,69.52247
2022-06-16,74.29775
2022-06-17,67.41573
2022-06-18,51.26404
2022-06-19,60.95505
2022-06-20,72.89325
2022-06-21,66.29213
2022-06-22,73.17415
2022-06-23,65.44943
2022-06-24,65.73033
2022-06-25,50.14044
2022-06-26,57.72471
2022-06-27,72.33146
2022-06-28,73.73595
2022-06-29,69.10112
2022-06-30,70.22471
2022-07-01,58.00561
2022-07-02,49.1573
2022-07-03,55.75842
2022-07-04,66.43258
2022-07-05,67.97752
2022-07-06,66.29213
2022-07-07,70.22471
2022-07-08,58.56741
2022-07-09,43.53932
2022-07-10,53.93258
2022-07-11,72.33146
2022-07-12,75.14044
2022-07-13,64.32584
2022-07-14,68.25842
2022-07-15,60.11235
2022-07-16,49.4382
2022-07-17,55.19662
2022-07-18,72.47191
2022-07-19,70.50561
2022-07-20,66.99438
2022-07-21,65.16853
2022-07-22,63.34269
2022-07-23,44.80337
2022-07-24,61.51685
2022-07-25,65.73033
2022-07-26,70.36516
2022-07-27,66.29213
2022-07-28,68.53932
2022-07-29,57.16292
2022-07-30,41.85393
2022-07-31,56.17977
2022-08-01,67.41573
2022-08-02,66.57303
2022-08-03,64.74719
2022-08-04,62.07865
2022-08-05,56.88202
2022-08-06,56.88202
2022-08-07,57.86516
2022-08-08,65.73033
2022-08-09,63.76404
2022-08-10,68.11797
2022-08-11,59.41011
2022-08-12,60.8146
2022-08-13,52.38764
2022-08-14,52.66853
2022-08-15,59.26966
2022-08-16,70.50561
2022-08-17,75.56179
2022-08-18,71.34831
2022-08-19,62.07865
2022-08-20,53.37078
2022-08-21,60.2528
2022-08-22,73.17415
2022-08-23,76.12359
2022-08-24,77.94943
2022-08-25,66.01123
2022-08-26,62.92134
2022-08-27,58.56741
2022-08-28,56.46067
2022-08-29,72.47191
2022-08-30,77.38764
2022-08-31,66.71348
2022-09-01,64.32584
2022-09-02,56.46067
2022-09-03,47.7528
2022-09-04,55.19662
2022-09-05,64.74719
2022-09-06,58.98876
2022-09-07,63.90449
2022-09-08,52.52808
2022-09-09,39.74719
2022-09-10,43.25842
2022-09-11,53.37078
2022-09-12,66.15168
2022-09-13,78.37078
2022-09-14,80.19662
2022-09-15,69.94382
2022-09-16,65.87078
2022-09-17,50.70224
2022-09-18,56.88202
2022-09-19,82.58426
2022-09-20,72.47191
2022-09-21,72.7528
2022-09-22,62.78089
2022-09-23,59.97191
2022-09-24,47.47191
2022-09-25,54.07303
2022-09-26,67.13483
2022-09-27,67.41573
2022-09-28,74.29775
2022-09-29,69.38202
2022-09-30,66.29213
2022-10-01,48.45505
2022-10-02,50.42134
2022-10-03,57.02247
2022-10-04,72.61235
2022-10-05,67.69662
2022-10-06,62.78089
2022-10-07,57.44382
2022-10-08,38.48314
2022-10-09,54.77528
2022-10-10,56.88202
2022-10-11,74.1573
2022-10-12,65.02808
2022-10-13,66.99438
2022-10-14,63.06179
2022-10-15,51.40449
2022-10-16,51.82584
2022-10-17,73.8764
2022-10-18,66.57303
2022-10-19,69.38202
2022-10-20,75.28089
2022-10-21,63.90449
2022-10-22,48.73595
2022-10-23,58.14606
2022-10-24,74.29775
2022-10-25,75.14044
2022-10-26,77.94943
2022-10-27,67.55617
2022-10-28,60.2528
2022-10-29,45.78651
2022-10-30,42.27528
2022-10-31,69.94382
2022-11-01,68.96067
2022-11-02,71.62921
2022-11-03,60.8146
2022-11-04,61.3764
2022-11-05,48.3146
2022-11-06,55.19662
2022-11-07,72.7528
2022-11-08,68.67977
2022-11-09,69.66292
2022-11-10,62.2191
2022-11-11,57.72471
2022-11-12,44.80337
2022-11-13,53.23033
2022-11-14,69.10112
2022-11-15,64.60674
2022-11-16,71.62921
2022-11-17,65.30898
2022-11-18,59.41011
2022-11-19,44.52247
2022-11-20,57.16292
2022-11-21,63.06179
2022-11-22,70.08426
2022-11-23,65.16853
2022-11-24,56.88202
2022-11-25,51.96629
2022-11-26,43.96067
2022-11-27,60.2528
2022-11-28,69.80337
2022-11-29,65.02808
2022-11-30,60.8146
2022-12-01,64.18539
2022-12-02,53.79213
2022-12-03,37.5
2022-12-04,53.93258
2022-12-05,65.30898
2022-12-06,63.76404
2022-12-07,65.87078
2022-12-08,63.62359
2022-12-09,54.21348
2022-12-10,50.56179
2022-12-11,57.16292
2022-12-12,67.27528
2022-12-13,63.48314
2022-12-14,62.64044
2022-12-15,71.06741
2022-12-16,57.44382
2022-12-17,46.91011
2022-12-18,48.3146
2022-12-19,59.83146
2022-12-20,66.85393
2022-12-21,55.47752
2022-12-22,60.8146
2022-12-23,51.96629
2022-12-24,44.10112
2022-12-25,44.38202
2022-12-26,69.10112
2022-12-27,62.07865
2022-12-28,59.55056
2022-12-29,60.5337
2022-12-30,53.51123
2022-12-31,54.35393
2023-01-01,60.11235
2023-01-02,69.66292
2023-01-03,70.22471
2023-01-04,70.50561
2023-01-05,72.19101
2023-01-06,62.78089
2023-01-07,57.02247
2023-01-08,60.2528
2023-01-09,75.0
2023-01-10,67.97752
2023-01-11,66.99438
2023-01-12,66.43258
2023-01-13,64.60674
2023-01-14,50.0
2023-01-15,58.56741
2023-01-16,67.83707
2023-01-17,73.0337
2023-01-18,66.15168
2023-01-19,59.83146
2023-01-20,55.61797
2023-01-21,42.55617
2023-01-22,47.05056
2023-01-23,52.24719
2023-01-24,56.88202
2023-01-25,72.7528
2023-01-26,72.47191
2023-01-27,63.62359
2023-01-28,50.42134
2023-01-29,58.42696
2023-01-30,70.08426
2023-01-31,71.34831
2023-02-01,66.57303
2023-02-02,69.38202
2023-02-03,61.3764
2023-02-04,53.37078
2023-02-05,54.21348
2023-02-06,79.21348
2023-02-07,73.45505
2023-02-08,73.8764
2023-02-09,70.08426
2023-02-10,70.64606
2023-02-11,52.10674
2023-02-12,54.63483
2023-02-13,76.82584
2023-02-14,73.0337
2023-02-15,68.82022
2023-02-16,60.5337
2023-02-17,62.35955
2023-02-18,54.35393
2023-02-19,52.24719
2023-02-20,72.7528
2023-02-21,71.62921
2023-02-22,66.57303
2023-02-23,75.56179
2023-02-24,71.62921
2023-02-25,49.57865
2023-02-26,61.9382
2023-02-27,69.38202
2023-02-28,62.92134
2023-03-01,66.85393
2023-03-02,73.0337
2023-03-03,63.06179
2023-03-04,51.12359
2023-03-05,64.32584
2023-03-06,73.5955
2023-03-07,69.94382
2023-03-08,76.54494
2023-03-09,78.37078
2023-03-10,63.62359
2023-03-11,51.40449
2023-03-12,57.30337
2023-03-13,78.65168
2023-03-14,76.26404
2023-03-15,73.8764
2023-03-16,71.91011
2023-03-17,60.67415
2023-03-18,48.0337
2023-03-19,59.26966
2023-03-20,71.76966
2023-03-21,79.91573
2023-03-22,68.82022
2023-03-23,73.45505
2023-03-24,60.2528
2023-03-25,52.80898
2023-03-26,61.51685
2023-03-27,71.91011
2023-03-28,79.77528
2023-03-29,75.0
2023-03-30,74.57865
2023-03-31,71.76966
2023-04-01,59.97191
2023-04-02,71.20786
2023-04-03,80.47752
2023-04-04,94.24157
2023-04-05,100.0
2023-04-06,97.19101
2023-04-07,90.30898
2023-04-08,73.0337
2023-04-09,87.07865
2023-04-10,99.85955
2023-04-11,90.16853
2023-04-12,91.57303
2023-04-13,88.06179
2023-04-14,85.2528
2023-04-15,72.19101
2023-04-16,75.42134
2023-04-17,89.88764
2023-04-18,85.2528
2023-04-19,80.61797
2023-04-20,73.17415
2023-04-21,67.13483
2023-04-22,67.83707
2023-04-23,71.76966
2023-04-24,85.39325
2023-04-25,81.32022
2023-04-26,79.35393
2023-04-27,80.47752
2023-04-28,64.88764
2023-04-29,54.77528
2023-04-30,57.30337
2023-05-01,87.35955
2023-05-02,78.65168
2023-05-03,75.28089
2023-05-04,62.92134
2023-05-05,54.49438
2023-05-06,55.05617
2023-05-07,63.76404
2023-05-08,78.37078
2023-05-09,83.98876
2023-05-10,76.26404
2023-05-11,70.64606
2023-05-12,65.87078
2023-05-13,49.85955
2023-05-14,59.55056
2023-05-15,83.98876
2023-05-16,75.98314
2023-05-17,71.91011
2023-05-18,75.14044
2023-05-19,60.8146
2023-05-20,49.01685
2023-05-21,59.55056
2023-05-22,78.65168
2023-05-23,83.56741
2023-05-24,75.0
2023-05-25,72.19101
2023-05-26,62.64044
2023-05-27,50.0
2023-05-28,53.79213
2023-05-29,69.10112
2023-05-30,81.74157
