date,투잡
2021-04-09,37.62376
2021-04-10,30.29702
2021-04-11,32.87128
2021-04-12,51.48514
2021-04-13,51.68316
2021-04-14,44.85148
2021-04-15,43.56435
2021-04-16,41.78217
2021-04-17,29.40594
2021-04-18,33.96039
2021-04-19,45.74257
2021-04-20,49.60396
2021-04-21,45.64356
2021-04-22,41.88118
2021-04-23,40.39603
2021-04-24,33.56435
2021-04-25,34.45544
2021-04-26,55.34653
2021-04-27,55.74257
2021-04-28,43.56435
2021-04-29,41.38613
2021-04-30,35.44554
2021-05-01,27.92079
2021-05-02,31.68316
2021-05-03,40.89108
2021-05-04,34.35643
2021-05-05,30.69306
2021-05-06,43.36633
2021-05-07,40.29702
2021-05-08,26.0396
2021-05-09,35.74257
2021-05-10,53.16831
2021-05-11,58.31683
2021-05-12,43.16831
2021-05-13,45.84158
2021-05-14,34.15841
2021-05-15,32.17821
2021-05-16,40.099
2021-05-17,61.58415
2021-05-18,48.71287
2021-05-19,36.73267
2021-05-20,50.99009
2021-05-21,49.40594
2021-05-22,41.78217
2021-05-23,42.77227
2021-05-24,64.25742
2021-05-25,66.33663
2021-05-26,48.81188
2021-05-27,48.41584
2021-05-28,43.76237
2021-05-29,29.90099
2021-05-30,34.0594
2021-05-31,59.70297
2021-06-01,43.36633
2021-06-02,51.0891
2021-06-03,42.77227
2021-06-04,39.60396
2021-06-05,31.48514
2021-06-06,36.0396
2021-06-07,56.23762
2021-06-08,47.12871
2021-06-09,47.12871
2021-06-10,48.21782
2021-06-11,38.11881
2021-06-12,34.25742
2021-06-13,35.64356
2021-06-14,57.72277
2021-06-15,51.0891
2021-06-16,49.40594
2021-06-17,38.71287
2021-06-18,39.90099
2021-06-19,27.42574
2021-06-20,36.63366
2021-06-21,53.46534
2021-06-22,53.26732
2021-06-23,47.42574
2021-06-24,41.38613
2021-06-25,36.93069
2021-06-26,29.30693
2021-06-27,35.54455
2021-06-28,45.94059
2021-06-29,49.10891
2021-06-30,43.86138
2021-07-01,39.50495
2021-07-02,34.95049
2021-07-03,30.0
2021-07-04,33.16831
2021-07-05,55.24752
2021-07-06,47.42574
2021-07-07,48.31683
2021-07-08,43.96039
2021-07-09,37.92079
2021-07-10,29.40594
2021-07-11,36.43564
2021-07-12,50.099
2021-07-13,48.31683
2021-07-14,46.43564
2021-07-15,49.90099
2021-07-16,37.22772
2021-07-17,33.0693
2021-07-18,36.43564
2021-07-19,47.0297
2021-07-20,53.66336
2021-07-21,44.35643
2021-07-22,39.30693
2021-07-23,36.43564
2021-07-24,29.40594
2021-07-25,31.38613
2021-07-26,55.54455
2021-07-27,49.70297
2021-07-28,47.52475
2021-07-29,43.16831
2021-07-30,33.86138
2021-07-31,33.26732
2021-08-01,32.77227
2021-08-02,45.44554
2021-08-03,38.91089
2021-08-04,44.25742
2021-08-05,45.54455
2021-08-06,35.14851
2021-08-07,31.78217
2021-08-08,37.62376
2021-08-09,55.54455
2021-08-10,58.21782
2021-08-11,50.0
2021-08-12,48.11881
2021-08-13,40.099
2021-08-14,33.46534
2021-08-15,36.93069
2021-08-16,50.89108
2021-08-17,60.79207
2021-08-18,60.69306
2021-08-19,50.39603
2021-08-20,49.20792
2021-08-21,31.38613
2021-08-22,36.93069
2021-08-23,64.55445
2021-08-24,58.91089
2021-08-25,52.37623
2021-08-26,49.0099
2021-08-27,38.41584
2021-08-28,29.40594
2021-08-29,35.14851
2021-08-30,64.0594
2021-08-31,48.71287
2021-09-01,40.89108
2021-09-02,45.34653
2021-09-03,33.96039
2021-09-04,29.70297
2021-09-05,31.28712
2021-09-06,43.36633
2021-09-07,54.35643
2021-09-08,41.58415
2021-09-09,39.70297
2021-09-10,37.32673
2021-09-11,22.57425
2021-09-12,36.83168
2021-09-13,45.64356
2021-09-14,39.60396
2021-09-15,43.26732
2021-09-16,38.91089
2021-09-17,28.51485
2021-09-18,20.69306
2021-09-19,22.87128
2021-09-20,23.36633
2021-09-21,21.48514
2021-09-22,35.34653
2021-09-23,51.88118
2021-09-24,42.27722
2021-09-25,29.40594
2021-09-26,40.99009
2021-09-27,60.099
2021-09-28,55.34653
2021-09-29,50.69306
2021-09-30,43.86138
2021-10-01,38.0198
2021-10-02,27.12871
2021-10-03,30.69306
2021-10-04,44.65346
2021-10-05,48.91089
2021-10-06,45.24752
2021-10-07,47.62376
2021-10-08,36.83168
2021-10-09,32.17821
2021-10-10,38.0198
2021-10-11,47.82178
2021-10-12,61.0891
2021-10-13,50.49504
2021-10-14,51.38613
2021-10-15,38.61386
2021-10-16,33.0693
2021-10-17,34.65346
2021-10-18,51.58415
2021-10-19,50.69306
2021-10-20,54.55445
2021-10-21,43.86138
2021-10-22,33.46534
2021-10-23,30.79207
2021-10-24,38.11881
2021-10-25,54.45544
2021-10-26,53.0693
2021-10-27,50.59405
2021-10-28,46.63366
2021-10-29,35.54455
2021-10-30,31.58415
2021-10-31,40.99009
2021-11-01,47.0297
2021-11-02,45.94059
2021-11-03,37.62376
2021-11-04,37.12871
2021-11-05,36.63366
2021-11-06,27.52475
2021-11-07,37.42574
2021-11-08,43.0693
2021-11-09,40.89108
2021-11-10,44.85148
2021-11-11,38.21782
2021-11-12,33.46534
2021-11-13,26.53465
2021-11-14,36.23762
2021-11-15,51.68316
2021-11-16,50.69306
2021-11-17,41.28712
2021-11-18,43.66336
2021-11-19,36.63366
2021-11-20,25.64356
2021-11-21,36.83168
2021-11-22,47.92079
2021-11-23,43.46534
2021-11-24,43.26732
2021-11-25,42.77227
2021-11-26,35.44554
2021-11-27,28.41584
2021-11-28,37.62376
2021-11-29,46.0396
2021-11-30,48.41584
2021-12-01,35.64356
2021-12-02,37.72277
2021-12-03,31.18811
2021-12-04,30.099
2021-12-05,33.26732
2021-12-06,44.55445
2021-12-07,42.27722
2021-12-08,39.30693
2021-12-09,42.37623
2021-12-10,39.30693
2021-12-11,43.36633
2021-12-12,49.60396
2021-12-13,61.0891
2021-12-14,50.99009
2021-12-15,54.35643
2021-12-16,50.69306
2021-12-17,44.65346
2021-12-18,34.55445
2021-12-19,42.57425
2021-12-20,56.53465
2021-12-21,52.57425
2021-12-22,57.82178
2021-12-23,45.14851
2021-12-24,37.32673
2021-12-25,27.42574
2021-12-26,42.87128
2021-12-27,55.54455
2021-12-28,63.86138
2021-12-29,58.51485
2021-12-30,48.41584
2021-12-31,40.39603
2022-01-01,40.49504
2022-01-02,52.37623
2022-01-03,64.55445
2022-01-04,61.98019
2022-01-05,58.61386
2022-01-06,63.66336
2022-01-07,57.12871
2022-01-08,46.33663
2022-01-09,51.58415
2022-01-10,77.42574
2022-01-11,72.47524
2022-01-12,60.29702
2022-01-13,56.53465
2022-01-14,56.33663
2022-01-15,43.46534
2022-01-16,51.0891
2022-01-17,63.76237
2022-01-18,65.84158
2022-01-19,63.0693
2022-01-20,61.18811
2022-01-21,58.91089
2022-01-22,42.47524
2022-01-23,51.18811
2022-01-24,73.76237
2022-01-25,73.96039
2022-01-26,58.31683
2022-01-27,52.67326
2022-01-28,43.16831
2022-01-29,37.62376
2022-01-30,36.63366
2022-01-31,39.70297
2022-02-01,40.69306
2022-02-02,51.78217
2022-02-03,59.60396
2022-02-04,54.95049
2022-02-05,45.24752
2022-02-06,52.17821
2022-02-07,66.53465
2022-02-08,59.70297
2022-02-09,61.68316
2022-02-10,54.25742
2022-02-11,48.81188
2022-02-12,40.29702
2022-02-13,48.81188
2022-02-14,69.60396
2022-02-15,71.48514
2022-02-16,71.88118
2022-02-17,62.47524
2022-02-18,55.0495
2022-02-19,47.52475
2022-02-20,54.55445
2022-02-21,78.51485
2022-02-22,91.78217
2022-02-23,79.70297
2022-02-24,72.97029
2022-02-25,66.0396
2022-02-26,65.34653
2022-02-27,72.97029
2022-02-28,80.99009
2022-03-01,71.28712
2022-03-02,77.22772
2022-03-03,55.84158
2022-03-04,45.64356
2022-03-05,43.0693
2022-03-06,52.37623
2022-03-07,74.65346
2022-03-08,54.55445
2022-03-09,40.99009
2022-03-10,59.70297
2022-03-11,59.60396
2022-03-12,46.63366
2022-03-13,60.39603
2022-03-14,72.67326
2022-03-15,67.82178
2022-03-16,68.31683
2022-03-17,70.29702
2022-03-18,59.0099
2022-03-19,49.80198
2022-03-20,52.47524
2022-03-21,74.65346
2022-03-22,70.69306
2022-03-23,69.20792
2022-03-24,67.62376
2022-03-25,63.0693
2022-03-26,46.13861
2022-03-27,51.0891
2022-03-28,65.64356
2022-03-29,68.71287
2022-03-30,60.79207
2022-03-31,59.70297
2022-04-01,56.53465
2022-04-02,41.38613
2022-04-03,41.78217
2022-04-04,58.91089
2022-04-05,60.0
2022-04-06,55.44554
2022-04-07,52.87128
2022-04-08,47.92079
2022-04-09,36.33663
2022-04-10,39.30693
2022-04-11,67.92079
2022-04-12,65.94059
2022-04-13,60.19801
2022-04-14,58.61386
2022-04-15,56.0396
2022-04-16,36.83168
2022-04-17,43.76237
2022-04-18,72.77227
2022-04-19,59.40594
2022-04-20,51.48514
2022-04-21,47.22772
2022-04-22,36.93069
2022-04-23,32.17821
2022-04-24,43.56435
2022-04-25,65.24752
2022-04-26,61.48514
2022-04-27,56.13861
2022-04-28,54.35643
2022-04-29,47.92079
2022-04-30,31.88118
2022-05-01,42.0792
2022-05-02,54.35643
2022-05-03,63.16831
2022-05-04,48.0198
2022-05-05,37.32673
2022-05-06,45.14851
2022-05-07,38.11881
2022-05-08,45.44554
2022-05-09,61.78217
2022-05-10,57.12871
2022-05-11,59.40594
2022-05-12,62.67326
2022-05-13,46.53465
2022-05-14,39.40594
2022-05-15,55.94059
2022-05-16,70.59405
2022-05-17,78.21782
2022-05-18,72.17821
2022-05-19,64.65346
2022-05-20,59.70297
2022-05-21,46.83168
2022-05-22,58.71287
2022-05-23,74.45544
2022-05-24,67.72277
2022-05-25,77.52475
2022-05-26,54.15841
2022-05-27,52.57425
2022-05-28,44.45544
2022-05-29,49.60396
2022-05-30,73.26732
2022-05-31,58.81188
2022-06-01,45.74257
2022-06-02,55.14851
2022-06-03,47.22772
2022-06-04,35.44554
2022-06-05,38.51485
2022-06-06,50.19801
2022-06-07,63.56435
2022-06-08,59.70297
2022-06-09,52.87128
2022-06-10,46.13861
2022-06-11,32.97029
2022-06-12,48.81188
2022-06-13,80.19801
2022-06-14,69.90099
2022-06-15,60.099
2022-06-16,54.15841
2022-06-17,44.15841
2022-06-18,33.16831
2022-06-19,44.0594
2022-06-20,71.68316
2022-06-21,56.43564
2022-06-22,54.65346
2022-06-23,51.58415
2022-06-24,41.38613
2022-06-25,32.67326
2022-06-26,39.90099
2022-06-27,67.82178
2022-06-28,59.20792
2022-06-29,58.41584
2022-06-30,47.62376
2022-07-01,46.93069
2022-07-02,42.57425
2022-07-03,45.94059
2022-07-04,66.73267
2022-07-05,58.81188
2022-07-06,55.0495
2022-07-07,52.67326
2022-07-08,45.94059
2022-07-09,36.33663
2022-07-10,49.50495
2022-07-11,68.61386
2022-07-12,58.41584
2022-07-13,49.30693
2022-07-14,56.53465
2022-07-15,66.43564
2022-07-16,38.11881
2022-07-17,46.53465
2022-07-18,69.10891
2022-07-19,59.50495
2022-07-20,46.63366
2022-07-21,48.71287
2022-07-22,46.23762
2022-07-23,32.77227
2022-07-24,44.35643
2022-07-25,60.39603
2022-07-26,57.22772
2022-07-27,50.59405
2022-07-28,44.55445
2022-07-29,36.33663
2022-07-30,29.90099
2022-07-31,34.35643
2022-08-01,47.92079
2022-08-02,50.39603
2022-08-03,47.62376
2022-08-04,48.11881
2022-08-05,39.10891
2022-08-06,33.46534
2022-08-07,36.83168
2022-08-08,57.82178
2022-08-09,51.38613
2022-08-10,61.28712
2022-08-11,49.30693
2022-08-12,42.27722
2022-08-13,34.45544
2022-08-14,36.73267
2022-08-15,51.28712
2022-08-16,67.12871
2022-08-17,60.0
2022-08-18,62.37623
2022-08-19,46.93069
2022-08-20,41.68316
2022-08-21,46.53465
2022-08-22,62.37623
2022-08-23,63.86138
2022-08-24,62.77227
2022-08-25,65.84158
2022-08-26,50.99009
2022-08-27,43.66336
2022-08-28,44.0594
2022-08-29,65.34653
2022-08-30,63.96039
2022-08-31,59.50495
2022-09-01,51.58415
2022-09-02,45.84158
2022-09-03,35.64356
2022-09-04,40.0
2022-09-05,51.58415
2022-09-06,50.59405
2022-09-07,47.92079
2022-09-08,34.75247
2022-09-09,33.96039
2022-09-10,34.75247
2022-09-11,35.74257
2022-09-12,52.87128
2022-09-13,75.84158
2022-09-14,71.0891
2022-09-15,67.52475
2022-09-16,49.80198
2022-09-17,33.0693
2022-09-18,47.12871
2022-09-19,71.38613
2022-09-20,59.30693
2022-09-21,55.54455
2022-09-22,63.0693
2022-09-23,46.83168
2022-09-24,36.0396
2022-09-25,43.76237
2022-09-26,75.74257
2022-09-27,73.26732
2022-09-28,71.68316
2022-09-29,61.48514
2022-09-30,49.40594
2022-10-01,34.35643
2022-10-02,35.94059
2022-10-03,66.23762
2022-10-04,100.0
2022-10-05,71.28712
2022-10-06,61.38613
2022-10-07,53.86138
2022-10-08,34.45544
2022-10-09,44.65346
2022-10-10,54.95049
2022-10-11,76.13861
2022-10-12,72.87128
2022-10-13,68.81188
2022-10-14,64.0594
2022-10-15,46.43564
2022-10-16,52.97029
2022-10-17,71.18811
2022-10-18,89.90099
2022-10-19,79.50495
2022-10-20,62.47524
2022-10-21,58.11881
2022-10-22,43.66336
2022-10-23,48.81188
2022-10-24,72.47524
2022-10-25,74.35643
2022-10-26,75.14851
2022-10-27,67.12871
2022-10-28,55.24752
2022-10-29,33.16831
2022-10-30,38.21782
2022-10-31,66.23762
2022-11-01,72.0792
2022-11-02,63.16831
2022-11-03,68.61386
2022-11-04,54.65346
2022-11-05,42.77227
2022-11-06,42.67326
2022-11-07,70.59405
2022-11-08,82.37623
2022-11-09,85.74257
2022-11-10,72.47524
2022-11-11,57.42574
2022-11-12,47.32673
2022-11-13,55.24752
2022-11-14,86.0396
2022-11-15,80.19801
2022-11-16,76.63366
2022-11-17,65.14851
2022-11-18,59.60396
2022-11-19,36.73267
2022-11-20,53.76237
2022-11-21,82.37623
2022-11-22,75.24752
2022-11-23,70.79207
2022-11-24,62.37623
2022-11-25,55.0495
2022-11-26,37.92079
2022-11-27,53.36633
2022-11-28,70.0
2022-11-29,72.27722
2022-11-30,62.27722
2022-12-01,61.98019
2022-12-02,53.96039
2022-12-03,34.85148
2022-12-04,50.099
2022-12-05,75.34653
2022-12-06,69.90099
2022-12-07,71.0891
2022-12-08,69.50495
2022-12-09,67.92079
2022-12-10,46.43564
2022-12-11,52.47524
2022-12-12,85.94059
2022-12-13,64.95049
2022-12-14,74.55445
2022-12-15,69.80198
2022-12-16,64.85148
2022-12-17,37.82178
2022-12-18,58.41584
2022-12-19,78.21782
2022-12-20,90.39603
2022-12-21,91.88118
2022-12-22,78.61386
2022-12-23,54.25742
2022-12-24,50.69306
2022-12-25,59.90099
2022-12-26,83.86138
2022-12-27,89.90099
2022-12-28,76.23762
2022-12-29,64.95049
2022-12-30,60.19801
2022-12-31,45.34653
2023-01-01,68.61386
2023-01-02,94.25742
2023-01-03,91.18811
2023-01-04,77.92079
2023-01-05,71.28712
2023-01-06,71.48514
2023-01-07,53.56435
2023-01-08,66.23762
2023-01-09,86.73267
2023-01-10,86.73267
2023-01-11,80.19801
2023-01-12,81.28712
2023-01-13,63.56435
2023-01-14,50.89108
2023-01-15,53.0693
2023-01-16,74.15841
2023-01-17,95.84158
2023-01-18,93.76237
2023-01-19,80.39603
2023-01-20,48.11881
2023-01-21,41.18811
2023-01-22,41.18811
2023-01-23,49.10891
2023-01-24,61.28712
2023-01-25,81.0891
2023-01-26,79.40594
2023-01-27,70.29702
2023-01-28,57.0297
2023-01-29,63.56435
2023-01-30,88.31683
2023-01-31,84.0594
2023-02-01,76.93069
2023-02-02,70.89108
2023-02-03,68.51485
2023-02-04,47.22772
2023-02-05,64.0594
2023-02-06,94.85148
2023-02-07,84.15841
2023-02-08,71.58415
2023-02-09,67.82178
2023-02-10,62.37623
2023-02-11,48.31683
2023-02-12,62.17821
2023-02-13,92.87128
2023-02-14,78.41584
2023-02-15,80.099
2023-02-16,64.75247
2023-02-17,60.49504
2023-02-18,46.53465
2023-02-19,58.21782
2023-02-20,78.41584
2023-02-21,76.73267
2023-02-22,76.43564
2023-02-23,65.24752
2023-02-24,60.89108
2023-02-25,51.18811
2023-02-26,63.46534
2023-02-27,73.0693
2023-02-28,78.21782
2023-03-01,59.50495
2023-03-02,71.38613
2023-03-03,57.52475
2023-03-04,46.83168
2023-03-05,55.54455
2023-03-06,84.55445
2023-03-07,79.0099
2023-03-08,73.96039
2023-03-09,66.83168
2023-03-10,55.44554
2023-03-11,40.89108
2023-03-12,52.47524
2023-03-13,77.32673
2023-03-14,74.25742
2023-03-15,65.34653
2023-03-16,68.51485
2023-03-17,57.62376
2023-03-18,43.56435
2023-03-19,52.17821
2023-03-20,91.28712
2023-03-21,94.75247
2023-03-22,67.62376
2023-03-23,73.26732
2023-03-24,59.30693
2023-03-25,41.68316
2023-03-26,49.40594
2023-03-27,69.90099
2023-03-28,69.40594
2023-03-29,61.18811
2023-03-30,67.32673
2023-03-31,53.16831
2023-04-01,38.11881
2023-04-02,44.15841
2023-04-03,69.10891
2023-04-04,65.14851
2023-04-05,68.0198
2023-04-06,58.81188
2023-04-07,47.42574
2023-04-08,33.86138
2023-04-09,52.37623
2023-04-10,74.85148
2023-04-11,60.89108
2023-04-12,69.50495
2023-04-13,62.87128
2023-04-14,56.33663
2023-04-15,41.98019
2023-04-16,51.58415
2023-04-17,73.0693
2023-04-18,65.74257
2023-04-19,58.61386
2023-04-20,65.0495
2023-04-21,51.0891
2023-04-22,38.31683
2023-04-23,48.91089
2023-04-24,79.40594
2023-04-25,81.48514
2023-04-26,61.98019
2023-04-27,59.20792
2023-04-28,51.18811
2023-04-29,39.10891
2023-04-30,46.0396
2023-05-01,57.82178
2023-05-02,69.20792
2023-05-03,67.72277
2023-05-04,55.24752
2023-05-05,39.60396
2023-05-06,43.96039
2023-05-07,54.85148
2023-05-08,78.41584
2023-05-09,70.19801
2023-05-10,63.0693
2023-05-11,63.26732
2023-05-12,57.52475
2023-05-13,38.51485
2023-05-14,47.92079
2023-05-15,73.96039
2023-05-16,82.0792
2023-05-17,64.95049
2023-05-18,61.28712
2023-05-19,51.38613
2023-05-20,40.0
2023-05-21,47.62376
2023-05-22,76.23762
2023-05-23,64.45544
2023-05-24,59.60396
2023-05-25,62.27722
2023-05-26,55.64356
2023-05-27,38.61386
2023-05-28,38.81188
2023-05-29,51.48514
2023-05-30,72.57425
