date,미국실시간증시
2023-05-29,12.05673
2023-05-30,27.76089
2023-05-31,37.8926
2023-06-01,39.1084
2023-06-02,36.77811
2023-06-03,19.14893
2023-06-04,5.3698
2023-06-05,13.88044
2023-06-06,23.91084
2023-06-07,31.91489
2023-06-08,32.52279
2023-06-09,30.29381
2023-06-10,19.65552
2023-06-11,4.96453
2023-06-12,15.80547
2023-06-13,32.01621
2023-06-14,33.43465
2023-06-15,34.85309
2023-06-16,29.38196
2023-06-17,16.31205
2023-06-18,4.154
2023-06-19,11.55015
2023-06-20,23.60688
2023-06-21,29.98986
2023-06-22,30.39513
2023-06-23,26.44376
2023-06-24,15.90678
2023-06-25,5.97771
2023-06-26,13.67781
2023-06-27,29.58459
2023-06-28,31.71225
2023-06-29,28.77406
2023-06-30,23.1003
2023-07-01,15.70415
2023-07-02,4.55927
2023-07-03,13.67781
2023-07-04,28.87537
2023-07-05,20.66869
2023-07-06,27.45694
2023-07-07,28.47011
2023-07-08,14.99493
2023-07-09,3.54609
2023-07-10,12.56332
2023-07-11,27.35562
2023-07-12,29.38196
2023-07-13,32.42147
2023-07-14,28.87537
2023-07-15,17.12259
2023-07-16,4.86322
2023-07-17,16.51469
2023-07-18,31.10435
2023-07-19,32.11752
2023-07-20,26.54508
2023-07-21,26.0385
2023-07-22,19.04761
2023-07-23,4.05268
2023-07-24,13.0699
2023-07-25,26.44376
2023-07-26,27.8622
2023-07-27,29.48328
2023-07-28,26.13981
2023-07-29,16.616
2023-07-30,2.33029
2023-07-31,11.65146
2023-08-01,23.40425
2023-08-02,28.77406
2023-08-03,28.77406
2023-08-04,28.47011
2023-08-05,17.42654
2023-08-06,2.83687
2023-08-07,12.76595
2023-08-08,26.6464
2023-08-09,26.24113
2023-08-10,28.67274
2023-08-11,25.83586
2023-08-12,13.77912
2023-08-13,2.22897
2023-08-14,8.61195
2023-08-15,18.74366
2023-08-16,26.95035
2023-08-17,32.92806
2023-08-18,26.54508
2023-08-19,15.70415
2023-08-20,4.25531
2023-08-21,12.66464
2023-08-22,24.41742
2023-08-23,28.06484
2023-08-24,28.26747
2023-08-25,28.97669
2023-08-26,16.91995
2023-08-27,4.25531
2023-08-28,10.84093
2023-08-29,27.45694
2023-08-30,26.34245
2023-08-31,28.06484
2023-09-01,26.13981
2023-09-02,15.19756
2023-09-03,4.25531
2023-09-04,14.28571
2023-09-05,22.99898
2023-09-06,24.01215
2023-09-07,28.87537
2023-09-08,23.1003
2023-09-09,14.79229
2023-09-10,3.44478
2023-09-11,10.13171
2023-09-12,23.80952
2023-09-13,25.12664
2023-09-14,26.34245
2023-09-15,26.24113
2023-09-16,14.48834
2023-09-17,3.24214
2023-09-18,10.13171
2023-09-19,25.22796
2023-09-20,26.54508
2023-09-21,30.49645
2023-09-22,29.17933
2023-09-23,16.10942
2023-09-24,3.34346
2023-09-25,10.13171
2023-09-26,22.99898
2023-09-27,18.74366
2023-09-28,16.51469
2023-09-29,14.08308
2023-09-30,12.36068
2023-10-01,4.35663
2023-10-02,7.19351
2023-10-03,18.13576
2023-10-04,24.62006
2023-10-05,28.67274
2023-10-06,22.59371
2023-10-07,15.09625
2023-10-08,3.64741
2023-10-09,14.18439
2023-10-10,27.55825
2023-10-11,30.90172
2023-10-12,32.52279
2023-10-13,32.21884
2023-10-14,15.4002
2023-10-15,3.74873
2023-10-16,11.55015
2023-10-17,31.50962
2023-10-18,31.00303
2023-10-19,28.87537
2023-10-20,29.28064
2023-10-21,16.81864
2023-10-22,3.74873
2023-10-23,12.25937
2023-10-24,32.01621
2023-10-25,30.49645
2023-10-26,34.54913
2023-10-27,29.07801
2023-10-28,18.43971
2023-10-29,3.24214
2023-10-30,11.44883
2023-10-31,28.67274
2023-11-01,27.65957
2023-11-02,33.33333
2023-11-03,29.98986
2023-11-04,22.28976
2023-11-05,7.29483
2023-11-06,24.92401
2023-11-07,40.22289
2023-11-08,31.50962
2023-11-09,32.11752
2023-11-10,26.34245
2023-11-11,19.25025
2023-11-12,3.34346
2023-11-13,9.62512
2023-11-14,28.26747
2023-11-15,31.4083
2023-11-16,32.32016
2023-11-17,27.45694
2023-11-18,16.21073
2023-11-19,2.93819
2023-11-20,10.23302
2023-11-21,25.93718
2023-11-22,24.41742
2023-11-23,30.1925
2023-11-24,19.5542
2023-11-25,10.23302
2023-11-26,4.154
2023-11-27,6.18034
2023-11-28,18.33839
2023-11-29,22.79635
2023-11-30,21.78318
2023-12-01,19.14893
2023-12-02,14.58966
2023-12-03,2.93819
2023-12-04,9.5238
2023-12-05,22.4924
2023-12-06,22.69503
2023-12-07,22.69503
2023-12-08,25.83586
2023-12-09,16.616
2023-12-10,2.22897
2023-12-11,7.59878
2023-12-12,24.11347
2023-12-13,23.50557
2023-12-14,23.50557
2023-12-15,23.60688
2023-12-16,15.70415
2023-12-17,3.44478
2023-12-18,8.40932
2023-12-19,22.18844
2023-12-20,20.97264
2023-12-21,26.24113
2023-12-22,23.20162
2023-12-23,15.80547
2023-12-24,2.63424
2023-12-25,3.34346
2023-12-26,9.72644
2023-12-27,23.50557
2023-12-28,23.1003
2023-12-29,15.60283
2023-12-30,7.59878
2023-12-31,1.72239
2024-01-01,3.14083
2024-01-02,9.32117
2024-01-03,24.62006
2024-01-04,24.21479
2024-01-05,24.82269
2024-01-06,16.81864
2024-01-07,3.14083
2024-01-08,7.80141
2024-01-09,23.80952
2024-01-10,24.72137
2024-01-11,24.11347
2024-01-12,22.28976
2024-01-13,16.31205
2024-01-14,2.12765
2024-01-15,8.10536
2024-01-16,14.48834
2024-01-17,23.30293
2024-01-18,24.01215
2024-01-19,20.77001
2024-01-20,14.69098
2024-01-21,2.83687
2024-01-22,9.92907
2024-01-23,25.63323
2024-01-24,23.50557
2024-01-25,23.50557
2024-01-26,24.21479
2024-01-27,15.09625
2024-01-28,3.85005
2024-01-29,8.20668
2024-01-30,22.4924
2024-01-31,21.68186
2024-02-01,24.51874
2024-02-02,23.40425
2024-02-03,18.54103
2024-02-04,2.53292
2024-02-05,10.03039
2024-02-06,22.79635
2024-02-07,24.51874
2024-02-08,19.35157
2024-02-09,15.4002
2024-02-10,9.62512
2024-02-11,2.93819
2024-02-12,7.19351
2024-02-13,21.88449
2024-02-14,26.0385
2024-02-15,24.51874
2024-02-16,26.13981
2024-02-17,17.12259
2024-02-18,4.05268
2024-02-19,10.94224
2024-02-20,23.7082
2024-02-21,26.13981
2024-02-22,30.29381
2024-02-23,25.12664
2024-02-24,17.02127
2024-02-25,2.63424
2024-02-26,7.59878
2024-02-27,24.01215
2024-02-28,23.80952
2024-02-29,21.88449
2024-03-01,19.85815
2024-03-02,16.21073
2024-03-03,5.3698
2024-03-04,10.23302
2024-03-05,23.91084
2024-03-06,23.91084
2024-03-07,23.20162
2024-03-08,21.37791
2024-03-09,15.4002
2024-03-10,5.57244
2024-03-11,10.63829
2024-03-12,26.54508
2024-03-13,24.21479
2024-03-14,22.39108
2024-03-15,24.01215
2024-03-16,14.79229
2024-03-17,2.93819
2024-03-18,14.38703
2024-03-19,25.43059
2024-03-20,22.28976
