date,공매도현황
2020-10-31,1.08459
2020-11-01,1.37382
2020-11-02,2.60303
2020-11-03,10.77368
2020-11-04,14.17208
2020-11-05,4.62762
2020-11-06,4.55531
2020-11-07,1.01229
2020-11-08,1.08459
2020-11-09,3.3261
2020-11-10,2.16919
2020-11-11,3.25379
2020-11-12,3.83224
2020-11-13,4.77223
2020-11-14,0.93998
2020-11-15,0.65075
2020-11-16,3.10918
2020-11-17,4.69992
2020-11-18,4.04916
2020-11-19,3.61532
2020-11-20,3.10918
2020-11-21,0.86767
2020-11-22,0.43383
2020-11-23,3.25379
2020-11-24,3.25379
2020-11-25,4.04916
2020-11-26,4.91684
2020-11-27,4.12147
2020-11-28,1.30151
2020-11-29,0.65075
2020-11-30,4.55531
2020-12-01,4.19378
2020-12-02,5.63991
2020-12-03,5.63991
2020-12-04,7.23065
2020-12-05,3.97686
2020-12-06,2.02458
2020-12-07,7.88141
2020-12-08,9.11062
2020-12-09,6.94143
2020-12-10,8.24295
2020-12-11,8.31525
2020-12-12,2.96456
2020-12-13,2.60303
2020-12-14,6.29067
2020-12-15,6.72451
2020-12-16,5.5676
2020-12-17,6.6522
2020-12-18,5.20607
2020-12-19,2.09689
2020-12-20,1.08459
2020-12-21,3.90455
2020-12-22,4.19378
2020-12-23,5.63991
2020-12-24,4.26608
2020-12-25,1.30151
2020-12-26,1.44613
2020-12-27,1.37382
2020-12-28,6.21836
2020-12-29,6.57989
2020-12-30,6.36297
2020-12-31,3.97686
2021-01-01,2.89226
2021-01-02,1.44613
2021-01-03,1.87997
2021-01-04,6.72451
2021-01-05,7.23065
2021-01-06,4.483
2021-01-07,5.4953
2021-01-08,4.483
2021-01-09,1.73535
2021-01-10,2.38611
2021-01-11,6.94143
2021-01-12,17.13665
2021-01-13,45.40853
2021-01-14,20.8966
2021-01-15,12.58134
2021-01-16,7.30296
2021-01-17,5.92913
2021-01-18,10.84598
2021-01-19,11.93058
2021-01-20,7.23065
2021-01-21,5.5676
2021-01-22,4.483
2021-01-23,2.2415
2021-01-24,2.81995
2021-01-25,3.83224
2021-01-26,4.483
2021-01-27,6.21836
2021-01-28,9.18293
2021-01-29,10.70137
2021-01-30,18.51048
2021-01-31,10.48445
2021-02-01,29.13955
2021-02-02,17.57049
2021-02-03,21.33044
2021-02-04,13.59363
2021-02-05,10.9906
2021-02-06,4.98915
2021-02-07,4.84454
2021-02-08,7.01373
2021-02-09,8.09833
2021-02-10,5.35068
2021-02-11,1.30151
2021-02-12,1.30151
2021-02-13,1.44613
2021-02-14,1.87997
2021-02-15,5.27838
2021-02-16,6.6522
2021-02-17,9.25524
2021-02-18,10.48445
2021-02-19,8.60448
2021-02-20,3.3984
2021-02-21,2.53073
2021-02-22,6.21836
2021-02-23,7.7368
2021-02-24,6.50759
2021-02-25,6.86912
2021-02-26,4.55531
2021-02-27,2.02458
2021-02-28,0.65075
2021-03-01,1.44613
2021-03-02,5.4953
2021-03-03,4.91684
2021-03-04,4.483
2021-03-05,4.62762
2021-03-06,3.47071
2021-03-07,1.59074
2021-03-08,4.4107
2021-03-09,4.33839
2021-03-10,4.483
2021-03-11,4.98915
2021-03-12,3.75994
2021-03-13,2.02458
2021-03-14,2.67534
2021-03-15,4.483
2021-03-16,6.29067
2021-03-17,6.94143
2021-03-18,7.51988
2021-03-19,6.50759
2021-03-20,2.96456
2021-03-21,1.30151
2021-03-22,5.92913
2021-03-23,6.43528
2021-03-24,10.48445
2021-03-25,8.24295
2021-03-26,5.5676
2021-03-27,3.03687
2021-03-28,2.02458
2021-03-29,6.57989
2021-03-30,6.79681
2021-03-31,6.50759
2021-04-01,8.31525
2021-04-02,7.7368
2021-04-03,3.25379
2021-04-04,2.53073
2021-04-05,6.36297
2021-04-06,6.00144
2021-04-07,6.57989
2021-04-08,6.00144
2021-04-09,3.90455
2021-04-10,1.51843
2021-04-11,1.80766
2021-04-12,4.84454
2021-04-13,5.4953
2021-04-14,6.21836
2021-04-15,4.77223
2021-04-16,6.29067
2021-04-17,2.31381
2021-04-18,3.3261
2021-04-19,7.01373
2021-04-20,11.78597
2021-04-21,8.74909
2021-04-22,8.31525
2021-04-23,8.60448
2021-04-24,4.483
2021-04-25,5.5676
2021-04-26,9.68908
2021-04-27,11.85827
2021-04-28,11.56905
2021-04-29,10.19522
2021-04-30,13.52133
2021-05-01,6.94143
2021-05-02,6.50759
2021-05-03,100.0
2021-05-04,64.42516
2021-05-05,12.50903
2021-05-06,34.63485
2021-05-07,23.86117
2021-05-08,6.43528
2021-05-09,5.35068
2021-05-10,16.91973
2021-05-11,19.812
2021-05-12,27.69342
2021-05-13,23.71655
2021-05-14,18.7274
2021-05-15,4.19378
2021-05-16,4.19378
2021-05-17,13.52133
2021-05-18,12.94287
2021-05-19,3.61532
2021-05-20,12.43673
2021-05-21,11.27982
2021-05-22,4.55531
2021-05-23,2.74765
2021-05-24,12.72595
2021-05-25,10.62906
2021-05-26,16.63051
2021-05-27,17.85972
2021-05-28,13.30441
2021-05-29,3.18148
2021-05-30,3.3984
2021-05-31,11.64135
2021-06-01,11.20751
2021-06-02,14.96746
2021-06-03,12.72595
2021-06-04,9.906
2021-06-05,2.96456
2021-06-06,3.25379
2021-06-07,12.36442
2021-06-08,12.1475
2021-06-09,10.41214
2021-06-10,9.906
2021-06-11,10.19522
2021-06-12,3.18148
2021-06-13,1.87997
2021-06-14,9.11062
2021-06-15,7.37527
2021-06-16,8.02603
2021-06-17,7.88141
2021-06-18,8.53217
2021-06-19,1.51843
2021-06-20,1.01229
2021-06-21,6.6522
2021-06-22,8.09833
2021-06-23,10.41214
2021-06-24,10.33984
2021-06-25,7.37527
2021-06-26,5.42299
2021-06-27,2.02458
2021-06-28,6.07375
2021-06-29,6.79681
2021-06-30,7.44757
2021-07-01,8.17064
2021-07-02,6.57989
2021-07-03,1.30151
2021-07-04,2.02458
2021-07-05,5.06146
2021-07-06,6.79681
2021-07-07,5.35068
2021-07-08,5.92913
2021-07-09,4.62762
2021-07-10,1.51843
2021-07-11,1.66305
2021-07-12,5.78452
2021-07-13,6.21836
2021-07-14,8.09833
2021-07-15,8.24295
2021-07-16,5.27838
2021-07-17,1.73535
2021-07-18,1.59074
2021-07-19,4.77223
2021-07-20,4.84454
2021-07-21,7.59219
2021-07-22,6.00144
2021-07-23,5.4953
2021-07-24,1.30151
2021-07-25,1.22921
2021-07-26,6.21836
2021-07-27,5.13376
2021-07-28,4.91684
2021-07-29,5.71221
2021-07-30,6.14605
2021-07-31,2.31381
2021-08-01,0.50614
2021-08-02,5.27838
2021-08-03,5.85683
2021-08-04,5.71221
2021-08-05,5.71221
2021-08-06,5.42299
2021-08-07,1.01229
2021-08-08,1.01229
2021-08-09,4.4107
2021-08-10,6.07375
2021-08-11,8.02603
2021-08-12,8.45986
2021-08-13,7.44757
2021-08-14,2.2415
2021-08-15,0.43383
2021-08-16,1.37382
2021-08-17,5.78452
2021-08-18,5.42299
2021-08-19,6.72451
2021-08-20,8.53217
2021-08-21,3.75994
2021-08-22,1.51843
2021-08-23,6.94143
2021-08-24,7.66449
2021-08-25,7.30296
2021-08-26,8.24295
2021-08-27,6.72451
2021-08-28,2.45842
2021-08-29,1.37382
2021-08-30,7.80911
2021-08-31,7.37527
2021-09-01,7.59219
2021-09-02,8.8214
2021-09-03,6.50759
2021-09-04,1.44613
2021-09-05,1.87997
2021-09-06,8.02603
2021-09-07,7.80911
2021-09-08,7.44757
2021-09-09,7.66449
2021-09-10,6.07375
2021-09-11,1.30151
2021-09-12,1.1569
2021-09-13,6.86912
2021-09-14,6.79681
2021-09-15,6.6522
2021-09-16,5.71221
2021-09-17,5.27838
2021-09-18,2.16919
2021-09-19,0.72306
2021-09-20,0.93998
2021-09-21,0.65075
2021-09-22,0.50614
2021-09-23,6.72451
2021-09-24,7.7368
2021-09-25,2.09689
2021-09-26,1.1569
2021-09-27,6.94143
2021-09-28,6.86912
2021-09-29,6.00144
2021-09-30,7.08604
2021-10-01,5.4953
2021-10-02,1.66305
2021-10-03,1.30151
2021-10-04,0.79537
2021-10-05,6.21836
2021-10-06,11.78597
2021-10-07,9.03832
2021-10-08,8.53217
2021-10-09,2.60303
2021-10-10,1.87997
2021-10-11,1.44613
2021-10-12,8.24295
2021-10-13,8.09833
2021-10-14,7.7368
2021-10-15,6.50759
2021-10-16,1.80766
2021-10-17,1.37382
2021-10-18,5.63991
2021-10-19,6.86912
2021-10-20,6.07375
2021-10-21,5.4953
2021-10-22,5.63991
2021-10-23,1.22921
2021-10-24,0.43383
2021-10-25,4.84454
2021-10-26,5.27838
2021-10-27,5.71221
2021-10-28,8.31525
2021-10-29,6.14605
2021-10-30,1.37382
2021-10-31,1.37382
2021-11-01,6.86912
2021-11-02,6.14605
2021-11-03,7.01373
2021-11-04,6.36297
2021-11-05,6.00144
2021-11-06,1.59074
2021-11-07,0.50614
2021-11-08,6.21836
2021-11-09,5.92913
2021-11-10,7.30296
2021-11-11,6.72451
2021-11-12,6.07375
2021-11-13,1.59074
2021-11-14,0.79537
2021-11-15,6.21836
2021-11-16,6.6522
2021-11-17,5.92913
2021-11-18,6.79681
2021-11-19,5.35068
2021-11-20,1.87997
2021-11-21,1.30151
2021-11-22,6.43528
2021-11-23,5.63991
2021-11-24,6.94143
2021-11-25,6.6522
2021-11-26,5.92913
2021-11-27,0.72306
2021-11-28,1.73535
2021-11-29,4.77223
2021-11-30,8.31525
2021-12-01,6.57989
2021-12-02,6.21836
2021-12-03,5.35068
2021-12-04,1.1569
2021-12-05,1.22921
2021-12-06,6.6522
2021-12-07,5.78452
2021-12-08,6.50759
2021-12-09,6.86912
2021-12-10,4.98915
2021-12-11,2.09689
2021-12-12,1.01229
2021-12-13,5.78452
2021-12-14,5.63991
2021-12-15,6.00144
2021-12-16,4.91684
2021-12-17,4.483
2021-12-18,1.73535
2021-12-19,1.1569
2021-12-20,4.33839
2021-12-21,4.91684
2021-12-22,5.13376
2021-12-23,4.483
2021-12-24,4.19378
2021-12-25,0.93998
2021-12-26,0.50614
2021-12-27,4.33839
2021-12-28,5.71221
2021-12-29,4.4107
2021-12-30,2.81995
2021-12-31,1.22921
2022-01-01,0.57845
2022-01-02,0.57845
2022-01-03,4.55531
2022-01-04,3.90455
2022-01-05,5.13376
2022-01-06,7.95372
2022-01-07,5.85683
2022-01-08,1.59074
2022-01-09,1.87997
2022-01-10,10.19522
2022-01-11,10.19522
2022-01-12,5.71221
2022-01-13,4.26608
2022-01-14,6.21836
2022-01-15,2.96456
2022-01-16,0.57845
2022-01-17,4.62762
2022-01-18,5.5676
2022-01-19,6.07375
2022-01-20,4.26608
2022-01-21,4.55531
2022-01-22,0.79537
2022-01-24,4.91684
2022-01-25,5.63991
2022-01-26,5.4953
2022-01-27,6.14605
2022-01-28,4.12147
2022-01-29,0.50614
2022-01-30,0.93998
2022-01-31,0.50614
2022-02-01,0.79537
2022-02-02,0.57845
2022-02-03,4.4107
2022-02-04,4.26608
2022-02-05,2.02458
2022-02-06,1.80766
2022-02-07,5.27838
2022-02-08,4.98915
2022-02-09,4.4107
2022-02-10,7.08604
2022-02-11,5.42299
2022-02-12,1.01229
2022-02-13,1.01229
2022-02-14,3.90455
2022-02-15,4.84454
2022-02-16,5.42299
2022-02-17,5.27838
2022-02-18,4.55531
2022-02-19,1.08459
2022-02-20,0.72306
2022-02-21,4.483
2022-02-22,3.54302
2022-02-23,5.71221
2022-02-24,3.54302
2022-02-25,2.31381
2022-02-26,1.30151
2022-02-27,0.86767
2022-02-28,3.3261
2022-03-01,0.86767
2022-03-02,4.33839
2022-03-03,5.63991
2022-03-04,6.57989
2022-03-05,1.44613
2022-03-06,0.93998
2022-03-07,4.69992
2022-03-08,5.27838
2022-03-09,1.1569
2022-03-10,4.62762
2022-03-11,7.01373
2022-03-12,2.89226
2022-03-13,1.80766
2022-03-14,7.88141
2022-03-15,6.00144
2022-03-16,5.27838
2022-03-17,5.78452
2022-03-18,5.78452
2022-03-19,1.66305
2022-03-20,0.79537
2022-03-21,3.90455
2022-03-22,5.06146
2022-03-23,4.98915
2022-03-24,4.483
2022-03-25,4.77223
2022-03-26,1.01229
2022-03-27,1.37382
2022-03-28,4.26608
2022-03-29,4.91684
2022-03-30,4.04916
2022-03-31,3.90455
2022-04-01,4.19378
2022-04-02,1.1569
2022-04-03,0.65075
2022-04-04,4.19378
2022-04-05,4.91684
2022-04-06,3.97686
2022-04-07,4.12147
2022-04-08,4.04916
2022-04-09,0.57845
2022-04-10,1.51843
2022-04-11,4.77223
2022-04-12,4.69992
2022-04-13,4.84454
2022-04-14,5.4953
2022-04-15,4.12147
2022-04-16,0.72306
2022-04-17,0.79537
2022-04-18,3.83224
2022-04-19,4.33839
2022-04-20,4.77223
2022-04-21,4.26608
2022-04-22,3.61532
2022-04-23,0.93998
2022-04-24,0.50614
2022-04-25,4.91684
2022-04-26,5.20607
2022-04-27,4.4107
2022-04-28,5.06146
2022-04-29,4.19378
2022-04-30,1.08459
2022-05-01,0.57845
2022-05-02,4.4107
2022-05-03,4.483
2022-05-04,4.84454
2022-05-05,1.87997
2022-05-06,3.61532
2022-05-07,0.86767
2022-05-08,1.1569
2022-05-09,3.54302
2022-05-10,3.83224
2022-05-11,4.4107
2022-05-12,4.55531
2022-05-13,4.33839
2022-05-14,1.73535
2022-05-15,0.65075
2022-05-16,4.98915
2022-05-17,4.84454
2022-05-18,6.57989
2022-05-19,6.36297
2022-05-20,4.55531
2022-05-21,1.30151
2022-05-22,1.37382
2022-05-23,5.27838
2022-05-24,5.78452
2022-05-25,4.55531
2022-05-26,4.19378
2022-05-27,5.13376
2022-05-28,1.08459
2022-05-29,0.43383
2022-05-30,4.12147
2022-05-31,4.33839
2022-06-01,1.30151
2022-06-02,4.55531
2022-06-03,3.83224
2022-06-04,0.79537
2022-06-05,0.79537
2022-06-06,0.86767
2022-06-07,4.483
2022-06-08,4.26608
2022-06-09,4.62762
2022-06-10,5.42299
2022-06-11,0.86767
2022-06-12,1.22921
2022-06-13,4.69992
2022-06-14,3.75994
2022-06-15,6.21836
2022-06-16,5.06146
2022-06-17,4.91684
2022-06-18,2.38611
2022-06-19,0.93998
2022-06-20,6.94143
2022-06-21,5.71221
2022-06-22,8.38756
2022-06-23,6.72451
2022-06-24,4.483
2022-06-25,2.31381
2022-06-26,0.65075
2022-06-27,5.63991
2022-06-28,6.50759
2022-06-29,6.07375
2022-06-30,5.85683
2022-07-01,5.85683
2022-07-02,1.66305
2022-07-03,0.65075
2022-07-04,5.85683
2022-07-05,5.42299
2022-07-06,6.07375
2022-07-07,5.20607
2022-07-08,4.69992
2022-07-09,3.25379
2022-07-10,1.08459
2022-07-11,5.85683
2022-07-12,5.20607
2022-07-13,6.00144
2022-07-14,5.27838
2022-07-15,4.77223
2022-07-16,1.80766
2022-07-17,1.66305
2022-07-18,6.07375
2022-07-19,5.5676
2022-07-20,5.20607
2022-07-21,5.5676
2022-07-22,4.33839
2022-07-23,1.30151
2022-07-24,1.01229
2022-07-25,6.00144
2022-07-26,5.06146
2022-07-27,5.5676
2022-07-28,5.92913
2022-07-29,5.78452
2022-07-30,1.66305
2022-07-31,1.1569
2022-08-01,4.26608
2022-08-02,4.483
2022-08-03,5.06146
2022-08-04,5.42299
2022-08-05,5.20607
2022-08-06,1.22921
2022-08-07,0.57845
2022-08-08,3.97686
2022-08-09,6.29067
2022-08-10,4.98915
2022-08-11,5.78452
2022-08-12,5.71221
2022-08-13,2.16919
2022-08-14,1.1569
2022-08-15,0.65075
2022-08-16,5.4953
2022-08-17,6.79681
2022-08-18,5.71221
2022-08-19,5.27838
2022-08-20,0.65075
2022-08-21,0.57845
2022-08-22,5.20607
2022-08-23,4.77223
2022-08-24,4.26608
2022-08-25,6.14605
2022-08-26,5.20607
2022-08-27,1.30151
2022-08-28,1.1569
2022-08-29,4.84454
2022-08-30,5.5676
2022-08-31,4.84454
2022-09-01,4.62762
2022-09-02,4.55531
2022-09-03,1.30151
2022-09-04,0.93998
2022-09-05,5.92913
2022-09-06,4.69992
2022-09-07,4.98915
2022-09-08,4.62762
2022-09-09,0.72306
2022-09-10,0.50614
2022-09-11,0.50614
2022-09-12,0.43383
2022-09-13,5.92913
2022-09-14,5.71221
2022-09-15,5.5676
2022-09-16,3.75994
2022-09-17,1.59074
2022-09-18,0.36153
2022-09-19,4.91684
2022-09-20,4.483
2022-09-21,4.12147
2022-09-22,4.26608
2022-09-23,3.47071
2022-09-24,0.65075
2022-09-25,0.72306
2022-09-26,5.42299
2022-09-27,4.33839
2022-09-28,4.69992
2022-09-29,5.5676
2022-09-30,3.68763
2022-10-01,0.93998
2022-10-03,1.1569
2022-10-04,3.61532
2022-10-05,6.29067
2022-10-06,3.97686
2022-10-07,4.84454
2022-10-08,0.50614
2022-10-10,0.65075
2022-10-11,4.91684
2022-10-12,4.91684
2022-10-13,6.72451
2022-10-14,5.63991
2022-10-15,1.01229
2022-10-16,0.72306
2022-10-17,4.55531
2022-10-18,5.78452
2022-10-19,5.78452
2022-10-20,5.92913
2022-10-21,4.04916
2022-10-23,0.50614
2022-10-24,3.90455
2022-10-25,5.20607
2022-10-26,5.92913
2022-10-27,4.55531
2022-10-28,4.33839
2022-10-29,0.43383
2022-10-30,1.01229
2022-10-31,4.04916
2022-11-01,3.68763
2022-11-02,5.20607
2022-11-03,5.13376
2022-11-04,3.54302
2022-11-05,0.72306
2022-11-06,0.93998
2022-11-07,3.75994
2022-11-08,4.483
2022-11-09,5.5676
2022-11-10,3.97686
2022-11-11,5.71221
2022-11-12,1.73535
2022-11-13,0.57845
2022-11-14,5.4953
2022-11-15,4.91684
2022-11-16,4.91684
2022-11-17,4.69992
2022-11-18,3.90455
2022-11-20,0.43383
2022-11-21,3.75994
2022-11-22,5.13376
2022-11-23,5.27838
2022-11-24,4.26608
2022-11-25,4.84454
2022-11-26,1.08459
2022-11-27,0.43383
2022-11-28,4.04916
2022-11-29,3.68763
2022-11-30,5.71221
2022-12-01,4.483
2022-12-02,4.19378
2022-12-03,0.57845
2022-12-05,5.20607
2022-12-06,3.47071
2022-12-07,4.483
2022-12-08,4.84454
2022-12-09,4.483
2022-12-10,1.22921
2022-12-11,1.01229
2022-12-12,4.04916
2022-12-13,3.61532
2022-12-14,3.54302
2022-12-15,4.12147
2022-12-16,3.47071
2022-12-17,0.57845
2022-12-19,3.3261
2022-12-20,4.26608
2022-12-21,4.04916
2022-12-22,4.04916
2022-12-23,3.47071
2022-12-24,0.57845
2022-12-25,0.43383
2022-12-26,4.33839
2022-12-27,2.53073
2022-12-28,4.19378
2022-12-29,3.25379
2022-12-30,1.22921
2022-12-31,0.50614
2023-01-02,3.68763
2023-01-03,4.12147
2023-01-04,3.83224
2023-01-05,2.96456
2023-01-06,3.61532
2023-01-07,0.72306
2023-01-09,3.3984
2023-01-10,3.18148
2023-01-11,2.60303
2023-01-12,3.68763
2023-01-13,3.90455
2023-01-16,3.03687
2023-01-17,3.54302
2023-01-18,2.31381
2023-01-19,2.89226
2023-01-20,2.31381
2023-01-21,0.72306
2023-01-23,0.65075
2023-01-25,2.89226
2023-01-26,3.68763
2023-01-27,3.90455
2023-01-28,0.86767
2023-01-29,0.36153
2023-01-30,4.04916
2023-01-31,3.03687
2023-02-01,2.81995
2023-02-02,3.3261
2023-02-03,2.53073
2023-02-05,0.57845
2023-02-06,2.2415
2023-02-07,3.54302
2023-02-08,4.33839
2023-02-09,3.97686
2023-02-10,3.25379
2023-02-11,0.79537
2023-02-12,0.36153
2023-02-13,3.54302
2023-02-14,3.3261
2023-02-15,4.98915
2023-02-16,4.69992
2023-02-17,6.29067
2023-02-18,1.30151
2023-02-19,0.93998
2023-02-20,5.35068
2023-02-21,4.62762
2023-02-22,5.20607
2023-02-23,4.62762
2023-02-24,5.92913
2023-02-25,1.08459
2023-02-26,1.1569
2023-02-27,4.98915
2023-02-28,6.14605
2023-03-01,1.51843
2023-03-02,5.13376
2023-03-03,5.42299
2023-03-04,1.44613
2023-03-05,1.59074
2023-03-06,7.59219
2023-03-07,7.37527
2023-03-08,6.07375
2023-03-09,6.07375
2023-03-10,4.69992
2023-03-11,0.86767
2023-03-12,0.79537
2023-03-13,6.07375
2023-03-14,6.29067
2023-03-15,6.94143
2023-03-16,6.14605
2023-03-17,5.71221
2023-03-18,1.22921
2023-03-19,0.86767
2023-03-20,5.20607
2023-03-21,5.5676
2023-03-22,5.35068
2023-03-23,6.43528
2023-03-24,5.63991
2023-03-25,0.79537
2023-03-26,0.43383
2023-03-27,5.35068
2023-03-28,4.84454
2023-03-29,6.00144
2023-03-30,6.57989
2023-03-31,4.33839
2023-04-01,0.86767
2023-04-02,0.93998
2023-04-03,4.62762
2023-04-04,6.57989
2023-04-05,5.5676
2023-04-06,5.71221
2023-04-07,4.77223
2023-04-08,1.59074
2023-04-09,0.36153
2023-04-10,7.66449
2023-04-11,6.57989
2023-04-12,6.79681
2023-04-13,6.21836
2023-04-14,7.23065
2023-04-15,1.80766
2023-04-16,1.87997
2023-04-17,6.94143
2023-04-18,7.51988
2023-04-19,6.79681
2023-04-20,6.94143
2023-04-21,6.72451
2023-04-22,1.73535
2023-04-23,1.73535
2023-04-24,6.21836
2023-04-25,6.50759
2023-04-26,6.79681
2023-04-27,4.84454
2023-04-28,5.42299
2023-04-29,1.30151
2023-04-30,1.22921
2023-05-01,1.08459
2023-05-02,4.62762
2023-05-03,6.07375
2023-05-04,4.84454
2023-05-05,1.01229
2023-05-06,1.08459
2023-05-07,0.79537
2023-05-08,4.04916
2023-05-09,5.92913
2023-05-10,6.94143
2023-05-11,4.98915
2023-05-12,4.98915
2023-05-13,1.08459
2023-05-14,0.65075
2023-05-15,4.19378
2023-05-16,3.90455
2023-05-17,4.84454
2023-05-18,5.20607
2023-05-19,4.62762
2023-05-20,0.93998
2023-05-21,1.08459
2023-05-22,4.483
2023-05-23,4.69992
2023-05-24,5.20607
2023-05-25,5.63991
2023-05-26,4.483
2023-05-27,1.01229
2023-05-28,0.43383
2023-05-29,1.37382
2023-05-30,5.20607
2023-05-31,5.71221
2023-06-01,5.06146
2023-06-02,5.63991
2023-06-03,1.44613
2023-06-04,0.50614
2023-06-05,5.20607
2023-06-06,1.66305
2023-06-07,5.4953
2023-06-08,5.4953
2023-06-09,6.21836
2023-06-10,0.57845
2023-06-11,1.73535
2023-06-12,5.4953
2023-06-13,7.51988
2023-06-14,7.08604
2023-06-15,7.08604
2023-06-16,6.29067
2023-06-17,0.72306
2023-06-18,1.73535
2023-06-19,6.94143
2023-06-20,7.80911
2023-06-21,7.01373
2023-06-22,5.85683
2023-06-23,6.00144
2023-06-24,1.22921
2023-06-25,1.30151
2023-06-26,5.71221
2023-06-27,7.59219
