date,신용카드연회비
2021-05-24,52.1645
2021-05-25,57.3593
2021-05-26,52.1645
2021-05-27,46.75324
2021-05-28,47.61904
2021-05-29,24.45887
2021-05-30,27.70562
2021-05-31,39.17748
2021-06-01,61.90476
2021-06-02,46.75324
2021-06-03,50.0
2021-06-04,41.77489
2021-06-05,30.51948
2021-06-06,23.80952
2021-06-07,55.41125
2021-06-08,49.35064
2021-06-09,43.07359
2021-06-10,54.54545
2021-06-11,44.58874
2021-06-12,22.51082
2021-06-13,30.51948
2021-06-14,46.96969
2021-06-15,54.329
2021-06-16,46.96969
2021-06-17,52.38095
2021-06-18,42.64069
2021-06-19,25.10822
2021-06-20,20.34632
2021-06-21,44.15584
2021-06-22,44.15584
2021-06-23,37.22943
2021-06-24,45.45454
2021-06-25,39.17748
2021-06-26,21.64502
2021-06-27,19.48051
2021-06-28,34.63203
2021-06-29,39.17748
2021-06-30,42.20779
2021-07-01,40.69264
2021-07-02,39.39393
2021-07-03,23.80952
2021-07-04,25.54112
2021-07-05,42.64069
2021-07-06,54.54545
2021-07-07,45.45454
2021-07-08,40.69264
2021-07-09,37.66233
2021-07-10,21.64502
2021-07-11,25.54112
2021-07-12,43.50649
2021-07-13,51.2987
2021-07-14,48.70129
2021-07-15,48.26839
2021-07-16,44.15584
2021-07-17,28.57142
2021-07-18,23.37662
2021-07-19,59.0909
2021-07-20,54.329
2021-07-21,55.41125
2021-07-22,50.0
2021-07-23,51.08225
2021-07-24,28.57142
2021-07-25,28.13852
2021-07-26,47.18614
2021-07-27,53.67965
2021-07-28,45.23809
2021-07-29,39.82683
2021-07-30,46.96969
2021-07-31,23.16017
2021-08-01,29.87012
2021-08-02,50.8658
2021-08-03,38.96103
2021-08-04,45.45454
2021-08-05,62.77056
2021-08-06,41.34199
2021-08-07,34.41558
2021-08-08,30.08658
2021-08-09,51.2987
2021-08-10,58.00865
2021-08-11,56.4935
2021-08-12,56.4935
2021-08-13,53.4632
2021-08-14,29.43722
2021-08-15,29.22077
2021-08-16,39.17748
2021-08-17,64.06926
2021-08-18,73.16017
2021-08-19,62.98701
2021-08-20,44.15584
2021-08-21,34.63203
2021-08-22,28.13852
2021-08-23,54.329
2021-08-24,56.0606
2021-08-25,51.94805
2021-08-26,57.57575
2021-08-27,46.10389
2021-08-28,25.32467
2021-08-29,27.05627
2021-08-30,54.54545
2021-08-31,69.69696
2021-09-01,60.82251
2021-09-02,54.97835
2021-09-03,56.70995
2021-09-04,30.30303
2021-09-05,38.09523
2021-09-06,60.60606
2021-09-07,85.71428
2021-09-08,69.48051
2021-09-09,91.99134
2021-09-10,59.9567
2021-09-11,34.19913
2021-09-12,36.79653
2021-09-13,63.20346
2021-09-14,80.51948
2021-09-15,76.40692
2021-09-16,60.38961
2021-09-17,47.40259
2021-09-18,25.32467
2021-09-19,19.04761
2021-09-20,22.29437
2021-09-21,19.48051
2021-09-22,23.59307
2021-09-23,58.00865
2021-09-24,62.12121
2021-09-25,33.76623
2021-09-26,34.84848
2021-09-27,64.93506
2021-09-28,55.41125
2021-09-29,50.0
2021-09-30,52.81385
2021-10-01,61.47186
2021-10-02,32.68398
2021-10-03,25.97402
2021-10-04,35.93073
2021-10-05,46.96969
2021-10-06,65.15151
2021-10-07,56.70995
2021-10-08,50.21645
2021-10-09,31.16883
2021-10-10,24.89177
2021-10-11,31.60173
2021-10-12,52.38095
2021-10-13,60.60606
2021-10-14,48.91774
2021-10-15,63.20346
2021-10-16,30.95238
2021-10-17,30.30303
2021-10-18,55.6277
2021-10-19,53.4632
2021-10-20,54.54545
2021-10-21,47.18614
2021-10-22,50.4329
2021-10-23,29.22077
2021-10-24,25.32467
2021-10-25,58.44155
2021-10-26,47.40259
2021-10-27,46.32034
2021-10-28,46.96969
2021-10-29,44.58874
2021-10-30,29.65367
2021-10-31,27.48917
2021-11-01,60.82251
2021-11-02,50.64935
2021-11-03,50.8658
2021-11-04,44.37229
2021-11-05,45.45454
2021-11-06,25.54112
2021-11-07,27.92207
2021-11-08,46.75324
2021-11-09,49.13419
2021-11-10,45.67099
2021-11-11,47.83549
2021-11-12,42.42424
2021-11-13,32.90043
2021-11-14,30.30303
2021-11-15,53.67965
2021-11-16,57.7922
2021-11-17,54.11255
2021-11-18,48.91774
2021-11-19,36.36363
2021-11-20,25.97402
2021-11-21,24.24242
2021-11-22,45.45454
2021-11-23,44.58874
2021-11-24,40.47619
2021-11-25,53.24675
2021-11-26,37.87878
2021-11-27,21.86147
2021-11-28,23.37662
2021-11-29,43.29004
2021-11-30,56.27705
2021-12-01,55.1948
2021-12-02,45.67099
2021-12-03,48.91774
2021-12-04,25.97402
2021-12-05,27.48917
2021-12-06,53.24675
2021-12-07,60.82251
2021-12-08,48.26839
2021-12-09,48.26839
2021-12-10,48.48484
2021-12-11,28.35497
2021-12-12,35.49783
2021-12-13,51.94805
2021-12-14,44.37229
2021-12-15,63.20346
2021-12-16,54.54545
2021-12-17,39.17748
2021-12-18,26.19047
2021-12-19,29.87012
2021-12-20,51.51515
2021-12-21,50.21645
2021-12-22,42.42424
2021-12-23,46.53679
2021-12-24,35.71428
2021-12-25,20.77922
2021-12-26,27.70562
2021-12-27,49.56709
2021-12-28,56.0606
2021-12-29,46.96969
2021-12-30,42.85714
2021-12-31,45.02164
2022-01-01,29.87012
2022-01-02,33.33333
2022-01-03,64.71861
2022-01-04,57.3593
2022-01-05,56.27705
2022-01-06,56.4935
2022-01-07,44.15584
2022-01-08,30.08658
2022-01-09,29.22077
2022-01-10,51.94805
2022-01-11,51.51515
2022-01-12,45.02164
2022-01-13,48.48484
2022-01-14,41.34199
2022-01-15,29.22077
2022-01-16,32.03463
2022-01-17,51.51515
2022-01-18,57.14285
2022-01-19,43.29004
2022-01-20,41.99134
2022-01-21,40.69264
2022-01-22,25.10822
2022-01-23,23.80952
2022-01-24,46.10389
2022-01-25,52.1645
2022-01-26,69.69696
2022-01-27,44.80519
2022-01-28,38.09523
2022-01-29,24.24242
2022-01-30,21.86147
2022-01-31,20.77922
2022-02-01,27.05627
2022-02-02,25.10822
2022-02-03,53.0303
2022-02-04,58.658
2022-02-05,33.33333
2022-02-06,27.27272
2022-02-07,61.03896
2022-02-08,57.7922
2022-02-09,46.96969
2022-02-10,47.40259
2022-02-11,56.70995
2022-02-12,31.60173
2022-02-13,34.84848
2022-02-14,61.68831
2022-02-15,54.54545
2022-02-16,57.14285
2022-02-17,52.1645
2022-02-18,49.13419
2022-02-19,28.78787
2022-02-20,26.40692
2022-02-21,55.6277
2022-02-22,56.70995
2022-02-23,50.4329
2022-02-24,49.78354
2022-02-25,59.0909
2022-02-26,28.78787
2022-02-27,25.32467
2022-02-28,56.0606
2022-03-01,41.12554
2022-03-02,56.70995
2022-03-03,49.56709
2022-03-04,46.32034
2022-03-05,32.46753
2022-03-06,28.57142
2022-03-07,54.7619
2022-03-08,46.10389
2022-03-09,31.60173
2022-03-10,44.80519
2022-03-11,50.4329
2022-03-12,29.43722
2022-03-13,28.57142
2022-03-14,53.4632
2022-03-15,58.658
2022-03-16,53.0303
2022-03-17,53.0303
2022-03-18,45.88744
2022-03-19,26.19047
2022-03-20,28.57142
2022-03-21,53.24675
2022-03-22,53.8961
2022-03-23,42.20779
2022-03-24,44.37229
2022-03-25,58.00865
2022-03-26,30.95238
2022-03-27,32.03463
2022-03-28,47.40259
2022-03-29,39.39393
2022-03-30,44.58874
2022-03-31,49.35064
2022-04-01,44.15584
2022-04-02,32.90043
2022-04-03,35.49783
2022-04-04,52.81385
2022-04-05,65.80086
2022-04-06,54.11255
2022-04-07,53.4632
2022-04-08,50.21645
2022-04-09,25.54112
2022-04-10,30.73593
2022-04-11,55.1948
2022-04-12,49.78354
2022-04-13,46.10389
2022-04-14,47.83549
2022-04-15,58.87445
2022-04-16,28.78787
2022-04-17,29.65367
2022-04-18,55.1948
2022-04-19,55.41125
2022-04-20,59.5238
2022-04-21,56.27705
2022-04-22,41.77489
2022-04-23,27.05627
2022-04-24,26.83982
2022-04-25,64.71861
2022-04-26,46.75324
2022-04-27,48.26839
2022-04-28,48.70129
2022-04-29,47.40259
2022-04-30,29.22077
2022-05-01,37.44588
2022-05-02,60.17316
2022-05-03,60.38961
2022-05-04,45.67099
2022-05-05,30.73593
2022-05-06,47.61904
2022-05-07,33.33333
2022-05-08,31.38528
2022-05-09,48.70129
2022-05-10,52.81385
2022-05-11,56.4935
2022-05-12,45.67099
2022-05-13,45.45454
2022-05-14,22.72727
2022-05-15,32.68398
2022-05-16,60.82251
2022-05-17,59.74025
2022-05-18,48.26839
2022-05-19,49.35064
2022-05-20,39.61038
2022-05-21,25.54112
2022-05-22,29.22077
2022-05-23,44.37229
2022-05-24,52.1645
2022-05-25,58.87445
2022-05-26,42.20779
2022-05-27,37.22943
2022-05-28,24.89177
2022-05-29,28.78787
2022-05-30,47.83549
2022-05-31,46.96969
2022-06-01,35.49783
2022-06-02,50.4329
2022-06-03,37.87878
2022-06-04,28.57142
2022-06-05,22.72727
2022-06-06,26.62337
2022-06-07,47.61904
2022-06-08,57.57575
2022-06-09,51.51515
2022-06-10,48.70129
2022-06-11,22.72727
2022-06-12,24.67532
2022-06-13,46.53679
2022-06-14,45.88744
2022-06-15,59.74025
2022-06-16,46.96969
2022-06-17,47.18614
2022-06-18,24.24242
2022-06-19,22.51082
2022-06-20,41.99134
2022-06-21,50.4329
2022-06-22,37.87878
2022-06-23,41.12554
2022-06-24,41.12554
2022-06-25,22.51082
2022-06-26,27.48917
2022-06-27,47.18614
2022-06-28,43.07359
2022-06-29,42.64069
2022-06-30,50.64935
2022-07-01,52.1645
2022-07-02,23.16017
2022-07-03,26.40692
2022-07-04,49.56709
2022-07-05,60.17316
2022-07-06,51.7316
2022-07-07,53.67965
2022-07-08,38.52813
2022-07-09,29.43722
2022-07-10,25.97402
2022-07-11,44.80519
2022-07-12,46.96969
2022-07-13,43.72294
2022-07-14,42.64069
2022-07-15,48.48484
2022-07-16,25.97402
2022-07-17,22.07792
2022-07-18,48.05194
2022-07-19,41.55844
2022-07-20,38.96103
2022-07-21,46.53679
2022-07-22,33.98268
2022-07-23,18.18181
2022-07-24,24.24242
2022-07-25,53.67965
2022-07-26,46.32034
2022-07-27,42.85714
2022-07-28,39.39393
2022-07-29,34.41558
2022-07-30,22.29437
2022-07-31,23.37662
2022-08-01,49.56709
2022-08-02,37.87878
2022-08-03,49.78354
2022-08-04,45.02164
2022-08-05,46.75324
2022-08-06,27.92207
2022-08-07,29.00432
2022-08-08,44.80519
2022-08-09,40.69264
2022-08-10,53.8961
2022-08-11,39.39393
2022-08-12,36.79653
2022-08-13,25.10822
2022-08-14,25.97402
2022-08-15,29.87012
2022-08-16,51.08225
2022-08-17,52.38095
2022-08-18,51.51515
2022-08-19,40.90909
2022-08-20,23.80952
2022-08-21,26.40692
2022-08-22,45.23809
2022-08-23,39.61038
2022-08-24,41.12554
2022-08-25,45.23809
2022-08-26,42.64069
2022-08-27,25.97402
2022-08-28,27.27272
2022-08-29,43.07359
2022-08-30,44.37229
2022-08-31,52.81385
2022-09-01,43.50649
2022-09-02,39.82683
2022-09-03,23.37662
2022-09-04,26.40692
2022-09-05,41.99134
2022-09-06,55.6277
2022-09-07,43.50649
2022-09-08,39.82683
2022-09-09,22.94372
2022-09-10,21.42857
2022-09-11,21.21212
2022-09-12,26.19047
2022-09-13,49.56709
2022-09-14,54.329
2022-09-15,52.81385
2022-09-16,49.56709
2022-09-17,26.83982
2022-09-18,22.94372
2022-09-19,41.99134
2022-09-20,37.66233
2022-09-21,49.35064
2022-09-22,40.04329
2022-09-23,37.44588
2022-09-24,21.42857
2022-09-25,20.99567
2022-09-26,42.20779
2022-09-27,48.70129
2022-09-28,40.04329
2022-09-29,39.82683
2022-09-30,48.26839
2022-10-01,21.21212
2022-10-02,15.36796
2022-10-03,21.21212
2022-10-04,31.16883
2022-10-05,41.55844
2022-10-06,30.30303
2022-10-07,34.41558
2022-10-08,14.93506
2022-10-09,17.31601
2022-10-10,16.23376
2022-10-11,30.73593
2022-10-12,30.51948
2022-10-13,37.44588
2022-10-14,32.03463
2022-10-15,22.07792
2022-10-16,20.77922
2022-10-17,38.31168
2022-10-18,42.64069
2022-10-19,35.49783
2022-10-20,30.30303
2022-10-21,21.86147
2022-10-22,15.36796
2022-10-23,14.93506
2022-10-24,30.30303
2022-10-25,41.55844
2022-10-26,33.54978
2022-10-27,32.46753
2022-10-28,27.92207
2022-10-29,18.83116
2022-10-30,14.93506
2022-10-31,32.03463
2022-11-01,43.07359
2022-11-02,38.31168
2022-11-03,35.49783
2022-11-04,29.87012
2022-11-05,19.26406
2022-11-06,17.31601
2022-11-07,38.31168
2022-11-08,32.68398
2022-11-09,33.11688
2022-11-10,35.06493
2022-11-11,29.00432
2022-11-12,18.61471
2022-11-13,18.18181
2022-11-14,38.52813
2022-11-15,39.39393
2022-11-16,38.96103
2022-11-17,38.31168
2022-11-18,27.92207
2022-11-19,20.99567
2022-11-20,25.97402
2022-11-21,47.83549
2022-11-22,38.96103
2022-11-23,34.63203
2022-11-24,30.95238
2022-11-25,42.85714
2022-11-26,22.72727
2022-11-27,15.80086
2022-11-28,32.03463
2022-11-29,31.38528
2022-11-30,35.49783
2022-12-01,39.39393
2022-12-02,32.68398
2022-12-03,16.45021
2022-12-04,19.69696
2022-12-05,38.09523
2022-12-06,41.34199
2022-12-07,42.64069
2022-12-08,33.76623
2022-12-09,33.54978
2022-12-10,16.23376
2022-12-11,26.40692
2022-12-12,40.25974
2022-12-13,43.93939
2022-12-14,32.90043
2022-12-15,35.49783
2022-12-16,32.46753
2022-12-17,19.69696
2022-12-18,18.61471
2022-12-19,37.22943
2022-12-20,34.19913
2022-12-21,38.96103
2022-12-22,30.08658
2022-12-23,29.87012
2022-12-24,16.23376
2022-12-25,18.83116
2022-12-26,31.60173
2022-12-27,38.96103
2022-12-28,29.00432
2022-12-29,34.41558
2022-12-30,32.90043
2022-12-31,23.59307
2023-01-01,24.89177
2023-01-02,34.63203
2023-01-03,42.20779
2023-01-04,37.01298
2023-01-05,33.54978
2023-01-06,30.30303
2023-01-07,29.43722
2023-01-08,18.61471
2023-01-09,39.39393
2023-01-10,49.13419
2023-01-11,35.93073
2023-01-12,32.90043
2023-01-13,33.76623
2023-01-14,21.86147
2023-01-15,19.48051
2023-01-16,39.39393
2023-01-17,37.01298
2023-01-18,36.58008
2023-01-19,27.48917
2023-01-20,28.35497
2023-01-21,11.68831
2023-01-22,14.93506
2023-01-23,17.53246
2023-01-24,17.74891
2023-01-25,40.90909
2023-01-26,44.58874
2023-01-27,34.63203
2023-01-28,23.16017
2023-01-29,22.72727
2023-01-30,41.12554
2023-01-31,45.67099
2023-02-01,45.45454
2023-02-02,36.14718
2023-02-03,46.75324
2023-02-04,20.56277
2023-02-05,21.86147
2023-02-06,38.52813
2023-02-07,49.78354
2023-02-08,45.23809
2023-02-09,40.04329
2023-02-10,34.84848
2023-02-11,24.89177
2023-02-12,27.70562
2023-02-13,38.74458
2023-02-14,41.77489
2023-02-15,40.25974
2023-02-16,43.29004
2023-02-17,38.52813
2023-02-18,23.37662
2023-02-19,20.77922
2023-02-20,37.87878
2023-02-21,44.58874
2023-02-22,37.44588
2023-02-23,36.79653
2023-02-24,32.68398
2023-02-25,17.74891
2023-02-26,23.37662
2023-02-27,40.90909
2023-02-28,38.52813
2023-03-01,31.81818
2023-03-02,40.47619
2023-03-03,38.74458
2023-03-04,25.32467
2023-03-05,27.70562
2023-03-06,44.37229
2023-03-07,49.35064
2023-03-08,38.74458
2023-03-09,35.06493
2023-03-10,34.84848
2023-03-11,17.53246
2023-03-12,25.32467
2023-03-13,51.08225
2023-03-14,47.40259
2023-03-15,41.99134
2023-03-16,42.42424
2023-03-17,37.66233
2023-03-18,21.42857
2023-03-19,20.99567
2023-03-20,45.88744
2023-03-21,67.74891
2023-03-22,60.60606
2023-03-23,44.80519
2023-03-24,50.8658
2023-03-25,22.07792
2023-03-26,27.05627
2023-03-27,35.28138
2023-03-28,34.41558
2023-03-29,36.14718
2023-03-30,35.71428
2023-03-31,31.38528
2023-04-01,20.77922
2023-04-02,21.21212
2023-04-03,32.68398
2023-04-04,31.38528
2023-04-05,37.44588
2023-04-06,36.79653
2023-04-07,36.79653
2023-04-08,17.31601
2023-04-09,17.31601
2023-04-10,43.50649
2023-04-11,38.74458
2023-04-12,40.25974
2023-04-13,41.55844
2023-04-14,32.68398
2023-04-15,19.48051
2023-04-16,23.80952
2023-04-17,35.06493
2023-04-18,38.74458
2023-04-19,32.90043
2023-04-20,37.66233
2023-04-21,32.25108
2023-04-22,18.61471
2023-04-23,17.74891
2023-04-24,27.05627
2023-04-25,36.14718
2023-04-26,30.95238
2023-04-27,33.33333
2023-04-28,27.05627
2023-04-29,16.66666
2023-04-30,16.88311
2023-05-01,22.51082
2023-05-02,39.61038
2023-05-03,37.66233
2023-05-04,36.14718
2023-05-05,16.45021
2023-05-06,18.39826
2023-05-07,19.26406
2023-05-08,43.50649
2023-05-09,36.14718
2023-05-10,39.39393
2023-05-11,34.19913
2023-05-12,24.45887
2023-05-13,18.61471
2023-05-14,14.93506
2023-05-15,30.51948
2023-05-16,32.46753
2023-05-17,30.30303
2023-05-18,35.06493
2023-05-19,23.59307
2023-05-20,14.06926
2023-05-21,17.31601
2023-05-22,31.16883
2023-05-23,34.84848
2023-05-24,28.78787
2023-05-25,32.90043
2023-05-26,30.95238
2023-05-27,16.66666
2023-05-28,12.77056
2023-05-29,19.04761
