date,파킹통장금리비교
2021-07-03,0.31515
2021-07-04,0.53577
2021-07-05,0.44122
2021-07-06,0.22061
2021-07-07,0.66183
2021-07-11,0.28364
2021-07-13,0.15757
2021-07-14,0.47273
2021-07-15,0.22061
2021-07-16,0.15757
2021-07-18,0.22061
2021-07-19,0.25212
2021-07-20,0.44122
2021-07-21,0.15757
2021-07-22,0.18909
2021-07-23,0.15757
2021-07-24,0.25212
2021-07-25,0.31515
2021-07-28,0.18909
2021-07-30,0.31515
2021-08-02,0.18909
2021-08-03,0.34667
2021-08-04,0.28364
2021-08-05,0.34667
2021-08-09,0.15757
2021-08-11,0.18909
2021-08-12,0.4097
2021-08-13,0.31515
2021-08-14,0.31515
2021-08-15,0.44122
2021-08-16,0.44122
2021-08-17,0.50425
2021-08-18,0.22061
2021-08-19,0.15757
2021-08-20,0.25212
2021-08-21,0.15757
2021-08-22,0.22061
2021-08-23,0.18909
2021-08-24,0.50425
2021-08-25,0.56728
2021-08-26,0.56728
2021-08-27,0.91396
2021-08-28,0.31515
2021-08-29,0.56728
2021-08-30,0.66183
2021-08-31,1.0085
2021-09-01,0.81941
2021-09-02,0.53577
2021-09-03,0.81941
2021-09-04,0.4097
2021-09-06,0.25212
2021-09-07,0.56728
2021-09-08,0.15757
2021-09-10,0.50425
2021-09-11,0.53577
2021-09-12,0.56728
2021-09-13,0.31515
2021-09-14,0.25212
2021-09-15,0.18909
2021-09-16,0.53577
2021-09-17,0.47273
2021-09-18,0.50425
2021-09-19,1.3867
2021-09-20,1.13457
2021-09-21,0.22061
2021-09-22,0.34667
2021-09-23,0.85092
2021-09-24,1.32366
2021-09-25,0.50425
2021-09-26,0.25212
2021-09-27,0.85092
2021-09-28,0.5988
2021-09-29,0.47273
2021-09-30,0.81941
2021-10-01,1.13457
2021-10-02,0.50425
2021-10-03,0.66183
2021-10-04,1.26063
2021-10-05,1.29215
2021-10-06,1.35518
2021-10-07,1.10305
2021-10-08,0.94547
2021-10-09,0.25212
2021-10-10,0.18909
2021-10-11,0.25212
2021-10-12,0.28364
2021-10-13,0.34667
2021-10-14,0.15757
2021-10-15,0.25212
2021-10-17,0.22061
2021-10-18,0.22061
2021-10-19,0.37819
2021-10-20,0.18909
2021-10-21,0.18909
2021-10-22,0.22061
2021-10-24,0.15757
2021-10-26,0.25212
2021-10-28,0.56728
2021-10-29,0.18909
2021-10-31,0.18909
2021-11-02,0.18909
2021-11-05,0.15757
2021-11-08,0.15757
2021-11-09,0.15757
2021-11-10,0.28364
2021-11-12,0.34667
2021-11-20,0.25212
2021-11-22,0.22061
2021-11-23,0.15757
2021-11-24,0.22061
2021-11-25,0.47273
2021-11-26,0.28364
2021-11-28,0.15757
2021-11-29,0.18909
2021-11-30,0.22061
2021-12-01,0.15757
2021-12-03,0.85092
2021-12-04,0.34667
2021-12-05,0.15757
2021-12-06,0.25212
2021-12-07,0.44122
2021-12-09,0.34667
2021-12-11,0.22061
2021-12-12,0.15757
2021-12-13,0.22061
2021-12-14,0.78789
2021-12-15,0.66183
2021-12-16,0.69335
2021-12-17,0.37819
2021-12-18,0.4097
2021-12-19,0.31515
2021-12-20,0.56728
2021-12-21,0.44122
2021-12-22,0.56728
2021-12-23,0.25212
2021-12-24,0.75638
2021-12-25,0.18909
2021-12-26,0.22061
2021-12-27,0.66183
2021-12-28,0.91396
2021-12-29,1.0085
2021-12-30,0.50425
2021-12-31,0.63031
2022-01-01,0.34667
2022-01-02,1.04002
2022-01-03,2.89946
2022-01-04,1.95398
2022-01-05,1.76489
2022-01-06,1.04002
2022-01-07,1.48124
2022-01-08,0.28364
2022-01-09,0.78789
2022-01-10,1.32366
2022-01-11,0.31515
2022-01-12,0.72486
2022-01-13,0.5988
2022-01-14,0.72486
2022-01-15,0.66183
2022-01-16,0.56728
2022-01-17,1.07154
2022-01-18,0.88244
2022-01-19,0.94547
2022-01-20,0.94547
2022-01-21,1.82792
2022-01-22,0.53577
2022-01-23,0.75638
2022-01-24,0.66183
2022-01-25,1.51276
2022-01-26,1.13457
2022-01-27,1.29215
2022-01-28,1.26063
2022-01-29,0.75638
2022-01-30,0.97699
2022-01-31,0.56728
2022-02-01,0.75638
2022-02-02,1.10305
2022-02-03,1.63882
2022-02-04,1.44973
2022-02-05,0.56728
2022-02-06,0.5988
2022-02-07,0.4097
2022-02-08,0.75638
2022-02-09,0.63031
2022-02-10,0.81941
2022-02-11,0.66183
2022-02-12,0.34667
2022-02-13,0.34667
2022-02-14,0.94547
2022-02-15,1.07154
2022-02-16,0.5988
2022-02-17,0.72486
2022-02-18,0.94547
2022-02-19,0.50425
2022-02-20,0.37819
2022-02-21,0.56728
2022-02-22,0.50425
2022-02-23,0.15757
2022-02-24,0.25212
2022-02-25,0.25212
2022-02-26,0.44122
2022-02-28,0.75638
2022-03-01,0.72486
2022-03-02,0.72486
2022-03-03,0.47273
2022-03-04,0.34667
2022-03-05,0.25212
2022-03-06,0.22061
2022-03-09,0.18909
2022-03-10,0.44122
2022-03-11,0.4097
2022-03-14,0.56728
2022-03-15,0.18909
2022-03-16,0.31515
2022-03-17,0.72486
2022-03-18,0.88244
2022-03-19,0.4097
2022-03-20,0.5988
2022-03-21,0.88244
2022-03-22,0.53577
2022-03-23,0.66183
2022-03-24,0.5988
2022-03-25,0.5988
2022-03-26,0.78789
2022-03-27,0.4097
2022-03-28,0.44122
2022-03-29,0.63031
2022-03-30,0.88244
2022-03-31,1.48124
2022-04-01,0.91396
2022-04-02,0.18909
2022-04-04,0.44122
2022-04-05,0.47273
2022-04-08,0.25212
2022-04-12,0.18909
2022-04-14,0.15757
2022-04-15,0.34667
2022-04-16,0.18909
2022-04-18,0.69335
2022-04-19,0.69335
2022-04-20,0.34667
2022-04-21,0.66183
2022-04-22,0.78789
2022-04-23,0.31515
2022-04-26,0.47273
2022-04-27,0.15757
2022-04-28,0.22061
2022-04-29,0.25212
2022-04-30,0.22061
2022-05-01,0.18909
2022-05-02,0.37819
2022-05-03,0.22061
2022-05-04,0.44122
2022-05-05,0.25212
2022-05-08,0.15757
2022-05-09,0.22061
2022-05-10,0.25212
2022-05-12,0.18909
2022-05-13,0.22061
2022-05-14,0.25212
2022-05-16,0.34667
2022-05-17,0.56728
2022-05-18,0.97699
2022-05-19,0.34667
2022-05-20,0.15757
2022-05-21,0.37819
2022-05-22,0.18909
2022-05-23,0.18909
2022-05-24,0.47273
2022-05-25,0.50425
2022-05-26,0.91396
2022-05-27,0.53577
2022-05-28,0.47273
2022-05-29,0.34667
2022-05-30,0.75638
2022-05-31,0.69335
2022-06-01,0.37819
2022-06-02,0.25212
2022-06-03,0.56728
2022-06-04,0.25212
2022-06-05,0.31515
2022-06-06,0.15757
2022-06-07,0.63031
2022-06-08,0.78789
2022-06-10,0.56728
2022-06-11,0.22061
2022-06-12,0.4097
2022-06-13,0.63031
2022-06-14,0.25212
2022-06-15,0.50425
2022-06-16,0.66183
2022-06-17,0.81941
2022-06-18,0.37819
2022-06-19,0.18909
2022-06-20,0.81941
2022-06-21,0.88244
2022-06-22,0.5988
2022-06-23,0.15757
2022-06-24,0.72486
2022-06-25,0.56728
2022-06-26,0.34667
2022-06-27,0.25212
2022-06-28,1.26063
2022-06-29,0.78789
2022-06-30,1.92247
2022-07-01,1.82792
2022-07-02,0.94547
2022-07-03,0.75638
2022-07-04,1.04002
2022-07-05,1.10305
2022-07-06,1.3867
2022-07-07,0.91396
2022-07-08,1.7964
2022-07-09,0.75638
2022-07-10,0.81941
2022-07-11,1.35518
2022-07-12,1.0085
2022-07-13,1.92247
2022-07-14,2.42672
2022-07-15,2.52127
2022-07-16,1.67034
2022-07-17,1.63882
2022-07-18,2.52127
2022-07-19,3.3722
2022-07-20,3.71887
2022-07-21,3.40371
2022-07-22,2.52127
2022-07-23,1.67034
2022-07-24,1.32366
2022-07-25,3.24613
2022-07-26,2.48975
2022-07-27,2.23763
2022-07-28,2.11156
2022-07-29,2.33217
2022-07-30,1.57579
2022-07-31,1.54427
2022-08-01,2.26914
2022-08-02,1.89095
2022-08-03,1.92247
2022-08-04,1.89095
2022-08-05,2.08005
2022-08-06,0.66183
2022-08-07,1.22912
2022-08-08,1.54427
2022-08-09,1.3867
2022-08-10,2.08005
2022-08-11,1.95398
2022-08-12,1.67034
2022-08-13,1.29215
2022-08-14,1.1976
2022-08-15,1.67034
2022-08-16,1.95398
2022-08-17,3.15159
2022-08-18,1.95398
2022-08-19,2.45824
2022-08-20,1.63882
2022-08-21,2.5843
2022-08-22,3.05704
2022-08-23,3.15159
2022-08-24,2.55278
2022-08-25,3.971
2022-08-26,4.34919
2022-08-27,2.04853
2022-08-28,1.89095
2022-08-29,4.03403
2022-08-30,3.68736
2022-08-31,4.06555
2022-09-01,3.34068
2022-09-02,2.52127
2022-09-03,1.3867
2022-09-04,1.92247
2022-09-05,4.28616
2022-09-06,4.44374
2022-09-07,4.03403
2022-09-08,4.1601
2022-09-09,2.71036
2022-09-10,2.30066
2022-09-11,2.74188
2022-09-12,3.65584
2022-09-13,4.60132
2022-09-14,6.20863
2022-09-15,4.34919
2022-09-16,4.5698
2022-09-17,6.1456
2022-09-18,7.43775
2022-09-19,9.17113
2022-09-20,7.5323
2022-09-21,9.23416
2022-09-22,12.32272
2022-09-23,12.13362
2022-09-24,8.00504
2022-09-25,5.76741
2022-09-26,13.17365
2022-09-27,13.14213
2022-09-28,15.2537
2022-09-29,13.99306
2022-09-30,14.81248
2022-10-01,11.40876
2022-10-02,11.34572
2022-10-03,13.77245
2022-10-04,19.00409
2022-10-05,23.47935
2022-10-06,30.00315
2022-10-07,20.48534
2022-10-08,14.68641
2022-10-09,12.82697
2022-10-10,19.31925
2022-10-11,27.57642
2022-10-12,37.09423
2022-10-13,45.41443
2022-10-14,48.47147
2022-10-15,28.14371
2022-10-16,28.96312
2022-10-17,47.62054
2022-10-18,56.50803
2022-10-19,81.4056
2022-10-20,100.0
2022-10-21,80.08194
2022-10-22,42.19981
2022-10-23,46.48597
2022-10-24,71.47809
2022-10-25,76.30003
2022-10-26,62.81121
2022-10-27,57.95776
2022-10-28,59.56508
2022-10-29,36.653
2022-10-30,30.57043
2022-10-31,68.16892
2022-11-01,66.341
2022-11-02,57.6426
2022-11-03,65.01733
2022-11-04,63.53608
2022-11-05,30.6965
2022-11-06,31.76804
2022-11-07,48.69208
2022-11-08,42.95619
2022-11-09,45.1623
2022-11-10,42.76709
2022-11-11,43.11377
2022-11-12,25.1497
2022-11-13,26.78852
2022-11-14,44.09076
2022-11-15,43.9647
2022-11-16,46.23384
2022-11-17,38.51244
2022-11-18,44.7526
2022-11-19,27.10368
2022-11-20,28.30129
2022-11-21,46.67507
2022-11-22,46.23384
2022-11-23,38.98518
2022-11-24,40.18279
2022-11-25,50.07878
2022-11-26,44.94169
2022-11-27,38.57548
2022-11-28,50.42546
2022-11-29,43.64954
2022-11-30,43.20832
2022-12-01,42.92467
2022-12-02,32.65048
2022-12-03,19.60289
2022-12-04,25.71698
2022-12-05,33.31232
2022-12-06,32.96564
2022-12-07,35.48692
2022-12-08,31.86259
2022-12-09,31.67349
2022-12-10,21.14717
2022-12-11,24.23573
2022-12-12,42.3889
2022-12-13,42.23132
2022-12-14,38.13425
2022-12-15,34.03718
2022-12-16,33.56445
2022-12-17,21.49385
2022-12-18,28.64796
2022-12-19,35.54995
2022-12-20,35.86511
2022-12-21,40.93917
2022-12-22,59.0293
2022-12-23,58.77718
2022-12-24,30.85408
2022-12-25,30.82256
2022-12-26,57.98928
2022-12-27,58.87173
2022-12-28,52.82067
2022-12-29,53.64008
2022-12-30,60.57358
2022-12-31,34.00567
2023-01-01,38.95367
2023-01-02,63.09486
2023-01-03,53.64008
2023-01-04,46.549
2023-01-05,56.98077
2023-01-06,48.21935
2023-01-07,38.35486
2023-01-08,38.98518
2023-01-09,66.40403
2023-01-10,61.29845
2023-01-11,57.35896
2023-01-12,51.33942
2023-01-13,64.00882
2023-01-14,38.92215
2023-01-15,40.2143
2023-01-16,86.13299
2023-01-17,75.70122
2023-01-18,65.52158
2023-01-19,58.08383
2023-01-20,60.32146
2023-01-21,40.02521
2023-01-22,35.67601
2023-01-23,37.78758
2023-01-24,40.2143
2023-01-25,78.6322
2023-01-26,63.22092
2023-01-27,59.75417
2023-01-28,39.67853
2023-01-29,37.12574
2023-01-30,52.60006
2023-01-31,62.14938
2023-02-01,62.7797
2023-02-02,49.5115
2023-02-03,47.65206
2023-02-04,28.01764
2023-02-05,32.20926
2023-02-06,43.23983
2023-02-07,49.73211
2023-02-08,53.19886
2023-02-09,47.39993
2023-02-10,64.57611
2023-02-11,35.70753
2023-02-12,33.97415
2023-02-13,46.04475
2023-02-14,40.27734
2023-02-15,47.62054
2023-02-16,40.02521
2023-02-17,41.22281
2023-02-18,32.71352
2023-02-19,31.48439
2023-02-20,46.07626
2023-02-21,46.61203
2023-02-22,49.85817
2023-02-23,39.71005
2023-02-24,53.54554
2023-02-25,34.19476
2023-02-26,33.50141
2023-02-27,42.86164
2023-02-28,47.39993
2023-03-01,38.03971
2023-03-02,37.25181
2023-03-03,40.27734
2023-03-04,30.16073
2023-03-05,31.2953
2023-03-06,35.29782
2023-03-07,31.38985
2023-03-08,32.05168
2023-03-09,45.06775
2023-03-10,38.89063
2023-03-11,24.80302
2023-03-12,27.35581
2023-03-13,36.21178
2023-03-14,33.40687
2023-03-15,31.32682
2023-03-16,32.61897
2023-03-17,26.06366
2023-03-18,23.54238
2023-03-19,23.98361
2023-03-20,37.56697
2023-03-21,37.94516
2023-03-22,30.82256
2023-03-23,27.86006
2023-03-24,37.94516
2023-03-25,28.49038
2023-03-26,27.76552
2023-03-27,44.34289
2023-03-28,39.07973
2023-03-29,32.77655
2023-03-30,32.93413
2023-03-31,37.31484
2023-04-01,24.80302
2023-04-02,23.10116
2023-04-03,33.31232
2023-04-04,30.98014
2023-04-05,32.52442
2023-04-06,29.56192
2023-04-07,27.54491
2023-04-08,19.98109
2023-04-09,20.8005
2023-04-10,31.95713
2023-04-11,31.04317
2023-04-12,52.47399
2023-04-13,36.14875
2023-04-14,31.01166
2023-04-15,23.5739
2023-04-16,22.88055
2023-04-17,34.88811
2023-04-18,36.77907
2023-04-19,31.48439
2023-04-20,32.58745
2023-04-21,29.05767
2023-04-22,21.55688
2023-04-23,22.72297
2023-04-24,31.8941
2023-04-25,44.65805
2023-04-26,34.8566
2023-04-27,33.84809
2023-04-28,35.10872
2023-04-29,29.78254
2023-04-30,24.26725
2023-05-01,29.34131
2023-05-02,35.51843
2023-05-03,30.53892
2023-05-04,26.00063
2023-05-05,20.45382
2023-05-06,16.60888
2023-05-07,19.4138
2023-05-08,27.19823
2023-05-09,27.51339
2023-05-10,29.21525
2023-05-11,28.42735
2023-05-12,24.04664
2023-05-13,17.11314
2023-05-14,16.98707
2023-05-15,31.2953
2023-05-16,28.26977
2023-05-17,35.42388
2023-05-18,36.46391
2023-05-19,34.98266
2023-05-20,22.786
2023-05-21,24.29877
2023-05-22,31.38985
2023-05-23,31.07469
2023-05-24,33.72202
2023-05-25,36.43239
2023-05-26,28.64796
2023-05-27,22.50236
2023-05-28,21.55688
2023-05-29,24.61393
2023-05-30,34.98266
2023-05-31,38.48093
2023-06-01,38.76457
2023-06-02,37.94516
2023-06-03,27.26126
2023-06-04,27.54491
2023-06-05,33.56445
2023-06-06,28.5219
2023-06-07,36.62149
2023-06-08,40.78159
2023-06-09,38.79609
2023-06-10,24.89757
2023-06-11,23.60542
2023-06-12,33.84809
2023-06-13,34.03718
2023-06-14,36.653
2023-06-15,42.35739
2023-06-16,39.39489
2023-06-17,29.7195
2023-06-18,30.09769
2023-06-19,35.80208
2023-06-20,36.90513
2023-06-21,39.8046
2023-06-22,32.83958
2023-06-23,48.21935
2023-06-24,31.2953
2023-06-25,27.38733
2023-06-26,44.50047
2023-06-27,69.9023
2023-06-28,62.27544
2023-06-29,63.78821
2023-06-30,58.46202
2023-07-01,37.66151
2023-07-02,36.02269
2023-07-03,45.9502
2023-07-04,41.53797
2023-07-05,44.3744
2023-07-06,44.21682
2023-07-07,38.98518
2023-07-08,39.42641
2023-07-09,50.33091
2023-07-10,61.86574
2023-07-11,44.91017
2023-07-12,47.62054
2023-07-13,42.19981
2023-07-14,38.48093
2023-07-15,25.71698
2023-07-16,27.26126
2023-07-17,38.85912
2023-07-18,35.07721
2023-07-19,35.51843
2023-07-20,38.2288
2023-07-21,37.50393
2023-07-22,24.14119
2023-07-23,24.89757
2023-07-24,34.60447
2023-07-25,41.22281
2023-07-26,36.87362
2023-07-27,36.18027
2023-07-28,34.32083
2023-07-29,25.05515
2023-07-30,25.24424
2023-07-31,41.0022
2023-08-01,46.58052
2023-08-02,36.87362
2023-08-03,30.41285
2023-08-04,31.45288
2023-08-05,23.763
2023-08-06,24.3618
2023-08-07,31.01166
2023-08-08,30.31831
2023-08-09,31.35833
2023-08-10,40.71856
2023-08-11,32.11471
2023-08-12,23.60542
2023-08-13,24.99212
2023-08-14,29.53041
2023-08-15,27.57642
2023-08-16,34.57295
2023-08-17,30.63346
2023-08-18,30.38134
2023-08-19,22.43933
2023-08-20,22.43933
2023-08-21,34.35234
2023-08-22,32.33532
2023-08-23,30.31831
2023-08-24,29.40434
2023-08-25,35.99117
2023-08-26,28.26977
2023-08-27,24.10967
2023-08-28,36.99968
2023-08-29,38.76457
2023-08-30,31.48439
2023-08-31,37.18878
2023-09-01,41.50646
2023-09-02,25.1497
2023-09-03,24.1727
2023-09-04,38.95367
2023-09-05,43.61802
2023-09-06,35.58146
2023-09-07,36.77907
2023-09-08,34.95115
2023-09-09,22.12417
2023-09-10,25.71698
2023-09-11,34.91963
2023-09-12,29.94011
2023-09-13,30.06618
2023-09-14,27.1352
2023-09-15,26.47336
2023-09-16,22.50236
2023-09-17,25.30728
2023-09-18,30.06618
2023-09-19,29.46738
2023-09-20,32.65048
2023-09-21,32.42987
2023-09-22,29.46738
2023-09-23,23.19571
2023-09-24,25.40182
2023-09-25,40.18279
2023-09-26,49.00724
2023-09-27,43.61802
2023-09-28,27.70248
2023-09-29,25.7485
2023-09-30,24.73999
2023-10-01,29.15222
2023-10-02,32.55594
2023-10-03,37.69303
2023-10-04,50.55152
2023-10-05,45.1623
2023-10-06,42.79861
2023-10-07,24.67696
2023-10-08,22.06114
2023-10-09,27.63945
2023-10-10,45.57201
2023-10-11,46.99023
2023-10-12,37.50393
2023-10-13,39.83611
2023-10-14,23.82603
2023-10-15,27.89158
2023-10-16,37.37787
2023-10-17,41.34888
2023-10-18,43.20832
2023-10-19,48.5345
2023-10-20,58.80869
2023-10-21,34.0687
2023-10-22,35.42388
2023-10-23,59.72265
2023-10-24,57.45351
2023-10-25,62.62212
2023-10-26,54.74314
2023-10-27,48.81815
2023-10-28,32.0832
2023-10-29,33.4699
2023-10-30,55.21588
2023-10-31,52.41096
2023-11-01,66.97132
2023-11-02,50.77213
2023-11-03,45.57201
2023-11-04,29.27828
2023-11-05,29.87708
2023-11-06,39.11125
2023-11-07,42.578
2023-11-08,40.24582
2023-11-09,36.653
2023-11-10,35.92814
2023-11-11,21.49385
2023-11-12,25.90608
2023-11-13,36.36936
2023-11-14,36.21178
2023-11-15,37.85061
2023-11-16,35.4554
2023-11-17,36.36936
2023-11-18,35.83359
2023-11-19,32.14623
2023-11-20,52.44248
2023-11-21,47.02174
2023-11-22,42.23132
2023-11-23,36.74755
2023-11-24,42.13677
2023-11-25,28.83706
2023-11-26,27.86006
2023-11-27,39.58398
2023-11-28,39.6155
2023-11-29,36.8421
2023-11-30,42.3889
2023-12-01,42.42042
2023-12-02,26.18972
2023-12-03,29.1207
2023-12-04,37.31484
2023-12-05,38.32335
2023-12-06,36.0542
2023-12-07,35.67601
2023-12-08,31.42136
2023-12-09,22.69145
2023-12-10,25.49637
2023-12-11,39.58398
2023-12-12,42.16829
2023-12-13,50.80365
2023-12-14,50.07878
2023-12-15,42.67254
2023-12-16,28.61645
2023-12-17,32.74503
2023-12-18,40.15127
2023-12-19,39.8046
2023-12-20,40.34037
2023-12-21,37.75606
2023-12-22,46.549
2023-12-23,31.73652
2023-12-24,24.58241
2023-12-25,31.2953
2023-12-26,46.01323
2023-12-27,60.16388
2023-12-28,57.10683
2023-12-29,54.74314
2023-12-30,36.2433
2023-12-31,32.42987
2024-01-01,46.95871
2024-01-02,60.98329
2024-01-03,55.90923
2024-01-04,82.60321
2024-01-05,64.22943
2024-01-06,39.11125
2024-01-07,47.526
2024-01-08,70.87929
2024-01-09,73.21147
2024-01-10,69.46107
2024-01-11,62.87425
2024-01-12,53.73463
2024-01-13,33.09171
2024-01-14,37.85061
2024-01-15,56.28742
2024-01-16,50.80365
2024-01-17,55.8462
2024-01-18,50.04727
2024-01-19,59.15537
2024-01-20,39.83611
2024-01-21,40.65553
2024-01-22,61.01481
2024-01-23,50.58304
2024-01-24,57.10683
2024-01-25,68.29498
2024-01-26,57.57957
2024-01-27,37.94516
2024-01-28,39.39489
2024-01-29,55.72013
2024-01-30,68.01134
2024-01-31,72.6757
2024-02-01,80.08194
2024-02-02,62.14938
2024-02-03,37.40939
2024-02-04,40.15127
2024-02-05,58.46202
2024-02-06,52.85219
2024-02-07,50.36243
2024-02-08,51.43397
2024-02-09,34.00567
2024-02-10,30.12921
2024-02-11,31.86259
2024-02-12,39.20579
2024-02-13,72.13993
2024-02-14,64.04034
2024-02-15,61.29845
2024-02-16,52.63157
2024-02-17,38.35486
2024-02-18,38.2288
2024-02-19,60.13236
2024-02-20,63.44153
2024-02-21,82.06744
2024-02-22,81.4056
2024-02-23,97.66782
2024-02-24,59.43901
2024-02-25,58.71415
2024-02-26,94.23258
2024-02-27,87.70879
2024-02-28,82.13047
2024-02-29,77.59218
2024-03-01,52.66309
2024-03-02,43.42893
2024-03-03,43.90167
2024-03-04,66.84525
2024-03-05,64.92278
2024-03-06,56.445
2024-03-07,52.60006
