date,RSI
2023-05-29,14.82254
2023-05-30,32.98538
2023-05-31,27.87056
2023-06-01,22.3382
2023-06-02,24.3215
2023-06-03,17.95407
2023-06-04,14.40501
2023-06-05,29.43632
2023-06-06,20.98121
2023-06-07,28.49686
2023-06-08,33.5073
2023-06-09,31.41962
2023-06-10,20.14613
2023-06-11,20.87682
2023-06-12,31.31524
2023-06-13,32.04592
2023-06-14,42.0668
2023-06-15,32.56784
2023-06-16,25.36534
2023-06-17,15.55323
2023-06-18,14.71816
2023-06-19,20.45929
2023-06-20,25.46972
2023-06-21,26.61795
2023-06-22,27.24425
2023-06-23,21.50313
2023-06-24,13.7787
2023-06-25,14.61377
2023-06-26,23.79958
2023-06-27,22.02505
2023-06-28,21.71189
2023-06-29,20.45929
2023-06-30,21.50313
2023-07-01,13.04801
2023-07-02,15.762
2023-07-03,21.71189
2023-07-04,27.24425
2023-07-05,30.16701
2023-07-06,24.53027
2023-07-07,20.14613
2023-07-08,15.03131
2023-07-09,13.88308
2023-07-10,24.11273
2023-07-11,24.84342
2023-07-12,21.92066
2023-07-13,20.66805
2023-07-14,20.25052
2023-07-15,16.59707
2023-07-16,15.65762
2023-07-17,22.54697
2023-07-18,25.57411
2023-07-19,25.36534
2023-07-20,24.73903
2023-07-21,22.12943
2023-07-22,12.42171
2023-07-23,16.3883
2023-07-24,25.99164
2023-07-25,27.97494
2023-07-26,27.66179
2023-07-27,23.48643
2023-07-28,22.54697
2023-07-29,14.61377
2023-07-30,16.3883
2023-07-31,18.89352
2023-08-01,21.29436
2023-08-02,18.99791
2023-08-03,19.20668
2023-08-04,18.05845
2023-08-05,11.37787
2023-08-06,12.52609
2023-08-07,19.62421
2023-08-08,23.38204
2023-08-09,23.69519
2023-08-10,22.44258
2023-08-11,23.17327
2023-08-12,12.52609
2023-08-13,13.1524
2023-08-14,21.71189
2023-08-15,20.77244
2023-08-16,23.27766
2023-08-17,24.3215
2023-08-18,23.17327
2023-08-19,17.43215
2023-08-20,12.73486
2023-08-21,21.50313
2023-08-22,22.3382
2023-08-23,25.67849
2023-08-24,24.42588
2023-08-25,17.95407
2023-08-26,13.25678
2023-08-27,15.24008
2023-08-28,22.54697
2023-08-29,27.34864
2023-08-30,19.10229
2023-08-31,20.77244
2023-09-01,17.95407
2023-09-02,12.42171
2023-09-03,14.30062
2023-09-04,22.02505
2023-09-05,21.18997
2023-09-06,19.7286
2023-09-07,24.42588
2023-09-08,18.99791
2023-09-09,11.89979
2023-09-10,10.96033
2023-09-11,19.93736
2023-09-12,19.83298
2023-09-13,21.29436
2023-09-14,20.45929
2023-09-15,22.54697
2023-09-16,12.31732
2023-09-17,16.59707
2023-09-18,17.7453
2023-09-19,16.91022
2023-09-20,17.43215
2023-09-21,18.3716
2023-09-22,19.31106
2023-09-23,11.27348
2023-09-24,10.33402
2023-09-25,20.3549
2023-09-26,19.41544
2023-09-27,17.95407
2023-09-28,12.73486
2023-09-29,10.12526
2023-09-30,12.10855
2023-10-01,10.43841
2023-10-02,11.7954
2023-10-03,12.10855
2023-10-04,17.43215
2023-10-05,17.7453
2023-10-06,18.89352
2023-10-07,10.12526
2023-10-08,10.54279
2023-10-09,11.89979
2023-10-10,19.10229
2023-10-11,18.3716
2023-10-12,19.10229
2023-10-13,15.86638
2023-10-14,9.60334
2023-10-15,11.27348
2023-10-16,19.93736
2023-10-17,21.29436
2023-10-18,22.75574
2023-10-19,22.54697
2023-10-20,19.93736
2023-10-21,15.55323
2023-10-22,13.25678
2023-10-23,23.90396
2023-10-24,24.00835
2023-10-25,22.3382
2023-10-26,25.99164
2023-10-27,20.56367
2023-10-28,13.67432
2023-10-29,15.03131
2023-10-30,19.83298
2023-10-31,23.38204
2023-11-01,19.93736
2023-11-02,20.98121
2023-11-03,18.26722
2023-11-04,13.04801
2023-11-05,15.65762
2023-11-06,19.20668
2023-11-07,20.25052
2023-11-08,23.38204
2023-11-09,21.08559
2023-11-10,23.59081
2023-11-11,11.7954
2023-11-12,13.7787
2023-11-13,16.28392
2023-11-14,20.45929
2023-11-15,26.9311
2023-11-16,25.99164
2023-11-17,18.99791
2023-11-18,13.56993
2023-11-19,15.44885
2023-11-20,21.81628
2023-11-21,27.03549
2023-11-22,24.84342
2023-11-23,21.18997
2023-11-24,20.66805
2023-11-25,14.19624
2023-11-26,17.22338
2023-11-27,22.02505
2023-11-28,20.77244
2023-11-29,22.3382
2023-11-30,25.26096
2023-12-01,27.34864
2023-12-02,14.92693
2023-12-03,15.24008
2023-12-04,23.79958
2023-12-05,25.26096
2023-12-06,29.95824
2023-12-07,27.03549
2023-12-08,23.48643
2023-12-09,16.17954
2023-12-10,18.89352
2023-12-11,24.11273
2023-12-12,27.03549
2023-12-13,22.9645
2023-12-14,28.70563
2023-12-15,28.70563
2023-12-16,16.70146
2023-12-17,15.34446
2023-12-18,24.00835
2023-12-19,28.07933
2023-12-20,29.12317
2023-12-21,26.82672
2023-12-22,19.20668
2023-12-23,14.82254
2023-12-24,11.58663
2023-12-25,15.65762
2023-12-26,20.98121
2023-12-27,23.90396
2023-12-28,24.84342
2023-12-29,15.24008
2023-12-30,13.04801
2023-12-31,12.94363
2024-01-01,15.55323
2024-01-02,26.51356
2024-01-03,30.79331
2024-01-04,32.25469
2024-01-05,28.39248
2024-01-06,19.7286
2024-01-07,19.62421
2024-01-08,25.26096
2024-01-09,25.46972
2024-01-10,27.24425
2024-01-11,28.60125
2024-01-12,27.03549
2024-01-13,24.42588
2024-01-14,24.63465
2024-01-15,22.65135
2024-01-16,27.76617
2024-01-17,35.59498
2024-01-18,35.17745
2024-01-19,35.59498
2024-01-20,26.3048
2024-01-21,18.16283
2024-01-22,29.85386
2024-01-23,36.95198
2024-01-24,29.64509
2024-01-25,33.61169
2024-01-26,31.41962
2024-01-27,19.62421
2024-01-28,19.93736
2024-01-29,27.03549
2024-01-30,27.97494
2024-01-31,28.39248
2024-02-01,24.63465
2024-02-02,25.36534
2024-02-03,14.40501
2024-02-04,15.65762
2024-02-05,23.48643
2024-02-06,26.3048
2024-02-07,20.66805
2024-02-08,22.3382
2024-02-09,14.71816
2024-02-10,14.71816
2024-02-11,15.44885
2024-02-12,19.93736
2024-02-13,30.79331
2024-02-14,29.01878
2024-02-15,30.68893
2024-02-16,33.61169
2024-02-17,26.3048
2024-02-18,18.68475
2024-02-19,32.35908
2024-02-20,28.07933
2024-02-21,30.27139
2024-02-22,36.01252
2024-02-23,26.20041
2024-02-24,20.56367
2024-02-25,21.92066
2024-02-26,25.78288
2024-02-27,31.73277
2024-02-28,32.77661
2024-02-29,29.22755
2024-03-01,24.9478
2024-03-02,26.3048
2024-03-03,23.59081
2024-03-04,32.04592
2024-03-05,40.29227
2024-03-06,33.82045
2024-03-07,45.19832
2024-03-08,34.96868
2024-03-09,30.37578
2024-03-10,29.01878
2024-03-11,39.97912
2024-03-12,46.6597
2024-03-13,41.54488
2024-03-14,48.22546
2024-03-15,39.4572
2024-03-16,24.84342
2024-03-17,28.49686
2024-03-18,36.01252
2024-03-19,41.23173
2024-03-20,36.74321
