date,오늘주가
2023-05-29,5.25578
2023-05-30,22.77505
2023-05-31,24.52697
2023-06-01,21.37351
2023-06-02,21.47862
2023-06-03,2.87316
2023-06-04,1.40154
2023-06-05,22.03924
2023-06-06,5.57112
2023-06-07,25.50805
2023-06-08,25.40294
2023-06-09,22.59985
2023-06-10,3.08339
2023-06-11,1.22634
2023-06-12,22.56482
2023-06-13,24.73721
2023-06-14,32.30553
2023-06-15,26.80448
2023-06-16,24.42186
2023-06-17,3.39873
2023-06-18,1.05115
2023-06-19,22.95024
2023-06-20,22.38962
2023-06-21,23.72109
2023-06-22,21.96916
2023-06-23,22.74001
2023-06-24,2.38262
2023-06-25,1.19131
2023-06-26,20.21723
2023-06-27,23.19551
2023-06-28,25.96355
2023-06-29,21.44358
2023-06-30,22.35459
2023-07-01,3.3637
2023-07-02,0.70077
2023-07-03,22.56482
2023-07-04,23.47582
2023-07-05,20.56762
2023-07-06,23.96636
2023-07-07,26.38402
2023-07-08,3.46881
2023-07-09,0.59565
2023-07-10,21.68885
2023-07-11,22.63489
2023-07-12,24.77224
2023-07-13,24.21163
2023-07-14,24.49194
2023-07-15,2.97827
2023-07-16,1.22634
2023-07-17,23.09039
2023-07-18,25.01751
2023-07-19,24.9124
2023-07-20,23.40574
2023-07-21,23.33566
2023-07-22,3.43377
2023-07-23,0.87596
2023-07-24,24.63209
2023-07-25,23.3707
2023-07-26,57.21793
2023-07-27,35.21373
2023-07-28,27.22494
2023-07-29,3.25858
2023-07-30,1.12123
2023-07-31,23.40574
2023-08-01,26.20882
2023-08-02,35.35388
2023-08-03,29.60756
2023-08-04,24.77224
2023-08-05,2.62789
2023-08-06,1.40154
2023-08-07,23.44078
2023-08-08,24.52697
2023-08-09,20.70777
2023-08-10,22.70497
2023-08-11,22.38962
2023-08-12,2.733
2023-08-13,1.33146
2023-08-14,22.88016
2023-08-15,4.80028
2023-08-16,28.66152
2023-08-17,29.50245
2023-08-18,25.40294
2023-08-19,3.25858
2023-08-20,1.26138
2023-08-21,23.23055
2023-08-22,22.4597
2023-08-23,25.19271
2023-08-24,24.35178
2023-08-25,22.17939
2023-08-26,3.39873
2023-08-27,1.22634
2023-08-28,21.16327
2023-08-29,22.70497
2023-08-30,21.82901
2023-08-31,23.8262
2023-09-01,20.70777
2023-09-02,3.25858
2023-09-03,1.15627
2023-09-04,22.81009
2023-09-05,21.19831
2023-09-06,21.19831
2023-09-07,23.89628
2023-09-08,20.70777
2023-09-09,2.41765
2023-09-10,1.64681
2023-09-11,20.25227
2023-09-12,24.70217
2023-09-13,22.42466
2023-09-14,20.77785
2023-09-15,21.68885
2023-09-16,3.71408
2023-09-17,1.15627
2023-09-18,20.1822
2023-09-19,20.25227
2023-09-20,21.75893
2023-09-21,25.33286
2023-09-22,19.72669
2023-09-23,2.94323
2023-09-24,0.98107
2023-09-25,19.93693
2023-09-26,20.53258
2023-09-27,20.007
2023-09-28,3.32866
2023-09-29,2.38262
2023-09-30,1.43658
2023-10-01,1.40154
2023-10-02,3.88927
2023-10-03,3.11843
2023-10-04,30.37841
2023-10-05,24.31674
2023-10-06,20.35739
2023-10-07,2.76804
2023-10-08,1.08619
2023-10-09,3.39873
2023-10-10,23.3707
2023-10-11,22.77505
2023-10-12,22.14435
2023-10-13,20.56762
2023-10-14,3.01331
2023-10-15,1.15627
2023-10-16,20.918
2023-10-17,20.4625
2023-10-18,20.35739
2023-10-19,26.80448
2023-10-20,24.56201
2023-10-21,3.3637
2023-10-22,0.7358
2023-10-23,21.61878
2023-10-24,23.96636
2023-10-25,25.12263
2023-10-26,30.79887
2023-10-27,27.89067
2023-10-28,3.53889
2023-10-29,1.61177
2023-10-30,23.5459
2023-10-31,24.87736
2023-11-01,23.02032
2023-11-02,23.65101
2023-11-03,23.05536
2023-11-04,3.29362
2023-11-05,1.15627
2023-11-06,31.92011
2023-11-07,35.49404
2023-11-08,29.78276
2023-11-09,27.04975
2023-11-10,24.0014
2023-11-11,3.78416
2023-11-12,1.12123
2023-11-13,23.26559
2023-11-14,22.9152
2023-11-15,27.50525
2023-11-16,34.12754
2023-11-17,22.35459
2023-11-18,2.59285
2023-11-19,0.94604
2023-11-20,19.23615
2023-11-21,21.5487
2023-11-22,20.77785
2023-11-23,21.93412
2023-11-24,19.5515
2023-11-25,2.20742
2023-11-26,1.08619
2023-11-27,19.06096
2023-11-28,18.71058
2023-11-29,22.63489
2023-11-30,23.16047
2023-12-01,22.49474
2023-12-02,3.15346
2023-12-03,1.54169
2023-12-04,19.79677
2023-12-05,20.84793
2023-12-06,21.02312
2023-12-07,22.0042
2023-12-08,19.97196
2023-12-09,3.32866
2023-12-10,1.15627
2023-12-11,20.32235
2023-12-12,21.44358
2023-12-13,22.56482
2023-12-14,23.16047
2023-12-15,22.56482
2023-12-16,3.15346
2023-12-17,1.22634
2023-12-18,20.70777
2023-12-19,23.58093
2023-12-20,21.33847
2023-12-21,23.61597
2023-12-22,22.52978
2023-12-23,3.71408
2023-12-24,1.15627
2023-12-25,2.45269
2023-12-26,20.28731
2023-12-27,22.81009
2023-12-28,24.03644
2023-12-29,23.93132
2023-12-30,2.13735
2023-12-31,1.19131
2024-01-01,0.98107
2024-01-02,24.87736
2024-01-03,27.78556
2024-01-04,22.9152
2024-01-05,23.30063
2024-01-06,3.25858
2024-01-07,0.84092
2024-01-08,20.84793
2024-01-09,23.51086
2024-01-10,22.74001
2024-01-11,22.81009
2024-01-12,22.95024
2024-01-13,2.62789
2024-01-14,1.26138
2024-01-15,18.74562
2024-01-16,21.30343
2024-01-17,36.51016
2024-01-18,25.29782
2024-01-19,21.23335
2024-01-20,3.04835
2024-01-21,1.22634
2024-01-22,22.70497
2024-01-23,22.66993
2024-01-24,22.03924
2024-01-25,23.05536
2024-01-26,19.76173
2024-01-27,2.24246
2024-01-28,1.01611
2024-01-29,22.17939
2024-01-30,24.35178
2024-01-31,22.14435
2024-02-01,23.89628
2024-02-02,26.06867
2024-02-03,3.67904
2024-02-04,1.68185
2024-02-05,25.40294
2024-02-06,22.81009
2024-02-07,22.4597
2024-02-08,20.98808
2024-02-09,4.06447
2024-02-10,2.13735
2024-02-11,0.7358
2024-02-12,2.38262
2024-02-13,21.75893
2024-02-14,24.10651
2024-02-15,21.30343
2024-02-16,22.28451
2024-02-17,3.11843
2024-02-18,1.3665
2024-02-19,19.5515
2024-02-20,24.59705
2024-02-21,22.10932
2024-02-22,22.98528
2024-02-23,21.82901
2024-02-24,2.48773
2024-02-25,1.57673
2024-02-26,20.6377
2024-02-27,23.96636
2024-02-28,22.21443
2024-02-29,22.38962
2024-03-01,5.11562
2024-03-02,2.13735
2024-03-03,1.19131
2024-03-04,19.76173
2024-03-05,20.67274
2024-03-06,22.52978
2024-03-07,22.52978
2024-03-08,21.65381
2024-03-09,3.39873
2024-03-10,0.94604
2024-03-11,20.88297
2024-03-12,21.65381
2024-03-13,23.05536
2024-03-14,24.24667
2024-03-15,25.05255
2024-03-16,3.25858
2024-03-17,0.98107
2024-03-18,20.21723
2024-03-19,25.8234
2024-03-20,21.40854
