date,새마을금고이율
2020-07-31,34.0694
2020-08-01,13.56466
2020-08-02,12.93375
2020-08-03,34.70031
2020-08-04,34.70031
2020-08-05,26.49842
2020-08-06,23.6593
2020-08-07,20.50473
2020-08-08,11.67192
2020-08-09,9.77917
2020-08-10,34.70031
2020-08-11,27.44479
2020-08-12,25.8675
2020-08-13,25.55205
2020-08-14,22.71293
2020-08-15,11.67192
2020-08-16,11.041
2020-08-17,11.67192
2020-08-18,26.18296
2020-08-19,20.50473
2020-08-20,31.54574
2020-08-21,22.08201
2020-08-22,9.14826
2020-08-23,15.14195
2020-08-24,33.12302
2020-08-25,34.70031
2020-08-26,32.17665
2020-08-27,23.97476
2020-08-28,21.76656
2020-08-29,14.19558
2020-08-30,12.93375
2020-08-31,34.38485
2020-09-01,31.23028
2020-09-02,30.91482
2020-09-03,28.70662
2020-09-04,23.97476
2020-09-05,6.6246
2020-09-06,6.94006
2020-09-07,31.54574
2020-09-08,28.39116
2020-09-09,27.44479
2020-09-10,28.39116
2020-09-11,26.18296
2020-09-12,12.61829
2020-09-13,6.6246
2020-09-14,25.23659
2020-09-15,19.87381
2020-09-16,27.76025
2020-09-17,28.0757
2020-09-18,20.18927
2020-09-19,9.77917
2020-09-20,12.30283
2020-09-21,29.96845
2020-09-22,21.4511
2020-09-23,27.76025
2020-09-24,25.8675
2020-09-25,18.61198
2020-09-26,16.08832
2020-09-27,12.30283
2020-09-28,29.33753
2020-09-29,29.33753
2020-09-30,8.51735
2020-10-01,11.98738
2020-10-02,11.98738
2020-10-03,11.35646
2020-10-04,14.51104
2020-10-05,31.23028
2020-10-06,29.33753
2020-10-07,27.12933
2020-10-08,30.28391
2020-10-09,11.98738
2020-10-10,7.57097
2020-10-11,16.40378
2020-10-12,24.60567
2020-10-13,28.39116
2020-10-14,23.6593
2020-10-15,26.81388
2020-10-16,21.13564
2020-10-17,12.30283
2020-10-18,7.25552
2020-10-19,23.34384
2020-10-20,25.8675
2020-10-21,24.29022
2020-10-22,19.87381
2020-10-23,30.59936
2020-10-24,10.09463
2020-10-25,11.67192
2020-10-26,27.44479
2020-10-27,22.08201
2020-10-28,24.29022
2020-10-29,21.13564
2020-10-30,25.8675
2020-10-31,9.77917
2020-11-01,16.40378
2020-11-02,30.91482
2020-11-03,22.08201
2020-11-04,19.87381
2020-11-05,22.39747
2020-11-06,25.55205
2020-11-07,11.98738
2020-11-08,8.8328
2020-11-09,20.50473
2020-11-10,32.49211
2020-11-11,28.70662
2020-11-12,32.49211
2020-11-13,31.23028
2020-11-14,8.20189
2020-11-15,8.8328
2020-11-16,23.34384
2020-11-17,27.76025
2020-11-18,17.35015
2020-11-19,21.4511
2020-11-20,24.29022
2020-11-21,9.46372
2020-11-22,10.41009
2020-11-23,30.59936
2020-11-24,27.12933
2020-11-25,39.11671
2020-11-26,39.11671
2020-11-27,36.90851
2020-11-28,18.29652
2020-11-29,22.71293
2020-11-30,35.33123
2020-12-01,28.39116
2020-12-02,35.64668
2020-12-03,32.17665
2020-12-04,28.70662
2020-12-05,15.14195
2020-12-06,18.92744
2020-12-07,34.70031
2020-12-08,27.12933
2020-12-09,27.12933
2020-12-10,28.39116
2020-12-11,19.87381
2020-12-12,16.71924
2020-12-13,17.0347
2020-12-14,30.59936
2020-12-15,18.29652
2020-12-16,22.71293
2020-12-17,25.8675
2020-12-18,24.60567
2020-12-19,15.45741
2020-12-20,17.66561
2020-12-21,33.43848
2020-12-22,29.02208
2020-12-23,29.65299
2020-12-24,30.28391
2020-12-25,19.2429
2020-12-26,24.60567
2020-12-27,24.29022
2020-12-28,35.64668
2020-12-29,41.00946
2020-12-30,35.64668
2020-12-31,38.4858
2021-01-01,15.14195
2021-01-02,15.45741
2021-01-03,19.55835
2021-01-04,35.01577
2021-01-05,45.11041
2021-01-06,38.4858
2021-01-07,24.29022
2021-01-08,32.80757
2021-01-09,12.30283
2021-01-10,23.97476
2021-01-11,39.11671
2021-01-12,36.90851
2021-01-13,41.00946
2021-01-14,36.59305
2021-01-15,35.01577
2021-01-16,17.98107
2021-01-17,17.66561
2021-01-18,45.74132
2021-01-19,31.86119
2021-01-20,41.64037
2021-01-21,38.4858
2021-01-22,34.0694
2021-01-23,11.67192
2021-01-24,17.0347
2021-01-25,37.22397
2021-01-26,42.27129
2021-01-27,31.54574
2021-01-28,39.43217
2021-01-29,35.96214
2021-01-30,16.40378
2021-01-31,17.66561
2021-02-01,42.27129
2021-02-02,32.17665
2021-02-03,40.37854
2021-02-04,35.64668
2021-02-05,35.33123
2021-02-06,12.93375
2021-02-07,18.61198
2021-02-08,34.70031
2021-02-09,36.59305
2021-02-10,32.80757
2021-02-11,12.93375
2021-02-12,16.40378
2021-02-13,17.98107
2021-02-14,17.98107
2021-02-15,52.99684
2021-02-16,40.37854
2021-02-17,34.0694
2021-02-18,35.33123
2021-02-19,27.12933
2021-02-20,16.71924
2021-02-21,13.88012
2021-02-22,32.49211
2021-02-23,29.33753
2021-02-24,31.86119
2021-02-25,29.02208
2021-02-26,27.76025
2021-02-27,10.72555
2021-02-28,11.67192
2021-03-01,17.35015
2021-03-02,36.90851
2021-03-03,38.80126
2021-03-04,29.33753
2021-03-05,28.39116
2021-03-06,10.09463
2021-03-07,10.09463
2021-03-08,26.18296
2021-03-09,24.60567
2021-03-10,26.18296
2021-03-11,28.39116
2021-03-12,30.91482
2021-03-13,12.61829
2021-03-14,6.94006
2021-03-15,29.65299
2021-03-16,35.64668
2021-03-17,29.96845
2021-03-18,33.43848
2021-03-19,22.71293
2021-03-20,14.51104
2021-03-21,17.0347
2021-03-22,30.59936
2021-03-23,28.70662
2021-03-24,25.23659
2021-03-25,28.0757
2021-03-26,25.23659
2021-03-27,11.67192
2021-03-28,17.35015
2021-03-29,29.02208
2021-03-30,27.12933
2021-03-31,25.8675
2021-04-01,29.65299
2021-04-02,23.97476
2021-04-03,10.09463
2021-04-04,14.82649
2021-04-05,28.70662
2021-04-06,22.08201
2021-04-07,18.92744
2021-04-08,16.40378
2021-04-09,25.23659
2021-04-10,6.94006
2021-04-11,9.14826
2021-04-12,23.02839
2021-04-13,22.08201
2021-04-14,19.55835
2021-04-15,22.08201
2021-04-16,23.02839
2021-04-17,6.30914
2021-04-18,7.25552
2021-04-19,19.87381
2021-04-20,24.60567
2021-04-21,27.12933
2021-04-22,29.02208
2021-04-23,23.34384
2021-04-24,6.94006
2021-04-25,10.41009
2021-04-26,22.08201
2021-04-27,25.8675
2021-04-28,20.50473
2021-04-29,17.66561
2021-04-30,23.34384
2021-05-01,8.51735
2021-05-02,11.041
2021-05-03,32.17665
2021-05-04,25.55205
2021-05-05,8.51735
2021-05-06,25.8675
2021-05-07,21.13564
2021-05-08,7.88643
2021-05-09,9.46372
2021-05-10,25.55205
2021-05-11,25.23659
2021-05-12,20.82018
2021-05-13,27.44479
2021-05-14,21.13564
2021-05-15,6.6246
2021-05-16,12.61829
2021-05-17,21.76656
2021-05-18,23.97476
2021-05-19,9.14826
2021-05-20,26.81388
2021-05-21,23.34384
2021-05-22,12.30283
2021-05-23,12.93375
2021-05-24,31.54574
2021-05-25,36.90851
2021-05-26,22.08201
2021-05-27,19.87381
2021-05-28,21.76656
2021-05-29,8.8328
2021-05-30,7.25552
2021-05-31,25.8675
2021-06-01,23.34384
2021-06-02,18.61198
2021-06-03,15.77287
2021-06-04,17.98107
2021-06-05,10.41009
2021-06-06,10.41009
2021-06-07,29.65299
2021-06-08,21.4511
2021-06-09,19.2429
2021-06-10,23.02839
2021-06-11,22.39747
2021-06-12,5.99369
2021-06-13,9.14826
2021-06-14,19.2429
2021-06-15,18.61198
2021-06-16,18.92744
2021-06-17,18.61198
2021-06-18,20.50473
2021-06-19,8.51735
2021-06-20,7.88643
2021-06-21,23.02839
2021-06-22,29.02208
2021-06-23,25.23659
2021-06-24,45.74132
2021-06-25,29.02208
2021-06-26,10.09463
2021-06-27,10.41009
2021-06-28,30.91482
2021-06-29,26.18296
2021-06-30,20.82018
2021-07-01,22.39747
2021-07-02,16.08832
2021-07-03,10.41009
2021-07-04,7.25552
2021-07-05,28.0757
2021-07-06,25.55205
2021-07-07,18.92744
2021-07-08,23.97476
2021-07-09,17.66561
2021-07-10,9.46372
2021-07-11,7.88643
2021-07-12,19.87381
2021-07-13,19.2429
2021-07-14,17.66561
2021-07-15,22.08201
2021-07-16,18.29652
2021-07-17,9.77917
2021-07-18,5.67823
2021-07-19,23.34384
2021-07-20,23.6593
2021-07-21,15.77287
2021-07-22,17.35015
2021-07-23,20.82018
2021-07-24,12.93375
2021-07-25,11.041
2021-07-26,28.0757
2021-07-27,20.18927
2021-07-28,19.87381
2021-07-29,17.35015
2021-07-30,20.50473
2021-07-31,11.35646
2021-08-01,11.35646
2021-08-02,26.49842
2021-08-03,34.70031
2021-08-04,27.76025
2021-08-05,21.76656
2021-08-06,17.66561
2021-08-07,7.57097
2021-08-08,8.8328
2021-08-09,29.65299
2021-08-10,26.18296
2021-08-11,21.13564
2021-08-12,19.87381
2021-08-13,20.82018
2021-08-14,7.88643
2021-08-15,10.41009
2021-08-16,14.19558
2021-08-17,30.59936
2021-08-18,24.29022
2021-08-19,23.34384
2021-08-20,29.65299
2021-08-21,10.09463
2021-08-22,11.98738
2021-08-23,29.65299
2021-08-24,17.66561
2021-08-25,23.02839
2021-08-26,38.4858
2021-08-27,34.38485
2021-08-28,9.77917
2021-08-29,13.56466
2021-08-30,32.17665
2021-08-31,31.86119
2021-09-01,43.84858
2021-09-02,31.86119
2021-09-03,30.59936
2021-09-04,16.40378
2021-09-05,12.61829
2021-09-06,31.54574
2021-09-07,26.18296
2021-09-08,22.71293
2021-09-09,26.18296
2021-09-10,27.12933
2021-09-11,9.14826
2021-09-12,11.35646
2021-09-13,24.29022
2021-09-14,28.70662
2021-09-15,33.43848
2021-09-16,22.71293
2021-09-17,28.70662
2021-09-18,12.61829
2021-09-19,5.99369
2021-09-20,9.77917
2021-09-21,8.20189
2021-09-22,15.77287
2021-09-23,46.05678
2021-09-24,34.0694
2021-09-25,11.67192
2021-09-26,15.14195
2021-09-27,37.53943
2021-09-28,33.43848
2021-09-29,35.01577
2021-09-30,30.28391
2021-10-01,30.91482
2021-10-02,14.82649
2021-10-03,14.19558
2021-10-04,16.71924
2021-10-05,34.70031
2021-10-06,30.28391
2021-10-07,27.76025
2021-10-08,26.18296
2021-10-09,8.8328
2021-10-10,13.88012
2021-10-11,16.40378
2021-10-12,24.92113
2021-10-13,23.34384
2021-10-14,27.76025
2021-10-15,22.39747
2021-10-16,4.73186
2021-10-17,13.88012
2021-10-18,23.97476
2021-10-19,28.70662
2021-10-20,20.50473
2021-10-21,23.6593
2021-10-22,29.65299
2021-10-23,7.57097
2021-10-24,10.72555
2021-10-25,29.02208
2021-10-26,30.59936
2021-10-27,23.97476
2021-10-28,25.23659
2021-10-29,28.70662
2021-10-30,11.041
2021-10-31,9.77917
2021-11-01,28.70662
2021-11-02,27.44479
2021-11-03,26.81388
2021-11-04,21.76656
2021-11-05,22.39747
2021-11-06,9.77917
2021-11-07,17.0347
2021-11-08,21.4511
2021-11-09,24.92113
2021-11-10,19.55835
2021-11-11,18.92744
2021-11-12,22.39747
2021-11-13,9.77917
2021-11-14,10.09463
2021-11-15,23.02839
2021-11-16,32.80757
2021-11-17,26.81388
2021-11-18,22.08201
2021-11-19,18.61198
2021-11-20,12.61829
2021-11-21,14.82649
2021-11-22,22.71293
2021-11-23,24.92113
2021-11-24,18.61198
2021-11-25,31.86119
2021-11-26,30.59936
2021-11-27,13.56466
2021-11-28,14.51104
2021-11-29,28.39116
2021-11-30,34.70031
2021-12-01,27.76025
2021-12-02,25.55205
2021-12-03,30.59936
2021-12-04,10.72555
2021-12-05,17.66561
2021-12-06,29.02208
2021-12-07,25.23659
2021-12-08,29.96845
2021-12-09,23.6593
2021-12-10,24.92113
2021-12-11,13.56466
2021-12-12,15.14195
2021-12-13,19.2429
2021-12-14,21.13564
2021-12-15,26.18296
2021-12-16,29.65299
2021-12-17,21.76656
2021-12-18,12.93375
2021-12-19,11.67192
2021-12-20,30.91482
2021-12-21,28.0757
2021-12-22,26.81388
2021-12-23,20.82018
2021-12-24,20.82018
2021-12-25,14.19558
2021-12-26,9.77917
2021-12-27,32.80757
2021-12-28,27.12933
2021-12-29,28.0757
2021-12-30,30.59936
2021-12-31,31.86119
2022-01-01,17.66561
2022-01-02,17.35015
2022-01-03,32.49211
2022-01-04,29.65299
2022-01-05,37.53943
2022-01-06,29.33753
2022-01-07,23.6593
2022-01-08,9.14826
2022-01-09,14.19558
2022-01-10,38.17034
2022-01-11,34.0694
2022-01-12,26.18296
2022-01-13,27.44479
2022-01-14,32.49211
2022-01-15,16.08832
2022-01-16,19.87381
2022-01-17,48.58044
2022-01-18,34.38485
2022-01-19,37.53943
2022-01-20,30.91482
2022-01-21,35.01577
2022-01-22,17.35015
2022-01-23,26.18296
2022-01-24,38.17034
2022-01-25,41.00946
2022-01-26,36.59305
2022-01-27,30.91482
2022-01-28,31.86119
2022-01-29,17.66561
2022-01-30,12.30283
2022-01-31,11.35646
2022-02-01,24.60567
2022-02-02,28.0757
2022-02-03,49.21135
2022-02-04,45.11041
2022-02-05,22.08201
2022-02-06,23.34384
2022-02-07,43.84858
2022-02-08,35.33123
2022-02-09,28.70662
2022-02-10,29.02208
2022-02-11,28.70662
2022-02-12,13.24921
2022-02-13,18.92744
2022-02-14,41.32492
2022-02-15,29.33753
2022-02-16,32.17665
2022-02-17,36.2776
2022-02-18,29.65299
2022-02-19,20.18927
2022-02-20,22.71293
2022-02-21,38.17034
2022-02-22,32.17665
2022-02-23,35.01577
2022-02-24,31.54574
2022-02-25,32.49211
2022-02-26,14.82649
2022-02-27,14.51104
2022-02-28,34.38485
2022-03-01,15.45741
2022-03-02,31.86119
2022-03-03,23.02839
2022-03-04,30.59936
2022-03-05,10.41009
2022-03-06,8.20189
2022-03-07,21.4511
2022-03-08,23.97476
2022-03-09,12.61829
2022-03-10,33.12302
2022-03-11,21.13564
2022-03-12,18.92744
2022-03-13,11.98738
2022-03-14,25.55205
2022-03-15,18.61198
2022-03-16,32.17665
2022-03-17,28.39116
2022-03-18,22.71293
2022-03-19,12.93375
2022-03-20,10.09463
2022-03-21,27.76025
2022-03-22,25.23659
2022-03-23,27.44479
2022-03-24,27.44479
2022-03-25,22.39747
2022-03-26,14.51104
2022-03-27,14.51104
2022-03-28,24.29022
2022-03-29,29.96845
2022-03-30,25.55205
2022-03-31,26.18296
2022-04-01,28.0757
2022-04-02,11.041
2022-04-03,14.19558
2022-04-04,31.86119
2022-04-05,29.65299
2022-04-06,26.49842
2022-04-07,24.29022
2022-04-08,23.97476
2022-04-09,11.67192
2022-04-10,9.14826
2022-04-11,22.08201
2022-04-12,19.2429
2022-04-13,23.02839
2022-04-14,23.6593
2022-04-15,23.02839
2022-04-16,11.98738
2022-04-17,13.88012
2022-04-18,26.18296
2022-04-19,31.23028
2022-04-20,28.0757
2022-04-21,26.81388
2022-04-22,24.60567
2022-04-23,6.30914
2022-04-24,14.19558
2022-04-25,24.29022
2022-04-26,26.18296
2022-04-27,26.49842
2022-04-28,24.29022
2022-04-29,19.55835
2022-04-30,15.77287
2022-05-01,15.14195
2022-05-02,29.33753
2022-05-03,21.13564
2022-05-04,20.18927
2022-05-05,17.66561
2022-05-06,27.76025
2022-05-07,8.8328
2022-05-08,14.82649
2022-05-09,35.01577
2022-05-10,32.17665
2022-05-11,31.54574
2022-05-12,28.39116
2022-05-13,23.6593
2022-05-14,8.20189
2022-05-15,10.72555
2022-05-16,35.33123
2022-05-17,29.65299
2022-05-18,17.98107
2022-05-19,18.29652
2022-05-20,19.87381
2022-05-21,8.51735
2022-05-22,11.35646
2022-05-23,26.18296
2022-05-24,23.34384
2022-05-25,28.39116
2022-05-26,29.65299
2022-05-27,27.12933
2022-05-28,11.67192
2022-05-29,12.61829
2022-05-30,31.54574
2022-05-31,34.38485
2022-06-01,14.82649
2022-06-02,29.02208
2022-06-03,27.12933
2022-06-04,11.35646
2022-06-05,14.19558
2022-06-06,16.71924
2022-06-07,33.12302
2022-06-08,29.02208
2022-06-09,26.81388
2022-06-10,28.0757
2022-06-11,13.24921
2022-06-12,10.72555
2022-06-13,37.22397
2022-06-14,27.12933
2022-06-15,33.43848
2022-06-16,23.34384
2022-06-17,29.65299
2022-06-18,8.8328
2022-06-19,14.82649
2022-06-20,32.80757
2022-06-21,28.70662
2022-06-22,29.02208
2022-06-23,25.23659
2022-06-24,20.82018
2022-06-25,11.041
2022-06-26,13.88012
2022-06-27,27.76025
2022-06-28,22.39747
2022-06-29,29.02208
2022-06-30,23.34384
2022-07-01,23.6593
2022-07-02,15.45741
2022-07-03,16.71924
2022-07-04,27.12933
2022-07-05,26.18296
2022-07-06,21.76656
2022-07-07,20.82018
2022-07-08,25.23659
2022-07-09,9.46372
2022-07-10,7.88643
2022-07-11,26.49842
2022-07-12,31.23028
2022-07-13,39.74763
2022-07-14,46.68769
2022-07-15,33.12302
2022-07-16,21.13564
2022-07-17,21.13564
2022-07-18,49.52681
2022-07-19,39.11671
2022-07-20,30.59936
2022-07-21,31.86119
2022-07-22,29.33753
2022-07-23,16.08832
2022-07-24,17.0347
2022-07-25,45.11041
2022-07-26,33.75394
2022-07-27,30.28391
2022-07-28,40.37854
2022-07-29,25.8675
2022-07-30,10.09463
2022-07-31,15.45741
2022-08-01,35.01577
2022-08-02,36.2776
2022-08-03,36.59305
2022-08-04,30.91482
2022-08-05,29.65299
2022-08-06,14.51104
2022-08-07,10.41009
2022-08-08,28.70662
2022-08-09,25.55205
2022-08-10,28.70662
2022-08-11,29.65299
2022-08-12,30.91482
2022-08-13,11.041
2022-08-14,9.46372
2022-08-15,12.30283
2022-08-16,26.81388
2022-08-17,38.80126
2022-08-18,34.0694
2022-08-19,31.54574
2022-08-20,15.14195
2022-08-21,11.35646
2022-08-22,34.0694
2022-08-23,27.44479
2022-08-24,27.76025
2022-08-25,40.37854
2022-08-26,31.86119
2022-08-27,14.19558
2022-08-28,18.92744
2022-08-29,31.54574
2022-08-30,28.70662
2022-08-31,33.43848
2022-09-01,32.17665
2022-09-02,29.02208
2022-09-03,9.46372
2022-09-04,12.93375
2022-09-05,25.23659
2022-09-06,20.50473
2022-09-07,28.0757
2022-09-08,24.60567
2022-09-09,10.09463
2022-09-10,13.88012
2022-09-11,9.14826
2022-09-12,13.56466
2022-09-13,41.95583
2022-09-14,33.43848
2022-09-15,30.91482
2022-09-16,24.29022
2022-09-17,16.40378
2022-09-18,18.29652
2022-09-19,38.4858
2022-09-20,35.64668
2022-09-21,28.39116
2022-09-22,34.0694
2022-09-23,34.0694
2022-09-24,16.08832
2022-09-25,18.92744
2022-09-26,33.75394
2022-09-27,37.22397
2022-09-28,38.4858
2022-09-29,36.59305
2022-09-30,39.74763
2022-10-01,19.2429
2022-10-02,14.82649
2022-10-03,13.24921
2022-10-04,45.11041
2022-10-05,49.84227
2022-10-06,47.63406
2022-10-07,52.99684
2022-10-08,21.76656
2022-10-09,18.29652
2022-10-10,30.59936
2022-10-11,46.37223
2022-10-12,61.82965
2022-10-13,96.84542
2022-10-14,78.86435
2022-10-15,44.47949
2022-10-16,47.94952
2022-10-17,98.73817
2022-10-18,94.0063
2022-10-19,100.0
2022-10-20,84.85804
2022-10-21,74.13249
2022-10-22,35.96214
2022-10-23,39.11671
2022-10-24,97.47634
2022-10-25,93.37539
2022-10-26,81.70347
2022-10-27,82.33438
2022-10-28,78.54889
2022-10-29,32.49211
2022-10-30,30.91482
2022-10-31,87.06624
2022-11-01,89.27444
2022-11-02,82.96529
2022-11-03,67.50788
2022-11-04,67.50788
2022-11-05,28.70662
2022-11-06,30.28391
2022-11-07,81.38801
2022-11-08,73.81703
2022-11-09,89.5899
2022-11-10,88.01261
2022-11-11,69.71608
2022-11-12,23.34384
2022-11-13,37.85488
2022-11-14,98.73817
2022-11-15,94.95268
2022-11-16,79.81072
2022-11-17,61.19873
2022-11-18,63.40694
2022-11-19,28.0757
2022-11-20,33.43848
2022-11-21,76.02523
2022-11-22,69.08517
2022-11-23,71.92429
2022-11-24,61.82965
2022-11-25,59.62145
2022-11-26,28.0757
2022-11-27,30.28391
2022-11-28,73.50157
2022-11-29,71.92429
2022-11-30,58.35962
2022-12-01,58.04416
2022-12-02,56.46687
2022-12-03,19.87381
2022-12-04,28.70662
2022-12-05,57.7287
2022-12-06,58.99053
2022-12-07,57.7287
2022-12-08,52.36593
2022-12-09,41.00946
2022-12-10,19.55835
2022-12-11,25.23659
2022-12-12,48.89589
2022-12-13,39.74763
2022-12-14,40.37854
2022-12-15,40.694
2022-12-16,35.33123
2022-12-17,19.87381
2022-12-18,23.6593
2022-12-19,41.95583
2022-12-20,41.32492
2022-12-21,41.95583
2022-12-22,30.91482
2022-12-23,43.84858
2022-12-24,15.45741
2022-12-25,17.0347
2022-12-26,48.26498
2022-12-27,42.27129
2022-12-28,47.31861
2022-12-29,54.25867
2022-12-30,41.95583
2022-12-31,14.19558
2023-01-01,23.97476
2023-01-02,50.78864
2023-01-03,48.89589
2023-01-04,50.78864
2023-01-05,43.84858
2023-01-06,44.79495
2023-01-07,19.87381
2023-01-08,23.02839
2023-01-09,48.89589
2023-01-10,50.15772
2023-01-11,49.52681
2023-01-12,46.37223
2023-01-13,39.74763
2023-01-14,18.92744
2023-01-15,24.29022
2023-01-16,38.80126
2023-01-17,45.11041
2023-01-18,32.49211
2023-01-19,36.90851
2023-01-20,39.74763
2023-01-21,18.29652
2023-01-22,15.45741
2023-01-23,16.08832
2023-01-24,27.76025
2023-01-25,72.5552
2023-01-26,56.15141
2023-01-27,48.89589
2023-01-28,21.76656
2023-01-29,23.34384
2023-01-30,56.15141
2023-01-31,59.62145
2023-02-01,49.21135
2023-02-02,45.11041
2023-02-03,37.22397
2023-02-04,15.77287
2023-02-05,17.35015
2023-02-06,45.11041
2023-02-07,47.63406
2023-02-08,37.53943
2023-02-09,46.05678
2023-02-10,43.53312
2023-02-11,23.6593
2023-02-12,17.98107
2023-02-13,40.06309
2023-02-14,38.80126
2023-02-15,40.37854
2023-02-16,35.33123
2023-02-17,35.01577
2023-02-18,18.29652
2023-02-19,23.02839
2023-02-20,42.27129
2023-02-21,43.84858
2023-02-22,32.49211
2023-02-23,44.16403
2023-02-24,34.38485
2023-02-25,17.98107
2023-02-26,22.08201
2023-02-27,42.27129
2023-02-28,46.05678
2023-03-01,27.76025
2023-03-02,36.2776
2023-03-03,34.38485
2023-03-04,14.19558
2023-03-05,17.35015
2023-03-06,41.64037
2023-03-07,33.12302
2023-03-08,30.59936
2023-03-09,31.23028
2023-03-10,34.38485
2023-03-11,17.35015
2023-03-12,19.2429
2023-03-13,27.44479
2023-03-14,29.33753
2023-03-15,35.33123
2023-03-16,32.17665
2023-03-17,36.2776
2023-03-18,12.61829
2023-03-19,11.041
2023-03-20,41.32492
2023-03-21,27.12933
2023-03-22,29.02208
2023-03-23,36.59305
2023-03-24,30.91482
2023-03-25,19.55835
2023-03-26,14.51104
2023-03-27,48.26498
2023-03-28,35.01577
2023-03-29,35.01577
2023-03-30,39.11671
2023-03-31,42.9022
2023-04-01,18.29652
2023-04-02,23.6593
2023-04-03,47.63406
2023-04-04,31.54574
2023-04-05,30.28391
2023-04-06,31.54574
2023-04-07,29.33753
2023-04-08,14.82649
2023-04-09,17.35015
2023-04-10,35.64668
2023-04-11,29.02208
2023-04-12,32.17665
2023-04-13,30.59936
2023-04-14,28.0757
2023-04-15,11.67192
2023-04-16,16.71924
2023-04-17,34.38485
2023-04-18,32.49211
2023-04-19,35.33123
2023-04-20,29.33753
2023-04-21,31.23028
2023-04-22,16.08832
2023-04-23,14.51104
2023-04-24,36.59305
2023-04-25,45.11041
2023-04-26,38.4858
2023-04-27,29.33753
2023-04-28,37.53943
2023-04-29,8.8328
2023-04-30,12.93375
2023-05-01,22.08201
2023-05-02,43.21766
2023-05-03,44.79495
2023-05-04,30.28391
2023-05-05,13.24921
2023-05-06,15.14195
2023-05-07,19.55835
2023-05-08,36.90851
2023-05-09,37.53943
2023-05-10,43.84858
2023-05-11,38.17034
2023-05-12,29.96845
2023-05-13,12.93375
2023-05-14,15.77287
2023-05-15,35.01577
2023-05-16,39.43217
2023-05-17,39.11671
2023-05-18,35.96214
2023-05-19,32.49211
2023-05-20,9.77917
2023-05-21,19.55835
2023-05-22,31.23028
2023-05-23,28.0757
2023-05-24,34.70031
2023-05-25,36.2776
2023-05-26,36.90851
2023-05-27,9.14826
2023-05-28,14.19558
