date,수익
2021-01-06,86.74698
2021-01-07,76.80722
2021-01-08,84.93975
2021-01-09,38.25301
2021-01-10,44.57831
2021-01-11,81.6265
2021-01-12,77.10843
2021-01-13,77.10843
2021-01-14,83.73493
2021-01-15,73.79518
2021-01-16,39.45783
2021-01-17,40.66265
2021-01-18,77.40963
2021-01-19,78.31325
2021-01-20,79.51807
2021-01-21,74.09638
2021-01-22,70.48192
2021-01-23,39.45783
2021-01-24,39.15662
2021-01-25,73.49397
2021-01-26,75.3012
2021-01-27,77.40963
2021-01-28,71.68674
2021-01-29,68.07228
2021-01-30,44.2771
2021-01-31,43.9759
2021-02-01,65.06024
2021-02-02,74.69879
2021-02-03,73.49397
2021-02-04,64.45783
2021-02-05,61.14457
2021-02-06,33.73493
2021-02-07,37.34939
2021-02-08,61.44578
2021-02-09,64.75903
2021-02-10,45.78313
2021-02-11,40.96385
2021-02-12,40.96385
2021-02-13,28.31325
2021-02-14,36.74698
2021-02-15,67.16867
2021-02-16,78.01204
2021-02-17,87.9518
2021-02-18,69.57831
2021-02-19,64.75903
2021-02-20,42.46987
2021-02-21,44.57831
2021-02-22,66.26506
2021-02-23,54.21686
2021-02-24,58.43373
2021-02-25,69.87951
2021-02-26,56.02409
2021-02-27,25.90361
2021-02-28,30.72289
2021-03-01,40.36144
2021-03-02,65.06024
2021-03-03,76.80722
2021-03-04,87.6506
2021-03-05,65.66265
2021-03-06,37.34939
2021-03-07,49.09638
2021-03-08,67.46987
2021-03-09,90.36144
2021-03-10,71.38554
2021-03-11,79.81927
2021-03-12,68.07228
2021-03-13,46.08433
2021-03-14,51.20481
2021-03-15,80.12048
2021-03-16,82.53012
2021-03-17,84.63855
2021-03-18,99.09638
2021-03-19,73.79518
2021-03-20,44.57831
2021-03-21,42.46987
2021-03-22,70.78313
2021-03-23,79.51807
2021-03-24,76.20481
2021-03-25,75.90361
2021-03-26,75.6024
2021-03-27,41.56626
2021-03-28,47.28915
2021-03-29,75.0
2021-03-30,74.09638
2021-03-31,80.12048
2021-04-01,77.10843
2021-04-02,69.2771
2021-04-03,53.61445
2021-04-04,51.20481
2021-04-05,84.63855
2021-04-06,72.89156
2021-04-07,84.03614
2021-04-08,73.49397
2021-04-09,79.51807
2021-04-10,44.87951
2021-04-11,47.59036
2021-04-12,76.80722
2021-04-13,96.68674
2021-04-14,88.85542
2021-04-15,75.0
2021-04-16,84.33734
2021-04-17,46.38554
2021-04-18,54.21686
2021-04-19,79.81927
2021-04-20,96.98795
2021-04-21,89.45783
2021-04-22,87.04819
2021-04-23,80.42168
2021-04-24,47.28915
2021-04-25,49.69879
2021-04-26,74.09638
2021-04-27,81.02409
2021-04-28,78.61445
2021-04-29,72.89156
2021-04-30,68.37349
2021-05-01,32.83132
2021-05-02,35.54216
2021-05-03,66.86746
2021-05-04,66.56626
2021-05-05,37.04819
2021-05-06,74.39759
2021-05-07,76.50602
2021-05-08,36.44578
2021-05-09,44.57831
2021-05-10,77.10843
2021-05-11,82.53012
2021-05-12,80.12048
2021-05-13,69.2771
2021-05-14,57.83132
2021-05-15,35.24096
2021-05-16,40.06024
2021-05-17,72.89156
2021-05-18,66.56626
2021-05-19,46.98795
2021-05-20,74.09638
2021-05-21,62.04819
2021-05-22,41.86746
2021-05-23,43.07228
2021-05-24,78.61445
2021-05-25,72.28915
2021-05-26,76.50602
2021-05-27,72.89156
2021-05-28,67.77108
2021-05-29,48.79518
2021-05-30,44.2771
2021-05-31,78.61445
2021-06-01,75.6024
2021-06-02,76.20481
2021-06-03,70.18072
2021-06-04,68.37349
2021-06-05,40.66265
2021-06-06,48.79518
2021-06-07,78.91566
2021-06-08,78.31325
2021-06-09,78.31325
2021-06-10,73.19277
2021-06-11,73.79518
2021-06-12,37.04819
2021-06-13,56.02409
2021-06-14,74.09638
2021-06-15,91.26506
2021-06-16,74.09638
2021-06-17,68.67469
2021-06-18,60.54216
2021-06-19,42.46987
2021-06-20,39.15662
2021-06-21,56.6265
2021-06-22,56.3253
2021-06-23,65.66265
2021-06-24,54.21686
2021-06-25,55.72289
2021-06-26,34.03614
2021-06-27,28.61445
2021-06-28,51.50602
2021-06-29,67.16867
2021-06-30,54.51807
2021-07-01,67.16867
2021-07-02,58.13253
2021-07-03,31.6265
2021-07-04,36.74698
2021-07-05,60.24096
2021-07-06,55.42168
2021-07-07,75.3012
2021-07-08,53.91566
2021-07-09,50.6024
2021-07-10,26.50602
2021-07-11,31.02409
2021-07-12,48.49397
2021-07-13,55.12048
2021-07-14,59.33734
2021-07-15,71.08433
2021-07-16,52.71084
2021-07-17,28.91566
2021-07-18,30.12048
2021-07-19,61.44578
2021-07-20,57.53012
2021-07-21,58.73493
2021-07-22,56.02409
2021-07-23,45.78313
2021-07-24,30.72289
2021-07-25,33.43373
2021-07-26,45.78313
2021-07-27,56.92771
2021-07-28,52.10843
2021-07-29,55.12048
2021-07-30,52.71084
2021-07-31,35.84337
2021-08-01,34.33734
2021-08-02,46.38554
2021-08-03,52.71084
2021-08-04,52.10843
2021-08-05,56.3253
2021-08-06,56.3253
2021-08-07,30.12048
2021-08-08,28.01204
2021-08-09,56.3253
2021-08-10,58.43373
2021-08-11,51.80722
2021-08-12,56.3253
2021-08-13,56.02409
2021-08-14,35.84337
2021-08-15,30.72289
2021-08-16,45.48192
2021-08-17,58.13253
2021-08-18,62.04819
2021-08-19,69.2771
2021-08-20,60.24096
2021-08-21,38.25301
2021-08-22,38.55421
2021-08-23,56.3253
2021-08-24,62.9518
2021-08-25,53.91566
2021-08-26,59.63855
2021-08-27,55.12048
2021-08-28,31.3253
2021-08-29,32.53012
2021-08-30,51.50602
2021-08-31,66.56626
2021-09-01,63.25301
2021-09-02,68.67469
2021-09-03,56.6265
2021-09-04,30.12048
2021-09-05,41.56626
2021-09-06,66.56626
2021-09-07,76.50602
2021-09-08,71.38554
2021-09-09,83.73493
2021-09-10,69.2771
2021-09-11,41.56626
2021-09-12,41.26506
2021-09-13,69.2771
2021-09-14,74.39759
2021-09-15,71.68674
2021-09-16,68.9759
2021-09-17,56.3253
2021-09-18,29.21686
2021-09-19,25.90361
2021-09-20,27.71084
2021-09-21,32.22891
2021-09-22,45.48192
2021-09-23,68.37349
2021-09-24,59.93975
2021-09-25,40.66265
2021-09-26,47.28915
2021-09-27,73.79518
2021-09-28,75.6024
2021-09-29,68.67469
2021-09-30,71.68674
2021-10-01,64.15662
2021-10-02,43.67469
2021-10-03,36.44578
2021-10-04,54.81927
2021-10-05,72.59036
2021-10-06,76.20481
2021-10-07,71.68674
2021-10-08,48.79518
2021-10-09,32.83132
2021-10-10,36.74698
2021-10-11,55.72289
2021-10-12,72.28915
2021-10-13,66.86746
2021-10-14,76.50602
2021-10-15,61.44578
2021-10-16,42.77108
2021-10-17,40.96385
2021-10-18,68.07228
2021-10-19,76.80722
2021-10-20,78.61445
2021-10-21,71.98795
2021-10-22,59.33734
2021-10-23,38.55421
2021-10-24,43.07228
2021-10-25,59.03614
2021-10-26,76.20481
2021-10-27,65.36144
2021-10-28,65.36144
2021-10-29,63.25301
2021-10-30,41.86746
2021-10-31,37.9518
2021-11-01,69.2771
2021-11-02,65.66265
2021-11-03,64.45783
2021-11-04,61.44578
2021-11-05,58.13253
2021-11-06,35.54216
2021-11-07,30.72289
2021-11-08,68.37349
2021-11-09,68.9759
2021-11-10,59.93975
2021-11-11,63.85542
2021-11-12,51.50602
2021-11-13,30.42168
2021-11-14,33.13253
2021-11-15,60.54216
2021-11-16,66.86746
2021-11-17,56.6265
2021-11-18,50.6024
2021-11-19,56.3253
2021-11-20,34.03614
2021-11-21,37.04819
2021-11-22,61.74698
2021-11-23,62.04819
2021-11-24,61.44578
2021-11-25,59.93975
2021-11-26,60.84337
2021-11-27,31.3253
2021-11-28,38.25301
2021-11-29,56.3253
2021-11-30,62.04819
2021-12-01,65.36144
2021-12-02,66.26506
2021-12-03,59.33734
2021-12-04,36.74698
2021-12-05,35.54216
2021-12-06,65.06024
2021-12-07,65.06024
2021-12-08,60.24096
2021-12-09,55.42168
2021-12-10,49.09638
2021-12-11,39.75903
2021-12-12,41.86746
2021-12-13,64.75903
2021-12-14,58.73493
2021-12-15,56.6265
2021-12-16,58.73493
2021-12-17,51.20481
2021-12-18,28.61445
2021-12-19,36.44578
2021-12-20,50.90361
2021-12-21,57.22891
2021-12-22,53.91566
2021-12-23,64.45783
2021-12-24,36.74698
2021-12-25,17.16867
2021-12-26,30.72289
2021-12-27,49.39759
2021-12-28,61.44578
2021-12-29,52.10843
2021-12-30,49.09638
2021-12-31,48.79518
2022-01-01,27.71084
2022-01-02,34.93975
2022-01-03,60.24096
2022-01-04,57.53012
2022-01-05,59.33734
2022-01-06,59.93975
2022-01-07,46.38554
2022-01-08,30.42168
2022-01-09,37.6506
2022-01-10,61.74698
2022-01-11,53.61445
2022-01-12,72.28915
2022-01-13,56.02409
2022-01-14,57.53012
2022-01-15,28.61445
2022-01-16,26.80722
2022-01-17,52.71084
2022-01-18,64.15662
2022-01-19,61.14457
2022-01-20,80.72289
2022-01-21,46.68674
2022-01-22,37.9518
2022-01-23,35.84337
2022-01-24,52.71084
2022-01-25,73.49397
2022-01-26,56.02409
2022-01-27,60.54216
2022-01-28,50.0
2022-01-29,30.72289
2022-01-30,27.40963
2022-01-31,22.89156
2022-02-01,38.85542
2022-02-02,44.2771
2022-02-03,62.34939
2022-02-04,55.12048
2022-02-05,34.03614
2022-02-06,34.03614
2022-02-07,52.71084
2022-02-08,54.51807
2022-02-09,62.04819
2022-02-10,63.55421
2022-02-11,48.79518
2022-02-12,34.33734
2022-02-13,28.61445
2022-02-14,57.53012
2022-02-15,57.53012
2022-02-16,53.91566
2022-02-17,52.40963
2022-02-18,53.31325
2022-02-19,28.31325
2022-02-20,29.21686
2022-02-21,56.92771
2022-02-22,57.83132
2022-02-23,55.12048
2022-02-24,62.04819
2022-02-25,53.61445
2022-02-26,28.91566
2022-02-27,30.72289
2022-02-28,53.01204
2022-03-01,43.37349
2022-03-02,57.83132
2022-03-03,59.93975
2022-03-04,53.31325
2022-03-05,33.73493
2022-03-06,33.43373
2022-03-07,57.83132
2022-03-08,68.07228
2022-03-09,34.63855
2022-03-10,56.6265
2022-03-11,54.21686
2022-03-12,40.06024
2022-03-13,41.56626
2022-03-14,61.14457
2022-03-15,68.37349
2022-03-16,69.2771
2022-03-17,61.74698
2022-03-18,52.40963
2022-03-19,40.06024
2022-03-20,38.85542
2022-03-21,59.33734
2022-03-22,68.07228
2022-03-23,66.56626
2022-03-24,60.54216
2022-03-25,62.6506
2022-03-26,40.06024
2022-03-27,41.56626
2022-03-28,68.67469
2022-03-29,66.26506
2022-03-30,70.78313
2022-03-31,68.9759
2022-04-01,57.22891
2022-04-02,40.36144
2022-04-03,36.44578
2022-04-04,58.43373
2022-04-05,65.66265
2022-04-06,65.06024
2022-04-07,74.69879
2022-04-08,56.6265
2022-04-09,34.03614
2022-04-10,37.34939
2022-04-11,63.55421
2022-04-12,68.37349
2022-04-13,68.37349
2022-04-14,68.07228
2022-04-15,63.55421
2022-04-16,35.84337
2022-04-17,35.84337
2022-04-18,63.25301
2022-04-19,73.19277
2022-04-20,77.40963
2022-04-21,72.59036
2022-04-22,69.87951
2022-04-23,31.92771
2022-04-24,34.03614
2022-04-25,64.45783
2022-04-26,75.0
2022-04-27,63.25301
2022-04-28,67.46987
2022-04-29,52.71084
2022-04-30,29.51807
2022-05-01,34.33734
2022-05-02,60.24096
2022-05-03,54.81927
2022-05-04,56.02409
2022-05-05,27.71084
2022-05-06,48.19277
2022-05-07,31.3253
2022-05-08,33.43373
2022-05-09,53.61445
2022-05-10,54.51807
2022-05-11,65.06024
2022-05-12,63.55421
2022-05-13,58.73493
2022-05-14,34.33734
2022-05-15,31.3253
2022-05-16,65.96385
2022-05-17,60.84337
2022-05-18,61.74698
2022-05-19,59.03614
2022-05-20,54.21686
2022-05-21,32.53012
2022-05-22,34.63855
2022-05-23,52.10843
2022-05-24,67.77108
2022-05-25,55.12048
2022-05-26,62.9518
2022-05-27,54.51807
2022-05-28,37.04819
2022-05-29,41.86746
2022-05-30,55.72289
2022-05-31,59.03614
2022-06-01,37.34939
2022-06-02,63.85542
2022-06-03,50.3012
2022-06-04,30.42168
2022-06-05,32.22891
2022-06-06,42.46987
2022-06-07,61.14457
2022-06-08,61.14457
2022-06-09,61.74698
2022-06-10,46.38554
2022-06-11,41.86746
2022-06-12,37.9518
2022-06-13,59.33734
2022-06-14,67.16867
2022-06-15,59.63855
2022-06-16,58.43373
2022-06-17,53.01204
2022-06-18,31.3253
2022-06-19,40.96385
2022-06-20,59.93975
2022-06-21,56.6265
2022-06-22,53.61445
2022-06-23,60.54216
2022-06-24,43.67469
2022-06-25,28.91566
2022-06-26,32.83132
2022-06-27,53.31325
2022-06-28,58.73493
2022-06-29,61.74698
2022-06-30,54.21686
2022-07-01,50.0
2022-07-02,24.09638
2022-07-03,37.04819
2022-07-04,52.71084
2022-07-05,50.0
2022-07-06,52.10843
2022-07-07,52.40963
2022-07-08,44.57831
2022-07-09,34.03614
2022-07-10,34.33734
2022-07-11,53.91566
2022-07-12,52.10843
2022-07-13,55.12048
2022-07-14,54.21686
2022-07-15,47.28915
2022-07-16,25.0
2022-07-17,29.51807
2022-07-18,49.69879
2022-07-19,51.20481
2022-07-20,48.49397
2022-07-21,53.61445
2022-07-22,46.08433
2022-07-23,24.39759
2022-07-24,29.51807
2022-07-25,56.3253
2022-07-26,41.86746
2022-07-27,47.59036
2022-07-28,44.57831
2022-07-29,41.26506
2022-07-30,24.09638
2022-07-31,25.6024
2022-08-01,50.90361
2022-08-02,46.98795
2022-08-03,53.01204
2022-08-04,47.28915
2022-08-05,51.80722
2022-08-06,28.31325
2022-08-07,29.21686
2022-08-08,47.89156
2022-08-09,43.9759
2022-08-10,45.18072
2022-08-11,50.6024
2022-08-12,53.31325
2022-08-13,32.53012
2022-08-14,27.10843
2022-08-15,29.51807
2022-08-16,52.40963
2022-08-17,47.89156
2022-08-18,51.20481
2022-08-19,51.80722
2022-08-20,23.49397
2022-08-21,36.14457
2022-08-22,45.18072
2022-08-23,58.73493
2022-08-24,60.54216
2022-08-25,56.6265
2022-08-26,43.67469
2022-08-27,28.01204
2022-08-28,27.40963
2022-08-29,51.20481
2022-08-30,54.21686
2022-08-31,55.12048
2022-09-01,53.01204
2022-09-02,49.39759
2022-09-03,27.40963
2022-09-04,30.72289
2022-09-05,59.03614
2022-09-06,57.83132
2022-09-07,59.93975
2022-09-08,45.48192
2022-09-09,21.68674
2022-09-10,26.20481
2022-09-11,31.3253
2022-09-12,30.42168
2022-09-13,67.77108
2022-09-14,65.36144
2022-09-15,61.44578
2022-09-16,61.74698
2022-09-17,34.03614
2022-09-18,40.06024
2022-09-19,64.15662
2022-09-20,56.3253
2022-09-21,60.84337
2022-09-22,59.93975
2022-09-23,56.3253
2022-09-24,27.10843
2022-09-25,37.9518
2022-09-26,71.98795
2022-09-27,72.28915
2022-09-28,63.85542
2022-09-29,58.73493
2022-09-30,53.01204
2022-10-01,29.51807
2022-10-02,37.04819
2022-10-03,35.54216
2022-10-04,61.74698
2022-10-05,63.55421
2022-10-06,58.43373
2022-10-07,49.69879
2022-10-08,32.53012
2022-10-09,31.3253
2022-10-10,46.68674
2022-10-11,60.84337
2022-10-12,58.73493
2022-10-13,62.34939
2022-10-14,56.6265
2022-10-15,32.22891
2022-10-16,40.06024
2022-10-17,56.6265
2022-10-18,67.16867
2022-10-19,68.37349
2022-10-20,73.79518
2022-10-21,62.04819
2022-10-22,37.9518
2022-10-23,46.68674
2022-10-24,62.9518
2022-10-25,62.9518
2022-10-26,56.92771
2022-10-27,56.6265
2022-10-28,52.71084
2022-10-29,29.51807
2022-10-30,28.91566
2022-10-31,57.22891
2022-11-01,59.63855
2022-11-02,65.36144
2022-11-03,53.31325
2022-11-04,56.02409
2022-11-05,40.96385
2022-11-06,32.53012
2022-11-07,62.34939
2022-11-08,68.07228
2022-11-09,62.9518
2022-11-10,58.73493
2022-11-11,46.68674
2022-11-12,27.71084
2022-11-13,35.24096
2022-11-14,63.55421
2022-11-15,56.6265
2022-11-16,59.33734
2022-11-17,60.24096
2022-11-18,51.50602
2022-11-19,38.55421
2022-11-20,43.37349
2022-11-21,65.06024
2022-11-22,62.9518
2022-11-23,65.36144
2022-11-24,68.9759
2022-11-25,65.96385
2022-11-26,31.02409
2022-11-27,32.83132
2022-11-28,48.49397
2022-11-29,57.83132
2022-11-30,67.16867
2022-12-01,65.66265
2022-12-02,53.01204
2022-12-03,27.40963
2022-12-04,32.53012
2022-12-05,62.04819
2022-12-06,62.34939
2022-12-07,72.28915
2022-12-08,60.54216
2022-12-09,58.43373
2022-12-10,35.54216
2022-12-11,34.33734
2022-12-12,64.75903
2022-12-13,60.84337
2022-12-14,64.45783
2022-12-15,57.22891
2022-12-16,53.61445
2022-12-17,31.6265
2022-12-18,28.31325
2022-12-19,53.01204
2022-12-20,53.91566
2022-12-21,58.73493
2022-12-22,56.92771
2022-12-23,53.61445
2022-12-24,30.12048
2022-12-25,25.0
2022-12-26,52.10843
2022-12-27,55.72289
2022-12-28,54.21686
2022-12-29,58.13253
2022-12-30,43.07228
2022-12-31,27.40963
2023-01-01,34.03614
2023-01-02,62.9518
2023-01-03,61.44578
2023-01-04,65.96385
2023-01-05,60.54216
2023-01-06,59.93975
2023-01-07,30.72289
2023-01-08,26.80722
2023-01-09,62.34939
2023-01-10,68.37349
2023-01-11,62.6506
2023-01-12,60.24096
2023-01-13,50.3012
2023-01-14,31.02409
2023-01-15,32.83132
2023-01-16,53.31325
2023-01-17,54.51807
2023-01-18,58.13253
2023-01-19,59.93975
2023-01-20,43.9759
2023-01-21,23.79518
2023-01-22,43.37349
2023-01-23,31.6265
2023-01-24,32.22891
2023-01-25,51.80722
2023-01-26,60.24096
2023-01-27,63.25301
2023-01-28,36.74698
2023-01-29,36.74698
2023-01-30,54.51807
2023-01-31,62.34939
2023-02-01,69.2771
2023-02-02,53.61445
2023-02-03,59.93975
2023-02-04,36.44578
2023-02-05,32.83132
2023-02-06,62.34939
2023-02-07,66.86746
2023-02-08,62.34939
2023-02-09,62.34939
2023-02-10,58.43373
2023-02-11,26.80722
2023-02-12,30.12048
2023-02-13,61.74698
2023-02-14,65.96385
2023-02-15,61.14457
2023-02-16,64.15662
2023-02-17,55.12048
2023-02-18,31.02409
2023-02-19,30.12048
2023-02-20,56.3253
2023-02-21,61.14457
2023-02-22,60.54216
2023-02-23,62.04819
2023-02-24,54.51807
2023-02-25,29.51807
2023-02-26,37.6506
2023-02-27,52.71084
2023-02-28,55.42168
2023-03-01,41.56626
2023-03-02,54.51807
2023-03-03,47.59036
2023-03-04,35.54216
2023-03-05,34.03614
2023-03-06,55.72289
2023-03-07,69.2771
2023-03-08,67.46987
2023-03-09,69.87951
2023-03-10,51.20481
2023-03-11,40.36144
2023-03-12,45.78313
2023-03-13,65.06024
2023-03-14,65.96385
2023-03-15,66.56626
2023-03-16,64.15662
2023-03-17,61.74698
2023-03-18,28.61445
2023-03-19,34.33734
2023-03-20,58.43373
2023-03-21,63.25301
2023-03-22,68.67469
2023-03-23,61.44578
2023-03-24,54.21686
2023-03-25,33.13253
2023-03-26,36.14457
2023-03-27,64.15662
2023-03-28,68.07228
2023-03-29,68.37349
2023-03-30,74.09638
2023-03-31,61.14457
2023-04-01,51.80722
2023-04-02,38.55421
2023-04-03,70.48192
2023-04-04,82.83132
2023-04-05,100.0
2023-04-06,66.86746
2023-04-07,58.73493
2023-04-08,70.18072
2023-04-09,45.18072
2023-04-10,71.98795
2023-04-11,66.86746
2023-04-12,73.49397
2023-04-13,67.77108
2023-04-14,53.61445
2023-04-15,43.9759
2023-04-16,52.71084
2023-04-17,78.31325
2023-04-18,79.81927
2023-04-19,80.72289
2023-04-20,73.79518
2023-04-21,66.86746
2023-04-22,41.56626
2023-04-23,34.63855
2023-04-24,71.98795
2023-04-25,62.6506
2023-04-26,67.16867
2023-04-27,51.80722
2023-04-28,54.21686
2023-04-29,31.02409
2023-04-30,27.71084
2023-05-01,35.84337
2023-05-02,56.92771
2023-05-03,56.6265
2023-05-04,60.84337
2023-05-05,37.9518
2023-05-06,34.63855
2023-05-07,35.24096
2023-05-08,60.84337
2023-05-09,63.85542
2023-05-10,67.77108
2023-05-11,57.53012
2023-05-12,51.80722
2023-05-13,34.33734
2023-05-14,37.6506
2023-05-15,63.85542
2023-05-16,65.66265
2023-05-17,62.34939
2023-05-18,65.96385
2023-05-19,55.72289
2023-05-20,37.04819
2023-05-21,34.63855
2023-05-22,70.78313
2023-05-23,64.15662
2023-05-24,63.85542
2023-05-25,57.22891
2023-05-26,52.10843
2023-05-27,28.61445
2023-05-28,34.93975
2023-05-29,40.66265
