date,리츠투자
2021-03-28,1.70116
2021-03-29,2.37535
2021-03-30,2.57917
2021-03-31,1.9677
2021-04-01,2.16368
2021-04-02,1.98338
2021-04-03,2.2264
2021-04-04,2.00689
2021-04-05,2.58701
2021-04-06,2.59485
2021-04-07,2.51646
2021-04-08,2.21856
2021-04-09,2.06961
2021-04-10,1.86578
2021-04-11,1.71683
2021-04-12,4.18626
2021-04-13,2.2264
2021-04-14,2.28127
2021-04-15,2.37535
2021-04-16,2.50078
2021-04-17,1.87362
2021-04-18,1.73251
2021-04-19,2.06961
2021-04-20,2.23424
2021-04-21,2.31263
2021-04-22,2.54782
2021-04-23,2.32047
2021-04-24,1.70899
2021-04-25,1.69332
2021-04-26,3.59046
2021-04-27,2.783
2021-04-28,2.67325
2021-04-29,2.21072
2021-04-30,1.91282
2021-05-01,1.39542
2021-05-02,1.31702
2021-05-03,1.69332
2021-05-04,2.50078
2021-05-05,1.6698
2021-05-06,1.98338
2021-05-07,1.54437
2021-05-08,1.1132
2021-05-09,1.42677
2021-05-10,1.82659
2021-05-11,1.81875
2021-05-12,1.90498
2021-05-13,2.35183
2021-05-14,1.86578
2021-05-15,1.39542
2021-05-16,1.46597
2021-05-17,1.6306
2021-05-18,1.70116
2021-05-19,1.38758
2021-05-20,2.35183
2021-05-21,1.3719
2021-05-22,1.3327
2021-05-23,1.35622
2021-05-24,1.26215
2021-05-25,1.44245
2021-05-26,1.62276
2021-05-27,1.52085
2021-05-28,1.52085
2021-05-29,1.00344
2021-05-30,1.3719
2021-05-31,1.40326
2021-06-01,1.12888
2021-06-02,1.89714
2021-06-03,1.59924
2021-06-04,1.4111
2021-06-05,0.64283
2021-06-06,0.70555
2021-06-07,1.01912
2021-06-08,0.93289
2021-06-09,1.22295
2021-06-10,0.82314
2021-06-11,0.80746
2021-06-12,0.74474
2021-06-13,1.64628
2021-06-14,3.99811
2021-06-15,3.15929
2021-06-16,2.36751
2021-06-17,2.23424
2021-06-18,1.56005
2021-06-19,1.05832
2021-06-20,1.08968
2021-06-21,1.69332
2021-06-22,1.77955
2021-06-23,1.6698
2021-06-24,1.30918
2021-06-25,1.39542
2021-06-26,1.06616
2021-06-27,1.01912
2021-06-28,1.25431
2021-06-29,1.20727
2021-06-30,1.47381
2021-07-01,1.38758
2021-07-02,1.50517
2021-07-03,1.70116
2021-07-04,3.61398
2021-07-05,6.23236
2021-07-06,3.48071
2021-07-07,6.61649
2021-07-08,4.58607
2021-07-09,2.58701
2021-07-10,2.17936
2021-07-11,2.06961
2021-07-12,2.46942
2021-07-13,2.33615
2021-07-14,2.72812
2021-07-15,2.47726
2021-07-16,2.10881
2021-07-17,1.77955
2021-07-18,2.02257
2021-07-19,2.32831
2021-07-20,2.15584
2021-07-21,2.06961
2021-07-22,1.83443
2021-07-23,2.17936
2021-07-24,1.56005
2021-07-25,2.06177
2021-07-26,2.50078
2021-07-27,2.2264
2021-07-28,2.24208
2021-07-29,2.19504
2021-07-30,1.65412
2021-07-31,1.66196
2021-08-01,1.84227
2021-08-02,2.31263
2021-08-03,3.01818
2021-08-04,3.25337
2021-08-05,5.21323
2021-08-06,4.76638
2021-08-07,2.90843
2021-08-08,3.14361
2021-08-09,5.3465
2021-08-10,6.76544
2021-08-11,4.37441
2021-08-12,3.69238
2021-08-13,4.40576
2021-08-14,2.92411
2021-08-15,2.57917
2021-08-16,3.37096
2021-08-17,3.72373
2021-08-18,3.8962
2021-08-19,3.42583
2021-08-20,3.15929
2021-08-21,3.49639
2021-08-22,3.15929
2021-08-23,3.37096
2021-08-24,3.857
2021-08-25,4.64879
2021-08-26,5.61304
2021-08-27,7.04766
2021-08-28,4.24114
2021-08-29,4.74286
2021-08-30,8.04327
2021-08-31,9.98745
2021-09-01,10.37158
2021-09-02,7.34556
2021-09-03,5.84038
2021-09-04,2.46942
2021-09-05,2.46942
2021-09-06,4.44496
2021-09-07,6.03637
2021-09-08,3.90404
2021-09-09,5.62872
2021-09-10,3.39448
2021-09-11,4.55471
2021-09-12,7.29068
2021-09-13,5.26026
2021-09-14,9.21919
2021-09-15,5.07212
2021-09-16,3.09658
2021-09-17,4.42928
2021-09-18,12.40984
2021-09-19,3.72373
2021-09-20,2.30479
2021-09-21,2.19504
2021-09-22,5.85606
2021-09-23,3.51991
2021-09-24,2.84571
2021-09-25,2.56349
2021-09-26,2.20288
2021-09-27,3.34744
2021-09-28,3.6375
2021-09-29,4.76638
2021-09-30,2.86139
2021-10-01,2.17152
2021-10-02,1.76387
2021-10-03,1.8893
2021-10-04,2.24992
2021-10-05,2.38319
2021-10-06,2.04609
2021-10-07,3.34744
2021-10-08,3.15929
2021-10-09,1.50517
2021-10-10,1.91282
2021-10-11,2.2264
2021-10-12,2.04609
2021-10-13,2.21856
2021-10-14,1.95202
2021-10-15,2.06961
2021-10-16,1.83443
2021-10-17,2.34399
2021-10-18,2.40671
2021-10-19,2.7438
2021-10-20,3.82565
2021-10-21,2.21072
2021-10-22,1.87362
2021-10-23,1.41894
2021-10-24,1.53653
2021-10-25,2.05393
2021-10-26,2.06177
2021-10-27,2.46942
2021-10-28,2.37535
2021-10-29,2.36751
2021-10-30,2.24208
2021-10-31,2.47726
2021-11-01,2.93195
2021-11-02,3.17497
2021-11-03,6.82031
2021-11-04,5.62088
2021-11-05,4.21762
2021-11-06,2.5243
2021-11-07,2.10097
2021-11-08,3.20633
2021-11-09,4.54687
2021-11-10,4.1941
2021-11-11,3.82565
2021-11-12,2.97115
2021-11-13,2.10881
2021-11-14,2.39103
2021-11-15,3.05738
2021-11-16,3.33176
2021-11-17,3.29256
2021-11-18,3.66886
2021-11-19,2.83004
2021-11-20,2.25776
2021-11-21,2.37535
2021-11-22,5.37786
2021-11-23,5.20539
2021-11-24,6.39698
2021-11-25,5.11915
2021-11-26,3.84132
2021-11-27,2.17152
2021-11-28,2.148
2021-11-29,2.54782
2021-11-30,3.47287
2021-12-01,2.39103
2021-12-02,2.31263
2021-12-03,2.79868
2021-12-04,1.52085
2021-12-05,1.89714
2021-12-06,2.16368
2021-12-07,6.28723
2021-12-08,4.75854
2021-12-09,4.54687
2021-12-10,2.84571
2021-12-11,1.73251
2021-12-12,1.82659
2021-12-13,2.28127
2021-12-14,2.47726
2021-12-15,2.7438
2021-12-16,3.19065
2021-12-17,2.65757
2021-12-18,1.65412
2021-12-19,2.1872
2021-12-20,2.47726
2021-12-21,2.49294
2021-12-22,3.25337
2021-12-23,2.75164
2021-12-24,2.32831
2021-12-25,1.9285
2021-12-26,1.74819
2021-12-27,2.50862
2021-12-28,2.55566
2021-12-29,2.53214
2021-12-30,2.12449
2021-12-31,2.64973
2022-01-01,1.51301
2022-01-02,2.02257
2022-01-03,3.1201
2022-01-04,2.45374
2022-01-05,2.36751
2022-01-06,2.06177
2022-01-07,2.07745
2022-01-08,1.54437
2022-01-09,2.16368
2022-01-10,4.16274
2022-01-11,5.24459
2022-01-12,3.56694
2022-01-13,2.56349
2022-01-14,2.17936
2022-01-15,1.5914
2022-01-16,1.79523
2022-01-17,2.06177
2022-01-18,2.4459
2022-01-19,2.34399
2022-01-20,3.51991
2022-01-21,12.04923
2022-01-22,10.57541
2022-01-23,5.03292
2022-01-24,3.77077
2022-01-25,3.03386
2022-01-26,3.20633
2022-01-27,3.30824
2022-01-28,2.783
2022-01-29,2.21072
2022-01-30,2.16368
2022-01-31,2.17936
2022-02-01,3.66102
2022-02-02,2.79868
2022-02-03,3.53559
2022-02-04,3.13577
2022-02-05,2.4459
2022-02-06,2.88491
2022-02-07,3.03386
2022-02-08,3.48855
2022-02-09,2.61053
2022-02-10,2.61053
2022-02-11,2.36751
2022-02-12,1.95986
2022-02-13,1.93634
2022-02-14,2.56349
2022-02-15,2.07745
2022-02-16,2.59485
2022-02-17,8.35685
2022-02-18,3.43367
2022-02-19,1.86578
2022-02-20,3.0417
2022-02-21,3.0809
2022-02-22,2.88491
2022-02-23,3.06522
2022-02-24,2.62621
2022-02-25,2.98682
2022-02-26,2.59485
2022-02-27,2.63405
2022-02-28,3.0025
2022-03-01,2.7046
2022-03-02,3.27688
2022-03-03,4.52336
2022-03-04,3.09658
2022-03-05,1.9677
2022-03-06,2.05393
2022-03-07,2.28911
2022-03-08,2.10097
2022-03-09,1.71683
2022-03-10,1.69332
2022-03-11,1.99121
2022-03-12,1.9285
2022-03-13,1.94418
2022-03-14,2.17152
2022-03-15,2.10881
2022-03-16,1.76387
2022-03-17,2.88491
2022-03-18,1.95202
2022-03-19,1.63844
2022-03-20,1.70899
2022-03-21,2.57917
2022-03-22,1.77171
2022-03-23,2.08529
2022-03-24,1.97554
2022-03-25,5.0486
2022-03-26,8.03543
2022-03-27,3.37096
2022-03-28,3.41799
2022-03-29,3.57478
2022-03-30,3.22201
2022-03-31,3.3788
2022-04-01,2.7046
2022-04-02,1.73251
2022-04-03,1.9677
2022-04-04,2.86139
2022-04-05,2.43022
2022-04-06,2.86923
2022-04-07,4.83693
2022-04-08,3.48855
2022-04-09,2.25776
2022-04-10,1.84227
2022-04-11,2.65757
2022-04-12,2.7438
2022-04-13,2.67325
2022-04-14,3.12793
2022-04-15,3.68454
2022-04-16,2.57917
2022-04-17,2.12449
2022-04-18,2.47726
2022-04-19,2.81436
2022-04-20,2.77516
2022-04-21,3.17497
2022-04-22,3.26904
2022-04-23,1.80307
2022-04-24,2.15584
2022-04-25,2.97899
2022-04-26,5.6052
2022-04-27,11.10849
2022-04-28,11.07714
2022-04-29,4.54687
2022-04-30,3.38664
2022-05-01,3.79429
2022-05-02,3.49639
2022-05-03,3.46503
2022-05-04,3.23769
2022-05-05,2.4851
2022-05-06,2.7046
2022-05-07,2.35967
2022-05-08,2.71244
2022-05-09,3.43367
2022-05-10,3.91972
2022-05-11,3.50423
2022-05-12,3.59046
2022-05-13,3.58262
2022-05-14,1.41894
2022-05-15,1.22295
2022-05-16,2.25776
2022-05-17,2.65757
2022-05-18,2.43022
2022-05-19,2.11665
2022-05-20,1.70899
2022-05-21,1.074
2022-05-22,1.81875
2022-05-23,1.98338
2022-05-24,2.30479
2022-05-25,2.31263
2022-05-26,3.16713
2022-05-27,2.11665
2022-05-28,1.45029
2022-05-29,1.38758
2022-05-30,2.1872
2022-05-31,2.39887
2022-06-01,1.51301
2022-06-02,1.9285
2022-06-03,2.02257
2022-06-04,1.42677
2022-06-05,1.15239
2022-06-06,1.31702
2022-06-07,3.19065
2022-06-08,2.87707
2022-06-09,2.68893
2022-06-10,1.98338
2022-06-11,1.50517
2022-06-12,1.19159
2022-06-13,1.81091
2022-06-14,2.03041
2022-06-15,2.57917
2022-06-16,1.95986
2022-06-17,1.88146
2022-06-18,1.12888
2022-06-19,1.63844
2022-06-20,1.99121
2022-06-21,2.30479
2022-06-22,2.13232
2022-06-23,1.70899
2022-06-24,1.78739
2022-06-25,1.09752
2022-06-26,0.94073
2022-06-27,1.21511
2022-06-28,1.93634
2022-06-29,1.88146
2022-06-30,1.23863
2022-07-01,1.63844
2022-07-02,1.19159
2022-07-03,2.24992
2022-07-04,2.72028
2022-07-05,1.84227
2022-07-06,1.70899
2022-07-07,1.63844
2022-07-08,1.47381
2022-07-09,1.12888
2022-07-10,0.97209
2022-07-11,1.45029
2022-07-12,1.30134
2022-07-13,1.64628
2022-07-14,1.52085
2022-07-15,1.39542
2022-07-16,1.16807
2022-07-17,0.93289
2022-07-18,1.52869
2022-07-19,1.61492
2022-07-20,1.62276
2022-07-21,1.84227
2022-07-22,2.01473
2022-07-23,1.02696
2022-07-24,0.83882
2022-07-25,1.62276
2022-07-26,2.86923
2022-07-27,2.03825
2022-07-28,1.48949
2022-07-29,1.48165
2022-07-30,1.08184
2022-07-31,1.15239
2022-08-01,1.5914
2022-08-02,1.56788
2022-08-03,2.23424
2022-08-04,1.62276
2022-08-05,1.2935
2022-08-06,1.12104
2022-08-07,1.14455
2022-08-08,1.49733
2022-08-09,1.34054
2022-08-10,2.01473
2022-08-11,1.54437
2022-08-12,1.52869
2022-08-13,0.9956
2022-08-14,1.38758
2022-08-15,1.22295
2022-08-16,1.80307
2022-08-17,1.95986
2022-08-18,1.9677
2022-08-19,1.69332
2022-08-20,1.074
2022-08-21,1.26999
2022-08-22,1.39542
2022-08-23,1.70116
2022-08-24,2.65757
2022-08-25,3.5591
2022-08-26,2.99466
2022-08-27,1.06616
2022-08-28,1.19159
2022-08-29,1.35622
2022-08-30,2.13232
2022-08-31,2.09313
2022-09-01,1.81875
2022-09-02,1.3719
2022-09-03,1.05832
2022-09-04,1.05832
2022-09-05,1.34054
2022-09-06,2.148
2022-09-07,1.8893
2022-09-08,1.51301
2022-09-09,1.01912
2022-09-10,1.17591
2022-09-11,1.86578
2022-09-12,2.23424
2022-09-13,2.07745
2022-09-14,2.10097
2022-09-15,2.39103
2022-09-16,1.95202
2022-09-17,1.45029
2022-09-18,1.28566
2022-09-19,1.55221
2022-09-20,1.46597
2022-09-21,1.40326
2022-09-22,1.16807
2022-09-23,1.31702
2022-09-24,1.53653
2022-09-25,1.14455
2022-09-26,1.56005
2022-09-27,1.34838
2022-09-28,1.42677
2022-09-29,1.25431
2022-09-30,1.21511
2022-10-01,1.05832
2022-10-02,0.97209
2022-10-03,1.22295
2022-10-04,1.34054
2022-10-05,1.4111
2022-10-06,1.89714
2022-10-07,1.3719
2022-10-08,0.7761
2022-10-09,0.70555
2022-10-10,1.02696
2022-10-11,1.79523
2022-10-12,1.74035
2022-10-13,2.2656
2022-10-14,1.86578
2022-10-15,1.13671
2022-10-16,1.09752
2022-10-17,1.76387
2022-10-18,1.76387
2022-10-19,1.92066
2022-10-20,2.4851
2022-10-21,2.39887
2022-10-22,1.34054
2022-10-23,1.81091
2022-10-24,2.75164
2022-10-25,2.37535
2022-10-26,5.59736
2022-10-27,1.85794
2022-10-28,1.28566
2022-10-29,0.86233
2022-10-30,0.89369
2022-10-31,1.20727
2022-11-01,1.23863
2022-11-02,1.4111
2022-11-03,1.30134
2022-11-04,1.49733
2022-11-05,0.84666
2022-11-06,1.00344
2022-11-07,1.28566
2022-11-08,1.41894
2022-11-09,1.45813
2022-11-10,1.39542
2022-11-11,1.38758
2022-11-12,0.93289
2022-11-13,0.75258
2022-11-14,1.09752
2022-11-15,1.57572
2022-11-16,1.37974
2022-11-17,1.12888
2022-11-18,1.18375
2022-11-19,0.90153
2022-11-20,1.18375
2022-11-21,1.71683
2022-11-22,1.34054
2022-11-23,1.38758
2022-11-24,1.17591
2022-11-25,1.23079
2022-11-26,0.92505
2022-11-27,0.92505
2022-11-28,0.90937
2022-11-29,0.93289
2022-11-30,1.05048
2022-12-01,1.05832
2022-12-02,0.88585
2022-12-03,0.52524
2022-12-04,1.04264
2022-12-05,1.37974
2022-12-06,1.14455
2022-12-07,1.04264
2022-12-08,1.30134
2022-12-09,1.50517
2022-12-10,0.96425
2022-12-11,1.27783
2022-12-12,1.78739
2022-12-13,1.57572
2022-12-14,1.45813
2022-12-15,1.12104
2022-12-16,1.20727
2022-12-17,0.96425
2022-12-18,0.95641
2022-12-19,1.20727
2022-12-20,1.21511
2022-12-21,1.5914
2022-12-22,1.06616
2022-12-23,1.05832
2022-12-24,0.58011
2022-12-25,0.64283
2022-12-26,0.96425
2022-12-27,1.13671
2022-12-28,1.10536
2022-12-29,0.98777
2022-12-30,1.17591
2022-12-31,0.68987
2023-01-01,0.76826
2023-01-02,0.89369
2023-01-03,2.36751
2023-01-04,2.64973
2023-01-05,4.43712
2023-01-06,2.97115
2023-01-07,1.63844
2023-01-08,1.49733
2023-01-09,2.05393
2023-01-10,1.61492
2023-01-11,1.61492
2023-01-12,1.46597
2023-01-13,1.5914
2023-01-14,1.01912
2023-01-15,1.14455
2023-01-16,1.56005
2023-01-17,1.65412
2023-01-18,1.69332
2023-01-19,1.39542
2023-01-20,1.18375
2023-01-21,0.97209
2023-01-22,1.40326
2023-01-23,1.86578
2023-01-24,1.92066
2023-01-25,1.85794
2023-01-26,1.82659
2023-01-27,2.03825
2023-01-28,1.34054
2023-01-29,1.13671
2023-01-30,1.57572
2023-01-31,1.45029
2023-02-01,1.42677
2023-02-02,1.68548
2023-02-03,1.47381
2023-02-04,0.88585
2023-02-05,1.34054
2023-02-06,1.93634
2023-02-07,1.44245
2023-02-08,1.19943
2023-02-09,1.37974
2023-02-10,1.32486
2023-02-11,1.01912
2023-02-12,2.7046
2023-02-13,3.25337
2023-02-14,1.77171
2023-02-15,1.65412
2023-02-16,1.30918
2023-02-17,1.3327
2023-02-18,1.14455
2023-02-19,1.20727
2023-02-20,1.31702
2023-02-21,1.45813
2023-02-22,1.19943
2023-02-23,1.28566
2023-02-24,1.16023
2023-02-25,1.58356
2023-02-26,1.65412
2023-02-27,1.70899
2023-02-28,1.34054
2023-03-01,1.19943
2023-03-02,1.58356
2023-03-03,1.81091
2023-03-04,0.85449
2023-03-05,1.14455
2023-03-06,1.85794
2023-03-07,1.56005
2023-03-08,1.57572
2023-03-09,1.38758
2023-03-10,0.83098
2023-03-11,0.65851
2023-03-12,1.00344
2023-03-13,1.56788
2023-03-14,1.58356
2023-03-15,1.34838
2023-03-16,1.18375
2023-03-17,1.00344
2023-03-18,1.01128
2023-03-19,0.86233
2023-03-20,1.074
2023-03-21,1.59924
2023-03-22,1.77171
2023-03-23,1.67764
2023-03-24,1.26999
2023-03-25,0.94857
2023-03-26,1.1132
2023-03-27,2.63405
2023-03-28,2.67325
2023-03-29,2.06961
2023-03-30,1.89714
2023-03-31,1.24647
2023-04-01,1.0348
2023-04-02,0.97993
2023-04-03,1.2935
2023-04-04,1.46597
2023-04-05,1.86578
2023-04-06,1.52869
2023-04-07,1.10536
2023-04-08,1.00344
2023-04-09,0.97993
2023-04-10,1.84227
2023-04-11,1.97554
2023-04-12,1.52869
2023-04-13,1.80307
2023-04-14,1.55221
2023-04-15,0.97209
2023-04-16,1.19159
2023-04-17,1.34838
2023-04-18,1.68548
2023-04-19,1.44245
2023-04-20,1.48949
2023-04-21,1.28566
2023-04-22,0.90153
2023-04-23,1.01128
2023-04-24,1.31702
2023-04-25,1.19159
2023-04-26,1.17591
2023-04-27,1.17591
2023-04-28,1.06616
2023-04-29,0.95641
2023-04-30,1.01128
2023-05-01,0.82314
2023-05-02,1.16807
2023-05-03,1.2935
2023-05-04,1.17591
2023-05-05,0.90937
2023-05-06,0.94857
2023-05-07,1.04264
2023-05-08,1.15239
2023-05-09,1.52869
2023-05-10,1.42677
2023-05-11,1.12888
2023-05-12,0.92505
2023-05-13,1.074
2023-05-14,0.80746
2023-05-15,1.21511
2023-05-16,1.49733
2023-05-17,1.19159
2023-05-18,1.36406
2023-05-19,0.98777
2023-05-20,0.88585
2023-05-21,0.95641
2023-05-22,1.21511
2023-05-23,1.37974
2023-05-24,1.06616
2023-05-25,1.01128
2023-05-26,1.16807
2023-05-27,0.62715
2023-05-28,0.79962
2023-05-29,1.79523
