date,농협증권
2021-02-04,31.06159
2021-02-05,36.56618
2021-02-06,15.85845
2021-02-07,17.82437
2021-02-08,39.05635
2021-02-09,36.04193
2021-02-10,36.43512
2021-02-11,18.61074
2021-02-12,16.51376
2021-02-13,16.51376
2021-02-14,24.24639
2021-02-15,54.12844
2021-02-16,46.52686
2021-02-17,48.23066
2021-02-18,43.90563
2021-02-19,36.173
2021-02-20,19.92136
2021-02-21,17.30013
2021-02-22,42.46395
2021-02-23,37.35255
2021-02-24,40.10484
2021-02-25,41.2844
2021-02-26,36.43512
2021-02-27,15.59633
2021-02-28,14.41677
2021-03-01,18.47968
2021-03-02,37.09043
2021-03-03,33.68283
2021-03-04,36.04193
2021-03-05,45.47837
2021-03-06,19.52817
2021-03-07,27.78505
2021-03-08,66.1861
2021-03-09,97.11664
2021-03-10,76.40891
2021-03-11,45.60943
2021-03-12,38.00786
2021-03-13,12.18872
2021-03-14,15.20314
2021-03-15,33.68283
2021-03-16,34.07601
2021-03-17,33.94495
2021-03-18,43.38138
2021-03-19,39.18741
2021-03-20,11.27129
2021-03-21,13.36828
2021-03-22,35.51769
2021-03-23,30.79947
2021-03-24,28.44036
2021-03-25,28.44036
2021-03-26,24.37745
2021-03-27,10.61598
2021-03-28,11.9266
2021-03-29,33.4207
2021-03-30,25.03276
2021-03-31,26.08125
2021-04-01,24.77064
2021-04-02,25.03276
2021-04-03,12.84403
2021-04-04,13.6304
2021-04-05,27.91612
2021-04-06,33.15858
2021-04-07,30.66841
2021-04-08,32.89646
2021-04-09,29.48885
2021-04-10,8.78112
2021-04-11,14.67889
2021-04-12,33.55176
2021-04-13,33.4207
2021-04-14,31.7169
2021-04-15,34.4692
2021-04-16,28.04718
2021-04-17,11.14023
2021-04-18,11.00917
2021-04-19,33.81389
2021-04-20,29.88204
2021-04-21,33.55176
2021-04-22,33.4207
2021-04-23,35.38663
2021-04-24,13.76146
2021-04-25,13.36828
2021-04-26,52.94888
2021-04-27,67.62778
2021-04-28,100.0
2021-04-29,48.88597
2021-04-30,31.19266
2021-05-01,10.35386
2021-05-02,9.43643
2021-05-03,34.33813
2021-05-04,26.6055
2021-05-05,14.41677
2021-05-06,30.93053
2021-05-07,34.60026
2021-05-08,6.29095
2021-05-09,9.30537
2021-05-10,35.1245
2021-05-11,28.96461
2021-05-12,28.44036
2021-05-13,22.54259
2021-05-14,19.65923
2021-05-15,9.69855
2021-05-16,10.61598
2021-05-17,31.06159
2021-05-18,17.43119
2021-05-19,10.48492
2021-05-20,21.88728
2021-05-21,18.34862
2021-05-22,6.02883
2021-05-23,8.519
2021-05-24,22.01834
2021-05-25,20.4456
2021-05-26,24.63958
2021-05-27,18.21756
2021-05-28,19.39711
2021-05-29,6.94626
2021-05-30,9.30537
2021-05-31,23.85321
2021-06-01,18.87287
2021-06-02,24.24639
2021-06-03,23.1979
2021-06-04,17.56225
2021-06-05,8.12581
2021-06-06,6.42201
2021-06-07,24.77064
2021-06-08,24.24639
2021-06-09,17.038
2021-06-10,20.4456
2021-06-11,17.43119
2021-06-12,8.25688
2021-06-13,6.02883
2021-06-14,23.32896
2021-06-15,22.28047
2021-06-16,23.72214
2021-06-17,19.65923
2021-06-18,15.98951
2021-06-19,5.24246
2021-06-20,6.42201
2021-06-21,22.01834
2021-06-22,18.87287
2021-06-23,22.54259
2021-06-24,23.98427
2021-06-25,16.90694
2021-06-26,8.519
2021-06-27,5.37352
2021-06-28,21.36304
2021-06-29,19.00393
2021-06-30,20.57667
2021-07-01,22.28047
2021-07-02,22.28047
2021-07-03,4.71821
2021-07-04,5.89777
2021-07-05,21.75622
2021-07-06,20.05242
2021-07-07,21.36304
2021-07-08,28.44036
2021-07-09,29.22673
2021-07-10,7.60157
2021-07-11,6.94626
2021-07-12,24.50851
2021-07-13,23.32896
2021-07-14,25.68807
2021-07-15,20.4456
2021-07-16,20.31454
2021-07-17,5.1114
2021-07-18,5.76671
2021-07-19,20.31454
2021-07-20,23.72214
2021-07-21,19.00393
2021-07-22,18.21756
2021-07-23,15.07208
2021-07-24,6.15989
2021-07-25,9.82961
2021-07-26,24.50851
2021-07-27,22.01834
2021-07-28,20.70773
2021-07-29,20.4456
2021-07-30,17.82437
2021-07-31,6.8152
2021-08-01,7.99475
2021-08-02,19.7903
2021-08-03,20.4456
2021-08-04,17.56225
2021-08-05,17.56225
2021-08-06,20.57667
2021-08-07,5.63564
2021-08-08,6.94626
2021-08-09,28.57142
2021-08-10,25.81913
2021-08-11,25.16382
2021-08-12,27.52293
2021-08-13,25.16382
2021-08-14,9.04325
2021-08-15,8.25688
2021-08-16,10.09174
2021-08-17,25.68807
2021-08-18,25.29488
2021-08-19,25.16382
2021-08-20,19.92136
2021-08-21,9.56749
2021-08-22,8.519
2021-08-23,20.4456
2021-08-24,26.73656
2021-08-25,22.41153
2021-08-26,22.93577
2021-08-27,20.18348
2021-08-28,7.33944
2021-08-29,7.47051
2021-08-30,22.80471
2021-08-31,21.75622
2021-09-01,18.61074
2021-09-02,22.41153
2021-09-03,15.3342
2021-09-04,7.73263
2021-09-05,8.25688
2021-09-06,20.05242
2021-09-07,24.77064
2021-09-08,18.61074
2021-09-09,21.62516
2021-09-10,17.16906
2021-09-11,6.55307
2021-09-12,7.99475
2021-09-13,21.36304
2021-09-14,23.72214
2021-09-15,23.72214
2021-09-16,18.0865
2021-09-17,20.05242
2021-09-18,8.91218
2021-09-19,7.47051
2021-09-20,9.30537
2021-09-21,8.65006
2021-09-22,10.74705
2021-09-23,28.3093
2021-09-24,26.08125
2021-09-25,9.43643
2021-09-26,14.67889
2021-09-27,35.1245
2021-09-28,41.15334
2021-09-29,21.23197
2021-09-30,22.67365
2021-10-01,19.13499
2021-10-02,5.24246
2021-10-03,6.02883
2021-10-04,7.47051
2021-10-05,19.92136
2021-10-06,18.7418
2021-10-07,20.96985
2021-10-08,15.3342
2021-10-09,6.29095
2021-10-10,5.76671
2021-10-11,7.73263
2021-10-12,18.61074
2021-10-13,20.4456
2021-10-14,21.88728
2021-10-15,17.30013
2021-10-16,6.94626
2021-10-17,7.60157
2021-10-18,17.16906
2021-10-19,14.28571
2021-10-20,14.54783
2021-10-21,18.61074
2021-10-22,15.20314
2021-10-23,4.71821
2021-10-24,7.73263
2021-10-25,30.93053
2021-10-26,22.41153
2021-10-27,19.13499
2021-10-28,19.7903
2021-10-29,16.64482
2021-10-30,6.15989
2021-10-31,8.38794
2021-11-01,21.23197
2021-11-02,25.55701
2021-11-03,32.50327
2021-11-04,23.46002
2021-11-05,17.69331
2021-11-06,5.63564
2021-11-07,8.519
2021-11-08,17.95543
2021-11-09,19.26605
2021-11-10,15.72739
2021-11-11,22.54259
2021-11-12,16.64482
2021-11-13,4.45609
2021-11-14,5.50458
2021-11-15,19.26605
2021-11-16,19.00393
2021-11-17,15.85845
2021-11-18,21.10091
2021-11-19,16.25163
2021-11-20,6.42201
2021-11-21,6.15989
2021-11-22,23.85321
2021-11-23,18.0865
2021-11-24,16.12057
2021-11-25,17.038
2021-11-26,14.28571
2021-11-27,4.58715
2021-11-28,6.8152
2021-11-29,16.77588
2021-11-30,17.56225
2021-12-01,16.25163
2021-12-02,14.80996
2021-12-03,15.59633
2021-12-04,6.15989
2021-12-05,6.55307
2021-12-06,19.26605
2021-12-07,17.95543
2021-12-08,15.20314
2021-12-09,14.28571
2021-12-10,12.31979
2021-12-11,6.42201
2021-12-12,8.519
2021-12-13,19.26605
2021-12-14,13.89252
2021-12-15,11.66448
2021-12-16,14.54783
2021-12-17,12.45085
2021-12-18,5.76671
2021-12-19,6.15989
2021-12-20,15.20314
2021-12-21,17.038
2021-12-22,15.59633
2021-12-23,16.12057
2021-12-24,15.72739
2021-12-25,6.68414
2021-12-26,6.68414
2021-12-27,20.31454
2021-12-28,19.52817
2021-12-29,18.0865
2021-12-30,20.4456
2021-12-31,14.80996
2022-01-01,6.55307
2022-01-02,8.12581
2022-01-03,18.87287
2022-01-04,18.87287
2022-01-05,20.05242
2022-01-06,17.56225
2022-01-07,16.12057
2022-01-08,8.519
2022-01-09,8.519
2022-01-10,22.41153
2022-01-11,19.65923
2022-01-12,20.4456
2022-01-13,19.13499
2022-01-14,24.9017
2022-01-15,10.74705
2022-01-16,9.43643
2022-01-17,29.61992
2022-01-18,30.93053
2022-01-19,26.6055
2022-01-20,28.57142
2022-01-21,41.67758
2022-01-22,8.65006
2022-01-23,10.35386
2022-01-24,21.4941
2022-01-25,20.31454
2022-01-26,18.87287
2022-01-27,24.77064
2022-01-28,20.4456
2022-01-29,5.63564
2022-01-30,6.55307
2022-01-31,6.29095
2022-02-01,12.18872
2022-02-02,10.35386
2022-02-03,28.70249
2022-02-04,26.73656
2022-02-05,7.47051
2022-02-06,12.31979
2022-02-07,21.62516
2022-02-08,20.83879
2022-02-09,17.30013
2022-02-10,20.57667
2022-02-11,16.51376
2022-02-12,6.94626
2022-02-13,7.07732
2022-02-14,19.65923
2022-02-15,14.54783
2022-02-16,19.7903
2022-02-17,17.56225
2022-02-18,18.0865
2022-02-19,7.73263
2022-02-20,11.00917
2022-02-21,34.33813
2022-02-22,34.60026
2022-02-23,17.30013
2022-02-24,21.10091
2022-02-25,17.30013
2022-02-26,7.99475
2022-02-27,7.33944
2022-02-28,21.36304
2022-03-01,9.43643
2022-03-02,18.87287
2022-03-03,22.54259
2022-03-04,15.46526
2022-03-05,6.15989
2022-03-06,6.02883
2022-03-07,15.46526
2022-03-08,17.16906
2022-03-09,6.29095
2022-03-10,23.59108
2022-03-11,14.41677
2022-03-12,8.12581
2022-03-13,7.60157
2022-03-14,17.30013
2022-03-15,14.28571
2022-03-16,16.38269
2022-03-17,27.26081
2022-03-18,26.6055
2022-03-19,16.12057
2022-03-20,14.28571
2022-03-21,35.38663
2022-03-22,31.7169
2022-03-23,34.4692
2022-03-24,31.97903
2022-03-25,38.00786
2022-03-26,13.6304
2022-03-27,11.00917
2022-03-28,34.4692
2022-03-29,31.97903
2022-03-30,25.68807
2022-03-31,22.93577
2022-04-01,26.47444
2022-04-02,13.23722
2022-04-03,12.45085
2022-04-04,37.48361
2022-04-05,33.94495
2022-04-06,31.45478
2022-04-07,28.70249
2022-04-08,23.1979
2022-04-09,10.74705
2022-04-10,11.27129
2022-04-11,26.86762
2022-04-12,31.19266
2022-04-13,26.47444
2022-04-14,30.93053
2022-04-15,26.21231
2022-04-16,12.45085
2022-04-17,12.84403
2022-04-18,29.22673
2022-04-19,31.84796
2022-04-20,25.95019
2022-04-21,27.39187
2022-04-22,27.65399
2022-04-23,12.31979
2022-04-24,12.05766
2022-04-25,31.45478
2022-04-26,30.27522
2022-04-27,29.35779
2022-04-28,30.53735
2022-04-29,24.24639
2022-04-30,10.61598
2022-05-01,12.05766
2022-05-02,24.24639
2022-05-03,26.47444
2022-05-04,24.9017
2022-05-05,10.48492
2022-05-06,29.22673
2022-05-07,11.00917
2022-05-08,8.91218
2022-05-09,25.03276
2022-05-10,25.03276
2022-05-11,32.89646
2022-05-12,32.37221
2022-05-13,28.70249
2022-05-14,11.53342
2022-05-15,12.31979
2022-05-16,30.40629
2022-05-17,30.53735
2022-05-18,30.40629
2022-05-19,31.7169
2022-05-20,27.12975
2022-05-21,12.05766
2022-05-22,9.56749
2022-05-23,28.3093
2022-05-24,32.50327
2022-05-25,23.46002
2022-05-26,23.46002
2022-05-27,22.28047
2022-05-28,4.84927
2022-05-29,10.2228
2022-05-30,24.11533
2022-05-31,24.11533
2022-06-01,9.56749
2022-06-02,19.39711
2022-06-03,17.82437
2022-06-04,6.55307
2022-06-05,6.29095
2022-06-06,9.17431
2022-06-07,22.28047
2022-06-08,27.52293
2022-06-09,38.00786
2022-06-10,21.10091
2022-06-11,7.60157
2022-06-12,9.69855
2022-06-13,30.79947
2022-06-14,27.39187
2022-06-15,27.91612
2022-06-16,22.28047
2022-06-17,30.66841
2022-06-18,10.2228
2022-06-19,7.47051
2022-06-20,30.40629
2022-06-21,22.67365
2022-06-22,24.63958
2022-06-23,20.57667
2022-06-24,21.23197
2022-06-25,7.86369
2022-06-26,6.94626
2022-06-27,26.73656
2022-06-28,19.65923
2022-06-29,23.72214
2022-06-30,17.95543
2022-07-01,21.75622
2022-07-02,8.38794
2022-07-03,7.99475
2022-07-04,22.93577
2022-07-05,28.44036
2022-07-06,36.69724
2022-07-07,38.53211
2022-07-08,16.90694
2022-07-09,7.20838
2022-07-10,6.55307
2022-07-11,19.7903
2022-07-12,18.87287
2022-07-13,16.90694
2022-07-14,19.7903
2022-07-15,23.32896
2022-07-16,6.42201
2022-07-17,4.98034
2022-07-18,21.4941
2022-07-19,21.4941
2022-07-20,22.01834
2022-07-21,22.28047
2022-07-22,19.92136
2022-07-23,5.24246
2022-07-24,6.68414
2022-07-25,17.30013
2022-07-26,16.77588
2022-07-27,19.65923
2022-07-28,17.43119
2022-07-29,18.34862
2022-07-30,6.29095
2022-07-31,8.38794
2022-08-01,25.29488
2022-08-02,19.65923
2022-08-03,20.70773
2022-08-04,19.65923
2022-08-05,19.92136
2022-08-06,5.37352
2022-08-07,7.60157
2022-08-08,23.85321
2022-08-09,18.47968
2022-08-10,18.34862
2022-08-11,19.39711
2022-08-12,19.13499
2022-08-13,7.99475
2022-08-14,6.68414
2022-08-15,8.91218
2022-08-16,26.21231
2022-08-17,18.21756
2022-08-18,18.0865
2022-08-19,18.0865
2022-08-20,8.519
2022-08-21,7.60157
2022-08-22,18.34862
2022-08-23,20.70773
2022-08-24,21.23197
2022-08-25,20.4456
2022-08-26,16.77588
2022-08-27,6.42201
2022-08-28,5.76671
2022-08-29,19.00393
2022-08-30,20.83879
2022-08-31,17.43119
2022-09-01,17.95543
2022-09-02,19.7903
2022-09-03,6.29095
2022-09-04,6.55307
2022-09-05,16.77588
2022-09-06,20.70773
2022-09-07,21.88728
2022-09-08,18.7418
2022-09-09,6.55307
2022-09-10,4.32503
2022-09-11,6.15989
2022-09-12,10.35386
2022-09-13,25.68807
2022-09-14,25.29488
2022-09-15,21.88728
2022-09-16,24.24639
2022-09-17,6.94626
2022-09-18,8.65006
2022-09-19,17.95543
2022-09-20,21.36304
2022-09-21,18.21756
2022-09-22,23.06684
2022-09-23,18.61074
2022-09-24,6.02883
2022-09-25,7.47051
2022-09-26,26.08125
2022-09-27,23.85321
2022-09-28,26.47444
2022-09-29,17.82437
2022-09-30,20.31454
2022-10-01,7.73263
2022-10-02,5.89777
2022-10-03,7.33944
2022-10-04,21.88728
2022-10-05,21.62516
2022-10-06,21.75622
2022-10-07,21.4941
2022-10-08,7.20838
2022-10-09,5.89777
2022-10-10,5.76671
2022-10-11,20.31454
2022-10-12,20.4456
2022-10-13,25.55701
2022-10-14,22.80471
2022-10-15,6.02883
2022-10-16,6.8152
2022-10-17,25.95019
2022-10-18,18.34862
2022-10-19,20.4456
2022-10-20,18.61074
2022-10-21,17.69331
2022-10-22,6.8152
2022-10-23,9.69855
2022-10-24,20.31454
2022-10-25,19.65923
2022-10-26,18.61074
2022-10-27,22.14941
2022-10-28,17.16906
2022-10-29,4.98034
2022-10-30,5.89777
2022-10-31,17.69331
2022-11-01,17.038
2022-11-02,18.0865
2022-11-03,17.038
2022-11-04,15.59633
2022-11-05,6.8152
2022-11-06,6.68414
2022-11-07,20.57667
2022-11-08,20.96985
2022-11-09,17.56225
2022-11-10,18.61074
2022-11-11,20.31454
2022-11-12,7.99475
2022-11-13,10.61598
2022-11-14,25.03276
2022-11-15,22.67365
2022-11-16,21.88728
2022-11-17,18.34862
2022-11-18,14.94102
2022-11-19,5.37352
2022-11-20,8.65006
2022-11-21,18.87287
2022-11-22,17.16906
2022-11-23,16.90694
2022-11-24,17.16906
2022-11-25,16.90694
2022-11-26,4.98034
2022-11-27,6.68414
2022-11-28,19.00393
2022-11-29,16.38269
2022-11-30,19.7903
2022-12-01,21.36304
2022-12-02,17.16906
2022-12-03,4.58715
2022-12-04,8.25688
2022-12-05,21.88728
2022-12-06,15.85845
2022-12-07,16.77588
2022-12-08,17.82437
2022-12-09,16.64482
2022-12-10,5.63564
2022-12-11,9.04325
2022-12-12,18.47968
2022-12-13,18.0865
2022-12-14,18.7418
2022-12-15,17.43119
2022-12-16,19.13499
2022-12-17,9.30537
2022-12-18,4.98034
2022-12-19,19.92136
2022-12-20,16.38269
2022-12-21,22.01834
2022-12-22,16.38269
2022-12-23,17.82437
2022-12-24,6.42201
2022-12-25,8.25688
2022-12-26,22.93577
2022-12-27,22.41153
2022-12-28,24.77064
2022-12-29,21.36304
2022-12-30,19.7903
2022-12-31,5.24246
2023-01-01,7.33944
2023-01-02,22.54259
2023-01-03,22.28047
2023-01-04,17.95543
2023-01-05,17.56225
2023-01-06,18.47968
2023-01-07,9.56749
2023-01-08,7.73263
2023-01-09,22.54259
2023-01-10,22.28047
2023-01-11,18.61074
2023-01-12,17.16906
2023-01-13,18.87287
2023-01-14,7.33944
2023-01-15,8.12581
2023-01-16,21.62516
2023-01-17,19.39711
2023-01-18,21.36304
2023-01-19,20.05242
2023-01-20,14.94102
2023-01-21,7.73263
2023-01-22,8.25688
2023-01-23,9.04325
2023-01-24,11.40235
2023-01-25,35.51769
2023-01-26,29.48885
2023-01-27,27.39187
2023-01-28,11.00917
2023-01-29,10.09174
2023-01-30,28.57142
2023-01-31,28.17824
2023-02-01,24.50851
2023-02-02,27.52293
2023-02-03,23.72214
2023-02-04,11.40235
2023-02-05,10.09174
2023-02-06,23.85321
2023-02-07,24.11533
2023-02-08,26.08125
2023-02-09,29.48885
2023-02-10,25.95019
2023-02-11,8.12581
2023-02-12,11.53342
2023-02-13,23.98427
2023-02-14,20.57667
2023-02-15,20.70773
2023-02-16,22.54259
2023-02-17,22.14941
2023-02-18,9.04325
2023-02-19,7.86369
2023-02-20,26.86762
2023-02-21,21.62516
2023-02-22,21.36304
2023-02-23,22.54259
2023-02-24,22.67365
2023-02-25,7.73263
2023-02-26,7.60157
2023-02-27,27.78505
2023-02-28,25.42595
2023-03-01,10.61598
2023-03-02,18.61074
2023-03-03,20.96985
2023-03-04,8.38794
2023-03-05,8.91218
2023-03-06,24.37745
2023-03-07,23.59108
2023-03-08,25.81913
2023-03-09,21.4941
2023-03-10,20.18348
2023-03-11,5.63564
2023-03-12,10.74705
2023-03-13,25.42595
2023-03-14,19.39711
2023-03-15,25.29488
2023-03-16,20.18348
2023-03-17,20.4456
2023-03-18,7.73263
2023-03-19,8.25688
2023-03-20,24.37745
2023-03-21,22.14941
2023-03-22,28.70249
2023-03-23,25.03276
2023-03-24,23.59108
2023-03-25,8.38794
2023-03-26,10.48492
2023-03-27,24.9017
2023-03-28,20.83879
2023-03-29,23.06684
2023-03-30,23.32896
2023-03-31,21.10091
2023-04-01,7.33944
2023-04-02,8.38794
2023-04-03,25.95019
2023-04-04,26.47444
2023-04-05,25.42595
2023-04-06,20.96985
2023-04-07,20.4456
2023-04-08,9.69855
2023-04-09,6.68414
2023-04-10,28.04718
2023-04-11,26.08125
2023-04-12,22.80471
2023-04-13,30.79947
2023-04-14,22.01834
2023-04-15,8.65006
2023-04-16,7.86369
2023-04-17,25.68807
2023-04-18,22.01834
2023-04-19,21.75622
2023-04-20,20.31454
2023-04-21,15.59633
2023-04-22,6.15989
2023-04-23,8.91218
2023-04-24,19.65923
2023-04-25,19.13499
2023-04-26,19.00393
2023-04-27,16.12057
2023-04-28,21.10091
2023-04-29,5.37352
2023-04-30,4.84927
2023-05-01,11.40235
2023-05-02,20.31454
2023-05-03,19.65923
2023-05-04,16.25163
2023-05-05,7.33944
2023-05-06,3.80078
2023-05-07,6.29095
2023-05-08,20.83879
2023-05-09,15.85845
2023-05-10,16.64482
2023-05-11,17.038
2023-05-12,13.23722
2023-05-13,5.89777
2023-05-14,4.84927
2023-05-15,18.47968
2023-05-16,16.12057
2023-05-17,16.38269
2023-05-18,14.54783
2023-05-19,19.7903
2023-05-20,5.1114
2023-05-21,6.94626
2023-05-22,20.18348
2023-05-23,16.90694
2023-05-24,19.65923
2023-05-25,16.25163
2023-05-26,18.61074
2023-05-27,5.37352
2023-05-28,4.98034
2023-05-29,6.55307
2023-05-30,27.78505
