date,ETF세금
2021-03-10,5.24344
2021-03-11,6.5543
2021-03-12,7.30337
2021-03-13,4.02621
2021-03-14,3.27715
2021-03-15,4.86891
2021-03-16,8.61423
2021-03-17,4.96254
2021-03-18,5.80524
2021-03-19,5.71161
2021-03-20,3.46441
2021-03-21,4.58801
2021-03-22,6.08614
2021-03-23,4.68164
2021-03-24,4.96254
2021-03-25,5.14981
2021-03-26,4.86891
2021-03-27,4.49438
2021-03-28,4.40074
2021-03-29,4.30711
2021-03-30,5.43071
2021-03-31,6.08614
2021-04-01,7.58426
2021-04-02,7.397
2021-04-03,4.21348
2021-04-04,5.52434
2021-04-05,7.20973
2021-04-06,8.61423
2021-04-07,6.64794
2021-04-08,8.05243
2021-04-09,8.98876
2021-04-10,5.43071
2021-04-11,4.58801
2021-04-12,9.73782
2021-04-13,9.73782
2021-04-14,11.32958
2021-04-15,10.76779
2021-04-16,9.36329
2021-04-17,4.40074
2021-04-18,4.96254
2021-04-19,7.58426
2021-04-20,7.397
2021-04-21,5.43071
2021-04-22,6.5543
2021-04-23,6.5543
2021-04-24,4.68164
2021-04-25,4.49438
2021-04-26,6.74157
2021-04-27,5.71161
2021-04-28,5.61797
2021-04-29,6.17977
2021-04-30,5.9925
2021-05-01,4.30711
2021-05-02,3.46441
2021-05-03,4.77528
2021-05-04,6.5543
2021-05-05,3.93258
2021-05-06,5.43071
2021-05-07,5.71161
2021-05-08,3.18352
2021-05-09,4.86891
2021-05-10,7.1161
2021-05-11,5.43071
2021-05-12,5.52434
2021-05-13,5.71161
2021-05-14,5.24344
2021-05-15,3.08988
2021-05-16,3.93258
2021-05-17,4.86891
2021-05-18,6.46067
2021-05-19,3.74531
2021-05-20,6.64794
2021-05-21,5.05617
2021-05-22,3.37078
2021-05-23,4.30711
2021-05-24,6.74157
2021-05-25,6.2734
2021-05-26,7.49063
2021-05-27,9.08239
2021-05-28,7.77153
2021-05-29,5.43071
2021-05-30,3.18352
2021-05-31,7.9588
2021-06-01,7.58426
2021-06-02,8.33333
2021-06-03,10.76779
2021-06-04,8.05243
2021-06-05,4.30711
2021-06-06,2.99625
2021-06-07,6.2734
2021-06-08,7.58426
2021-06-09,6.5543
2021-06-10,6.36704
2021-06-11,4.86891
2021-06-12,1.31086
2021-06-13,3.37078
2021-06-14,4.21348
2021-06-15,5.43071
2021-06-16,5.61797
2021-06-17,4.11985
2021-06-18,5.52434
2021-06-19,3.18352
2021-06-20,2.52808
2021-06-21,5.05617
2021-06-22,6.36704
2021-06-23,6.5543
2021-06-24,7.02247
2021-06-25,3.37078
2021-06-26,3.27715
2021-06-27,3.83895
2021-06-28,5.05617
2021-06-29,5.80524
2021-06-30,7.86516
2021-07-01,8.80149
2021-07-02,7.6779
2021-07-03,5.05617
2021-07-04,4.40074
2021-07-05,7.6779
2021-07-06,9.73782
2021-07-07,8.42696
2021-07-08,10.58052
2021-07-09,8.52059
2021-07-10,6.64794
2021-07-11,6.36704
2021-07-12,8.98876
2021-07-13,10.67415
2021-07-14,8.80149
2021-07-15,10.76779
2021-07-16,8.05243
2021-07-17,5.89887
2021-07-18,3.65168
2021-07-19,8.33333
2021-07-20,6.74157
2021-07-21,5.9925
2021-07-22,8.05243
2021-07-23,9.17602
2021-07-24,5.89887
2021-07-25,4.40074
2021-07-26,7.58426
2021-07-27,11.89138
2021-07-28,11.89138
2021-07-29,12.26591
2021-07-30,11.14232
2021-07-31,5.14981
2021-08-01,6.92883
2021-08-02,14.32584
2021-08-03,14.32584
2021-08-04,14.5131
2021-08-05,11.89138
2021-08-06,13.10861
2021-08-07,10.20599
2021-08-08,13.48314
2021-08-09,15.26217
2021-08-10,15.26217
2021-08-11,13.20224
2021-08-12,17.79026
2021-08-13,17.04119
2021-08-14,10.58052
2021-08-15,10.58052
2021-08-16,11.51685
2021-08-17,15.73033
2021-08-18,12.54681
2021-08-19,15.26217
2021-08-20,14.13857
2021-08-21,8.80149
2021-08-22,7.397
2021-08-23,13.20224
2021-08-24,20.13108
2021-08-25,16.66666
2021-08-26,16.10486
2021-08-27,14.88764
2021-08-28,13.48314
2021-08-29,10.58052
2021-08-30,15.82397
2021-08-31,20.03745
2021-09-01,18.72659
2021-09-02,17.79026
2021-09-03,16.10486
2021-09-04,11.14232
2021-09-05,9.36329
2021-09-06,13.01498
2021-09-07,16.66666
2021-09-08,16.38576
2021-09-09,13.01498
2021-09-10,11.98501
2021-09-11,11.14232
2021-09-12,9.55056
2021-09-13,11.42322
2021-09-14,15.54307
2021-09-15,13.01498
2021-09-16,12.26591
2021-09-17,12.73408
2021-09-18,7.1161
2021-09-19,7.02247
2021-09-20,6.46067
2021-09-21,6.36704
2021-09-22,9.08239
2021-09-23,12.92134
2021-09-24,13.76404
2021-09-25,7.77153
2021-09-26,9.26966
2021-09-27,16.38576
2021-09-28,15.54307
2021-09-29,16.94756
2021-09-30,14.70037
2021-10-01,15.26217
2021-10-02,8.05243
2021-10-03,11.23595
2021-10-04,12.92134
2021-10-05,15.82397
2021-10-06,18.82022
2021-10-07,15.44943
2021-10-08,12.82771
2021-10-09,6.64794
2021-10-10,6.5543
2021-10-11,7.397
2021-10-12,11.70411
2021-10-13,11.79775
2021-10-14,14.13857
2021-10-15,14.13857
2021-10-16,8.33333
2021-10-17,8.70786
2021-10-18,13.67041
2021-10-19,15.54307
2021-10-20,18.91385
2021-10-21,13.01498
2021-10-22,12.17228
2021-10-23,6.17977
2021-10-24,8.05243
2021-10-25,14.70037
2021-10-26,15.54307
2021-10-27,19.19475
2021-10-28,15.9176
2021-10-29,12.82771
2021-10-30,9.26966
2021-10-31,8.14606
2021-11-01,14.60674
2021-11-02,17.04119
2021-11-03,17.22846
2021-11-04,18.25842
2021-11-05,19.10112
2021-11-06,11.32958
2021-11-07,12.45318
2021-11-08,21.62921
2021-11-09,24.62546
2021-11-10,16.4794
2021-11-11,17.13483
2021-11-12,15.6367
2021-11-13,10.67415
2021-11-14,11.14232
2021-11-15,16.4794
2021-11-16,23.50187
2021-11-17,27.05992
2021-11-18,25.28089
2021-11-19,22.19101
2021-11-20,11.89138
2021-11-21,14.04494
2021-11-22,19.75655
2021-11-23,21.16104
2021-11-24,16.1985
2021-11-25,21.72284
2021-11-26,13.48314
2021-11-27,9.17602
2021-11-28,9.26966
2021-11-29,14.5131
2021-11-30,15.6367
2021-12-01,14.88764
2021-12-02,14.04494
2021-12-03,14.04494
2021-12-04,10.48689
2021-12-05,10.48689
2021-12-06,14.60674
2021-12-07,17.88389
2021-12-08,19.38202
2021-12-09,20.88014
2021-12-10,18.07116
2021-12-11,7.86516
2021-12-12,12.73408
2021-12-13,16.29213
2021-12-14,13.38951
2021-12-15,12.92134
2021-12-16,16.85393
2021-12-17,13.57677
2021-12-18,8.33333
2021-12-19,8.98876
2021-12-20,11.32958
2021-12-21,13.20224
2021-12-22,14.88764
2021-12-23,18.44569
2021-12-24,15.6367
2021-12-25,11.42322
2021-12-26,12.26591
2021-12-27,20.31835
2021-12-28,26.77902
2021-12-29,18.25842
2021-12-30,16.57303
2021-12-31,13.76404
2022-01-01,9.83146
2022-01-02,10.20599
2022-01-03,18.07116
2022-01-04,20.88014
2022-01-05,15.54307
2022-01-06,15.73033
2022-01-07,15.16853
2022-01-08,8.89513
2022-01-09,8.61423
2022-01-10,12.17228
2022-01-11,11.32958
2022-01-12,15.0749
2022-01-13,12.64044
2022-01-14,10.58052
2022-01-15,6.36704
2022-01-16,7.49063
2022-01-17,10.86142
2022-01-18,12.64044
2022-01-19,8.98876
2022-01-20,11.70411
2022-01-21,11.98501
2022-01-22,9.45692
2022-01-23,8.61423
2022-01-24,11.14232
2022-01-25,15.73033
2022-01-26,12.54681
2022-01-27,17.22846
2022-01-28,15.3558
2022-01-29,10.76779
2022-01-30,7.397
2022-01-31,8.42696
2022-02-01,10.11235
2022-02-02,10.95505
2022-02-03,20.50561
2022-02-04,16.85393
2022-02-05,12.07865
2022-02-06,10.01872
2022-02-07,16.57303
2022-02-08,16.38576
2022-02-09,12.26591
2022-02-10,12.82771
2022-02-11,12.82771
2022-02-12,8.05243
2022-02-13,8.2397
2022-02-14,13.76404
2022-02-15,13.85767
2022-02-16,11.70411
2022-02-17,11.61048
2022-02-18,11.51685
2022-02-19,6.36704
2022-02-20,6.74157
2022-02-21,8.2397
2022-02-22,11.14232
2022-02-23,10.01872
2022-02-24,16.10486
2022-02-25,12.82771
2022-02-26,10.01872
2022-02-27,8.89513
2022-02-28,9.83146
2022-03-01,7.49063
2022-03-02,13.85767
2022-03-03,15.26217
2022-03-04,11.42322
2022-03-05,6.36704
2022-03-06,6.92883
2022-03-07,19.38202
2022-03-08,14.41947
2022-03-09,9.17602
2022-03-10,11.51685
2022-03-11,12.26591
2022-03-12,5.24344
2022-03-13,8.52059
2022-03-14,9.92509
2022-03-15,11.42322
2022-03-16,13.20224
2022-03-17,12.82771
2022-03-18,11.89138
2022-03-19,6.36704
2022-03-20,5.33707
2022-03-21,12.07865
2022-03-22,13.38951
2022-03-23,14.70037
2022-03-24,11.23595
2022-03-25,14.70037
2022-03-26,7.86516
2022-03-27,8.80149
2022-03-28,10.86142
2022-03-29,15.16853
2022-03-30,16.57303
2022-03-31,12.07865
2022-04-01,9.73782
2022-04-02,7.86516
2022-04-03,5.52434
2022-04-04,11.42322
2022-04-05,9.92509
2022-04-06,10.39325
2022-04-07,9.73782
2022-04-08,11.42322
2022-04-09,4.40074
2022-04-10,5.89887
2022-04-11,6.92883
2022-04-12,7.9588
2022-04-13,6.64794
2022-04-14,7.86516
2022-04-15,9.36329
2022-04-16,4.30711
2022-04-17,5.05617
2022-04-18,8.89513
2022-04-19,9.83146
2022-04-20,9.08239
2022-04-21,7.58426
2022-04-22,6.2734
2022-04-23,5.05617
2022-04-24,4.49438
2022-04-25,9.64419
2022-04-26,9.26966
2022-04-27,8.80149
2022-04-28,8.14606
2022-04-29,8.42696
2022-04-30,6.46067
2022-05-01,5.80524
2022-05-02,8.2397
2022-05-03,9.26966
2022-05-04,9.08239
2022-05-05,5.05617
2022-05-06,5.71161
2022-05-07,4.40074
2022-05-08,3.55805
2022-05-09,7.20973
2022-05-10,8.98876
2022-05-11,9.45692
2022-05-12,8.61423
2022-05-13,11.61048
2022-05-14,5.05617
2022-05-15,4.21348
2022-05-16,6.92883
2022-05-17,9.64419
2022-05-18,8.14606
2022-05-19,7.77153
2022-05-20,7.49063
2022-05-21,3.83895
2022-05-22,4.96254
2022-05-23,6.46067
2022-05-24,8.33333
2022-05-25,7.1161
2022-05-26,7.86516
2022-05-27,6.46067
2022-05-28,5.71161
2022-05-29,5.33707
2022-05-30,8.05243
2022-05-31,7.77153
2022-06-01,4.96254
2022-06-02,6.92883
2022-06-03,8.05243
2022-06-04,4.86891
2022-06-05,3.74531
2022-06-06,4.68164
2022-06-07,6.36704
2022-06-08,7.58426
2022-06-09,7.397
2022-06-10,8.14606
2022-06-11,5.61797
2022-06-12,7.02247
2022-06-13,12.17228
2022-06-14,13.57677
2022-06-15,12.26591
2022-06-16,14.60674
2022-06-17,13.01498
2022-06-18,6.64794
2022-06-19,6.46067
2022-06-20,17.69662
2022-06-21,12.17228
2022-06-22,14.5131
2022-06-23,16.38576
2022-06-24,16.10486
2022-06-25,7.9588
2022-06-26,7.77153
2022-06-27,11.04868
2022-06-28,12.45318
2022-06-29,10.01872
2022-06-30,10.01872
2022-07-01,11.70411
2022-07-02,5.89887
2022-07-03,5.33707
2022-07-04,13.10861
2022-07-05,10.01872
2022-07-06,13.20224
2022-07-07,13.29588
2022-07-08,10.11235
2022-07-09,5.9925
2022-07-10,5.89887
2022-07-11,9.36329
2022-07-12,8.42696
2022-07-13,8.98876
2022-07-14,7.397
2022-07-15,9.08239
2022-07-16,4.02621
2022-07-17,3.93258
2022-07-18,8.42696
2022-07-19,6.5543
2022-07-20,8.05243
2022-07-21,7.58426
2022-07-22,7.30337
2022-07-23,3.18352
2022-07-24,2.71535
2022-07-25,5.05617
2022-07-26,5.9925
2022-07-27,5.9925
2022-07-28,5.9925
2022-07-29,6.36704
2022-07-30,2.90262
2022-07-31,3.18352
2022-08-01,3.93258
2022-08-02,6.17977
2022-08-03,6.74157
2022-08-04,8.98876
2022-08-05,7.02247
2022-08-06,4.11985
2022-08-07,3.93258
2022-08-08,6.46067
2022-08-09,6.5543
2022-08-10,6.5543
2022-08-11,7.49063
2022-08-12,6.64794
2022-08-13,3.27715
2022-08-14,4.21348
2022-08-15,4.58801
2022-08-16,7.9588
2022-08-17,8.52059
2022-08-18,5.24344
2022-08-19,7.77153
2022-08-20,4.77528
2022-08-21,3.46441
2022-08-22,8.33333
2022-08-23,6.64794
2022-08-24,6.5543
2022-08-25,6.2734
2022-08-26,7.02247
2022-08-27,2.34082
2022-08-28,2.71535
2022-08-29,5.24344
2022-08-30,8.61423
2022-08-31,5.80524
2022-09-01,7.1161
2022-09-02,6.2734
2022-09-03,4.49438
2022-09-04,3.83895
2022-09-05,5.33707
2022-09-06,5.80524
2022-09-07,9.17602
2022-09-08,4.49438
2022-09-09,3.18352
2022-09-10,2.99625
2022-09-11,2.24719
2022-09-12,3.46441
2022-09-13,7.58426
2022-09-14,8.80149
2022-09-15,7.6779
2022-09-16,6.36704
2022-09-17,3.55805
2022-09-18,4.58801
2022-09-19,5.33707
2022-09-20,4.86891
2022-09-21,5.52434
2022-09-22,7.30337
2022-09-23,7.20973
2022-09-24,4.86891
2022-09-25,5.61797
2022-09-26,10.76779
2022-09-27,10.01872
2022-09-28,12.54681
2022-09-29,10.58052
2022-09-30,8.98876
2022-10-01,5.52434
2022-10-02,5.52434
2022-10-03,7.02247
2022-10-04,8.14606
2022-10-05,6.5543
2022-10-06,5.89887
2022-10-07,4.30711
2022-10-08,4.49438
2022-10-09,4.11985
2022-10-10,3.08988
2022-10-11,6.92883
2022-10-12,7.49063
2022-10-13,5.61797
2022-10-14,4.58801
2022-10-15,3.93258
2022-10-16,4.58801
2022-10-17,6.64794
2022-10-18,7.58426
2022-10-19,6.17977
2022-10-20,7.30337
2022-10-21,5.52434
2022-10-22,2.52808
2022-10-23,4.86891
2022-10-24,6.08614
2022-10-25,6.17977
2022-10-26,4.49438
2022-10-27,4.77528
2022-10-28,5.80524
2022-10-29,4.68164
2022-10-30,3.83895
2022-10-31,4.86891
2022-11-01,5.33707
2022-11-02,6.17977
2022-11-03,5.52434
2022-11-04,6.17977
2022-11-05,3.46441
2022-11-06,2.80898
2022-11-07,4.77528
2022-11-08,7.9588
2022-11-09,6.5543
2022-11-10,5.05617
2022-11-11,5.9925
2022-11-12,5.24344
2022-11-13,5.24344
2022-11-14,7.1161
2022-11-15,7.77153
2022-11-16,7.86516
2022-11-17,8.05243
2022-11-18,4.40074
2022-11-19,3.46441
2022-11-20,3.93258
2022-11-21,7.30337
2022-11-22,11.98501
2022-11-23,30.9925
2022-11-24,15.16853
2022-11-25,9.55056
2022-11-26,5.24344
2022-11-27,5.89887
2022-11-28,8.89513
2022-11-29,8.80149
2022-11-30,5.89887
2022-12-01,10.76779
2022-12-02,8.61423
2022-12-03,3.74531
2022-12-04,5.05617
2022-12-05,8.52059
2022-12-06,10.11235
2022-12-07,11.98501
2022-12-08,11.23595
2022-12-09,10.86142
2022-12-10,6.08614
2022-12-11,3.74531
2022-12-12,9.64419
2022-12-13,12.82771
2022-12-14,9.08239
2022-12-15,6.92883
2022-12-16,8.89513
2022-12-17,5.05617
2022-12-18,7.20973
2022-12-19,6.92883
2022-12-20,9.26966
2022-12-21,9.17602
2022-12-22,9.55056
2022-12-23,9.64419
2022-12-24,7.20973
2022-12-25,5.05617
2022-12-26,11.70411
2022-12-27,12.82771
2022-12-28,12.82771
2022-12-29,13.85767
2022-12-30,8.14606
2022-12-31,5.14981
2023-01-01,4.40074
2023-01-02,7.30337
2023-01-03,8.80149
2023-01-04,10.48689
2023-01-05,10.20599
2023-01-06,10.76779
2023-01-07,6.17977
2023-01-08,7.1161
2023-01-09,13.01498
2023-01-10,8.98876
2023-01-11,10.20599
2023-01-12,8.42696
2023-01-13,8.98876
2023-01-14,7.02247
2023-01-15,8.2397
2023-01-16,11.51685
2023-01-17,10.39325
2023-01-18,10.01872
2023-01-19,8.98876
2023-01-20,7.1161
2023-01-21,5.14981
2023-01-22,3.46441
2023-01-23,4.68164
2023-01-24,6.46067
2023-01-25,12.73408
2023-01-26,10.95505
2023-01-27,14.98127
2023-01-28,9.55056
2023-01-29,7.30337
2023-01-30,13.76404
2023-01-31,11.14232
2023-02-01,10.11235
2023-02-02,12.35955
2023-02-03,16.29213
2023-02-04,8.80149
2023-02-05,7.30337
2023-02-06,11.70411
2023-02-07,12.54681
2023-02-08,16.94756
2023-02-09,11.79775
2023-02-10,10.11235
2023-02-11,5.80524
2023-02-12,8.05243
2023-02-13,11.79775
2023-02-14,7.397
2023-02-15,10.86142
2023-02-16,12.73408
2023-02-17,10.20599
2023-02-18,5.33707
2023-02-19,6.5543
2023-02-20,9.17602
2023-02-21,10.39325
2023-02-22,12.82771
2023-02-23,10.76779
2023-02-24,9.55056
2023-02-25,7.58426
2023-02-26,7.1161
2023-02-27,10.67415
2023-02-28,8.61423
2023-03-01,6.74157
2023-03-02,8.80149
2023-03-03,9.55056
2023-03-04,7.30337
2023-03-05,7.30337
2023-03-06,10.48689
2023-03-07,8.70786
2023-03-08,8.2397
2023-03-09,7.77153
2023-03-10,8.70786
2023-03-11,4.86891
2023-03-12,5.43071
2023-03-13,8.05243
2023-03-14,11.23595
2023-03-15,8.61423
2023-03-16,9.17602
2023-03-17,8.98876
2023-03-18,6.74157
2023-03-19,7.30337
2023-03-20,12.54681
2023-03-21,6.8352
2023-03-22,8.61423
2023-03-23,8.70786
2023-03-24,8.52059
2023-03-25,5.89887
2023-03-26,5.9925
2023-03-27,10.39325
2023-03-28,7.58426
2023-03-29,11.32958
2023-03-30,11.51685
2023-03-31,10.01872
2023-04-01,7.49063
2023-04-02,5.43071
2023-04-03,11.23595
2023-04-04,12.17228
2023-04-05,13.38951
2023-04-06,8.33333
2023-04-07,11.98501
2023-04-08,4.58801
2023-04-09,6.74157
2023-04-10,14.5131
2023-04-11,11.70411
2023-04-12,12.26591
2023-04-13,12.26591
2023-04-14,10.39325
2023-04-15,7.30337
2023-04-16,7.20973
2023-04-17,12.64044
2023-04-18,14.98127
2023-04-19,9.83146
2023-04-20,11.89138
2023-04-21,12.73408
2023-04-22,6.74157
2023-04-23,6.08614
2023-04-24,9.45692
2023-04-25,10.86142
2023-04-26,7.49063
2023-04-27,9.08239
2023-04-28,10.86142
2023-04-29,5.43071
2023-04-30,3.83895
2023-05-01,6.08614
2023-05-02,10.29962
2023-05-03,9.83146
2023-05-04,7.397
2023-05-05,4.96254
2023-05-06,4.58801
2023-05-07,6.17977
2023-05-08,9.26966
2023-05-09,8.61423
2023-05-10,8.05243
2023-05-11,10.67415
2023-05-12,6.2734
2023-05-13,5.33707
2023-05-14,6.17977
2023-05-15,8.98876
2023-05-16,10.86142
2023-05-17,8.61423
2023-05-18,9.45692
2023-05-19,11.79775
2023-05-20,5.52434
2023-05-21,4.86891
2023-05-22,9.83146
2023-05-23,11.61048
2023-05-24,8.2397
2023-05-25,13.01498
2023-05-26,7.20973
2023-05-27,5.05617
2023-05-28,6.2734
2023-05-29,7.77153
