date,카카오주가
2021-01-15,16.41281
2021-01-16,3.05745
2021-01-17,2.36297
2021-01-18,15.49106
2021-01-19,16.68014
2021-01-20,16.63595
2021-01-21,17.08953
2021-01-22,19.50341
2021-01-23,3.6296
2021-01-24,2.9373
2021-01-25,19.98974
2021-01-26,18.53332
2021-01-27,17.38152
2021-01-28,17.4776
2021-01-29,17.04632
2021-01-30,3.26046
2021-01-31,2.63366
2021-02-01,16.48581
2021-02-02,15.28311
2021-02-03,14.91417
2021-02-04,13.68602
2021-02-05,12.85305
2021-02-06,2.55632
2021-02-07,2.02028
2021-02-08,15.85368
2021-02-09,16.21019
2021-02-10,20.48455
2021-02-11,4.0155
2021-02-12,3.37706
2021-02-13,3.52345
2021-02-14,3.30347
2021-02-15,22.08006
2021-02-16,23.31156
2021-02-17,19.55983
2021-02-18,18.59823
2021-02-19,17.91184
2021-02-20,3.22515
2021-02-21,2.80412
2021-02-22,16.90486
2021-02-23,16.84094
2021-02-24,16.80128
2021-02-25,21.58169
2021-02-26,24.7299
2021-02-27,4.28205
2021-02-28,6.10602
2021-03-01,4.55668
2021-03-02,18.9064
2021-03-03,17.00114
2021-03-04,16.7857
2021-03-05,17.90928
2021-03-06,3.73653
2021-03-07,4.33255
2021-03-08,19.44027
2021-03-09,21.25853
2021-03-10,20.3492
2021-03-11,21.31219
2021-03-12,18.78289
2021-03-13,3.746
2021-03-14,3.91094
2021-03-15,17.27557
2021-03-16,16.76261
2021-03-17,16.5306
2021-03-18,20.50546
2021-03-19,17.13411
2021-03-20,3.47689
2021-03-21,2.89231
2021-03-22,15.89235
2021-03-23,15.12745
2021-03-24,14.18616
2021-03-25,14.446
2021-03-26,14.07232
2021-03-27,2.74533
2021-03-28,2.31819
2021-03-29,15.85842
2021-03-30,15.51552
2021-03-31,16.03223
2021-04-01,15.61871
2021-04-02,15.5828
2021-04-03,3.15037
2021-04-04,2.62636
2021-04-05,15.86749
2021-04-06,33.19812
2021-04-07,24.21832
2021-04-08,23.25336
2021-04-09,25.16868
2021-04-10,4.48092
2021-04-11,3.91745
2021-04-12,16.16008
2021-04-13,12.48411
2021-04-14,13.63808
2021-04-15,73.52247
2021-04-16,56.88533
2021-04-17,9.39588
2021-04-18,6.88336
2021-04-19,43.5053
2021-04-20,37.36199
2021-04-21,37.18364
2021-04-22,32.57112
2021-04-23,31.04486
2021-04-24,5.28587
2021-04-25,4.28875
2021-04-26,29.74825
2021-04-27,35.92313
2021-04-28,29.76561
2021-04-29,29.63264
2021-04-30,32.0696
2021-05-01,4.77745
2021-05-02,3.78704
2021-05-03,30.94365
2021-05-04,28.26816
2021-05-05,6.47812
2021-05-06,28.7531
2021-05-07,24.54859
2021-05-08,3.58264
2021-05-09,3.42994
2021-05-10,26.2244
2021-05-11,24.16939
2021-05-12,25.1233
2021-05-13,29.71431
2021-05-14,26.51047
2021-05-15,3.6949
2021-05-16,3.62703
2021-05-17,23.64716
2021-05-18,23.65702
2021-05-19,4.49492
2021-05-20,23.07481
2021-05-21,27.00943
2021-05-22,3.64301
2021-05-23,2.95959
2021-05-24,22.83668
2021-05-25,22.14141
2021-05-26,23.92613
2021-05-27,34.72931
2021-05-28,30.18644
2021-05-29,4.0303
2021-05-30,3.03101
2021-05-31,25.17519
2021-06-01,29.64013
2021-06-02,29.33374
2021-06-03,28.55956
2021-06-04,24.66282
2021-06-05,3.84484
2021-06-06,2.9002
2021-06-07,24.97474
2021-06-08,26.16698
2021-06-09,28.3887
2021-06-10,38.67123
2021-06-11,35.63844
2021-06-12,5.51671
2021-06-13,4.21378
2021-06-14,51.29167
2021-06-15,53.15747
2021-06-16,47.40954
2021-06-17,51.6176
2021-06-18,70.41589
2021-06-19,9.71846
2021-06-20,7.2957
2021-06-21,62.88166
2021-06-22,55.81837
2021-06-23,85.24622
2021-06-24,100.0
2021-06-25,76.78668
2021-06-26,10.03314
2021-06-27,6.7415
2021-06-28,55.5025
2021-06-29,49.68354
2021-06-30,57.3685
2021-07-01,49.69774
2021-07-02,46.73953
2021-07-03,6.33093
2021-07-04,4.92147
2021-07-05,44.82736
2021-07-06,41.02967
2021-07-07,45.78641
2021-07-08,44.69676
2021-07-09,42.25348
2021-07-10,5.4149
2021-07-11,4.09975
2021-07-12,38.8553
2021-07-13,39.35485
2021-07-14,37.75283
2021-07-15,36.79655
2021-07-16,36.19934
2021-07-17,4.2197
2021-07-18,3.42126
2021-07-19,35.14856
2021-07-20,39.49611
2021-07-21,55.02663
2021-07-22,45.25608
2021-07-23,40.32494
2021-07-24,4.89721
2021-07-25,3.60553
2021-07-26,34.96014
2021-07-27,32.82819
2021-07-28,30.24997
2021-07-29,28.22436
2021-07-30,28.46644
2021-07-31,4.17334
2021-08-01,3.0245
2021-08-02,27.92625
2021-08-03,30.34506
2021-08-04,35.35453
2021-08-05,32.95446
2021-08-06,42.15463
2021-08-07,4.97593
2021-08-08,3.8259
2021-08-09,38.77619
2021-08-10,31.95103
2021-08-11,29.91299
2021-08-12,30.78621
2021-08-13,29.03207
2021-08-14,4.04766
2021-08-15,2.84792
2021-08-16,5.72465
2021-08-17,31.74032
2021-08-18,30.27127
2021-08-19,30.28666
2021-08-20,27.86805
2021-08-21,3.6369
2021-08-22,2.80491
2021-08-23,29.21575
2021-08-24,29.73128
2021-08-25,29.77508
2021-08-26,26.29345
2021-08-27,23.83163
2021-08-28,2.96235
2021-08-29,2.41427
2021-08-30,25.85704
2021-08-31,29.07587
2021-09-01,28.33168
2021-09-02,25.57885
2021-09-03,26.89125
2021-09-04,3.34056
2021-09-05,2.77039
2021-09-06,24.39194
2021-09-07,21.2826
2021-09-08,62.93651
2021-09-09,72.62498
2021-09-10,57.1641
2021-09-11,7.52929
2021-09-12,7.11833
2021-09-13,54.44067
2021-09-14,68.77086
2021-09-15,50.30797
2021-09-16,40.69545
2021-09-17,40.51888
2021-09-18,7.06191
2021-09-19,4.77705
2021-09-20,4.73779
2021-09-21,5.28785
2021-09-22,5.47271
2021-09-23,44.67782
2021-09-24,42.201
2021-09-25,6.1224
2021-09-26,4.15597
2021-09-27,34.76956
2021-09-28,32.05895
2021-09-29,33.50274
2021-09-30,30.99711
2021-10-01,27.82543
2021-10-02,3.93658
2021-10-03,3.04265
2021-10-04,5.64791
2021-10-05,35.44095
2021-10-06,33.88628
2021-10-07,34.0303
2021-10-08,29.13565
2021-10-09,3.34924
2021-10-10,2.5214
2021-10-11,4.29132
2021-10-12,27.99412
2021-10-13,26.49331
2021-10-14,28.37213
2021-10-15,26.66653
2021-10-16,3.70062
2021-10-17,2.42177
2021-10-18,24.10902
2021-10-19,28.11802
2021-10-20,27.71139
2021-10-21,24.75831
2021-10-22,21.93011
2021-10-23,2.68752
2021-10-24,2.03567
2021-10-25,22.76289
2021-10-26,22.81221
2021-10-27,21.21216
2021-10-28,21.734
2021-10-29,19.28994
2021-10-30,2.60604
2021-10-31,1.92341
2021-11-01,19.59969
2021-11-02,21.76557
2021-11-03,23.17444
2021-11-04,26.9672
2021-11-05,20.9032
2021-11-06,2.50858
2021-11-07,2.04592
2021-11-08,20.87637
2021-11-09,18.67399
2021-11-10,17.1136
2021-11-11,17.13747
2021-11-12,18.16675
2021-11-13,2.21402
2021-11-14,1.84212
2021-11-15,19.26468
2021-11-16,17.8716
2021-11-17,16.38578
2021-11-18,17.00647
2021-11-19,16.51639
2021-11-20,2.2448
2021-11-21,1.8731
2021-11-22,19.80921
2021-11-23,18.04048
2021-11-24,17.02856
2021-11-25,17.83372
2021-11-26,16.23406
2021-11-27,2.23
2021-11-28,1.74584
2021-11-29,17.25466
2021-11-30,17.92131
2021-12-01,17.87692
2021-12-02,17.40145
2021-12-03,15.96634
2021-12-04,1.97608
2021-12-05,1.55723
2021-12-06,16.58327
2021-12-07,16.76281
2021-12-08,17.04888
2021-12-09,16.25636
2021-12-10,13.87227
2021-12-11,1.80444
2021-12-12,1.50238
2021-12-13,15.7943
2021-12-14,15.69151
2021-12-15,14.68354
2021-12-16,14.58252
2021-12-17,13.37844
2021-12-18,1.90999
2021-12-19,1.59748
2021-12-20,17.06625
2021-12-21,15.69249
2021-12-22,15.22787
2021-12-23,15.88584
2021-12-24,15.01578
2021-12-25,2.08025
2021-12-26,1.95912
2021-12-27,14.752
2021-12-28,14.89799
2021-12-29,14.95501
2021-12-30,13.51142
2021-12-31,4.8467
2022-01-01,1.43826
2022-01-02,1.61346
2022-01-03,15.57451
2022-01-04,16.68369
2022-01-05,25.83435
2022-01-06,32.40638
2022-01-07,26.54381
2022-01-08,4.52097
2022-01-09,3.83597
2022-01-10,37.8716
2022-01-11,35.90044
2022-01-12,29.12105
2022-01-13,22.85641
2022-01-14,22.74
2022-01-15,4.54819
2022-01-16,4.52097
2022-01-17,22.0477
2022-01-18,21.23998
2022-01-19,29.68965
2022-01-20,26.13601
2022-01-21,23.09118
2022-01-22,4.46454
2022-01-23,3.85826
2022-01-24,24.25206
2022-01-25,24.30533
2022-01-26,21.98003
2022-01-27,26.52408
2022-01-28,23.08566
2022-01-29,4.06502
2022-01-30,2.70094
2022-01-31,3.27565
2022-02-01,3.62644
2022-02-02,4.32624
2022-02-03,23.21449
2022-02-04,20.00157
2022-02-05,3.91942
2022-02-06,2.70429
2022-02-07,18.68583
2022-02-08,18.07441
2022-02-09,17.24203
2022-02-10,20.5682
2022-02-11,29.34735
2022-02-12,4.84571
2022-02-13,3.29262
2022-02-14,21.49429
2022-02-15,19.49986
2022-02-16,21.574
2022-02-17,20.25075
2022-02-18,17.88442
2022-02-19,2.79643
2022-02-20,2.25289
2022-02-21,20.22451
2022-02-22,17.86292
2022-02-23,17.15029
2022-02-24,19.08396
2022-02-25,21.50001
2022-02-26,3.17977
2022-02-27,2.21836
2022-02-28,16.87349
2022-03-01,3.39975
2022-03-02,16.98516
2022-03-03,19.07291
2022-03-04,15.39142
2022-03-05,2.34167
2022-03-06,1.98674
2022-03-07,16.30016
2022-03-08,15.41648
2022-03-09,2.53462
2022-03-10,25.58635
2022-03-11,24.0372
2022-03-12,4.1031
2022-03-13,3.84129
2022-03-14,25.21248
2022-03-15,20.13573
2022-03-16,19.08455
2022-03-17,23.36739
2022-03-18,21.7269
2022-03-19,3.26066
2022-03-20,2.40342
2022-03-21,18.88154
2022-03-22,17.70508
2022-03-23,18.14682
2022-03-24,16.28931
2022-03-25,15.37722
2022-03-26,2.03073
2022-03-27,1.57814
2022-03-28,15.22728
2022-03-29,14.72161
2022-03-30,14.9339
2022-03-31,14.13368
2022-04-01,12.18245
2022-04-02,1.70816
2022-04-03,1.3775
2022-04-04,13.33011
2022-04-05,13.66846
2022-04-06,13.1267
2022-04-07,16.44536
2022-04-08,17.68969
2022-04-09,2.04829
2022-04-10,1.63141
2022-04-11,16.13818
2022-04-12,14.75654
2022-04-13,14.72497
2022-04-14,13.42106
2022-04-15,11.77366
2022-04-16,1.66574
2022-04-17,1.32719
2022-04-18,12.16805
2022-04-19,12.17101
2022-04-20,11.38716
2022-04-21,12.73112
2022-04-22,11.71092
2022-04-23,1.82594
2022-04-24,1.4138
2022-04-25,13.03061
2022-04-26,12.70962
2022-04-27,13.52128
2022-04-28,12.46221
2022-04-29,12.00824
2022-04-30,1.67857
2022-05-01,1.47772
2022-05-02,13.86635
2022-05-03,13.01286
2022-05-04,12.50384
2022-05-05,2.40559
2022-05-06,15.014
2022-05-07,2.42591
2022-05-08,1.94846
2022-05-09,12.90257
2022-05-10,13.4838
2022-05-11,12.44406
2022-05-12,16.29838
2022-05-13,13.80795
2022-05-14,1.90604
2022-05-15,1.46904
2022-05-16,12.23355
2022-05-17,11.70776
2022-05-18,11.60951
2022-05-19,12.62518
2022-05-20,13.0608
2022-05-21,1.71704
2022-05-22,1.41163
2022-05-23,11.87053
2022-05-24,11.95971
2022-05-25,11.78905
2022-05-26,11.0782
2022-05-27,10.27265
2022-05-28,1.37237
2022-05-29,1.08432
2022-05-30,12.45886
2022-05-31,12.24657
2022-06-01,2.43518
2022-06-02,10.44154
2022-06-03,13.12157
2022-06-04,1.54737
2022-06-05,1.297
2022-06-06,1.63181
2022-06-07,11.40452
2022-06-08,11.70263
2022-06-09,10.67119
2022-06-10,10.08306
2022-06-11,1.84903
2022-06-12,1.80266
2022-06-13,15.06056
2022-06-14,14.20076
2022-06-15,15.07891
2022-06-16,13.4473
2022-06-17,12.72422
2022-06-18,2.1862
2022-06-19,1.48206
2022-06-20,14.76344
2022-06-21,12.31937
2022-06-22,12.28682
2022-06-23,12.26176
2022-06-24,14.10527
2022-06-25,2.30063
2022-06-26,1.40058
2022-06-27,12.42887
2022-06-28,10.44943
2022-06-29,9.80132
2022-06-30,9.46079
2022-07-01,11.1364
2022-07-02,1.82792
2022-07-03,1.32265
2022-07-04,9.95264
2022-07-05,15.14047
2022-07-06,14.80941
2022-07-07,12.56579
2022-07-08,11.03914
2022-07-09,1.53316
2022-07-10,1.39723
2022-07-11,10.46501
2022-07-12,9.56437
2022-07-13,9.85577
2022-07-14,9.54997
2022-07-15,9.63875
2022-07-16,1.32975
2022-07-17,1.03578
2022-07-18,11.57518
2022-07-19,9.86544
2022-07-20,11.16481
2022-07-21,10.28725
2022-07-22,9.25975
2022-07-23,1.19224
2022-07-24,0.95332
2022-07-25,9.69459
2022-07-26,8.58146
2022-07-27,8.16616
2022-07-28,9.44501
2022-07-29,10.60726
2022-07-30,1.38874
2022-07-31,1.16166
2022-08-01,9.62277
2022-08-02,8.92889
2022-08-03,12.61373
2022-08-04,20.56129
2022-08-05,14.95856
2022-08-06,1.74052
2022-08-07,1.22361
2022-08-08,11.61385
2022-08-09,11.6324
2022-08-10,10.36282
2022-08-11,13.20601
2022-08-12,10.78108
2022-08-13,1.26958
2022-08-14,1.06281
2022-08-15,1.37572
2022-08-16,10.81186
2022-08-17,9.4677
2022-08-18,9.76068
2022-08-19,10.22787
2022-08-20,1.43096
2022-08-21,1.18316
2022-08-22,9.56279
2022-08-23,8.76672
2022-08-24,8.3376
2022-08-25,8.72844
2022-08-26,8.11249
2022-08-27,1.0058
2022-08-28,0.71558
2022-08-29,9.37655
2022-08-30,8.38653
2022-08-31,7.93947
2022-09-01,7.73586
2022-09-02,7.65063
2022-09-03,1.04407
2022-09-04,0.83395
2022-09-05,7.6307
2022-09-06,7.24716
2022-09-07,8.39541
2022-09-08,6.97944
2022-09-09,0.96772
2022-09-10,0.72229
2022-09-11,0.83908
2022-09-12,1.56058
2022-09-13,10.44765
2022-09-14,9.46513
2022-09-15,7.90218
2022-09-16,7.40914
2022-09-17,1.27747
2022-09-18,1.12141
2022-09-19,8.82472
2022-09-20,7.50009
2022-09-21,7.85049
2022-09-22,9.67407
2022-09-23,8.31985
2022-09-24,1.20408
2022-09-25,0.8965
2022-09-26,10.22807
2022-09-27,9.69005
2022-09-28,11.10622
2022-09-29,9.912
2022-09-30,9.15657
2022-10-01,1.32442
2022-10-02,1.08866
2022-10-03,1.59215
2022-10-04,11.78076
2022-10-05,11.11154
2022-10-06,9.50656
2022-10-07,16.53237
2022-10-08,3.44098
2022-10-09,2.29905
2022-10-10,2.80886
2022-10-11,14.05259
2022-10-12,12.27281
2022-10-13,13.58382
2022-10-14,13.96144
2022-10-15,14.04687
2022-10-16,20.72268
2022-10-17,88.01779
2022-10-18,35.89551
2022-10-19,27.09466
2022-10-20,19.6644
2022-10-21,15.87755
2022-10-22,3.35161
2022-10-23,3.05074
2022-10-24,15.17697
2022-10-25,12.62636
2022-10-26,13.02943
2022-10-27,13.03397
2022-10-28,11.44004
2022-10-29,2.11241
2022-10-30,1.36053
2022-10-31,12.44465
2022-11-01,12.5583
2022-11-02,13.99301
2022-11-03,13.20778
2022-11-04,11.29305
2022-11-05,1.53711
2022-11-06,1.16442
2022-11-07,10.98705
2022-11-08,12.78755
2022-11-09,13.57672
2022-11-10,11.10286
2022-11-11,27.79169
2022-11-12,4.15242
2022-11-13,2.64214
2022-11-14,17.21362
2022-11-15,13.892
2022-11-16,12.72027
2022-11-17,11.51836
2022-11-18,10.82665
2022-11-19,1.36428
2022-11-20,1.07623
2022-11-21,9.82342
2022-11-22,9.66795
2022-11-23,12.04869
2022-11-24,11.44241
2022-11-25,9.25837
2022-11-26,1.15732
2022-11-27,0.95608
2022-11-28,8.56469
2022-11-29,8.97565
2022-11-30,8.85392
2022-12-01,11.19914
2022-12-02,8.71285
2022-12-03,0.97581
2022-12-04,0.91603
2022-12-05,10.29238
2022-12-06,8.46209
2022-12-07,8.37331
2022-12-08,8.09237
2022-12-09,9.65493
2022-12-10,1.29956
2022-12-11,1.13206
2022-12-12,9.48703
2022-12-13,8.94803
2022-12-14,9.06423
2022-12-15,9.42863
2022-12-16,8.52503
2022-12-17,1.06222
2022-12-18,0.83277
2022-12-19,8.22357
2022-12-20,7.78656
2022-12-21,7.36436
2022-12-22,7.55948
2022-12-23,7.22822
2022-12-24,0.91504
2022-12-25,0.70571
2022-12-26,7.13313
2022-12-27,6.9676
2022-12-28,7.30083
2022-12-29,7.27005
2022-12-30,3.1265
2022-12-31,0.73215
2023-01-01,0.63311
2023-01-02,6.91788
2023-01-03,7.24519
2023-01-04,9.00939
2023-01-05,10.03294
2023-01-06,8.79039
2023-01-07,1.1802
2023-01-08,0.88841
2023-01-09,12.60624
2023-01-10,10.41135
2023-01-11,10.62423
2023-01-12,9.79639
2023-01-13,9.97454
2023-01-14,1.33981
2023-01-15,1.23347
2023-01-16,13.24547
2023-01-17,10.56425
2023-01-18,8.76395
2023-01-19,8.32596
2023-01-20,7.41033
2023-01-21,1.04683
2023-01-22,0.7941
2023-01-23,0.92786
2023-01-24,1.06735
2023-01-25,10.43088
2023-01-26,10.40543
2023-01-27,11.32778
2023-01-28,1.61839
2023-01-29,1.25596
2023-01-30,9.60659
2023-01-31,8.88568
2023-02-01,9.1252
2023-02-02,11.50436
2023-02-03,13.32557
2023-02-04,1.73874
2023-02-05,1.24985
2023-02-06,9.97612
2023-02-07,12.00213
2023-02-08,13.81545
2023-02-09,13.9279
2023-02-10,15.26299
2023-02-11,1.9092
2023-02-12,1.33212
2023-02-13,12.32805
2023-02-14,11.70717
2023-02-15,10.70157
2023-02-16,11.31239
2023-02-17,9.41325
2023-02-18,1.151
2023-02-19,0.8892
2023-02-20,9.87274
2023-02-21,9.0595
2023-02-22,8.98551
2023-02-23,8.87345
2023-02-24,7.97399
2023-02-25,0.98843
2023-02-26,0.78483
2023-02-27,7.97182
2023-02-28,8.30012
2023-03-01,1.50061
2023-03-02,8.11723
2023-03-03,7.82543
2023-03-04,1.13818
2023-03-05,0.82034
2023-03-06,10.21426
2023-03-07,10.9764
2023-03-08,10.08937
2023-03-09,8.89219
2023-03-10,7.89369
2023-03-11,1.34257
2023-03-12,3.29736
2023-03-13,16.70855
2023-03-14,11.43254
2023-03-15,10.38847
2023-03-16,8.95789
2023-03-17,8.85451
2023-03-18,1.03578
2023-03-19,0.80692
2023-03-20,9.15262
2023-03-21,8.30446
2023-03-22,9.0962
2023-03-23,8.58343
2023-03-24,8.11545
2023-03-25,1.02769
2023-03-26,0.76234
2023-03-27,7.79584
2023-03-28,8.08586
2023-03-29,7.54823
2023-03-30,7.92625
2023-03-31,7.94657
2023-04-01,1.00106
2023-04-02,0.77417
2023-04-03,7.63248
2023-04-04,7.60939
2023-04-05,7.51331
2023-04-06,7.96689
2023-04-07,8.66491
2023-04-08,1.00461
2023-04-09,0.79311
2023-04-10,8.78151
2023-04-11,9.49177
2023-04-12,8.24527
2023-04-13,8.23185
2023-04-14,8.56844
2023-04-15,0.97778
2023-04-16,0.73669
2023-04-17,7.50759
2023-04-18,7.31582
2023-04-19,7.11892
2023-04-20,6.54717
2023-04-21,6.60912
2023-04-22,0.77891
2023-04-23,0.62699
2023-04-24,6.24511
2023-04-25,7.04573
2023-04-26,6.92775
2023-04-27,6.75038
2023-04-28,7.95801
2023-04-29,1.03638
2023-04-30,0.62837
2023-05-01,2.08854
2023-05-02,6.89973
2023-05-03,6.21078
2023-05-04,6.96642
2023-05-05,0.99514
2023-05-06,0.65323
2023-05-07,0.53644
2023-05-08,7.37619
2023-05-09,6.4355
2023-05-10,5.88032
2023-05-11,6.09734
2023-05-12,5.73412
2023-05-13,0.67691
2023-05-14,0.54038
2023-05-15,5.73945
2023-05-16,5.95055
2023-05-17,6.83719
2023-05-18,6.12259
2023-05-19,6.6251
2023-05-20,0.79193
2023-05-21,0.56761
2023-05-22,6.63674
2023-05-23,6.03677
2023-05-24,5.73136
2023-05-25,5.65027
2023-05-26,5.86749
2023-05-27,1.10326
2023-05-28,0.68006
2023-05-29,1.10267
