date,주식거래소
2020-11-17,9.65092
2020-11-18,10.47227
2020-11-19,11.49897
2020-11-20,10.67761
2020-11-21,5.74948
2020-11-22,5.74948
2020-11-23,9.44558
2020-11-24,8.21355
2020-11-25,13.34702
2020-11-26,14.16837
2020-11-27,10.26694
2020-11-28,6.98151
2020-11-29,7.80287
2020-11-30,17.04312
2020-12-01,12.93634
2020-12-02,14.16837
2020-12-03,28.33675
2020-12-04,12.32032
2020-12-05,6.57084
2020-12-06,6.3655
2020-12-07,14.78439
2020-12-08,12.32032
2020-12-09,17.04312
2020-12-10,10.47227
2020-12-11,10.88295
2020-12-12,6.98151
2020-12-13,3.90143
2020-12-14,9.24024
2020-12-15,9.44558
2020-12-16,12.11498
2020-12-17,11.49897
2020-12-18,10.88295
2020-12-19,6.57084
2020-12-20,7.18685
2020-12-21,12.52566
2020-12-22,12.32032
2020-12-23,13.7577
2020-12-24,11.90965
2020-12-25,6.98151
2020-12-26,8.82956
2020-12-27,9.24024
2020-12-28,15.60574
2020-12-29,20.1232
2020-12-30,21.56057
2020-12-31,25.25667
2021-01-01,8.41889
2021-01-02,9.24024
2021-01-03,12.52566
2021-01-04,44.14784
2021-01-05,24.64065
2021-01-06,30.39014
2021-01-07,28.95277
2021-01-08,36.13963
2021-01-09,19.0965
2021-01-10,12.93634
2021-01-11,39.21971
2021-01-12,32.03285
2021-01-13,23.40862
2021-01-14,25.46201
2021-01-15,22.7926
2021-01-16,14.37371
2021-01-17,10.26694
2021-01-18,19.0965
2021-01-19,24.43531
2021-01-20,19.50718
2021-01-21,21.35523
2021-01-22,21.56057
2021-01-23,12.11498
2021-01-24,11.08829
2021-01-25,20.53388
2021-01-26,21.14989
2021-01-27,19.50718
2021-01-28,14.57905
2021-01-29,17.24845
2021-01-30,11.29363
2021-01-31,8.21355
2021-02-01,15.19507
2021-02-02,20.73921
2021-02-03,15.19507
2021-02-04,17.86447
2021-02-05,15.19507
2021-02-06,9.0349
2021-02-07,9.0349
2021-02-08,15.81108
2021-02-09,20.32854
2021-02-10,14.57905
2021-02-11,10.26694
2021-02-12,12.93634
2021-02-13,12.52566
2021-02-14,10.0616
2021-02-15,21.14989
2021-02-16,18.89117
2021-02-17,21.35523
2021-02-18,23.20328
2021-02-19,19.30184
2021-02-20,15.40041
2021-02-21,21.35523
2021-02-22,24.43531
2021-02-23,26.69404
2021-02-24,27.92607
2021-02-25,24.64065
2021-02-26,19.91786
2021-02-27,11.49897
2021-02-28,14.57905
2021-03-01,15.19507
2021-03-02,19.30184
2021-03-03,12.93634
2021-03-04,15.60574
2021-03-05,16.4271
2021-03-06,11.49897
2021-03-07,10.26694
2021-03-08,20.73921
2021-03-09,17.45379
2021-03-10,17.86447
2021-03-11,14.37371
2021-03-12,20.32854
2021-03-13,10.67761
2021-03-14,12.52566
2021-03-15,18.68583
2021-03-16,22.17659
2021-03-17,19.91786
2021-03-18,20.32854
2021-03-19,14.57905
2021-03-20,11.70431
2021-03-21,10.88295
2021-03-22,13.14168
2021-03-23,15.40041
2021-03-24,17.65913
2021-03-25,17.24845
2021-03-26,16.01642
2021-03-27,7.59753
2021-03-28,8.00821
2021-03-29,10.67761
2021-03-30,21.14989
2021-03-31,18.89117
2021-04-01,18.27515
2021-04-02,19.50718
2021-04-03,10.88295
2021-04-04,10.88295
2021-04-05,18.48049
2021-04-06,17.86447
2021-04-07,22.38193
2021-04-08,23.20328
2021-04-09,21.97125
2021-04-10,13.55236
2021-04-11,10.67761
2021-04-12,20.73921
2021-04-13,21.14989
2021-04-14,27.92607
2021-04-15,28.33675
2021-04-16,23.61396
2021-04-17,15.81108
2021-04-18,14.98973
2021-04-19,25.46201
2021-04-20,28.95277
2021-04-21,24.64065
2021-04-22,25.25667
2021-04-23,33.26488
2021-04-24,17.04312
2021-04-25,14.57905
2021-04-26,20.1232
2021-04-27,22.58726
2021-04-28,23.61396
2021-04-29,24.84599
2021-04-30,18.89117
2021-05-01,12.52566
2021-05-02,13.34702
2021-05-03,19.71252
2021-05-04,17.65913
2021-05-05,15.81108
2021-05-06,19.50718
2021-05-07,17.24845
2021-05-08,12.32032
2021-05-09,16.01642
2021-05-10,19.50718
2021-05-11,24.22997
2021-05-12,24.43531
2021-05-13,22.7926
2021-05-14,15.40041
2021-05-15,9.24024
2021-05-16,11.08829
2021-05-17,18.89117
2021-05-18,15.60574
2021-05-19,10.26694
2021-05-20,17.86447
2021-05-21,16.63244
2021-05-22,11.49897
2021-05-23,11.29363
2021-05-24,12.731
2021-05-25,20.1232
2021-05-26,14.78439
2021-05-27,17.86447
2021-05-28,14.78439
2021-05-29,8.62422
2021-05-30,8.00821
2021-05-31,15.40041
2021-06-01,18.89117
2021-06-02,14.37371
2021-06-03,11.70431
2021-06-04,14.98973
2021-06-05,7.59753
2021-06-06,8.82956
2021-06-07,19.30184
2021-06-08,15.40041
2021-06-09,17.86447
2021-06-10,15.81108
2021-06-11,10.88295
2021-06-12,6.98151
2021-06-13,7.59753
2021-06-14,15.40041
2021-06-15,20.32854
2021-06-16,15.40041
2021-06-17,18.27515
2021-06-18,15.81108
2021-06-19,7.39219
2021-06-20,6.57084
2021-06-21,12.731
2021-06-22,11.90965
2021-06-23,18.89117
2021-06-24,15.81108
2021-06-25,13.55236
2021-06-26,6.77618
2021-06-27,6.16016
2021-06-28,10.0616
2021-06-29,14.37371
2021-06-30,12.52566
2021-07-01,8.41889
2021-07-02,9.65092
2021-07-03,5.13347
2021-07-04,6.77618
2021-07-05,11.49897
2021-07-06,11.29363
2021-07-07,9.0349
2021-07-08,9.85626
2021-07-09,8.62422
2021-07-10,4.92813
2021-07-11,2.87474
2021-07-12,9.44558
2021-07-13,10.26694
2021-07-14,9.85626
2021-07-15,7.59753
2021-07-16,9.44558
2021-07-17,4.51745
2021-07-18,5.13347
2021-07-19,9.0349
2021-07-20,8.82956
2021-07-21,8.41889
2021-07-22,9.24024
2021-07-23,9.0349
2021-07-24,3.90143
2021-07-25,4.72279
2021-07-26,7.59753
2021-07-27,10.26694
2021-07-28,9.0349
2021-07-29,10.26694
2021-07-30,8.41889
2021-07-31,1.84804
2021-08-01,4.31211
2021-08-02,8.21355
2021-08-03,9.44558
2021-08-04,9.0349
2021-08-05,8.21355
2021-08-06,16.01642
2021-08-07,6.77618
2021-08-08,3.08008
2021-08-09,10.26694
2021-08-10,12.52566
2021-08-11,11.70431
2021-08-12,11.49897
2021-08-13,14.98973
2021-08-14,10.67761
2021-08-15,9.0349
2021-08-16,11.08829
2021-08-17,12.32032
2021-08-18,13.7577
2021-08-19,15.81108
2021-08-20,11.70431
2021-08-21,5.13347
2021-08-22,5.95482
2021-08-23,9.24024
2021-08-24,11.29363
2021-08-25,9.85626
2021-08-26,10.88295
2021-08-27,11.08829
2021-08-28,6.77618
2021-08-29,5.54414
2021-08-30,14.16837
2021-08-31,12.11498
2021-09-01,11.90965
2021-09-02,12.11498
2021-09-03,8.41889
2021-09-04,6.16016
2021-09-05,5.54414
2021-09-06,9.0349
2021-09-07,9.65092
2021-09-08,8.00821
2021-09-09,6.77618
2021-09-10,9.44558
2021-09-11,4.51745
2021-09-12,5.74948
2021-09-13,8.21355
2021-09-14,12.52566
2021-09-15,8.82956
2021-09-16,8.00821
2021-09-17,10.88295
2021-09-18,5.3388
2021-09-19,2.05338
2021-09-20,2.46406
2021-09-21,1.64271
2021-09-22,4.92813
2021-09-23,9.0349
2021-09-24,10.67761
2021-09-25,5.54414
2021-09-26,4.51745
2021-09-27,7.18685
2021-09-28,10.88295
2021-09-29,9.65092
2021-09-30,11.90965
2021-10-01,9.65092
2021-10-02,4.10677
2021-10-03,5.95482
2021-10-04,8.00821
2021-10-05,13.14168
2021-10-06,7.59753
2021-10-07,8.82956
2021-10-08,8.00821
2021-10-09,4.72279
2021-10-10,3.28542
2021-10-11,4.31211
2021-10-12,13.7577
2021-10-13,10.88295
2021-10-14,8.00821
2021-10-15,10.47227
2021-10-16,4.51745
2021-10-17,4.51745
2021-10-18,6.98151
2021-10-19,8.62422
2021-10-20,9.0349
2021-10-21,6.77618
2021-10-22,8.82956
2021-10-23,3.90143
2021-10-24,6.98151
2021-10-25,10.88295
2021-10-26,7.59753
2021-10-27,9.85626
2021-10-28,9.0349
2021-10-29,6.16016
2021-10-30,3.28542
2021-10-31,3.08008
2021-11-01,6.77618
2021-11-02,9.44558
2021-11-03,11.29363
2021-11-04,7.18685
2021-11-05,7.39219
2021-11-06,2.87474
2021-11-07,2.6694
2021-11-08,6.16016
2021-11-09,5.54414
2021-11-10,5.74948
2021-11-11,8.41889
2021-11-12,6.57084
2021-11-13,3.49075
2021-11-14,6.98151
2021-11-15,6.77618
2021-11-16,10.67761
2021-11-17,10.88295
2021-11-18,23.61396
2021-11-19,8.21355
2021-11-20,4.72279
2021-11-21,4.31211
2021-11-22,9.24024
2021-11-23,8.00821
2021-11-24,7.39219
2021-11-25,8.21355
2021-11-26,6.98151
2021-11-27,3.69609
2021-11-28,3.49075
2021-11-29,8.21355
2021-11-30,6.98151
2021-12-01,7.59753
2021-12-02,6.16016
2021-12-03,7.80287
2021-12-04,5.74948
2021-12-05,4.51745
2021-12-06,5.54414
2021-12-07,6.98151
2021-12-08,4.72279
2021-12-09,9.24024
2021-12-10,8.62422
2021-12-11,4.51745
2021-12-12,5.3388
2021-12-13,6.77618
2021-12-14,5.54414
2021-12-15,8.21355
2021-12-16,6.16016
2021-12-17,6.57084
2021-12-18,4.10677
2021-12-19,4.10677
2021-12-20,8.21355
2021-12-21,6.57084
2021-12-22,5.3388
2021-12-23,7.80287
2021-12-24,7.59753
2021-12-25,2.25872
2021-12-26,4.72279
2021-12-27,6.57084
2021-12-28,9.0349
2021-12-29,9.44558
2021-12-30,9.85626
2021-12-31,15.81108
2022-01-01,3.08008
2022-01-02,3.49075
2022-01-03,22.38193
2022-01-04,9.24024
2022-01-05,8.21355
2022-01-06,6.98151
2022-01-07,8.82956
2022-01-08,5.13347
2022-01-09,4.72279
2022-01-10,9.0349
2022-01-11,10.0616
2022-01-12,7.39219
2022-01-13,7.39219
2022-01-14,6.98151
2022-01-15,5.74948
2022-01-16,6.77618
2022-01-17,8.21355
2022-01-18,10.0616
2022-01-19,9.85626
2022-01-20,8.41889
2022-01-21,7.80287
2022-01-22,4.51745
2022-01-23,3.90143
2022-01-24,7.59753
2022-01-25,11.08829
2022-01-26,9.65092
2022-01-27,20.73921
2022-01-28,9.85626
2022-01-29,5.3388
2022-01-30,4.10677
2022-01-31,5.54414
2022-02-01,6.3655
2022-02-02,7.59753
2022-02-03,8.41889
2022-02-04,8.00821
2022-02-05,8.00821
2022-02-06,4.51745
2022-02-07,8.21355
2022-02-08,9.24024
2022-02-09,8.41889
2022-02-10,7.39219
2022-02-11,7.18685
2022-02-12,2.25872
2022-02-13,5.54414
2022-02-14,6.57084
2022-02-15,7.59753
2022-02-16,8.62422
2022-02-17,7.18685
2022-02-18,6.16016
2022-02-19,4.72279
2022-02-20,5.74948
2022-02-21,6.98151
2022-02-22,4.72279
2022-02-23,4.31211
2022-02-24,10.26694
2022-02-25,6.98151
2022-02-26,4.10677
2022-02-27,1.23203
2022-02-28,6.98151
2022-03-01,4.31211
2022-03-02,6.77618
2022-03-03,6.77618
2022-03-04,6.16016
2022-03-05,5.13347
2022-03-06,3.49075
2022-03-07,4.51745
2022-03-08,6.57084
2022-03-09,5.54414
2022-03-10,9.0349
2022-03-11,8.00821
2022-03-12,1.84804
2022-03-13,2.46406
2022-03-14,4.72279
2022-03-15,5.95482
2022-03-16,6.77618
2022-03-17,5.74948
2022-03-18,7.80287
2022-03-19,3.90143
2022-03-20,4.31211
2022-03-21,6.16016
2022-03-22,6.77618
2022-03-23,7.59753
2022-03-24,6.57084
2022-03-25,5.74948
2022-03-26,2.25872
2022-03-27,3.69609
2022-03-28,5.95482
2022-03-29,7.39219
2022-03-30,7.18685
2022-03-31,8.21355
2022-04-01,5.3388
2022-04-02,2.6694
2022-04-03,4.51745
2022-04-04,6.57084
2022-04-05,4.31211
2022-04-06,6.77618
2022-04-07,6.3655
2022-04-08,9.24024
2022-04-09,1.84804
2022-04-10,2.46406
2022-04-11,3.90143
2022-04-12,4.31211
2022-04-13,6.16016
2022-04-14,6.16016
2022-04-15,4.72279
2022-04-16,1.23203
2022-04-17,2.05338
2022-04-18,3.69609
2022-04-19,4.92813
2022-04-20,8.41889
2022-04-21,4.92813
2022-04-22,5.54414
2022-04-23,2.87474
2022-04-24,1.02669
2022-04-25,6.57084
2022-04-26,5.74948
2022-04-27,6.3655
2022-04-28,6.3655
2022-04-29,5.13347
2022-04-30,2.6694
2022-05-01,2.46406
2022-05-02,3.69609
2022-05-03,4.10677
2022-05-04,6.16016
2022-05-05,3.90143
2022-05-06,5.95482
2022-05-07,2.87474
2022-05-09,3.49075
2022-05-10,5.95482
2022-05-11,5.13347
2022-05-12,5.54414
2022-05-13,8.82956
2022-05-14,2.87474
2022-05-15,4.51745
2022-05-16,5.3388
2022-05-17,11.90965
2022-05-18,7.59753
2022-05-19,6.77618
2022-05-20,5.74948
2022-05-21,3.49075
2022-05-22,2.46406
2022-05-23,5.74948
2022-05-24,8.41889
2022-05-25,5.54414
2022-05-26,5.74948
2022-05-27,3.69609
2022-05-28,1.84804
2022-05-29,3.49075
2022-05-30,5.3388
2022-05-31,2.46406
2022-06-01,4.92813
2022-06-02,4.51745
2022-06-03,4.31211
2022-06-04,3.49075
2022-06-05,3.49075
2022-06-06,3.49075
2022-06-07,5.54414
2022-06-08,5.3388
2022-06-09,4.72279
2022-06-10,5.13347
2022-06-11,3.49075
2022-06-12,3.08008
2022-06-13,9.85626
2022-06-14,7.18685
2022-06-15,8.62422
2022-06-16,7.59753
2022-06-17,8.82956
2022-06-18,5.13347
2022-06-19,3.90143
2022-06-20,10.0616
2022-06-21,8.82956
2022-06-22,9.44558
2022-06-23,7.59753
2022-06-24,4.10677
2022-06-25,4.10677
2022-06-26,1.84804
2022-06-27,6.3655
2022-06-28,5.95482
2022-06-29,7.18685
2022-06-30,6.98151
2022-07-01,4.10677
2022-07-02,1.64271
2022-07-04,7.18685
2022-07-05,5.95482
2022-07-06,3.69609
2022-07-07,5.95482
2022-07-08,5.13347
2022-07-10,2.25872
2022-07-11,5.54414
2022-07-12,4.51745
2022-07-13,3.69609
2022-07-14,4.51745
2022-07-15,5.3388
2022-07-16,3.08008
2022-07-17,1.02669
2022-07-18,5.54414
2022-07-19,4.92813
2022-07-20,5.13347
2022-07-21,4.51745
2022-07-22,4.10677
2022-07-23,2.05338
2022-07-24,3.28542
2022-07-25,6.98151
2022-07-26,3.90143
2022-07-27,4.31211
2022-07-28,3.49075
2022-07-29,5.54414
2022-07-30,2.46406
2022-07-31,2.87474
2022-08-01,6.16016
2022-08-02,3.90143
2022-08-03,4.51745
2022-08-04,4.10677
2022-08-05,5.74948
2022-08-06,2.05338
2022-08-07,3.90143
2022-08-08,5.54414
2022-08-09,6.77618
2022-08-10,4.92813
2022-08-11,3.90143
2022-08-12,3.49075
2022-08-13,2.6694
2022-08-14,2.87474
2022-08-15,1.84804
2022-08-16,4.72279
2022-08-17,4.72279
2022-08-18,3.49075
2022-08-19,3.90143
2022-08-20,1.84804
2022-08-21,2.46406
2022-08-22,4.31211
2022-08-23,5.74948
2022-08-24,4.31211
2022-08-25,3.90143
2022-08-26,4.72279
2022-08-27,1.02669
2022-08-28,2.05338
2022-08-29,4.92813
2022-08-30,5.3388
2022-08-31,6.3655
2022-09-01,4.51745
2022-09-02,3.49075
2022-09-03,1.64271
2022-09-04,1.43737
2022-09-05,1.23203
2022-09-06,2.46406
2022-09-07,5.13347
2022-09-08,3.08008
2022-09-09,1.43737
2022-09-10,2.25872
2022-09-11,1.02669
2022-09-12,1.43737
2022-09-13,5.3388
2022-09-14,5.95482
2022-09-15,7.18685
2022-09-16,4.72279
2022-09-17,2.46406
2022-09-18,2.05338
2022-09-19,4.31211
2022-09-20,4.31211
2022-09-21,5.54414
2022-09-22,5.3388
2022-09-23,4.92813
2022-09-24,3.49075
2022-09-25,1.23203
2022-09-26,6.3655
2022-09-27,5.54414
2022-09-28,5.13347
2022-09-29,6.3655
2022-09-30,5.74948
2022-10-01,2.05338
2022-10-02,3.49075
2022-10-03,4.10677
2022-10-04,5.54414
2022-10-05,4.31211
2022-10-06,5.95482
2022-10-07,6.16016
2022-10-08,3.49075
2022-10-09,1.64271
2022-10-10,2.05338
2022-10-11,5.3388
2022-10-12,8.00821
2022-10-13,5.95482
2022-10-14,6.3655
2022-10-15,5.95482
2022-10-16,2.46406
2022-10-17,10.47227
2022-10-18,9.0349
2022-10-19,4.72279
2022-10-20,4.51745
2022-10-21,3.28542
2022-10-22,1.84804
2022-10-24,4.51745
2022-10-25,6.16016
2022-10-26,5.13347
2022-10-27,3.90143
2022-10-28,5.74948
2022-10-29,2.25872
2022-10-30,2.46406
2022-10-31,3.28542
2022-11-01,7.18685
2022-11-02,4.51745
2022-11-03,5.3388
2022-11-04,3.69609
2022-11-05,2.05338
2022-11-06,2.46406
2022-11-07,6.57084
2022-11-08,6.77618
2022-11-09,7.18685
2022-11-10,6.98151
2022-11-11,7.39219
2022-11-12,6.16016
2022-11-13,8.00821
2022-11-14,9.65092
2022-11-15,9.44558
2022-11-16,7.80287
2022-11-17,19.0965
2022-11-18,5.74948
2022-11-19,3.49075
2022-11-20,1.84804
2022-11-21,7.18685
2022-11-22,5.13347
2022-11-23,5.3388
2022-11-24,7.59753
2022-11-25,4.92813
2022-11-26,4.31211
2022-11-27,1.02669
2022-11-28,4.72279
2022-11-29,6.3655
2022-11-30,6.3655
2022-12-01,5.13347
2022-12-02,5.95482
2022-12-04,3.08008
2022-12-05,7.59753
2022-12-06,2.87474
2022-12-07,3.69609
2022-12-08,4.10677
2022-12-09,3.90143
2022-12-10,3.69609
2022-12-11,1.84804
2022-12-12,2.6694
2022-12-13,5.13347
2022-12-14,4.92813
2022-12-15,4.72279
2022-12-16,4.72279
2022-12-17,2.46406
2022-12-18,3.90143
2022-12-19,3.90143
2022-12-20,5.54414
2022-12-21,5.3388
2022-12-22,5.74948
2022-12-23,5.3388
2022-12-24,1.02669
2022-12-25,1.84804
2022-12-26,4.72279
2022-12-27,6.3655
2022-12-28,10.88295
2022-12-29,9.85626
2022-12-30,18.27515
2022-12-31,2.87474
2023-01-01,1.84804
2023-01-02,13.55236
2023-01-03,4.31211
2023-01-04,4.10677
2023-01-05,6.57084
2023-01-06,4.51745
2023-01-07,3.69609
2023-01-08,3.28542
2023-01-09,8.00821
2023-01-10,6.3655
2023-01-11,4.10677
2023-01-12,4.72279
2023-01-13,6.16016
2023-01-14,1.64271
2023-01-15,3.49075
2023-01-16,5.74948
2023-01-17,3.69609
2023-01-18,4.92813
2023-01-19,3.49075
2023-01-20,3.49075
2023-01-21,2.46406
2023-01-22,2.87474
2023-01-23,2.6694
2023-01-24,2.6694
2023-01-25,8.82956
2023-01-26,5.74948
2023-01-27,3.69609
2023-01-28,4.72279
2023-01-29,3.08008
2023-01-30,6.98151
2023-01-31,6.77618
2023-02-01,10.67761
2023-02-02,6.16016
2023-02-03,6.57084
2023-02-04,2.6694
2023-02-05,4.51745
2023-02-06,5.13347
2023-02-07,5.3388
2023-02-08,5.3388
2023-02-09,6.77618
2023-02-10,7.18685
2023-02-11,3.28542
2023-02-12,1.23203
2023-02-13,5.3388
2023-02-14,5.54414
2023-02-15,5.74948
2023-02-16,8.41889
2023-02-17,6.77618
2023-02-18,4.10677
2023-02-19,2.6694
2023-02-20,7.18685
2023-02-21,5.54414
2023-02-22,4.10677
2023-02-23,6.77618
2023-02-24,5.74948
2023-02-25,1.02669
2023-02-26,2.6694
2023-02-27,7.18685
2023-02-28,6.3655
2023-03-01,2.6694
2023-03-02,6.16016
2023-03-03,5.3388
2023-03-04,2.05338
2023-03-05,4.10677
2023-03-06,6.3655
2023-03-07,6.3655
2023-03-08,6.57084
2023-03-09,9.24024
2023-03-10,6.98151
2023-03-11,2.46406
2023-03-12,2.6694
2023-03-13,10.67761
2023-03-14,8.82956
2023-03-15,9.24024
2023-03-16,9.65092
2023-03-17,10.67761
2023-03-18,3.69609
2023-03-19,7.80287
2023-03-20,9.0349
2023-03-21,8.41889
2023-03-22,8.00821
2023-03-23,8.82956
2023-03-24,6.16016
2023-03-25,5.54414
2023-03-26,2.6694
2023-03-27,8.00821
2023-03-28,4.92813
2023-03-29,8.21355
2023-03-30,8.62422
2023-03-31,8.21355
2023-04-01,5.13347
2023-04-02,4.31211
2023-04-03,6.98151
2023-04-04,7.39219
2023-04-05,9.44558
2023-04-06,12.731
2023-04-07,6.3655
2023-04-08,3.69609
2023-04-09,2.87474
2023-04-10,8.41889
2023-04-11,12.32032
2023-04-12,9.44558
2023-04-13,8.21355
2023-04-14,9.0349
2023-04-15,4.72279
2023-04-16,3.90143
2023-04-17,10.88295
2023-04-18,8.21355
2023-04-19,9.44558
2023-04-20,9.44558
2023-04-21,7.59753
2023-04-22,3.49075
2023-04-23,5.95482
2023-04-24,7.80287
2023-04-25,6.57084
2023-04-26,4.92813
2023-04-27,6.57084
2023-04-28,7.80287
2023-04-29,2.87474
2023-04-30,6.98151
2023-05-01,14.57905
2023-05-02,5.95482
2023-05-03,6.3655
2023-05-04,7.39219
2023-05-05,4.31211
2023-05-06,3.69609
2023-05-07,4.51745
2023-05-08,5.3388
2023-05-09,6.3655
2023-05-10,5.54414
2023-05-11,4.72279
2023-05-12,6.98151
2023-05-13,3.69609
2023-05-14,3.08008
2023-05-15,13.7577
2023-05-16,12.32032
2023-05-17,5.3388
2023-05-18,7.39219
2023-05-19,6.98151
2023-05-20,5.3388
2023-05-21,2.6694
2023-05-22,5.74948
2023-05-23,9.44558
2023-05-24,8.41889
2023-05-25,8.00821
2023-05-26,6.77618
2023-05-27,3.49075
2023-05-28,3.90143
2023-05-29,5.54414
2023-05-30,5.74948
2023-05-31,9.44558
2023-06-01,5.3388
2023-06-02,4.92813
