date,형제간증여
2021-07-10,30.56994
2021-07-11,31.60621
2021-07-12,45.07772
2021-07-13,48.70466
2021-07-14,54.92227
2021-07-15,41.96891
2021-07-16,41.96891
2021-07-17,35.23316
2021-07-18,24.87046
2021-07-19,50.7772
2021-07-20,55.95854
2021-07-21,37.30569
2021-07-22,41.96891
2021-07-23,45.59585
2021-07-24,37.30569
2021-07-25,40.93264
2021-07-26,47.15025
2021-07-27,66.32124
2021-07-28,70.98445
2021-07-29,50.7772
2021-07-30,50.7772
2021-07-31,34.19689
2021-08-01,34.71502
2021-08-02,59.06735
2021-08-03,65.28497
2021-08-04,61.65803
2021-08-05,57.51295
2021-08-06,60.10362
2021-08-07,46.63212
2021-08-08,47.66839
2021-08-09,67.35751
2021-08-10,67.35751
2021-08-11,61.65803
2021-08-12,77.20207
2021-08-13,59.06735
2021-08-14,40.93264
2021-08-15,42.48704
2021-08-16,40.4145
2021-08-17,63.21243
2021-08-18,55.95854
2021-08-19,73.05699
2021-08-20,59.06735
2021-08-21,46.11398
2021-08-22,41.96891
2021-08-23,63.73056
2021-08-24,69.43005
2021-08-25,61.13989
2021-08-26,62.17616
2021-08-27,69.94818
2021-08-28,41.45077
2021-08-29,46.11398
2021-08-30,74.09326
2021-08-31,54.92227
2021-09-01,56.47668
2021-09-02,48.70466
2021-09-03,59.06735
2021-09-04,52.84974
2021-09-05,43.52331
2021-09-06,60.62176
2021-09-07,53.36787
2021-09-08,56.99481
2021-09-09,53.36787
2021-09-10,46.63212
2021-09-11,49.22279
2021-09-12,41.45077
2021-09-13,70.98445
2021-09-14,55.44041
2021-09-15,63.73056
2021-09-16,100.0
2021-09-17,77.7202
2021-09-18,37.30569
2021-09-19,43.52331
2021-09-20,43.52331
2021-09-21,61.65803
2021-09-22,47.66839
2021-09-23,98.96373
2021-09-24,81.86528
2021-09-25,57.51295
2021-09-26,63.21243
2021-09-27,83.41968
2021-09-28,84.97409
2021-09-29,74.61139
2021-09-30,80.82901
2021-10-01,75.12953
2021-10-02,46.63212
2021-10-03,42.48704
2021-10-04,53.88601
2021-10-05,77.20207
2021-10-06,61.65803
2021-10-07,63.73056
2021-10-08,68.91191
2021-10-09,36.78756
2021-10-10,35.23316
2021-10-11,37.30569
2021-10-12,70.98445
2021-10-13,50.25906
2021-10-14,69.43005
2021-10-15,62.17616
2021-10-16,43.52331
2021-10-17,47.15025
2021-10-18,58.03108
2021-10-19,58.54922
2021-10-20,63.73056
2021-10-21,56.99481
2021-10-22,61.13989
2021-10-23,40.93264
2021-10-24,52.3316
2021-10-25,62.17616
2021-10-26,62.17616
2021-10-27,57.51295
2021-10-28,63.73056
2021-10-29,58.54922
2021-10-30,41.96891
2021-10-31,58.54922
2021-11-01,83.93782
2021-11-02,58.03108
2021-11-03,63.73056
2021-11-04,56.47668
2021-11-05,49.74093
2021-11-06,43.52331
2021-11-07,47.66839
2021-11-08,69.94818
2021-11-09,59.06735
2021-11-10,58.54922
2021-11-11,48.70466
2021-11-12,44.04145
2021-11-13,34.19689
2021-11-14,48.18652
2021-11-15,69.94818
2021-11-16,52.3316
2021-11-17,74.61139
2021-11-18,67.35751
2021-11-19,53.36787
2021-11-20,45.07772
2021-11-21,40.93264
2021-11-22,56.47668
2021-11-23,59.58549
2021-11-24,70.98445
2021-11-25,59.58549
2021-11-26,49.22279
2021-11-27,50.25906
2021-11-28,55.95854
2021-11-29,67.35751
2021-11-30,64.2487
2021-12-01,55.95854
2021-12-02,65.28497
2021-12-03,39.37823
2021-12-04,38.34196
2021-12-05,52.84974
2021-12-06,70.46632
2021-12-07,66.32124
2021-12-08,60.62176
2021-12-09,62.6943
2021-12-10,60.10362
2021-12-11,47.15025
2021-12-12,47.15025
2021-12-13,74.61139
2021-12-14,60.62176
2021-12-15,55.95854
2021-12-16,55.95854
2021-12-17,46.11398
2021-12-18,45.07772
2021-12-19,51.29533
2021-12-20,63.73056
2021-12-21,68.91191
2021-12-22,60.10362
2021-12-23,68.39378
2021-12-24,56.47668
2021-12-25,43.00518
2021-12-26,45.59585
2021-12-27,64.2487
2021-12-28,67.87564
2021-12-29,68.39378
2021-12-30,52.3316
2021-12-31,48.18652
2022-01-01,44.55958
2022-01-02,50.7772
2022-01-03,64.2487
2022-01-04,68.91191
2022-01-05,58.54922
2022-01-06,59.58549
2022-01-07,58.54922
2022-01-08,47.66839
2022-01-09,50.25906
2022-01-10,51.81347
2022-01-11,62.17616
2022-01-12,62.6943
2022-01-13,54.92227
2022-01-14,50.25906
2022-01-15,40.93264
2022-01-16,51.81347
2022-01-17,69.43005
2022-01-18,54.40414
2022-01-19,53.36787
2022-01-20,54.92227
2022-01-21,46.11398
2022-01-22,43.00518
2022-01-23,47.66839
2022-01-24,78.75647
2022-01-25,51.81347
2022-01-26,63.73056
2022-01-27,45.59585
2022-01-28,47.15025
2022-01-29,40.4145
2022-01-30,40.4145
2022-01-31,45.07772
2022-02-01,47.66839
2022-02-02,62.17616
2022-02-03,92.22797
2022-02-04,69.43005
2022-02-05,62.6943
2022-02-06,55.95854
2022-02-07,64.2487
2022-02-08,63.21243
2022-02-09,61.13989
2022-02-10,59.58549
2022-02-11,58.03108
2022-02-12,46.63212
2022-02-13,45.59585
2022-02-14,64.2487
2022-02-15,67.87564
2022-02-16,59.58549
2022-02-17,61.65803
2022-02-18,58.03108
2022-02-19,36.78756
2022-02-20,48.70466
2022-02-21,60.62176
2022-02-22,62.17616
2022-02-23,51.81347
2022-02-24,40.4145
2022-02-25,48.70466
2022-02-26,48.18652
2022-02-27,27.46113
2022-02-28,58.54922
2022-03-01,30.05181
2022-03-02,63.73056
2022-03-03,49.22279
2022-03-04,40.93264
2022-03-05,29.53367
2022-03-06,36.26943
2022-03-07,50.25906
2022-03-08,39.37823
2022-03-09,28.4974
2022-03-10,39.37823
2022-03-11,46.63212
2022-03-12,40.93264
2022-03-13,42.48704
2022-03-14,55.95854
2022-03-15,47.66839
2022-03-16,74.61139
2022-03-17,58.03108
2022-03-18,54.92227
2022-03-19,47.66839
2022-03-20,48.18652
2022-03-21,56.99481
2022-03-22,61.13989
2022-03-23,65.28497
2022-03-24,74.09326
2022-03-25,72.02072
2022-03-26,45.59585
2022-03-27,53.88601
2022-03-28,77.20207
2022-03-29,60.10362
2022-03-30,67.35751
2022-03-31,55.95854
2022-04-01,53.36787
2022-04-02,35.75129
2022-04-03,43.52331
2022-04-04,77.7202
2022-04-05,61.13989
2022-04-06,66.32124
2022-04-07,52.3316
2022-04-08,53.88601
2022-04-09,44.55958
2022-04-10,37.30569
2022-04-11,64.76683
2022-04-12,49.74093
2022-04-13,54.92227
2022-04-14,59.58549
2022-04-15,49.22279
2022-04-16,38.34196
2022-04-17,41.96891
2022-04-18,66.83937
2022-04-19,58.54922
2022-04-20,63.21243
2022-04-21,67.35751
2022-04-22,61.13989
2022-04-23,54.40414
2022-04-24,51.29533
2022-04-25,56.99481
2022-04-26,51.29533
2022-04-27,59.58549
2022-04-28,51.29533
2022-04-29,61.65803
2022-04-30,38.8601
2022-05-01,36.78756
2022-05-02,63.73056
2022-05-03,44.04145
2022-05-04,52.84974
2022-05-05,32.12435
2022-05-06,51.81347
2022-05-07,39.37823
2022-05-08,51.29533
2022-05-09,79.27461
2022-05-10,65.8031
2022-05-11,66.83937
2022-05-12,72.53886
2022-05-13,62.17616
2022-05-14,33.16062
2022-05-15,48.18652
2022-05-16,79.27461
2022-05-17,78.23834
2022-05-18,62.6943
2022-05-19,63.21243
2022-05-20,48.70466
2022-05-21,37.30569
2022-05-22,41.96891
2022-05-23,67.87564
2022-05-24,58.54922
2022-05-25,54.92227
2022-05-26,52.84974
2022-05-27,41.45077
2022-05-28,36.78756
2022-05-29,34.19689
2022-05-30,56.99481
2022-05-31,63.21243
2022-06-01,40.4145
2022-06-02,61.13989
2022-06-03,48.70466
2022-06-04,38.34196
2022-06-05,44.04145
2022-06-06,41.45077
2022-06-07,50.25906
2022-06-08,60.10362
2022-06-09,57.51295
2022-06-10,51.29533
2022-06-11,45.07772
2022-06-12,46.11398
2022-06-13,75.64766
2022-06-14,58.03108
2022-06-15,62.17616
2022-06-16,54.40414
2022-06-17,48.18652
2022-06-18,37.82383
2022-06-19,31.60621
2022-06-20,74.09326
2022-06-21,58.03108
2022-06-22,47.15025
2022-06-23,48.70466
2022-06-24,40.93264
2022-06-25,27.46113
2022-06-26,39.37823
2022-06-27,47.15025
2022-06-28,49.22279
2022-06-29,59.06735
2022-06-30,43.00518
2022-07-01,43.00518
2022-07-02,35.23316
2022-07-03,23.31606
2022-07-04,60.10362
2022-07-05,57.51295
2022-07-06,40.93264
2022-07-07,48.70466
2022-07-08,59.06735
2022-07-09,33.16062
2022-07-10,41.96891
2022-07-11,67.35751
2022-07-12,74.09326
2022-07-13,63.21243
2022-07-14,59.06735
2022-07-15,70.98445
2022-07-16,61.13989
2022-07-17,37.82383
2022-07-18,65.28497
2022-07-19,60.10362
2022-07-20,54.40414
2022-07-21,48.18652
2022-07-22,43.52331
2022-07-23,33.67875
2022-07-24,53.36787
2022-07-25,76.68393
2022-07-26,64.2487
2022-07-27,65.8031
2022-07-28,58.03108
2022-07-29,63.21243
2022-07-30,44.04145
2022-07-31,47.66839
2022-08-01,58.54922
2022-08-02,70.98445
2022-08-03,45.59585
2022-08-04,60.10362
2022-08-05,46.63212
2022-08-06,44.04145
2022-08-07,44.04145
2022-08-08,56.99481
2022-08-09,62.17616
2022-08-10,64.2487
2022-08-11,55.44041
2022-08-12,44.55958
2022-08-13,53.88601
2022-08-14,31.08808
2022-08-15,56.99481
2022-08-16,59.06735
2022-08-17,61.13989
2022-08-18,68.39378
2022-08-19,59.58549
2022-08-20,42.48704
2022-08-21,46.11398
2022-08-22,79.79274
2022-08-23,67.35751
2022-08-24,59.58549
2022-08-25,60.62176
2022-08-26,47.15025
2022-08-27,48.70466
2022-08-28,43.00518
2022-08-29,73.05699
2022-08-30,57.51295
2022-08-31,59.58549
2022-09-01,51.81347
2022-09-02,59.06735
2022-09-03,47.15025
2022-09-04,57.51295
2022-09-05,60.62176
2022-09-06,54.92227
2022-09-07,63.73056
2022-09-08,53.88601
2022-09-09,40.93264
2022-09-10,61.65803
2022-09-11,54.92227
2022-09-12,55.44041
2022-09-13,75.64766
2022-09-14,84.97409
2022-09-15,76.1658
2022-09-16,69.43005
2022-09-17,57.51295
2022-09-18,67.35751
2022-09-19,77.20207
2022-09-20,63.73056
2022-09-21,64.2487
2022-09-22,63.73056
2022-09-23,61.65803
2022-09-24,48.18652
2022-09-25,33.16062
2022-09-26,65.28497
2022-09-27,65.8031
2022-09-28,53.36787
2022-09-29,52.84974
2022-09-30,64.76683
2022-10-01,49.22279
2022-10-02,36.26943
2022-10-03,54.40414
2022-10-04,64.2487
2022-10-05,56.99481
2022-10-06,60.10362
2022-10-07,51.81347
2022-10-08,38.8601
2022-10-09,52.3316
2022-10-10,35.23316
2022-10-11,47.15025
2022-10-12,62.6943
2022-10-13,52.84974
2022-10-14,57.51295
2022-10-15,37.82383
2022-10-16,47.15025
2022-10-17,77.20207
2022-10-18,66.83937
2022-10-19,77.20207
2022-10-20,52.84974
2022-10-21,46.11398
2022-10-22,45.59585
2022-10-23,56.47668
2022-10-24,67.87564
2022-10-25,61.13989
2022-10-26,64.76683
2022-10-27,60.10362
2022-10-28,60.10362
2022-10-29,29.53367
2022-10-30,32.64248
2022-10-31,55.44041
2022-11-01,68.91191
2022-11-02,77.7202
2022-11-03,59.58549
2022-11-04,54.40414
2022-11-05,47.15025
2022-11-06,67.35751
2022-11-07,75.12953
2022-11-08,81.86528
2022-11-09,62.17616
2022-11-10,67.35751
2022-11-11,64.2487
2022-11-12,43.00518
2022-11-13,46.11398
2022-11-14,67.35751
2022-11-15,70.46632
2022-11-16,70.98445
2022-11-17,52.3316
2022-11-18,65.28497
2022-11-19,29.01554
2022-11-20,36.78756
2022-11-21,65.28497
2022-11-22,62.17616
2022-11-23,59.58549
2022-11-24,51.81347
2022-11-25,43.00518
2022-11-26,39.37823
2022-11-27,32.64248
2022-11-28,68.39378
2022-11-29,67.35751
2022-11-30,67.35751
2022-12-01,66.32124
2022-12-02,59.58549
2022-12-03,41.45077
2022-12-04,37.30569
2022-12-05,65.28497
2022-12-06,66.83937
2022-12-07,61.13989
2022-12-08,61.65803
2022-12-09,63.21243
2022-12-10,53.36787
2022-12-11,48.18652
2022-12-12,66.32124
2022-12-13,55.95854
2022-12-14,49.22279
2022-12-15,53.88601
2022-12-16,54.92227
2022-12-17,39.89637
2022-12-18,44.04145
2022-12-19,75.12953
2022-12-20,76.68393
2022-12-21,52.3316
2022-12-22,57.51295
2022-12-23,63.73056
2022-12-24,48.18652
2022-12-25,41.45077
2022-12-26,81.86528
2022-12-27,61.65803
2022-12-28,71.50259
2022-12-29,54.92227
2022-12-30,51.29533
2022-12-31,34.71502
2023-01-01,60.10362
2023-01-02,69.94818
2023-01-03,81.86528
2023-01-04,61.65803
2023-01-05,56.47668
2023-01-06,50.25906
2023-01-07,52.3316
2023-01-08,47.66839
2023-01-09,66.83937
2023-01-10,69.94818
2023-01-11,58.03108
2023-01-12,68.39378
2023-01-13,74.09326
2023-01-14,47.15025
2023-01-15,40.93264
2023-01-16,56.99481
2023-01-17,54.40414
2023-01-18,52.3316
2023-01-19,47.66839
2023-01-20,42.48704
2023-01-21,42.48704
2023-01-22,58.54922
2023-01-23,53.36787
2023-01-24,41.45077
2023-01-25,78.23834
2023-01-26,79.79274
2023-01-27,61.65803
2023-01-28,48.18652
2023-01-29,46.63212
2023-01-30,88.0829
2023-01-31,77.20207
2023-02-01,54.92227
2023-02-02,55.44041
2023-02-03,51.29533
2023-02-04,46.63212
2023-02-05,49.22279
2023-02-06,60.62176
2023-02-07,61.65803
2023-02-08,65.8031
2023-02-09,58.54922
2023-02-10,54.40414
2023-02-11,47.66839
2023-02-12,41.45077
2023-02-13,63.73056
2023-02-14,46.63212
2023-02-15,47.66839
2023-02-16,54.40414
2023-02-17,56.99481
2023-02-18,32.64248
2023-02-19,32.64248
2023-02-20,52.3316
2023-02-21,48.18652
2023-02-22,60.10362
2023-02-23,61.13989
2023-02-24,52.3316
2023-02-25,36.78756
2023-02-26,45.59585
2023-02-27,55.44041
2023-02-28,61.13989
2023-03-01,46.63212
2023-03-02,47.15025
2023-03-03,42.48704
2023-03-04,42.48704
2023-03-05,37.30569
2023-03-06,60.10362
2023-03-07,48.70466
2023-03-08,38.8601
2023-03-09,43.52331
2023-03-10,39.89637
2023-03-11,35.23316
2023-03-12,41.45077
2023-03-13,47.15025
2023-03-14,48.18652
2023-03-15,60.10362
2023-03-16,52.3316
2023-03-17,52.84974
2023-03-18,35.23316
2023-03-19,39.37823
2023-03-20,51.29533
2023-03-21,46.11398
2023-03-22,59.58549
2023-03-23,53.36787
2023-03-24,40.93264
2023-03-25,24.35233
2023-03-26,25.3886
2023-03-27,56.99481
2023-03-28,54.40414
2023-03-29,48.18652
2023-03-30,46.11398
2023-03-31,33.67875
2023-04-01,32.12435
2023-04-02,34.19689
2023-04-03,50.7772
2023-04-04,50.7772
2023-04-05,31.60621
2023-04-06,45.59585
2023-04-07,41.96891
2023-04-08,37.82383
2023-04-09,36.78756
2023-04-10,44.55958
2023-04-11,57.51295
2023-04-12,49.22279
2023-04-13,62.17616
2023-04-14,39.89637
2023-04-15,38.8601
2023-04-16,39.37823
2023-04-17,54.40414
2023-04-18,45.07772
2023-04-19,47.15025
2023-04-20,39.89637
2023-04-21,44.55958
2023-04-22,30.56994
2023-04-23,39.37823
2023-04-24,47.15025
2023-04-25,50.25906
2023-04-26,50.25906
2023-04-27,42.48704
2023-04-28,38.8601
2023-04-29,27.46113
2023-04-30,22.79792
2023-05-01,31.60621
2023-05-02,46.11398
2023-05-03,47.15025
2023-05-04,61.13989
2023-05-05,44.55958
2023-05-06,35.75129
2023-05-07,43.52331
2023-05-08,78.75647
2023-05-09,61.13989
2023-05-10,56.99481
2023-05-11,43.00518
2023-05-12,50.7772
2023-05-13,27.46113
2023-05-14,32.12435
2023-05-15,58.54922
2023-05-16,49.22279
2023-05-17,38.8601
2023-05-18,43.52331
2023-05-19,46.63212
2023-05-20,33.16062
2023-05-21,27.46113
2023-05-22,69.43005
2023-05-23,55.44041
2023-05-24,45.59585
2023-05-25,48.70466
2023-05-26,45.59585
2023-05-27,23.83419
2023-05-28,24.35233
