date,토스주식
2020-07-01,0.23055
2020-07-02,0.32713
2020-07-03,0.2212
2020-07-04,0.15577
2020-07-05,0.1807
2020-07-06,0.43929
2020-07-07,0.52652
2020-07-08,0.47044
2020-07-09,0.55456
2020-07-10,0.48602
2020-07-11,0.34271
2020-07-12,0.23055
2020-07-13,0.38944
2020-07-14,0.33336
2020-07-15,0.3022
2020-07-16,0.33024
2020-07-17,0.34894
2020-07-18,0.19316
2020-07-19,0.27105
2020-07-20,0.34271
2020-07-21,0.38321
2020-07-22,0.30844
2020-07-23,0.35205
2020-07-24,0.3614
2020-07-25,0.19939
2020-07-26,0.29597
2020-07-27,0.49848
2020-07-28,0.42994
2020-07-29,0.49537
2020-07-30,0.41748
2020-07-31,0.44864
2020-08-01,0.33959
2020-08-02,0.3614
2020-08-03,1.0624
2020-08-04,0.59507
2020-08-05,0.54522
2020-08-06,0.42371
2020-08-07,0.40813
2020-08-08,0.23366
2020-08-09,0.2617
2020-08-10,0.48291
2020-08-11,0.36763
2020-08-12,0.4019
2020-08-13,0.34894
2020-08-14,0.48602
2020-08-15,0.33648
2020-08-16,0.29286
2020-08-17,0.23989
2020-08-18,0.31155
2020-08-19,0.34582
2020-08-20,0.33336
2020-08-21,0.33648
2020-08-22,0.17758
2020-08-23,0.23678
2020-08-24,0.29286
2020-08-25,0.33648
2020-08-26,0.48602
2020-08-27,0.46421
2020-08-28,1.21506
2020-08-29,0.59195
2020-08-30,0.44864
2020-08-31,0.70723
2020-09-01,0.55456
2020-09-02,0.5608
2020-09-03,0.5421
2020-09-04,0.39567
2020-09-05,0.29597
2020-09-06,0.24612
2020-09-07,0.50472
2020-09-08,0.32401
2020-09-09,0.36452
2020-09-10,0.43617
2020-09-11,0.36763
2020-09-12,0.27105
2020-09-13,0.2617
2020-09-14,0.37386
2020-09-15,0.45798
2020-09-16,0.42371
2020-09-17,0.29909
2020-09-18,0.19004
2020-09-19,0.1402
2020-09-20,0.26793
2020-09-21,0.21497
2020-09-22,0.19939
2020-09-23,0.28663
2020-09-24,0.61376
2020-09-25,0.52964
2020-09-26,0.21808
2020-09-27,0.22743
2020-09-28,0.27416
2020-09-29,0.38944
2020-09-30,0.3022
2020-10-01,0.14954
2020-10-02,0.14954
2020-10-03,0.19316
2020-10-04,0.16512
2020-10-05,0.24301
2020-10-06,0.20251
2020-10-07,0.21808
2020-10-08,0.23678
2020-10-09,0.162
2020-10-10,0.14331
2020-10-11,0.17447
2020-10-12,0.29597
2020-10-13,0.19004
2020-10-14,0.20874
2020-10-15,0.17135
2020-10-16,0.19628
2020-10-17,0.13708
2020-10-18,0.09346
2020-10-19,0.16824
2020-10-20,0.13708
2020-10-21,0.13708
2020-10-22,0.14643
2020-10-23,0.14331
2020-10-24,0.12773
2020-10-25,0.13085
2020-10-26,0.1807
2020-10-27,0.20251
2020-10-28,0.20562
2020-10-29,0.18381
2020-10-30,0.22743
2020-10-31,0.09969
2020-11-01,0.14643
2020-11-02,0.17758
2020-11-03,0.162
2020-11-04,0.15577
2020-11-05,0.35828
2020-11-06,0.23366
2020-11-07,0.10904
2020-11-08,0.10904
2020-11-09,0.1807
2020-11-10,0.31155
2020-11-11,0.4019
2020-11-12,0.5826
2020-11-13,0.26482
2020-11-14,0.16824
2020-11-15,0.20562
2020-11-16,0.27728
2020-11-17,0.3209
2020-11-18,0.85366
2020-11-19,1.02813
2020-11-20,0.33648
2020-11-21,0.29286
2020-11-22,0.28974
2020-11-23,0.36763
2020-11-24,0.41748
2020-11-25,0.57326
2020-11-26,0.47668
2020-11-27,0.38944
2020-11-28,0.29909
2020-11-29,0.42994
2020-11-30,0.35828
2020-12-01,0.5608
2020-12-02,0.69788
2020-12-03,0.62311
2020-12-04,0.59195
2020-12-05,0.39879
2020-12-06,0.62622
2020-12-07,0.81939
2020-12-08,0.78512
2020-12-09,0.70411
2020-12-10,0.71969
2020-12-11,0.4611
2020-12-12,0.30532
2020-12-13,0.33336
2020-12-14,0.39567
2020-12-15,0.38321
2020-12-16,0.43306
2020-12-17,0.43306
2020-12-18,0.28663
2020-12-19,0.20562
2020-12-20,0.29286
2020-12-21,0.42371
2020-12-22,0.33648
2020-12-23,0.37075
2020-12-24,0.3614
2020-12-25,0.22432
2020-12-26,0.23989
2020-12-27,0.26482
2020-12-28,0.35828
2020-12-29,0.28974
2020-12-30,0.33959
2020-12-31,0.27728
2021-01-01,0.29597
2021-01-02,0.33648
2021-01-03,0.48914
2021-01-04,0.61999
2021-01-05,0.6013
2021-01-06,0.52029
2021-01-07,0.57637
2021-01-08,0.86924
2021-01-09,0.61376
2021-01-10,1.57647
2021-01-11,1.08732
2021-01-12,0.94401
2021-01-13,1.35838
2021-01-14,1.01878
2021-01-15,0.70411
2021-01-16,0.38944
2021-01-17,0.39567
2021-01-18,0.54833
2021-01-19,0.55456
2021-01-20,1.0219
2021-01-21,0.95336
2021-01-22,1.57024
2021-01-23,0.76642
2021-01-24,0.69476
2021-01-25,1.46431
2021-01-26,1.17144
2021-01-27,2.11234
2021-01-28,2.86008
2021-01-29,2.39274
2021-01-30,2.15284
2021-01-31,7.35894
2021-02-01,3.90379
2021-02-02,3.19344
2021-02-03,4.67956
2021-02-04,3.43334
2021-02-05,3.56731
2021-02-06,2.18088
2021-02-07,2.265
2021-02-08,2.35536
2021-02-09,2.50802
2021-02-10,2.47998
2021-02-11,1.83506
2021-02-12,2.4052
2021-02-13,2.63576
2021-02-14,2.55164
2021-02-15,3.56419
2021-02-16,5.82608
2021-02-17,5.52388
2021-02-18,6.01925
2021-02-19,4.59856
2021-02-20,3.9069
2021-02-21,6.10025
2021-02-22,5.68277
2021-02-23,5.14066
2021-02-24,4.95684
2021-02-25,5.62669
2021-02-26,5.89151
2021-02-27,2.61083
2021-02-28,3.46138
2021-03-01,3.2246
2021-03-02,3.62339
2021-03-03,3.25575
2021-03-04,2.67003
2021-03-05,2.68249
2021-03-06,1.99084
2021-03-07,2.87254
2021-03-08,3.06882
2021-03-09,3.76982
2021-03-10,3.62962
2021-03-11,2.48621
2021-03-12,3.26198
2021-03-13,1.93164
2021-03-14,2.43636
2021-03-15,3.61092
2021-03-16,3.9474
2021-03-17,2.82269
2021-03-18,3.47072
2021-03-19,2.81023
2021-03-20,2.97847
2021-03-21,3.24017
2021-03-22,3.62339
2021-03-23,4.23092
2021-03-24,2.62018
2021-03-25,2.29616
2021-03-26,1.92852
2021-03-27,1.3023
2021-03-28,1.7634
2021-03-29,2.47375
2021-03-30,3.12178
2021-03-31,2.89123
2021-04-01,2.5049
2021-04-02,2.37405
2021-04-03,1.62632
2021-04-04,1.55154
2021-04-05,2.17465
2021-04-06,5.55192
2021-04-07,3.53304
2021-04-08,2.16531
2021-04-09,2.14973
2021-04-10,1.29607
2021-04-11,1.47988
2021-04-12,32.99685
2021-04-13,79.95139
2021-04-14,100.0
2021-04-15,66.94395
2021-04-16,41.48674
2021-04-17,14.06673
2021-04-18,7.51472
2021-04-19,14.31909
2021-04-20,8.99149
2021-04-21,6.43362
2021-04-22,5.90397
2021-04-23,4.53624
2021-04-24,2.37716
2021-04-25,2.06872
2021-04-26,3.5455
2021-04-27,3.67635
2021-04-28,3.24017
2021-04-29,3.97233
2021-04-30,3.04701
2021-05-01,1.60139
2021-05-02,1.20883
2021-05-03,1.84752
2021-05-04,1.83506
2021-05-05,1.38642
2021-05-06,2.0033
2021-05-07,1.74782
2021-05-08,1.15898
2021-05-09,1.3023
2021-05-10,2.20892
2021-05-11,2.30239
2021-05-12,2.30239
2021-05-13,2.885
2021-05-14,1.59204
2021-05-15,1.15898
2021-05-16,1.14652
2021-05-17,4.0471
2021-05-18,4.39293
2021-05-19,15.50923
2021-05-20,9.8545
2021-05-21,4.27454
2021-05-22,2.04692
2021-05-23,1.86933
2021-05-24,3.29937
2021-05-25,4.66398
2021-05-26,5.64538
2021-05-27,4.93504
2021-05-28,8.16587
2021-05-29,3.52057
2021-05-30,2.93796
2021-05-31,8.07552
2021-06-01,5.91644
2021-06-02,4.39604
2021-06-03,4.35866
2021-06-04,3.9474
2021-06-05,2.07807
2021-06-06,2.17154
2021-06-07,4.43655
2021-06-08,4.51444
2021-06-09,9.31551
2021-06-10,12.51518
2021-06-11,6.72336
2021-06-12,2.80088
2021-06-13,1.86933
2021-06-14,4.55494
2021-06-15,4.206
2021-06-16,3.5455
2021-06-17,3.30248
2021-06-18,3.75736
2021-06-19,3.40841
2021-06-20,2.24943
2021-06-21,2.83827
2021-06-22,2.93796
2021-06-23,8.67993
2021-06-24,6.86045
2021-06-25,3.91625
2021-06-26,2.40832
2021-06-27,5.17805
2021-06-28,3.46138
2021-06-29,4.38358
2021-06-30,3.21213
2021-07-01,2.58279
2021-07-02,2.59525
2021-07-03,1.72913
2021-07-04,1.75717
2021-07-05,2.85696
2021-07-06,2.6046
2021-07-07,2.51736
2021-07-08,3.38349
2021-07-09,3.31495
2021-07-10,2.00018
2021-07-11,2.20581
2021-07-12,4.67333
2021-07-13,3.78851
2021-07-14,3.43957
2021-07-15,3.68258
2021-07-16,2.65445
2021-07-17,1.79144
2021-07-18,1.71667
2021-07-19,3.09374
2021-07-20,2.61395
2021-07-21,2.72299
2021-07-22,2.49867
2021-07-23,2.28681
2021-07-24,1.39576
2021-07-25,1.4425
2021-07-26,2.05315
2021-07-27,2.66691
2021-07-28,1.99084
2021-07-29,2.28993
2021-07-30,1.66059
2021-07-31,1.19014
2021-08-01,1.05305
2021-08-02,2.34289
2021-08-03,2.23385
2021-08-04,2.59525
2021-08-05,2.31797
2021-08-06,4.41162
2021-08-07,2.07184
2021-08-08,1.77275
2021-08-09,4.11564
2021-08-10,5.87905
2021-08-11,3.83524
2021-08-12,3.72308
2021-08-13,3.3461
2021-08-14,1.60139
2021-08-15,1.59828
2021-08-16,2.11857
2021-08-17,2.80088
2021-08-18,2.95354
2021-08-19,2.6451
2021-08-20,2.5454
2021-08-21,1.31164
2021-08-22,1.43004
2021-08-23,2.72299
2021-08-24,2.44571
2021-08-25,2.38028
2021-08-26,2.84138
2021-08-27,2.27435
2021-08-28,1.2431
2021-08-29,1.80079
2021-08-30,3.04078
2021-08-31,3.24329
2021-09-01,3.6452
2021-09-02,2.43013
2021-09-03,2.08742
2021-09-04,1.44561
2021-09-05,2.2837
2021-09-06,3.51746
2021-09-07,4.91946
2021-09-08,5.23724
2021-09-09,3.69504
2021-09-10,5.61111
2021-09-11,3.1249
2021-09-12,2.27435
2021-09-13,4.00972
2021-09-14,3.86952
2021-09-15,2.86631
2021-09-16,2.91304
2021-09-17,2.48621
2021-09-18,1.23064
2021-09-19,1.29607
2021-09-20,1.16833
2021-09-21,1.3428
2021-09-22,1.23999
2021-09-23,2.17777
2021-09-24,2.0438
2021-09-25,1.23687
2021-09-26,1.43315
2021-09-27,2.05315
2021-09-28,4.04399
2021-09-29,3.16228
2021-09-30,2.30551
2021-10-01,2.84761
2021-10-02,1.35215
2021-10-03,1.20883
2021-10-04,2.47998
2021-10-05,8.73601
2021-10-06,6.9103
2021-10-07,4.03776
2021-10-08,10.0757
2021-10-09,5.49895
2021-10-10,3.16852
2021-10-11,2.25566
2021-10-12,3.56419
2021-10-13,2.79465
2021-10-14,3.85705
2021-10-15,3.07505
2021-10-16,1.64812
2021-10-17,2.05315
2021-10-18,2.57968
2021-10-19,3.49253
2021-10-20,2.68872
2021-10-21,2.31174
2021-10-22,2.0843
2021-10-23,1.19325
2021-10-24,1.17456
2021-10-25,2.85384
2021-10-26,2.7043
2021-10-27,2.35224
2021-10-28,2.19335
2021-10-29,1.65436
2021-10-30,1.15275
2021-10-31,1.11848
2021-11-01,1.79144
2021-11-02,2.59214
2021-11-03,2.90369
2021-11-04,2.39274
2021-11-05,1.79767
2021-11-06,1.10913
2021-11-07,1.0032
2021-11-08,1.78209
2021-11-09,1.59204
2021-11-10,1.52973
2021-11-11,1.65436
2021-11-12,2.19335
2021-11-13,1.3428
2021-11-14,1.09356
2021-11-15,2.103
2021-11-16,2.16531
2021-11-17,1.99084
2021-11-18,2.07807
2021-11-19,1.60139
2021-11-20,1.11848
2021-11-21,1.06863
2021-11-22,1.9846
2021-11-23,1.77275
2021-11-24,2.05938
2021-11-25,2.2837
2021-11-26,1.85064
2021-11-27,1.13094
2021-11-28,1.09356
2021-11-29,1.99395
2021-11-30,2.17465
2021-12-01,1.7229
2021-12-02,1.91918
2021-12-03,1.89425
2021-12-04,0.94089
2021-12-05,0.93155
2021-12-06,1.41134
2021-12-07,1.67928
2021-12-08,1.77898
2021-12-09,1.49858
2021-12-10,1.49858
2021-12-11,1.14964
2021-12-12,0.84743
2021-12-13,1.43627
2021-12-14,1.53285
2021-12-15,1.45808
2021-12-16,1.63878
2021-12-17,1.23376
2021-12-18,0.92843
2021-12-19,0.84743
2021-12-20,2.6856
2021-12-21,1.65747
2021-12-22,2.87254
2021-12-23,2.23385
2021-12-24,2.35536
2021-12-25,1.36461
2021-12-26,1.51727
2021-12-27,1.67928
2021-12-28,2.15596
2021-12-29,2.06561
2021-12-30,2.00641
2021-12-31,1.31164
2022-01-01,1.25868
2022-01-02,1.3833
2022-01-03,2.14038
2022-01-04,2.17777
2022-01-05,2.37405
2022-01-06,2.05315
2022-01-07,2.11857
2022-01-08,1.20572
2022-01-09,1.39265
2022-01-10,1.76028
2022-01-11,1.77586
2022-01-12,2.26812
2022-01-13,2.26812
2022-01-14,1.94722
2022-01-15,1.35526
2022-01-16,1.35215
2022-01-17,1.71044
2022-01-18,1.97837
2022-01-19,1.69486
2022-01-20,1.59828
2022-01-21,1.90983
2022-01-22,1.12783
2022-01-23,1.01878
2022-01-24,1.3833
2022-01-25,1.49235
2022-01-26,1.45184
2022-01-27,2.05626
2022-01-28,1.66059
2022-01-29,1.18702
2022-01-30,0.85677
2022-01-31,0.99074
2022-02-01,4.3462
2022-02-02,2.90369
2022-02-03,3.2651
2022-02-04,2.83827
2022-02-05,1.81013
2022-02-06,1.49546
2022-02-07,1.75094
2022-02-08,1.8226
2022-02-09,1.83817
2022-02-10,1.88802
2022-02-11,1.52973
2022-02-12,1.07175
2022-02-13,0.93778
2022-02-14,1.31164
2022-02-15,1.19325
2022-02-16,1.28672
2022-02-17,1.49546
2022-02-18,1.70109
2022-02-19,1.11848
2022-02-20,1.41134
2022-02-21,1.35215
2022-02-22,1.39576
2022-02-23,1.31476
2022-02-24,1.82571
2022-02-25,1.5235
2022-02-26,1.02501
2022-02-27,0.85054
2022-02-28,1.08421
2022-03-01,1.00632
2022-03-02,1.1029
2022-03-03,1.03436
2022-03-04,1.15587
2022-03-05,0.80069
2022-03-06,0.782
2022-03-07,1.13094
2022-03-08,1.07486
2022-03-09,0.7228
2022-03-10,1.13406
2022-03-11,1.23064
2022-03-12,0.63868
2022-03-13,0.71346
2022-03-14,1.18702
2022-03-15,1.17144
2022-03-16,1.6637
2022-03-17,1.69174
2022-03-18,1.40823
2022-03-19,1.18702
2022-03-20,1.0624
2022-03-21,1.34903
2022-03-22,1.47988
2022-03-23,1.88491
2022-03-24,2.10923
2022-03-25,1.56712
2022-03-26,0.92843
2022-03-27,1.0624
2022-03-28,1.42692
2022-03-29,1.20883
2022-03-30,1.53285
2022-03-31,2.20581
2022-04-01,2.02199
2022-04-02,0.88793
2022-04-03,0.95336
2022-04-04,1.37396
2022-04-05,1.9846
2022-04-06,1.53596
2022-04-07,1.38019
2022-04-08,1.22441
2022-04-09,0.89104
2022-04-10,0.66361
2022-04-11,1.37084
2022-04-12,2.90681
2022-04-13,1.24933
2022-04-14,1.32099
2022-04-15,1.34903
2022-04-16,0.90974
2022-04-17,0.70411
2022-04-18,1.45184
2022-04-19,3.84148
2022-04-20,4.69825
2022-04-21,1.99395
2022-04-22,1.402
2022-04-23,0.92843
2022-04-24,0.73838
2022-04-25,1.48612
2022-04-26,1.48612
2022-04-27,1.64189
2022-04-28,1.4238
2022-04-29,1.22752
2022-04-30,0.63868
2022-05-01,0.80381
2022-05-02,0.93778
2022-05-03,1.16521
2022-05-04,1.15275
2022-05-05,0.84431
2022-05-06,1.21818
2022-05-07,0.74461
2022-05-08,0.75084
2022-05-09,0.95024
2022-05-10,1.12783
2022-05-11,1.1621
2022-05-12,1.05305
2022-05-13,0.94712
2022-05-14,0.56703
2022-05-15,0.57014
2022-05-16,0.99386
2022-05-17,1.13717
2022-05-18,1.04994
2022-05-19,1.03436
2022-05-20,0.93466
2022-05-21,0.69788
2022-05-22,0.59818
2022-05-23,0.89104
2022-05-24,0.75396
2022-05-25,0.83185
2022-05-26,0.88481
2022-05-27,0.87235
2022-05-28,0.54522
2022-05-29,0.63557
2022-05-30,0.863
2022-05-31,0.9627
2022-06-01,0.75708
2022-06-02,0.92532
2022-06-03,0.76019
2022-06-04,0.51718
2022-06-05,0.53276
2022-06-06,0.63557
2022-06-07,1.13406
2022-06-08,1.15275
2022-06-09,0.84743
2022-06-10,0.87235
2022-06-11,0.63245
2022-06-12,0.54522
2022-06-13,1.07486
2022-06-14,0.94089
2022-06-15,1.09667
2022-06-16,0.89728
2022-06-17,1.02813
2022-06-18,0.63557
2022-06-19,0.53276
2022-06-20,0.87547
2022-06-21,0.75396
2022-06-22,1.16833
2022-06-23,1.02501
2022-06-24,0.863
2022-06-25,0.57326
2022-06-26,0.49848
2022-06-27,0.90351
2022-06-28,0.86924
2022-06-29,0.93466
2022-06-30,0.79135
2022-07-01,0.71657
2022-07-02,0.5016
2022-07-03,0.43929
2022-07-04,0.69788
2022-07-05,0.60753
2022-07-06,0.71657
2022-07-07,0.62311
2022-07-08,0.66361
2022-07-09,0.43306
2022-07-10,0.39256
2022-07-11,0.7415
2022-07-12,0.69165
2022-07-13,0.77265
2022-07-14,0.63557
2022-07-15,0.53899
2022-07-16,0.39567
2022-07-17,0.3022
2022-07-18,0.5608
2022-07-19,0.54833
2022-07-20,0.94089
2022-07-21,1.39888
2022-07-22,0.96582
2022-07-23,0.53276
2022-07-24,0.52652
2022-07-25,0.75084
2022-07-26,0.81316
2022-07-27,0.82873
2022-07-28,0.6823
2022-07-29,0.75708
2022-07-30,0.49848
2022-07-31,0.59507
2022-08-01,0.76642
2022-08-02,0.64803
2022-08-03,0.87235
2022-08-04,0.87547
2022-08-05,0.81004
2022-08-06,0.52341
2022-08-07,0.52029
2022-08-08,0.76642
2022-08-09,0.89104
2022-08-10,0.85677
2022-08-11,0.91597
2022-08-12,1.50481
2022-08-13,0.60753
2022-08-14,0.55145
2022-08-15,0.5826
2022-08-16,0.94712
2022-08-17,0.9627
2022-08-18,1.25556
2022-08-19,0.99074
2022-08-20,0.63245
2022-08-21,0.58884
2022-08-22,1.76028
2022-08-23,0.79135
2022-08-24,0.89104
2022-08-25,1.03436
2022-08-26,0.84431
2022-08-27,0.41436
2022-08-28,0.45487
2022-08-29,0.83496
2022-08-30,0.71034
2022-08-31,0.92843
2022-09-01,0.77577
2022-09-02,0.58572
2022-09-03,0.42994
2022-09-04,0.42994
2022-09-05,0.71034
2022-09-06,0.78512
2022-09-07,0.65426
2022-09-08,0.90974
2022-09-09,0.76954
2022-09-10,0.62934
2022-09-11,0.60753
2022-09-12,0.76019
2022-09-13,1.04682
2022-09-14,0.94712
2022-09-15,1.33657
2022-09-16,1.0219
2022-09-17,0.64803
2022-09-18,0.66049
2022-09-19,0.82562
2022-09-20,0.93155
2022-09-21,0.75708
2022-09-22,0.84743
2022-09-23,0.75396
2022-09-24,0.41748
2022-09-25,0.39879
2022-09-26,0.85366
2022-09-27,0.71034
2022-09-28,0.88481
2022-09-29,1.09979
2022-09-30,0.87547
2022-10-01,0.53276
2022-10-02,0.53587
2022-10-03,0.75084
2022-10-04,0.9627
2022-10-05,0.81004
2022-10-06,1.01878
2022-10-07,0.84743
2022-10-08,0.55768
2022-10-09,0.52029
2022-10-10,0.64492
2022-10-11,1.04371
2022-10-12,1.00944
2022-10-13,1.06863
2022-10-14,0.80692
2022-10-15,0.87858
2022-10-16,1.1029
2022-10-17,1.93164
2022-10-18,1.1216
2022-10-19,1.09044
2022-10-20,0.9814
2022-10-21,0.83185
2022-10-22,0.57637
2022-10-23,0.49537
2022-10-24,0.67296
2022-10-25,0.84431
2022-10-26,0.81627
2022-10-27,0.71346
2022-10-28,0.57326
2022-10-29,0.48291
2022-10-30,0.38944
2022-10-31,0.68542
2022-11-01,0.7228
2022-11-02,0.77888
2022-11-03,0.69476
2022-11-04,0.46733
2022-11-05,0.39256
2022-11-06,0.33648
2022-11-07,0.66361
2022-11-08,0.67296
2022-11-09,0.73527
2022-11-10,0.83808
2022-11-11,1.16833
2022-11-12,0.59195
2022-11-13,0.69165
2022-11-14,0.89104
2022-11-15,0.79758
2022-11-16,0.75396
2022-11-17,0.92532
2022-11-18,0.61688
2022-11-19,0.37698
2022-11-20,0.38009
2022-11-21,0.53899
2022-11-22,0.72904
2022-11-23,0.69476
2022-11-24,0.73838
2022-11-25,0.55768
2022-11-26,0.48914
2022-11-27,0.48914
2022-11-28,0.69165
2022-11-29,0.60753
2022-11-30,0.76019
2022-12-01,0.8225
2022-12-02,0.55145
2022-12-03,0.43617
2022-12-04,0.47356
2022-12-05,0.66049
2022-12-06,0.58884
2022-12-07,0.62934
2022-12-08,0.84743
2022-12-09,0.80381
2022-12-10,0.54833
2022-12-11,0.782
2022-12-12,0.90662
2022-12-13,0.85366
2022-12-14,0.79446
2022-12-15,0.7415
2022-12-16,0.6823
2022-12-17,0.57637
2022-12-18,0.50783
2022-12-19,0.85054
2022-12-20,1.05305
2022-12-21,0.88481
2022-12-22,0.97205
2022-12-23,0.8412
2022-12-24,0.59195
2022-12-25,0.56703
2022-12-26,0.70723
2022-12-27,0.863
2022-12-28,0.96893
2022-12-29,0.83185
2022-12-30,0.83808
2022-12-31,0.52029
2023-01-01,0.48291
2023-01-02,0.81627
2023-01-03,0.8225
2023-01-04,0.83496
2023-01-05,0.83808
2023-01-06,0.76019
2023-01-07,0.50472
2023-01-08,0.5826
2023-01-09,0.96893
2023-01-10,0.83808
2023-01-11,0.75708
2023-01-12,0.81316
2023-01-13,0.80692
2023-01-14,0.50472
2023-01-15,0.68853
2023-01-16,0.81939
2023-01-17,0.75396
2023-01-18,0.78823
2023-01-19,0.66049
2023-01-20,0.73838
2023-01-21,0.59507
2023-01-22,0.55456
2023-01-23,0.73215
2023-01-24,0.8225
2023-01-25,1.0032
2023-01-26,1.70732
2023-01-27,1.31164
2023-01-28,1.1434
2023-01-29,0.97828
2023-01-30,1.3428
2023-01-31,1.18079
2023-02-01,1.27114
2023-02-02,1.43315
2023-02-03,1.32099
2023-02-04,0.85366
2023-02-05,0.6823
2023-02-06,0.96893
2023-02-07,1.05928
2023-02-08,1.21506
2023-02-09,1.31788
2023-02-10,1.34903
2023-02-11,0.8225
2023-02-12,0.61688
2023-02-13,1.03748
2023-02-14,1.08732
2023-02-15,1.18391
2023-02-16,1.2618
2023-02-17,0.91908
2023-02-18,0.61064
2023-02-19,0.57949
2023-02-20,0.8225
2023-02-21,0.87858
2023-02-22,0.88481
2023-02-23,0.93466
2023-02-24,0.94712
2023-02-25,0.52964
2023-02-26,0.54833
2023-02-27,0.79446
2023-02-28,0.95647
2023-03-01,0.75396
2023-03-02,0.76954
2023-03-03,0.97516
2023-03-04,0.66361
2023-03-05,0.59818
2023-03-06,0.88481
2023-03-07,0.79758
2023-03-08,0.87547
2023-03-09,0.89416
2023-03-10,0.85677
2023-03-11,0.50783
2023-03-12,0.5421
2023-03-13,0.90974
2023-03-14,1.1029
2023-03-15,0.92843
2023-03-16,0.79758
2023-03-17,1.1029
2023-03-18,0.53587
2023-03-19,0.49225
2023-03-20,0.89728
2023-03-21,0.95647
2023-03-22,1.08732
2023-03-23,1.02813
2023-03-24,0.91285
2023-03-25,0.6013
2023-03-26,0.72592
2023-03-27,1.7042
2023-03-28,1.32099
2023-03-29,1.40511
2023-03-30,1.12783
2023-03-31,1.02501
2023-04-01,0.66984
2023-04-02,0.62622
2023-04-03,0.97516
2023-04-04,0.9627
2023-04-05,1.13406
2023-04-06,1.2618
2023-04-07,1.21195
2023-04-08,0.78512
2023-04-09,0.79135
2023-04-10,1.29918
2023-04-11,1.28049
2023-04-12,1.53285
2023-04-13,1.46742
2023-04-14,1.65747
2023-04-15,0.93778
2023-04-16,0.82873
2023-04-17,1.19948
2023-04-18,1.22129
2023-04-19,1.21506
2023-04-20,1.1216
2023-04-21,0.94089
2023-04-22,0.64803
2023-04-23,0.67919
2023-04-24,0.99386
2023-04-25,1.10913
2023-04-26,1.16521
2023-04-27,1.1216
2023-04-28,1.1621
2023-04-29,0.72904
2023-04-30,0.58884
2023-05-01,0.77577
2023-05-02,1.06552
2023-05-03,1.14652
2023-05-04,1.49235
2023-05-05,1.52662
2023-05-06,1.00009
2023-05-07,0.6823
2023-05-08,1.12471
2023-05-09,0.93155
2023-05-10,0.8817
2023-05-11,0.8817
2023-05-12,0.81627
2023-05-13,0.59195
2023-05-14,0.46421
2023-05-15,0.74461
2023-05-16,0.96893
2023-05-17,0.90351
2023-05-18,0.863
2023-05-19,0.93466
2023-05-20,0.67296
2023-05-21,0.59195
2023-05-22,0.85366
2023-05-23,1.03124
2023-05-24,0.80692
2023-05-25,0.91908
2023-05-26,1.05617
2023-05-27,0.66049
2023-05-28,0.73527
2023-05-29,0.58572
