date,금값전망
2020-12-25,8.5443
2020-12-26,6.72468
2020-12-27,11.1155
2020-12-28,13.92405
2020-12-29,12.73734
2020-12-30,13.25158
2020-12-31,12.30221
2021-01-01,10.52215
2021-01-02,11.3924
2021-01-03,14.00316
2021-01-04,15.86234
2021-01-05,19.14556
2021-01-06,20.68829
2021-01-07,17.04905
2021-01-08,17.04905
2021-01-09,16.45569
2021-01-10,14.59651
2021-01-11,24.12974
2021-01-12,17.9193
2021-01-13,15.70411
2021-01-14,16.09968
2021-01-15,13.84493
2021-01-16,11.07594
2021-01-17,10.87816
2021-01-18,15.11075
2021-01-19,12.89556
2021-01-20,12.06487
2021-01-21,15.38765
2021-01-22,12.65822
2021-01-23,10.68037
2021-01-24,9.69145
2021-01-25,15.22943
2021-01-26,12.97468
2021-01-27,11.47151
2021-01-28,11.59018
2021-01-29,11.55063
2021-01-30,10.28481
2021-01-31,7.83227
2021-02-01,13.05379
2021-02-02,12.93512
2021-02-03,13.05379
2021-02-04,13.80537
2021-02-05,15.78322
2021-02-06,9.13765
2021-02-07,8.78164
2021-02-08,11.3924
2021-02-09,11.6693
2021-02-10,9.49367
2021-02-11,6.21044
2021-02-12,6.40822
2021-02-13,7.12025
2021-02-14,8.93987
2021-02-15,15.98101
2021-02-16,15.66455
2021-02-17,20.05537
2021-02-18,22.15189
2021-02-19,22.42879
2021-02-20,17.00949
2021-02-21,13.48892
2021-02-22,15.50632
2021-02-23,14.67563
2021-02-24,11.59018
2021-02-25,11.82753
2021-02-26,12.42088
2021-02-27,13.76582
2021-02-28,10.48259
2021-03-01,13.80537
2021-03-02,27.65031
2021-03-03,15.22943
2021-03-04,17.3655
2021-03-05,19.30379
2021-03-06,12.5
2021-03-07,10.91772
2021-03-08,13.72626
2021-03-09,13.13291
2021-03-10,11.62974
2021-03-11,13.17246
2021-03-12,9.84968
2021-03-13,8.38607
2021-03-14,7.83227
2021-03-15,9.81012
2021-03-16,9.92879
2021-03-17,7.9905
2021-03-18,9.65189
2021-03-19,8.66297
2021-03-20,6.13132
2021-03-21,6.36867
2021-03-22,9.21677
2021-03-23,7.51582
2021-03-24,8.30696
2021-03-25,8.8212
2021-03-26,7.95094
2021-03-27,6.64556
2021-03-28,6.17088
2021-03-29,8.93987
2021-03-30,14.67563
2021-03-31,19.65981
2021-04-01,10.52215
2021-04-02,7.79272
2021-04-03,6.76424
2021-04-04,5.22151
2021-04-05,7.67405
2021-04-06,9.65189
2021-04-07,6.13132
2021-04-08,7.75316
2021-04-09,6.64556
2021-04-10,4.54905
2021-04-11,5.81487
2021-04-12,7.15981
2021-04-13,8.70253
2021-04-14,6.96202
2021-04-15,7.39715
2021-04-16,8.66297
2021-04-17,5.26107
2021-04-18,5.4193
2021-04-19,8.30696
2021-04-20,7.35759
2021-04-21,7.59493
2021-04-22,8.5443
2021-04-23,8.5443
2021-04-24,6.80379
2021-04-25,4.98417
2021-04-26,7.12025
2021-04-27,6.48734
2021-04-28,7.08069
2021-04-29,5.6962
2021-04-30,6.32911
2021-05-01,4.39082
2021-05-02,4.5886
2021-05-03,6.80379
2021-05-04,5.6962
2021-05-05,7.12025
2021-05-06,8.93987
2021-05-07,11.35284
2021-05-08,7.39715
2021-05-09,6.84335
2021-05-10,10.68037
2021-05-11,11.27373
2021-05-12,10.08702
2021-05-13,10.40348
2021-05-14,7.83227
2021-05-15,6.96202
2021-05-16,5.65664
2021-05-17,15.98101
2021-05-18,15.70411
2021-05-19,11.07594
2021-05-20,16.21835
2021-05-21,11.78797
2021-05-22,8.46518
2021-05-23,6.40822
2021-05-24,12.85601
2021-05-25,11.74841
2021-05-26,13.21202
2021-05-27,11.23417
2021-05-28,10.8386
2021-05-29,6.44778
2021-05-30,5.06329
2021-05-31,9.21677
2021-06-01,8.46518
2021-06-02,9.01898
2021-06-03,9.13765
2021-06-04,9.65189
2021-06-05,5.1424
2021-06-06,5.65664
2021-06-07,7.51582
2021-06-08,8.50474
2021-06-09,7.9905
2021-06-10,7.67405
2021-06-11,7.63449
2021-06-12,4.98417
2021-06-13,5.61708
2021-06-14,9.0981
2021-06-15,7.00158
2021-06-16,8.22784
2021-06-17,15.625
2021-06-18,15.50632
2021-06-19,8.86075
2021-06-20,8.97943
2021-06-21,11.03639
2021-06-22,8.74208
2021-06-23,7.67405
2021-06-24,8.18829
2021-06-25,9.17721
2021-06-26,5.37974
2021-06-27,6.28955
2021-06-28,8.14873
2021-06-29,9.13765
2021-06-30,13.52848
2021-07-01,7.75316
2021-07-02,7.47626
2021-07-03,5.49841
2021-07-04,5.18196
2021-07-05,6.80379
2021-07-06,7.67405
2021-07-07,8.5443
2021-07-08,9.13765
2021-07-09,6.28955
2021-07-10,5.53797
2021-07-11,6.80379
2021-07-12,8.18829
2021-07-13,6.84335
2021-07-14,8.22784
2021-07-15,8.5443
2021-07-16,7.59493
2021-07-17,4.8655
2021-07-18,4.50949
2021-07-19,6.40822
2021-07-20,6.13132
2021-07-21,6.13132
2021-07-22,6.72468
2021-07-23,5.37974
2021-07-24,4.07436
2021-07-25,4.07436
2021-07-26,6.32911
2021-07-27,5.61708
2021-07-28,5.30063
2021-07-29,5.65664
2021-07-30,6.44778
2021-07-31,3.83702
2021-08-01,4.07436
2021-08-02,6.05221
2021-08-03,4.94462
2021-08-04,4.35126
2021-08-05,4.78639
2021-08-06,6.44778
2021-08-07,6.32911
2021-08-08,5.34018
2021-08-09,14.67563
2021-08-10,11.9462
2021-08-11,9.53322
2021-08-12,8.97943
2021-08-13,6.32911
2021-08-14,5.30063
2021-08-15,4.5886
2021-08-16,5.81487
2021-08-17,9.49367
2021-08-18,7.27848
2021-08-19,6.96202
2021-08-20,8.06962
2021-08-21,6.13132
2021-08-22,5.81487
2021-08-23,6.64556
2021-08-24,7.12025
2021-08-25,5.61708
2021-08-26,6.05221
2021-08-27,5.9731
2021-08-28,5.37974
2021-08-29,5.10284
2021-08-30,7.35759
2021-08-31,6.01265
2021-09-01,5.34018
2021-09-02,5.37974
2021-09-03,4.46993
2021-09-04,4.27215
2021-09-05,4.74683
2021-09-06,5.89398
2021-09-07,5.26107
2021-09-08,5.30063
2021-09-09,5.1424
2021-09-10,4.43037
2021-09-11,3.56012
2021-09-12,3.125
2021-09-13,4.11392
2021-09-14,4.19303
2021-09-15,5.30063
2021-09-16,5.45886
2021-09-17,5.9731
2021-09-18,3.99525
2021-09-19,2.49208
2021-09-20,3.40189
2021-09-21,2.88765
2021-09-22,5.26107
2021-09-23,7.47626
2021-09-24,6.96202
2021-09-25,5.06329
2021-09-26,3.63924
2021-09-27,7.35759
2021-09-28,5.81487
2021-09-29,7.59493
2021-09-30,8.14873
2021-10-01,6.01265
2021-10-02,4.70727
2021-10-03,4.15348
2021-10-04,6.09177
2021-10-05,6.64556
2021-10-06,6.01265
2021-10-07,6.44778
2021-10-08,4.62816
2021-10-09,4.8655
2021-10-10,4.43037
2021-10-11,6.36867
2021-10-12,7.79272
2021-10-13,5.93354
2021-10-14,10.5617
2021-10-15,8.70253
2021-10-16,5.10284
2021-10-17,3.99525
2021-10-18,5.02373
2021-10-19,6.28955
2021-10-20,4.27215
2021-10-21,5.30063
2021-10-22,5.65664
2021-10-23,4.35126
2021-10-24,6.28955
2021-10-25,15.30854
2021-10-26,10.64082
2021-10-27,6.88291
2021-10-28,6.09177
2021-10-29,5.65664
2021-10-30,5.61708
2021-10-31,5.26107
2021-11-01,5.85443
2021-11-02,6.13132
2021-11-03,4.82594
2021-11-04,6.48734
2021-11-05,6.64556
2021-11-06,6.21044
2021-11-07,7.15981
2021-11-08,12.14398
2021-11-09,9.88924
2021-11-10,10.71993
2021-11-11,17.12816
2021-11-12,12.38132
2021-11-13,8.58386
2021-11-14,7.91139
2021-11-15,11.3924
2021-11-16,11.03639
2021-11-17,9.29588
2021-11-18,9.57278
2021-11-19,7.91139
2021-11-20,6.25
2021-11-21,4.82594
2021-11-22,7.63449
2021-11-23,9.13765
2021-11-24,10.12658
2021-11-25,7.55537
2021-11-26,7.23892
2021-11-27,6.28955
2021-11-28,10.16613
2021-11-29,14.08227
2021-11-30,10.52215
2021-12-01,11.9462
2021-12-02,10.60126
2021-12-03,8.50474
2021-12-04,4.62816
2021-12-05,5.81487
2021-12-06,7.00158
2021-12-07,5.93354
2021-12-08,6.01265
2021-12-09,6.17088
2021-12-10,7.19936
2021-12-11,5.18196
2021-12-12,5.37974
2021-12-13,4.66772
2021-12-14,4.82594
2021-12-15,5.93354
2021-12-16,7.27848
2021-12-17,6.88291
2021-12-18,4.78639
2021-12-19,4.66772
2021-12-20,5.93354
2021-12-21,6.84335
2021-12-22,5.65664
2021-12-23,6.01265
2021-12-24,5.49841
2021-12-25,4.78639
2021-12-26,5.22151
2021-12-27,5.61708
2021-12-28,5.93354
2021-12-29,4.90506
2021-12-30,4.98417
2021-12-31,9.25632
2022-01-01,7.79272
2022-01-02,6.52689
2022-01-03,10.16613
2022-01-04,7.67405
2022-01-05,8.38607
2022-01-06,8.42563
2022-01-07,7.12025
2022-01-08,5.93354
2022-01-09,5.9731
2022-01-10,8.03006
2022-01-11,6.32911
2022-01-12,7.9905
2022-01-13,5.37974
2022-01-14,6.25
2022-01-15,5.77531
2022-01-16,5.06329
2022-01-17,7.35759
2022-01-18,6.72468
2022-01-19,5.93354
2022-01-20,8.70253
2022-01-21,8.97943
2022-01-22,7.39715
2022-01-23,6.72468
2022-01-24,10.44303
2022-01-25,9.73101
2022-01-26,10.16613
2022-01-27,8.42563
2022-01-28,6.76424
2022-01-29,4.54905
2022-01-30,4.07436
2022-01-31,4.62816
2022-02-01,3.67879
2022-02-02,5.1424
2022-02-03,6.68512
2022-02-04,6.21044
2022-02-05,6.21044
2022-02-06,5.30063
2022-02-07,5.77531
2022-02-08,6.96202
2022-02-09,5.34018
2022-02-10,6.60601
2022-02-11,6.40822
2022-02-12,5.81487
2022-02-13,5.9731
2022-02-14,8.74208
2022-02-15,11.86708
2022-02-16,9.41455
2022-02-17,9.96835
2022-02-18,9.69145
2022-02-19,8.10917
2022-02-20,6.25
2022-02-21,9.375
2022-02-22,8.30696
2022-02-23,8.2674
2022-02-24,16.09968
2022-02-25,12.14398
2022-02-26,7.87183
2022-02-27,5.73575
2022-02-28,7.12025
2022-03-01,6.68512
2022-03-02,10.44303
2022-03-03,8.70253
2022-03-04,9.17721
2022-03-05,9.73101
2022-03-06,10.24525
2022-03-07,16.96993
2022-03-08,16.89082
2022-03-09,15.26898
2022-03-10,13.9636
2022-03-11,12.30221
2022-03-12,9.77056
2022-03-13,9.49367
2022-03-14,11.6693
2022-03-15,12.10443
2022-03-16,11.6693
2022-03-17,11.23417
2022-03-18,8.06962
2022-03-19,5.18196
2022-03-20,6.17088
2022-03-21,8.22784
2022-03-22,7.47626
2022-03-23,6.56645
2022-03-24,7.08069
2022-03-25,6.92246
2022-03-26,5.22151
2022-03-27,6.48734
2022-03-28,6.17088
2022-03-29,7.19936
2022-03-30,7.23892
2022-03-31,5.93354
2022-04-01,4.82594
2022-04-02,3.48101
2022-04-03,4.35126
2022-04-04,5.4193
2022-04-05,5.10284
2022-04-06,4.11392
2022-04-07,4.74683
2022-04-08,5.45886
2022-04-09,3.59968
2022-04-10,3.67879
2022-04-11,6.72468
2022-04-12,6.92246
2022-04-13,6.56645
2022-04-14,6.32911
2022-04-15,6.05221
2022-04-16,4.50949
2022-04-17,4.82594
2022-04-18,9.92879
2022-04-19,6.28955
2022-04-20,6.17088
2022-04-21,4.11392
2022-04-22,4.66772
2022-04-23,4.3117
2022-04-24,3.95569
2022-04-25,6.17088
2022-04-26,7.08069
2022-04-27,6.05221
2022-04-28,6.32911
2022-04-29,5.37974
2022-04-30,4.39082
2022-05-01,3.56012
2022-05-02,4.90506
2022-05-03,6.17088
2022-05-04,4.43037
2022-05-05,4.54905
2022-05-06,5.49841
2022-05-07,3.79746
2022-05-08,4.19303
2022-05-09,6.32911
2022-05-10,5.45886
2022-05-11,7.35759
2022-05-12,7.00158
2022-05-13,6.01265
2022-05-14,5.34018
2022-05-15,4.35126
2022-05-16,7.00158
2022-05-17,5.89398
2022-05-18,7.47626
2022-05-19,4.82594
2022-05-20,4.94462
2022-05-21,3.28322
2022-05-22,2.49208
2022-05-23,5.34018
2022-05-24,5.1424
2022-05-25,5.22151
2022-05-26,5.45886
2022-05-27,4.43037
2022-05-28,3.87658
2022-05-29,3.56012
2022-05-30,5.18196
2022-05-31,6.72468
2022-06-01,5.06329
2022-06-02,4.5886
2022-06-03,5.57753
2022-06-04,3.91613
2022-06-05,3.36234
2022-06-06,4.50949
2022-06-07,3.99525
2022-06-08,5.73575
2022-06-09,6.64556
2022-06-10,6.25
2022-06-11,5.85443
2022-06-12,6.13132
2022-06-13,9.53322
2022-06-14,7.59493
2022-06-15,8.03006
2022-06-16,7.35759
2022-06-17,8.66297
2022-06-18,7.83227
2022-06-19,7.08069
2022-06-20,8.78164
2022-06-21,6.88291
2022-06-22,6.92246
2022-06-23,8.34651
2022-06-24,5.57753
2022-06-25,4.19303
2022-06-26,5.10284
2022-06-27,7.7136
2022-06-28,7.55537
2022-06-29,5.85443
2022-06-30,5.22151
2022-07-01,5.06329
2022-07-02,3.91613
2022-07-03,4.54905
2022-07-04,7.23892
2022-07-05,5.45886
2022-07-06,9.96835
2022-07-07,12.46044
2022-07-08,10.16613
2022-07-09,5.65664
2022-07-10,5.26107
2022-07-11,7.79272
2022-07-12,6.84335
2022-07-13,7.87183
2022-07-14,6.72468
2022-07-15,6.84335
2022-07-16,5.34018
2022-07-17,5.10284
2022-07-18,4.46993
2022-07-19,6.76424
2022-07-20,6.52689
2022-07-21,8.93987
2022-07-22,5.57753
2022-07-23,3.40189
2022-07-24,2.61075
2022-07-25,6.01265
2022-07-26,5.02373
2022-07-27,4.5886
2022-07-28,4.39082
2022-07-29,4.90506
2022-07-30,3.08544
2022-07-31,3.99525
2022-08-01,4.15348
2022-08-02,4.46993
2022-08-03,3.71835
2022-08-04,3.28322
2022-08-05,4.62816
2022-08-06,2.61075
2022-08-07,2.8481
2022-08-08,3.63924
2022-08-09,2.92721
2022-08-10,3.87658
2022-08-11,3.48101
2022-08-12,3.32278
2022-08-13,2.37341
2022-08-14,2.76898
2022-08-15,2.49208
2022-08-16,3.83702
2022-08-17,3.71835
2022-08-18,4.5886
2022-08-19,4.46993
2022-08-20,1.85917
2022-08-21,2.09651
2022-08-22,3.83702
2022-08-23,4.54905
2022-08-24,3.63924
2022-08-25,4.5886
2022-08-26,3.28322
2022-08-27,3.40189
2022-08-28,2.92721
2022-08-29,4.82594
2022-08-30,4.23259
2022-08-31,3.71835
2022-09-01,4.70727
2022-09-02,4.39082
2022-09-03,2.5712
2022-09-04,2.72943
2022-09-05,3.59968
2022-09-06,4.15348
2022-09-07,3.87658
2022-09-08,4.39082
2022-09-09,2.05696
2022-09-10,2.53164
2022-09-11,2.96677
2022-09-12,3.75791
2022-09-13,4.62816
2022-09-14,5.30063
2022-09-15,5.73575
2022-09-16,5.4193
2022-09-17,3.71835
2022-09-18,3.56012
2022-09-19,5.06329
2022-09-20,4.90506
2022-09-21,4.3117
2022-09-22,5.30063
2022-09-23,4.98417
2022-09-24,4.27215
2022-09-25,3.32278
2022-09-26,6.25
2022-09-27,5.18196
2022-09-28,5.89398
2022-09-29,5.34018
2022-09-30,5.85443
2022-10-01,4.54905
2022-10-02,3.83702
2022-10-03,4.19303
2022-10-04,7.00158
2022-10-05,6.88291
2022-10-06,4.50949
2022-10-07,3.20411
2022-10-08,3.28322
2022-10-09,3.87658
2022-10-10,3.71835
2022-10-11,5.6962
2022-10-12,6.60601
2022-10-13,5.93354
2022-10-14,3.99525
2022-10-15,4.19303
2022-10-16,4.07436
2022-10-17,4.74683
2022-10-18,4.35126
2022-10-19,5.4193
2022-10-20,6.21044
2022-10-21,5.02373
2022-10-22,3.36234
2022-10-23,2.49208
2022-10-24,4.50949
2022-10-25,4.19303
2022-10-26,4.19303
2022-10-27,3.32278
2022-10-28,3.91613
2022-10-29,4.43037
2022-10-30,2.2943
2022-10-31,4.23259
2022-11-01,4.35126
2022-11-02,3.71835
2022-11-03,6.09177
2022-11-04,4.78639
2022-11-05,2.96677
2022-11-06,3.32278
2022-11-07,4.43037
2022-11-08,4.90506
2022-11-09,6.21044
2022-11-10,4.62816
2022-11-11,4.3117
2022-11-12,3.40189
2022-11-13,3.00632
2022-11-14,5.18196
2022-11-15,4.3117
2022-11-16,3.79746
2022-11-17,4.03481
2022-11-18,3.00632
2022-11-19,2.5712
2022-11-20,2.72943
2022-11-21,3.83702
2022-11-22,4.11392
2022-11-23,4.3117
2022-11-24,3.48101
2022-11-25,5.6962
2022-11-26,3.83702
2022-11-27,3.125
2022-11-28,4.5886
2022-11-29,4.74683
2022-11-30,5.18196
2022-12-01,4.94462
2022-12-02,3.91613
2022-12-03,2.72943
2022-12-04,2.96677
2022-12-05,4.35126
2022-12-06,5.37974
2022-12-07,4.8655
2022-12-08,5.22151
2022-12-09,5.06329
2022-12-10,4.66772
2022-12-11,4.23259
2022-12-12,4.8655
2022-12-13,4.82594
2022-12-14,3.99525
2022-12-15,4.19303
2022-12-16,5.1424
2022-12-17,3.32278
2022-12-18,3.56012
2022-12-19,4.35126
2022-12-20,4.27215
2022-12-21,4.62816
2022-12-22,7.63449
2022-12-23,12.61867
2022-12-24,7.47626
2022-12-25,6.28955
2022-12-26,9.61234
2022-12-27,9.84968
2022-12-28,10.12658
2022-12-29,9.65189
2022-12-30,9.17721
2022-12-31,8.06962
2023-01-01,8.78164
2023-01-02,11.78797
2023-01-03,10.00791
2023-01-04,11.98575
2023-01-05,9.0981
2023-01-06,7.75316
2023-01-07,7.67405
2023-01-08,6.96202
2023-01-09,8.42563
2023-01-10,8.10917
2023-01-11,8.90031
2023-01-12,8.58386
2023-01-13,8.22784
2023-01-14,7.55537
2023-01-15,6.36867
2023-01-16,8.86075
2023-01-17,6.05221
2023-01-18,6.13132
2023-01-19,6.21044
2023-01-20,6.40822
2023-01-21,3.75791
2023-01-22,3.32278
2023-01-23,5.53797
2023-01-24,7.23892
2023-01-25,7.23892
2023-01-26,9.25632
2023-01-27,10.91772
2023-01-28,7.39715
2023-01-29,6.88291
2023-01-30,7.27848
2023-01-31,6.72468
2023-02-01,7.00158
2023-02-02,8.58386
2023-02-03,7.91139
2023-02-04,6.52689
2023-02-05,5.4193
2023-02-06,6.60601
2023-02-07,5.45886
2023-02-08,5.57753
2023-02-09,5.77531
2023-02-10,5.02373
2023-02-11,4.46993
2023-02-12,5.49841
2023-02-13,5.73575
2023-02-14,5.06329
2023-02-15,5.93354
2023-02-16,5.6962
2023-02-17,4.8655
2023-02-18,3.20411
2023-02-19,4.43037
2023-02-20,5.37974
2023-02-21,6.01265
2023-02-22,5.22151
2023-02-23,6.80379
2023-02-24,6.56645
2023-02-25,3.75791
2023-02-26,5.06329
2023-02-27,5.77531
2023-02-28,5.26107
2023-03-01,4.66772
2023-03-02,4.50949
2023-03-03,4.54905
2023-03-04,5.10284
2023-03-05,4.27215
2023-03-06,5.02373
2023-03-07,5.49841
2023-03-08,6.40822
2023-03-09,5.77531
2023-03-10,5.81487
2023-03-11,5.49841
2023-03-12,5.81487
2023-03-13,11.1155
2023-03-14,12.93512
2023-03-15,9.25632
2023-03-16,11.19462
2023-03-17,8.18829
2023-03-18,11.51107
2023-03-19,10.68037
2023-03-20,22.27056
2023-03-21,13.56803
2023-03-22,10.91772
2023-03-23,10.16613
2023-03-24,10.40348
2023-03-25,8.74208
2023-03-26,8.06962
2023-03-27,9.81012
2023-03-28,8.14873
2023-03-29,7.67405
2023-03-30,10.71993
2023-03-31,9.61234
2023-04-01,7.87183
2023-04-02,7.55537
2023-04-03,10.48259
2023-04-04,11.82753
2023-04-05,21.91455
2023-04-06,19.14556
2023-04-07,13.52848
2023-04-08,8.34651
2023-04-09,10.95727
2023-04-10,13.6867
2023-04-11,11.3924
2023-04-12,15.42721
2023-04-13,13.48892
2023-04-14,13.25158
2023-04-15,7.83227
2023-04-16,8.50474
2023-04-17,10.20569
2023-04-18,9.65189
2023-04-19,9.65189
2023-04-20,10.87816
2023-04-21,9.29588
2023-04-22,6.05221
2023-04-23,5.9731
2023-04-24,8.22784
2023-04-25,9.25632
2023-04-26,10.00791
2023-04-27,9.29588
2023-04-28,8.2674
2023-04-29,7.00158
2023-04-30,7.00158
2023-05-01,8.74208
2023-05-02,8.62341
2023-05-03,12.69778
2023-05-04,13.92405
2023-05-05,10.36392
2023-05-06,8.74208
2023-05-07,7.87183
2023-05-08,9.29588
2023-05-09,8.93987
2023-05-10,10.12658
2023-05-11,6.96202
2023-05-12,7.95094
2023-05-13,7.15981
2023-05-14,6.01265
2023-05-15,8.66297
2023-05-16,10.40348
2023-05-17,9.05854
2023-05-18,9.49367
2023-05-19,11.07594
2023-05-20,7.15981
2023-05-21,6.64556
2023-05-22,9.45411
2023-05-23,12.10443
2023-05-24,8.10917
2023-05-25,6.72468
2023-05-26,7.63449
2023-05-27,3.91613
2023-05-28,4.27215
2023-05-29,5.06329
