date,소상공인지원금
2020-07-20,0.6624
2020-07-21,0.41072
2020-07-22,0.34256
2020-07-23,0.38101
2020-07-24,0.36528
2020-07-25,0.16778
2020-07-26,0.13982
2020-07-27,0.36353
2020-07-28,0.29187
2020-07-29,0.33382
2020-07-30,0.32683
2020-07-31,0.29012
2020-08-01,0.16079
2020-08-02,0.09612
2020-08-03,0.31284
2020-08-04,0.23594
2020-08-05,0.24643
2020-08-06,0.27964
2020-08-07,0.23944
2020-08-08,0.09612
2020-08-09,0.08039
2020-08-10,0.27789
2020-08-11,0.29362
2020-08-12,0.26391
2020-08-13,0.26041
2020-08-14,0.22895
2020-08-15,0.13108
2020-08-16,0.09612
2020-08-17,0.14855
2020-08-18,0.33382
2020-08-19,0.37402
2020-08-20,0.30236
2020-08-21,0.37926
2020-08-22,0.21322
2020-08-23,0.21497
2020-08-24,0.43344
2020-08-25,0.43344
2020-08-26,0.37052
2020-08-27,0.35654
2020-08-28,0.46665
2020-08-29,0.19924
2020-08-30,0.18001
2020-08-31,0.53131
2020-09-01,0.44393
2020-09-02,0.47189
2020-09-03,0.48063
2020-09-04,0.68337
2020-09-05,0.31984
2020-09-06,0.39848
2020-09-07,0.72706
2020-09-08,1.10982
2020-09-09,1.01894
2020-09-10,6.65373
2020-09-11,2.83137
2020-09-12,0.88786
2020-09-13,1.08361
2020-09-14,1.71979
2020-09-15,1.45763
2020-09-16,1.23566
2020-09-17,1.0137
2020-09-18,1.02593
2020-09-19,0.52607
2020-09-20,0.88961
2020-09-21,1.86835
2020-09-22,2.34375
2020-09-23,5.63828
2020-09-24,9.95001
2020-09-25,7.49265
2020-09-26,3.24384
2020-09-27,1.41743
2020-09-28,3.62136
2020-09-29,1.84563
2020-09-30,0.67114
2020-10-01,0.57151
2020-10-02,0.3443
2020-10-03,0.35304
2020-10-04,0.42121
2020-10-05,1.37548
2020-10-06,1.25664
2020-10-07,0.92806
2020-10-08,0.90184
2020-10-09,0.40722
2020-10-10,0.3478
2020-10-11,0.30061
2020-10-12,1.54327
2020-10-13,1.12381
2020-10-14,0.77775
2020-10-15,0.83193
2020-10-16,1.7128
2020-10-17,0.66589
2020-10-18,0.52432
2020-10-19,1.37199
2020-10-20,1.06438
2020-10-21,0.92456
2020-10-22,0.79173
2020-10-23,0.61521
2020-10-24,0.37751
2020-10-25,0.30411
2020-10-26,0.98573
2020-10-27,1.10982
2020-10-28,0.85116
2020-10-29,0.82319
2020-10-30,0.76552
2020-10-31,0.32857
2020-11-01,0.36353
2020-11-02,0.92281
2020-11-03,0.68162
2020-11-04,0.57326
2020-11-05,0.74979
2020-11-06,0.63968
2020-11-07,0.2272
2020-11-08,0.18001
2020-11-09,0.45966
2020-11-10,0.47713
2020-11-11,0.54879
2020-11-12,0.57326
2020-11-13,0.38975
2020-11-14,0.14855
2020-11-15,0.16603
2020-11-16,0.46315
2020-11-17,0.47364
2020-11-18,0.46315
2020-11-19,0.44917
2020-11-20,0.4282
2020-11-21,0.21497
2020-11-22,0.21497
2020-11-23,0.65366
2020-11-24,0.65541
2020-11-25,0.49986
2020-11-26,0.48063
2020-11-27,0.53131
2020-11-28,0.30061
2020-11-29,0.45616
2020-11-30,0.74279
2020-12-01,0.51384
2020-12-02,0.51384
2020-12-03,0.50335
2020-12-04,0.45616
2020-12-05,0.24293
2020-12-06,0.36353
2020-12-07,0.59598
2020-12-08,0.49636
2020-12-09,1.28111
2020-12-10,1.32829
2020-12-11,1.0871
2020-12-12,0.45092
2020-12-13,0.49461
2020-12-14,0.84941
2020-12-15,0.82319
2020-12-16,0.75678
2020-12-17,1.53278
2020-12-18,0.86514
2020-12-19,0.52957
2020-12-20,0.54005
2020-12-21,1.09759
2020-12-22,0.9333
2020-12-23,1.15177
2020-12-24,0.95777
2020-12-25,0.48937
2020-12-26,0.54879
2020-12-27,4.90597
2020-12-28,5.79732
2020-12-29,6.85647
2020-12-30,3.67204
2020-12-31,1.78446
2021-01-01,1.02069
2021-01-02,1.15002
2021-01-03,1.40345
2021-01-04,3.10053
2021-01-05,2.65659
2021-01-06,7.6517
2021-01-07,3.29103
2021-01-08,2.15673
2021-01-09,1.06263
2021-01-10,1.68659
2021-01-11,9.0202
2021-01-12,4.78887
2021-01-13,2.67058
2021-01-14,1.64639
2021-01-15,1.25838
2021-01-16,0.60996
2021-01-17,0.53656
2021-01-18,1.15876
2021-01-19,0.78474
2021-01-20,0.80746
2021-01-21,0.75678
2021-01-22,1.00496
2021-01-23,0.76377
2021-01-24,0.7393
2021-01-25,4.08801
2021-01-26,1.46637
2021-01-27,1.28984
2021-01-28,1.01545
2021-01-29,0.91407
2021-01-30,0.5016
2021-01-31,0.65016
2021-02-01,1.753
2021-02-02,1.71455
2021-02-03,1.07487
2021-02-04,1.01195
2021-02-05,0.94029
2021-02-06,0.56802
2021-02-07,0.49811
2021-02-08,0.88786
2021-02-09,0.78998
2021-02-10,0.67114
2021-02-11,0.35829
2021-02-12,0.2674
2021-02-13,0.28138
2021-02-14,0.54879
2021-02-15,1.07487
2021-02-16,1.34752
2021-02-17,1.2077
2021-02-18,0.76027
2021-02-19,0.78998
2021-02-20,0.31984
2021-02-21,0.68687
2021-02-22,1.06963
2021-02-23,0.83193
2021-02-24,0.89485
2021-02-25,0.77425
2021-02-26,0.78649
2021-02-27,0.29187
2021-02-28,0.48587
2021-03-01,0.62569
2021-03-02,1.59745
2021-03-03,1.22692
2021-03-04,0.83193
2021-03-05,0.75153
2021-03-06,0.33906
2021-03-07,0.72182
2021-03-08,0.91407
2021-03-09,0.61521
2021-03-10,0.61346
2021-03-11,0.51034
2021-03-12,0.51034
2021-03-13,0.29711
2021-03-14,0.25866
2021-03-15,0.99447
2021-03-16,0.88087
2021-03-17,0.89835
2021-03-18,0.79173
2021-03-19,0.68512
2021-03-20,0.37227
2021-03-21,0.29711
2021-03-22,0.90184
2021-03-23,0.79348
2021-03-24,0.77425
2021-03-25,1.2077
2021-03-26,1.11682
2021-03-27,0.388
2021-03-28,0.8127
2021-03-29,4.00587
2021-03-30,2.96071
2021-03-31,1.82291
2021-04-01,1.23217
2021-04-02,0.76027
2021-04-03,0.36003
2021-04-04,0.30061
2021-04-05,0.66065
2021-04-06,0.582
2021-04-07,0.55578
2021-04-08,0.51733
2021-04-09,0.48587
2021-04-10,0.17477
2021-04-11,0.194
2021-04-12,0.72706
2021-04-13,0.6187
2021-04-14,0.60123
2021-04-15,0.48587
2021-04-16,0.47364
2021-04-17,0.17477
2021-04-18,0.3111
2021-04-19,1.92603
2021-04-20,0.91757
2021-04-21,0.78299
2021-04-22,0.59948
2021-04-23,0.60822
2021-04-24,0.30236
2021-04-25,0.25167
2021-04-26,1.09235
2021-04-27,0.85989
2021-04-28,0.75153
2021-04-29,0.65541
2021-04-30,0.61346
2021-05-01,0.29711
2021-05-02,0.39674
2021-05-03,0.72182
2021-05-04,0.63269
2021-05-05,0.27789
2021-05-06,0.72706
2021-05-07,0.94553
2021-05-08,0.42295
2021-05-09,0.3513
2021-05-10,0.78824
2021-05-11,0.72357
2021-05-12,0.63443
2021-05-13,0.776
2021-05-14,0.80047
2021-05-15,0.36178
2021-05-16,0.29012
2021-05-17,0.67463
2021-05-18,0.54704
2021-05-19,0.29537
2021-05-20,0.64842
2021-05-21,0.53656
2021-05-22,0.26391
2021-05-23,0.24643
2021-05-24,0.59423
2021-05-25,0.65541
2021-05-26,0.70784
2021-05-27,0.68861
2021-05-28,0.60123
2021-05-29,0.3111
2021-05-30,0.3513
2021-05-31,0.70085
2021-06-01,0.6222
2021-06-02,0.70609
2021-06-03,0.69386
2021-06-04,0.61521
2021-06-05,0.23245
2021-06-06,0.35829
2021-06-07,0.81096
2021-06-08,0.77425
2021-06-09,0.71483
2021-06-10,0.52957
2021-06-11,0.51034
2021-06-12,0.25692
2021-06-13,0.37227
2021-06-14,0.61521
2021-06-15,0.60297
2021-06-16,0.59598
2021-06-17,0.63793
2021-06-18,0.60822
2021-06-19,0.32333
2021-06-20,0.33382
2021-06-21,0.72881
2021-06-22,0.76726
2021-06-23,0.94379
2021-06-24,3.22811
2021-06-25,1.46637
2021-06-26,0.58025
2021-06-27,0.53656
2021-06-28,1.01894
2021-06-29,2.87856
2021-06-30,2.45211
2021-07-01,4.26454
2021-07-02,2.23364
2021-07-03,0.79173
2021-07-04,0.92806
2021-07-05,1.5223
2021-07-06,1.3615
2021-07-07,1.29334
2021-07-08,1.1675
2021-07-09,1.09759
2021-07-10,0.56627
2021-07-11,0.56627
2021-07-12,1.34752
2021-07-13,1.50482
2021-07-14,1.32829
2021-07-15,1.62367
2021-07-16,1.28111
2021-07-17,1.14303
2021-07-18,1.00671
2021-07-19,5.44952
2021-07-20,4.94791
2021-07-21,2.73699
2021-07-22,2.28607
2021-07-23,3.20015
2021-07-24,4.2925
2021-07-25,2.09032
2021-07-26,3.78914
2021-07-27,2.43463
2021-07-28,1.75475
2021-07-29,1.75475
2021-07-30,1.70232
2021-07-31,0.94204
2021-08-01,0.98748
2021-08-02,2.3018
2021-08-03,2.07284
2021-08-04,1.77922
2021-08-05,2.32452
2021-08-06,1.87709
2021-08-07,1.13429
2021-08-08,0.92631
2021-08-09,1.97846
2021-08-10,1.93302
2021-08-11,2.17946
2021-08-12,3.55494
2021-08-13,2.48357
2021-08-14,1.22343
2021-08-15,1.25314
2021-08-16,3.91324
2021-08-17,14.38234
2021-08-18,8.90659
2021-08-19,4.47602
2021-08-20,2.4591
2021-08-21,0.94903
2021-08-22,0.74629
2021-08-23,1.39821
2021-08-24,1.34577
2021-08-25,1.2077
2021-08-26,1.92603
2021-08-27,1.15876
2021-08-28,0.56103
2021-08-29,0.61171
2021-08-30,7.55383
2021-08-31,3.95169
2021-09-01,2.40492
2021-09-02,1.85262
2021-09-03,1.46986
2021-09-04,0.75852
2021-09-05,0.89835
2021-09-06,2.01342
2021-09-07,1.69707
2021-09-08,1.68833
2021-09-09,1.64988
2021-09-10,1.44714
2021-09-11,0.68337
2021-09-12,0.59423
2021-09-13,1.20071
2021-09-14,0.95078
2021-09-15,0.98923
2021-09-16,0.87038
2021-09-17,0.8529
2021-09-18,0.67463
2021-09-19,0.46315
2021-09-20,0.40722
2021-09-21,0.38276
2021-09-22,0.45267
2021-09-23,0.98399
2021-09-24,0.98748
2021-09-25,0.47539
2021-09-26,0.43694
2021-09-27,1.19022
2021-09-28,1.14478
2021-09-29,1.31082
2021-09-30,3.34347
2021-10-01,2.21092
2021-10-02,0.81795
2021-10-03,0.6187
2021-10-04,0.74454
2021-10-05,1.4052
2021-10-06,1.29334
2021-10-07,1.37548
2021-10-08,1.75125
2021-10-09,1.09934
2021-10-10,0.7026
2021-10-11,0.88961
2021-10-12,1.88234
2021-10-13,1.34053
2021-10-14,1.23042
2021-10-15,1.03467
2021-10-16,0.51559
2021-10-17,0.47888
2021-10-18,1.20246
2021-10-19,1.19896
2021-10-20,1.15701
2021-10-21,0.97699
2021-10-22,0.88262
2021-10-23,0.51559
2021-10-24,0.55753
2021-10-25,1.34752
2021-10-26,1.88408
2021-10-27,6.01055
2021-10-28,3.4728
2021-10-29,2.46609
2021-10-30,1.14828
2021-10-31,0.84941
2021-11-01,1.92778
2021-11-02,1.33529
2021-11-03,1.08885
2021-11-04,0.90708
2021-11-05,0.94204
2021-11-06,0.36528
2021-11-07,0.37576
2021-11-08,0.81795
2021-11-09,0.88087
2021-11-10,0.93854
2021-11-11,0.74105
2021-11-12,0.6589
2021-11-13,0.2307
2021-11-14,0.27265
2021-11-15,0.88087
2021-11-16,0.77251
2021-11-17,0.87562
2021-11-18,0.81795
2021-11-19,1.10283
2021-11-20,0.37576
2021-11-21,0.39149
2021-11-22,0.86514
2021-11-23,1.53628
2021-11-24,1.13954
2021-11-25,1.07662
2021-11-26,0.7795
2021-11-27,0.43694
2021-11-28,0.34256
2021-11-29,1.12555
2021-11-30,1.04516
2021-12-01,0.96826
2021-12-02,0.92107
2021-12-03,0.90883
2021-12-04,0.52258
2021-12-05,0.43868
2021-12-06,1.09409
2021-12-07,1.11332
2021-12-08,1.15002
2021-12-09,1.06788
2021-12-10,1.03467
2021-12-11,0.51384
2021-12-12,0.59249
2021-12-13,1.0539
2021-12-14,1.21119
2021-12-15,1.69882
2021-12-16,2.79642
2021-12-17,13.24454
2021-12-18,7.33011
2021-12-19,5.18736
2021-12-20,12.83207
2021-12-21,10.85535
2021-12-22,8.2407
2021-12-23,8.84193
2021-12-24,6.89317
2021-12-25,3.30501
2021-12-26,7.47867
2021-12-27,30.20833
2021-12-28,18.26936
2021-12-29,11.23986
2021-12-30,8.75279
2021-12-31,11.39716
2022-01-01,6.33738
2022-01-02,5.71168
2022-01-03,11.66806
2022-01-04,10.25237
2022-01-05,10.40268
2022-01-06,36.88653
2022-01-07,25.32158
2022-01-08,9.39946
2022-01-09,5.47748
2022-01-10,15.59179
2022-01-11,10.01992
2022-01-12,9.04991
2022-01-13,8.91184
2022-01-14,18.72028
2022-01-15,7.90163
2022-01-16,5.45302
2022-01-17,14.31767
2022-01-18,12.90198
2022-01-19,15.64772
2022-01-20,10.86234
2022-01-21,14.07123
2022-01-22,7.1833
2022-01-23,6.638
2022-01-24,15.9361
2022-01-25,11.66282
2022-01-26,10.65611
2022-01-27,7.81599
2022-01-28,5.84277
2022-01-29,3.18791
2022-01-30,2.38569
2022-01-31,2.85584
2022-02-01,2.51852
2022-02-02,3.33298
2022-02-03,8.19351
2022-02-04,7.37206
2022-02-05,3.79614
2022-02-06,4.59486
2022-02-07,14.0625
2022-02-08,13.44029
2022-02-09,15.41177
2022-02-10,18.0002
2022-02-11,12.07179
2022-02-12,6.26572
2022-02-13,5.2293
2022-02-14,13.12744
2022-02-15,10.64387
2022-02-16,9.39422
2022-02-17,10.17197
2022-02-18,8.6322
2022-02-19,5.61905
2022-02-20,4.84479
2022-02-21,12.70448
2022-02-22,21.79285
2022-02-23,46.35591
2022-02-24,28.56718
2022-02-25,15.09717
2022-02-26,5.31319
2022-02-27,4.60185
2022-02-28,16.53383
2022-03-01,7.1798
2022-03-02,11.61213
2022-03-03,11.53873
2022-03-04,9.5655
2022-03-05,4.23482
2022-03-06,3.76992
2022-03-07,9.27362
2022-03-08,7.99251
2022-03-09,3.57242
2022-03-10,10.14576
2022-03-11,9.08312
2022-03-12,5.11744
2022-03-13,5.45476
2022-03-14,11.85857
2022-03-15,10.68232
2022-03-16,9.35227
2022-03-17,9.2142
2022-03-18,8.53432
2022-03-19,4.83605
2022-03-20,4.38338
2022-03-21,9.62318
2022-03-22,8.19176
2022-03-23,8.67239
2022-03-24,8.21273
2022-03-25,7.79327
2022-03-26,4.31347
2022-03-27,3.71749
2022-03-28,7.76356
2022-03-29,7.70938
2022-03-30,7.81599
2022-03-31,7.58354
2022-04-01,7.2235
2022-04-02,4.61758
2022-04-03,3.58466
2022-04-04,8.92582
2022-04-05,7.08543
2022-04-06,7.34584
2022-04-07,6.27621
2022-04-08,6.36884
2022-04-09,3.29453
2022-04-10,3.03062
2022-04-11,6.94386
2022-04-12,6.51915
2022-04-13,6.22028
2022-04-14,6.2465
2022-04-15,5.74314
2022-04-16,2.89079
2022-04-17,3.15471
2022-04-18,7.05746
2022-04-19,6.61003
2022-04-20,7.20602
2022-04-21,7.53111
2022-04-22,5.91617
2022-04-23,3.60738
2022-04-24,4.1387
2022-04-25,10.33976
2022-04-26,9.55152
2022-04-27,11.79565
2022-04-28,17.90757
2022-04-29,9.68959
2022-04-30,5.32718
2022-05-01,5.58235
2022-05-02,10.65086
2022-05-03,9.96399
2022-05-04,8.55529
2022-05-05,4.90422
2022-05-06,6.97881
2022-05-07,4.16491
2022-05-08,4.39038
2022-05-09,9.11633
2022-05-10,9.54802
2022-05-11,17.01971
2022-05-12,19.10304
2022-05-13,17.96001
2022-05-14,8.34207
2022-05-15,7.24622
2022-05-16,15.73336
2022-05-17,13.06277
2022-05-18,12.11549
2022-05-19,11.9879
2022-05-20,11.26607
2022-05-21,5.64702
2022-05-22,5.75188
2022-05-23,15.02376
2022-05-24,15.93959
2022-05-25,15.71937
2022-05-26,17.40247
2022-05-27,16.32235
2022-05-28,7.04173
2022-05-29,16.1703
2022-05-30,100.0
2022-05-31,47.31543
2022-06-01,12.48252
2022-06-02,14.9189
2022-06-03,8.9835
2022-06-04,3.87129
2022-06-05,3.38541
2022-06-06,3.98664
2022-06-07,7.51887
2022-06-08,9.44316
2022-06-09,11.02488
2022-06-10,7.08018
2022-06-11,3.13548
2022-06-12,3.32249
2022-06-13,13.70595
2022-06-14,8.2774
2022-06-15,6.34787
2022-06-16,5.22056
2022-06-17,4.19288
2022-06-18,1.88758
2022-06-19,1.7967
2022-06-20,4.684
2022-06-21,4.04781
2022-06-22,4.22259
2022-06-23,3.6703
2022-06-24,2.924
2022-06-25,1.52404
2022-06-26,1.39471
2022-06-27,3.43435
2022-06-28,3.59514
2022-06-29,3.44134
2022-06-30,5.03006
2022-07-01,4.18239
2022-07-02,2.26335
2022-07-03,2.1043
2022-07-04,4.47602
2022-07-05,4.70148
2022-07-06,3.96392
2022-07-07,3.67554
2022-07-08,3.20889
2022-07-09,1.6761
2022-07-10,1.63066
2022-07-11,3.62311
2022-07-12,3.06907
2022-07-13,3.52698
2022-07-14,3.85556
2022-07-15,3.05508
2022-07-16,1.39995
2022-07-17,1.67785
2022-07-18,4.22259
2022-07-19,3.65282
2022-07-20,3.24035
2022-07-21,3.15995
2022-07-22,2.71078
2022-07-23,1.38248
2022-07-24,2.13401
2022-07-25,5.12269
2022-07-26,3.87479
2022-07-27,3.54446
2022-07-28,3.39065
2022-07-29,3.78215
2022-07-30,1.81068
2022-07-31,1.27761
2022-08-01,3.2019
2022-08-02,2.61989
2022-08-03,2.70553
2022-08-04,2.56746
2022-08-05,2.25461
2022-08-06,1.16226
2022-08-07,1.27936
2022-08-08,2.8069
2022-08-09,2.76146
2022-08-10,2.93798
2022-08-11,4.04082
2022-08-12,3.55494
2022-08-13,1.50657
2022-08-14,1.50307
2022-08-15,2.05711
2022-08-16,3.46581
2022-08-17,3.64233
2022-08-18,3.49203
2022-08-19,3.16694
2022-08-20,1.80543
2022-08-21,1.58696
2022-08-22,4.44456
2022-08-23,4.45155
2022-08-24,4.71721
2022-08-25,5.17862
2022-08-26,4.85004
2022-08-27,2.31753
2022-08-28,4.3694
2022-08-29,8.83668
2022-08-30,7.02775
2022-08-31,6.13989
2022-09-01,5.13317
2022-09-02,3.98664
2022-09-03,2.48881
2022-09-04,2.49755
2022-09-05,5.47748
2022-09-06,4.36066
2022-09-07,4.20336
2022-09-08,3.64583
2022-09-09,1.92953
2022-09-10,1.81592
2022-09-11,1.6761
2022-09-12,2.24237
2022-09-13,3.79963
2022-09-14,3.53572
2022-09-15,3.64408
2022-09-16,2.81914
2022-09-17,1.61143
2022-09-18,1.37199
2022-09-19,3.17918
2022-09-20,3.24035
2022-09-21,2.79991
2022-09-22,2.85584
2022-09-23,2.39618
2022-09-24,1.2881
2022-09-25,1.65338
2022-09-26,3.85381
2022-09-27,3.88003
2022-09-28,6.08745
2022-09-29,11.4828
2022-09-30,7.88241
2022-10-01,4.25405
2022-10-02,3.118
2022-10-03,4.73294
2022-10-04,8.62346
2022-10-05,6.45973
2022-10-06,4.73993
2022-10-07,3.47979
2022-10-08,1.62192
2022-10-09,1.47685
2022-10-10,1.82815
2022-10-11,3.45532
2022-10-12,2.98168
2022-10-13,2.72126
2022-10-14,2.0641
2022-10-15,1.11682
2022-10-16,1.07137
2022-10-17,2.12877
2022-10-18,2.10605
2022-10-19,1.84563
2022-10-20,1.97147
2022-10-21,1.66736
2022-10-22,0.85465
2022-10-23,0.84242
2022-10-24,1.94351
2022-10-25,1.8299
2022-10-26,1.6796
2022-10-27,1.62017
2022-10-28,1.37723
2022-10-29,0.77775
2022-10-30,0.68162
2022-10-31,1.59221
2022-11-01,1.86835
2022-11-02,1.67086
2022-11-03,1.62716
2022-11-04,1.23042
2022-11-05,0.71483
2022-11-06,0.74629
2022-11-07,1.5188
2022-11-08,1.55376
2022-11-09,1.48909
2022-11-10,1.41219
2022-11-11,1.30732
2022-11-12,0.63094
2022-11-13,0.69036
2022-11-14,1.4384
2022-11-15,1.49258
2022-11-16,1.42617
2022-11-17,1.28111
2022-11-18,1.18323
2022-11-19,0.58375
2022-11-20,0.56802
2022-11-21,1.4052
2022-11-22,1.36675
2022-11-23,1.4052
2022-11-24,1.27062
2022-11-25,1.15527
2022-11-26,0.53131
2022-11-27,0.69211
2022-11-28,1.2881
2022-11-29,1.34577
2022-11-30,1.30208
2022-12-01,1.33004
2022-12-02,1.03118
2022-12-03,0.5051
2022-12-04,0.62919
2022-12-05,1.33354
2022-12-06,1.21469
2022-12-07,1.37548
2022-12-08,1.17274
2022-12-09,1.15002
2022-12-10,0.72357
2022-12-11,0.62919
2022-12-12,1.39296
2022-12-13,1.41219
2022-12-14,1.32655
2022-12-15,1.21294
2022-12-16,1.09584
2022-12-17,0.71833
2022-12-18,0.6991
2022-12-19,1.4821
2022-12-20,1.60095
2022-12-21,1.3213
2022-12-22,1.20246
2022-12-23,1.29684
2022-12-24,0.79872
2022-12-25,0.69735
2022-12-26,1.73203
2022-12-27,1.84738
2022-12-28,2.00817
2022-12-29,1.87884
2022-12-30,1.365
2022-12-31,0.77076
2023-01-01,0.91582
2023-01-02,2.3822
2023-01-03,2.30355
2023-01-04,3.28928
2023-01-05,3.24559
2023-01-06,2.12353
2023-01-07,1.2444
2023-01-08,1.0906
2023-01-09,2.52726
2023-01-10,2.51852
2023-01-11,2.32452
2023-01-12,2.10605
2023-01-13,1.82466
2023-01-14,0.91757
2023-01-15,0.92806
2023-01-16,2.24237
2023-01-17,2.21616
2023-01-18,2.04488
2023-01-19,2.1445
2023-01-20,1.41743
2023-01-21,0.68861
2023-01-22,0.582
2023-01-23,0.75153
2023-01-24,0.90534
2023-01-25,2.12178
2023-01-26,2.13751
2023-01-27,1.88408
2023-01-28,1.03817
2023-01-29,0.92806
2023-01-30,2.1812
2023-01-31,2.12353
2023-02-01,1.98545
2023-02-02,1.73552
2023-02-03,1.51356
2023-02-04,0.74804
2023-02-05,0.6991
2023-02-06,1.73727
2023-02-07,1.68309
2023-02-08,1.55725
2023-02-09,1.51006
2023-02-10,1.28984
2023-02-11,0.6589
2023-02-12,0.59423
2023-02-13,1.67435
2023-02-14,1.55376
2023-02-15,1.51181
2023-02-16,1.58522
2023-02-17,1.42267
2023-02-18,0.8197
2023-02-19,0.8197
2023-02-20,2.89079
2023-02-21,1.97497
2023-02-22,1.70581
2023-02-23,1.5223
2023-02-24,1.25664
2023-02-25,0.70959
2023-02-26,0.68861
2023-02-27,1.41394
2023-02-28,1.3615
2023-03-01,0.94204
2023-03-02,1.4821
2023-03-03,1.3248
2023-03-04,0.79872
2023-03-05,0.87562
2023-03-06,2.46609
2023-03-07,2.27733
2023-03-08,1.63241
2023-03-09,1.49608
2023-03-10,1.38248
2023-03-11,0.62045
2023-03-12,0.77775
2023-03-13,1.30557
2023-03-14,1.43316
2023-03-15,1.45588
2023-03-16,1.46287
2023-03-17,1.34752
2023-03-18,0.81795
2023-03-19,0.80047
2023-03-20,2.35074
2023-03-21,1.8736
2023-03-22,1.51356
2023-03-23,1.33703
2023-03-24,1.14478
2023-03-25,0.71308
2023-03-26,0.60996
2023-03-27,1.36325
2023-03-28,1.39646
2023-03-29,1.54502
2023-03-30,1.66212
2023-03-31,1.33878
2023-04-01,0.64317
2023-04-02,0.59423
2023-04-03,1.25664
2023-04-04,1.3213
2023-04-05,1.42617
2023-04-06,1.34577
2023-04-07,1.05739
2023-04-08,0.60996
2023-04-09,0.63443
2023-04-10,1.35626
2023-04-11,1.26363
2023-04-12,1.26538
2023-04-13,1.13255
2023-04-14,1.06613
2023-04-15,0.49636
2023-04-16,0.56802
2023-04-17,1.20595
2023-04-18,1.39646
2023-04-19,1.05739
2023-04-20,1.0504
2023-04-21,0.84067
2023-04-22,0.45441
2023-04-23,0.51384
2023-04-24,1.07312
2023-04-25,1.06438
2023-04-26,0.91932
2023-04-27,0.88262
2023-04-28,0.79697
2023-04-29,0.46665
2023-04-30,0.43344
2023-05-01,0.68512
2023-05-02,1.03467
2023-05-03,1.10633
2023-05-04,1.00146
2023-05-05,0.63094
2023-05-06,0.51908
2023-05-07,0.47888
2023-05-08,1.18498
2023-05-09,1.07312
2023-05-10,1.06438
2023-05-11,1.04341
2023-05-12,0.82494
2023-05-13,0.44218
2023-05-14,0.4614
2023-05-15,1.05914
2023-05-16,1.03642
2023-05-17,0.98224
2023-05-18,0.85116
2023-05-19,0.8162
2023-05-20,0.40198
2023-05-21,0.39324
2023-05-22,0.89485
2023-05-23,0.86339
2023-05-24,0.79697
2023-05-25,0.84242
2023-05-26,0.69735
2023-05-27,0.35304
2023-05-28,0.32683
2023-05-29,0.48587
