date,피성년후견인
2023-06-01,50.68965
2023-06-02,48.44827
2023-06-03,25.25862
2023-06-04,30.60344
2023-06-05,48.10344
2023-06-06,38.53448
2023-06-07,53.27586
2023-06-08,52.24137
2023-06-09,52.84482
2023-06-10,30.51724
2023-06-11,36.2931
2023-06-12,58.36206
2023-06-13,56.63793
2023-06-14,56.37931
2023-06-15,62.06896
2023-06-16,47.15517
2023-06-17,30.0
2023-06-18,31.63793
2023-06-19,56.72413
2023-06-20,54.22413
2023-06-21,56.72413
2023-06-22,53.96551
2023-06-23,44.31034
2023-06-24,29.13793
2023-06-25,27.15517
2023-06-26,52.41379
2023-06-27,53.01724
2023-06-28,49.74137
2023-06-29,48.70689
2023-06-30,41.98275
2023-07-01,25.86206
2023-07-02,25.68965
2023-07-03,45.17241
2023-07-04,48.18965
2023-07-05,44.48275
2023-07-06,48.27586
2023-07-07,39.13793
2023-07-08,22.15517
2023-07-09,25.17241
2023-07-10,49.39655
2023-07-11,51.46551
2023-07-12,53.44827
2023-07-13,46.63793
2023-07-14,41.12068
2023-07-15,23.96551
2023-07-16,23.62068
2023-07-17,50.51724
2023-07-18,45.34482
2023-07-19,44.13793
2023-07-20,45.68965
2023-07-21,37.5862
2023-07-22,23.44827
2023-07-23,22.84482
2023-07-24,43.36206
2023-07-25,44.48275
2023-07-26,42.24137
2023-07-27,45.0862
2023-07-28,41.03448
2023-07-29,20.0862
2023-07-30,24.31034
2023-07-31,42.5862
2023-08-01,41.72413
2023-08-02,40.60344
2023-08-03,41.63793
2023-08-04,34.39655
2023-08-05,22.41379
2023-08-06,23.87931
2023-08-07,43.7931
2023-08-08,43.44827
2023-08-09,42.93103
2023-08-10,39.91379
2023-08-11,38.62068
2023-08-12,24.91379
2023-08-13,24.05172
2023-08-14,38.87931
2023-08-15,33.27586
2023-08-16,48.01724
2023-08-17,48.70689
2023-08-18,42.15517
2023-08-19,26.63793
2023-08-20,27.41379
2023-08-21,45.86206
2023-08-22,44.48275
2023-08-23,44.65517
2023-08-24,38.7931
2023-08-25,37.67241
2023-08-26,22.67241
2023-08-27,23.10344
2023-08-28,43.7931
2023-08-29,46.89655
2023-08-30,47.93103
2023-08-31,43.96551
2023-09-01,43.96551
2023-09-02,27.67241
2023-09-03,27.41379
2023-09-04,56.81034
2023-09-05,55.68965
2023-09-06,52.32758
2023-09-07,52.41379
2023-09-08,47.93103
2023-09-09,31.55172
2023-09-10,30.17241
2023-09-11,54.82758
2023-09-12,58.96551
2023-09-13,51.89655
2023-09-14,53.01724
2023-09-15,40.94827
2023-09-16,28.18965
2023-09-17,29.31034
2023-09-18,52.06896
2023-09-19,51.12068
2023-09-20,51.89655
2023-09-21,48.62068
2023-09-22,39.22413
2023-09-23,27.5862
2023-09-24,30.77586
2023-09-25,46.37931
2023-09-26,49.65517
2023-09-27,33.10344
2023-09-28,20.94827
2023-09-29,16.89655
2023-09-30,18.96551
2023-10-01,20.51724
2023-10-02,28.18965
2023-10-03,35.51724
2023-10-04,53.53448
2023-10-05,55.34482
2023-10-06,43.87931
2023-10-07,28.70689
2023-10-08,32.06896
2023-10-09,40.34482
2023-10-10,54.39655
2023-10-11,60.34482
2023-10-12,56.63793
2023-10-13,52.41379
2023-10-14,40.86206
2023-10-15,51.63793
2023-10-16,69.22413
2023-10-17,62.15517
2023-10-18,68.10344
2023-10-19,61.81034
2023-10-20,52.93103
2023-10-21,38.27586
2023-10-22,43.44827
2023-10-23,65.68965
2023-10-24,68.01724
2023-10-25,65.60344
2023-10-26,54.91379
2023-10-27,40.86206
2023-10-28,26.55172
2023-10-29,29.65517
2023-10-30,49.22413
2023-10-31,46.03448
2023-11-01,46.46551
2023-11-02,42.41379
2023-11-03,37.67241
2023-11-04,21.2931
2023-11-05,25.0
2023-11-06,45.94827
2023-11-07,44.31034
2023-11-08,38.87931
2023-11-09,42.15517
2023-11-10,35.60344
2023-11-11,22.67241
2023-11-12,22.24137
2023-11-13,51.46551
2023-11-14,43.01724
2023-11-15,42.41379
2023-11-16,38.62068
2023-11-17,32.84482
2023-11-18,20.60344
2023-11-19,20.60344
2023-11-20,41.55172
2023-11-21,44.39655
2023-11-22,42.06896
2023-11-23,36.98275
2023-11-24,35.17241
2023-11-25,21.55172
2023-11-26,24.48275
2023-11-27,40.25862
2023-11-28,42.84482
2023-11-29,39.13793
2023-11-30,39.13793
2023-12-01,35.43103
2023-12-02,28.27586
2023-12-03,26.81034
2023-12-04,47.15517
2023-12-05,48.27586
2023-12-06,47.5862
2023-12-07,44.05172
2023-12-08,42.5
2023-12-09,30.34482
2023-12-10,32.06896
2023-12-11,49.56896
2023-12-12,49.31034
2023-12-13,44.13793
2023-12-14,41.89655
2023-12-15,40.17241
2023-12-16,22.75862
2023-12-17,24.82758
2023-12-18,43.96551
2023-12-19,47.15517
2023-12-20,37.15517
2023-12-21,36.12068
2023-12-22,25.68965
2023-12-23,15.43103
2023-12-24,12.24137
2023-12-25,17.5862
2023-12-26,37.67241
2023-12-27,33.27586
2023-12-28,32.06896
2023-12-29,26.37931
2023-12-30,17.15517
2023-12-31,16.12068
2024-01-01,19.48275
2024-01-02,38.01724
2024-01-03,44.48275
2024-01-04,42.67241
2024-01-05,38.18965
2024-01-06,24.05172
2024-01-07,25.86206
2024-01-08,37.32758
2024-01-09,48.27586
2024-01-10,45.51724
2024-01-11,45.0
2024-01-12,39.13793
2024-01-13,23.53448
2024-01-14,22.75862
2024-01-15,44.31034
2024-01-16,45.43103
2024-01-17,40.25862
2024-01-18,42.5
2024-01-19,35.60344
2024-01-20,18.10344
2024-01-21,20.34482
2024-01-22,38.87931
2024-01-23,36.2931
2024-01-24,36.37931
2024-01-25,35.17241
2024-01-26,33.62068
2024-01-27,18.70689
2024-01-28,17.75862
2024-01-29,37.24137
2024-01-30,41.46551
2024-01-31,33.96551
2024-02-01,33.7931
2024-02-02,31.2931
2024-02-03,16.37931
2024-02-04,19.22413
2024-02-05,36.2931
2024-02-06,36.46551
2024-02-07,32.15517
2024-02-08,25.25862
2024-02-09,13.96551
2024-02-10,15.0862
2024-02-11,15.0862
2024-02-12,21.55172
2024-02-13,38.70689
2024-02-14,36.98275
2024-02-15,45.86206
2024-02-16,35.25862
2024-02-17,20.86206
2024-02-18,21.98275
2024-02-19,38.36206
2024-02-20,38.62068
2024-02-21,39.31034
2024-02-22,37.41379
2024-02-23,32.67241
2024-02-24,23.53448
2024-02-25,24.48275
2024-02-26,42.06896
2024-02-27,37.24137
2024-02-28,33.36206
2024-02-29,25.86206
2024-03-01,20.43103
2024-03-02,17.75862
2024-03-03,18.96551
2024-03-04,35.51724
2024-03-05,38.87931
2024-03-06,39.91379
2024-03-07,38.62068
2024-03-08,34.74137
2024-03-09,20.25862
2024-03-10,19.48275
2024-03-11,35.17241
2024-03-12,35.68965
2024-03-13,36.98275
2024-03-14,36.12068
2024-03-15,30.94827
2024-03-16,15.25862
2024-03-17,19.05172
2024-03-18,30.86206
2024-03-19,38.01724
2024-03-20,38.44827
