date,국제유가
2020-10-08,6.10435
2020-10-09,4.43952
2020-10-10,3.61058
2020-10-11,1.97862
2020-10-12,4.23171
2020-10-13,6.50933
2020-10-14,6.11684
2020-10-15,5.83359
2020-10-16,5.19117
2020-10-17,3.24216
2020-10-18,1.57549
2020-10-19,3.51894
2020-10-20,4.90421
2020-10-21,5.03057
2020-10-22,5.81739
2020-10-23,4.97456
2020-10-24,3.29354
2020-10-25,1.49542
2020-10-26,3.69574
2020-10-27,5.60032
2020-10-28,7.82934
2020-10-29,7.83489
2020-10-30,11.23072
2020-10-31,4.15164
2020-11-01,2.15542
2020-11-02,5.5906
2020-11-03,7.50535
2020-11-04,7.07399
2020-11-05,7.1087
2020-11-06,6.52229
2020-11-07,3.65178
2020-11-08,2.2068
2020-11-09,6.13212
2020-11-10,16.20622
2020-11-11,19.16976
2020-11-12,9.15675
2020-11-13,6.68613
2020-11-14,4.2692
2020-11-15,2.08924
2020-11-16,4.97317
2020-11-17,7.27486
2020-11-18,6.2307
2020-11-19,6.03168
2020-11-20,5.35733
2020-11-21,3.77813
2020-11-22,1.96242
2020-11-23,4.54135
2020-11-24,7.34521
2020-11-25,15.29397
2020-11-26,11.69865
2020-11-27,9.16879
2020-11-28,4.66539
2020-11-29,2.60808
2020-11-30,5.75028
2020-12-01,7.36095
2020-12-02,7.18507
2020-12-03,7.63587
2020-12-04,7.13832
2020-12-05,5.0551
2020-12-06,2.62706
2020-12-07,5.21801
2020-12-08,6.92588
2020-12-09,6.30799
2020-12-10,6.26541
2020-12-11,8.48749
2020-12-12,4.59781
2020-12-13,2.43683
2020-12-14,5.03843
2020-12-15,7.37252
2020-12-16,6.80925
2020-12-17,7.19988
2020-12-18,7.22858
2020-12-19,4.94494
2020-12-20,2.7622
2020-12-21,6.30892
2020-12-22,7.78583
2020-12-23,7.30032
2020-12-24,6.54312
2020-12-25,4.19839
2020-12-26,3.48701
2020-12-27,2.71407
2020-12-28,5.00372
2020-12-29,6.887
2020-12-30,5.67345
2020-12-31,4.39787
2021-01-01,3.18848
2021-01-02,2.45488
2021-01-03,2.24614
2021-01-04,5.46609
2021-01-05,8.74066
2021-01-06,18.89298
2021-01-07,9.06557
2021-01-08,8.58284
2021-01-09,6.50053
2021-01-10,3.60086
2021-01-11,6.91014
2021-01-12,8.77075
2021-01-13,8.93922
2021-01-14,8.62542
2021-01-15,8.06076
2021-01-16,5.15738
2021-01-17,3.00612
2021-01-18,5.76509
2021-01-19,7.69882
2021-01-20,7.26421
2021-01-21,6.90181
2021-01-22,6.59218
2021-01-23,4.15025
2021-01-24,2.2429
2021-01-25,4.54829
2021-01-26,6.42231
2021-01-27,5.90625
2021-01-28,6.08768
2021-01-29,5.72389
2021-01-30,3.81192
2021-01-31,1.7833
2021-02-01,4.00399
2021-02-02,6.98188
2021-02-03,7.92885
2021-02-04,7.36835
2021-02-05,7.29476
2021-02-06,4.5918
2021-02-07,2.27761
2021-02-08,5.67854
2021-02-09,10.44622
2021-02-10,8.28477
2021-02-11,5.19395
2021-02-12,4.77415
2021-02-13,5.53274
2021-02-14,3.49025
2021-02-15,8.05798
2021-02-16,10.85397
2021-02-17,10.41243
2021-02-18,11.05068
2021-02-19,9.86952
2021-02-20,5.73639
2021-02-21,2.8955
2021-02-22,6.99392
2021-02-23,14.18084
2021-02-24,10.89424
2021-02-25,11.17102
2021-02-26,10.81787
2021-02-27,6.34224
2021-02-28,3.52079
2021-03-01,6.55793
2021-03-02,10.73919
2021-03-03,10.23146
2021-03-04,11.17241
2021-03-05,14.16187
2021-03-06,9.13778
2021-03-07,4.74453
2021-03-08,13.38106
2021-03-09,15.3384
2021-03-10,13.77725
2021-03-11,12.34662
2021-03-12,11.25016
2021-03-13,5.96827
2021-03-14,3.3875
2021-03-15,9.04752
2021-03-16,10.71744
2021-03-17,10.4999
2021-03-18,10.24025
2021-03-19,16.96434
2021-03-20,7.52433
2021-03-21,3.80266
2021-03-22,9.90192
2021-03-23,11.78335
2021-03-24,15.27638
2021-03-25,15.38237
2021-03-26,13.62266
2021-03-27,7.49378
2021-03-28,4.33862
2021-03-29,11.1849
2021-03-30,11.5112
2021-03-31,10.17268
2021-04-01,10.93867
2021-04-02,9.98569
2021-04-03,4.80933
2021-04-04,2.90013
2021-04-05,7.73261
2021-04-06,10.9433
2021-04-07,9.56174
2021-04-08,8.26209
2021-04-09,7.44981
2021-04-10,3.94059
2021-04-11,2.19291
2021-04-12,6.36492
2021-04-13,8.24219
2021-04-14,8.77075
2021-04-15,12.19851
2021-04-16,9.12621
2021-04-17,4.583
2021-04-18,2.43498
2021-04-19,6.79675
2021-04-20,8.67818
2021-04-21,9.02762
2021-04-22,8.1038
2021-04-23,6.97309
2021-04-24,3.84663
2021-04-25,2.10405
2021-04-26,5.99836
2021-04-27,7.27116
2021-04-28,7.71918
2021-04-29,8.68975
2021-04-30,7.78861
2021-05-01,3.8619
2021-05-02,1.95964
2021-05-03,5.50034
2021-05-04,7.71872
2021-05-05,7.76547
2021-05-06,9.41409
2021-05-07,7.78629
2021-05-08,4.1285
2021-05-09,2.47432
2021-05-10,7.17072
2021-05-11,8.75547
2021-05-12,10.58368
2021-05-13,12.55166
2021-05-14,10.40965
2021-05-15,5.50173
2021-05-16,3.10378
2021-05-17,8.68836
2021-05-18,10.02226
2021-05-19,8.1487
2021-05-20,11.63061
2021-05-21,10.51749
2021-05-22,5.40685
2021-05-23,3.04407
2021-05-24,7.89737
2021-05-25,11.59729
2021-05-26,10.40178
2021-05-27,9.37891
2021-05-28,9.61033
2021-05-29,4.80516
2021-05-30,2.60299
2021-05-31,7.34567
2021-06-01,11.60701
2021-06-02,11.97635
2021-06-03,12.56693
2021-06-04,10.51472
2021-06-05,5.71325
2021-06-06,3.2454
2021-06-07,9.22896
2021-06-08,9.98801
2021-06-09,11.54962
2021-06-10,10.28885
2021-06-11,9.25071
2021-06-12,5.02455
2021-06-13,2.78442
2021-06-14,8.17091
2021-06-15,9.7751
2021-06-16,11.31357
2021-06-17,10.58136
2021-06-18,10.27497
2021-06-19,5.32447
2021-06-20,3.09221
2021-06-21,8.91978
2021-06-22,12.48501
2021-06-23,11.75604
2021-06-24,10.95626
2021-06-25,9.30625
2021-06-26,5.54941
2021-06-27,3.06536
2021-06-28,8.63976
2021-06-29,11.57554
2021-06-30,10.96968
2021-07-01,11.50889
2021-07-02,11.85509
2021-07-03,5.94282
2021-07-04,3.37361
2021-07-05,8.87165
2021-07-06,13.79993
2021-07-07,15.83224
2021-07-08,14.95424
2021-07-09,12.08419
2021-07-10,6.36261
2021-07-11,3.40277
2021-07-12,9.54137
2021-07-13,10.68689
2021-07-14,10.78224
2021-07-15,12.56323
2021-07-16,11.04374
2021-07-17,5.99512
2021-07-18,3.2019
2021-07-19,11.15945
2021-07-20,16.78939
2021-07-21,12.48223
2021-07-22,12.18787
2021-07-23,9.58673
2021-07-24,5.0028
2021-07-25,2.68121
2021-07-26,7.44518
2021-07-27,8.53378
2021-07-28,8.25654
2021-07-29,8.04641
2021-07-30,7.38131
2021-07-31,4.29234
2021-08-01,2.3276
2021-08-02,6.00067
2021-08-03,9.24099
2021-08-04,8.69762
2021-08-05,9.67606
2021-08-06,7.92468
2021-08-07,4.62929
2021-08-08,2.52523
2021-08-09,9.13917
2021-08-10,10.11621
2021-08-11,9.84499
2021-08-12,9.20072
2021-08-13,8.06168
2021-08-14,4.33585
2021-08-15,2.26743
2021-08-16,5.57023
2021-08-17,8.96838
2021-08-18,8.62218
2021-08-19,11.34875
2021-08-20,10.42631
2021-08-21,5.6591
2021-08-22,3.0001
2021-08-23,8.71104
2021-08-24,11.26359
2021-08-25,10.87156
2021-08-26,9.6469
2021-08-27,8.87489
2021-08-28,4.70658
2021-08-29,2.45812
2021-08-30,7.93024
2021-08-31,9.06187
2021-09-01,8.68466
2021-09-02,8.93968
2021-09-03,8.56016
2021-09-04,4.20348
2021-09-05,2.17996
2021-09-06,6.28717
2021-09-07,7.67336
2021-09-08,7.51831
2021-09-09,7.50859
2021-09-10,6.9555
2021-09-11,3.92207
2021-09-12,2.07767
2021-09-13,6.31864
2021-09-14,8.68605
2021-09-15,8.724
2021-09-16,11.15574
2021-09-17,8.63791
2021-09-18,3.98409
2021-09-19,2.02398
2021-09-20,3.75591
2021-09-21,6.30151
2021-09-22,7.48915
2021-09-23,9.71679
2021-09-24,9.2271
2021-09-25,4.95512
2021-09-26,2.76267
2021-09-27,9.84036
2021-09-28,13.5935
2021-09-29,12.97377
2021-09-30,11.65329
2021-10-01,10.33467
2021-10-02,5.39158
2021-10-03,2.84922
2021-10-04,8.28616
2021-10-05,15.66562
2021-10-06,16.28351
2021-10-07,15.3185
2021-10-08,13.73883
2021-10-09,6.60976
2021-10-10,3.84339
2021-10-11,11.33579
2021-10-12,18.66295
2021-10-13,17.31702
2021-10-14,17.09347
2021-10-15,15.09819
2021-10-16,8.40233
2021-10-17,5.33002
2021-10-18,14.35441
2021-10-19,16.26083
2021-10-20,14.94869
2021-10-21,13.78188
2021-10-22,12.64515
2021-10-23,6.93606
2021-10-24,4.19191
2021-10-25,11.45798
2021-10-26,13.84344
2021-10-27,12.6146
2021-10-28,13.80456
2021-10-29,11.37374
2021-10-30,5.85858
2021-10-31,3.44026
2021-11-01,9.46361
2021-11-02,11.28719
2021-11-03,11.39179
2021-11-04,14.07624
2021-11-05,12.4577
2021-11-06,6.40519
2021-11-07,3.54903
2021-11-08,9.45112
2021-11-09,10.57905
2021-11-10,11.72179
2021-11-11,12.09438
2021-11-12,10.68411
2021-11-13,5.64845
2021-11-14,3.12646
2021-11-15,8.52591
2021-11-16,10.05651
2021-11-17,9.8959
2021-11-18,11.72087
2021-11-19,10.49481
2021-11-20,7.16332
2021-11-21,3.60966
2021-11-22,9.82787
2021-11-23,11.2784
2021-11-24,12.76318
2021-11-25,10.61793
2021-11-26,11.81019
2021-11-27,13.65923
2021-11-28,6.35335
2021-11-29,16.09884
2021-11-30,16.91945
2021-12-01,16.42051
2021-12-02,15.76837
2021-12-03,12.7317
2021-12-04,7.33271
2021-12-05,3.88319
2021-12-06,9.69318
2021-12-07,12.35079
2021-12-08,12.55305
2021-12-09,11.36819
2021-12-10,10.91831
2021-12-11,5.85117
2021-12-12,3.14497
2021-12-13,8.64578
2021-12-14,10.50083
2021-12-15,9.93987
2021-12-16,9.88063
2021-12-17,9.11602
2021-12-18,5.34344
2021-12-19,2.80895
2021-12-20,8.82721
2021-12-21,10.84657
2021-12-22,10.08659
2021-12-23,9.74872
2021-12-24,8.26024
2021-12-25,4.2331
2021-12-26,2.6141
2021-12-27,6.92958
2021-12-28,10.18147
2021-12-29,9.45297
2021-12-30,8.66568
2021-12-31,6.16359
2022-01-01,3.74157
2022-01-02,2.66871
2022-01-03,7.24709
2022-01-04,9.25395
2022-01-05,9.65615
2022-01-06,10.45177
2022-01-07,11.17703
2022-01-08,5.8123
2022-01-09,2.97094
2022-01-10,8.29356
2022-01-11,9.89544
2022-01-12,12.02541
2022-01-13,11.46955
2022-01-14,10.00837
2022-01-15,6.40982
2022-01-16,3.22365
2022-01-17,9.1637
2022-01-18,14.18223
2022-01-19,18.96333
2022-01-20,19.11052
2022-01-21,15.79661
2022-01-22,8.19174
2022-01-23,4.35344
2022-01-24,14.59045
2022-01-25,17.66924
2022-01-26,16.63341
2022-01-27,18.08811
2022-01-28,14.21602
2022-01-29,7.17952
2022-01-30,3.78415
2022-01-31,6.27791
2022-02-01,9.23127
2022-02-02,11.62645
2022-02-03,15.70126
2022-02-04,18.44588
2022-02-05,10.6494
2022-02-06,5.97197
2022-02-07,16.14466
2022-02-08,18.58473
2022-02-09,19.03276
2022-02-10,18.02424
2022-02-11,16.40709
2022-02-12,12.37393
2022-02-13,6.69631
2022-02-14,22.17912
2022-02-15,28.14277
2022-02-16,24.95707
2022-02-17,26.24884
2022-02-18,20.64343
2022-02-19,11.64959
2022-02-20,6.71159
2022-02-21,17.94833
2022-02-22,27.93449
2022-02-23,25.30281
2022-02-24,39.95899
2022-02-25,39.11987
2022-02-26,16.02664
2022-02-27,9.48259
2022-02-28,27.4138
2022-03-01,25.29818
2022-03-02,48.97088
2022-03-03,45.02658
2022-03-04,38.65795
2022-03-05,20.76886
2022-03-06,12.09299
2022-03-07,49.93312
2022-03-08,52.12881
2022-03-09,40.09367
2022-03-10,71.13612
2022-03-11,58.05266
2022-03-12,27.05788
2022-03-13,16.83984
2022-03-14,43.67464
2022-03-15,54.06625
2022-03-16,61.57577
2022-03-17,53.6409
2022-03-18,49.94469
2022-03-19,22.06526
2022-03-20,13.57592
2022-03-21,39.17124
2022-03-22,48.33818
2022-03-23,46.12721
2022-03-24,50.39086
2022-03-25,40.35888
2022-03-26,21.25947
2022-03-27,12.86037
2022-03-28,36.07857
2022-03-29,44.81738
2022-03-30,43.9255
2022-03-31,40.84439
2022-04-01,40.93094
2022-04-02,17.97842
2022-04-03,10.891
2022-04-04,30.1052
2022-04-05,32.44808
2022-04-06,29.11612
2022-04-07,30.56341
2022-04-08,25.70964
2022-04-09,12.88722
2022-04-10,7.41371
2022-04-11,22.14302
2022-04-12,28.33716
2022-04-13,29.06844
2022-04-14,26.21922
2022-04-15,21.43442
2022-04-16,9.52934
2022-04-17,6.74676
2022-04-18,22.31705
2022-04-19,24.91819
2022-04-20,25.66798
2022-04-21,22.63039
2022-04-22,19.65111
2022-04-23,10.1014
2022-04-24,5.60633
2022-04-25,20.71887
2022-04-26,23.50607
2022-04-27,24.19755
2022-04-28,21.67
2022-04-29,21.33028
2022-04-30,10.47075
2022-05-01,6.36539
2022-05-02,18.40932
2022-05-03,21.36499
2022-05-04,20.19633
2022-05-05,18.07746
2022-05-06,23.32094
2022-05-07,10.76465
2022-05-08,6.20154
2022-05-09,21.74544
2022-05-10,28.12379
2022-05-11,28.0988
2022-05-12,26.56913
2022-05-13,22.15691
2022-05-14,11.77039
2022-05-15,6.56579
2022-05-16,21.35296
2022-05-17,26.27337
2022-05-18,24.23041
2022-05-19,24.46091
2022-05-20,19.78579
2022-05-21,9.55109
2022-05-22,5.50081
2022-05-23,17.06246
2022-05-24,19.51318
2022-05-25,18.73562
2022-05-26,18.38109
2022-05-27,19.34379
2022-05-28,9.59876
2022-05-29,5.23653
2022-05-30,17.47531
2022-05-31,23.01408
2022-06-01,18.30657
2022-06-02,23.98465
2022-06-03,23.18348
2022-06-04,12.15269
2022-06-05,6.51766
2022-06-06,15.36987
2022-06-07,23.26216
2022-06-08,24.18876
2022-06-09,25.77814
2022-06-10,22.9914
2022-06-11,12.0717
2022-06-12,7.43917
2022-06-13,24.18876
2022-06-14,26.36502
2022-06-15,25.29494
2022-06-16,25.83923
2022-06-17,22.76044
2022-06-18,22.70213
2022-06-19,11.30431
2022-06-20,29.04438
2022-06-21,27.89839
2022-06-22,30.26349
2022-06-23,29.08557
2022-06-24,24.87653
2022-06-25,13.44864
2022-06-26,7.54099
2022-06-27,20.31019
2022-06-28,22.15737
2022-06-29,21.12617
2022-06-30,20.57262
2022-07-01,22.24114
2022-07-02,10.76696
2022-07-03,6.37372
2022-07-04,17.81642
2022-07-05,21.70147
2022-07-06,55.58204
2022-07-07,43.07758
2022-07-08,31.8325
2022-07-09,15.02876
2022-07-10,8.51943
2022-07-11,23.78563
2022-07-12,27.64244
2022-07-13,36.82049
2022-07-14,32.02227
2022-07-15,28.94163
2022-07-16,14.82234
2022-07-17,10.07872
2022-07-18,26.17062
2022-07-19,28.07844
2022-07-20,26.25949
2022-07-21,26.00354
2022-07-22,23.58476
2022-07-23,12.9136
2022-07-24,7.29661
2022-07-25,21.05119
2022-07-26,22.62021
2022-07-27,21.4645
2022-07-28,21.89772
2022-07-29,19.51642
2022-07-30,10.98079
2022-07-31,6.06547
2022-08-01,17.54474
2022-08-02,24.06009
2022-08-03,21.6103
2022-08-04,26.43398
2022-08-05,26.86442
2022-08-06,13.19685
2022-08-07,7.56506
2022-08-08,19.52198
2022-08-09,20.59206
2022-08-10,20.24863
2022-08-11,20.98824
2022-08-12,19.74229
2022-08-13,10.68411
2022-08-14,5.57718
2022-08-15,13.91471
2022-08-16,22.32862
2022-08-17,24.72009
2022-08-18,20.69619
2022-08-19,19.10681
2022-08-20,10.1824
2022-08-21,5.52811
2022-08-22,17.81087
2022-08-23,20.50458
2022-08-24,20.87207
2022-08-25,19.59649
2022-08-26,17.89557
2022-08-27,9.9843
2022-08-28,5.0264
2022-08-29,16.3085
2022-08-30,20.71286
2022-08-31,23.73657
2022-09-01,22.27123
2022-09-02,20.41571
2022-09-03,10.22498
2022-09-04,5.19672
2022-09-05,15.61656
2022-09-06,18.14041
2022-09-07,19.94408
2022-09-08,21.45802
2022-09-09,12.12631
2022-09-10,8.6592
2022-09-11,5.25782
2022-09-12,12.20499
2022-09-13,20.0223
2022-09-14,19.43496
2022-09-15,17.38691
2022-09-16,18.08487
2022-09-17,8.51526
2022-09-18,4.43813
2022-09-19,14.57425
2022-09-20,15.87066
2022-09-21,17.10551
2022-09-22,18.60093
2022-09-23,16.96527
2022-09-24,12.53731
2022-09-25,5.71186
2022-09-26,19.61084
2022-09-27,21.49135
2022-09-28,20.56567
2022-09-29,20.16995
2022-09-30,16.97082
2022-10-01,8.42223
2022-10-02,4.48905
2022-10-03,12.30774
2022-10-04,19.70989
2022-10-05,20.61797
2022-10-06,22.55078
2022-10-07,18.04553
2022-10-08,10.63783
2022-10-09,5.31845
2022-10-10,13.51436
2022-10-11,19.83439
2022-10-12,18.55095
2022-10-13,17.86502
2022-10-14,16.31082
2022-10-15,9.21646
2022-10-16,4.87783
2022-10-17,14.60295
2022-10-18,16.77227
2022-10-19,16.8403
2022-10-20,16.14096
2022-10-21,13.9846
2022-10-22,7.23737
2022-10-23,3.83367
2022-10-24,12.19157
2022-10-25,13.60831
2022-10-26,13.25239
2022-10-27,14.57703
2022-10-28,12.88629
2022-10-29,6.43342
2022-10-30,3.18107
2022-10-31,10.56239
2022-11-01,13.05013
2022-11-02,14.13873
2022-11-03,14.63951
2022-11-04,13.50279
2022-11-05,8.10426
2022-11-06,4.06324
2022-11-07,13.15751
2022-11-08,14.72421
2022-11-09,14.63951
2022-11-10,15.31618
2022-11-11,15.57954
2022-11-12,7.78259
2022-11-13,3.90124
2022-11-14,12.18139
2022-11-15,15.39533
2022-11-16,14.50483
2022-11-17,13.78142
2022-11-18,14.64553
2022-11-19,8.11074
2022-11-20,4.00492
2022-11-21,12.57897
2022-11-22,16.1479
2022-11-23,14.61684
2022-11-24,16.50289
2022-11-25,13.30747
2022-11-26,7.63957
2022-11-27,4.31733
2022-11-28,14.00821
2022-11-29,15.68367
2022-11-30,14.27619
2022-12-01,14.67099
2022-12-02,13.19593
2022-12-03,6.9879
2022-12-04,4.20764
2022-12-05,12.21934
2022-12-06,15.33146
2022-12-07,16.9176
2022-12-08,17.22446
2022-12-09,15.92203
2022-12-10,9.08779
2022-12-11,5.05602
2022-12-12,13.42873
2022-12-13,16.13494
2022-12-14,15.39209
2022-12-15,14.96952
2022-12-16,13.58749
2022-12-17,7.6368
2022-12-18,4.07018
2022-12-19,11.30617
2022-12-20,13.35237
2022-12-21,13.22138
2022-12-22,13.20194
2022-12-23,12.52991
2022-12-24,6.9282
2022-12-25,3.58374
2022-12-26,9.27154
2022-12-27,11.8338
2022-12-28,12.38504
2022-12-29,11.56073
2022-12-30,9.18128
2022-12-31,5.65817
2023-01-01,3.65548
2023-01-02,8.8087
2023-01-03,11.93562
2023-01-04,13.75365
2023-01-05,14.7543
2023-01-06,12.57249
2023-01-07,7.10037
2023-01-08,3.77998
2023-01-09,10.69291
2023-01-10,12.54657
2023-01-11,12.10919
2023-01-12,12.4665
2023-01-13,11.84259
2023-01-14,6.65373
2023-01-15,3.31761
2023-01-16,9.35022
2023-01-17,11.10437
2023-01-18,11.48158
2023-01-19,11.45057
2023-01-20,10.0977
2023-01-21,5.46054
2023-01-22,2.84274
2023-01-23,5.0389
2023-01-24,7.97097
2023-01-25,10.61747
2023-01-26,10.69615
2023-01-27,10.0491
2023-01-28,6.10157
2023-01-29,3.11674
2023-01-30,8.75455
2023-01-31,11.07938
2023-02-01,10.45825
2023-02-02,11.21638
2023-02-03,10.55915
2023-02-04,6.76991
2023-02-05,3.3551
2023-02-06,9.51823
2023-02-07,11.67551
2023-02-08,11.60655
2023-02-09,10.96644
2023-02-10,10.39716
2023-02-11,6.1497
2023-02-12,3.14034
2023-02-13,9.1836
2023-02-14,10.94423
2023-02-15,10.65542
2023-02-16,10.36892
2023-02-17,9.90933
2023-02-18,5.87108
2023-02-19,2.86773
2023-02-20,8.21905
2023-02-21,10.06391
2023-02-22,10.46612
2023-02-23,11.30802
2023-02-24,9.68624
2023-02-25,5.24578
2023-02-26,2.66547
2023-02-27,7.89691
2023-02-28,9.05678
2023-03-01,7.40121
2023-03-02,9.05632
2023-03-03,8.58932
2023-03-04,5.01529
2023-03-05,2.59234
2023-03-06,7.90385
2023-03-07,9.9047
2023-03-08,10.59849
2023-03-09,9.80658
2023-03-10,9.18128
2023-03-11,5.09629
2023-03-12,2.59836
2023-03-13,8.87998
2023-03-14,11.59405
2023-03-15,12.82705
2023-03-16,16.70562
2023-03-17,13.27276
2023-03-18,7.38131
2023-03-19,3.59346
2023-03-20,11.92313
2023-03-21,13.20935
2023-03-22,12.08373
2023-03-23,12.61646
2023-03-24,11.29136
2023-03-25,6.01317
2023-03-26,2.96215
2023-03-27,9.10399
2023-03-28,12.53639
2023-03-29,11.41586
2023-03-30,10.81325
2023-03-31,9.68624
2023-04-01,4.9579
2023-04-02,2.55902
2023-04-03,15.31433
2023-04-04,18.17651
2023-04-05,15.37681
2023-04-06,13.72356
2023-04-07,10.73503
2023-04-08,4.97456
2023-04-09,3.20282
2023-04-10,9.71447
2023-04-11,11.51722
2023-04-12,11.75049
2023-04-13,12.21009
2023-04-14,10.45964
2023-04-15,5.55681
2023-04-16,2.93854
2023-04-17,9.00031
2023-04-18,11.27608
2023-04-19,10.51379
2023-04-20,11.09141
2023-04-21,10.40225
2023-04-22,5.08657
2023-04-23,2.65945
2023-04-24,8.23478
2023-04-25,9.85517
2023-04-26,10.08428
2023-04-27,11.02846
2023-04-28,9.12806
2023-04-29,5.04399
2023-04-30,2.45858
2023-05-01,5.99003
2023-05-02,9.65708
2023-05-03,13.73559
2023-05-04,14.16881
2023-05-05,8.95496
2023-05-06,6.15526
2023-05-07,3.19079
2023-05-08,9.6307
2023-05-09,11.25757
2023-05-10,10.95904
2023-05-11,10.51055
2023-05-12,10.24627
2023-05-13,5.45267
2023-05-14,2.90939
2023-05-15,8.81379
2023-05-16,10.23239
2023-05-17,10.07271
2023-05-18,10.01578
2023-05-19,9.22849
2023-05-20,5.00742
2023-05-21,2.56272
2023-05-22,7.96865
2023-05-23,9.3692
2023-05-24,9.93247
2023-05-25,9.81074
2023-05-26,9.3692
2023-05-27,4.61216
2023-05-28,2.43868
2023-05-29,5.49062
