date,베트남증시
2021-12-19,0.75691
2021-12-20,7.7295
2021-12-21,8.1211
2021-12-22,8.19995
2021-12-23,8.51533
2021-12-24,8.17104
2021-12-25,1.15377
2021-12-26,0.80422
2021-12-27,7.83989
2021-12-28,8.99629
2021-12-29,7.85828
2021-12-30,7.54027
2021-12-31,5.76624
2022-01-01,1.19845
2022-01-02,0.87781
2022-01-03,6.67034
2022-01-04,10.26571
2022-01-05,10.07385
2022-01-06,10.13955
2022-01-07,9.7243
2022-01-08,1.50332
2022-01-09,1.06178
2022-01-10,9.76635
2022-01-11,9.53507
2022-01-12,10.20788
2022-01-13,8.79918
2022-01-14,7.50611
2022-01-15,1.07755
2022-01-16,0.79634
2022-01-17,8.38129
2022-01-18,8.80969
2022-01-19,8.06854
2022-01-20,7.87142
2022-01-21,7.65854
2022-01-22,1.48755
2022-01-23,0.7832
2022-01-24,8.25777
2022-01-25,9.21969
2022-01-26,9.02257
2022-01-27,9.19603
2022-01-28,8.18155
2022-01-29,1.48229
2022-01-30,0.93826
2022-01-31,2.18665
2022-02-01,2.55985
2022-02-02,2.84632
2022-02-03,5.01984
2022-02-04,4.47055
2022-02-05,1.10646
2022-02-06,0.80422
2022-02-07,8.39181
2022-02-08,8.34975
2022-02-09,8.25777
2022-02-10,8.44437
2022-02-11,7.24591
2022-02-12,1.09332
2022-02-13,0.74903
2022-02-14,7.02515
2022-02-15,7.59546
2022-02-16,8.30245
2022-02-17,8.01072
2022-02-18,7.29059
2022-02-19,1.11698
2022-02-20,0.728
2022-02-21,7.46143
2022-02-22,6.94367
2022-02-23,7.82149
2022-02-24,8.31559
2022-02-25,7.52187
2022-02-26,1.08807
2022-02-27,0.58082
2022-02-28,6.9647
2022-03-01,4.21561
2022-03-02,7.15393
2022-03-03,7.20649
2022-03-04,7.09085
2022-03-05,1.0539
2022-03-06,0.70698
2022-03-07,6.75182
2022-03-08,6.78335
2022-03-09,4.36542
2022-03-10,7.10662
2022-03-11,6.4338
2022-03-12,0.99345
2022-03-13,0.70961
2022-03-14,6.41803
2022-03-15,6.52316
2022-03-16,7.0672
2022-03-17,7.26694
2022-03-18,6.97521
2022-03-19,1.12749
2022-03-20,0.64127
2022-03-21,6.62303
2022-03-22,7.31688
2022-03-23,7.59021
2022-03-24,7.00149
2022-03-25,6.70188
2022-03-26,1.0355
2022-03-27,0.53352
2022-03-28,6.07374
2022-03-29,6.53893
2022-03-30,6.87271
2022-03-31,6.54156
2022-04-01,6.81489
2022-04-02,1.13274
2022-04-03,0.71749
2022-04-04,7.58232
2022-04-05,7.81623
2022-04-06,7.40623
2022-04-07,6.65983
2022-04-08,6.26823
2022-04-09,1.01185
2022-04-10,0.54929
2022-04-11,5.08029
2022-04-12,6.60726
2022-04-13,6.78335
2022-04-14,6.41803
2022-04-15,5.5665
2022-04-16,0.81473
2022-04-17,0.50198
2022-04-18,5.96599
2022-04-19,7.09874
2022-04-20,7.97655
2022-04-21,9.03046
2022-04-22,7.12239
2022-04-23,1.03813
2022-04-24,0.61762
2022-04-25,8.72033
2022-04-26,9.85834
2022-04-27,8.06854
2022-04-28,7.43252
2022-04-29,7.03566
2022-04-30,1.09332
2022-05-01,0.53877
2022-05-02,4.75439
2022-05-03,4.13151
2022-05-04,5.52708
2022-05-05,4.11837
2022-05-06,5.70317
2022-05-07,1.04339
2022-05-08,0.5598
2022-05-09,6.44694
2022-05-10,6.85431
2022-05-11,6.82015
2022-05-12,7.28797
2022-05-13,9.40103
2022-05-14,1.85813
2022-05-15,1.01185
2022-05-16,8.56001
2022-05-17,9.38526
2022-05-18,8.84911
2022-05-19,8.52059
2022-05-20,7.48508
2022-05-21,1.12223
2022-05-22,0.67281
2022-05-23,6.9647
2022-05-24,7.15918
2022-05-25,7.04617
2022-05-26,6.92002
2022-05-27,7.0488
2022-05-28,1.20108
2022-05-29,0.71749
2022-05-30,7.72425
2022-05-31,7.07508
2022-06-01,4.68606
2022-06-02,6.49162
2022-06-03,6.39438
2022-06-04,0.81736
2022-06-05,0.59134
2022-06-06,3.9817
2022-06-07,5.96861
2022-06-08,7.20386
2022-06-09,6.86746
2022-06-10,6.27874
2022-06-11,0.83576
2022-06-12,0.55191
2022-06-13,6.58361
2022-06-14,7.09611
2022-06-15,6.81752
2022-06-16,6.68611
2022-06-17,6.52842
2022-06-18,0.79108
2022-06-19,0.58345
2022-06-20,6.6756
2022-06-21,6.7781
2022-06-22,6.81226
2022-06-23,6.54156
2022-06-24,6.50477
2022-06-25,0.85153
2022-06-26,0.69384
2022-06-27,6.59412
2022-06-28,6.70188
2022-06-29,6.13156
2022-06-30,5.82669
2022-07-01,5.47189
2022-07-02,0.77531
2022-07-03,0.49935
2022-07-04,5.91079
2022-07-05,5.9581
2022-07-06,5.53233
2022-07-07,6.21304
2022-07-08,5.81881
2022-07-09,0.79108
2022-07-10,0.42576
2022-07-11,5.16176
2022-07-12,5.18279
2022-07-13,5.41407
2022-07-14,5.42984
2022-07-15,5.01984
2022-07-16,0.77005
2022-07-17,0.48358
2022-07-18,5.76624
2022-07-19,5.32734
2022-07-20,6.08425
2022-07-21,6.05534
2022-07-22,5.59278
2022-07-23,0.71223
2022-07-24,0.4389
2022-07-25,4.95676
2022-07-26,5.00933
2022-07-27,4.81221
2022-07-28,5.78201
2022-07-29,5.93708
2022-07-30,0.70961
2022-07-31,0.49409
2022-08-01,6.04746
2022-08-02,6.3865
2022-08-03,6.82803
2022-08-04,7.06983
2022-08-05,6.42855
2022-08-06,0.77005
2022-08-07,0.50198
2022-08-08,6.38912
2022-08-09,6.26034
2022-08-10,6.06323
2022-08-11,7.11976
2022-08-12,6.45483
2022-08-13,0.90672
2022-08-14,0.5414
2022-08-15,3.67946
2022-08-16,6.76496
2022-08-17,6.6388
2022-08-18,6.31554
2022-08-19,6.1447
2022-08-20,0.80159
2022-08-21,0.5414
2022-08-22,5.49291
2022-08-23,5.69265
2022-08-24,6.06586
2022-08-25,6.15784
2022-08-26,5.94759
2022-08-27,0.68595
2022-08-28,0.49147
2022-08-29,5.27477
2022-08-30,6.19727
2022-08-31,5.98964
2022-09-01,4.28394
2022-09-02,3.76093
2022-09-03,0.84102
2022-09-04,0.54666
2022-09-05,5.46663
2022-09-06,5.72419
2022-09-07,5.53759
2022-09-08,5.2117
2022-09-09,2.77274
2022-09-10,0.85416
2022-09-11,0.53877
2022-09-12,3.68209
2022-09-13,6.39438
2022-09-14,5.32996
2022-09-15,5.09343
2022-09-16,4.59407
2022-09-17,0.65179
2022-09-18,0.43102
2022-09-19,4.43638
2022-09-20,4.63349
2022-09-21,4.58881
2022-09-22,4.24978
2022-09-23,4.2708
2022-09-24,0.6623
2022-09-25,0.38371
2022-09-26,4.58093
2022-09-27,4.78856
2022-09-28,5.1933
2022-09-29,4.92522
2022-09-30,4.34176
2022-10-01,0.75166
2022-10-02,0.44416
2022-10-03,3.97907
2022-10-04,6.46009
2022-10-05,5.92919
2022-10-06,6.45746
2022-10-07,7.91347
2022-10-08,1.10383
2022-10-09,0.63865
2022-10-10,3.70049
2022-10-11,5.60855
2022-10-12,5.61644
2022-10-13,5.49817
2022-10-14,5.50605
2022-10-15,0.77531
2022-10-16,0.46256
2022-10-17,5.06977
2022-10-18,5.23009
2022-10-19,5.18279
2022-10-20,4.21298
2022-10-21,4.52574
2022-10-22,0.70698
2022-10-23,0.40211
2022-10-24,6.61252
2022-10-25,6.82278
2022-10-26,6.03169
2022-10-27,5.86349
2022-10-28,5.2117
2022-10-29,0.88044
2022-10-30,0.48358
2022-10-31,5.38516
2022-11-01,5.88714
2022-11-02,5.30631
2022-11-03,4.82272
2022-11-04,6.16573
2022-11-05,0.86467
2022-11-06,0.61762
2022-11-07,7.40623
2022-11-08,6.64143
2022-11-09,5.73996
2022-11-10,5.90028
2022-11-11,8.40232
2022-11-12,1.34826
2022-11-13,0.8489
2022-11-14,8.25251
2022-11-15,10.7966
2022-11-16,10.41288
2022-11-17,6.92528
2022-11-18,6.64669
2022-11-19,1.00922
2022-11-20,0.69121
2022-11-21,5.46137
2022-11-22,5.39567
2022-11-23,5.3615
2022-11-24,5.5849
2022-11-25,4.99356
2022-11-26,0.87518
2022-11-27,0.56243
2022-11-28,5.60067
2022-11-29,6.27611
2022-11-30,6.59412
2022-12-01,7.38784
2022-12-02,6.44432
2022-12-03,1.03813
2022-12-04,0.77268
2022-12-05,7.16707
2022-12-06,7.17758
2022-12-07,6.42855
2022-12-08,6.66771
2022-12-09,6.55996
2022-12-10,0.72275
2022-12-11,0.55717
2022-12-12,5.71368
2022-12-13,5.92131
2022-12-14,6.20515
2022-12-15,5.68477
2022-12-16,5.13022
2022-12-17,0.80685
2022-12-18,0.65441
2022-12-19,5.25637
2022-12-20,5.64798
2022-12-21,5.2958
2022-12-22,5.00407
2022-12-23,4.41535
2022-12-24,0.70172
2022-12-25,0.46781
2022-12-26,4.84112
2022-12-27,5.3142
2022-12-28,4.75439
2022-12-29,4.64926
2022-12-30,3.40613
2022-12-31,0.67544
2023-01-01,0.44942
2023-01-02,2.93831
2023-01-03,5.10394
2023-01-04,6.15784
2023-01-05,5.73471
2023-01-06,5.88188
2023-01-07,0.77268
2023-01-08,0.5414
2023-01-09,6.33919
2023-01-10,5.83195
2023-01-11,5.64009
2023-01-12,5.57176
2023-01-13,5.72945
2023-01-14,0.96454
2023-01-15,0.58608
2023-01-16,5.9581
2023-01-17,6.21041
2023-01-18,6.84643
2023-01-19,7.58495
2023-01-20,6.39701
2023-01-21,1.41133
2023-01-22,0.67807
2023-01-23,1.63999
2023-01-24,2.38376
2023-01-25,4.72548
2023-01-26,4.18933
2023-01-27,5.33522
2023-01-28,1.08807
2023-01-29,0.65179
2023-01-30,4.35753
2023-01-31,3.25107
2023-02-01,4.42061
2023-02-02,4.42061
2023-02-03,3.09863
2023-02-04,0.6439
2023-02-05,0.35743
2023-02-06,2.7044
2023-02-07,2.97511
2023-02-08,3.05658
2023-02-09,2.58613
2023-02-10,2.19716
2023-02-11,0.48884
2023-02-12,0.32326
2023-02-13,2.37325
2023-02-14,2.82793
2023-02-15,2.8069
2023-02-16,3.37985
2023-02-17,3.15908
2023-02-18,0.43102
2023-02-19,0.25756
2023-02-20,3.52965
2023-02-21,3.92651
2023-02-22,3.27998
2023-02-23,3.46395
2023-02-24,2.83318
2023-02-25,0.41788
2023-02-26,0.36269
2023-02-27,2.79639
2023-02-28,2.97248
2023-03-01,2.25761
2023-03-02,3.22478
2023-03-03,3.39036
2023-03-04,0.58608
2023-03-05,0.75954
2023-03-06,3.49286
2023-03-07,3.73991
2023-03-08,3.70837
2023-03-09,3.59799
2023-03-10,3.15382
2023-03-11,0.48358
2023-03-12,0.32326
2023-03-13,3.4876
2023-03-14,3.52965
2023-03-15,3.92125
2023-03-16,3.35619
2023-03-17,3.65318
2023-03-18,0.44679
2023-03-19,0.30224
2023-03-20,3.03818
2023-03-21,3.29049
2023-03-22,3.76619
2023-03-23,3.31414
2023-03-24,3.28523
2023-03-25,0.45467
2023-03-26,0.31801
2023-03-27,3.1144
2023-03-28,3.48235
2023-03-29,3.24055
2023-03-30,3.71888
2023-03-31,3.55856
2023-04-01,0.53089
2023-04-02,0.40736
2023-04-03,4.21824
2023-04-04,4.2892
2023-04-05,4.39959
2023-04-06,4.65978
2023-04-07,3.81876
2023-04-08,0.53877
2023-04-09,0.36269
2023-04-10,3.72677
2023-04-11,4.13151
2023-04-12,4.02375
2023-04-13,3.66106
2023-04-14,3.43241
2023-04-15,0.46256
2023-04-16,0.29961
2023-04-17,3.34568
2023-04-18,3.45081
2023-04-19,3.34042
2023-04-20,3.01979
2023-04-21,2.60979
2023-04-22,0.40474
2023-04-23,0.26281
2023-04-24,2.84107
2023-04-25,2.78062
2023-04-26,2.72806
2023-04-27,2.61504
2023-04-28,2.76748
2023-04-29,0.51249
2023-04-30,0.20237
2023-05-01,1.17742
2023-05-02,2.19716
2023-05-03,2.13146
2023-05-04,2.79113
2023-05-05,1.43499
2023-05-06,0.53352
2023-05-07,0.32063
2023-05-08,3.17222
2023-05-09,3.2826
2023-05-10,3.12491
2023-05-11,3.06972
2023-05-12,3.05921
2023-05-13,0.41262
2023-05-14,0.30749
2023-05-15,3.43504
2023-05-16,3.26946
2023-05-17,3.3851
2023-05-18,3.52177
2023-05-19,3.53754
2023-05-20,0.42576
2023-05-21,0.26544
2023-05-22,3.30363
2023-05-23,3.35882
2023-05-24,2.91466
2023-05-25,2.73594
2023-05-26,2.76485
2023-05-27,0.41262
2023-05-28,0.30224
2023-05-29,1.93171
