date,달러환율
2021-06-02,20.85595
2021-06-03,20.24712
2021-06-04,18.14499
2021-06-05,7.83816
2021-06-06,6.76822
2021-06-07,19.01113
2021-06-08,19.53676
2021-06-09,18.04419
2021-06-10,17.20517
2021-06-11,17.75829
2021-06-12,7.88874
2021-06-13,6.57358
2021-06-14,17.06002
2021-06-15,17.20884
2021-06-16,16.47795
2021-06-17,24.18526
2021-06-18,22.3848
2021-06-19,9.27281
2021-06-20,7.70767
2021-06-21,23.7575
2021-06-22,21.66967
2021-06-23,21.07001
2021-06-24,19.92676
2021-06-25,18.80954
2021-06-26,8.55512
2021-06-27,7.33856
2021-06-28,18.74576
2021-06-29,18.09368
2021-06-30,19.26112
2021-07-01,17.51894
2021-07-02,16.80931
2021-07-03,7.81067
2021-07-04,6.99621
2021-07-05,17.85799
2021-07-06,16.86942
2021-07-07,19.2087
2021-07-08,24.85457
2021-07-09,24.78859
2021-07-10,9.97364
2021-07-11,8.32969
2021-07-12,21.19793
2021-07-13,20.27351
2021-07-14,22.5721
2021-07-15,21.33978
2021-07-16,19.58917
2021-07-17,8.40227
2021-07-18,7.32536
2021-07-19,20.97801
2021-07-20,23.77107
2021-07-21,22.60363
2021-07-22,20.87098
2021-07-23,19.64855
2021-07-24,8.77614
2021-07-25,8.32566
2021-07-26,20.77714
2021-07-27,19.96488
2021-07-28,20.24235
2021-07-29,20.23136
2021-07-30,19.3084
2021-07-31,8.70797
2021-08-01,7.85795
2021-08-02,18.30114
2021-08-03,18.27805
2021-08-04,18.94442
2021-08-05,19.27688
2021-08-06,18.3345
2021-08-07,10.1034
2021-08-08,9.37581
2021-08-09,20.94648
2021-08-10,21.93285
2021-08-11,26.29032
2021-08-12,28.45586
2021-08-13,32.76018
2021-08-14,14.48469
2021-08-15,10.84345
2021-08-16,17.37049
2021-08-17,38.56916
2021-08-18,33.62155
2021-08-19,34.62148
2021-08-20,35.36117
2021-08-21,14.18559
2021-08-22,11.4948
2021-08-23,32.25361
2021-08-24,29.22047
2021-08-25,27.821
2021-08-26,27.77262
2021-08-27,24.668
2021-08-28,11.99036
2021-08-29,9.93662
2021-08-30,24.87839
2021-08-31,25.78852
2021-09-01,25.74234
2021-09-02,24.91138
2021-09-03,23.04128
2021-09-04,10.66421
2021-09-05,9.64045
2021-09-06,23.21502
2021-09-07,22.69526
2021-09-08,24.21275
2021-09-09,23.69702
2021-09-10,22.30709
2021-09-11,10.14115
2021-09-12,8.77394
2021-09-13,24.28606
2021-09-14,22.18723
2021-09-15,24.49022
2021-09-16,21.81189
2021-09-17,22.36244
2021-09-18,9.91866
2021-09-19,7.82936
2021-09-20,13.10649
2021-09-21,15.06273
2021-09-22,15.16573
2021-09-23,31.47141
2021-09-24,25.75113
2021-09-25,11.26351
2021-09-26,9.67198
2021-09-27,23.89459
2021-09-28,27.00325
2021-09-29,30.04079
2021-09-30,25.88932
2021-10-01,25.96923
2021-10-02,11.2855
2021-10-03,9.6038
2021-10-04,13.61048
2021-10-05,28.51487
2021-10-06,31.36658
2021-10-07,29.09401
2021-10-08,26.75766
2021-10-09,11.33242
2021-10-10,10.27457
2021-10-11,14.28272
2021-10-12,35.98979
2021-10-13,28.74213
2021-10-14,27.31444
2021-10-15,25.40805
2021-10-16,11.03112
2021-10-17,9.1009
2021-10-18,23.93455
2021-10-19,24.73984
2021-10-20,24.99789
2021-10-21,23.91402
2021-10-22,21.1807
2021-10-23,9.66354
2021-10-24,8.88794
2021-10-25,24.66763
2021-10-26,25.46853
2021-10-27,23.72488
2021-10-28,22.41082
2021-10-29,21.41969
2021-10-30,10.10816
2021-10-31,9.08001
2021-11-01,21.96218
2021-11-02,21.91966
2021-11-03,22.71982
2021-11-04,23.52108
2021-11-05,22.29903
2021-11-06,10.22179
2021-11-07,8.65445
2021-11-08,22.06737
2021-11-09,29.71347
2021-11-10,22.76087
2021-11-11,23.78353
2021-11-12,22.40972
2021-11-13,9.77901
2021-11-14,8.45139
2021-11-15,21.71549
2021-11-16,22.35181
2021-11-17,22.66594
2021-11-18,21.71293
2021-11-19,21.46954
2021-11-20,11.21366
2021-11-21,9.68407
2021-11-22,23.96973
2021-11-23,23.90009
2021-11-24,22.71396
2021-11-25,23.77327
2021-11-26,24.54007
2021-11-27,12.55337
2021-11-28,10.69133
2021-11-29,25.78339
2021-11-30,25.5631
2021-12-01,27.38152
2021-12-02,25.64227
2021-12-03,22.55121
2021-12-04,11.11432
2021-12-05,8.68561
2021-12-06,22.40826
2021-12-07,21.72759
2021-12-08,22.1766
2021-12-09,21.29287
2021-12-10,19.72113
2021-12-11,9.54369
2021-12-12,8.37514
2021-12-13,19.94215
2021-12-14,19.78747
2021-12-15,19.66285
2021-12-16,20.60926
2021-12-17,18.8286
2021-12-18,8.77174
2021-12-19,8.34142
2021-12-20,22.92765
2021-12-21,23.02882
2021-12-22,20.62832
2021-12-23,20.02756
2021-12-24,17.66995
2021-12-25,8.33666
2021-12-26,8.82856
2021-12-27,18.76152
2021-12-28,18.94772
2021-12-29,18.20547
2021-12-30,17.72347
2021-12-31,13.91655
2022-01-01,8.22963
2022-01-02,8.44405
2022-01-03,20.599
2022-01-04,23.48296
2022-01-05,26.69278
2022-01-06,32.36614
2022-01-07,28.8224
2022-01-08,12.67653
2022-01-09,10.69097
2022-01-10,26.42887
2022-01-11,24.05111
2022-01-12,23.27513
2022-01-13,22.66667
2022-01-14,21.74042
2022-01-15,10.0004
2022-01-16,8.7941
2022-01-17,20.41573
2022-01-18,20.71996
2022-01-19,20.81086
2022-01-20,20.01436
2022-01-21,20.25518
2022-01-22,11.10736
2022-01-23,8.9026
2022-01-24,22.46581
2022-01-25,25.5466
2022-01-26,22.30856
2022-01-27,27.3302
2022-01-28,27.09158
2022-01-29,12.29789
2022-01-30,9.37617
2022-01-31,9.82446
2022-02-01,12.37853
2022-02-02,13.25824
2022-02-03,25.57006
2022-02-04,23.88176
2022-02-05,11.79646
2022-02-06,9.85341
2022-02-07,22.54021
2022-02-08,21.67371
2022-02-09,20.07961
2022-02-10,20.31713
2022-02-11,20.209
2022-02-12,10.68327
2022-02-13,8.73362
2022-02-14,21.3933
2022-02-15,20.88564
2022-02-16,19.67091
2022-02-17,19.18414
2022-02-18,18.96642
2022-02-19,9.9084
2022-02-20,8.90957
2022-02-21,20.79327
2022-02-22,22.32065
2022-02-23,20.63969
2022-02-24,34.29453
2022-02-25,29.79521
2022-02-26,12.89939
2022-02-27,10.70086
2022-02-28,26.41311
2022-03-01,16.35003
2022-03-02,25.42308
2022-03-03,22.6718
2022-03-04,28.70217
2022-03-05,14.1603
2022-03-06,10.96111
2022-03-07,38.08165
2022-03-08,39.98988
2022-03-09,18.36235
2022-03-10,30.33659
2022-03-11,28.86932
2022-03-12,14.64817
2022-03-13,12.56254
2022-03-14,34.25237
2022-03-15,34.73658
2022-03-16,32.33499
2022-03-17,35.94214
2022-03-18,31.14629
2022-03-19,14.81091
2022-03-20,11.30969
2022-03-21,26.46553
2022-03-22,26.94423
2022-03-23,25.69799
2022-03-24,24.91322
2022-03-25,23.97633
2022-03-26,11.81589
2022-03-27,10.03998
2022-03-28,25.5499
2022-03-29,25.07303
2022-03-30,26.08396
2022-03-31,23.61639
2022-04-01,21.31596
2022-04-02,11.00253
2022-04-03,9.32559
2022-04-04,21.5839
2022-04-05,21.54102
2022-04-06,22.02302
2022-04-07,21.22469
2022-04-08,20.85521
2022-04-09,10.05611
2022-04-10,8.51736
2022-04-11,24.27176
2022-04-12,25.46853
2022-04-13,24.52835
2022-04-14,23.89166
2022-04-15,20.57371
2022-04-16,9.33989
2022-04-17,8.75488
2022-04-18,22.09303
2022-04-19,23.91035
2022-04-20,24.93521
2022-04-21,22.93571
2022-04-22,24.89672
2022-04-23,11.30236
2022-04-24,9.47441
2022-04-25,30.75115
2022-04-26,29.54193
2022-04-27,37.00292
2022-04-28,38.49328
2022-04-29,34.82821
2022-04-30,14.11375
2022-05-01,11.44165
2022-05-02,29.61633
2022-05-03,27.76712
2022-05-04,25.36296
2022-05-05,15.45713
2022-05-06,30.89997
2022-05-07,11.71802
2022-05-08,10.93069
2022-05-09,30.64815
2022-05-10,31.92409
2022-05-11,29.12443
2022-05-12,40.40004
2022-05-13,33.92175
2022-05-14,13.94734
2022-05-15,11.15611
2022-05-16,30.1108
2022-05-17,28.56765
2022-05-18,28.74359
2022-05-19,29.54376
2022-05-20,26.43144
2022-05-21,11.86317
2022-05-22,10.38893
2022-05-23,26.62241
2022-05-24,26.42008
2022-05-25,24.19699
2022-05-26,24.02252
2022-05-27,23.82202
2022-05-28,10.83428
2022-05-29,9.52279
2022-05-30,28.5266
2022-05-31,28.60284
2022-06-01,15.57149
2022-06-02,25.51875
2022-06-03,24.68596
2022-06-04,10.97467
2022-06-05,9.42896
2022-06-06,13.12591
2022-06-07,25.01255
2022-06-08,24.46823
2022-06-09,23.23628
2022-06-10,25.29076
2022-06-11,14.63131
2022-06-12,11.72205
2022-06-13,38.03913
2022-06-14,39.87992
2022-06-15,35.52758
2022-06-16,36.05797
2022-06-17,32.81113
2022-06-18,14.58915
2022-06-19,12.873
2022-06-20,33.70916
2022-06-21,29.21277
2022-06-22,37.18765
2022-06-23,41.8127
2022-06-24,34.05957
2022-06-25,14.11925
2022-06-26,11.88187
2022-06-27,33.10143
2022-06-28,29.54852
2022-06-29,29.28608
2022-06-30,30.44912
2022-07-01,28.35836
2022-07-02,11.97827
2022-07-03,10.5898
2022-07-04,27.03624
2022-07-05,32.7019
2022-07-06,40.68118
2022-07-07,33.34481
2022-07-08,29.27508
2022-07-09,12.98699
2022-07-10,10.93252
2022-07-11,30.13463
2022-07-12,37.78622
2022-07-13,34.59583
2022-07-14,36.09389
2022-07-15,44.30739
2022-07-16,15.92081
2022-07-17,13.36343
2022-07-18,36.51138
2022-07-19,34.02768
2022-07-20,33.68753
2022-07-21,30.64779
2022-07-22,29.01667
2022-07-23,12.8664
2022-07-24,11.06704
2022-07-25,29.5335
2022-07-26,27.46729
2022-07-27,27.1308
2022-07-28,33.32575
2022-07-29,30.18594
2022-07-30,13.30735
2022-07-31,11.21182
2022-08-01,27.51384
2022-08-02,27.17039
2022-08-03,28.07575
2022-08-04,26.34567
2022-08-05,27.6293
2022-08-06,12.89096
2022-08-07,10.73898
2022-08-08,26.56559
2022-08-09,24.12148
2022-08-10,25.98059
2022-08-11,26.73384
2022-08-12,24.40225
2022-08-13,11.8903
2022-08-14,10.07407
2022-08-15,13.91728
2022-08-16,27.98118
2022-08-17,26.07076
2022-08-18,29.39604
2022-08-19,34.29453
2022-08-20,16.78512
2022-08-21,13.00862
2022-08-22,45.32382
2022-08-23,43.79716
2022-08-24,37.47686
2022-08-25,35.22298
2022-08-26,29.82453
2022-08-27,15.57662
2022-08-28,12.71429
2022-08-29,42.21516
2022-08-30,34.30369
2022-08-31,33.31732
2022-09-01,35.94177
2022-09-02,38.53177
2022-09-03,16.80234
2022-09-04,13.93891
2022-09-05,44.71755
2022-09-06,41.35085
2022-09-07,54.23046
2022-09-08,45.98873
2022-09-09,21.9882
2022-09-10,17.99911
2022-09-11,15.87059
2022-09-12,20.52459
2022-09-13,46.68076
2022-09-14,59.71761
2022-09-15,52.11513
2022-09-16,49.33637
2022-09-17,20.44798
2022-09-18,16.85146
2022-09-19,45.69256
2022-09-20,39.97485
2022-09-21,40.65992
2022-09-22,68.86323
2022-09-23,52.14482
2022-09-24,27.38445
2022-09-25,21.47724
2022-09-26,73.10817
2022-09-27,61.40151
2022-09-28,70.99138
2022-09-29,60.02697
2022-09-30,52.12943
2022-10-01,23.66514
2022-10-02,19.42826
2022-10-03,25.70605
2022-10-04,51.45572
2022-10-05,49.40601
2022-10-06,55.58007
2022-10-07,45.42059
2022-10-08,21.13122
2022-10-09,17.05343
2022-10-10,23.50679
2022-10-11,48.49185
2022-10-12,43.80413
2022-10-13,41.26068
2022-10-14,40.33113
2022-10-15,22.02962
2022-10-16,17.50281
2022-10-17,42.85515
2022-10-18,42.11033
2022-10-19,41.19031
2022-10-20,39.65229
2022-10-21,40.30547
2022-10-22,19.96708
2022-10-23,15.59971
2022-10-24,39.78168
2022-10-25,38.24806
2022-10-26,38.65273
2022-10-27,39.97338
2022-10-28,34.09366
2022-10-29,16.46916
2022-10-30,12.86713
2022-10-31,32.58827
2022-11-01,35.8571
2022-11-02,34.70066
2022-11-03,40.24829
2022-11-04,33.54824
2022-11-05,18.24176
2022-11-06,14.64634
2022-11-07,41.43186
2022-11-08,52.47141
2022-11-09,60.05226
2022-11-10,56.69069
2022-11-11,79.69826
2022-11-12,31.00187
2022-11-13,23.02808
2022-11-14,62.34499
2022-11-15,53.32766
2022-11-16,47.41055
2022-11-17,45.30256
2022-11-18,41.08731
2022-11-19,18.55955
2022-11-20,16.26279
2022-11-21,42.55678
2022-11-22,41.29734
2022-11-23,37.13744
2022-11-24,41.05909
2022-11-25,35.77976
2022-11-26,17.71027
2022-11-27,15.22841
2022-11-28,35.78049
2022-11-29,35.60859
2022-11-30,37.09638
2022-12-01,49.09702
2022-12-02,39.56505
2022-12-03,16.28955
2022-12-04,14.67639
2022-12-05,39.06252
2022-12-06,38.67289
2022-12-07,38.07506
2022-12-08,34.664
2022-12-09,34.55477
2022-12-10,16.25839
2022-12-11,14.51658
2022-12-12,33.64721
2022-12-13,34.20582
2022-12-14,37.98012
2022-12-15,37.31631
2022-12-16,33.54421
2022-12-17,16.38595
2022-12-18,15.50368
2022-12-19,33.56217
2022-12-20,38.25026
2022-12-21,41.3054
2022-12-22,39.30151
2022-12-23,35.10532
2022-12-24,16.28442
2022-12-25,14.0584
2022-12-26,33.87667
2022-12-27,35.22335
2022-12-28,34.60682
2022-12-29,32.92805
2022-12-30,29.10354
2022-12-31,16.12461
2023-01-01,14.44767
2023-01-02,33.93898
2023-01-03,35.04154
2023-01-04,34.377
2023-01-05,31.76098
2023-01-06,31.58137
2023-01-07,17.96135
2023-01-08,15.32957
2023-01-09,41.6199
2023-01-10,40.56902
2023-01-11,35.79112
2023-01-12,34.06617
2023-01-13,35.45904
2023-01-14,18.43969
2023-01-15,15.17489
2023-01-16,35.179
2023-01-17,32.09893
2023-01-18,33.15934
2023-01-19,31.92153
2023-01-20,27.69088
2023-01-21,15.14373
2023-01-22,13.30552
2023-01-23,15.8365
2023-01-24,18.94809
2023-01-25,33.10253
2023-01-26,31.53995
2023-01-27,30.58694
2023-01-28,16.55456
2023-01-29,14.60895
2023-01-30,33.15458
2023-01-31,31.809
2023-02-01,30.99051
2023-02-02,37.72024
2023-02-03,32.25288
2023-02-04,20.13752
2023-02-05,16.39731
2023-02-06,39.7234
2023-02-07,39.38985
2023-02-08,36.89002
2023-02-09,34.9587
2023-02-10,33.38513
2023-02-11,20.64738
2023-02-12,16.20048
2023-02-13,38.59005
2023-02-14,37.03591
2023-02-15,40.32307
2023-02-16,39.79414
2023-02-17,44.71646
2023-02-18,21.12059
2023-02-19,16.49445
2023-02-20,39.52803
2023-02-21,36.21045
2023-02-22,39.37555
2023-02-23,40.08445
2023-02-24,36.67486
2023-02-25,21.31559
2023-02-26,16.77632
2023-02-27,44.39976
2023-02-28,41.32043
2023-03-01,25.85157
2023-03-02,39.76225
2023-03-03,35.24021
2023-03-04,17.05123
2023-03-05,14.77096
2023-03-06,35.00086
2023-03-07,33.472
2023-03-08,40.98798
2023-03-09,36.29036
2023-03-10,36.84127
2023-03-11,17.90491
2023-03-12,15.65873
2023-03-13,46.00302
2023-03-14,43.23525
2023-03-15,38.88915
2023-03-16,37.31228
2023-03-17,34.3847
2023-03-18,16.79758
2023-03-19,14.26513
2023-03-20,36.81635
2023-03-21,33.65711
2023-03-22,31.60703
2023-03-23,49.88838
2023-03-24,39.83373
2023-03-25,17.26565
2023-03-26,14.29482
2023-03-27,35.25011
2023-03-28,32.90606
2023-03-29,31.13199
2023-03-30,31.05208
2023-03-31,29.95539
2023-04-01,14.78122
2023-04-02,13.25237
2023-04-03,36.18223
2023-04-04,34.36527
2023-04-05,33.28067
2023-04-06,34.56027
2023-04-07,30.21087
2023-04-08,14.10385
2023-04-09,13.07643
2023-04-10,32.92585
2023-04-11,33.78357
2023-04-12,33.37304
2023-04-13,36.02058
2023-04-14,38.00028
2023-04-15,16.29285
2023-04-16,14.15114
2023-04-17,33.44011
2023-04-18,32.82505
2023-04-19,34.08486
2023-04-20,34.53755
2023-04-21,31.28594
2023-04-22,15.97799
2023-04-23,13.98546
2023-04-24,34.51372
2023-04-25,35.73761
2023-04-26,36.41388
2023-04-27,35.22335
2023-04-28,31.23572
2023-04-29,15.99228
2023-04-30,13.68306
2023-05-01,21.06304
2023-05-02,33.65124
2023-05-03,33.70586
2023-05-04,36.87023
2023-05-05,19.24096
2023-05-06,20.03965
2023-05-07,14.14857
2023-05-08,33.62669
2023-05-09,30.88531
2023-05-10,29.25602
2023-05-11,30.45242
2023-05-12,30.06278
2023-05-13,16.78548
2023-05-14,14.08662
2023-05-15,32.74222
2023-05-16,30.59244
2023-05-17,30.49054
2023-05-18,30.10457
2023-05-19,30.0067
2023-05-20,14.59062
2023-05-21,13.0757
2023-05-22,33.87374
2023-05-23,35.67053
2023-05-24,31.48827
2023-05-25,31.60886
2023-05-26,28.26782
2023-05-27,14.37949
2023-05-28,12.92505
2023-05-29,17.06149
