date,주식거래시간
2021-09-18,1.04202
2021-09-19,0.76016
2021-09-20,0.89682
2021-09-21,0.82849
2021-09-22,1.00785
2021-09-23,6.27775
2021-09-24,5.58592
2021-09-25,1.11889
2021-09-26,0.92244
2021-09-27,4.91971
2021-09-28,5.32114
2021-09-29,6.53399
2021-09-30,5.80799
2021-10-01,5.76528
2021-10-02,1.01639
2021-10-03,0.68329
2021-10-04,2.16945
2021-10-05,5.49197
2021-10-06,5.33823
2021-10-07,5.22719
2021-10-08,5.07345
2021-10-09,0.87119
2021-10-10,0.40997
2021-10-11,1.22992
2021-10-12,5.5603
2021-10-13,4.68056
2021-10-14,5.08199
2021-10-15,5.14178
2021-10-16,1.3495
2021-10-17,0.87119
2021-10-18,4.2535
2021-10-19,4.4414
2021-10-20,3.87769
2021-10-21,4.40724
2021-10-22,3.93747
2021-10-23,0.70037
2021-10-24,0.46122
2021-10-25,4.19371
2021-10-26,4.33891
2021-10-27,4.67201
2021-10-28,4.17663
2021-10-29,4.76597
2021-10-30,0.83703
2021-10-31,0.53809
2021-11-01,4.45848
2021-11-02,4.65493
2021-11-03,8.85719
2021-11-04,5.38093
2021-11-05,5.73112
2021-11-06,0.86265
2021-11-07,0.74308
2021-11-08,4.56098
2021-11-09,3.94601
2021-11-10,5.17594
2021-11-11,5.30406
2021-11-12,5.20157
2021-11-13,0.99077
2021-11-14,0.77724
2021-11-15,5.51759
2021-11-16,4.18517
2021-11-17,5.78237
2021-11-18,34.1305
2021-11-19,5.10761
2021-11-20,1.12743
2021-11-21,0.77724
2021-11-22,5.87632
2021-11-23,4.31329
2021-11-24,4.21933
2021-11-25,4.62931
2021-11-26,4.96241
2021-11-27,1.08472
2021-11-28,0.82849
2021-11-29,5.40655
2021-11-30,5.92757
2021-12-01,4.2535
2021-12-02,3.86914
2021-12-03,4.23641
2021-12-04,0.7687
2021-12-05,0.53809
2021-12-06,4.33037
2021-12-07,4.04851
2021-12-08,3.74103
2021-12-09,4.02289
2021-12-10,4.08267
2021-12-11,0.88828
2021-12-12,0.66621
2021-12-13,3.49333
2021-12-14,3.15169
2021-12-15,3.51896
2021-12-16,3.65562
2021-12-17,4.09976
2021-12-18,0.58934
2021-12-19,0.75162
2021-12-20,4.0058
2021-12-21,3.04919
2021-12-22,3.7154
2021-12-23,4.09976
2021-12-24,4.43286
2021-12-25,0.92244
2021-12-26,0.84557
2021-12-27,4.32183
2021-12-28,6.0386
2021-12-29,5.7055
2021-12-30,6.74752
2021-12-31,14.836
2022-01-01,0.82849
2022-01-02,1.14451
2022-01-03,31.69627
2022-01-04,4.61223
2022-01-05,4.94533
2022-01-06,5.05637
2022-01-07,4.3987
2022-01-08,1.01639
2022-01-09,0.6235
2022-01-10,4.2962
2022-01-11,3.77519
2022-01-12,4.01434
2022-01-13,3.94601
2022-01-14,4.74888
2022-01-15,1.04202
2022-01-16,0.74308
2022-01-17,4.14246
2022-01-18,4.1083
2022-01-19,5.03928
2022-01-20,5.04783
2022-01-21,5.35531
2022-01-22,1.19576
2022-01-23,0.88828
2022-01-24,4.2535
2022-01-25,4.82576
2022-01-26,6.22651
2022-01-27,33.84865
2022-01-28,9.5234
2022-01-29,2.15237
2022-01-30,0.87119
2022-01-31,1.15305
2022-02-01,1.12743
2022-02-02,1.973
2022-02-03,9.54048
2022-02-04,7.02938
2022-02-05,1.32388
2022-02-06,0.87974
2022-02-07,7.37102
2022-02-08,5.34677
2022-02-09,4.68056
2022-02-10,5.09907
2022-02-11,4.91971
2022-02-12,1.21284
2022-02-13,0.93098
2022-02-14,5.13324
2022-02-15,4.15954
2022-02-16,5.53467
2022-02-17,3.70686
2022-02-18,4.44994
2022-02-19,0.88828
2022-02-20,0.66621
2022-02-21,4.4414
2022-02-22,100.0
2022-02-23,10.71062
2022-02-24,10.28356
2022-02-25,8.02869
2022-02-26,1.51178
2022-02-27,1.08472
2022-02-28,6.57669
2022-03-01,1.92176
2022-03-02,5.43218
2022-03-03,5.38947
2022-03-04,6.01298
2022-03-05,0.98223
2022-03-06,0.67475
2022-03-07,5.50905
2022-03-08,6.49982
2022-03-09,1.85343
2022-03-10,6.81585
2022-03-11,6.33754
2022-03-12,1.06764
2022-03-13,0.80286
2022-03-14,5.53467
2022-03-15,5.54321
2022-03-16,5.39801
2022-03-17,5.65425
2022-03-18,5.79945
2022-03-19,1.21284
2022-03-20,0.75162
2022-03-21,5.17594
2022-03-22,5.10761
2022-03-23,5.03074
2022-03-24,5.72258
2022-03-25,5.50051
2022-03-26,0.81995
2022-03-27,0.71745
2022-03-28,5.22719
2022-03-29,5.03074
2022-03-30,4.84284
2022-03-31,5.48343
2022-04-01,6.36317
2022-04-02,1.02494
2022-04-03,0.66621
2022-04-04,5.4578
2022-04-05,5.09907
2022-04-06,5.22719
2022-04-07,5.24427
2022-04-08,4.49265
2022-04-09,0.81995
2022-04-10,0.50392
2022-04-11,4.08267
2022-04-12,3.65562
2022-04-13,3.84352
2022-04-14,4.28766
2022-04-15,5.1674
2022-04-16,0.60642
2022-04-17,0.54663
2022-04-18,3.7154
2022-04-19,3.88623
2022-04-20,4.01434
2022-04-21,4.33037
2022-04-22,4.38161
2022-04-23,0.70891
2022-04-24,0.70037
2022-04-25,4.91971
2022-04-26,4.2535
2022-04-27,5.37239
2022-04-28,4.85138
2022-04-29,4.70618
2022-04-30,0.80286
2022-05-01,0.46976
2022-05-02,3.74103
2022-05-03,3.39938
2022-05-04,3.2371
2022-05-05,0.92244
2022-05-06,3.88623
2022-05-07,0.40143
2022-05-08,0.3331
2022-05-09,3.10044
2022-05-10,3.21147
2022-05-11,2.8442
2022-05-12,3.86914
2022-05-13,2.81858
2022-05-14,0.74308
2022-05-15,0.52955
2022-05-16,3.44209
2022-05-17,2.76733
2022-05-18,3.46771
2022-05-19,3.62145
2022-05-20,3.1346
2022-05-21,0.52955
2022-05-22,0.52955
2022-05-23,3.0919
2022-05-24,2.82712
2022-05-25,2.74171
2022-05-26,2.9467
2022-05-27,3.08336
2022-05-28,0.56371
2022-05-29,0.37581
2022-05-30,2.95524
2022-05-31,3.10044
2022-06-01,1.34096
2022-06-02,2.88691
2022-06-03,2.6563
2022-06-04,0.48684
2022-06-05,0.34164
2022-06-06,0.58079
2022-06-07,2.95524
2022-06-08,2.86129
2022-06-09,3.2371
2022-06-10,4.06559
2022-06-11,0.36727
2022-06-12,0.44414
2022-06-13,4.52681
2022-06-14,3.82644
2022-06-15,3.98872
2022-06-16,3.8179
2022-06-17,5.13324
2022-06-18,0.71745
2022-06-19,0.35018
2022-06-20,3.43354
2022-06-21,3.36522
2022-06-22,4.13392
2022-06-23,3.33105
2022-06-24,3.5275
2022-06-25,0.56371
2022-06-26,0.38435
2022-06-27,3.62999
2022-06-28,2.92962
2022-06-29,3.3823
2022-06-30,3.51896
2022-07-01,3.39938
2022-07-02,0.51247
2022-07-03,0.38435
2022-07-04,2.66484
2022-07-05,2.40006
2022-07-06,2.56235
2022-07-07,2.62213
2022-07-08,2.83566
2022-07-09,0.46976
2022-07-10,0.3331
2022-07-11,2.57943
2022-07-12,2.49402
2022-07-13,2.3659
2022-07-14,2.42569
2022-07-15,2.97232
2022-07-16,0.52101
2022-07-17,0.37581
2022-07-18,3.22856
2022-07-19,2.64776
2022-07-20,3.2798
2022-07-21,2.56235
2022-07-22,2.5111
2022-07-23,0.29039
2022-07-24,0.39289
2022-07-25,2.30611
2022-07-26,2.28903
2022-07-27,2.79296
2022-07-28,3.7154
2022-07-29,3.12606
2022-07-30,0.46122
2022-07-31,0.32456
2022-08-01,2.45985
2022-08-02,2.49402
2022-08-03,1.98155
2022-08-04,2.59651
2022-08-05,2.38298
2022-08-06,0.39289
2022-08-07,0.25623
2022-08-08,2.3659
2022-08-09,2.92962
2022-08-10,2.66484
2022-08-11,2.99795
2022-08-12,3.27126
2022-08-13,0.43559
2022-08-14,0.23061
2022-08-15,0.78578
2022-08-16,2.56235
2022-08-17,2.38298
2022-08-18,2.34028
2022-08-19,2.48548
2022-08-20,0.39289
2022-08-21,0.23061
2022-08-22,2.52818
2022-08-23,2.58797
2022-08-24,2.87837
2022-08-25,2.6563
2022-08-26,3.07482
2022-08-27,0.46976
2022-08-28,0.29894
2022-08-29,3.69832
2022-08-30,2.2634
2022-08-31,2.59651
2022-09-01,1.98155
2022-09-02,2.85275
2022-09-03,0.34164
2022-09-04,0.40997
2022-09-05,2.57943
2022-09-06,2.43423
2022-09-07,2.53672
2022-09-08,3.7154
2022-09-09,0.74308
2022-09-10,0.26477
2022-09-11,0.31602
2022-09-12,0.59788
2022-09-13,3.74957
2022-09-14,3.88623
2022-09-15,2.86129
2022-09-16,3.04065
2022-09-17,0.35872
2022-09-18,0.27331
2022-09-19,2.47693
2022-09-20,2.52818
2022-09-21,2.71609
2022-09-22,2.78442
2022-09-23,2.81004
2022-09-24,0.39289
2022-09-25,0.26477
2022-09-26,3.10044
2022-09-27,2.54526
2022-09-28,3.06627
2022-09-29,3.16877
2022-09-30,2.79296
2022-10-01,0.41851
2022-10-02,0.3331
2022-10-03,0.64912
2022-10-04,2.57943
2022-10-05,2.87837
2022-10-06,2.23778
2022-10-07,2.63067
2022-10-08,0.48684
2022-10-09,0.20498
2022-10-10,0.74308
2022-10-11,2.44277
2022-10-12,2.06696
2022-10-13,2.42569
2022-10-14,2.6563
2022-10-15,0.55517
2022-10-16,0.56371
2022-10-17,3.61291
2022-10-18,2.54526
2022-10-19,2.42569
2022-10-20,2.5111
2022-10-21,1.90468
2022-10-22,0.20498
2022-10-23,0.23915
2022-10-24,2.46839
2022-10-25,2.4086
2022-10-26,2.91253
2022-10-27,2.54526
2022-10-28,2.34882
2022-10-29,0.40997
2022-10-30,0.35018
2022-10-31,2.40006
2022-11-01,2.92107
2022-11-02,2.43423
2022-11-03,2.45131
2022-11-04,2.1182
2022-11-05,0.1879
2022-11-06,0.29039
2022-11-07,2.27195
2022-11-08,2.04988
2022-11-09,2.45985
2022-11-10,2.71609
2022-11-11,5.97881
2022-11-12,0.55517
2022-11-13,0.36727
2022-11-14,3.48479
2022-11-15,2.99795
2022-11-16,3.16023
2022-11-17,25.40143
2022-11-18,2.56235
2022-11-19,0.39289
2022-11-20,0.29894
2022-11-21,2.52818
2022-11-22,2.4086
2022-11-23,2.59651
2022-11-24,2.34028
2022-11-25,2.20362
2022-11-26,0.25623
2022-11-27,0.29039
2022-11-28,2.16091
2022-11-29,1.973
2022-11-30,2.14383
2022-12-01,2.37444
2022-12-02,2.15237
2022-12-03,0.21352
2022-12-04,0.3331
2022-12-05,2.04988
2022-12-06,1.66552
2022-12-07,2.16945
2022-12-08,2.09258
2022-12-09,2.19508
2022-12-10,0.35872
2022-12-11,0.1879
2022-12-12,1.77656
2022-12-13,1.88759
2022-12-14,1.9303
2022-12-15,1.73385
2022-12-16,1.99009
2022-12-17,0.23061
2022-12-18,0.22207
2022-12-19,1.58865
2022-12-20,1.7851
2022-12-21,1.60573
2022-12-22,1.79364
2022-12-23,2.73317
2022-12-24,0.44414
2022-12-25,0.25623
2022-12-26,2.05842
2022-12-27,2.70755
2022-12-28,2.68192
2022-12-29,3.43354
2022-12-30,7.47352
2022-12-31,0.24769
2023-01-01,0.51247
2023-01-02,14.66518
2023-01-03,1.75948
2023-01-04,1.86197
2023-01-05,1.70823
2023-01-06,1.58865
2023-01-07,0.26477
2023-01-08,0.23915
2023-01-09,2.57943
2023-01-10,1.70823
2023-01-11,1.973
2023-01-12,2.23778
2023-01-13,1.99863
2023-01-14,0.30748
2023-01-15,0.31602
2023-01-16,2.30611
2023-01-17,2.12675
2023-01-18,1.52886
2023-01-19,2.10112
2023-01-20,2.24632
2023-01-21,0.36727
2023-01-22,0.32456
2023-01-23,0.35872
2023-01-24,0.37581
2023-01-25,3.6727
2023-01-26,2.92962
2023-01-27,3.16877
2023-01-28,0.4783
2023-01-29,0.34164
2023-01-30,3.33959
2023-01-31,3.15169
2023-02-01,3.14314
2023-02-02,3.20293
2023-02-03,3.45917
2023-02-04,0.60642
2023-02-05,0.29039
2023-02-06,2.93816
2023-02-07,2.68192
2023-02-08,3.21147
2023-02-09,3.21147
2023-02-10,3.55312
2023-02-11,0.59788
2023-02-12,0.34164
2023-02-13,3.10898
2023-02-14,2.86129
2023-02-15,3.16877
2023-02-16,3.11752
2023-02-17,3.05773
2023-02-18,0.39289
2023-02-19,0.31602
2023-02-20,2.9894
2023-02-21,2.73317
2023-02-22,2.99795
2023-02-23,2.59651
2023-02-24,3.04065
2023-02-25,0.39289
2023-02-26,0.34164
2023-02-27,3.0919
2023-02-28,3.10044
2023-03-01,0.82849
2023-03-02,3.22856
2023-03-03,3.2371
2023-03-04,0.46122
2023-03-05,0.42705
2023-03-06,4.2962
2023-03-07,3.92039
2023-03-08,3.46771
2023-03-09,3.06627
2023-03-10,3.68978
2023-03-11,0.46122
2023-03-12,0.31602
2023-03-13,2.99795
2023-03-14,3.29689
2023-03-15,3.62999
2023-03-16,3.16023
2023-03-17,3.77519
2023-03-18,0.44414
2023-03-19,0.52955
2023-03-20,3.45063
2023-03-21,3.32251
2023-03-22,3.17731
2023-03-23,4.41578
2023-03-24,3.7154
2023-03-25,0.49538
2023-03-26,0.46976
2023-03-27,4.0058
2023-03-28,3.7154
2023-03-29,3.88623
2023-03-30,4.57806
2023-03-31,4.23641
2023-04-01,0.55517
2023-04-02,0.56371
2023-04-03,4.74888
2023-04-04,4.46703
2023-04-05,4.28766
2023-04-06,3.95456
2023-04-07,4.76597
2023-04-08,0.54663
2023-04-09,0.58079
2023-04-10,5.29552
2023-04-11,5.58592
2023-04-12,5.23573
2023-04-13,4.74034
2023-04-14,5.05637
2023-04-15,0.74308
2023-04-16,0.56371
2023-04-17,5.21865
2023-04-18,4.77451
2023-04-19,4.99658
2023-04-20,4.52681
2023-04-21,4.09976
2023-04-22,0.4783
2023-04-23,0.35018
2023-04-24,3.66416
2023-04-25,3.58729
2023-04-26,3.70686
2023-04-27,4.34745
2023-04-28,4.82576
2023-04-29,0.71745
2023-04-30,0.69183
2023-05-01,4.8343
2023-05-02,3.35667
2023-05-03,2.96378
2023-05-04,2.9894
2023-05-05,0.59788
2023-05-06,0.36727
2023-05-07,0.26477
2023-05-08,3.41646
2023-05-09,2.52818
2023-05-10,2.92107
2023-05-11,3.7154
2023-05-12,3.11752
2023-05-13,0.36727
2023-05-14,0.27331
2023-05-15,2.91253
2023-05-16,2.91253
2023-05-17,2.95524
2023-05-18,3.16023
2023-05-19,3.85206
2023-05-20,0.32456
2023-05-21,0.42705
2023-05-22,3.425
2023-05-23,3.14314
2023-05-24,3.35667
2023-05-25,2.57943
2023-05-26,3.33105
2023-05-27,0.51247
2023-05-28,0.56371
2023-05-29,1.24701
