date,아파트
2023-05-29,21.67605
2023-05-30,20.9687
2023-05-31,20.02158
2023-06-01,18.39108
2023-06-02,18.95456
2023-06-03,18.96655
2023-06-04,20.35727
2023-06-05,20.30931
2023-06-06,21.93981
2023-06-07,22.2755
2023-06-08,20.18942
2023-06-09,18.76273
2023-06-10,20.5371
2023-06-11,21.19649
2023-06-12,21.34036
2023-06-13,21.35235
2023-06-14,19.37417
2023-06-15,19.96163
2023-06-16,18.49898
2023-06-17,19.57798
2023-06-18,20.82484
2023-06-19,20.56108
2023-06-20,20.44119
2023-06-21,18.00743
2023-06-22,19.69787
2023-06-23,19.0145
2023-06-24,18.30715
2023-06-25,19.86572
2023-06-26,20.39323
2023-06-27,19.4461
2023-06-28,18.7987
2023-06-29,19.3382
2023-06-30,18.87063
2023-07-01,19.80577
2023-07-02,21.20848
2023-07-03,18.66682
2023-07-04,19.0145
2023-07-05,20.57307
2023-07-06,23.65423
2023-07-07,20.76489
2023-07-08,21.18451
2023-07-09,21.0766
2023-07-10,21.23246
2023-07-11,20.11749
2023-07-12,20.06953
2023-07-13,21.40031
2023-07-14,21.14854
2023-07-15,19.69787
2023-07-16,20.33329
2023-07-17,22.92291
2023-07-18,19.92566
2023-07-19,19.75782
2023-07-20,19.76981
2023-07-21,18.1513
2023-07-22,19.72185
2023-07-23,20.33329
2023-07-24,22.94688
2023-07-25,20.24937
2023-07-26,19.41014
2023-07-27,19.15837
2023-07-28,19.47008
2023-07-29,21.0766
2023-07-30,21.72401
2023-07-31,26.38772
2023-08-01,27.47871
2023-08-02,27.43076
2023-08-03,25.41661
2023-08-04,24.38556
2023-08-05,20.9687
2023-08-06,21.64009
2023-08-07,19.8897
2023-08-08,21.29241
2023-08-09,26.63949
2023-08-10,22.99484
2023-08-11,21.91583
2023-08-12,23.45042
2023-08-13,25.77628
2023-08-14,24.2297
2023-08-15,25.17683
2023-08-16,24.36158
2023-08-17,23.10274
2023-08-18,22.1676
2023-08-19,22.65915
2023-08-20,23.19865
2023-08-21,23.85805
2023-08-22,21.72401
2023-08-23,23.16269
2023-08-24,23.5823
2023-08-25,21.78395
2023-08-26,23.98992
2023-08-27,22.76705
2023-08-28,23.66622
2023-08-29,22.86296
2023-08-30,22.5992
2023-08-31,22.86296
2023-09-01,21.89185
2023-09-02,23.45042
2023-09-03,24.7812
2023-09-04,22.93489
2023-09-05,23.00683
2023-09-06,20.88478
2023-09-07,19.69787
2023-09-08,20.93274
2023-09-09,21.65208
2023-09-10,23.7981
2023-09-11,22.69512
2023-09-12,21.58014
2023-09-13,21.13655
2023-09-14,22.4913
2023-09-15,20.68097
2023-09-16,22.87495
2023-09-17,23.1507
2023-09-18,22.76705
2023-09-19,20.50113
2023-09-20,21.92782
2023-09-21,21.65208
2023-09-22,20.16544
2023-09-23,20.05754
2023-09-24,22.15561
2023-09-25,20.35727
2023-09-26,19.48207
2023-09-27,17.7077
2023-09-28,18.72677
2023-09-29,20.92075
2023-09-30,21.25644
2023-10-01,18.89461
2023-10-02,20.80086
2023-10-03,19.08644
2023-10-04,20.29732
2023-10-05,18.42704
2023-10-06,19.54202
2023-10-07,18.43903
2023-10-08,19.58997
2023-10-09,22.19158
2023-10-10,20.27334
2023-10-11,20.1055
2023-10-12,20.02158
2023-10-13,18.71478
2023-10-14,19.38616
2023-10-15,21.74799
2023-10-16,20.98069
2023-10-17,20.18942
2023-10-18,19.97362
2023-10-19,19.32621
2023-10-20,19.30224
2023-10-21,18.09135
2023-10-22,19.03848
2023-10-23,20.69296
2023-10-24,19.26627
2023-10-25,18.82268
2023-10-26,19.47008
2023-10-27,18.46301
2023-10-28,19.9976
2023-10-29,19.53003
2023-10-30,20.51312
2023-10-31,19.47008
2023-11-01,19.45809
2023-11-02,20.03356
2023-11-03,19.62594
2023-11-04,19.45809
2023-11-05,18.29516
2023-11-06,19.72185
2023-11-07,18.09135
2023-11-08,18.07936
2023-11-09,17.61179
2023-11-10,17.80362
2023-11-11,18.34312
2023-11-12,18.42704
2023-11-13,18.7987
2023-11-14,21.60412
2023-11-15,20.70495
2023-11-16,18.85865
2023-11-17,19.63793
2023-11-18,19.68588
2023-11-19,21.02865
2023-11-20,20.48914
2023-11-21,19.39815
2023-11-22,18.70279
2023-11-23,19.06246
2023-11-24,18.33113
2023-11-25,18.91859
2023-11-26,20.05754
2023-11-27,19.55401
2023-11-28,19.35019
2023-11-29,18.40306
2023-11-30,16.70063
2023-12-01,15.3219
2023-12-02,17.80362
2023-12-03,19.90169
2023-12-04,21.60412
2023-12-05,20.2134
2023-12-06,19.58997
2023-12-07,19.81776
2023-12-08,18.77472
2023-12-09,19.73384
2023-12-10,21.12456
2023-12-11,19.73384
2023-12-12,19.41014
2023-12-13,18.83467
2023-12-14,18.00743
2023-12-15,17.65975
2023-12-16,17.61179
2023-12-17,19.32621
2023-12-18,18.7987
2023-12-19,18.89461
2023-12-20,21.81992
2023-12-21,27.56264
2023-12-22,21.02865
2023-12-23,21.58014
2023-12-24,21.68804
2023-12-25,27.02313
2023-12-26,27.11905
2023-12-27,23.61827
2023-12-28,23.06677
2023-12-29,19.92566
2023-12-30,18.96655
2023-12-31,19.49406
2024-01-01,21.92782
2024-01-02,27.87435
2024-01-03,23.49838
2024-01-04,23.37849
2024-01-05,22.62318
2024-01-06,24.85313
2024-01-07,25.06893
2024-01-08,21.20848
2024-01-09,23.73816
2024-01-10,25.23678
2024-01-11,25.22479
2024-01-12,22.11964
2024-01-13,26.04004
2024-01-14,25.06893
2024-01-15,24.63733
2024-01-16,26.11197
2024-01-17,25.90816
2024-01-18,25.92015
2024-01-19,26.45965
2024-01-20,23.19865
2024-01-21,24.85313
2024-01-22,28.23402
2024-01-23,24.49346
2024-01-24,24.76921
2024-01-25,26.80733
2024-01-26,29.64872
2024-01-27,29.18115
2024-01-28,30.05634
2024-01-29,27.75446
2024-01-30,26.35175
2024-01-31,23.91799
2024-02-01,25.78827
2024-02-02,21.40031
2024-02-03,24.997
2024-02-04,25.80026
2024-02-05,26.42369
2024-02-06,25.58446
2024-02-07,23.11473
2024-02-08,21.59213
2024-02-09,23.05478
2024-02-10,27.01114
2024-02-11,26.69943
2024-02-12,26.8433
2024-02-13,26.83131
2024-02-14,24.76921
2024-02-15,25.68037
2024-02-16,25.58446
2024-02-17,26.31578
2024-02-18,26.67545
2024-02-19,25.89617
2024-02-20,27.08308
2024-02-21,29.19314
2024-02-22,30.34408
2024-02-23,100.0
2024-02-24,98.8011
2024-02-25,69.24829
2024-02-26,47.57223
2024-02-27,39.73144
2024-02-28,38.26879
2024-02-29,37.89713
2024-03-01,67.27011
2024-03-02,46.88886
2024-03-03,39.3478
2024-03-04,30.88358
2024-03-05,27.25092
2024-03-06,27.03512
2024-03-07,27.99424
2024-03-08,42.1652
2024-03-09,39.4557
2024-03-10,39.58757
2024-03-11,28.24601
2024-03-12,25.99208
2024-03-13,25.15285
2024-03-14,24.69727
2024-03-15,42.09327
2024-03-16,35.93094
2024-03-17,29.21712
2024-03-18,24.48147
2024-03-19,26.49562
2024-03-20,23.57031
