date,펀딩사이트
2021-03-20,15.42288
2021-03-21,9.95024
2021-03-22,11.44278
2021-03-23,11.94029
2021-03-24,14.92537
2021-03-25,12.93532
2021-03-26,18.90547
2021-03-27,8.45771
2021-03-28,7.96019
2021-03-29,9.45273
2021-03-30,12.43781
2021-03-31,13.43283
2021-04-01,13.43283
2021-04-02,18.90547
2021-04-03,9.45273
2021-04-04,9.95024
2021-04-05,16.41791
2021-04-06,19.40298
2021-04-07,20.398
2021-04-08,10.44776
2021-04-09,12.93532
2021-04-10,6.96517
2021-04-11,9.95024
2021-04-12,11.94029
2021-04-13,5.47263
2021-04-14,9.95024
2021-04-15,10.44776
2021-04-16,16.91542
2021-04-17,8.95522
2021-04-18,10.94527
2021-04-19,15.92039
2021-04-20,11.94029
2021-04-21,15.92039
2021-04-22,15.42288
2021-04-23,11.44278
2021-04-24,2.48756
2021-04-25,6.46766
2021-04-26,13.43283
2021-04-27,8.45771
2021-04-28,15.92039
2021-04-29,12.93532
2021-04-30,10.94527
2021-05-01,6.46766
2021-05-02,7.96019
2021-05-03,16.41791
2021-05-04,10.94527
2021-05-05,7.96019
2021-05-06,10.44776
2021-05-07,14.42786
2021-05-08,15.42288
2021-05-09,7.46268
2021-05-10,16.91542
2021-05-11,15.42288
2021-05-12,10.44776
2021-05-13,17.91044
2021-05-14,19.90049
2021-05-15,14.42786
2021-05-16,18.40796
2021-05-17,28.3582
2021-05-18,20.89552
2021-05-19,22.38805
2021-05-20,11.94029
2021-05-21,18.90547
2021-05-22,10.94527
2021-05-23,9.45273
2021-05-24,21.89054
2021-05-25,10.94527
2021-05-26,14.92537
2021-05-27,21.39303
2021-05-28,9.45273
2021-05-29,7.96019
2021-05-30,10.44776
2021-05-31,15.92039
2021-06-01,14.42786
2021-06-02,18.90547
2021-06-03,10.44776
2021-06-04,15.42288
2021-06-05,3.98009
2021-06-06,11.94029
2021-06-07,8.45771
2021-06-08,16.91542
2021-06-09,14.42786
2021-06-10,16.91542
2021-06-11,11.94029
2021-06-12,9.45273
2021-06-13,8.95522
2021-06-14,8.45771
2021-06-15,14.42786
2021-06-16,20.89552
2021-06-17,18.40796
2021-06-18,5.97014
2021-06-19,5.97014
2021-06-20,10.44776
2021-06-21,6.46766
2021-06-22,6.96517
2021-06-23,9.45273
2021-06-24,12.93532
2021-06-25,10.44776
2021-06-26,3.98009
2021-06-27,7.46268
2021-06-28,6.46766
2021-06-29,8.95522
2021-06-30,10.94527
2021-07-01,8.95522
2021-07-02,7.96019
2021-07-03,8.45771
2021-07-04,7.96019
2021-07-05,5.97014
2021-07-06,13.43283
2021-07-07,14.92537
2021-07-08,16.91542
2021-07-09,4.47761
2021-07-10,7.96019
2021-07-11,2.98507
2021-07-12,12.93532
2021-07-13,9.95024
2021-07-14,10.94527
2021-07-15,8.45771
2021-07-16,12.43781
2021-07-17,8.95522
2021-07-18,2.98507
2021-07-19,12.43781
2021-07-20,13.43283
2021-07-21,10.44776
2021-07-22,13.43283
2021-07-23,16.41791
2021-07-24,2.48756
2021-07-25,5.47263
2021-07-26,3.48258
2021-07-27,5.97014
2021-07-28,8.95522
2021-07-29,14.42786
2021-07-30,8.45771
2021-07-31,4.97512
2021-08-01,2.48756
2021-08-02,12.93532
2021-08-03,17.91044
2021-08-04,13.93034
2021-08-05,8.45771
2021-08-06,5.97014
2021-08-07,6.96517
2021-08-08,8.45771
2021-08-09,10.44776
2021-08-10,12.93532
2021-08-11,11.94029
2021-08-12,14.42786
2021-08-13,13.93034
2021-08-14,7.96019
2021-08-15,3.48258
2021-08-16,4.47761
2021-08-17,14.92537
2021-08-18,17.91044
2021-08-19,13.43283
2021-08-20,5.47263
2021-08-21,7.96019
2021-08-22,5.47263
2021-08-23,10.94527
2021-08-24,12.93532
2021-08-25,13.93034
2021-08-26,12.43781
2021-08-27,10.44776
2021-08-28,9.95024
2021-08-29,8.45771
2021-08-30,11.94029
2021-08-31,9.45273
2021-09-01,10.94527
2021-09-02,9.95024
2021-09-03,13.43283
2021-09-04,9.45273
2021-09-05,9.95024
2021-09-06,11.94029
2021-09-07,10.44776
2021-09-08,8.45771
2021-09-09,13.43283
2021-09-10,12.93532
2021-09-11,6.96517
2021-09-12,3.98009
2021-09-13,12.43781
2021-09-14,8.95522
2021-09-15,10.44776
2021-09-16,9.95024
2021-09-17,5.47263
2021-09-18,3.48258
2021-09-19,3.48258
2021-09-20,2.98507
2021-09-21,5.97014
2021-09-22,6.96517
2021-09-23,13.93034
2021-09-24,11.44278
2021-09-25,7.46268
2021-09-26,7.96019
2021-09-27,7.96019
2021-09-28,18.40796
2021-09-29,11.44278
2021-09-30,9.45273
2021-10-01,11.94029
2021-10-02,11.44278
2021-10-03,7.46268
2021-10-04,7.46268
2021-10-05,13.93034
2021-10-06,14.92537
2021-10-07,9.45273
2021-10-08,16.91542
2021-10-09,11.94029
2021-10-10,8.45771
2021-10-11,9.95024
2021-10-12,9.45273
2021-10-13,9.45273
2021-10-14,4.47761
2021-10-15,9.95024
2021-10-16,2.98507
2021-10-17,3.48258
2021-10-18,3.48258
2021-10-19,11.44278
2021-10-20,13.43283
2021-10-21,12.93532
2021-10-22,10.94527
2021-10-23,4.97512
2021-10-25,10.94527
2021-10-26,6.96517
2021-10-27,9.95024
2021-10-28,10.44776
2021-10-29,9.95024
2021-10-30,5.97014
2021-10-31,2.48756
2021-11-01,7.46268
2021-11-02,12.43781
2021-11-03,9.45273
2021-11-04,11.44278
2021-11-05,4.97512
2021-11-06,8.45771
2021-11-07,2.48756
2021-11-08,5.97014
2021-11-09,11.44278
2021-11-10,12.43781
2021-11-11,10.94527
2021-11-12,10.94527
2021-11-13,6.96517
2021-11-14,4.97512
2021-11-15,15.92039
2021-11-16,7.96019
2021-11-17,8.45771
2021-11-18,13.43283
2021-11-19,6.96517
2021-11-20,2.48756
2021-11-21,2.98507
2021-11-22,10.94527
2021-11-23,9.45273
2021-11-24,8.45771
2021-11-25,12.43781
2021-11-26,5.47263
2021-11-27,8.45771
2021-11-28,14.92537
2021-11-29,6.96517
2021-11-30,9.95024
2021-12-01,17.41293
2021-12-02,6.96517
2021-12-03,9.95024
2021-12-04,3.48258
2021-12-05,7.46268
2021-12-06,6.96517
2021-12-07,13.43283
2021-12-08,11.94029
2021-12-09,7.46268
2021-12-10,12.93532
2021-12-11,8.95522
2021-12-12,3.98009
2021-12-13,11.44278
2021-12-14,9.95024
2021-12-15,8.95522
2021-12-16,14.42786
2021-12-17,4.97512
2021-12-18,8.45771
2021-12-19,3.98009
2021-12-20,9.45273
2021-12-21,5.47263
2021-12-22,5.97014
2021-12-23,11.94029
2021-12-24,11.44278
2021-12-25,3.98009
2021-12-26,3.98009
2021-12-27,12.43781
2021-12-28,6.46766
2021-12-29,7.96019
2021-12-30,13.43283
2021-12-31,9.95024
2022-01-02,2.48756
2022-01-03,15.92039
2022-01-04,14.42786
2022-01-05,12.93532
2022-01-06,9.45273
2022-01-07,12.43781
2022-01-08,2.48756
2022-01-09,5.47263
2022-01-10,17.91044
2022-01-11,14.92537
2022-01-12,6.46766
2022-01-13,11.94029
2022-01-14,9.95024
2022-01-15,5.97014
2022-01-16,8.95522
2022-01-17,18.90547
2022-01-18,12.43781
2022-01-19,9.45273
2022-01-20,9.95024
2022-01-21,4.47761
2022-01-22,2.48756
2022-01-23,3.48258
2022-01-24,9.45273
2022-01-25,6.96517
2022-01-26,11.44278
2022-01-27,14.42786
2022-01-28,10.94527
2022-01-29,5.97014
2022-01-30,3.98009
2022-01-31,5.47263
2022-02-02,4.47761
2022-02-03,12.93532
2022-02-04,8.95522
2022-02-05,4.47761
2022-02-06,8.45771
2022-02-07,13.93034
2022-02-08,12.93532
2022-02-09,10.94527
2022-02-10,8.95522
2022-02-11,7.46268
2022-02-12,3.98009
2022-02-13,5.47263
2022-02-14,10.94527
2022-02-15,13.93034
2022-02-16,5.97014
2022-02-17,10.44776
2022-02-18,12.43781
2022-02-19,7.46268
2022-02-20,5.97014
2022-02-21,13.43283
2022-02-22,11.44278
2022-02-23,12.93532
2022-02-24,8.45771
2022-02-25,9.45273
2022-02-26,2.98507
2022-02-27,6.96517
2022-02-28,8.45771
2022-03-01,7.96019
2022-03-02,11.44278
2022-03-03,4.97512
2022-03-04,77.61194
2022-03-05,84.57711
2022-03-06,43.28358
2022-03-07,27.36318
2022-03-08,25.37313
2022-03-09,19.90049
2022-03-10,34.82587
2022-03-11,29.35323
2022-03-12,23.88059
2022-03-13,19.40298
2022-03-14,22.38805
2022-03-15,24.87562
2022-03-16,16.41791
2022-03-17,20.398
2022-03-18,18.90547
2022-03-19,14.92537
2022-03-20,11.44278
2022-03-21,18.40796
2022-03-22,20.89552
2022-03-23,21.39303
2022-03-24,43.78109
2022-03-25,100.0
2022-03-26,39.30348
2022-03-27,23.88059
2022-03-28,17.41293
2022-03-29,22.38805
2022-03-30,20.89552
2022-03-31,21.89054
2022-04-01,21.89054
2022-04-02,13.43283
2022-04-03,17.41293
2022-04-04,21.39303
2022-04-05,18.40796
2022-04-06,21.39303
2022-04-07,25.87064
2022-04-08,27.86069
2022-04-09,6.96517
2022-04-10,8.45771
2022-04-11,16.91542
2022-04-12,19.40298
2022-04-13,17.41293
2022-04-14,11.94029
2022-04-15,19.40298
2022-04-16,9.45273
2022-04-17,12.43781
2022-04-18,13.43283
2022-04-19,14.42786
2022-04-20,12.93532
2022-04-21,13.93034
2022-04-22,16.91542
2022-04-23,10.44776
2022-04-24,14.42786
2022-04-25,18.90547
2022-04-26,12.43781
2022-04-27,12.93532
2022-04-28,9.95024
2022-04-29,13.93034
2022-04-30,6.96517
2022-05-01,11.44278
2022-05-02,5.47263
2022-05-03,8.95522
2022-05-04,13.93034
2022-05-05,2.98507
2022-05-06,19.90049
2022-05-07,14.92537
2022-05-08,15.92039
2022-05-09,14.42786
2022-05-10,12.43781
2022-05-11,20.89552
2022-05-12,19.40298
2022-05-13,28.85572
2022-05-14,15.92039
2022-05-15,10.44776
2022-05-16,11.44278
2022-05-17,75.12437
2022-05-18,24.3781
2022-05-19,23.38308
2022-05-20,22.88557
2022-05-21,8.45771
2022-05-22,10.44776
2022-05-23,23.38308
2022-05-24,17.41293
2022-05-25,10.44776
2022-05-26,13.93034
2022-05-27,13.93034
2022-05-28,11.44278
2022-05-29,2.48756
2022-05-30,15.42288
2022-05-31,16.91542
2022-06-01,10.94527
2022-06-02,15.42288
2022-06-03,10.44776
2022-06-04,7.96019
2022-06-05,9.95024
2022-06-06,6.96517
2022-06-07,10.44776
2022-06-08,10.94527
2022-06-09,12.93532
2022-06-10,13.93034
2022-06-11,4.97512
2022-06-12,9.95024
2022-06-13,7.96019
2022-06-14,18.40796
2022-06-15,11.44278
2022-06-16,9.45273
2022-06-17,10.44776
2022-06-18,6.46766
2022-06-20,12.43781
2022-06-21,6.46766
2022-06-22,8.45771
2022-06-23,10.44776
2022-06-24,9.45273
2022-06-25,7.96019
2022-06-26,2.98507
2022-06-27,11.94029
2022-06-28,6.96517
2022-06-29,11.44278
2022-06-30,12.43781
2022-07-01,7.96019
2022-07-02,4.47761
2022-07-03,4.47761
2022-07-04,8.95522
2022-07-05,12.93532
2022-07-06,11.44278
2022-07-07,14.42786
2022-07-08,13.93034
2022-07-09,5.97014
2022-07-10,7.46268
2022-07-11,9.45273
2022-07-12,13.93034
2022-07-13,18.40796
2022-07-14,15.42288
2022-07-15,11.44278
2022-07-16,5.97014
2022-07-17,10.94527
2022-07-18,8.95522
2022-07-19,11.94029
2022-07-20,11.44278
2022-07-21,12.93532
2022-07-22,8.45771
2022-07-23,5.97014
2022-07-24,8.95522
2022-07-25,12.93532
2022-07-26,12.43781
2022-07-27,9.45273
2022-07-28,14.92537
2022-07-29,13.93034
2022-07-30,8.45771
2022-07-31,12.43781
2022-08-01,17.91044
2022-08-02,15.92039
2022-08-03,13.43283
2022-08-04,11.44278
2022-08-05,13.43283
2022-08-06,5.97014
2022-08-07,10.94527
2022-08-08,8.95522
2022-08-09,15.42288
2022-08-10,12.93532
2022-08-11,9.95024
2022-08-12,12.43781
2022-08-13,7.46268
2022-08-14,2.48756
2022-08-15,7.46268
2022-08-16,11.94029
2022-08-17,12.93532
2022-08-18,13.93034
2022-08-19,13.43283
2022-08-20,10.44776
2022-08-21,8.95522
2022-08-22,12.93532
2022-08-23,10.44776
2022-08-24,8.95522
2022-08-25,11.94029
2022-08-26,7.46268
2022-08-27,7.96019
2022-08-28,9.45273
2022-08-29,10.94527
2022-08-30,7.96019
2022-08-31,16.91542
2022-09-01,9.45273
2022-09-02,11.94029
2022-09-03,6.46766
2022-09-04,4.97512
2022-09-05,11.44278
2022-09-06,12.43781
2022-09-07,10.44776
2022-09-08,9.45273
2022-09-09,5.47263
2022-09-10,8.45771
2022-09-11,7.96019
2022-09-12,14.42786
2022-09-13,18.40796
2022-09-14,20.398
2022-09-15,11.94029
2022-09-16,14.42786
2022-09-17,8.95522
2022-09-18,7.96019
2022-09-19,17.41293
2022-09-20,19.40298
2022-09-21,13.93034
2022-09-22,16.41791
2022-09-23,8.45771
2022-09-24,10.94527
2022-09-25,8.95522
2022-09-26,12.93532
2022-09-27,5.97014
2022-09-28,13.43283
2022-09-29,9.45273
2022-09-30,11.94029
2022-10-01,7.46268
2022-10-02,13.93034
2022-10-03,22.38805
2022-10-04,17.91044
2022-10-05,25.37313
2022-10-06,28.3582
2022-10-07,11.94029
2022-10-08,13.43283
2022-10-09,12.43781
2022-10-10,11.44278
2022-10-11,18.90547
2022-10-12,21.89054
2022-10-13,26.36815
2022-10-14,20.398
2022-10-15,10.44776
2022-10-16,12.43781
2022-10-17,20.398
2022-10-18,19.40298
2022-10-19,18.90547
2022-10-20,14.42786
2022-10-21,21.39303
2022-10-22,7.96019
2022-10-23,13.93034
2022-10-24,19.40298
2022-10-25,23.88059
2022-10-26,22.88557
2022-10-27,17.91044
2022-10-28,16.41791
2022-10-29,11.94029
2022-10-30,9.45273
2022-10-31,26.86567
2022-11-01,20.398
2022-11-02,23.88059
2022-11-03,20.89552
2022-11-04,19.40298
2022-11-05,8.45771
2022-11-06,12.93532
2022-11-07,16.91542
2022-11-08,29.85074
2022-11-09,26.36815
2022-11-10,17.91044
2022-11-11,19.40298
2022-11-12,13.43283
2022-11-13,5.97014
2022-11-14,19.90049
2022-11-15,20.398
2022-11-16,21.39303
2022-11-17,19.90049
2022-11-18,14.42786
2022-11-19,12.43781
2022-11-20,9.95024
2022-11-21,20.398
2022-11-22,25.37313
2022-11-23,13.93034
2022-11-24,15.92039
2022-11-25,21.89054
2022-11-26,8.45771
2022-11-27,12.43781
2022-11-28,16.91542
2022-11-29,22.88557
2022-11-30,22.88557
2022-12-01,18.90547
2022-12-02,18.90547
2022-12-03,9.95024
2022-12-04,11.44278
2022-12-05,20.398
2022-12-06,19.90049
2022-12-07,24.3781
2022-12-08,25.37313
2022-12-09,16.91542
2022-12-10,8.95522
2022-12-11,19.40298
2022-12-12,29.35323
2022-12-13,18.90547
2022-12-14,23.38308
2022-12-15,26.86567
2022-12-16,25.37313
2022-12-17,12.93532
2022-12-18,19.40298
2022-12-19,19.40298
2022-12-20,25.37313
2022-12-21,64.67661
2022-12-22,33.33333
2022-12-23,18.40796
2022-12-24,7.46268
2022-12-25,11.44278
2022-12-26,27.36318
2022-12-27,23.88059
2022-12-28,34.82587
2022-12-29,27.86069
2022-12-30,22.88557
2022-12-31,17.91044
2023-01-01,23.88059
2023-01-02,34.32835
2023-01-03,25.87064
2023-01-04,34.82587
2023-01-05,26.86567
2023-01-06,21.39303
2023-01-07,12.43781
2023-01-08,20.398
2023-01-09,30.34825
2023-01-10,20.398
2023-01-11,21.89054
2023-01-12,26.86567
2023-01-13,22.38805
2023-01-14,12.93532
2023-01-15,20.398
2023-01-16,21.39303
2023-01-17,24.87562
2023-01-18,27.36318
2023-01-19,27.86069
2023-01-20,23.38308
2023-01-21,12.43781
2023-01-22,13.93034
2023-01-23,15.92039
2023-01-24,23.38308
2023-01-25,27.86069
2023-01-26,32.3383
2023-01-27,32.3383
2023-01-28,14.92537
2023-01-29,20.89552
2023-01-30,23.88059
2023-01-31,26.86567
2023-02-01,22.88557
2023-02-02,24.87562
2023-02-03,23.38308
2023-02-04,21.39303
2023-02-05,16.41791
2023-02-06,20.89552
2023-02-07,22.38805
2023-02-08,19.90049
2023-02-09,20.398
2023-02-10,18.90547
2023-02-11,22.88557
2023-02-12,15.42288
2023-02-13,23.38308
2023-02-14,23.88059
2023-02-15,26.36815
2023-02-16,26.86567
2023-02-17,21.89054
2023-02-18,10.44776
2023-02-19,17.41293
2023-02-20,21.89054
2023-02-21,27.86069
2023-02-22,21.39303
2023-02-23,21.39303
2023-02-24,23.38308
2023-02-25,20.89552
2023-02-26,13.93034
2023-02-27,21.89054
2023-02-28,17.91044
2023-03-01,14.42786
2023-03-02,20.89552
2023-03-03,26.36815
2023-03-04,16.41791
2023-03-05,13.43283
2023-03-06,23.88059
2023-03-07,24.87562
2023-03-08,22.88557
2023-03-09,29.35323
2023-03-10,23.38308
2023-03-11,11.94029
2023-03-12,19.40298
2023-03-13,28.3582
2023-03-14,20.398
2023-03-15,34.82587
2023-03-16,22.88557
2023-03-17,28.85572
2023-03-18,14.92537
2023-03-19,29.35323
2023-03-20,32.3383
2023-03-21,26.36815
2023-03-22,38.80597
2023-03-23,37.31343
2023-03-24,44.77611
2023-03-25,35.32338
2023-03-26,25.87064
2023-03-27,38.30845
2023-03-28,47.26368
2023-03-29,28.3582
2023-03-30,43.78109
2023-03-31,30.84577
2023-04-01,27.86069
2023-04-02,31.34328
2023-04-03,37.31343
2023-04-04,54.72636
2023-04-05,43.28358
2023-04-06,40.79601
2023-04-07,33.33333
2023-04-08,29.35323
2023-04-09,31.34328
2023-04-10,43.78109
2023-04-11,57.21393
2023-04-12,44.77611
2023-04-13,42.28855
2023-04-14,40.79601
2023-04-15,32.3383
2023-04-16,41.29353
2023-04-17,52.73631
2023-04-18,58.70646
2023-04-19,49.25373
2023-04-20,55.22388
2023-04-21,40.79601
2023-04-22,29.35323
2023-04-23,31.84079
2023-04-24,53.73134
2023-04-25,56.71641
2023-04-26,53.73134
2023-04-27,50.74626
2023-04-28,54.22885
2023-04-29,34.32835
2023-04-30,33.83084
2023-05-01,48.75621
2023-05-02,46.76616
2023-05-03,48.2587
2023-05-04,45.27363
2023-05-05,32.83582
2023-05-06,33.33333
2023-05-07,41.29353
2023-05-08,56.71641
2023-05-09,58.20895
2023-05-10,47.76119
2023-05-11,45.27363
2023-05-12,27.36318
2023-05-13,30.84577
2023-05-14,29.35323
2023-05-15,43.28358
2023-05-16,47.76119
2023-05-17,42.78606
2023-05-18,43.78109
2023-05-19,42.28855
2023-05-20,29.35323
2023-05-21,40.2985
2023-05-22,57.21393
2023-05-23,35.82089
2023-05-24,55.72139
2023-05-25,44.77611
2023-05-26,32.83582
2023-05-27,28.3582
2023-05-28,38.30845
2023-05-29,50.24875
2023-05-30,49.75124
2023-05-31,37.31343
2023-06-01,59.70149
2023-06-02,41.79104
