date,바트환율
2020-09-18,15.35908
2020-09-19,7.81893
2020-09-20,7.5667
2020-09-21,14.49621
2020-09-22,15.94318
2020-09-23,16.36798
2020-09-24,14.96083
2020-09-25,12.05363
2020-09-26,9.91636
2020-09-27,6.81003
2020-09-28,14.52276
2020-09-29,14.24399
2020-09-30,9.49157
2020-10-01,8.54905
2020-10-02,8.64197
2020-10-03,7.68618
2020-10-04,7.75255
2020-10-05,15.17323
2020-10-06,13.84574
2020-10-07,13.11562
2020-10-08,12.73065
2020-10-09,9.51812
2020-10-10,8.32337
2020-10-11,7.2481
2020-10-12,15.27943
2020-10-13,13.36784
2020-10-14,14.93428
2020-10-15,15.96973
2020-10-16,13.92539
2020-10-17,8.53577
2020-10-18,7.4074
2020-10-19,17.97424
2020-10-20,18.16009
2020-10-21,21.34607
2020-10-22,18.86366
2020-10-23,16.5671
2020-10-24,9.50484
2020-10-25,8.96057
2020-10-26,20.65578
2020-10-27,19.40793
2020-10-28,15.9299
2020-10-29,15.39891
2020-10-30,14.54931
2020-10-31,7.85875
2020-11-01,6.95606
2020-11-02,13.54042
2020-11-03,12.57135
2020-11-04,13.06252
2020-11-05,14.97411
2020-11-06,13.32802
2020-11-07,6.87641
2020-11-08,7.31448
2020-11-09,18.46541
2020-11-10,15.8768
2020-11-11,13.96521
2020-11-12,11.89433
2020-11-13,12.8103
2020-11-14,5.90734
2020-11-15,6.17283
2020-11-16,15.45201
2020-11-17,14.00504
2020-11-18,14.66879
2020-11-19,12.92977
2020-11-20,11.65538
2020-11-21,6.83658
2020-11-22,7.2481
2020-11-23,13.15544
2020-11-24,12.0669
2020-11-25,12.82357
2020-11-26,12.18637
2020-11-27,12.14655
2020-11-28,7.3012
2020-11-29,6.15956
2020-11-30,11.70848
2020-12-01,10.64648
2020-12-02,12.83685
2020-12-03,17.33705
2020-12-04,19.56723
2020-12-05,11.00491
2020-12-06,8.56232
2020-12-07,17.39015
2020-12-08,16.58037
2020-12-09,14.21744
2020-12-10,12.2793
2020-12-11,12.4917
2020-12-12,7.31448
2020-12-13,6.96933
2020-12-14,11.94743
2020-12-15,11.93415
2020-12-16,11.93415
2020-12-17,12.23947
2020-12-18,13.64662
2020-12-19,6.79676
2020-12-20,7.55343
2020-12-21,14.33691
2020-12-22,12.5448
2020-12-23,10.76596
2020-12-24,10.03584
2020-12-25,7.95167
2020-12-26,7.04898
2020-12-27,8.65525
2020-12-28,13.51387
2020-12-29,12.00053
2020-12-30,13.23509
2020-12-31,9.71724
2021-01-01,6.67728
2021-01-02,6.88968
2021-01-03,7.38085
2021-01-04,14.57586
2021-01-05,11.81468
2021-01-06,12.1731
2021-01-07,11.03146
2021-01-08,10.60666
2021-01-09,7.2481
2021-01-10,7.5136
2021-01-11,12.0669
2021-01-12,11.04473
2021-01-13,11.86778
2021-01-14,11.84123
2021-01-15,10.81906
2021-01-16,8.3101
2021-01-17,7.96495
2021-01-18,11.03146
2021-01-19,10.63321
2021-01-20,10.64648
2021-01-21,11.35005
2021-01-22,10.07566
2021-01-23,7.11535
2021-01-24,7.3543
2021-01-25,11.589
2021-01-26,10.69958
2021-01-27,9.69069
2021-01-28,11.15093
2021-01-29,11.7483
2021-01-30,8.34992
2021-01-31,7.60653
2021-02-01,11.4297
2021-02-02,11.17748
2021-02-03,10.88543
2021-02-04,9.69069
2021-02-05,10.64648
2021-02-06,7.18173
2021-02-07,6.75693
2021-02-08,9.71724
2021-02-09,9.67741
2021-02-10,9.99601
2021-02-11,7.68618
2021-02-12,6.70383
2021-02-13,6.81003
2021-02-14,7.60653
2021-02-15,13.48732
2021-02-16,11.81468
2021-02-17,9.57121
2021-02-18,10.51373
2021-02-19,10.36771
2021-02-20,7.39413
2021-02-21,9.21279
2021-02-22,10.92526
2021-02-23,10.76596
2021-02-24,10.31461
2021-02-25,10.93853
2021-02-26,10.43409
2021-02-27,7.65963
2021-02-28,7.50033
2021-03-01,9.43847
2021-03-02,10.96508
2021-03-03,10.40754
2021-03-04,10.12876
2021-03-05,10.50046
2021-03-06,6.92951
2021-03-07,9.50484
2021-03-08,10.38099
2021-03-09,10.36771
2021-03-10,9.78361
2021-03-11,9.01367
2021-03-12,8.4694
2021-03-13,6.84986
2021-03-14,6.71711
2021-03-15,9.66414
2021-03-16,10.30134
2021-03-17,9.37209
2021-03-18,10.83233
2021-03-19,9.82344
2021-03-20,6.87641
2021-03-21,5.90734
2021-03-22,9.87654
2021-03-23,10.22169
2021-03-24,9.99601
2021-03-25,10.00929
2021-03-26,11.09783
2021-03-27,7.8853
2021-03-28,8.86764
2021-03-29,12.8103
2021-03-30,11.46953
2021-03-31,13.08907
2021-04-01,12.83685
2021-04-02,11.60228
2021-04-03,7.81893
2021-04-04,8.2039
2021-04-05,14.53604
2021-04-06,14.76171
2021-04-07,16.31488
2021-04-08,15.79715
2021-04-09,15.30598
2021-04-10,8.78799
2021-04-11,7.63308
2021-04-12,13.04924
2021-04-13,12.61117
2021-04-14,12.88995
2021-04-15,11.01818
2021-04-16,11.9607
2021-04-17,7.76583
2021-04-18,7.23483
2021-04-19,12.85012
2021-04-20,12.61117
2021-04-21,12.35895
2021-04-22,11.70848
2021-04-23,12.21292
2021-04-24,7.64635
2021-04-25,7.38085
2021-04-26,14.25726
2021-04-27,13.85902
2021-04-28,11.8545
2021-04-29,11.94743
2021-04-30,10.42081
2021-05-01,7.1419
2021-05-02,7.28793
2021-05-03,10.36771
2021-05-04,10.20841
2021-05-05,8.53577
2021-05-06,11.6952
2021-05-07,9.78361
2021-05-08,7.2481
2021-05-09,6.94278
2021-05-10,11.56245
2021-05-11,11.33678
2021-05-12,10.68631
2021-05-13,9.71724
2021-05-14,8.98712
2021-05-15,6.69056
2021-05-16,7.4605
2021-05-17,10.42081
2021-05-18,11.01818
2021-05-19,8.65525
2021-05-20,10.97836
2021-05-21,9.73051
2021-05-22,6.9826
2021-05-23,6.54453
2021-05-24,9.65086
2021-05-25,10.95181
2021-05-26,10.97836
2021-05-27,9.98274
2021-05-28,10.10221
2021-05-29,6.54453
2021-05-30,6.69056
2021-05-31,14.58914
2021-06-01,12.45187
2021-06-02,13.28819
2021-06-03,11.57573
2021-06-04,11.09783
2021-06-05,7.02243
2021-06-06,8.2039
2021-06-07,12.47842
2021-06-08,11.84123
2021-06-09,10.99163
2021-06-10,11.13766
2021-06-11,10.04911
2021-06-12,14.48294
2021-06-13,11.84123
2021-06-14,15.08031
2021-06-15,11.56245
2021-06-16,12.9165
2021-06-17,12.7572
2021-06-18,12.00053
2021-06-19,8.89419
2021-06-20,8.17735
2021-06-21,12.58462
2021-06-22,11.81468
2021-06-23,13.50059
2021-06-24,13.67317
2021-06-25,12.73065
2021-06-26,9.91636
2021-06-27,9.05349
2021-06-28,13.34129
2021-06-29,15.00066
2021-06-30,14.68206
2021-07-01,12.41205
2021-07-02,13.87229
2021-07-03,9.06677
2021-07-04,7.71273
2021-07-05,13.44749
2021-07-06,11.81468
2021-07-07,12.10673
2021-07-08,11.23058
2021-07-09,11.61555
2021-07-10,7.0888
2021-07-11,7.0888
2021-07-12,12.3855
2021-07-13,12.95632
2021-07-14,12.26602
2021-07-15,13.04924
2021-07-16,15.30598
2021-07-17,11.03146
2021-07-18,9.87654
2021-07-19,14.21744
2021-07-20,13.64662
2021-07-21,13.40767
2021-07-22,12.66427
2021-07-23,12.37222
2021-07-24,8.32337
2021-07-25,9.02694
2021-07-26,11.38988
2021-07-27,12.12
2021-07-28,10.36771
2021-07-29,11.78813
2021-07-30,11.23058
2021-07-31,7.5667
2021-08-01,7.39413
2021-08-02,11.38988
2021-08-03,11.17748
2021-08-04,14.48294
2021-08-05,15.15996
2021-08-06,16.85915
2021-08-07,9.98274
2021-08-08,9.15969
2021-08-09,19.71326
2021-08-10,14.46966
2021-08-11,13.38112
2021-08-12,14.25726
2021-08-13,13.47404
2021-08-14,8.3632
2021-08-15,8.03132
2021-08-16,9.37209
2021-08-17,13.73954
2021-08-18,12.29257
2021-08-19,11.9076
2021-08-20,10.97836
2021-08-21,8.00477
2021-08-22,7.73928
2021-08-23,12.29257
2021-08-24,11.24386
2021-08-25,12.19965
2021-08-26,11.41643
2021-08-27,12.45187
2021-08-28,8.12425
2021-08-29,7.06225
2021-08-30,11.16421
2021-08-31,11.8545
2021-09-01,10.80578
2021-09-02,10.35444
2021-09-03,9.94291
2021-09-04,6.86313
2021-09-05,5.85424
2021-09-06,10.08894
2021-09-07,10.07566
2021-09-08,11.62883
2021-09-09,8.98712
2021-09-10,8.66852
2021-09-11,6.26576
2021-09-12,6.07991
2021-09-13,8.48267
2021-09-14,9.71724
2021-09-15,9.01367
2021-09-16,9.53139
2021-09-17,10.46063
2021-09-18,6.06664
2021-09-19,6.54453
2021-09-20,7.38085
2021-09-21,7.95167
2021-09-22,8.38975
2021-09-23,12.95632
2021-09-24,10.79251
2021-09-25,6.88968
2021-09-26,7.15518
2021-09-27,11.24386
2021-09-28,11.28368
2021-09-29,12.21292
2021-09-30,13.10234
2021-10-01,11.33678
2021-10-02,7.8322
2021-10-03,6.53126
2021-10-04,9.49157
2021-10-05,12.50497
2021-10-06,12.0138
2021-10-07,11.76158
2021-10-08,10.43409
2021-10-09,6.9826
2021-10-10,7.07553
2021-10-11,9.35882
2021-10-12,14.56259
2021-10-13,13.52714
2021-10-14,12.92977
2021-10-15,11.86778
2021-10-16,6.88968
2021-10-17,6.99588
2021-10-18,11.00491
2021-10-19,11.60228
2021-10-20,11.5359
2021-10-21,11.73503
2021-10-22,10.83233
2021-10-23,7.73928
2021-10-24,7.63308
2021-10-25,13.42094
2021-10-26,13.56697
2021-10-27,14.07141
2021-10-28,13.77937
2021-10-29,12.8634
2021-10-30,8.34992
2021-10-31,8.44285
2021-11-01,14.27054
2021-11-02,13.30147
2021-11-03,13.60679
2021-11-04,12.58462
2021-11-05,12.71737
2021-11-06,8.60215
2021-11-07,7.32775
2021-11-08,14.81481
2021-11-09,21.57175
2021-11-10,15.69095
2021-11-11,14.20416
2021-11-12,13.08907
2021-11-13,8.96057
2021-11-14,9.01367
2021-11-15,12.85012
2021-11-16,13.28819
2021-11-17,13.83247
2021-11-18,13.22182
2021-11-19,13.28819
2021-11-20,8.3632
2021-11-21,9.26589
2021-11-22,14.49621
2021-11-23,14.17761
2021-11-24,14.92101
2021-11-25,15.45201
2021-11-26,14.28381
2021-11-27,9.38537
2021-11-28,10.04911
2021-11-29,15.19978
2021-11-30,15.13341
2021-12-01,18.59816
2021-12-02,16.84587
2021-12-03,15.58476
2021-12-04,8.90747
2021-12-05,7.75255
2021-12-06,12.53152
2021-12-07,12.47842
2021-12-08,11.8014
2021-12-09,12.39877
2021-12-10,11.65538
2021-12-11,8.16407
2021-12-12,10.10221
2021-12-13,12.9696
2021-12-14,12.23947
2021-12-15,11.98725
2021-12-16,11.50935
2021-12-17,10.72613
2021-12-18,7.27465
2021-12-19,7.64635
2021-12-20,10.58011
2021-12-21,10.95181
2021-12-22,10.61993
2021-12-23,10.67303
2021-12-24,9.38537
2021-12-25,7.06225
2021-12-26,6.87641
2021-12-27,10.39426
2021-12-28,10.18186
2021-12-29,9.06677
2021-12-30,9.37209
2021-12-31,8.84109
2022-01-01,7.71273
2022-01-02,7.84547
2022-01-03,11.93415
2022-01-04,13.83247
2022-01-05,12.67755
2022-01-06,13.07579
2022-01-07,11.8545
2022-01-08,8.76144
2022-01-09,9.01367
2022-01-10,12.00053
2022-01-11,10.61993
2022-01-12,10.67303
2022-01-13,10.91198
2022-01-14,9.54467
2022-01-15,7.97822
2022-01-16,8.1508
2022-01-17,10.76596
2022-01-18,12.4917
2022-01-19,9.92964
2022-01-20,9.98274
2022-01-21,10.22169
2022-01-22,8.90747
2022-01-23,9.75706
2022-01-24,11.60228
2022-01-25,13.43422
2022-01-26,10.91198
2022-01-27,10.71286
2022-01-28,10.65976
2022-01-29,7.39413
2022-01-30,6.58436
2022-01-31,7.47378
2022-02-01,8.72162
2022-02-02,10.87216
2022-02-03,11.86778
2022-02-04,12.7572
2022-02-05,8.28355
2022-02-06,8.96057
2022-02-07,12.3324
2022-02-08,11.81468
2022-02-09,10.54028
2022-02-10,10.67303
2022-02-11,10.43409
2022-02-12,8.56232
2022-02-13,7.39413
2022-02-14,12.5448
2022-02-15,17.62909
2022-02-16,15.61131
2022-02-17,16.3016
2022-02-18,12.87667
2022-02-19,8.84109
2022-02-20,10.31461
2022-02-21,12.82357
2022-02-22,12.57135
2022-02-23,12.73065
2022-02-24,13.16872
2022-02-25,12.92977
2022-02-26,8.5225
2022-02-27,7.6729
2022-02-28,14.57586
2022-03-01,11.77485
2022-03-02,13.35457
2022-03-03,12.8103
2022-03-04,13.27492
2022-03-05,8.81454
2022-03-06,8.44285
2022-03-07,15.29271
2022-03-08,14.01831
2022-03-09,9.63759
2022-03-10,12.79702
2022-03-11,13.97849
2022-03-12,11.49608
2022-03-13,10.59338
2022-03-14,14.03159
2022-03-15,14.12451
2022-03-16,14.58914
2022-03-17,17.68219
2022-03-18,15.65113
2022-03-19,10.87216
2022-03-20,9.92964
2022-03-21,16.31488
2022-03-22,16.2485
2022-03-23,15.63786
2022-03-24,14.27054
2022-03-25,14.62896
2022-03-26,10.61993
2022-03-27,10.79251
2022-03-28,16.00955
2022-03-29,16.34143
2022-03-30,16.71312
2022-03-31,15.43873
2022-04-01,15.63786
2022-04-02,13.48732
2022-04-03,12.8103
2022-04-04,18.39904
2022-04-05,18.18664
2022-04-06,16.18213
2022-04-07,15.49183
2022-04-08,14.12451
2022-04-09,10.03584
2022-04-10,10.12876
2022-04-11,14.97411
2022-04-12,16.20868
2022-04-13,15.55821
2022-04-14,15.19978
2022-04-15,13.19527
2022-04-16,11.73503
2022-04-17,11.19076
2022-04-18,16.39453
2022-04-19,17.17775
2022-04-20,16.69985
2022-04-21,17.16447
2022-04-22,15.01393
2022-04-23,12.41205
2022-04-24,12.82357
2022-04-25,19.93893
2022-04-26,19.80618
2022-04-27,19.66016
2022-04-28,20.78853
2022-04-29,20.29735
2022-04-30,13.51387
2022-05-01,13.30147
2022-05-02,18.67781
2022-05-03,18.46541
2022-05-04,17.23085
2022-05-05,15.21306
2022-05-06,19.31501
2022-05-07,13.04924
2022-05-08,15.62458
2022-05-09,28.54108
2022-05-10,27.73131
2022-05-11,23.96123
2022-05-12,23.80193
2022-05-13,23.03199
2022-05-14,17.54944
2022-05-15,17.50962
2022-05-16,23.31076
2022-05-17,21.7045
2022-05-18,22.81959
2022-05-19,20.60268
2022-05-20,21.4921
2022-05-21,15.17323
2022-05-22,14.28381
2022-05-23,22.39479
2022-05-24,22.64701
2022-05-25,21.05402
2022-05-26,21.46555
2022-05-27,19.64688
2022-05-28,15.63786
2022-05-29,16.3547
2022-05-30,27.58529
2022-05-31,28.40833
2022-06-01,22.62046
2022-06-02,24.16036
2022-06-03,22.93906
2022-06-04,18.13354
2022-06-05,16.59365
2022-06-06,21.0142
2022-06-07,24.95685
2022-06-08,25.8861
2022-06-09,24.79755
2022-06-10,22.93906
2022-06-11,18.46541
2022-06-12,17.49634
2022-06-13,28.78003
2022-06-14,29.07208
2022-06-15,30.49249
2022-06-16,28.01008
2022-06-17,27.49236
2022-06-18,20.20443
2022-06-19,20.4832
2022-06-20,30.02787
2022-06-21,28.64728
2022-06-22,30.63852
2022-06-23,31.22262
2022-06-24,28.96588
2022-06-25,21.30625
2022-06-26,22.75321
2022-06-27,34.76702
2022-06-28,30.0677
2022-06-29,29.52343
2022-06-30,31.15624
2022-07-01,33.33333
2022-07-02,26.01885
2022-07-03,25.52767
2022-07-04,34.42187
2022-07-05,35.77591
2022-07-06,39.04155
2022-07-07,39.67874
2022-07-08,39.69202
2022-07-09,27.41271
2022-07-10,29.12518
2022-07-11,38.3778
2022-07-12,35.92194
2022-07-13,34.84667
2022-07-14,34.12982
2022-07-15,35.27147
2022-07-16,26.35072
2022-07-17,25.59405
2022-07-18,40.74074
2022-07-19,39.71857
2022-07-20,41.19208
2022-07-21,40.72746
2022-07-22,38.15213
2022-07-23,25.1427
2022-07-24,28.07646
2022-07-25,42.43993
2022-07-26,39.49289
2022-07-27,37.38218
2022-07-28,37.40873
2022-07-29,40.27611
2022-07-30,33.62538
2022-07-31,35.69626
2022-08-01,43.55502
2022-08-02,40.40886
2022-08-03,39.53272
2022-08-04,36.51931
2022-08-05,38.7495
2022-08-06,28.11628
2022-08-07,33.67848
2022-08-08,40.83366
2022-08-09,40.02389
2022-08-10,47.01977
2022-08-11,46.3693
2022-08-12,40.52834
2022-08-13,30.55887
2022-08-14,32.88198
2022-08-15,37.80698
2022-08-16,42.7187
2022-08-17,40.31594
2022-08-18,40.90003
2022-08-19,41.28501
2022-08-20,29.9615
2022-08-21,29.77565
2022-08-22,53.67051
2022-08-23,46.06398
2022-08-24,41.17881
2022-08-25,38.78932
2022-08-26,39.95752
2022-08-27,26.43037
2022-08-28,28.24903
2022-08-29,47.39147
2022-08-30,41.94875
2022-08-31,47.03305
2022-09-01,44.13912
2022-09-02,41.816
2022-09-03,27.37289
2022-09-04,29.82875
2022-09-05,49.46236
2022-09-06,47.92247
2022-09-07,52.78109
2022-09-08,48.13487
2022-09-09,31.95274
2022-09-10,29.31103
2022-09-11,29.45705
2022-09-12,37.5282
2022-09-13,56.28567
2022-09-14,59.75043
2022-09-15,55.54228
2022-09-16,51.54652
2022-09-17,32.49701
2022-09-18,32.60321
2022-09-19,52.15717
2022-09-20,47.97557
2022-09-21,48.71896
2022-09-22,56.45825
2022-09-23,46.4224
2022-09-24,31.22262
2022-09-25,33.97052
2022-09-26,69.94557
2022-09-27,65.90999
2022-09-28,62.06026
2022-09-29,55.55555
2022-09-30,50.37833
2022-10-01,36.05469
2022-10-02,36.90428
2022-10-03,44.43116
2022-10-04,57.26802
2022-10-05,52.66162
2022-10-06,55.91397
2022-10-07,47.20562
2022-10-08,30.90402
2022-10-09,30.79782
2022-10-10,39.53272
2022-10-11,53.25899
2022-10-12,51.53325
2022-10-13,47.0065
2022-10-14,45.49316
2022-10-15,32.27133
2022-10-16,35.13872
2022-10-17,51.8253
2022-10-18,52.74127
2022-10-19,50.7102
2022-10-20,51.44032
2022-10-21,48.42692
2022-10-22,36.10779
2022-10-23,33.35988
2022-10-24,52.87402
2022-10-25,49.54201
2022-10-26,45.90468
2022-10-27,45.33386
2022-10-28,40.09026
2022-10-29,29.20483
2022-10-30,27.69149
2022-10-31,46.9534
2022-11-01,50.08628
2022-11-02,45.36041
2022-11-03,45.73211
2022-11-04,45.89141
2022-11-05,31.44829
2022-11-06,34.85994
2022-11-07,53.75016
2022-11-08,68.7641
2022-11-09,68.91012
2022-11-10,59.32563
2022-11-11,78.48134
2022-11-12,47.2189
2022-11-13,42.83817
2022-11-14,75.89273
2022-11-15,72.37488
2022-11-16,59.19288
2022-11-17,55.87415
2022-11-18,51.69255
2022-11-19,35.85556
2022-11-20,36.50604
2022-11-21,56.02017
2022-11-22,54.50683
2022-11-23,52.90057
2022-11-24,60.52037
2022-11-25,58.66188
2022-11-26,39.09465
2022-11-27,34.28912
2022-11-28,50.6571
2022-11-29,54.8387
2022-11-30,54.33426
2022-12-01,63.08243
2022-12-02,54.29443
2022-12-03,31.88636
2022-12-04,34.6741
2022-12-05,55.87415
2022-12-06,53.09969
2022-12-07,52.13062
2022-12-08,55.96707
2022-12-09,53.67051
2022-12-10,36.46621
2022-12-11,40.06371
2022-12-12,58.21054
2022-12-13,57.97159
2022-12-14,56.88304
2022-12-15,53.20589
2022-12-16,49.47564
2022-12-17,34.26257
2022-12-18,36.59896
2022-12-19,49.11721
2022-12-20,56.92287
2022-12-21,58.83446
2022-12-22,61.94079
2022-12-23,55.98035
2022-12-24,37.19633
2022-12-25,39.78494
2022-12-26,63.9453
2022-12-27,62.12664
2022-12-28,58.92738
2022-12-29,54.7856
2022-12-30,49.55529
2022-12-31,37.92645
2023-01-01,36.54586
2023-01-02,57.32112
2023-01-03,56.64409
2023-01-04,56.84322
2023-01-05,62.51161
2023-01-06,56.24585
2023-01-07,40.26284
2023-01-08,43.64794
2023-01-09,68.48533
2023-01-10,68.11363
2023-01-11,60.36107
2023-01-12,62.15319
2023-01-13,57.82556
2023-01-14,45.28076
2023-01-15,48.29417
2023-01-16,75.77326
2023-01-17,69.49422
2023-01-18,65.92327
2023-01-19,64.98075
2023-01-20,57.08217
2023-01-21,42.59923
2023-01-22,38.72295
2023-01-23,43.39572
2023-01-24,50.9226
2023-01-25,71.39253
2023-01-26,63.08243
2023-01-27,58.15744
2023-01-28,43.68777
2023-01-29,46.35603
2023-01-30,65.64449
2023-01-31,59.59113
2023-02-01,61.82131
2023-02-02,62.06026
2023-02-03,59.69733
2023-02-04,41.01951
2023-02-05,42.5594
2023-02-06,64.54267
2023-02-07,58.71498
2023-02-08,55.23695
2023-02-09,57.78574
2023-02-10,53.59086
2023-02-11,40.38231
2023-02-12,41.24518
2023-02-13,59.52475
2023-02-14,59.4982
2023-02-15,56.64409
2023-02-16,54.40063
2023-02-17,51.78547
2023-02-18,39.38669
2023-02-19,41.13898
2023-02-20,58.40966
2023-02-21,61.40979
2023-02-22,58.55568
2023-02-23,53.11296
2023-02-24,49.24996
2023-02-25,38.86897
2023-02-26,37.35563
2023-02-27,53.07314
2023-02-28,52.36957
2023-03-01,43.36917
2023-03-02,48.87826
2023-03-03,48.48002
2023-03-04,37.09013
2023-03-05,35.39094
2023-03-06,48.55967
2023-03-07,45.74538
2023-03-08,44.92234
2023-03-09,42.89127
2023-03-10,37.953
2023-03-11,28.78003
2023-03-12,30.37302
2023-03-13,52.74127
2023-03-14,47.45785
2023-03-15,44.73649
2023-03-16,44.20549
2023-03-17,46.02416
2023-03-18,35.82901
2023-03-19,34.3024
2023-03-20,53.89619
2023-03-21,51.69255
2023-03-22,44.88251
2023-03-23,59.63095
2023-03-24,46.96667
2023-03-25,32.37753
2023-03-26,30.1739
2023-03-27,47.81627
2023-03-28,44.74976
2023-03-29,42.54613
2023-03-30,43.43555
2023-03-31,34.71392
2023-04-01,25.74007
2023-04-02,28.43488
2023-04-03,44.16567
2023-04-04,43.18332
2023-04-05,46.82065
2023-04-06,45.51971
2023-04-07,42.74525
2023-04-08,29.65617
2023-04-09,28.92605
2023-04-10,47.97557
2023-04-11,45.14801
2023-04-12,47.272
2023-04-13,45.74538
2023-04-14,49.28979
2023-04-15,33.16075
2023-04-16,31.23589
2023-04-17,48.57294
2023-04-18,44.93561
2023-04-19,46.97995
2023-04-20,45.98433
2023-04-21,43.07712
2023-04-22,30.78454
2023-04-23,33.37315
2023-04-24,54.29443
2023-04-25,53.33864
2023-04-26,56.61754
2023-04-27,57.99814
2023-04-28,55.4759
2023-04-29,35.32457
2023-04-30,33.7183
2023-05-01,47.04632
2023-05-02,57.81229
2023-05-03,54.55993
2023-05-04,49.55529
2023-05-05,38.7495
2023-05-06,37.35563
2023-05-07,34.50152
2023-05-08,59.16633
2023-05-09,52.43594
2023-05-10,50.90933
2023-05-11,49.59511
2023-05-12,46.23655
2023-05-13,32.72268
2023-05-14,32.94836
2023-05-15,59.4451
2023-05-16,56.23257
2023-05-17,56.45825
2023-05-18,61.72839
2023-05-19,65.65777
2023-05-20,37.953
2023-05-21,37.6875
2023-05-22,79.14509
2023-05-23,94.92897
2023-05-24,75.72016
2023-05-25,71.69786
2023-05-26,61.94079
2023-05-27,41.04606
2023-05-28,38.2185
2023-05-29,48.61277
